,Sentences
37,"In the quarter, growth was fueled by larger pack sizes"
38,"Over an extended period of time, this team has delivered a steady cadence of innovation and effective marketing programs, while also expanding the brand’s health and well-being credentials with organic and whole grain offerings"
39,"I’m also enthusiastic about the launch of our new Pepperidge Farm Farmhouse Cookie line, a thin crispy cookie made with simple ingredients"
40,Farmhouse is on track to be the biggest Pepperidge Farm snack launch in more than a decade
41,"In Australia, the team delivered growth in biscuits behind the return to the original version of Arnott"
42,’s Shapes crackers
43,"Additionally, our new Tim Tam gelato-inspired varieties performed well"
44,"Segment operating earnings increased 35%, as a result of our strong enabler program, a return to more normal marketing levels and reduced administrative costs"
45,"Looking ahead to fiscal 2018, we expect to grow sales in Global Biscuits and Snacks"
46,"In Pepperidge Farm, we intend to dial up our real food and health and well-being efforts by emphasizing our goodness credentials"
47,New snacking consumer insights will also shape how we connect with our consumers develop new packaging formats and adapt to new retail environments
48,"In particular, we have plans to extend Goldfish to older kids, a new demographic for the brand"
49,We’ll continue to execute the successful marketing strategy that has led to both sales and share gains this year by investing behind our proven Milano Moments’ campaign
50,We also plan to build on the successful launch of Farmhouse Cookies and drive increased trial of Tim Tam biscuits in the U.S
51,from both traditional retailers and e-commerce channels
52,"In Australia, we have plans to strengthen our core with new varieties of Shapes crackers, expand our health and well-being offerings with new Arnott’s Vita-Wheat cracker chips and Cruskits products, drive on-the-go snacking with a variety of new multi-pack single serve products, and we recently launched an integrated Arnott’s master brand advertising campaign to support the business"
53,Turning now to Campbell Fresh
54,"I’m not satisfied with the performance this quarter,"
55,but I’m optimistic that our key executional issues are now largely behind us
56,"In the fourth quarter, Campbell Fresh returned to growth with a modest 1% increase in sales, driven by Garden Fresh Gourmet in our farms business"
57,"However, sales in the beverage business declined slightly as we continue to deal with capacity constraints, largely due to newly enhanced quality processes we put in place, both in our plant and with our new co-packer"
58,"As we previously said, we began increasing promotional activity towards the end of the fourth quarter, and we continue to expect to ramp up to normal promotional levels during the first quarter of fiscal 2018."
59,"Let me be clear, I’m disappointed with the operating loss in Campbell Fresh this quarter, which reflects a number of costs that are one-time in nature, including higher carrot costs, as well as increased expenses to further refine our new quality protocols"
60,"We have plans underway to increase efficiencies as part of our overall effort to eliminate supply constraints and improve margins, while delivering our new higher-quality standards"
61,"As I said before, we’ve learned some tough lessons in C-Fresh"
62,"Despite the executional challenges, we remain confident in the growth potential of the Packaged Fresh category, and believe our C-Fresh strategy is sound"
63,"Throughout fiscal 2017, we took steps to build a stronger foundation for growth under our new C-Fresh leadership team"
64,"Looking ahead, we plan for the business to grow profitably in fiscal 2018, as we return to more normal capacity and promotional activity across the beverage portfolio"
65,"We also have a robust innovation pipeline to help fuel additional growth and we’ll begin to introduce new beverage products to the market, such as plant protein milk"
66,We also plan to expand distribution of Garden Fresh Gourmet sauces and fresh soup
67,"Finally, our largest division, Americas Simple Meals and Beverages"
68,"Similar to other center store categories, sales declined"
69,"Organic sales decreased 3% in the quarter, driven by soup and V8 beverages"
70,Operating earnings increased 4%
71,Let me start with our shelf stable beverage business
72,Sales declined in the quarter
73,"As we’ve discussed previously, the entire shelf stable beverage category has been hurt by ongoing consumer concerns about sugar and calories, and by consumer shopping the store perimeter for fresh juices and other functional beverages"
74,"These trends continue to negatively impact our V8 portfolio, in particular, V8 V-Fusion and V8 Splash"
75,"However, V8 100% Vegetable Juice and V8 +Energy continue to meet the demands of consumers seeking beverages that deliver health and well-being benefit"
76,"In the quarter, consumption of V8 Vegetable Juice increase behind our ongoing media investment, focused on our core baby boomer consumers and we expanded distribution of V8 +Energy"
77,"Looking ahead, as discussed at our Investor Day, we have a clear strategy to improve performance of the V8 brand with continued focus on V8 Vegetable Juice, the revitalization of V8 Blends with new benefits focused messaging on the front of the label and steady growth V8 +Energy"
78,"While our performance will improve, we do not expect this business to return to growth in fiscal 2018."
79,Now let’s turn to soup
80,"As you know, this was a relatively small quarter for U.S"
81,"While consumer takeaway was consistent with a year ago, soup sales declined 4%, all of which was related to lower retailer inventory levels"
82,"For the year, U.S"
83,"soup sales declined 1%, while sales of condensed soup and broth declined, I’m pleased with the growth of our ready-to-serve portfolio, including Chunky, Slow Kettle and the meaningful contribution from the successful mid-year launch of our new"
84,Well
85,Yes! line
86,We’ve modified our outlook for 2018 in U.S
87,"soup, since we spoke in July for sales, as we now expect additional headwinds, let me explain"
88,"As I mentioned at the outset of my remarks, the retailer landscape is changing dramatically amidst intense competitive activity"
89,"Each year, we enter a set of complex negotiations with our key retail partners"
90,"Our goal is to drive growth, both for our customers and for Campbell"
91,"Unfortunately, this year we’ve been unable to reach an agreement with a large customer on a promotional program for soup"
92,We expect this will negatively impact our U.S
93,"soup sales with this customer, particularly in the first-half"
94,"Accordingly, we now expect our soup sales to decline in fiscal 2018."
95,"We are taking a number of steps to mitigate the profit risk, and of course, we’re continuing discussions with this customer to create a win-win solution"
96,"We believe, our fiscal 2018 soup lineup and promotional programs are strong, and we’re pleased that, they’ve been well received in the balance of the marketplace"
97,"For the upcoming soup season, we’ll build on the continued launch of Well"
98,Yes!
99,Soup and introduced five new varieties
100,We have compelling brand partnerships with popular movie franchise to drive our kids’ soups
101,We’re rolling out innovation in Swanson broth
102,We have robust holiday plans across the portfolio
103,"We’re launching the New Chunky Maxx line with 40% more protein, and we have strong integrated marketing, including a New Chunky campaign that fully leverages our NFL sponsorship"
104,We’ll continue to work closely with all of our customers to maximize the sales opportunity during the upcoming soup season
105,And now a quick update on the pending acquisition of Pacific Foods
106,You may have seen recent media reports regarding a lawsuit involving the estate of one of the co-founders in Pacific
107,Campbell is not named in the suit and we’re not going to comment on the litigation
108,We remain enthusiastic about Pacific
109,"It will add another purpose-driven brand, with a track record of growth to our portfolio"
110,"We’re working to resolve outstanding issues, so that we may complete this transaction in the coming months"
111,A highlight for fiscal 2017 was our successful multi-year cost savings initiative
112,"As announced this year, we increased our target by $150 million and now expect to deliver $450 million in savings by the end of fiscal 2020."
113,We remain committed to managing costs aggressively and reinvesting a portion of the savings back into the business in fiscal 2018 to position the company for long-term growth
114,"As we outlined in July, we’re focusing our investments on our four strategic imperatives, as we believe, these areas will be future growth drivers of our business"
115,"First, as I mentioned earlier, we created a new e-commerce business unit to scale our capabilities across North America, including content creation, data analytics and forging new partnerships"
116,"Expanding our e-commerce organization is critical to capture more than our fair share of the rapidly growing market for online grocery, which we expect to reach $66 billion annually by 2021."
117,We’re in a good position to do so with experienced digital and e-commerce leadership in place and a solid strategy to develop new capabilities
118,"Second, we’re targeting increased investment in snacking, as consumers continue to seek new and better-for-you snacking options"
119,The snacking market is worth approximately $125 billion in the U.S
120,alone and growing around 3%
121,We plan to invest in people and resources to expand our business beyond cookies and baked snacks to other snacking and mini meal categories
122,"Third, we’ll continue to invest in our real food credentials in our core business; including adding more vegetables and whole grains; converting all our soups to chicken with no antibiotics, while continuing to eliminate artificial colors and flavors from our products and completing the removal of BPA from the lining of our cans in the U.S"
123,and Canada
124,"Finally, in the health and well-being space, we plan to invest across the company, focusing on food with attributes such as natural, organic, functional and fresh"
125,"Additionally, for the longer-term, we’ll continue to fund Habit, our personalized nutrition start-up"
126,"We’re applying the learnings from our successful beta test in San Francisco, as we expand the service nationally"
127,We continue to expect multiple business models to emerge that ultimately will create value
128,"These four strategic imperatives represent significant growth potential for Campbell, as we continue to differentiate our company and our brands over time"
129,"The rapidly evolving marketplace requires new approaches and smart investment to engage with new and existing customers to make our brands more relevant to new generations of consumers, while satisfying our loyal core consumers and to explore new models of innovation"
130,This longer-term view sometimes comes at the expense of shorter-term performance
131,"We have our eye on the long-term targets, as we continue to believe that they are attainable"
132,"However, to achieve them, we must further invest to diversify our portfolio towards the faster-growing consumer spaces of health and well-being and snacking, while increasing our participation in the growing e-commerce space"
133,"And we must do this, while raising the bar on transparency and making our food more real and more sustainable"
134,"Looking ahead to fiscal 2018, we expect sales growth in both Global Biscuits and Snacks and Campbell’s"
135,Fresh
136,"However, we expect sales to decline in Americas Simple Meals and Beverages"
137,"As I outlined earlier, U.S"
138,soup sales will be negatively impacted by lower promotional support with a large customer
139,"Additionally, we do not expect our V8 beverage business to grow in fiscal 2018."
140,"Given the difficult operating environment, the outlook for our Americas division and our plan to invest back in the business for the long-term, we expect net sales to change by minus 2% to 0%, adjusted EBIT to change by minus 1% to plus 1%, and adjusted EPS to change by 0% to plus 2%, this guidance excludes the pending acquisition of Pacific Foods"
141,Anthony will walk you through additional details during his remarks
142,"In closing, across the industry, the pace of change and disruption continues to accelerate"
143,We expect the operating environment to remain challenging in fiscal 2018.
144,"Campbell is prepared to address the short-term challenges we’re facing, and make the necessary investments to position the company for long-term growth"
145,"Our purpose, growth agenda and strategic imperatives provide the guide as we take the steps to be the leading health and well-being food company"
146,Thank you
147,"And now I’ll turn the call over to our Chief Financial Officer, Anthony DiSilvestro"
148,"Good morning, Andrew"
149,"Andrew, you raised a very good point and"
150,it’s always a very thoughtful process to balance the performance in the short-term with significant long-term investments
151,"In this environment and for the last several years, we have been acting very decisively and aggressively"
152,"When you think about it, we bought five companies in the last five years"
153,"If you include the pending acquisition of Pacific, we divested lower performing businesses"
154,We have closed several manufacturing facilities and consolidated assets and giving – give – invested to give us much more flexibility and cost savings in our supply chain
155,"We’ve realized our cost savings program over delivering the $300 million a year early and setting a goal for another $150 million, which we have a line of sight to"
156,And we’ve really amped up new models of innovation going into places that we haven’t gone before
157,So we haven’t been sitting still for a moment
158,And this continued stream of investment is on top of all of that activity
159,And we believe that the investments that we’re making really – are in sufficient support in 2018 to get these ideas jumpstarted and/or continue to invest where we have already been activating
160,"And so I’m comfortable with the fact that, it’s the right level of investment"
161,and we’re still able to show some EPS and EBIT growth in the process
162,"Hi, Matt"
163,"Yes, we don’t necessarily comment on the specifics with a customer, but let me answer the question more in aggregate"
164,Our negotiations with customers for soup season involve joint business planning with plans for spending and merchandising linked to a sales goal
165,"And what we seek are win-win-win solutions, win for the consumer, win for the customer and win for Campbell"
166,"And so, in this particular situation, we were not able to achieve that negotiation"
167,"And so what I can tell you though is, our programs are strong, our A&C investment is robust and our new products are really unique with the"
168,Well
169,Yes!
170,and Chunky Maxx
171,"And they’ve been really well received by customers in general in the marketplace, and we will continue to keep the dialogue open and strive for that win-win-win solution"
172,"Yes, I think that the – again, as I said, I think the retailer environment right now is hypercompetitive"
173,"I mean, you’ve got the Amazon acquisition of Whole Foods, the expansion of Leadle and Aldie, creating some new retail formats and some escalated competition in the marketplace"
174,"However, I’m optimistic that retail continues to morph"
175,"I mean, I remember and"
176,I’m going way back when club stores and supercenters were a new format
177,And the retailer market and companies like ours adjust to that
178,"So we’re really focused on making our brands accessible in multiple channels, and we believe that the new sales design that we have will help us in that effort"
179,"So, yes, I do think these are challenging times"
180,"And I do think that, as the consumer changes, retailers will change with the consumer and we’ve got to do the same"
181,"Hello, Bryan"
182,"So in the snacking area, I’ll take it in three parts"
183,The first is our internal innovation
184,And we have real insights about the frequency of consumer snacking and mini meal consumption now five times a day as opposed to only about a third of the population eating three square meals
185,So we think that’s a very rich space for us to expand with our brands internally
186,"So we have a concerted effort across the enterprise to really look at the – a series of platforms that we’ve identified and bring health and well-being more into the front and center on snacking, starting with mindful kids snacking, which we think is a good base for us"
187,So the investment is really in the people and resources to amp up that internal innovation
188,"The second part of it is partnerships, and we’re continuing to look at partnerships like Chef’d, for example, where we can actually incorporate our brands into new models and accessible channels"
189,"And then the third would be, smart M&A"
190,And we continue to be very disciplined about the M&A that we do and this will be no different
191,"But this is an area, where we have an interest, particularly in the better-for-you snacking arena"
192,So it’s really
193,"a three-pronged approach, but we do believe that’s a very robust space for us as a company across the enterprise"
194,"I think that’s built into the growth expectations for the Global Biscuits and Snacks Division, and some of the innovations that we will be developing will also be hitting the marketplace in future years"
195,Thank you
196,I’m comfortable that we’ve given you the information that we’re willing to disclose
197,"So, beyond that, I don’t believe we should be talking about the details"
198,"Yes, we have a very disciplined robust process with our customers in joint business planning, which starts with discovery of opportunities, development of ideas, decisions made and then delivery and execution"
199,"And so, we have been working on these joint business plans for many years with many customers"
200,"They really involve things like pricing merchandising shelves, performance, consumer activation, customization, packaging, product assortment, they’re very, very comprehensive strategic plans that we co-develop with our customers"
201,And we have very strong programs this year and very robust plans with customers
202,So I’m optimistic with this other one situation that we will get to a win-win solution
203,"Hi, Jason"
204,We’re not experiencing this in other categories
205,We believe that we have the right balance of strengthening our core business and at the same time expanding into faster growing spaces
206,"So, again, we believe that we are spending adequately and aggressively in our Global Biscuits and Snacks in our Campbell Fresh business to build those very on-trend categories"
207,"Just a reminder, though, the soup business is still a very large and profitable business for us, and we have to keep our brands differentiated and relevant"
208,"And so we’ve been really investing very specifically in the real food credentials of our core business to better satisfy consumers and customers and innovation to keep the center store robust, which is definitely needed in today’s environment"
209,"We – that said, we have had really good margin expansion in the category and we’re operating as a company very profitably"
210,"So, I do think that if there are M&A opportunities out there that we can bolt-on or supplement what we’re doing, we are open to that, but we’re again, very disciplined about our approach to that"
211,"Hi, David"
212,Private label has definitely been around for a long time and has traditionally been below average share in our categories
213,And acknowledging the fact that we did feel the impact on Swanson broth this year
214,We believe in a world of private label that the best insulation is brand differentiation and that’s where we’re focused
215,"And so, and the other – the flip side of it is, in the Fresh business, we do participate with store brands in some of our fresh categories"
216,So it’s not a one size fits all on how to work in an environment with private label
217,"Yes, we have specific plans to differentiate broth this year"
