,Sentences
57,We have entered certain European markets through Sephora and other retailers and are highly ranked
58,Several brands are actively expanding in specialty-multi in Korea where sales has been excellent
59,"For example, Clinique and Origins each added more than 50 doors of Olive Young"
60,"Turning to our geographies, our sales in China soared"
61,"Virtually all our brands there grew double-digits, while some, notably M·A·C, Tom Ford, and Lab Series, more than doubled"
62,Our makeup business in total doubled for the second consecutive quarter while skin care accelerated
63,Our luxury fragrance brands also performed beautiful
64,"Our brands have strengthened our position with Chinese consumers, and our analytics show that much of this growth is coming from consumers new to our brands"
65,"Our retail sales accelerated sequentially from last quarter, and importantly, we gained share"
66,The surge in consumption for luxury beauty in China is due in part to stronger demand from millennials in lower prices as a result of import tax reductions which have given consumers more purchasing power
67,We foresee continued strong interest in luxury products by Chinese consumers and plan to continue investing in the country
68,"Hong Kong delivered strong gains as tourist traffic increased and local demand improved, contributing to increases across categories"
69,More investment in digital and social media helped drive awareness
70,We have been strengthening the portfolio of our newness brand by providing R&D and supply chain capabilities
71,We are also identifying new distribution opportunities where we see strong consumer interest
72,"As a result, we launched several of our new luxury fragrance brands in European flagship department stores that have significant tourist traffic"
73,In the U.S
74,", we are committed to collaborating with department stores to drive growth both in store and online by exciting consumers with product innovation and better services"
75,"This quarter, our sales from many of the stores' online sites were robust, and although our business in brick-and-mortar continued to be challenged, we saw early signs of progress"
76,"We are encouraged that our organic sales in North America department stores showed sequential improvement for the quarter, despite the impact of hurricanes that affected our business for several weeks in Texas, Florida, and Puerto Rico"
77,"This speaks to the breadth and strength of our portfolio, as well to our channel mix"
78,"On a more personal level, we are proud of the work that the company has done to help our affected employees and their families in the areas disrupted by the storms"
79,Fueling our success across channels and geographies was an array of exciting products that captivated consumers
80,"We continue to focus our innovation on our biggest franchises, striving to make our hero products in every brand even more valuable, introducing new products with an important franchise brings it more attention and increases sales across the key areas of our business"
81,"Through effective social media, our brands are inspiring more trial of core product lines, which more often lead to repeat purchases and brand loyalty"
82,"For example, Estée Lauder introduced a new eye serum under Advanced Night Repair line, the ANR Eye Concentrate Matrix"
83,It was highly successful worldwide and helped drive sales of the entire franchise
84,"Likewise, Clinique newest Moisture Surge product, a supercharged concentrate, boosted the collection and created the halo effect on the moisturizer's sub-category, which is a strategic focus area for Clinique"
85,"Moisture Surge sales have increased significantly for the last two years globally and, in the recent quarter, rose more than 30% as retail in the U.S"
86,Clinique plans to bolster the Moisture Surge franchise with additional products
87,"As we promote our wide array of beauty products, we are focusing our marketing spending on digital to allow how consumers are seeking communications and information"
88,Each of our brands has adopted a digital-first mind-set with an emphasis on mobile
89,"With a tailored approach, each brand continuously decide which platforms and messages are most effective in reaching their target consumers"
90,"Another important piece of our digital strategy is social media, especially the use of influencers, who have proven to help our brands standout"
91,"The Estée Lauder brand recently named a new global beauty director, who is attracting younger consumer and collaborating on product development"
92,"Clinique uses hundreds of local influencers all over the world, who promote its products in culturally-relevant ways"
93,"Clinique China business was solid this quarter, due in part to improved consumer engagement"
94,"Looking to the holiday season, we believe our compelling programs will drive traffic to stores and support our overall business"
95,"Clinique has developed desirable sets that will be competitively positioned, while M·A·C's Snow Ball collection reflects current fashion trends"
96,We continue to invest in capabilities and talent
97,Our performance is the reflection of our terrific teams across the globe who were able to quickly pivot and execute change smoothly
98,We continuously developed our bench strength to ensure that our business leaders are in the best positions to perform with excellence and advance our strategies
99,"Our Leading Beauty Forward initiative is enabling us to cut expenses, become more efficient, and create great leverage of our sales growth"
100,This will allow us to invest more in best growth opportunities by also expanding our operating margin
101,We are maintaining some flexibility to allocate further resources to our biggest opportunities with the potential to spur momentum
102,"We plan to devote greater resources to our strongest growth engines; China, global digital commerce, product innovation, and travel retail, to advance our industry leadership and sustain our growth above global prestige beauty"
103,"We are gratified to be starting this fiscal year on such a high note, which is a testament to our winning strategy, to the agility of our talent and to our execution capability"
104,We are optimistic about our future and excited about the global opportunities that lies ahead while remaining mindful of potential macro risks
105,Now I will turn the call over to Tracey
106,Thank you
107,"Wow, this is one question"
108,"But yes, basically, prestige market we believe will continue to grow 4% to 5%"
109,"In this moment, it's pretty solid"
110,"The drivers of the global prestige market, frankly, are not changing, and they are the higher consumption of prestige from the millennial consumers"
111,"The higher access to luxury and prestige businesses in emerging markets, particularly in China"
112,"And the continuous – the higher level of usage, particularly on makeup, of the millennial consumers versus previous generations"
113,The recent improvements of the trend is in skin care where the millennials are also entering more than skin care business
114,"Now what is the consequence of us of this is frankly a better balance of the growth between makeup and skin care is favorable to us because our skin care margins are better than the overall makeup margins, but I want still to remind that, within makeup, there are certain categories like face or foundation, which are also very profitably like many other skin care categories"
115,So it's a very good positive
116,"In term of the impact of this trend on Too Faced and BECCA, makeup is growing"
117,Now the new news is the acceleration of skin care
118,"Frankly, I don't see any big issue with deceleration of makeup, also because makeup continues to grow internationally in a very strong way, and we are, in fact, deploying Too Faced and BECCA more internationally"
119,So what is our expectation for Too Faced and BECCA?
120,"Obviously, after we have finished to add them – when we will add them in the base, we plan to continue growing this brand double-digit and, as part of this, the internationalization of these two brands will be an important step"
121,"And I just want to underline the point that we are working very closely to our department store partners to look for accelerating and finding a better way to attract higher traffics also in the brick-and-mortar malls – stores, and we see some promising signs that some of the activity we are testing and learning about has a stronger effect on consumers than what we have done in the last couple of years"
122,So we will keep focusing on that
123,But to Tracey's point is the balance (34:30) is being where the consumer is
124,"And I want to underline where the consumer is, is more and more online"
125,And so our strength online including our strength online with our department store partners is a big part of this mitigating impact of the change of traffic in the country
126,"No, GLAMGLOW is doing extremely well"
127,It's continued to grow in the U.S
128,"and is expanding internationally, is, in this moment, very successful in the U.K"
129,", for example, and is expanding in other markets"
130,The target that we are hitting is the younger consumer
131,So millennials really like GLAMGLOW
132,"The strength of the GLAMGLOW, in this moment, skin care proposition, are several, but two standouts in my opinion"
133,"One is that the glow overall promise of the entire brand, the benefit of glowing skin is one of the most desirable benefits in the market in this moment and, importantly, is the most desirable benefit for younger skins, which is behind a lot of the growth we are seeing in skin care around the world, which is driven by that target group"
134,"The second strength is the fact that this brand is focused on masks, and masks is the fastest-growing product category in skin care in this moment in most of the global regions"
135,"And third is that this brand is, as you said in your question, expanding into other categories beyond masks"
136,And every single very careful decision we have taken to expand the category is working and is giving great results
137,It is coherent from a consumer standpoint
138,"And finally, as I already said, the internationalization of the opportunity"
139,"So again, a good acquisition, a good promising start of the acceleration of this brand, and a lot still do to in the next years to make this brand one of our mid-size"
140,and then one day very big brands in our portfolio
141,So our online business is still growing very strong
142,We were up 33% in quarter one
143,"And our online by now represent about 11% of total sales now globally, but the penetration is much higher than 11% in some of the top markets where online is very strong"
144,We are growing our online business this quarter in general in our estimate for the year
145,"We have growth in our brand dot-com, in our retail dot-com, and in platforms"
146,So all the three segments are growing very strongly
147,"This quarter, particularly brand dot-com remain very strong, but we saw a tremendous acceleration of platforms, namely Tmall"
148,"And as we said in the prepared remarks, the beginning of our investment in Lazada in Southeast Asia"
149,And we saw amazing progress in retail dot-com across the world
150,So growth in department store retail dot-com in the U.S
151,", growth in the specialty-multi retail dot-com and growth in many retail dot-coms around the world"
152,"Actually, the exception is China where in China is now retail dot-com driven but is Tmall driving the growth"
153,"So very strong and, as we said also in the prepared remark, clearly scalable"
154,"We have opened 100 sites just this quarter in a very efficient way, scalable and agile, meaning where we see it works, we can invest more"
155,"Where it doesn't work, we can smoothly change and revise and review what we're doing"
156,"On the other two questions, so the short answer, and then I'll give you more detail, is that we believe that a double-digit growth is sustainable"
157,"Now, the 50%, 40% are – may happen again by quarter depending on volatility, but I could not define (47:17) them as sustainable model, obviously"
158,The double-digit growth in China and double-digit growth in retail over the long run should be sustainable trends
159,Let me go one by one
160,"In China, we are seeing, in this moment, an amazing results, but also in like-door we have 33%"
161,"And that's super strong, we are growing market share"
162,"And interesting, this quarter we saw these amazing results without increasing the number of cities, but just increasing the number of doors in the cities where we need to be more penetrated, where we need to put more brands"
163,"So it's about more establishing our strengths rather than further expanding the number of cities this quarter, which, again, shows the power of online in city – in China, where the cities where we're not expanding brick-and-mortar yet, because it's not yet efficient, we still can reach the city with online"
164,"So the model is pretty interesting, pretty sustainable, and has power"
165,"The second thing I would like to say on China, the market continued to grow"
166,"So we are growing above the market and building market share, but the market was about 30% growth, so very strong"
167,It's about new consumer
168,"It's about new access, as I said in my prepared remarks"
169,"The other important thing in China is we are growing in every single channel in China: department stores, Sephora, freestanding stores, online"
170,They're all growing double-digits
171,So there is a really well spread
172,"And then in every brand in our portfolio, we are growing"
173,We are growing in makeup
174,We are growing in skin care
175,We are growing in fragrance
176,"So it's broad growth, and so it's sustainable, in our opinion, on a more or less double-digit trend"
177,"On travel retail, travel retail has been very strong"
178,"We have seen this quarter an acceleration of travel retail in the retail – at retail levels, so a retail acceleration"
179,"And this is driven by trends which are sustainable, some trends are the market, meaning the traffic of travelers is very solid"
180,But a lot of what's happened is driven by us
181,"One is about conversion, meaning today we estimate that 15%, depending on airport region, of people entering in airport shop anything"
182,"So it's just driving the conversion from travelers to shoppers is an enormous opportunity to continuous traffic growth, and this isn't the end of the brands because this has a lot to do with investments we do in the current (49:45) or in the market of all regions"
183,"So the fact that we are investing more in China, we are investing more in Brazil, we are investing more in Russia, et cetera, this is the reason why our countries in travel retail is working better and better, because our conversion in travel retail thanks to the marketing work that our teams do in every one of these countries is working better and better thanks to the assortment we choose in these places is getting better and better"
184,"So it's not only about traffic, it's about what we do and what we invest in every single country"
185,And that's why we believe that this is sustainable of more or less a double-digit trend in the long term
186,The other reason why it's sustainable is very broad
187,"As I explained, it's not only Asia"
188,"We grew in travel retail in EMEA, in Latin America, in the U.S"
189,"Obviously Asia has been particularly strong, but it's broad-based the growth that we see in this moment"
190,"And we have developed a strategy where we really can follow the consumer across traveling corridors, and we can make sure also our innovation speaks to them in a coherent way between current country or regions (50:56) where they travel"
191,"And so, in summary, strong and sustainable, but not at the levels we have seen this quarter"
192,"Skin care – and now, Tracey, please add any perspectives"
193,Skin care has strong margins structurally in our business
194,"However, when there is a beat of skin care sales where the extra skin care sales versus our original forecast comes without a lot of expenses, this margin gets boosted in the short term"
195,"So I will not consider the quarter one margins as sustainable, but definitely we can count on stronger than average skin care margins in the future for the growth of skin care"
196,"And in terms of millennials, the millennials are obviously getting more and more in skin care in what I define in summary, instant benefits"
197,"Before I was speaking about GLAMGLOW and the glow benefit, there are other benefits which are instant, which is about preparing the skin for makeup, is about benefits for the day"
198,"So not only traditional anti-aging but instant benefit for the skin are very popular with millennials around the world, and this will continue also because we are driving it and, frankly, the industry is driving that"
199,So I believe this can be an interesting medium-term trend
200,Tracey?
201,"No, frankly, this is the number that we see, we estimate for the year"
202,"Now, could be more 5% than 4%, absolutely, this first quarter was very solid"
203,But you need to look at the – this is a global estimate
204,Now the retail in the U.S
205,is not super strong
206,The retail in Continental Europe is not super strong
207,is softening in term of market
208,The Latin America market is not super strong
209,"So what you see today is actually an acceleration in Asia, absolutely"
210,But you don't see in terms of total market every single region accelerated
211,"So in total, with plus and minus, we still believe a 4% to 5%, probably more in the 5% area is what we see today"
212,"Which bring me to the second point that is, yes, we – I cannot speak for our competitors but from the number I see, I would agree with you, the big three are strong and are delivering market share growth overall, and we definitely are"
213,We are growing market share in a significant way
214,And I think this is explainable in many ways but one way maybe I want to add as far
215,Estée Lauder Company are concerned
216,"The big amount of the small brands and new launches, innovation that's happening in the market has created a much more competitive trial environment, meaning consumer buying new products, try new products, being able to access many more new products"
217,But repurchase is continued to be driven by high-quality products at brand they trust
218,"So while the trial game is more competitive, the repurchase game is still in the hands of the hero franchises, the big brands, and"
219,these brands continue to deliver very strong repurchase
220,"Remember, a lot of the profitability is in repurchase because trial, most of the time, is an investment"
221,"And so what you see is the power of product quality, the power of prestige experiences into play, and that in this very competitive market out there, still strong brands, great quality products, and fundamental superior experiences remain the reason for success"
222,"So M·A·C North America, specifically, as we said, is continuing to decline in the brick-and-mortar part of the business, meaning the department stores and our freestanding stores, and had a tremendous acceleration online and is performing very well in ULTA – in the store of ULTA as we had explained"
223,So that's the mix
224,"So in total, there is a sequential improvement of the trend of the brand"
225,"Also, the innovation of M·A·C is planned to improve gradually across the fiscal year to be more in tune for the key trends in the United States of what has been in the past"
226,"So our expectation is that the brands, in total, will stabilize over time thanks to the distribution balance, the drive of online, the improved innovation program, and having then in the base the periods that the brand had in the last year"
227,So this gradually will put the brand in a condition to stabilize and then in the longer term grow again
228,"As I said, in many other markets of the world, the brand is flying, and in China even doubling"
229,"So, in total, we continue to expect the brand to have the power to grow"
230,"But in North America, this will take a little bit of time to stabilize"
