,Sentences
92,"As we anniversary some of those price investments, it's just becoming a little bit more difficult, so we'll give you as directional as a number as we can to help you analyze that business going forward"
93,"In terms of the grocery business or the food business overall specifically, you mentioned online grocery pick up"
94,We know that that's working for our customers
95,We continue to expand it
96,"We're in 1,100 locations now and expect to add another 1,000 next year"
97,So that's a big initiative for us
98,It's working and our customers love it
99,"In terms of other things that are working, it's, again, it's a lot of different things"
100,"It's expanding assortment, it's quality of product, having in-stocks and price is a component of it as well"
101,"Kary, anything else you want to add?"
102,We won't give the specifics of that
103,It's working for us based on our rollout plans
104,"Thanks, Robby"
105,And I appreciate it
106,So I think we have to manage labor costs like we manage other expenses in our business
107,"One of the big initiatives that we have is, as we grow the business we want to be more disciplined with our costs"
108,We need to be more efficient
109,We talked about some of the technology enablers that are helping with that
110,We have to manage labor costs and we have to look to do that in the most efficient way we can to reach the margin objectives that we have
111,So that's what we continue to do
112,I think you think about freight just like the other variables that we manage in the business
113,"We have a lot of experience managing the P&L and whether it's labor or freight, we have to pull different levers to deliver on the objective that we have in the freight would be no exception"
114,But I don't have any specifics for you in terms of freight cost increasing
115,"Rob, next question please?"
116,"Well, you mentioned the sales piece of it which certainly helped"
117,But it's really about becoming more disciplined with our expenses overall
118,I know we had been talking about that for a while now
119,and it's a big objective of ours going forward
120,"There's not one thing, it's just about being more efficient with the business overall"
121,It's great that we started to see that in the third quarter
122,We've talked about our goals next year to leverage expenses and we'll continue to push towards that
123,"But it's not one thing, it's a lot"
124,"Thanks, Karen"
125,"Rob, next question please?"
126,Thanks for your question
127,"So, we continue to execute our pricing strategy that we laid out, I guess, two years ago now"
128,"The details of that, and you're not going to be surprised to hear me say that, that we keep pretty close to the vest"
129,"So pricing is a piece of what we're doing, along with customer experience and all the other initiatives that we have to grow the top line"
130,"So we're not going to give specific details of pricing, but we continue to execute the strategy, and our customers are responding"
131,"Well, if you think about the Walmart customer base overall, it's actually a pretty good mirror image of the U.S"
132,population in general
133,"We're pleased with how new customers are using us in multiple ways, and really an omni experience we laid out in our October meeting, that the omni customer certainly spends more with us than single channel customers"
134,So we continue to push that forward
135,"In terms of different age groups or whatnot that are adopting at a faster order, we don't have that particular information"
136,"But we continue to move customers into the omni experience at Walmart, to use our brands in different ways"
137,"We're expanding our online grocery pick up, almost doubling it next year"
138,"We'll continue to do that, because we know that that's where the customer wants to use us in multiple channels, and we'll continue to forge ahead with that"
139,"We do quite a bit of research as you would expect, Chuck"
140,"So there's a lot of scientific data that we get, now I won't give you a scientific answer"
141,The real
142,"– I think the nuts and bolts of it is that we think the customers reasonably, I mean, is doing reasonably well"
143,"We haven't seen a marked change over the last several quarters, certainly in our results we continue to"
144,", I mean, this quarter is a good indication that our initiatives are appealing to the customer, but we don't see a marked change in customers right now"
145,That's really a different product mix and more than anything
146,"In terms of the associate delivery test, we continue to learn from what we're doing"
147,It's certainly an initiative that leverages the unique assets that we have
148,"But not only associate delivery, but ground-based platforms to solve for last mile for really quick delivery for our customers"
149,So we continue to watch that and learn from it
150,And nothing you can tell from our fourth quarter guidance of 1.5% to 2% that we feel pretty good about the momentum we have
151,Maybe I'll take the second part of your question first Paul
152,"In terms of the hurricane piece, I think we're as specific as we can be with what we laid out in the quarter with the Walmart U.S"
153,"business, the 30 to 50 point comp benefit"
154,Sam's I think was 70 to 90 basis points
155,"We talked about the net of sales and increased cost, gross margin and SG&A to be about $150 million headwind for the U.S"
156,business and about $20 million for Sam's
157,So I think we probably gave as much information as we could from that standpoint
158,"In terms of Sam's overall, I think in the comp piece of it, what I'd point you to more than anything is strong traffic"
159,So a 3.6% member traffic growth
160,We have members coming in more frequently
161,We have initiatives like Scan and Go that make it easier for members to come in and shop at clubs
162,And that's what I would point you to is traffic up 3.6% in the quarter
163,"Matt, it's really the same factors that have driven health and wellness and relatively consistent performance"
164,"There was a pick up this quarter as we continue to see script growth in our pharmacy, traffic is very healthy and we also have some new items in over-the-counter that are doing well and some of that obviously is driven by sickness"
165,"so Cold, Cough & Flu (26:44) was strong this quarter, but branded drug inflation as well is a fact there, but really kind of the same factors that you've heard us talk about over the last couple of quarters, just a bit of a pickup in traffic this quarter"
166,"I mean, we did see some higher dollar purchases from the GM side"
167,"See from a geography standpoint it's SG&A, SG&A overall"
168,"And one thing to point out on the FCPA is, it did drive the quarterly tax rate up"
169,"So if you're looking at the year-over-year tax rate, the majority of it was driven by that particular accrual"
170,I think the key is to be flexible
171,"If you look at some of the partnerships we've had around the business, I'd point you to JD initially in China, to partner with really one of the largest eCommerce platforms in China"
172,", that's where a partnership makes sense"
173,"You have brands that we acquired, like Bonobos specifically, that give us really the unique access to great brands like Bonobos that we can leverage to be (29:14) proprietary to our platforms"
174,"And then you have things like Lord & Taylor that you can partner, a capital-light way to bring great brands to your site that we think would work for both parties"
175,"So I think the key is to be flexible, and we'll continue to be flexible as we look to build our assortment and give customers more options"
176,I think it's tough to dissect
177,and I don't have any
178,", I don't think, useful information, particularly on ladies apparel"
179,"But, look, when you have a business of our scale that's growing like we did in the third quarter"
180,", I think you're taking share"
181,It's hard to dissect on who from
182,So I don't really have any color on any specifics on that for you
183,"But thanks for your question, Kate"
184,Thanks for the question
185,I think it's TBD
186,"I think we'll continue to test, learn, and move forward"
187,We have a lot of initiatives underway
188,"A lot of you that came to Bentonville last month saw a lot of them, there were things that we're doing in-store that we're excited about"
189,"So I think you'll see us test, take some swings, see what works, and expand and fail fast on some initiatives too"
190,"We certainly take a look at the competitive environment, that's something we've done at Walmart for a long time"
191,So we continue to do that
192,"Our brand is about everyday low prices on baskets of goods, that's where the customers trust our brands for and (32:12)"
193,we'll continue to make sure we do that
194,"Bigger baskets was a piece of it, Scot"
195,It's over 70 million
196,"In the last summer, we gave, I think it was 67 million"
197,So we continue to make progress
198,Thank you
199,"Thanks for your question, Joe"
200,And we appreciate you notice in the KitchenAid's part of our assortment now
201,"and you may have seen that we also have Bose, which is"
202,– it's a great brand that now is associated with us
203,"So, you worry about that, I think you always watch and learn"
204,and we look at the data
205,We analyze the data really well
206,We know that customers are looking for premium brands on our website
207,We think it helps the brand overall
208,So we'll watch brands like that
209,We're happy to have them as part of our assortment and we'll continue to learn
210,I think pricing is a piece of it
211,"But I think over the last, call it, at least 12 months maybe closer to 18 months now"
212,", there's been an increased focus on getting back to the basics, giving the customer a better experience and we're starting to see some green shoots there"
213,"Thanks, guys"
214,We don't have any more questions in the queue
215,"So I just wanted to thank everyone for their time, for your interest in Walmart and happy holidays"
