,Sentences
34,"Pharmacy total sales were up 10.3% versus the year-ago quarter, mainly due to higher prescription volumes, including mail and central specialty"
35,"During the quarter, we filled 255.2 million prescriptions on a 30-day adjusted basis, including immunizations, an increase of 8.5%"
36,"On a comparable basis for stores, which exclude central specialty and mail, pharmacy sales increased by 5.8% with scripts filled up 8.3%"
37,"In the second quarter, we reported our highest quarterly growth rate in over seven years"
38,This quarter was even better
39,Growth was primarily due to strong volume growth from Medicare Part D and the positive impact of our strategic pharmacy partnerships
40,"Within sales, volume growth and brand inflation were partially offset by reimbursement pressure and the impact of generics"
41,This pressure contributed to lower pharmacy gross profit and gross margin
42,A higher proportion of specialty adversely impacted pharmacy gross margin by around 100 basis points
43,"However, the higher specialty sales had a positive impact on gross profit"
44,"Our reported retail prescriptions market share on the usual 30-day adjusted basis was 20.5%, up by approximately 110 basis points over the year-ago quarter"
45,This was the highest market share that we have ever reported
46,Total retail sales were down 1.8% on the same quarter last year
47,This included the impact of the previously announced closure of certain e-commerce operations
48,"Comparable retail sales were down 0.4% with declines in the consumables and general merchandise category and in the personal care category, partially offset by solid growth in the health and wellness, and beauty categories"
49,"Adjusted gross profit was higher, primarily due to mix and underlying margin improvement"
50,"Beauty category performance and beauty differentiation stores continues to be markedly better than in other stores, supported by strong sales growth of No7 and Soap & Glory"
51,"We have also continued to introduce new brands into our existing beauty differentiation locations, including Botanics, which I mentioned last quarter"
52,"We remain on track to introduce our enhanced beauty offering to over 1,000 additional stores by the end of the calendar year"
53,"This quarter as part of our strategy and ongoing cost transformation, we have also begun to implement a program in certain stores to simplify our offering and improve our retail operational performance"
54,"This is designed to deliver a better experience for our customers, provide ongoing efficiencies, and reduce working capital"
55,"In the coming months, we expect this program to reach approximately 1,500 stores"
56,So now let's look at the results for the Retail Pharmacy International division
57,"Sales for the division were $2.8 billion, down 0.2% in constant currency versus the year-ago quarter"
58,Comparable store sales increased 0.2% in constant currency
59,"Comparable pharmacy sales were down 0.1% on a constant currency basis, mainly due to a decline in the UK"
60,"In Boots UK, comparable pharmacy sales were down 0.4%, mainly due to the reduction in government pharmacy funding"
61,"Comparable retail sales for the division increased 0.4%, Boots UK’s comparable retail sales increasing 0.1%"
62,"Within this, beauty was Boots UK’s"
63,"strongest category, assisted by the launch of No7 Restore & Renew Face & Neck Multi-Action Serum"
64,"Adjusted gross profit for the division at $1.1 billion was down 1.2% in constant currency versus the year-ago quarter, mainly due to lower pharmacy gross margin"
65,"Adjusted SG&A as a percentage of sales on a constant currency basis was 0.7 percentage points higher at 34%, mainly due to inflationary pressures and higher variable payroll costs"
66,"Adjusted operating margin was 6.9%, down 1.1 percentage points in constant currency"
67,"This resulted in adjusted operating income of $193 million, a decrease of 14% again in constant currency"
68,"I am delighted to report that in April, the first Boots franchise store opened in South Korea"
69,This is in line with our strategy of expanding Boots retail presence in Asia
70,"South Korea is a highly sophisticated beauty market particularly for cosmetics, and it’s strategically important for sourcing innovative products"
71,So now let's look at our Pharmaceutical Wholesale division
72,"Sales for the division were $5.3 billion, up 2.7% versus the same quarter last year on a constant currency basis"
73,Comparable sales on a constant currency basis were up 3.7%
74,"This was ahead of the Company's estimated market growth weighted on the basis of country wholesale sales, with growth in emerging markets and the UK partially offset by challenging market conditions in Continental Europe"
75,"Adjusted operating margin, which excludes ABC, was 2.9% down 0.1 percentage points on a constant currency basis, but in line with the second quarter"
76,"Adjusted operating income was $253 million, up 53.1% in constant currency"
77,"Excluding adjusted equity earnings from ABC, adjusted operating income was up 0.6% in constant currency"
78,So turning next to capital allocation
79,Operating cash flow in the quarter was $1.9 billion
80,"During the quarter, our working capital inflow was $502 million"
81,This primarily reflected improvements in inventories both in the quarter and year-on-year
82,Cash capital expenditure in the quarter was $273 million
83,We continue to invest in our core customer proposition including our stores and U.S
84,"beauty program as well as the upgrades to our IT systems, which we have previously talked about"
85,"Overall, this resulted in free cash flow in the quarter of $1.6 billion with a total of $4.3 billion in the year to date"
86,Turning next to our guidance for fiscal 2017.
87,We have raised the lower end of our guidance and now anticipate adjusted diluted net earnings per share to be in the range of $4.98 to $5.08.
88,Remember this guidance assumes current exchange rates remaining constant for the rest of the fiscal year
89,I will now hand over to Stefano for his concluding comments
90,"Okay, I’ll try and take some of those in the right order"
91,"If I start, perhaps, with just the tax, as I said in the prepared comments, the core tax rate was 25.3%"
92,and then this quarter
93,"if you look back historically, we had a relatively high number of discrete positives clearly very significantly quarter-by-quarter as you can see going back historically"
94,"And as I say you can see this was a relatively high number, but I think in terms of the core tax rate and helping you with the model, the 25.3% that you see it today is clearly under U.S"
95,GAAP or the rate that we would anticipate at this point for the core tax element for the full-year
96,"Just in terms of buyback program, clearly, we've announced the program just today"
97,"And I think – and just in thinking about modeling, clearly, we’re pretty well the end of June now, so we’ve really only got a couple of months to go to the year-end"
98,"So there's not really long for any impact where we to choose to commence that program, any impact will be relatively modest"
99,"Obviously, our guidance as ever is all in, but again as I said in the prepared comments it is of course assuming currency exchange rates for the balance of the fiscal year"
100,"I think in terms of the accretion, what we said is modest accretion in the first full-year"
101,and I think that's important to take away
102,and we’re very clear on the synergies that we can deliver the $400 million over three to four years
103,We've got a very clear path to delivering it
104,And I think one of our approaches to acquisition integration is one where we have very detailed plans
105,"We take it in a very structured way, so that we do things smoothly"
106,We are going to be obviously – actually acquiring those stores over a period of time as we've explained in the announcement
107,"and then we will be rebranding those over time to Walgreens, bringing in the Walgreens offer"
108,And that is not something that we would ever dream of actually big banging
109,We need to do it properly so that we have the customer proposition is delivered in a consistent way as we do the rebranding
110,"So we're very confident about the returns, but what's important is to go in a straight line and do in a way where we keep the focus on the customer as we integrate the business on the service that we provide our patients rather than sometimes which you see, dare"
111,"I say,"
112,"I see in other businesses do, where they rush things"
113,and they don't execute properly
114,"And I think you’ll have seen that consistently as with the merger of Walgreens and Alliance Boots, I think you'll see we've got a very clear track record of doing that over time"
115,We've not published our long-term leverage target
116,We've chosen as you know Robert to talk about our commitment to solid investment grade and that’s very much
117,"what our policy as we've obviously because of the time is taken since the original announcement of the original Rite Aid transaction we've obviously been building up a lot of cash, which is not something that we like doing we're very committed to having an efficient balance sheet"
118,"We have to do and that’s why today when we've announced the new transaction, we've been probably announced the $5 billion share buyback program"
119,So we're very committed to being financially disciplined to when we're looking at M&A
120,we’re always very focused on the numbers
121,"If the numbers don't add up, don't give meet our investment hurdles"
122,"then we're very disciplined, we don't do transactions and so we're very happy to grow organically and invest with to do M&A when we get the right returns, but equally a very clear policy of returning any surplus funds to shareholders within those parameters that I've explained, having an efficient balance sheet very important to us"
123,"Yes, I think as I have said, go back to the point that is very promotional far too promotional"
124,We don't think is good for us
125,"It’s not good for customers, I mean don't think is actually good for suppliers either"
126,So we believe much more net consumption driven model and that's where we’re heading to
127,Also as customers change more and more new future will use personalization and digital marketing and more than the secular to understand what Walgreens can do for them
128,And we've got a mature digital organization for retail that as you know and we're making moves no to really shift to spend over time in marketing and towards digital and personalization
129,So all these things are true John and is an evolution of the model
130,"and we're really accelerating it based on fact, based on data"
131,and we are really making strong moves in the next 18 months as Stefano said to do that
132,And then we have the systems coming in and Phase III to really sustain not move and accelerate to further
133,So we've been running for two or three years
134,we're very confident that we know the approach have to do
135,I’m going to taking the steps to get on with it
