,Sentences
89,"The partnership will combine Younique's high growth e-commerce platform with Coty R&D and innovation know-how, as well as extensive manufacturing supply chain capabilities"
90,"And speaking of digitally focused investments, I would like to touch on the substantial effort that we're implementing to accelerate Coty's digital transformation"
91,These actions span four major components
92,"In marketing science, we are now able to understand and reach our consumers with far higher levels of targeting precision, thereby enabling a step change in our social listening and trend scanning capabilities to better keep our brand teams in markets"
93,"In terms of brand content, we are testing creative to better align with target consumer segments and drive high and low (16:55) media effectiveness"
94,"In media optimization, we have continued the transition to digital from 21% to over 30% globally in just this past six months, while also outperforming engagement and cost benchmarks by up to 30%, driving further media efficiency"
95,"Looking at it as omnichannel (17:18), we will begin to create new platforms for deeper personalization, including online and new store activation programs"
96,"With regards to the rest of fiscal 2017, we continue to expect the decline of the net revenue at constant currency to slow down in the second half, excluding the contribution from Younique and ghd"
97,"On the P&G Beauty Business merger, the integration is progressing as expected, with no major issues to-date"
98,And we are reiterating our previously communicated $750 million synergy target by fiscal 2020.
99,"If I can summarize, fiscal 2017 remains a challenging transitional year, but one that we believe is setting the stage for enormous potential as a global leader and challenger in beauty"
100,"I believe the new Coty is a much stronger company than the two previous organizations running separately, and now that we have full control of the combined brand portfolio, I'm even more confident about the great long-term potential of the new Coty"
101,I will now turn it over to Patrice
102,"Thanks, Steph, for the question"
103,"Look, this is a big reorganization because both companies were not organized and structured this way prior to the merger"
104,So we have created three divisions
105,"Both Coty Legacy and P&G Beauty Business were not managed this way, so clearly having to manage now –"
106,"having managing the company with three end-to-end division where they have full responsibility for the entire portfolio and the P&L, this is clearly a different way of working that has been embedded in the organization at the moment"
107,"So clearly, the way of working has changed for a lot of our people, both coming from the Coty Legacy, from P&G or from the outside"
108,"And another key element of differentiation in the structure that we had chosen is that we have end-to-end responsibility with the division, as I said, but also that the P&L sits with the countries"
109,"And this is quite an also, I would say, significant departure from how the business was managed especially in the P&G previous business where the control of the P&L was more central, I would say"
110,"So, I don't know if I'm answering fully your question, but in my opinion this is – I would say, are the two key elements that are making this reorganization complex, but at the same time, in my opinion, paving the way for the future success of the company"
111,"Thanks, Bill, for the question"
112,"Look, we believe that we have an amazing set of brands and our brands are loved by millions"
113,"So our strategy in terms of repositioning the brands, and you mentioned COVERGIRL, it's not just the only one, is key to reconnect with the consumers"
114,"I mentioned that I was not satisfied with some of the elements of the COVERGIRL position in the past, but actually we are now working on reinvigorating the innovation process, upgrading the packaging, the way it looks in-store, we're going to be more modern, more focused on looks"
115,"So clearly, we have a lot in our pipeline to re-launch the brand in the future"
116,I have to say that we've been also exposing some of our thoughts and ideas to the retailers and actually the reaction is very positive
117,"So going back to distribution, this is a temporary situation, but we are very, very confident that all the actions that we are going to put in place will actually allow COVERGIRL to retain the position that we want to have in the market and improve"
118,"And as a matter of fact, COVERGIRL is still the brand with the strongest equity in mass color cosmetic in the U.S"
119,", and that gives us an enormous level of confidence for the future potential of going back to growth"
120,"Hi, Lauren"
121,Thanks for the question
122,"First, the plan to re-launch COVERGIRL and Max Factor are for fiscal 2018."
123,I think this was a part of your question
124,"Regarding the investment, I'm actually convinced that we have enough funds to re-launch the brands, not just these two, but also the other brands"
125,"One thing that I would like to point out is the fact that actually the P&G brands, we're spending a substantially higher level of marketing versus what we were spending in the Coty Legacy"
126,"So the combination of the funds that we have in the new company, around approximately 26% as a percent of net revenues, in my opinion, are actually enough or more than enough to re-launch the brands, and because there are a lot of things that we need to do are truly in terms of the way we connect with consumers"
127,"And one of the key shift is going to be really going from traditional TV, traditional media to digital engagement"
128,"And then as you know, moving that actually creates a lot of efficiencies, so it's not just a matter of spending more, but it's a matter of spending better and connecting better with the consumers, making sure that we speak to them in the right way where they are"
129,"And a lot of times, they're not necessarily watching TV, but they are on different digital platforms"
130,I believe that we're making a lot of great progress in preparing strong actions for the Luxury division to return to growth in the next few quarters
131,We had a strong pipeline coming
132,"Yes, in the last Christmas, we also had an unfavorable, let's say, benchmark versus the previous innovation from the past years"
133,So the Marc Jacobs Decadence which was a success in the previous season or the Hugo Boss
134,The Scent
135,"For Him, which was also a big success"
136,"But if I look at some of the elements and some of the things we've done, I'm actually quite pleased because Hugo Boss"
137,"The Scent For Her, which really marks the entry of Hugo Boss in the female segment, has been a success with number one in the UK, number two in Spain"
138,Chloe continues to do very well
139,And we have a lot of brands which actually are performing very well in the market and outperforming the market
140,So we're confident about the actions we're putting in place for the Luxury division
141,"Joe, we will not quantify specifically the impact of each of them, although Patrice has mentioned the – that the overall impact has been 300 basis points on our growth in our Q2."
142,"So in terms of details, I will not be able to give it to you"
143,What we can say is that we expect our revenues decline in the second half of 2017 to slow down
144,"And, of course, we expect further (49:20) improvements afterwards"
145,And it's also quite important that we look at the fact that we have three divisions
146,And the three divisions are in a different state of evolution because Professional Beauty is actually growing and the hair portfolio is growing even faster
147,"Last year, as I said, it's improving the trends because Q2 was already better than Q1, despite we're still tackling wholesale distribution reduction"
148,"And we expect, of course, the business to be healthy and to continue to improve in the next few quarters"
149,"And it will take time to really return to growth in Consumer Beauty, which is where we have the biggest challenges, as I explained before"
150,"I don't believe this a big risk factor, and I'll explain why in a second"
151,"I believe that now that we are the owner of the entire portfolio, we've finally been able to engage with our customers, with the retailers, in a much stronger way"
152,I truly believe in partnership
153,I believe partnership is when really there is a win-win situation for both parties
154,And myself and the team are keenly focused on establishing a much stronger partnership level with the key retailers
155,We are in the process of doing that
156,"We are engaging with all the key retailers, U.S"
157,but also in the other markets
158,"And the reaction and the spirit is actually very good, because they are seeing the plans that we're putting in place"
159,We're engaging with them
160,"In some cases, we're working together of course in preparing these plans"
161,"And when you approach a partnership this way, and in this case, we're also working on re-launching the very iconic brands which are loved by consumers, you know, in the respective markets"
162,"Retailers are really appreciative of some of these plans and therefore, I see the future in a bright way, because I believe that the re-launches of the brands will bring us success in the market"
163,"Dara, I think actually that one of the key things we could do is also to look at the investment strategy and readjust the investments among the different brands"
164,"So there will be some brands, the one that has the higher growth potential that will receive more investment, and some others that eventually will receive a bit less"
165,"So we are in the process of exactly doing this, and I think it's a very important financial discipline to look at also retirement investment"
166,"Regarding on your question on spending more overall, I want to go back to my previous answer which is that when you start shifting the traditional media to digital, you actually have way more money to play with and to invest, to be able to reach more consumers"
167,"Consumers are truly spending a disproportionate amount of time on social media, on social platforms"
168,"And, I believe that some of our brands have not played the right role in the social engagement, and by shifting the investment actually we will achieve not only the consumers that we want to achieve, but also in the right place and the right time, and the overall connection with the brand will improve"
169,And this is clearly part of the logic of why I answered before that we believe we have enough funds for our future success and re-launches
170,"So first, regarding the inventory, Wendy"
171,"So we need to put this in a bit of a perspective on the fact that we announced the acquisition of P&G in July 2015, and we closed the merger –"
172,so we closed the deal in October 2016.
173,That's a 15-months period in which we were not able to actually work on any of the P&G brands
174,"We were two competing companies, and we were basically not working at all on that"
175,"So it's a long time for brands to be announced that they would have been sold, but to still be in the hands of their previous owners"
176,"So that clearly can cause a higher inventory, and we're not going to now detail specifically the level, but I think Patrice has explained that all the business, the transition issues, which includes a significant high inventory, were around the 300 basis points of growth"
177,So clearly it was quantified
178,"And in terms of distractions, clearly this is a big reorganization"
179,"This is not just putting together two companies, because at the same time we have decided to manage the company in a divisional structure"
180,"Now, the choice of the divisional structure in my opinion is absolutely the right choice for the future, because it does allow a level of focus and capabilities and competencies, which are dedicated to specific categories and channels"
181,"So, fragrance and skin care in the prestige channel, in the luxury, and clearly color cosmetic and hair color and so on in the mass market, and hair and nail in professional"
182,"So this is – the level of change is quite large and this is why it's causing the distraction because at the same time, we're in the middle of the integration of the system, which Patrice mentioned"
183,We are not really fully performed
184,"And Patrice, I think, mentioned the timing of the exit from the TSAs"
185,"Regarding having all the people in the right places, we had clearly disorganization clearly meant that a lot of people had new jobs, so they had to move from different places to start the new job on October 3, and I believe that we have now a much stronger set of leaders in place"
186,"Of course, we always look to continue to improve the bench"
187,and that's part of what we need to do to be successful in the future
188,"So, let me comment on that, Mark, on Younique"
189,"I believe Younique is highly strategic, and I really believe that the online peer-to-peer social selling has a lot of potential"
190,"And our choice is driven clearly by wanting to partner with a company that has developed a very, very successful business in this area"
191,"And, of course, by our ambition of growing this business by also looking at geographical expansion and further category expansion"
192,"If you think that Younique has mainly had – it's a business, a brand with the color cosmetic, I believe that this brand and in general the platform has the potential to be expanded more"
193,And so – plus I think that e-commerce for us is a key focus for the future
194,"And the acquisition or the partnership with Younique is a stepping stone for us to improve our capabilities, strengthen our capability in e-commerce"
195,"Thanks, Jason, for the question"
196,"So when we think about COVERGIRL, first of all as I mentioned before the brand, the COVERGIRL, still has the first – the number one equity in the U.S"
197,in the mass color cosmetic
198,I think it's quite important to remind ourself as well that we're talking about a brand which is iconic and loved by millions of consumers in the U.S
199,"Looking at what we plan to do, first of all, we plan to build on the COVERGIRL roots"
200,"I think, thinking about the old positioning, every woman can feel that she's a COVERGIRL"
201,I think it's quite important that we don't completely depart from there
202,"But we reinterpret the positioning in a much more modern way, in a more sophisticated way, so that we connect, again, and more with the consumers"
203,"Within the re-launch, we are looking clearly at upgrading the packaging and the way we look in-store in a more modern way, in a more sophisticated way, in a way that would allow for easier navigation"
204,"So going back to your question, it's not just a matter of spending and then choosing the right platform to connect, but it's also how we connect and how we communicate with the consumers across all the different touch points"
205,"So I'll start with your second question, then I'll move back to the first"
206,"So in terms of how I think and operate in terms of hiring from the outside, I believe that we always need to have a mix between internal promotion and hiring from the outside"
207,"Whenever the capability is not present internally, it's always good to tap into the amazing talent that are out there"
208,"At the same time, if we have the talent in the house, that's clearly very, very good"
209,And this is different from how other companies have done it in the past because some companies just privileged promotion from the inside
210,"Regarding your first question, which is about the mobility and the cross-fertilization across the different divisions, first of all I think we need to say that the three divisions require a level of expertise because the knowledge of the category and the channels is very important"
211,This is why also we have decided to structure ourself with the three divisions
212,"That being said, I also believe that people will have to move across divisions in order to fertilize on success and learnings and on capabilities"
213,So it's going to be a mix of both in answering your first question as well
214,"So, when in terms of mass fragrance, Linda, so the mass fragrance clearly is suffering as a category overall because of certain dynamics"
215,"One of the key element that I think is affecting the mass fragrance is the fact that you – it's very difficult in the store environment to smell the fragrance, the juice"
216,"So that's one of the key driver for trying the new fragrances, and that's still a key barrier there"
217,And I think this is an issue that we in the industry all need to work together with the retailers to try to overcome this barrier
218,"The second point is that within mass fragrance, I think we need to distinguish between celebrities and other lifestyle brands"
219,"Within celebrities, it's fair to say that the – I would say the last brand of the celebrity brand is decreased, has decreased significantly just because the brand name and the hype behind the celebrity is now shorter"
220,It's just that's what's happening
221,"Now, when you look at the other side on the lifestyle brands, we have brands like Bruno Banani or adidas or Max, which are actually great brands that we plan to focus in countries like Germany, Russia"
222,These are brands that are doing well
223,"They are, again, iconic brands in the lifestyle mass fragrance in the specific countries"
224,And we believe that they have potential
225,"So again, it's a mixed sort of dynamic within the category"
