,Sentences
49,"So, we're making progress, but there's still a lot of work to do"
50,We're not satisfied with our non-chocolate candy
51,"In Brookside performance, the work is underway to improve their trends"
52,"Although it will be a multi-step process, we continue to believe that candy, mint and gum is an attractive category capable of solid growth over the long-term, when supported with the right mix of customer and consumer marketing"
53,"Now for an update on our international markets, where fourth quarter net sales growth was relatively in line with our expectations and up about 3% on a constant currency basis versus last year"
54,"I was particularly pleased with Mexico and Brazil, where we generated solid constant currency net sales growth"
55,"In Brazil, our growth was fueled by distribution gains in core brands and the continued rollout of the Hershey's Special Milk and Hershey's Special Dark bars, which was launched in Q3."
56,"As a result, in Q4, market share increased 0.5 points"
57,"And in our Mexican business, chocolates, spicy sugar, confectionery and drinks are tracking relatively in line with our initial plans"
58,"Our marketplace performance improved in the fourth quarter, with chocolate retail takeaway up about 9.5%"
59,"And our traditional trade initiative with Sigma is progressing, and we're gaining chocolate momentum driven by Kisses"
60,"Net sales in India, driven by the brands we're investing behind, Hershey's branded syrup, spreads and milk booster, as well as JOLLY RANCHER and Sofit, increased about 25%"
61,"Late in the fourth quarter, we launched Brookside, primarily in the modern trade where we don't expect much of an impact from demonetization"
62,"While small, this launch gives us exposure to a value-added segment with above average margins for the India business"
63,"In China, the modern trade hypermarket environment continues to be challenging across many categories"
64,"In Q4, China chocolate category sales declined about 4%, the same rate as the second and third quarter declines"
65,"Our Q4 net sales in China declined about 11% on constant currency basis, slightly lower than our estimate"
66,"Sell-in related to Chinese New Year drove Q4 net sales, and advertising and in-store programming occurred just as we had planned"
67,"Our e-commerce business continues to progress, and our market share here is estimated to be greater than our share in brick and mortar"
68,"Now, I'd like to pause briefly here"
69,to just say thank you
70,It's been an honor to lead The Hershey Company and these quarterly conference calls as Chairman and CEO
71,I'm so proud of our company and what we've accomplished
72,"I've always appreciated the questions and feedback we've received on these conference calls, and in all of the various meetings that we've participated in with you"
73,"I've shared many of your thought-provoking questions and insights with my team, and I feel it's made me a better leader and Hershey"
74,"a better company, so I say thank you"
75,"And now, I'm proud to turn the call over to Michele Buck"
76,"As we announced in December, Michele will become Hershey's 12th CEO on March 1, and I'm pleased to be staying on as Chairman"
77,"I know that many of you have met Michele and know her, and agree that she's an experienced executive with excellent operating, marketing and strategic capabilities"
78,"Now, let me turn the balance of the call over to Michele"
79,"Thank you, Andrew"
80,Yeah
81,"I mean, we give the volume breakout in North America Josh"
82,"So, if you were to look at North America, the volume and subtracted the takeaway, I mean, it's not perfect math, but it would get you to how we thought about it in the fourth quarter in December"
83,Right in line with what we thought
84,"So, as we've talked, the first quarter should really drive a lot of the growth"
85,"I think if you look at the sales, first half, second half will be quasi similar, although the first half will be driven by the first quarter"
86,"We had a lot of, I'll call it, productivity and cost savings in the second half of 2016."
87,"So, again, if you were to think of EPS growth probably more first half, first quarter driven"
88,"Hey, David, I'll give you a macro comment and then Michele can follow up if she wants"
89,I was at FMI last week
90,"And one of the things that seemed to be pretty broad based across a number of retailers, and as I was hearing comments across manufacturers is that people were optimistic in terms of their plans, and I felt as though people were looking to really invest in their business from a merchandising standpoint and promotion"
91,I'm really speaking about retailers as they were talking to us as well as others
92,"And so, I felt really good that people really wanted to go out and execute against good plans"
93,"It didn't feel quite as conservative, I would say, as it did the previous year"
94,"So, I just took that as a fairly optimistic tone that people see their destiny as in their hands, and they're going to go execute against their business"
95,"And I don't know, Michele, if you want to add to that?"
96,"Well, Rob, we'll talk to a lot of this on March 1, especially some more detail around what some of these IT investments are at the business level, to ensure people are working most efficiently as possible, as well as at the corporate level"
97,"So, I think you're going to see a little bit of both"
98,"I don't want to get out ahead of ourselves on March 1 here, but there's a lot of things in the market changing very faster than they ever have before, and we're trying to bring solutions to retailers and be where the customer is going"
99,"So, I think you'll see more of this on March 1."
