,Sentences
72,"And then, the other part that goes in to our free cash flow is obviously our working capital and the timing of working capital does play into the guidance that we've given of the $1.2 billion, plus or minus 10%"
73,"And in terms of looking forward to 2018, we're not ready to give guidance here for 2018."
74,We will do that early in 2018 to help with that
75,"So, Judy, look, we – our cost savings and synergy plans are on track"
76,"And so, we are pleased that we are delivering the cost savings"
77,"We have, as you rightly mentioned, we've said that for 2017, it is going to be more than the $175 million"
78,"However, we are not breaking that up quarter-by-quarter because that number does fluctuate and this is for the full year, it will be more than $175 million"
79,and we are very pleased with our plan so far to deliver the $550 million over the three years
80,"So, hi, Steve"
81,"So, the additional contributions that we made is to the U.S"
82,plan
83,"So, it is pulling forward next year's contributions"
84,We had an opportunity to do that
85,"However, the U.S"
86,isn't the only pension plan
87,"So, I don't want to say that there won't be any further contributions to pension plans, but this one is a pull forward for the U.S"
88,plans
89,"Having said that, there's a number of things that enter our decisions as to the amount to contribute to our pension plans, and one of those is market performance against our assets"
90,"So, depending on how the assets perform, will also tell us how much we need to contribute"
91,"And then just going forward, we're not going to give any contribution guidance at this stage, but we will do that again early next year, depending again as how our assets and our plan performs"
92,"So, a couple of things maybe just to keep in mind"
93,"So, Gavin did mentioned the fourth quarter of last year for the U.S"
94,"Just to give a number around that, we're cycling in Q4 for MillerCoors, and a pre-tax income increase of 42%"
95,"So, that's a big headwind for us in Q4."
96,The other thing just to mention is we – in Q3 we're cycling one more quarter of the Canada brand amortization
97,If you recall in Q4 of last year we reclassified some of our brands to definite lives
98,"So, we've got one more quarter of that cycle in Q3."
99,And then the other thing just to mention from a Canada point of view
100,is the COGS per hectoliter last year in Q4
101,"was actually a reduction, so recycling very positive performance in Q4 of last year"
102,And then another headwind just to consider is we do have the higher corporate cost as you mentioned
103,"We are investing, for example, behind our global business services that we opened in May in Romania, and we're investing behind the shared service center that we'll be keeping in Milwaukee"
104,"So, there is a couple of costs to consider for this year that we will be investing and also cycling some performance"
105,"And then, again, just to remind you, the 30 basis points to 60 basis points, we do look at that over a longer term, so three years to four years"
106,"So, yes"
