,Sentences
116,"These are freshly prepared delicious sandwiches that are then flash frozen to be ready when you are, they play across breakfast, lunch and dinner"
117,The business generated approximately $60 million in net sales over the past year and is growing rapidly
118,"Once this deal is closed, we expect to see some exciting expansions of this on-trend format both under the Sandwich Bros"
119,line and other ConAgra Brands
120,"I'll wrap it up with Slide 21, in summary we're encouraged by our return to growth and the performance of our innovation"
121,"We'll continue to support growth through disciplined and strategic investments to drive distribution, merchandising and trial"
122,Executional excellence remains a key focus in everything that we do particularly as we move through an inflationary environment
123,"As we just discussed, we'll stay active in our pursuit of value enhancing M&A and will be relentless about doing what's necessary to deliver our long-term algorithm"
124,"Given our strong performance, we've updated our 2018 guidance to reflect organic net sales and adjusted EPS to be near the high end of their respective guidance ranges"
125,"With that, I'll hand it over to Dave to share more on the details of the quarter"
126,"Dave, over to you?"
127,Morning
128,"Yes, good morning, Andrew"
129,"Yes, this is Sean"
130,We will continue to invest above the line and below the line behind the brands in the second half
131,When we got off to a strong start in the year it gave us the opportunity to do that as well as anticipating a tax reform
132,"And the simple logic for that is with all the work we've done and put into building our innovation pipeline when we get our new innovations in the marketplace, particularly in stores at the point of purchase, it is critical that we build awareness around these new benefits and around the new modernized look of these products"
133,"Internally we've got a phrase here a phrase here that we use that use called ""confidential innovation"""
134,And what we mean by that is when we do all the work building out our innovation pipeline
135,the last thing we want is to get it into the marketplace and have nobody see it
136,If that would be the case we'd call that confidential innovation
137,So we're trying to avoid that obviously
138,"We're trying to create consumer awareness and let our package design and the food itself, the look of the food, the varieties, the modern flavors drive consumer pull"
139,"And we're highly confident that because of the quality of the food we're putting into products this year, in particular in frozen meals, that we will get strong repeat"
140,And the early data that we're seeing on that bodes well
141,"So, as we look at the return on these startup investments over time we expect them to be quite strong, but strategically we view it as vital to getting the right kind of uptick particularly given"
142,we really took a last year or year-and-a-half off when it came to new innovation
143,"Yes, obviously M&A is an important part of our playbook going forward"
144,And we've all seen high multiples in M&A in food in general for the last few years
145,Snacks is the flavor this week
146,We had condiments last quarter; we had other things before that
147,So it's been a high multiple environment
148,"And in that environment we try to strike the right balance between our desire to be aggressive with M&A to help reshape our portfolio for better growth and better margins, but also to be disciplined"
149,"So we understand that there are higher multiples out there, but we still hold ourselves to pretty high standards in terms of being able to get an IRR on our deals that is above our weighted average to capital"
150,So that's one of the ways we look at getting proper return on our M&A investments and we'll continue to strike the right balance between being aggressive and being disciplined going forward
151,"Hi, Bryan"
152,"Well, we have different brands across our portfolio"
153,The consumer domains that we've talked about before
154,", we've got meals which tends to lean toward frozen, we've got enhancers, and we've got snacks"
155,You're going to continue to see us do probably bolder innovation on the meals and snacks consumer domains
156,And what you'll see more in the grocery part of the store and enhancers looks more like renovation
157,So may not be as much on new slotting there
158,Maybe things like updating the look of our products
159,"Probably some skew varieties, but a bit of a different mix"
160,"I think the bigger point here is that we look at marketing in total, meaning above-the-line marketing spend and below-the-line marketing spend"
161,And when we use the phrase marketing behind our brands we're referring to investments that engage the consumer with our brands
162,"And that could be everything from traditional TV and print ads, to distribution investments, to merchandizing, to sampling, to digital marketing, even customer loyalty programs"
163,So you've got a wide array of activities here --
164,marketing activities that span above net sales and below net sales cost buckets
165,"And as we move our activity mix it may toggle spend above the line and below the line, and we'll try to be transparent with you all around what those activities are and why we're doing them"
166,"When we're on ramp-up mode on things that are quite materially different from how the brands looked in the past, think frozen so far this year with all the work we've done, we really focus our energy disproportionately on the in-store environment and centre store because that's where we get the biggest engagement with consumers around these meaningfully revitalized brands in that startup mode"
167,And that's why we're doing what we're doing right now because we believe it's going to get us the best long-term top line performance and the best ultimate returns
168,"Well, I think in the last few years growth has been on average more elusive for the industry"
169,And when you see those cycles emerge where growth is more elusive you tend to hear more talk around consolidation and harvesting synergies
170,But as a potential participant in some of those deals we want to focus on our shareholders and the return we get for our shareholders
171,And obviously synergies are great
172,But when you give away all your synergies in a deal to the seller it's not particularly useful to our shareholders
173,So we're going to always keep our shareholders in mind as we think about portfolio changes that ultimately position us for long-term strength and value creation
174,"Rob, let me tell you how I think about that"
175,Let me start with the second half of your question first around trade investments
176,I think it's a very simple mental model that a lot of investors have that when we talk trade we're talking putting that money right into deep discounting and deals
177,Increasingly that is not really anywhere near the full story
178,"It's more about joint business planning with customers around everything from merchandising, which usually has some level of discount to it, in our case nowhere near the depths that we had historically"
179,But it also has to do with points of distribution
180,It has to do with quality of shelf space and facings
181,"Is it eyelevel or is it down in the well, the ability to sample products in store, the ability to target consumers on their apps that are customer-specific"
182,"So trade and customer investment is much more holistic than just deep discounting deals, and features, and things that you've heard about historically"
183,And certainly in our case that is true
184,Keep in mind we've invested a fair amount in improving our trade efficiency capabilities
185,"So we've now got post-event analytic tools, we've got trade planning management tools"
186,"We are able to look at thousands upon thousands of trade events, find the ones that are low ROI, get rid of those, and find the ones that are positive ROI and do more of those because we get more bang for our buck"
187,"Some of that is the structure of the merchandizing, some of it is timing"
188,"So we are spending above the line, but it is what I would describe as a significantly higher quality investment in terms of engaging consumers in our brands than what it used to be at ConAgra, which was really about taking very outdated and old fashioned products and just moving them based on deep, deep discounting"
189,"And as you saw in the slides, our promoted levels are down overall, and our pricing is up and above our categories"
190,"Now with respect to pricing, just a couple of thoughts on pricing, as I pointed out before, we've built an integrated margin management team and improved our pricing capabilities dramatically versus what we had just a few years ago"
191,And over the past few years we've taken more price than most
192,And we think about pricing three ways
193,"There's number one, inflation justified pricing; number two, trade efficiency, and I just talked a little bit about that; and three, premium-priced innovation which over time will be positive mix"
194,So clearly pricing is complex
195,when you pivot from deflation to inflation you want to price as fast as you can
196,Sometimes there's a lag
197,And sometimes if the inflation appears transitory on certain commodities and the forward curves drop back down retailers can be more reluctant to take price because they don't want constant shelf price volatility
198,And then the last factor is that not every brand and every category are created equal in terms of elasticities of demand
199,"So all of this is why we are principally committed to pricing when justified, but also why we focus on the center line of our profitability over time and not on quarterly volatility because there tends to be a fair amount of noise"
200,"Yes, on innovation, Chris, we will continue to have innovation coming out in the back half of the year"
201,and we'll have startup support behind that
202,"Some of it with some customers shows up as slotting, some of it just goes into debt net"
203,"But it is a diverse means of supporting the brands from actual physical distribution, as I mentioned, to quality of shelving, to in-store support"
204,All of those things are the things that we're doing disproportionately
205,"So what you saw in Q2 was some reduction of A&P that was then moved above the line, and then additional expense above the line in support of the brands in an in-store environment"
206,"And one thing to keep in mind as well going forward, we talked about this"
207,"a little bit last quarter is, we're coming off of a base period where we didn't really have a lot of, what I'll call, brand support in the base, startup support,"
208,innovation support because we pushed the pause button last year while we rebuilt the funnel
209,So as we get these investments into our base this year we won't see the magnitude of year-on-year changes going forward because we're getting back to more normal going innovation launch cadence
210,"Yes, sure"
211,"David, what you're referring to is a slide that we put up"
212,"It wasn't technically part of our guidance, but it was kind of a true north for us on innovation that we'd like to march towards over time"
213,It's something we called renewal rate which is the percentage of annual sales that come from prior three-year innovations
214,And our point was that our company historically had been in the high single digits
215,Companies that are doing well and best in class are closer to 15%
216,So our aim over time is to really close that gap
217,It's not as if we need to get to 15% on a straight line march from where we started
218,"And by the way, it's also something -- it's not the kind of metric you're going to look at on a quarterly basis, you've got to settle it in"
219,"But clearly, as you can imagine, with the slate of innovation that we've got hitting the marketplace now by the time we get to this year, we will see a pretty material uptick in that renewal rate"
220,"Tom, you want to comment on what's coming in the back half?"
221,Just one other building on Tom's comments David one other thing that we're always thinking about which is we've got to wrap this year slate next year
222,and it's not lost on us that we will be wrapping next year a big slate and as a result
223,", you should assume that we've been very aggressive in making sure that our innovation slate for next year is going to be as impressive as this year"
224,"I continue to talk about frozen and how I think we have years and years of runway on frozen, undoubtedly we're going to continue to have a big slate there"
225,", you'll hear us talk more about some of these things that CAG is coming up after the holidays"
226,but then snacking is a big area for us and some of the most innovative things we've got going on as a company are some of the acquisitions we've made
227,Duke's is clearly one of the most innovative brands in the very hot meat snack space and now with Angie's Boom Chicka Pop as the national leader of branded ready to eat popcorn
228,that's if that's a business
229,we can do a lot with going forward
230,So you'll hear more about what comes next when we're at some invest meetings in the new calendar year
231,"Yes, I think in our retail business, David, the dynamics we saw in the hurricane were very similar to the things that I've experienced throughout my long career in the world of food, which is when you have shelf stable goods that are either in meals or in snacks, you're tended to see a fair amount of stocking both warehouse stocking with customers and pantry stocking in and around the hurricanes"
232,And in my experience there're almost always higher levels of stocking than there is immediate term consumption
233,"So what we experienced, what we experienced last quarter to me was textbook with what I've experienced throughout my career"
234,"There is one particular nuance that's worth mentioning, which is specific to Chef Boyardee, just to provide a little bit more color on this"
235,and that is that our quarter two Chef saw some pretty significant impact on Chef
236,we had previously negotiated much higher impact merchandising events in quarter two this year than last year with those key events timed around back to school
237,"So in other words, we planned more trade support in the quarter"
238,"As it turns out, those major events that we planned upfront just happened to coincide timing wise with the hurricanes and the effect this had was to move a ton of volume but"
239,at compressed gross margins
240,"So while inflation on his brand was up a good bit, the hurricane fueled sales spike came while the brand was on deal for back to school, so while we got far more takeaway than we originally expected, we also got a bit more margin compression on that business than we expected and higher absolute trade expenses and to your point as we mentioned earlier because a fair amount of that is sitting in"
241,could we believe is sitting in consumer pantries we expect to get some of that back in Q3 as consumers work through that inventory and that dynamic there is not different from what I've experienced before
242,"Yes, we are seeing it, but let me go back to what I said before on this, because I think it's a really important point"
243,and I think it's a different experience with ConAgra than maybe what you all see elsewhere in the industry which is on a lot of our brands
244,we saw a retailer margin compression for years and the reason that happens because our brands were locked into very low price points usually a dollar or a $0.99 or a $1.99.
245,"So in other words, over decades ConAgra saw compressed margins and our retailer saw compressed margins and as you can imagine"
246,"and I mention as before when we talked to retailers about our aggressive innovation slate, one of the reasons why they were very supportive of it and our goal to modernize brands"
247,"was actually the opposite of what a lot of times we hear about, which is a desire to take prices lower in our case it was a desire to take prices higher"
248,And as we did that build back in better retailer margins so case in point there is Healthy Choice Power Bowls
249,We still have a small sliver of Healthy Choices that are these classic meals that are sold to older boomers that business has gotten smaller as we kind of sunset that piece of it
250,but we are replacing it with higher margin
251,Higher dollar in businesses like Healthy Choice
252,"simply and now Healthy Choice Power Bowls, which are not only higher price points but better margin structure for our retailers"
253,So we are participating and rebuilding retailer margins but in our case we're doing in the context of modernized brands with higher absolute price points and higher absolute food quality
254,"On that latter piece, Jason, I'm not any more concerned this quarter than I've been previous quarters about private label as I've mentioned before"
255,Private label on average under indexes in our categories
256,it's about a 70 index versus food on average and in key strategic categories like frozen
257,it's significantly lower than that
258,"so I'm not anticipating any change, it's not built into our planning posture in terms of private label interaction getting to be more of a headwind"
259,With respect to investing behind our business in trade
260,but I wouldn't over think this is a simple way to think about it
261,is we were in launch mode in the front half of this year
262,"and we knew,"
263,we have we want to support our brand because we're trying to build future cash flows here by reestablishing consumer loyalty and household penetration on our brands and
264,"when we saw the early traction on the business when we saw we got up to a fast start of the year and fueled in part by a high degree of confidence, we're going to get a tax return"
265,We made the strategic decision to put more money behind our businesses because we had confidence in our brands and in our innovation and by and large we got the response that we were looking for and that's bit of a higher level of support as we continue to launch stuff through the back half of the year and
266,"then next year we will wrap some of these levels investments will be baked into our core, so I wouldn't anticipate another step up as we move into the out years"
267,I think we're going to kind of get it in our base here as we proceed
268,"But at the end of the day the fact that we've got traction on these brands and our investments are working in terms of driving consumer trial, and we have confidence in the products themselves to drive repeat"
269,This is all part of a positive flywheel in our view
