,Sentences
98,"As stated earlier, we expect that we’ll be off allocation by December"
99,We continue to expect Campbell Fresh to return to profitable growth this fiscal year
100,"While I’m not satisfied with our results this quarter, I’m also not deterred"
101,Despite challenges within U.S
102,"soup, V8 and carrots, other parts of the business are growing"
103,"The Global Biscuits and Snacks division remained a bright spot, especially Pepperidge Farm"
104,"Simple Meals, Canada and food service performed well and the Campbell Fresh turnaround is progressing"
105,We’re taking the appropriate steps to address our immediate issues and remain focused on the actions that will position Campbell for long-term growth
106,"We will continue to invest to differentiate our brands, enhance our real food credentials, drive innovation, particularly in health and wellbeing and snacking, build our e-commerce organization, and pursue smart external development"
107,"And now, I’ll turn the call over to our Chief Financial Officer, Anthony DiSilvestro"
108,"There is no question, Ken, that we have experienced volatility in the carrot business due primarily to weather issues in California dealing with extremes in rain and heat, which has affected the crop"
109,"While we can’t control the weather, we can control what we do about it"
110,"And I believe that we did the right thing this time around by putting customers on allocation, not harvesting early, and keeping the quality of our carrot"
111,Understand that the role of carrots in this business is it’s the scale of distribution for the CPG products
112,And one of the reasons why we acquired the business was to grow the CPG portion and recognize that the carrots are the chassis for distribution at best pricing
113,"So, we’ll continue to take this into consideration going forward"
114,"We’d like to get to the point of stability in carrots and growth in CPG, and that’s our strategy"
115,"Well, I can’t talk about any specifics"
116,I can say that the dialogue remains open and
117,it’s very positive
118,I’ll answer that question from a couple of perspectives
119,"First of all, in the rest of the market, soup program has been very strong"
120,"New products have been well-received, new"
121,"Well Yes! is at 83% ACV distributions, we're supporting the brands, new Chunky Maxx has hit the market now with 40% more protein, and protein is really on trend"
122,"So, we’re pretty pleased with the performance in the rest of the market with consumption up slightly"
123,So that -- and we believe we’ll continue to see that momentum into the second quarter
124,The other fact is that our other businesses in this key retailer are incredibly robust
125,"So, I would say that I do agree that the soup situation is isolated"
126,"I’ll take the first part, Andrew"
127,"We said this in September, but we expect that the first half on soup will be weaker than a year ago, and we expect some more momentum in the second half"
128,I don’t think private label is a new phenomenon
129,Private label is pretty prevalent
130,And what we have seen is more of a push on private label in the broth business in the market at large
131,"Actually, our -- the share that private label has of condensed soup and RTS soup is significantly below the average in center store categories and only up slightly"
132,But broth has definitely been impacted
133,"The Pacific Foods brand is highly differentiated, being organic and natural"
134,"So, we believe that will be a good add to our line"
135,"Just for clarification, because we’re in the snacks category and many fresh categories, are you referring to the soup category?"
136,Okay
137,Let me star there
138,"In our Pepperidge Farm business, we’ve seen a lot of robust consumption, particularly on Goldfish and cookies as I stated before"
139,We continue to increase our shelf space merchandising
140,"So, they are really doing a great job"
141,"In Campbell Fresh, again, the CPG part of the business has returned to growth, up a couple of points for the second consecutive quarter"
142,And we didn’t start promoting beverages until October
143,"So, we will now return to a normal promotion schedule in quarter two and we have a huge innovation suite coming to market in quarter three"
144,"So, we believe that the CPG part of Campbell Fresh will have momentum"
145,"In the soup category and the rest of the market, we continue to see robust plans"
146,"We do audit shelf every year, but we have not gotten results of that"
147,We’ll let you know when we do
148,"And so, we’re just running our play"
149,I’m not going to comment on the specifics of customer programs
150,"I mean, all I’m willing to say is that we are in open discussion and positive about it"
151,"Chris, in addition, we have a very robust supply chain productivity program"
152,"Since we’ve integrated the supply chain into Campbell’s and put them on our productivity program, we have a very good line of sight to some significant cost savings, which will enhance the profitability of the business"
153,We do very robust analytics on our price gaps and thresholds of the brands versus private label
154,"So, we have a good indication of what that looks like, both from the regular retail pricing and also the merchandising pricing with the frequency that we merchandise"
155,"So, that’s under constant watch"
156,And that’s not different
157,We’ve been doing that forever
158,"So, I would just say that in the broth business, what we have done to address private label, and that’s where we have experienced the competition, is, we’ve changed our advertising messaging more to house once and is differentiated versus private label, starting with the fact that the first ingredient in Swanson is chicken stack whereas the first ingredient in most private labels is water"
159,"And so, we’re calling attention to some of the attributes that distinguish the Swanson brand from private label"
160,"And then, of course, the pending acquisition of Pacific, as I mentioned, we’re pretty enthusiastic about what differentiation that brand brings to the line"
161,"In RTS and condensed, private label is a factor"
162,"but it’s really under average,"
163,and we haven’t seen an increase
164,"I mean, it’s been up slightly"
165,"But, we continue to watch it"
166,and we’ll make sure we continue to be competitive
167,Yes
168,"We said in September and continue to believe that we will have a weaker first half than second half in soup, based on what we know at this point"
169,"And in terms of the gross margin, Anthony, do you want to handle that one?"
170,Yes
171,"In the back half, we have a greater mix in our Global Biscuits and Snacks business in Campbell Fresh"
172,"The main thing to focus on is the consumption; in the quarter, soup consumption was down 2.3%"
173,We have a couple of things going on there
174,"And our e-commerce business is still small and for the industry, it’s small"
175,"But, we’re focused on building capabilities in terms of really understanding the consumers’ path to purchase in that space"
176,"We are working predominantly with pure play e-tailers and also omni, and we’re working with Chef’d on meal kits in that space"
177,"So, we’re trying some different things"
178,We’re working literally across all of our brands and bundling brands based on what the customer wants to do in that space
179,"So, I think we’re trying a lot of things"
180,One of the things that’s very encouraging
181,though is we’ve brought in some top talent
182,"And we believe that as more consumers shift to e-commerce, whether it’s order online pick up at store or order online and deliver to home, will be well-poised to participate and lead in that space"
