,Sentences
32,"To begin, there is no doubt that the headwinds we've highlighted before will remain, from highly competitive retail markets to persistent foreign exchange headwinds, especially in Europe here in Q2."
33,"But these factors are likely to affect everybody in our industry, not just Kraft Heinz"
34,"That said, we are expecting profitable organic sales growth to ramp up as the year progresses, especially in the second half"
35,Why do we believe this?
36,"First, as George noted, we have a much stronger retail calendar in the U.S"
37,"for the balance of the year, beginning with better retail events in Q2."
38,"Second, we expect and have already being seeing our restoration of normal go-to-market activity in Canada, including our innovation and marketing agendas in light of having completed all agreements with key retailers"
39,"And third, we expect the positive investment-driven consumption trends in Europe, Latin America and Asia, Middle East and Africa to continue"
40,"At the profit line, we still expect the progression of our 2017 results to reflect aggressive up-front investment in growth and favorable commodity trends to be followed by a step-up in cost savings in the second half of the year"
41,"We are on track to deliver the $1.7 billion in cumulative Integration Program savings, net of inflation and business investments in North America by end of 2017."
42,"We do, however, have significant work ahead of us in order to deliver our plan"
43,"We must continue to execute our footprint related manufacturing line start-ups, which are well underway"
44,We have an extensive pipeline of Big Bets innovations in whitespace in Q2 and throughout the second half of the year
45,"And we will keep our focus on our defined strategy of investing, in innovation, marketing, and go-to-market capabilities as we ramp up the savings and efficiencies within our business"
46,"In the end, we continue to expect 2017 will be another year of sustainable profitable growth for The Kraft Heinz Company and another significant step forward in realizing our potential"
47,"And now, we'd be happy to take your questions"
48,Question-and-Answer Session
49,"Hi, Ken"
50,"Hi, this is Paulo"
51,"So, I don't remember we mentioning it during the call, but in terms of the gross margin, which is pretty much flat year-over-year, it's kind of encouraging to us given the commodity headwind that we had this quarter"
52,comparing to the prior year's first quarter
53,And also the geographic mix that we have this year with the decline of the higher margin business in North America
54,Sure
55,So if you think about – just let me step back to give more color on the main impacts we had in the quarter
56,"So pretty much our North America EBITDA declined around $40 million, $45 million"
57,The main impact we had was driven by volume mix
58,"And this impact offset the savings initiatives around the $100 million that we have, additional savings, and the pricing we got in the quarter"
59,So pretty much we had the commodity headwinds we faced this quarter being really responsible of the fact that the EBITDA decline
60,"Prior year, in the same quarter, we had a much bigger favorability than that, almost twice this size if you go back to Q1 2016."
61,"So, yes, you're right"
62,I think the majority of the cash declines we had was pretty much driven by typical seasonal working capital
63,Q1 is a quarter that we normally lose a lot of working capital due to seasonality in that
64,"And on top of that, we had inventory increase to prepare because we are preparing for all the footprint activities we are going to execute during the year"
65,So the majority of this is just the timing and we expect to recover in the following quarters
66,We're still seeing that
67,and we've said that before that we would have had investments in the Rest of the World business
68,The growth is coming and we expect the growth even to ramp up going forward
69,"And I think to better answer the questions, we're still seeing the margin there is around 20% being representative of the margin that we're going to see in this unit going forward"
70,So it's pretty much what I was saying
71,So we expect these investments happening in the first half of the year in Rest of the World
72,And we expect this pay off and start seeing better margins going back to the normal margins of the business in the second half of the year
73,That's the second stage in that we're seeing those investments
74,"Hi, Andrew"
75,This is Paulo
76,"So, to think about – the way that we think about our M&A framework, which hasn't changed since the beginning, and the framework is pretty much that we want to own brands that we'd be happy owning these brands for the long run, brands with strong equity, strong relative market share, brands that can travel"
77,"But we also analyze a lot how the business operates, the go-to-market of the business, and more important than that, how the business operates better, how they would operate better, how they grow fast being together"
78,Okay?
79,"And, of course, doing this analysis, we take everything into consideration, including all the synergies that we have, all the options that we have in terms of getting a better performance"
80,"And, again, everything that you said is always to improve our portfolio, right, when we have this type of framework"
81,"And more important and also very important is that we're always going to be very, very disciplined on price"
82,"Hi, Andrew"
83,"So, it's Paulo again"
84,"So when we're entering the second year of integration, it's much better to track for cumulative savings than trying to track a run-rate, given the structure of our savings that is net of inflation and net of investment"
85,So we ended the prior year at $1.2 billion cumulative savings
86,We are ending this first quarter at $1.2 billion level and we said that
87,and we're still in the path to get to $1.7 billion
88,"So, out of the $500 million that we expect to deliver this year additional, we delivered $100 million in the first quarter"
89,"And again, we still have $400 million to deliver going forward in the next three quarters"
90,"And again, you're right that we said that we expect additional savings – the majority of the savings to be in the second half"
91,"So hi, Pablo"
92,"So, on the first question – and let me start from there"
93,"So, the first question was about"
94,"So according to divestiture of the brands, today we feel comfortable with the brands and the capital that you operate"
95,We think we have scale and we operate well there
96,"Again, as soon as if we decide to divest any categories or any brand in any specific geography, we will communicate this properly to the market"
97,"So related to the Unilever potential transaction, we really believe that as I said in the M&A framework"
98,"it's kind of – again, if you go back here in terms of only consumer brands, brands with a strong market share, brands that can travel, similar go-to-market, similar operation, I think at the end of the day that these two segments of the consumer product goods are very similar and that's the reason why you see also many companies operating brands for consumers, sometimes food, sometimes personal care, sometimes healthcare"
99,Thank you
