,Word,Lemma,POSTag,Shape
74,for,for,IN,xxx
75,Opdivo,Opdivo,NNP,Xxxxx
76,were,be,VBD,xxxx
77,strong,strong,JJ,xxxx
78,despite,despite,IN,xxxx
79,a,a,DT,x
80,more,more,RBR,xxxx
81,competitive,competitive,JJ,xxxx
82,landscape,landscape,NN,xxxx
83,in,in,IN,xx
84,the,the,DT,xxx
85,U.S,U.S,NNP,X.X
86,"
","
",_SP,"
"
87,for,for,IN,xxx
88,lung,lung,NN,xxxx
89,cancer,cancer,NN,xxxx
90,"
","
",_SP,"
"
91,In,in,IN,Xx
92,the,the,DT,xxx
93,U.S,U.S,NNP,X.X
94,"
","
",_SP,"
"
95,",",",",",",","
96,while,while,IN,xxxx
97,we,-PRON-,PRP,xx
98,have,have,VBP,xxxx
99,seen,see,VBN,xxxx
100,some,some,DT,xxxx
101,share,share,NN,xxxx
102,loss,loss,NN,xxxx
103,in,in,IN,xx
104,lung,lung,NN,xxxx
105,cancer,cancer,NN,xxxx
106,",",",",",",","
107,our,-PRON-,PRP$,xxx
108,share,share,NN,xxxx
109,has,have,VBZ,xxx
110,shown,show,VBN,xxxx
111,signs,sign,NNS,xxxx
112,of,of,IN,xx
113,stabilization,stabilization,NN,xxxx
114,in,in,IN,xx
115,recent,recent,JJ,xxxx
116,weeks,week,NNS,xxxx
117,"
","
",_SP,"
"
118,Outside,outside,JJ,Xxxxx
119,lung,lung,NN,xxxx
120,",",",",",",","
121,we,-PRON-,PRP,xx
122,'ve,have,VB,'xx
123,seen,see,VBN,xxxx
124,growth,growth,NN,xxxx
125,in,in,IN,xx
126,renal,renal,JJ,xxxx
127,",",",",",",","
128,melanoma,melanoma,NNP,xxxx
129,",",",",",",","
130,head,head,NN,xxxx
131,and,and,CC,xxx
132,neck,neck,NN,xxxx
133,",",",",",",","
134,and,and,CC,xxx
135,bladder,bladder,NN,xxxx
136,"
","
",_SP,"
"
137,Internationally,internationally,RB,Xxxxx
138,",",",",",",","
139,we,-PRON-,PRP,xx
140,'ve,have,VB,'xx
141,made,make,VBN,xxxx
142,great,great,JJ,xxxx
143,progress,progress,NN,xxxx
144,on,on,IN,xx
145,access,access,NN,xxxx
146,and,and,CC,xxx
147,reimbursement,reimbursement,NN,xxxx
148,"
","
",_SP,"
"
149,Sales,sale,NNS,Xxxxx
150,were,be,VBD,xxxx
151,strong,strong,JJ,xxxx
152,across,across,IN,xxxx
153,all,all,DT,xxx
154,indications,indication,NNS,xxxx
155,"
","
",_SP,"
"
156,From,from,IN,Xxxx
157,a,a,DT,x
158,regulatory,regulatory,JJ,xxxx
159,perspective,perspective,NN,xxxx
160,",",",",",",","
161,we,-PRON-,PRP,xx
162,continue,continue,VBP,xxxx
163,to,to,TO,xx
164,make,make,VB,xxxx
165,progress,progress,NN,xxxx
166,",",",",",",","
167,mainly,mainly,RB,xxxx
168,the,the,DT,xxx
169,U.S,U.S,NNP,X.X
170,"
","
",_SP,"
"
171,Opdivo,Opdivo,NNP,Xxxxx
172,approval,approval,NN,xxxx
173,in,in,IN,xx
174,bladder,bladder,NN,xxxx
175,",",",",",",","
176,the,the,DT,xxx
177,Japanese,japanese,JJ,Xxxxx
178,approval,approval,NN,xxxx
179,in,in,IN,xx
180,head,head,NN,xxxx
181,and,and,CC,xxx
182,neck,neck,NN,xxxx
183,",",",",",",","
184,and,and,CC,xxx
185,the,the,DT,xxx
186,CHMP,CHMP,NNP,XXXX
187,positive,positive,JJ,xxxx
188,recommendations,recommendation,NNS,xxxx
189,for,for,IN,xxx
190,bladder,bladder,NN,xxxx
191,and,and,CC,xxx
192,head,head,NN,xxxx
193,and,and,CC,xxx
194,neck,neck,NN,xxxx
195,in,in,IN,xx
196,Europe,Europe,NNP,Xxxxx
197,"
","
",_SP,"
"
198,We,-PRON-,PRP,Xx
199,shared,share,VBD,xxxx
200,important,important,JJ,xxxx
201,new,new,JJ,xxx
202,data,datum,NNS,xxxx
203,from,from,IN,xxxx
204,our,-PRON-,PRP$,xxx
205,immuno,immuno,JJ,xxxx
206,-,-,HYPH,-
207,oncology,oncology,NN,xxxx
208,portfolio,portfolio,NN,xxxx
209,at,at,IN,xx
210,AACR,AACR,NNP,XXXX
211,[,[,-LRB-,[
212,American,American,NNP,Xxxxx
213,Association,Association,NNP,Xxxxx
214,of,of,IN,xx
215,Cancer,Cancer,NNP,Xxxxx
216,Research,Research,NNP,Xxxxx
217,],],-RRB-,]
218,",",",",",",","
219,including,include,VBG,xxxx
220,overall,overall,JJ,xxxx
221,survival,survival,NN,xxxx
222,data,datum,NNS,xxxx
223,from,from,IN,xxxx
224,Study,Study,NNP,Xxxxx
225,67,67,CD,dd
226,",",",",",",","
227,the,the,DT,xxx
228,TNB,TNB,NNP,XXX
229,analysis,analysis,NN,xxxx
230,from,from,IN,xxxx
231,Study,Study,NNP,Xxxxx
232,26,26,CD,dd
233,",",",",",",","
234,and,and,CC,xxx
235,the,the,DT,xxx
236,early,early,JJ,xxxx
237,data,datum,NNS,xxxx
238,from,from,IN,xxxx
239,our,-PRON-,PRP$,xxx
240,IDO,IDO,NNP,XXX
241,inhibitor,inhibitor,NN,xxxx
242,"
","
",_SP,"
"
243,We,-PRON-,PRP,Xx
244,also,also,RB,xxxx
245,advanced,advance,VBD,xxxx
246,our,-PRON-,PRP$,xxx
247,diversified,diversified,JJ,xxxx
248,portfolio,portfolio,NN,xxxx
249,with,with,IN,xxxx
250,encouraging,encourage,VBG,xxxx
251,data,datum,NNS,xxxx
252,from,from,IN,xxxx
253,our,-PRON-,PRP$,xxx
254,FGF21,FGF21,NNP,XXXdd
255,for,for,IN,xxx
256,NASH,NASH,NNP,XXXX
257,at,at,IN,xx
258,EASL,EASL,NNP,XXXX
259,[,[,-LRB-,[
260,European,European,NNP,Xxxxx
261,Association,Association,NNP,Xxxxx
262,for,for,IN,xxx
263,the,the,DT,xxx
264,Study,Study,NNP,Xxxxx
265,of,of,IN,xx
266,the,the,DT,xxx
267,Liver,Liver,NNP,Xxxxx
268,],],-RRB-,]
269,",",",",",",","
270,and,and,CC,xxx
271,we,-PRON-,PRP,xx
272,will,will,MD,xxxx
273,work,work,VB,xxxx
274,with,with,IN,xxxx
275,the,the,DT,xxx
276,regulatory,regulatory,JJ,xxxx
277,authorities,authority,NNS,xxxx
278,to,to,TO,xx
279,initiate,initiate,VB,xxxx
280,a,a,DT,x
281,registrational,registrational,JJ,xxxx
282,program,program,NN,xxxx
283,as,as,RB,xx
284,soon,soon,RB,xxxx
285,as,as,IN,xx
286,possible,possible,JJ,xxxx
287,"
","
",_SP,"
"
288,We,-PRON-,PRP,Xx
289,made,make,VBD,xxxx
290,significant,significant,JJ,xxxx
291,progress,progress,NN,xxxx
292,from,from,IN,xxxx
293,a,a,DT,x
294,business,business,NN,xxxx
295,development,development,NN,xxxx
296,perspective,perspective,NN,xxxx
297,",",",",",",","
298,investing,invest,VBG,xxxx
299,in,in,IN,xx
300,translational,translational,JJ,xxxx
301,capabilities,capability,NNS,xxxx
302,through,through,IN,xxxx
303,deals,deal,NNS,xxxx
304,like,like,IN,xxxx
305,GRAIL,GRAIL,NNP,XXXX
306,and,and,CC,xxx
307,Foundation,Foundation,NNP,Xxxxx
308,Medicine,Medicine,NNP,Xxxxx
309,and,and,CC,xxx
310,broadening,broaden,VBG,xxxx
311,our,-PRON-,PRP$,xxx
312,immuno,immuno,JJ,xxxx
313,-,-,HYPH,-
314,oncology,oncology,NN,xxxx
315,clinical,clinical,JJ,xxxx
316,development,development,NN,xxxx
317,program,program,NN,xxxx
318,through,through,IN,xxxx
319,agreements,agreement,NNS,xxxx
320,to,to,TO,xx
321,study,study,VB,xxxx
322,combination,combination,NN,xxxx
323,approaches,approach,NNS,xxxx
324,with,with,IN,xxxx
325,different,different,JJ,xxxx
326,mechanisms,mechanism,NNS,xxxx
327,across,across,IN,xxxx
328,a,a,DT,x
329,range,range,NN,xxxx
330,of,of,IN,xx
331,tumor,tumor,NN,xxxx
332,"
","
",_SP,"
"
333,As,as,IN,Xx
334,I,-PRON-,PRP,X
335,look,look,VBP,xxxx
336,at,at,IN,xx
337,the,the,DT,xxx
338,company,company,NN,xxxx
339,going,go,VBG,xxxx
340,forward,forward,RB,xxxx
341,",",",",",",","
342,I,-PRON-,PRP,X
343,see,see,VBP,xxx
344,tremendous,tremendous,JJ,xxxx
345,opportunity,opportunity,NN,xxxx
346,",",",",",",","
347,driven,drive,VBN,xxxx
348,by,by,IN,xx
349,our,-PRON-,PRP$,xxx
350,industry,industry,NN,xxxx
351,-,-,HYPH,-
352,leading,lead,VBG,xxxx
353,portfolio,portfolio,NN,xxxx
354,and,and,CC,xxx
355,the,the,DT,xxx
356,very,very,RB,xxxx
357,best,good,JJS,xxxx
358,people,people,NNS,xxxx
359,in,in,IN,xx
360,the,the,DT,xxx
361,business,business,NN,xxxx
362,",",",",",",","
363,all,all,DT,xxx
364,focused,focus,VBD,xxxx
365,on,on,IN,xx
366,maximizing,maximize,VBG,xxxx
367,value,value,NN,xxxx
368,for,for,IN,xxx
369,our,-PRON-,PRP$,xxx
370,marketed,marketed,JJ,xxxx
371,products,product,NNS,xxxx
372,and,and,CC,xxx
373,advancing,advance,VBG,xxxx
374,our,-PRON-,PRP$,xxx
375,pipeline,pipeline,NN,xxxx
376,"
","
",_SP,"
"
377,Certainly,certainly,RB,Xxxxx
378,",",",",",",","
379,all,all,DT,xxx
380,of,of,IN,xx
381,you,-PRON-,PRP,xxx
382,are,be,VBP,xxx
383,focused,focus,VBN,xxxx
384,on,on,IN,xx
385,our,-PRON-,PRP$,xxx
386,I,i,NN,X
387,-,-,HYPH,-
388,O,o,NN,X
389,portfolio,portfolio,NN,xxxx
390,and,and,CC,xxx
391,our,-PRON-,PRP$,xxx
392,lung,lung,NN,xxxx
393,cancer,cancer,NN,xxxx
394,program,program,NN,xxxx
395,in,in,IN,xx
396,particular,particular,JJ,xxxx
397,"
","
",_SP,"
"
398,This,this,DT,Xxxx
399,is,be,VBZ,xx
400,a,a,DT,x
401,key,key,JJ,xxx
402,focus,focus,NN,xxxx
403,for,for,IN,xxx
404,us,-PRON-,PRP,xx
405,as,as,RB,xx
406,well,well,RB,xxxx
407,"
","
",_SP,"
"
408,The,the,DT,Xxx
409,first,first,JJ,xxxx
410,-,-,HYPH,-
411,line,line,NN,xxxx
412,landscape,landscape,NN,xxxx
413,has,have,VBZ,xxx
414,become,become,VBN,xxxx
415,very,very,RB,xxxx
416,dynamic,dynamic,JJ,xxxx
417,",",",",",",","
418,and,and,CC,xxx
419,the,the,DT,xxx
420,outlook,outlook,NN,xxxx
421,for,for,IN,xxx
422,this,this,DT,xxxx
423,market,market,NN,xxxx
424,is,be,VBZ,xx
425,continually,continually,RB,xxxx
426,evolving,evolve,VBG,xxxx
427,"
","
",_SP,"
"
428,Our,-PRON-,PRP$,Xxx
429,teams,team,NNS,xxxx
430,have,have,VBP,xxxx
431,done,do,VBN,xxxx
432,a,a,DT,x
433,great,great,JJ,xxxx
434,job,job,NN,xxx
435,maintaining,maintain,VBG,xxxx
436,our,-PRON-,PRP$,xxx
437,position,position,NN,xxxx
438,",",",",",",","
439,and,and,CC,xxx
440,we,-PRON-,PRP,xx
441,believe,believe,VBP,xxxx
442,we,-PRON-,PRP,xx
443,have,have,VBP,xxxx
444,the,the,DT,xxx
445,most,most,RBS,xxxx
446,comprehensive,comprehensive,JJ,xxxx
447,program,program,NN,xxxx
448,in,in,IN,xx
449,first,first,JJ,xxxx
450,-,-,HYPH,-
451,line,line,NN,xxxx
452,"
","
",_SP,"
"
453,I,-PRON-,PRP,X
454,'m,be,VBP,'x
455,sure,sure,JJ,xxxx
456,you,-PRON-,PRP,xxx
457,'ll,will,MD,'xx
458,have,have,VB,xxxx
459,questions,question,NNS,xxxx
460,about,about,IN,xxxx
461,our,-PRON-,PRP$,xxx
462,development,development,NN,xxxx
463,program,program,NN,xxxx
464,in,in,IN,xx
465,lung,lung,NN,xxxx
466,",",",",",",","
467,but,but,CC,xxx
468,let,let,VB,xxx
469,me,-PRON-,PRP,xx
470,just,just,RB,xxxx
471,say,say,VB,xxx
472,here,here,RB,xxxx
473,that,that,IN,xxxx
474,over,over,IN,xxxx
475,the,the,DT,xxx
476,next,next,JJ,xxxx
477,12,12,CD,dd
478,to,to,TO,xx
479,18,18,CD,dd
480,months,month,NNS,xxxx
481,",",",",",",","
482,we,-PRON-,PRP,xx
483,expect,expect,VBP,xxxx
484,to,to,TO,xx
485,see,see,VB,xxx
486,a,a,DT,x
487,lot,lot,NN,xxx
488,of,of,IN,xx
489,important,important,JJ,xxxx
490,data,datum,NNS,xxxx
491,"
","
",_SP,"
"
492,But,but,CC,Xxx
493,we,-PRON-,PRP,xx
494,are,be,VBP,xxx
495,not,not,RB,xxx
496,just,just,RB,xxxx
497,a,a,DT,x
498,lung,lung,NN,xxxx
499,cancer,cancer,NN,xxxx
500,company,company,NN,xxxx
501,"
","
",_SP,"
"
502,Over,over,IN,Xxxx
503,the,the,DT,xxx
504,next,next,JJ,xxxx
505,12,12,CD,dd
506,months,month,NNS,xxxx
507,",",",",",",","
508,we,-PRON-,PRP,xx
509,are,be,VBP,xxx
510,also,also,RB,xxxx
511,anticipating,anticipate,VBG,xxxx
512,important,important,JJ,xxxx
513,data,datum,NNS,xxxx
514,readouts,readout,NNS,xxxx
515,for,for,IN,xxx
516,Opdivo,Opdivo,NNP,Xxxxx
517,and,and,CC,xxx
518,Yervoy,Yervoy,NNP,Xxxxx
519,in,in,IN,xx
520,renal,renal,JJ,xxxx
521,cancer,cancer,NN,xxxx
522,",",",",",",","
523,hepatocellular,hepatocellular,JJ,xxxx
524,carcinoma,carcinoma,NN,xxxx
525,and,and,CC,xxx
526,small,small,JJ,xxxx
527,-,-,HYPH,-
528,cell,cell,NN,xxxx
529,lung,lung,NN,xxxx
530,cancer,cancer,NN,xxxx
531,"
","
",_SP,"
"
532,We,-PRON-,PRP,Xx
533,also,also,RB,xxxx
534,have,have,VBP,xxxx
535,many,many,JJ,xxxx
536,important,important,JJ,xxxx
537,opportunities,opportunity,NNS,xxxx
538,in,in,IN,xx
539,a,a,DT,x
540,range,range,NN,xxxx
541,of,of,IN,xx
542,other,other,JJ,xxxx
543,tumor,tumor,NN,xxxx
544,types,type,NNS,xxxx
545,"
","
",_SP,"
"
546,This,this,DT,Xxxx
547,is,be,VBZ,xx
548,particularly,particularly,RB,xxxx
549,true,true,JJ,xxxx
550,with,with,IN,xxxx
551,respect,respect,NN,xxxx
552,to,to,IN,xx
553,our,-PRON-,PRP$,xxx
554,next,next,JJ,xxxx
555,wave,wave,NN,xxxx
556,of,of,IN,xx
557,I,i,NN,X
558,-,-,HYPH,-
559,O,o,NN,X
560,assets,asset,NNS,xxxx
561,",",",",",",","
562,with,with,IN,xxxx
563,10,10,CD,dd
564,new,new,JJ,xxx
565,mechanisms,mechanism,NNS,xxxx
566,in,in,IN,xx
567,addition,addition,NN,xxxx
568,to,to,IN,xx
569,PD-1,PD-1,NNP,XX-d
570,and,and,CC,xxx
571,CTLA-4,CTLA-4,VBZ,XXXX-d
572,in,in,IN,xx
573,clinical,clinical,JJ,xxxx
574,development,development,NN,xxxx
575,"
","
",_SP,"
"
576,During,during,IN,Xxxxx
577,the,the,DT,xxx
578,year,year,NN,xxxx
579,",",",",",",","
580,we,-PRON-,PRP,xx
581,plan,plan,VBP,xxxx
582,to,to,TO,xx
583,present,present,VB,xxxx
584,additional,additional,JJ,xxxx
585,data,datum,NNS,xxxx
586,from,from,IN,xxxx
587,first,first,JJ,xxxx
588,disclosures,disclosure,NNS,xxxx
589,for,for,IN,xxx
590,many,many,JJ,xxxx
591,of,of,IN,xx
592,our,-PRON-,PRP$,xxx
593,next,next,JJ,xxxx
594,wave,wave,NN,xxxx
595,I,-PRON-,PRP,X
596,-,-,HYPH,-
597,O,o,NN,X
598,assets,asset,NNS,xxxx
599,",",",",",",","
600,beginning,begin,VBG,xxxx
601,at,at,IN,xx
602,ASCO,ASCO,NNP,XXXX
603,",",",",",",","
604,where,where,WRB,xxxx
605,we,-PRON-,PRP,xx
606,will,will,MD,xxxx
607,show,show,VB,xxxx
608,IDO,IDO,NNP,XXX
609,",",",",",",","
610,GITR,GITR,NNP,XXXX
611,",",",",",",","
612,and,and,CC,xxx
613,LAG-3,LAG-3,NNP,XXX-d
614,.,.,.,.
615,Tom,Tom,NNP,Xxx
616,will,will,MD,xxxx
617,speak,speak,VB,xxxx
618,more,more,JJR,xxxx
619,about,about,IN,xxxx
620,all,all,DT,xxx
621,of,of,IN,xx
622,this,this,DT,xxxx
623,in,in,IN,xx
624,a,a,DT,x
625,moment,moment,NN,xxxx
626,",",",",",",","
627,underscoring,underscore,VBG,xxxx
628,the,the,DT,xxx
629,critical,critical,JJ,xxxx
630,importance,importance,NN,xxxx
631,of,of,IN,xx
632,translational,translational,JJ,xxxx
633,medicine,medicine,NN,xxxx
634,to,to,IN,xx
635,the,the,DT,xxx
636,work,work,NN,xxxx
637,we,-PRON-,PRP,xx
638,are,be,VBP,xxx
639,doing,do,VBG,xxxx
640,here,here,RB,xxxx
641,as,as,RB,xx
642,well,well,RB,xxxx
643,as,as,IN,xx
644,across,across,IN,xxxx
645,our,-PRON-,PRP$,xxx
646,other,other,JJ,xxxx
647,therapeutic,therapeutic,JJ,xxxx
648,areas,area,NNS,xxxx
649,"
","
",_SP,"
"
650,And,and,CC,Xxx
651,we,-PRON-,PRP,xx
652,are,be,VBP,xxx
653,not,not,RB,xxx
654,just,just,RB,xxxx
655,a,a,DT,x
656,cancer,cancer,NN,xxxx
657,company,company,NN,xxxx
658,"
","
",_SP,"
"
659,This,this,DT,Xxxx
660,is,be,VBZ,xx
661,clear,clear,JJ,xxxx
662,by,by,IN,xx
663,Eliquis,Eliquis,NNP,Xxxxx
664,',',POS,'
665,continued,continued,JJ,xxxx
666,strong,strong,JJ,xxxx
667,performance,performance,NN,xxxx
668,in,in,IN,xx
669,the,the,DT,xxx
670,U.S,U.S,NNP,X.X
671,"
","
",_SP,"
"
672,and,and,CC,xxx
673,other,other,JJ,xxxx
674,key,key,JJ,xxx
675,markets,market,NNS,xxxx
676,and,and,CC,xxx
677,by,by,IN,xx
678,the,the,DT,xxx
679,double,double,JJ,xxxx
680,-,-,HYPH,-
681,digit,digit,NN,xxxx
682,growth,growth,NN,xxxx
683,of,of,IN,xx
684,Orencia,Orencia,NNP,Xxxxx
685,and,and,CC,xxx
686,Sprycel,Sprycel,NNP,Xxxxx
687,"
","
",_SP,"
"
688,Eliquis,Eliquis,NNP,Xxxxx
689,has,have,VBZ,xxx
690,now,now,RB,xxx
691,exceeded,exceed,VBN,xxxx
692,$,$,$,$
693,1,1,CD,d
694,billion,billion,CD,xxxx
695,in,in,IN,xx
696,revenue,revenue,NN,xxxx
697,in,in,IN,xx
698,the,the,DT,xxx
699,quarter,quarter,NN,xxxx
700,and,and,CC,xxx
701,is,be,VBZ,xx
702,the,the,DT,xxx
703,leading,lead,VBG,xxxx
704,NOAC,NOAC,NNP,XXXX
705,in,in,IN,xx
706,the,the,DT,xxx
707,U.S,U.S,NNP,X.X
708,"
","
",_SP,"
"
709,based,base,VBN,xxxx
710,on,on,IN,xx
711,total,total,JJ,xxxx
712,prescriptions,prescription,NNS,xxxx
713,"
","
",_SP,"
"
714,And,and,CC,Xxx
715,importantly,importantly,RB,xxxx
716,",",",",",",","
717,we,-PRON-,PRP,xx
718,are,be,VBP,xxx
719,continuing,continue,VBG,xxxx
720,to,to,TO,xx
721,see,see,VB,xxx
722,warfarin,warfarin,NN,xxxx
723,usage,usage,NN,xxxx
724,decline,decline,NN,xxxx
725,in,in,IN,xx
726,terms,term,NNS,xxxx
727,of,of,IN,xx
728,new,new,JJ,xxx
729,-,-,HYPH,-
730,to,to,IN,xx
731,-,-,HYPH,-
732,brand,brand,NN,xxxx
733,scripts,script,NNS,xxxx
734,",",",",",",","
735,and,and,CC,xxx
736,we,-PRON-,PRP,xx
737,expect,expect,VBP,xxxx
738,this,this,DT,xxxx
739,trend,trend,NN,xxxx
740,to,to,TO,xx
741,continue,continue,VB,xxxx
742,as,as,IN,xx
743,the,the,DT,xxx
744,NOAC,NOAC,NNP,XXXX
745,class,class,NN,xxxx
746,expands,expand,VBZ,xxxx
747,"
","
",_SP,"
"
748,It,-PRON-,PRP,Xx
749,is,be,VBZ,xx
750,also,also,RB,xxxx
751,clear,clear,JJ,xxxx
752,by,by,IN,xx
753,the,the,DT,xxx
754,fact,fact,NN,xxxx
755,that,that,IN,xxxx
756,we,-PRON-,PRP,xx
757,will,will,MD,xxxx
758,have,have,VB,xxxx
759,data,datum,NNS,xxxx
760,to,to,TO,xx
761,potentially,potentially,RB,xxxx
762,support,support,VB,xxxx
763,three,three,CD,xxxx
764,registrational,registrational,JJ,xxxx
765,starts,start,NNS,xxxx
766,in,in,IN,xx
767,the,the,DT,xxx
768,next,next,JJ,xxxx
769,12,12,CD,dd
770,months,month,NNS,xxxx
771,in,in,IN,xx
772,our,-PRON-,PRP$,xxx
773,fibrosis,fibrosis,NN,xxxx
774,and,and,CC,xxx
775,immuno,immuno,JJ,xxxx
776,-,-,HYPH,-
777,science,science,NN,xxxx
778,portfolios,portfolio,NNS,xxxx
779,"
","
",_SP,"
"
780,Our,-PRON-,PRP$,Xxx
781,fibrosis,fibrosis,NN,xxxx
782,pipeline,pipeline,NN,xxxx
783,includes,include,VBZ,xxxx
784,first,first,JJ,xxxx
785,-,-,HYPH,-
786,in,in,IN,xx
787,-,-,HYPH,-
788,class,class,NN,xxxx
789,and,and,CC,xxx
790,best,good,JJS,xxxx
791,-,-,HYPH,-
792,in,in,IN,xx
793,-,-,HYPH,-
794,class,class,NN,xxxx
795,opportunities,opportunity,NNS,xxxx
796,",",",",",",","
797,with,with,IN,xxxx
798,a,a,DT,x
799,focus,focus,NN,xxxx
800,on,on,IN,xx
801,fibrosis,fibrosis,NN,xxxx
802,of,of,IN,xx
803,the,the,DT,xxx
804,liver,liver,NN,xxxx
805,and,and,CC,xxx
806,lung,lung,NN,xxxx
807,"
","
",_SP,"
"
808,And,and,CC,Xxx
809,we,-PRON-,PRP,xx
810,believe,believe,VBP,xxxx
811,our,-PRON-,PRP$,xxx
812,first,first,JJ,xxxx
813,compound,compound,NN,xxxx
814,for,for,IN,xxx
815,NASH,NASH,NNP,XXXX
816,",",",",",",","
817,PEG,PEG,NNP,XXX
818,-,-,HYPH,-
819,FGF21,FGF21,NNP,XXXdd
820,",",",",",",","
821,has,have,VBZ,xxx
822,significant,significant,JJ,xxxx
823,potential,potential,NN,xxxx
824,in,in,IN,xx
825,an,an,DT,xx
826,area,area,NN,xxxx
827,with,with,IN,xxxx
828,great,great,JJ,xxxx
829,need,need,NN,xxxx
830,for,for,IN,xxx
831,new,new,JJ,xxx
832,treatments,treatment,NNS,xxxx
833,"
","
",_SP,"
"
834,In,in,IN,Xx
835,immuno,immuno,NN,xxxx
836,-,-,HYPH,-
837,science,science,NN,xxxx
838,",",",",",",","
839,we,-PRON-,PRP,xx
840,are,be,VBP,xxx
841,pursuing,pursue,VBG,xxxx
842,novel,novel,JJ,xxxx
843,mechanisms,mechanism,NNS,xxxx
844,to,to,TO,xx
845,treat,treat,VB,xxxx
846,a,a,DT,x
847,number,number,NN,xxxx
848,of,of,IN,xx
849,different,different,JJ,xxxx
850,autoimmune,autoimmune,NN,xxxx
851,diseases,disease,NNS,xxxx
852,",",",",",",","
853,including,include,VBG,xxxx
854,lupus,lupus,NNP,xxxx
855,",",",",",",","
856,RA,RA,NNP,XX
857,",",",",",",","
858,inflammatory,inflammatory,JJ,xxxx
859,bowel,bowel,NN,xxxx
860,disease,disease,NN,xxxx
861,",",",",",",","
862,SjÃ¶gren,SjÃ¶gren,NNP,XxX¶xxxx
863,",",",",",",","
864,and,and,CC,xxx
865,others,other,NNS,xxxx
866,"
","
",_SP,"
"
867,Beyond,beyond,IN,Xxxxx
868,our,-PRON-,PRP$,xxx
869,strong,strong,JJ,xxxx
870,performance,performance,NN,xxxx
871,and,and,CC,xxx
872,pipeline,pipeline,NN,xxxx
873,",",",",",",","
874,we,-PRON-,PRP,xx
875,continue,continue,VBP,xxxx
876,to,to,TO,xx
877,look,look,VB,xxxx
878,at,at,IN,xx
879,a,a,DT,x
880,balanced,balanced,JJ,xxxx
881,approach,approach,NN,xxxx
882,to,to,IN,xx
883,capital,capital,NN,xxxx
884,allocation,allocation,NN,xxxx
885,as,as,IN,xx
886,a,a,DT,x
887,key,key,JJ,xxx
888,part,part,NN,xxxx
889,of,of,IN,xx
890,our,-PRON-,PRP$,xxx
891,strategy,strategy,NN,xxxx
892,"
","
",_SP,"
"
893,Business,business,NN,Xxxxx
894,development,development,NN,xxxx
895,continues,continue,VBZ,xxxx
896,to,to,TO,xx
897,be,be,VB,xx
898,a,a,DT,x
899,priority,priority,NN,xxxx
900,for,for,IN,xxx
901,us,-PRON-,PRP,xx
902,",",",",",",","
903,and,and,CC,xxx
904,we,-PRON-,PRP,xx
905,are,be,VBP,xxx
906,sourcing,source,VBG,xxxx
907,external,external,JJ,xxxx
908,opportunities,opportunity,NNS,xxxx
909,across,across,IN,xxxx
910,the,the,DT,xxx
911,preclinical,preclinical,JJ,xxxx
912,and,and,CC,xxx
913,clinical,clinical,JJ,xxxx
914,areas,area,NNS,xxxx
915,",",",",",",","
916,as,as,RB,xx
917,well,well,RB,xxxx
918,as,as,IN,xx
919,building,build,VBG,xxxx
920,our,-PRON-,PRP$,xxx
