,Sentences
95,"So own and operate, partner where appropriate, it's performing well and we're pleased"
96,"Lastly, in addition to the trend, I would note we've continued to successfully grow our PBM covered lives of our customer base pretty meaningfully"
97,and I think that's also a testament to the value we're delivering
98,So performing very well for us
99,"Well, first and foremost, as we stepped into this process early on and we've set an extremely aggressive push for our organization to attempt to get all of the issues resolved before the prior year's Open Enrollment process, acknowledging that it was an extraordinary, at least short timeframe based on historical standards"
100,"Once that window eclipsed we set our sights toward, obviously, fully finishing the remediation work, which we're at the final aspects of"
101,"Point two is ensuring that we position ourselves to come out of this phase with an even stronger business unit, operating platform, and team"
102,"and we're literally in the latter chapters of the body of work, ongoing dialogue, interaction with CMS as we speak"
103,"Lastly, just to reinforce, we're pleased with, while we don't like to shrink, we're pleased with the fact that our retention rates held up quite strongly through this process and I think that's a further validation and testament to the strength of the physician partnerships and collaboratives, with 85% of all of our MA lives in collaboratives and our very strong HealthSpring team that wakes up every day to serve our customers"
104,So we're in the final chapter
105,"We're having ongoing interaction and dialogue with CMS and we're planning for, in all aspects, to be in the fall enrollment cycle"
106,"Yeah, it's David"
107,Thank you for the question
108,"First and foremost, we're quite pleased with our customer growth coming into the year"
109,"We've set an objective for ourselves to grow in the 300,000 to 500,000 range"
110,and we're able to increase that outlook
111,"First, broadly speaking, we've seen strong retention results, good new business adds and good expansion of relationships across all of our Commercial business segment"
112,So quite important
113,Specific to the U.S
114,"National Accounts,"
115,"and as you know we define National Accounts as commercial employers with 5,000 or more employees that are multi-state"
116,"The employment base in that market has more stabilized now versus the continued 2% or so attrition, broadly speaking, as you look at the marketplace"
117,"We've had a great selling season coming into 2017, outstanding retention, good expansion, and good new business adds"
118,"I would add to the notion of our approach, that consultative approach is working quite well here in our National Account team, both our sales team, our client management team, aided by our informatics experts and our clinicians who've just done an outstanding job"
119,Those employers are benefiting by our superior medical cost trend and it's working quite well in the market
120,"The only add I would give you, A"
121,", is that we did see some further contributions to the National Account number off of some private exchange growth, as well, which is additive to this"
122,I would say it's complementary
123,but the foundation performed quite well
124,"And then in our target go-deep markets and geographies, we saw some good growth on private exchange as well"
125,"So net-net, a strong Commercial performance"
126,", a bunch of questions there"
127,Let me try to frame the environment as we see it
128,"First, as you know, we've taken a very measured approach since the inception of the exchanges to this marketplace"
129,We've been in a range of five to seven states and 2% to 4% of our enterprise revenue in these programs
130,We still have to engage here to learn and to evolve the programs we've put in place
131,And we've seen some successful recipes by using our highly performing collaborative models
132,"Specific to your question, our growth is about where we expected it to be"
133,"The locations of our growth, the aggregate growth and our performance in the first quarter is about where we expected it to be as well"
134,"Relative to 2018, while it's already late in the cycle, unfortunately it's too early to declare because as you know, the evolving rules, regs and positioning coming out of Washington is still pretty dynamic and we're tracking it day-to-day and working with the federal government"
135,So growth in line with our expectations
136,First quarter performance in line with our expectations
137,Highly focused in seven states today and highly focused through our collaborative relationships
138,Stay tuned for more relative to 2018 as the final fact set closes relative to the regulatory environment
139,"Ralph, just framing it from a broad standpoint, our sales and client management team, supported by our underwriters, informatics and clinical team; we attempt to approach the market in terms of a solution orientation"
140,"So understanding the clients' needs; understanding their health burden; understanding their culture and strategy; understanding their readiness to change; recommend a series of programs: service, design, et cetera; and then engage with them on funding approach with a pretty agnostic orientation relative to ASO, ASO stop-loss experience-rated guaranteed cost"
141,And that's one of our strengths
142,And you'll see ebbs and flows over time
143,Now we had good growth in all of our customer segments for 2017 thus far and good growth in all of our funding mechanisms
144,I wouldn't call out anything unique relative to experience-rated there
145,"It's a part of our franchise that we've used over quite some time; and typically, that hunts well in the middle market"
146,"Lastly as I said to a prior call, we saw a little bit more uptick in the private exchange lives"
147,They were split about 50-50; you could think about that between ASO and guaranteed cost on the National Account franchise
148,"So, again, nothing to call out other than strong growth and leveraging the broad portfolio of funding mechanisms we have"
149,"Ralph, on the long-term we're looking forward"
150,"As we've discussed in the past, one of our M&A capital deployment priorities is to seek opportunities to expand, as we say our capabilities to serve Government-based high-risk programs over time"
151,We believe the marketplace will continue to evolve to use more actively managed and collaborative-oriented programs relative to both state and federal programs that serve the higher-risk population
152,"And over time, we see opportunities in a more localized manner to pursue those as we look to the future"
153,"Justin, it's David"
154,Good morning
155,"First and foremost, we're pleased with the performance"
156,"We saw a step up in Q3 of last year, Q4 we see strong performance in the first quarter this year with stable ongoing results on the Life side"
157,The Disability results were a little stronger in the first quarter than even we had anticipated which is good
158,And we're pleased to take up the outlook for that line of business
159,"As we look forward to the core of your question, we remain fully focused on completing all the bodies of work that are in front of us relative to stabilizing that business"
160,And our expressed objective is that we step out of 2017 with the full strength of that organization as we look to 2018.
161,"That's our objective, and we're well on our way relative to that goal"
162,"Justin, relative to Monday's court review and decision, not helpful for us to speculate on the outcome or the timing of that"
163,"Clearly, we'll be in position to communicate as quickly as possible, and recognize the importance relative to that, but not helpful for us to speculate on the timing or the outcome there, but it's on the immediate horizon"
164,"To the core of your question, we would challenge ourself once there's open clarity to be as comprehensive and timely as possible for our shareholders to communicate next steps for our organization"
165,And I would think you'd have confidence that we've always been both transparent and responsive and we would seek to be highly transparent and responsive as soon as the window opens to have that conversation
166,"The way we would frame it, I'm not sure how you're applying the net gross et cetera"
167,We would view that as the net number that our clients and customers experience and noting that the vast majority of our business is self-funded
168,That's the net number of what they're seeing
169,"And of course, you used the term buy downs"
170,Evolution of the benefit programs is obvious factored in and contemplated within that
171,"Gary, David"
172,Not helpful to try to put a pin point number on that
173,"Most important piece, we remain fully focused, aligned and prepared for the Open Enrollment process for the fall cycle"
174,Beyond that not helpful to expand further
175,"Gary, it's David"
176,First I compliment the efficiency of getting four questions in
177,Well done on your part
178,"Specific to Monday, we're not going to expand further in terms of speculating the outcome relative to the court"
179,"We leave it to the courts to draw the conclusion, and we will communicate this immediately as quickly as possible after there's clarity in terms of next steps"
180,"Chris, it's David"
181,"As I indicated to a prior question relative to the outlook, first off, macro â€"
182,“ we set a pretty meaningful increase relative to the franchise performance for 2017 as we stepped into the year
183,We're pleased to actually have such a strong quarter and be able to raise our outlook
184,There is nothing unique to call out
185,"It's just early in the year, a variety of moving parts, and we look forward to continuing to deliver strength as we look forward"
186,But there's nothing unique to call out relative to moving items within the Global Health Care business
187,"Our organization's orientation is going to be as soon as sanctions are lifted, we're ready to roll"
188,The team is anxious to get back into the marketplace
189,"It's a very capable, prideful, passionate team that have the deep position partnerships, and everybody's ready to move as soon we're given the green light relative to CMS's conclusion"
190,"So if that happens prior to the Open Enrollment cycle, there'll be activation in the current year, et cetera"
191,"Peter, let me try to package the framework of your questions together and try to be responsive to all the items you raised"
192,"First and foremost, stepping back, most important headline, we're pleased with our outlook"
193,"Remember, we've set an expectation for ourselves to grow 300,000 to 500,000 lives, so we expect it to grow across our business"
194,We had expectations to grow the Individual business
195,We had expectation to grow the Commercial business
196,We understood we would strengthen the Seniors business
197,That was contemplated within that
198,"Within all of our businesses, we're essentially in line with expectations save for a little bit more strength in the National Accounts and a little bit more strength in the regional markets"
199,"So headline, we expect it to grow"
200,"We've grown across all of our funding mechanisms, and by line of business or by segment, in line with expectations with a bit more strength in National Accounts, which is great, as well as the regional segment"
201,"Point two, you identified a bunch of risks"
202,I maybe go to the end of your question and work my way back
203,"As I discussed before, our approach has been for quite some time not to be in a position to sell products but rather to try to put in place a framework of solutions"
204,"So having the capabilities to do so is one thing, having the talent to do so is another thing, and having the information and infrastructure to support that is another thing"
205,"While our organization is far from perfect, we're sitting on a decade of investments to be able to deliver that, and our really talented team is able to be consultative in support of our clients and customers in the marketplace today and move the levers that best match those clients' needs relative to benefit design, engagement, incentive, network design, collaborative leverage, and then get the right funding mechanism in place"
206,"And the proof is in the pudding in terms of multiple years of lowest industry medical cost trend, last year below 4%"
207,"Targeted 4.5% to 5.5% for this your, performing in line with those expectations and moving forward"
208,"Now to try to come back to the core of your question, if you had to pin us down in terms of what would be the number one variable that sits in front of us right now, you still have to come back to the Individual market just because as an industry there's variability relative to that"
209,I would remind you it remains less than 5% of overall revenue for our organization
210,We're focused in seven states
211,"We exited three states coming into 2017 where we couldn't get the recipe we wanted in place, and the vast majority of what we're doing right now are aligned to the physician collaboratives and we performed, generally speaking, in line with our expectations for the first quarter"
212,But there would be more variability in that than our other lines of business just because of the nature of that animal
213,"But we're off to a start with the number of lives, the location of the lives, and the performance of those lives year-to-date, already"
214,"Well, Dave, remember first and foremost, if you take National Accounts, think about that marketplace as traditionally largely self-funded"
215,So let's go back to the base frame
216,"Outstanding retention year, so clients who are experiencing the service value proposition medical cost trend, et cetera, are pleased, therefore, staying with us"
217,"We could either drive innovation, changes, et cetera, but it starts with really strong retention"
218,"Second is earning the right to expand relationships with our existing corporate clients, either through adding new geographies for medical or further expanding the specialty solutions which is a cornerstone of our strategy, and then targeted new business adds"
219,"As I noted earlier, we've also been able to perform on some of the private exchanges"
220,There we orient relative to our very targeted go-deep orientation on key geographies where we believe we have a differentiated value proposition from collaboratives or otherwise and target some opportunities there
221,So we feel quite good about the quality of the business that's been put in the books
222,"Important to underscore though, this all starts with an outstanding retention result"
223,"Outstanding retention in National, regional and Select"
224,"then further expansion, then targeted adds"
225,"Sarah, good morning, it's David"
226,"We obviously, we've always talked about our growth strategy being oriented around retain, expand, add, because again you have to deliver on your promise relative to your existing clients and customers to earn the right, first off, to keep the relationships, ideally to expand the relationships on the targeted basis, and then new business adds"
227,"We talk within our corporation around a culture and an environment of customer centricity, putting the customer in the center of all we do"
228,I forget how many years ago it was
229,"We started measuring Net Promoter Score on a global basis multiple years ago, feels like five years ago or so"
230,We have it built into the incentive structure of the organization for everybody in the organization from me on down to anybody who's in a variable reward structure
231,And we think it's an important part
232,"It's not the singular part, but it's an important part of understanding both relational NPS"
233,", that's the aggregate relationship, the loyalty factor et cetera"
234,But then you have the ability to get really pinpointed as well in terms of transactional NPS
235,It helps you actually guide your business during the course of the year as opposed to waiting for the longer-tailed relational
236,So you want to look at both of those pieces of the equation
237,And lastly to further expand this
238,", we carry that orientation beyond our customers to our clients and our key health care professional partners as well"
239,"Understanding that orientation of beyond satisfaction, loyalty effect, and where dissatisfiers are versus satisfiers and continuing your innovative evolution around that is mission-critical"
240,"So we've been committed to this for a long period of time, and it's one of the mechanisms we use around our customer-centricity focus"
241,"Sarah, I would think about it intermediate to long term"
242,This is not a 12-month horizon item for us currently
243,"Ana, a big picture, no is the answer"
244,We don't see any disruption relative to that
245,"So, yes, we expect the growth rate to sustain going-forward"
246,"And as you step back from it, having the â€"
247,"“ our belief that is then having the transparent funding mechanisms to better align ourselves with the employers, enables us to have daily, weekly, monthly interaction with the employers as opposed to an annual interaction relative to the performance"
248,"And then dynamically manage, engage in how the programs are operating"
249,"For the smaller side of the employer space, as you move down beyond National into the lower end of Middle Market and into Select, the stop-loss component adds a measure of certainty and predictably for the employers"
250,and it augments
251,We never viewed that the prior law with the tax was an accelerant
252,"We don't view that the current proposed changes will be a decelerant, because we didn't see it as (57:42) push either way"
253,"It's an important toolset to have to be consultative and transparent with our employers, and we continue to see good growth there"
254,"Yeah, Ana, to your macro point, it's been a little choppy ride in terms of narratives and obviously state level"
255,"there's 50 different narratives, 50 different dialogue points"
256,"First, stepping back, putting it back in context, historically, Cigna's not participated in, or focused on the under 50 employer segment"
257,Our Select segment is focused on the needs for the under 250 life employer segment historically and typically in the 50 to 250 segment
258,"There's a few states that actually moved that line from 50 to 100, and some modification to our approaches took place, but our growth hasn't been impacted"
259,"More broadly, to the core of your question, and from a state standpoint, as we interact at both the federal level and state level, we strongly believe that enablement of more choice versus restrictive regulation is critical, including in the small employer market"
260,"And enabling access to the innovative programs that are working more broadly in the employer market that have transparency, have the incentive, have the engagement capabilities are good for the employer, the customer and the health care professionals"
261,"And it varies by state, but we're seeing good understanding and acceptance of that; and very importantly, a lot of activation and support from the employer community itself wanting to amplify that dialogue"
262,"Because again it's their employees, their financing and their needs and they're seeing value there"
263,So a dynamic environment and it will continue to be and we'll stay engaged
264,"But for our Select segment, we see great growth opportunities looking forward"
265,"Perfectly summarized, Michael, yes"
266,"Michael, good morning"
267,So we actually strongly agree with that
268,"So the ability as we talk about to engage, incent and support Individual customers is critical to the way we think about our portfolio"
269,"I'll give you two illustrations, prior set, current set"
270,"Aiding our customers with highly transparent consumer friendly decision support tools around cost and quality, quite important to us"
271,We've continued to evolve those tools and capabilities
272,"We've been chosen by Consumer Reports and others as having the industry-leading tools relative to it, not just because of the data that's out there but the usability and the ability to influence decision-making"
273,So that's kind of past current state
274,"2017, important launch for us"
275,In the first quarter of 2017 we launched a new program and service that does exactly what you're describing
276,It's known as Cigna One Guide
277,"It's a multichannel, multi-modal engagement capability that allows the direction that you just articulated but also has a learning dimension that's built into it with smart algorithms to provide next-best decision support, next-best recommendations"
278,It also has the ability to integrate between the consumer or the individual with our service professionals and our clinical professionals
279,And we see the opportunity to integrate that further in our health care collaboratives going forward
280,So it's quite exciting
281,"By order of magnitude and scale, we're already servicing 1.5 million customers"
282,With that platform it'll rapidly ramp to over 5 million customers
283,So indicative of the journey we're on to the prior conversation relative to the customer NPS consumer centricity
284,"These are just two examples of investments in customer-oriented capabilities to better engage and support them; and very importantly where possible, integrate them with the health care professionals so there could be a similar level of insights going forward"
285,So expect to see more from us even on a go forward basis
286,"Thank you, everyone"
287,"So just to wrap up our call, I'd like to highlight a few key points from our discussion"
288,We began 2017 with strong momentum and have increased our outlook for the full year
289,We reported strong revenue growth with earnings growth across each of our business segments and strong customer growth
290,We remain committed to achieving our long-term average annual EPS growth rate of 10% to 13%
291,"We're confident in our ability to deliver our increased 2017 outlook of 15% to 20% earnings growth, and we're further strengthened by our significant capital position and our capacity for meaningful capital deployment"
292,Our efforts to improve the health and lives of our customers in the communities we work and live in and play in around the world are driven daily by the talented and dedicated Cigna team
293,"And lastly, we thank you for joining our call today and we look forward to our future conversations"
