,Word,Lemma,POSTag,Shape
134,global,global,JJ,xxxx
135,sales,sale,NNS,xxxx
136,were,be,VBD,xxxx
137,$,$,$,$
138,432,432,CD,ddd
139,million,million,CD,xxxx
140,",",",",",",","
141,up,up,RB,xx
142,32,32,CD,dd
143,%,%,NN,%
144,on,on,IN,xx
145,an,an,DT,xx
146,underlying,underlie,VBG,xxxx
147,basis,basis,NN,xxxx
148,over,over,IN,xxxx
149,the,the,DT,xxx
150,prior,prior,JJ,xxxx
151,year,year,NN,xxxx
152,"
","
",_SP,"
"
153,Growth,growth,NN,Xxxxx
154,was,be,VBD,xxx
155,led,lead,VBN,xxx
156,by,by,IN,xx
157,continued,continued,JJ,xxxx
158,strong,strong,JJ,xxxx
159,adoption,adoption,NN,xxxx
160,across,across,IN,xxxx
161,all,all,DT,xxx
162,geographies,geography,NNS,xxxx
163,with,with,IN,xxxx
164,notable,notable,JJ,xxxx
165,strength,strength,NN,xxxx
166,in,in,IN,xx
167,the,the,DT,xxx
168,U.S,U.S,NNP,X.X
169,"
","
",_SP,"
"
170,and,and,CC,xxx
171,Japan,Japan,NNP,Xxxxx
172,"
","
",_SP,"
"
173,Globally,globally,RB,Xxxxx
174,",",",",",",","
175,average,average,JJ,xxxx
176,selling,selling,NN,xxxx
177,prices,price,NNS,xxxx
178,were,be,VBD,xxxx
179,stable,stable,JJ,xxxx
180,"
","
",_SP,"
"
181,In,in,IN,Xx
182,the,the,DT,xxx
183,U.S,U.S,NNP,X.X
184,"
","
",_SP,"
"
185,",",",",",",","
186,Transcatheter,Transcatheter,NNP,Xxxxx
187,Heart,Heart,NNP,Xxxxx
188,Valves,valve,VBZ,Xxxxx
189,sales,sale,NNS,xxxx
190,for,for,IN,xxx
191,the,the,DT,xxx
192,quarter,quarter,NN,xxxx
193,were,be,VBD,xxxx
194,$,$,$,$
195,267,267,CD,ddd
196,million,million,CD,xxxx
197,and,and,CC,xxx
198,grew,grow,VBD,xxxx
199,41,41,CD,dd
200,%,%,NN,%
201,on,on,IN,xx
202,an,an,DT,xx
203,underlying,underlie,VBG,xxxx
204,basis,basis,NN,xxxx
205,versus,versus,IN,xxxx
206,the,the,DT,xxx
207,prior,prior,JJ,xxxx
208,year,year,NN,xxxx
209,"
","
",_SP,"
"
210,Once,once,RB,Xxxx
211,again,again,RB,xxxx
212,",",",",",",","
213,overall,overall,JJ,xxxx
214,performance,performance,NN,xxxx
215,was,be,VBD,xxx
216,strong,strong,JJ,xxxx
217,with,with,IN,xxxx
218,procedures,procedure,NNS,xxxx
219,growing,grow,VBG,xxxx
220,broadly,broadly,RB,xxxx
221,across,across,IN,xxxx
222,more,more,JJR,xxxx
223,than,than,IN,xxxx
224,500,500,CD,ddd
225,hospitals,hospital,NNS,xxxx
226,in,in,IN,xx
227,both,both,CC,xxxx
228,large,large,JJ,xxxx
229,and,and,CC,xxx
230,small,small,JJ,xxxx
231,TAVR,tavr,NN,XXXX
232,programs,program,NNS,xxxx
233,"
","
",_SP,"
"
234,The,the,DT,Xxx
235,growth,growth,NN,xxxx
236,continues,continue,VBZ,xxxx
237,to,to,TO,xx
238,be,be,VB,xx
239,driven,drive,VBN,xxxx
240,by,by,IN,xx
241,the,the,DT,xxx
242,extraordinary,extraordinary,JJ,xxxx
243,patient,patient,NN,xxxx
244,outcomes,outcome,NNS,xxxx
245,with,with,IN,xxxx
246,SAPIEN,SAPIEN,NNP,XXXX
247,3,3,CD,d
248,reported,report,VBD,xxxx
249,from,from,IN,xxxx
250,the,the,DT,xxx
251,PARTNER,PARTNER,NNP,XXXX
252,II,II,NNP,XX
253,trial,trial,NN,xxxx
254,earlier,earlier,RBR,xxxx
255,in,in,IN,xx
256,2016,2016,CD,dddd
257,.,.,.,.
258,Outside,outside,IN,Xxxxx
259,the,the,DT,xxx
260,U.S,U.S,NNP,X.X
261,"
","
",_SP,"
"
262,",",",",",",","
263,underlying,underlie,VBG,xxxx
264,THV,THV,NNP,XXX
265,sales,sale,NNS,xxxx
266,grew,grow,VBD,xxxx
267,19,19,CD,dd
268,%,%,NN,%
269,"
","
",_SP,"
"
270,We,-PRON-,PRP,Xx
271,continue,continue,VBP,xxxx
272,to,to,TO,xx
273,be,be,VB,xx
274,encouraged,encourage,VBN,xxxx
275,by,by,IN,xx
276,the,the,DT,xxx
277,strong,strong,JJ,xxxx
278,global,global,JJ,xxxx
279,adoption,adoption,NN,xxxx
280,of,of,IN,xx
281,TAVR,tavr,NN,XXXX
282,therapy,therapy,NN,xxxx
283,",",",",",",","
284,particularly,particularly,RB,xxxx
285,outside,outside,RB,xxxx
286,of,of,IN,xx
287,Europe,Europe,NNP,Xxxxx
288,",",",",",",","
289,where,where,WRB,xxxx
290,overall,overall,JJ,xxxx
291,therapy,therapy,NN,xxxx
292,penetration,penetration,NN,xxxx
293,is,be,VBZ,xx
294,still,still,RB,xxxx
295,very,very,RB,xxxx
296,low,low,JJ,xxx
297,"
","
",_SP,"
"
298,In,in,IN,Xx
299,Europe,Europe,NNP,Xxxxx
300,",",",",",",","
301,consistent,consistent,JJ,xxxx
302,with,with,IN,xxxx
303,previous,previous,JJ,xxxx
304,quarters,quarter,NNS,xxxx
305,",",",",",",","
306,growth,growth,NN,xxxx
307,in,in,IN,xx
308,countries,country,NNS,xxxx
309,with,with,IN,xxxx
310,lower,low,JJR,xxxx
311,TAVR,TAVR,NNP,XXXX
312,adoption,adoption,NN,xxxx
313,continued,continue,VBD,xxxx
314,to,to,TO,xx
315,outpace,outpace,VB,xxxx
316,countries,country,NNS,xxxx
317,where,where,WRB,xxxx
318,therapy,therapy,NN,xxxx
319,is,be,VBZ,xx
320,more,more,RBR,xxxx
321,established,established,JJ,xxxx
322,"
","
",_SP,"
"
323,We,-PRON-,PRP,Xx
324,estimate,estimate,VBP,xxxx
325,total,total,JJ,xxxx
326,TAVR,TAVR,NNP,XXXX
327,procedure,procedure,NN,xxxx
328,growth,growth,NN,xxxx
329,in,in,IN,xx
330,Europe,Europe,NNP,Xxxxx
331,was,be,VBD,xxx
332,approximately,approximately,RB,xxxx
333,15,15,CD,dd
334,%,%,NN,%
335,in,in,IN,xx
336,the,the,DT,xxx
337,fourth,fourth,JJ,xxxx
338,quarter,quarter,NN,xxxx
339,compared,compare,VBN,xxxx
340,to,to,IN,xx
341,last,last,JJ,xxxx
342,year,year,NN,xxxx
343,"
","
",_SP,"
"
344,Our,-PRON-,PRP$,Xxx
345,growth,growth,NN,xxxx
346,rate,rate,NN,xxxx
347,was,be,VBD,xxx
348,lower,low,JJR,xxxx
349,",",",",",",","
350,as,as,IN,xx
351,anticipated,anticipate,VBN,xxxx
352,",",",",",",","
353,due,due,IN,xxx
354,to,to,IN,xx
355,the,the,DT,xxx
356,impact,impact,NN,xxxx
357,of,of,IN,xx
358,lower,low,JJR,xxxx
359,sales,sale,NNS,xxxx
360,in,in,IN,xx
361,France,France,NNP,Xxxxx
362,"
","
",_SP,"
"
363,As,as,IN,Xx
364,a,a,DT,x
365,remainder,remainder,NN,xxxx
366,",",",",",",","
367,we,-PRON-,PRP,xx
368,significantly,significantly,RB,xxxx
369,reduced,reduce,VBD,xxxx
370,shipments,shipment,NNS,xxxx
371,in,in,IN,xx
372,the,the,DT,xxx
373,third,third,JJ,xxxx
374,and,and,CC,xxx
375,fourth,fourth,JJ,xxxx
376,quarter,quarter,NN,xxxx
377,",",",",",",","
378,while,while,IN,xxxx
379,we,-PRON-,PRP,xx
380,were,be,VBD,xxxx
381,negotiating,negotiate,VBG,xxxx
382,a,a,DT,x
383,resolution,resolution,NN,xxxx
384,to,to,IN,xx
385,the,the,DT,xxx
386,French,french,JJ,Xxxxx
387,policy,policy,NN,xxxx
388,that,that,WDT,xxxx
389,effectively,effectively,RB,xxxx
390,limited,limit,VBD,xxxx
391,the,the,DT,xxx
392,number,number,NN,xxxx
393,of,of,IN,xx
394,TAVR,TAVR,NNP,XXXX
395,procedures,procedure,NNS,xxxx
396,in,in,IN,xx
397,2016,2016,CD,dddd
398,.,.,.,.
399,Although,although,IN,Xxxxx
400,the,the,DT,xxx
401,policy,policy,NN,xxxx
402,was,be,VBD,xxx
403,adjusted,adjust,VBN,xxxx
404,and,and,CC,xxx
405,we,-PRON-,PRP,xx
406,resumed,resume,VBD,xxxx
407,shipments,shipment,NNS,xxxx
408,",",",",",",","
409,we,-PRON-,PRP,xx
410,estimate,estimate,VBP,xxxx
411,fourth,fourth,JJ,xxxx
412,quarter,quarter,NN,xxxx
413,sales,sale,NNS,xxxx
414,would,would,MD,xxxx
415,have,have,VB,xxxx
416,been,be,VBN,xxxx
417,about,about,RB,xxxx
418,$,$,$,$
419,10,10,CD,dd
420,million,million,CD,xxxx
421,higher,high,JJR,xxxx
422,absent,absent,JJ,xxxx
423,this,this,DT,xxxx
424,interruption,interruption,NN,xxxx
425,"
","
",_SP,"
"
426,Turning,turn,VBG,Xxxxx
427,to,to,IN,xx
428,our,-PRON-,PRP$,xxx
429,near,near,JJ,xxxx
430,-,-,HYPH,-
431,term,term,NN,xxxx
432,product,product,NN,xxxx
433,pipeline,pipeline,NN,xxxx
434,",",",",",",","
435,we,-PRON-,PRP,xx
436,continue,continue,VBP,xxxx
437,to,to,TO,xx
438,expect,expect,VB,xxxx
439,that,that,IN,xxxx
440,our,-PRON-,PRP$,xxx
441,new,new,JJ,xxx
442,Ultra,Ultra,NNP,Xxxxx
443,system,system,NN,xxxx
444,",",",",",",","
445,featuring,feature,VBG,xxxx
446,an,an,DT,xx
447,on,on,IN,xx
448,-,-,HYPH,-
449,balloon,balloon,NN,xxxx
450,delivery,delivery,NN,xxxx
451,system,system,NN,xxxx
452,and,and,CC,xxx
453,next,next,JJ,xxxx
454,-,-,HYPH,-
455,generation,generation,NN,xxxx
456,sheath,sheath,NN,xxxx
457,technology,technology,NN,xxxx
458,",",",",",",","
459,will,will,MD,xxxx
460,be,be,VB,xx
461,launched,launch,VBN,xxxx
462,in,in,IN,xx
463,Europe,Europe,NNP,Xxxxx
464,in,in,IN,xx
465,the,the,DT,xxx
466,second,second,JJ,xxxx
467,half,half,NN,xxxx
468,of,of,IN,xx
469,2017,2017,CD,dddd
470,.,.,.,.
471,And,and,CC,Xxx
472,we,-PRON-,PRP,xx
473,remain,remain,VBP,xxxx
474,on,on,IN,xx
475,track,track,NN,xxxx
476,to,to,TO,xx
477,receive,receive,VB,xxxx
478,a,a,DT,x
479,CE,CE,NNP,XX
480,Mark,Mark,NNP,Xxxx
481,for,for,IN,xxx
482,our,-PRON-,PRP$,xxx
483,CENTERA,CENTERA,NNP,XXXX
484,system,system,NN,xxxx
485,in,in,IN,xx
486,the,the,DT,xxx
487,second,second,JJ,xxxx
488,half,half,NN,xxxx
489,of,of,IN,xx
490,2017,2017,CD,dddd
491,.,.,.,.
492,As,as,IN,Xx
493,we,-PRON-,PRP,xx
494,discussed,discuss,VBD,xxxx
495,at,at,IN,xx
496,our,-PRON-,PRP$,xxx
497,Investor,Investor,NNP,Xxxxx
498,Conference,Conference,NNP,Xxxxx
499,in,in,IN,xx
500,December,December,NNP,Xxxxx
501,",",",",",",","
502,we,-PRON-,PRP,xx
503,continue,continue,VBP,xxxx
504,to,to,TO,xx
505,believe,believe,VB,xxxx
506,the,the,DT,xxx
507,global,global,JJ,xxxx
508,TAVR,TAVR,NNP,XXXX
509,opportunity,opportunity,NN,xxxx
510,will,will,MD,xxxx
511,exceed,exceed,VB,xxxx
512,$,$,$,$
513,5,5,CD,d
514,billion,billion,CD,xxxx
515,by,by,IN,xx
516,2021,2021,CD,dddd
517,for,for,IN,xxx
518,patients,patient,NNS,xxxx
519,with,with,IN,xxxx
520,severe,severe,JJ,xxxx
521,symptomatic,symptomatic,JJ,xxxx
522,aortic,aortic,JJ,xxxx
523,stenosis,stenosis,NN,xxxx
524,"
","
",_SP,"
"
525,We,-PRON-,PRP,Xx
526,believe,believe,VBP,xxxx
527,the,the,DT,xxx
528,prevalence,prevalence,NN,xxxx
529,of,of,IN,xx
530,this,this,DT,xxxx
531,disease,disease,NN,xxxx
532,is,be,VBZ,xx
533,large,large,JJ,xxxx
534,",",",",",",","
535,generating,generate,VBG,xxxx
536,an,an,DT,xx
537,even,even,RB,xxxx
538,greater,great,JJR,xxxx
539,need,need,NN,xxxx
540,for,for,IN,xxx
541,TAVR,tavr,NN,XXXX
542,therapy,therapy,NN,xxxx
543,"
","
",_SP,"
"
544,Additionally,additionally,RB,Xxxxx
545,",",",",",",","
546,we,-PRON-,PRP,xx
547,believe,believe,VBP,xxxx
548,TAVR,TAVR,NNP,XXXX
549,will,will,MD,xxxx
550,benefit,benefit,VB,xxxx
551,the,the,DT,xxx
552,many,many,JJ,xxxx
553,patients,patient,NNS,xxxx
554,suffering,suffer,VBG,xxxx
555,from,from,IN,xxxx
556,severe,severe,JJ,xxxx
557,AS,AS,NNP,XX
558,",",",",",",","
559,who,who,WP,xxx
560,have,have,VBP,xxxx
561,not,not,RB,xxx
562,yet,yet,RB,xxx
563,been,be,VBN,xxxx
564,diagnosed,diagnose,VBN,xxxx
565,with,with,IN,xxxx
566,symptoms,symptom,NNS,xxxx
567,as,as,RB,xx
568,well,well,RB,xxxx
569,as,as,IN,xx
570,moderate,moderate,JJ,xxxx
571,AS,as,IN,XX
572,patient,patient,JJ,xxxx
573,populations,population,NNS,xxxx
574,",",",",",",","
575,representing,represent,VBG,xxxx
576,an,an,DT,xx
577,opportunity,opportunity,NN,xxxx
578,for,for,IN,xxx
579,continued,continue,VBN,xxxx
580,growth,growth,NN,xxxx
581,beyond,beyond,IN,xxxx
582,2021,2021,CD,dddd
583,.,.,.,.
584,We,-PRON-,PRP,Xx
585,are,be,VBP,xxx
586,continuing,continue,VBG,xxxx
587,to,to,TO,xx
588,enroll,enroll,VB,xxxx
589,our,-PRON-,PRP$,xxx
590,PARTNER,PARTNER,NNP,XXXX
591,III,iii,CD,XXX
592,low,low,JJ,xxx
593,-,-,HYPH,-
594,risk,risk,NN,xxxx
595,trial,trial,NN,xxxx
596,with,with,IN,xxxx
597,the,the,DT,xxx
598,goal,goal,NN,xxxx
599,to,to,TO,xx
600,have,have,VB,xxxx
601,this,this,DT,xxxx
602,randomized,randomized,JJ,xxxx
603,trial,trial,NN,xxxx
604,fully,fully,RB,xxxx
605,enrolled,enrol,VBD,xxxx
606,this,this,DT,xxxx
607,year,year,NN,xxxx
608,"
","
",_SP,"
"
609,As,as,IN,Xx
610,we,-PRON-,PRP,xx
611,announced,announce,VBD,xxxx
612,today,today,NN,xxxx
613,",",",",",",","
614,we,-PRON-,PRP,xx
615,received,receive,VBD,xxxx
616,FDA,FDA,NNP,XXX
617,approval,approval,NN,xxxx
618,for,for,IN,xxx
619,EARLY,EARLY,NNP,XXXX
620,-,-,HYPH,-
621,TAVR,TAVR,NNP,XXXX
622,",",",",",",","
623,our,-PRON-,PRP$,xxx
624,groundbreaking,groundbreaking,JJ,xxxx
625,trial,trial,NN,xxxx
626,that,that,WDT,xxxx
627,will,will,MD,xxxx
628,study,study,VB,xxxx
629,patients,patient,NNS,xxxx
630,diagnosed,diagnose,VBN,xxxx
631,with,with,IN,xxxx
632,severe,severe,JJ,xxxx
633,AS,as,IN,XX
634,who,who,WP,xxx
635,have,have,VBP,xxxx
636,not,not,RB,xxx
637,yet,yet,RB,xxx
638,developed,develop,VBN,xxxx
639,symptoms,symptom,NNS,xxxx
640,"
","
",_SP,"
"
641,Approximately,approximately,RB,Xxxxx
642,"1,000","1,000",CD,"d,ddd"
643,patients,patient,NNS,xxxx
644,across,across,IN,xxxx
645,65,65,CD,dd
646,centers,center,NNS,xxxx
647,will,will,MD,xxxx
648,be,be,VB,xx
649,randomized,randomize,VBN,xxxx
650,to,to,TO,xx
651,receive,receive,VB,xxxx
652,either,either,CC,xxxx
653,transfemoral,transfemoral,JJ,xxxx
654,SAPIEN,SAPIEN,NNP,XXXX
655,3,3,CD,d
656,or,or,CC,xx
657,clinical,clinical,JJ,xxxx
658,surveillance,surveillance,NN,xxxx
659,"
","
",_SP,"
"
660,We,-PRON-,PRP,Xx
661,'re,be,VBP,'xx
662,beginning,begin,VBG,xxxx
663,the,the,DT,xxx
664,contracting,contracting,NN,xxxx
665,process,process,NN,xxxx
666,with,with,IN,xxxx
667,hospitals,hospital,NNS,xxxx
668,and,and,CC,xxx
669,expect,expect,VB,xxxx
670,them,-PRON-,PRP,xxxx
671,to,to,TO,xx
672,begin,begin,VB,xxxx
673,enrolling,enrol,VBG,xxxx
674,later,later,RB,xxxx
675,this,this,DT,xxxx
676,year,year,NN,xxxx
677,"
","
",_SP,"
"
678,In,in,IN,Xx
679,summary,summary,NN,xxxx
680,",",",",",",","
681,while,while,IN,xxxx
682,we,-PRON-,PRP,xx
683,exited,exit,VBD,xxxx
684,2016,2016,CD,dddd
685,higher,high,JJR,xxxx
686,than,than,IN,xxxx
687,we,-PRON-,PRP,xx
688,forecasted,forecast,VBD,xxxx
689,in,in,IN,xx
690,December,December,NNP,Xxxxx
691,",",",",",",","
692,our,-PRON-,PRP$,xxx
693,2017,2017,CD,dddd
694,THV,THV,NNP,XXX
695,sales,sale,NNS,xxxx
696,guidance,guidance,NN,xxxx
697,remains,remain,VBZ,xxxx
698,unchanged,unchanged,JJ,xxxx
699,and,and,CC,xxx
700,we,-PRON-,PRP,xx
701,expect,expect,VBP,xxxx
702,to,to,TO,xx
703,achieve,achieve,VB,xxxx
704,15,15,CD,dd
705,%,%,NN,%
706,to,to,TO,xx
707,20,20,CD,dd
708,%,%,NN,%
709,underlying,underlie,VBG,xxxx
710,growth,growth,NN,xxxx
711,"
","
",_SP,"
"
712,As,as,IN,Xx
713,expected,expect,VBN,xxxx
714,",",",",",",","
715,this,this,DT,xxxx
716,represents,represent,VBZ,xxxx
717,a,a,DT,x
718,slower,slow,JJR,xxxx
719,THV,THV,NNP,XXX
720,growth,growth,NN,xxxx
721,rate,rate,NN,xxxx
722,compared,compare,VBN,xxxx
723,to,to,IN,xx
724,2016,2016,CD,dddd
725,and,and,CC,xxx
726,is,be,VBZ,xx
727,consistent,consistent,JJ,xxxx
728,with,with,IN,xxxx
729,our,-PRON-,PRP$,xxx
730,estimate,estimate,NN,xxxx
731,of,of,IN,xx
732,more,more,JJR,xxxx
733,than,than,IN,xxxx
734,$,$,$,$
735,5,5,CD,d
736,billion,billion,CD,xxxx
737,TAVR,tavr,NN,XXXX
738,opportunity,opportunity,NN,xxxx
739,by,by,IN,xx
740,2021,2021,CD,dddd
741,.,.,.,.
742,Turning,turn,VBG,Xxxxx
743,to,to,IN,xx
744,Surgical,Surgical,NNP,Xxxxx
745,Heart,Heart,NNP,Xxxxx
746,Valve,Valve,NNP,Xxxxx
747,Therapy,Therapy,NNP,Xxxxx
748,",",",",",",","
749,sales,sale,NNS,xxxx
750,for,for,IN,xxx
751,the,the,DT,xxx
752,fourth,fourth,JJ,xxxx
753,quarter,quarter,NN,xxxx
754,were,be,VBD,xxxx
755,$,$,$,$
756,189,189,CD,ddd
757,million,million,CD,xxxx
758,and,and,CC,xxx
759,were,be,VBD,xxxx
760,down,down,RB,xxxx
761,about,about,RB,xxxx
762,4,4,CD,d
763,%,%,NN,%
764,compared,compare,VBN,xxxx
765,to,to,IN,xx
766,last,last,JJ,xxxx
767,year,year,NN,xxxx
768,",",",",",",","
769,driven,drive,VBN,xxxx
770,by,by,IN,xx
771,lower,low,JJR,xxxx
772,aortic,aortic,JJ,xxxx
773,valve,valve,NN,xxxx
774,sales,sale,NNS,xxxx
775,in,in,IN,xx
776,the,the,DT,xxx
777,U.S,U.S,NNP,X.X
778,"
","
",_SP,"
"
779,Surgical,surgical,JJ,Xxxxx
780,Heart,heart,NN,Xxxxx
781,Valve,valve,NN,Xxxxx
782,sales,sale,NNS,xxxx
783,were,be,VBD,xxxx
784,lower,low,JJR,xxxx
785,primarily,primarily,RB,xxxx
786,due,due,JJ,xxx
787,to,to,IN,xx
788,the,the,DT,xxx
789,impact,impact,NN,xxxx
790,of,of,IN,xx
791,SAPIEN,SAPIEN,NNP,XXXX
792,3,3,CD,d
793,and,and,CC,xxx
794,the,the,DT,xxx
795,continued,continue,VBN,xxxx
796,constrained,constrain,VBN,xxxx
797,mitral,mitral,JJ,xxxx
798,supply,supply,NN,xxxx
799,"
","
",_SP,"
"
800,Globally,globally,RB,Xxxxx
801,",",",",",",","
802,our,-PRON-,PRP$,xxx
803,average,average,JJ,xxxx
804,selling,selling,NN,xxxx
805,prices,price,NNS,xxxx
806,were,be,VBD,xxxx
807,slightly,slightly,RB,xxxx
808,higher,high,JJR,xxxx
809,due,due,IN,xxx
810,to,to,IN,xx
811,the,the,DT,xxx
812,growth,growth,NN,xxxx
813,of,of,IN,xx
814,our,-PRON-,PRP$,xxx
815,advanced,advanced,JJ,xxxx
816,EDWARDS,EDWARDS,NNP,XXXX
817,INTUITY,INTUITY,NNP,XXXX
818,Elite,elite,JJ,Xxxxx
819,valve,valve,NN,xxxx
820,system,system,NN,xxxx
821,"
","
",_SP,"
"
822,Looking,look,VBG,Xxxxx
823,forward,forward,RB,xxxx
824,",",",",",",","
825,we,-PRON-,PRP,xx
826,believe,believe,VBP,xxxx
827,the,the,DT,xxx
828,launches,launch,NNS,xxxx
829,of,of,IN,xx
830,our,-PRON-,PRP$,xxx
831,new,new,JJ,xxx
832,surgical,surgical,JJ,xxxx
833,therapies,therapy,NNS,xxxx
834,will,will,MD,xxxx
835,offset,offset,VB,xxxx
836,the,the,DT,xxx
837,TAVR,TAVR,NNP,XXXX
838,impact,impact,NN,xxxx
839,in,in,IN,xx
840,2017,2017,CD,dddd
841,.,.,.,.
842,This,this,DT,Xxxx
843,includes,include,VBZ,xxxx
844,our,-PRON-,PRP$,xxx
845,EDWARDS,EDWARDS,NNP,XXXX
846,INTUITY,intuity,VB,XXXX
847,Elite,elite,JJ,Xxxxx
848,valve,valve,NN,xxxx
849,system,system,NN,xxxx
850,which,which,WDT,xxxx
851,is,be,VBZ,xx
852,launched,launch,VBN,xxxx
853,in,in,IN,xx
854,multiple,multiple,JJ,xxxx
855,geographies,geography,NNS,xxxx
856,globally,globally,RB,xxxx
857,and,and,CC,xxx
858,is,be,VBZ,xx
859,currently,currently,RB,xxxx
860,expanding,expand,VBG,xxxx
861,to,to,IN,xx
862,additional,additional,JJ,xxxx
863,commercial,commercial,JJ,xxxx
864,centers,center,NNS,xxxx
865,in,in,IN,xx
866,the,the,DT,xxx
867,U.S,U.S,NNP,X.X
868,"
","
",_SP,"
"
869,with,with,IN,xxxx
870,growing,grow,VBG,xxxx
871,momentum,momentum,NN,xxxx
872,"
","
",_SP,"
"
873,We,-PRON-,PRP,Xx
874,also,also,RB,xxxx
875,plan,plan,VBP,xxxx
876,to,to,TO,xx
877,launch,launch,VB,xxxx
878,our,-PRON-,PRP$,xxx
879,INSPIRIS,INSPIRIS,NNP,XXXX
880,RESILIA,RESILIA,VBN,XXXX
881,aortic,aortic,JJ,xxxx
882,valve,valve,NN,xxxx
883,in,in,IN,xx
884,Europe,Europe,NNP,Xxxxx
885,and,and,CC,xxx
886,the,the,DT,xxx
887,U.S,U.S,NNP,X.X
888,"
","
",_SP,"
"
889,This,this,DT,Xxxx
890,is,be,VBZ,xx
891,a,a,DT,x
892,first,first,JJ,xxxx
893,of,of,IN,xx
894,a,a,DT,x
895,newly,newly,RB,xxxx
896,created,create,VBN,xxxx
897,class,class,NN,xxxx
898,of,of,IN,xx
899,resilient,resilient,JJ,xxxx
900,heart,heart,NN,xxxx
901,valves,valve,NNS,xxxx
902,that,that,WDT,xxxx
903,incorporates,incorporate,VBZ,xxxx
904,the,the,DT,xxx
