,Word,Lemma,POSTag,Shape
136,CP,CP,NNP,XX
137,approval,approval,NN,xxxx
138,for,for,IN,xxx
139,high,high,JJ,xxxx
140,-,-,HYPH,-
141,risk,risk,NN,xxxx
142,PCI,PCI,NNP,XXX
143,",",",",",",","
144,IDE,IDE,NNP,XXX
145,approval,approval,NN,xxxx
146,for,for,IN,xxx
147,our,-PRON-,PRP$,xxx
148,STEMI,STEMI,NNP,XXXX
149,Door,Door,NNP,Xxxx
150,to,to,IN,xx
151,Unloading,unload,VBG,Xxxxx
152,study,study,NN,xxxx
153,",",",",",",","
154,and,and,CC,xxx
155,approval,approval,NN,xxxx
156,in,in,IN,xx
157,Japan,Japan,NNP,Xxxxx
158,"
","
",_SP,"
"
159,We,-PRON-,PRP,Xx
160,achieved,achieve,VBD,xxxx
161,CMS,CMS,NNP,XXX
162,approval,approval,NN,xxxx
163,for,for,IN,xxx
164,dedicated,dedicated,JJ,xxxx
165,DRGs,drg,NNS,XXXx
166,and,and,CC,xxx
167,expanded,expand,VBD,xxxx
168,our,-PRON-,PRP$,xxx
169,clinical,clinical,JJ,xxxx
170,evidence,evidence,NN,xxxx
171,to,to,IN,xx
172,over,over,IN,xxxx
173,400,400,CD,ddd
174,publications,publication,NNS,xxxx
175,"
","
",_SP,"
"
176,We,-PRON-,PRP,Xx
177,ramped,ramp,VBD,xxxx
178,up,up,RP,xx
179,our,-PRON-,PRP$,xxx
180,distribution,distribution,NN,xxxx
181,in,in,IN,xx
182,the,the,DT,xxx
183,U.S,U.S,NNP,X.X
184,"
","
",_SP,"
"
185,and,and,CC,xxx
186,Germany,Germany,NNP,Xxxxx
187,and,and,CC,xxx
188,increased,increase,VBD,xxxx
189,manufacturing,manufacturing,NN,xxxx
190,and,and,CC,xxx
191,training,training,NN,xxxx
192,capacity,capacity,NN,xxxx
193,in,in,IN,xx
194,both,both,CC,xxxx
195,Aachen,Aachen,NNP,Xxxxx
196,",",",",",",","
197,Germany,Germany,NNP,Xxxxx
198,and,and,CC,xxx
199,Danvers,Danvers,NNP,Xxxxx
200,",",",",",",","
201,Massachusetts,Massachusetts,NNP,Xxxxx
202,to,to,TO,xx
203,meet,meet,VB,xxxx
204,future,future,JJ,xxxx
205,demand,demand,NN,xxxx
206,"
","
",_SP,"
"
207,We,-PRON-,PRP,Xx
208,also,also,RB,xxxx
209,launched,launch,VBD,xxxx
210,the,the,DT,xxx
211,Abiomed,Abiomed,NNP,Xxxxx
212,Impella,Impella,NNP,Xxxxx
213,Quality,Quality,NNP,Xxxxx
214,Program,Program,NNP,Xxxxx
215,that,that,WDT,xxxx
216,helps,help,VBZ,xxxx
217,improve,improve,VB,xxxx
218,real,real,JJ,xxxx
219,-,-,HYPH,-
220,world,world,NN,xxxx
221,clinical,clinical,JJ,xxxx
222,outcomes,outcome,NNS,xxxx
223,with,with,IN,xxxx
224,best,good,JJS,xxxx
225,practice,practice,NN,xxxx
226,protocols,protocol,NNS,xxxx
227,and,and,CC,xxx
228,education,education,NN,xxxx
229,",",",",",",","
230,while,while,IN,xxxx
231,surpassing,surpass,VBG,xxxx
232,"50,000","50,000",CD,"dd,ddd"
233,patients,patient,NNS,xxxx
234,treated,treat,VBN,xxxx
235,in,in,IN,xx
236,the,the,DT,xxx
237,U.S,U.S,NNP,X.X
238,"
","
",_SP,"
"
239,Abiomed,Abiomed,NNP,Xxxxx
240,continues,continue,VBZ,xxxx
241,to,to,TO,xx
242,have,have,VB,xxxx
243,a,a,DT,x
244,solid,solid,JJ,xxxx
245,balance,balance,NN,xxxx
246,sheet,sheet,NN,xxxx
247,with,with,IN,xxxx
248,a,a,DT,x
249,cash,cash,NN,xxxx
250,position,position,NN,xxxx
251,of,of,IN,xx
252,$,$,$,$
253,277,277,CD,ddd
254,million,million,CD,xxxx
255,and,and,CC,xxx
256,no,no,DT,xx
257,debt,debt,NN,xxxx
258,",",",",",",","
259,enhancing,enhance,VBG,xxxx
260,our,-PRON-,PRP$,xxx
261,ability,ability,NN,xxxx
262,to,to,TO,xx
263,invest,invest,VB,xxxx
264,in,in,IN,xx
265,and,and,CC,xxx
266,defend,defend,VB,xxxx
267,our,-PRON-,PRP$,xxx
268,intellectual,intellectual,JJ,xxxx
269,property,property,NN,xxxx
270,with,with,IN,xxxx
271,274,274,CD,ddd
272,patents,patent,NNS,xxxx
273,and,and,CC,xxx
274,currently,currently,RB,xxxx
275,241,241,CD,ddd
276,pending,pende,VBG,xxxx
277,"
","
",_SP,"
"
278,I,-PRON-,PRP,X
279,am,be,VBP,xx
280,proud,proud,JJ,xxxx
281,of,of,IN,xx
282,our,-PRON-,PRP$,xxx
283,dedicated,dedicated,JJ,xxxx
284,employees,employee,NNS,xxxx
285,and,and,CC,xxx
286,grateful,grateful,JJ,xxxx
287,to,to,IN,xx
288,our,-PRON-,PRP$,xxx
289,customers,customer,NNS,xxxx
290,and,and,CC,xxx
291,shareholders,shareholder,NNS,xxxx
292,that,that,WDT,xxxx
293,have,have,VBP,xxxx
294,enabled,enable,VBN,xxxx
295,our,-PRON-,PRP$,xxx
296,company,company,NN,xxxx
297,to,to,TO,xx
298,create,create,VB,xxxx
299,a,a,DT,x
300,new,new,JJ,xxx
301,era,era,NN,xxx
302,of,of,IN,xx
303,medicine,medicine,NN,xxxx
304,",",",",",",","
305,focused,focus,VBD,xxxx
306,on,on,IN,xx
307,the,the,DT,xxx
308,field,field,NN,xxxx
309,of,of,IN,xx
310,heart,heart,NN,xxxx
311,recovery,recovery,NN,xxxx
312,"
","
",_SP,"
"
313,Fiscal,fiscal,JJ,Xxxxx
314,2018,2018,CD,dddd
315,is,be,VBZ,xx
316,positioned,position,VBN,xxxx
317,to,to,TO,xx
318,be,be,VB,xx
319,an,an,DT,xx
320,outstanding,outstanding,JJ,xxxx
321,year,year,NN,xxxx
322,"
","
",_SP,"
"
323,For,for,IN,Xxx
324,today,today,NN,xxxx
325,'s,'s,POS,'x
326,call,call,NN,xxxx
327,",",",",",",","
328,I,-PRON-,PRP,X
329,would,would,MD,xxxx
330,like,like,VB,xxxx
331,to,to,TO,xx
332,cover,cover,VB,xxxx
333,two,two,CD,xxx
334,FY,fy,NN,XX
335,2018,2018,CD,dddd
336,topics,topic,NNS,xxxx
337,:,:,:,:
338,first,first,RB,xxxx
339,",",",",",",","
340,growth,growth,NN,xxxx
341,in,in,IN,xx
342,Protected,Protected,NNP,Xxxxx
343,PCI,PCI,NNP,XXX
344,and,and,CC,xxx
345,AMI,AMI,NNP,XXX
346,cardiogenic,cardiogenic,JJ,xxxx
347,shock,shock,NN,xxxx
348,and,and,CC,xxx
349,processes,process,VBZ,xxxx
350,to,to,TO,xx
351,further,further,RB,xxxx
352,improve,improve,VB,xxxx
353,clinical,clinical,JJ,xxxx
354,outcomes,outcome,NNS,xxxx
355,;,;,:,;
356,second,second,LS,xxxx
357,",",",",",",","
358,provide,provide,VB,xxxx
359,a,a,DT,x
360,brief,brief,JJ,xxxx
361,regulatory,regulatory,JJ,xxxx
362,update,update,NN,xxxx
363,and,and,CC,xxx
364,information,information,NN,xxxx
365,on,on,IN,xx
366,our,-PRON-,PRP$,xxx
367,Japan,Japan,NNP,Xxxxx
368,launch,launch,NN,xxxx
369,"
","
",_SP,"
"
370,So,so,RB,Xx
371,",",",",",",","
372,first,first,RB,xxxx
373,on,on,IN,xx
374,Protected,Protected,NNP,Xxxxx
375,PCI,PCI,NNP,XXX
376,and,and,CC,xxx
377,AMI,AMI,NNP,XXX
378,cardiogenic,cardiogenic,JJ,xxxx
379,shock,shock,NN,xxxx
380,"
","
",_SP,"
"
381,These,these,DT,Xxxxx
382,indications,indication,NNS,xxxx
383,identify,identify,VBP,xxxx
384,new,new,JJ,xxx
385,treatments,treatment,NNS,xxxx
386,and,and,CC,xxx
387,therapies,therapy,NNS,xxxx
388,for,for,IN,xxx
389,cardiovascular,cardiovascular,JJ,xxxx
390,care,care,NN,xxxx
391,and,and,CC,xxx
392,heart,heart,NN,xxxx
393,muscle,muscle,NN,xxxx
394,recovery,recovery,NN,xxxx
395,represents,represent,VBZ,xxxx
396,a,a,DT,x
397,significant,significant,JJ,xxxx
398,unmet,unmet,JJ,xxxx
399,clinical,clinical,JJ,xxxx
400,need,need,NN,xxxx
401,for,for,IN,xxx
402,multiple,multiple,JJ,xxxx
403,growing,growing,NN,xxxx
404,populations,population,NNS,xxxx
405,"
","
",_SP,"
"
406,New,New,NNP,Xxx
407,American,American,NNP,Xxxxx
408,Heart,Heart,NNP,Xxxxx
409,Association,Association,NNP,Xxxxx
410,statistics,statistic,NNS,xxxx
411,predict,predict,VBP,xxxx
412,that,that,IN,xxxx
413,by,by,IN,xx
414,year,year,NN,xxxx
415,2035,2035,CD,dddd
416,",",",",",",","
417,45,45,CD,dd
418,%,%,NN,%
419,of,of,IN,xx
420,the,the,DT,xxx
421,total,total,JJ,xxxx
422,U.S,U.S,NNP,X.X
423,"
","
",_SP,"
"
424,population,population,NN,xxxx
425,or,or,CC,xx
426,approximately,approximately,RB,xxxx
427,131,131,CD,ddd
428,million,million,CD,xxxx
429,people,people,NNS,xxxx
430,will,will,MD,xxxx
431,have,have,VB,xxxx
432,at,at,RB,xx
433,least,least,RBS,xxxx
434,one,one,CD,xxx
435,health,health,NN,xxxx
436,problem,problem,NN,xxxx
437,related,relate,VBN,xxxx
438,to,to,IN,xx
439,heart,heart,NN,xxxx
440,disease,disease,NN,xxxx
441,and,and,CC,xxx
442,24,24,CD,dd
443,million,million,CD,xxxx
444,will,will,MD,xxxx
445,have,have,VB,xxxx
446,coronary,coronary,JJ,xxxx
447,artery,artery,NN,xxxx
448,disease,disease,NN,xxxx
449,"
","
",_SP,"
"
450,Coronary,coronary,JJ,Xxxxx
451,artery,artery,NN,xxxx
452,disease,disease,NN,xxxx
453,and,and,CC,xxx
454,heart,heart,NN,xxxx
455,failure,failure,NN,xxxx
456,are,be,VBP,xxx
457,already,already,RB,xxxx
458,the,the,DT,xxx
459,number,number,NN,xxxx
460,one,one,CD,xxx
461,cause,cause,NN,xxxx
462,of,of,IN,xx
463,death,death,NN,xxxx
464,and,and,CC,xxx
465,cost,cost,NN,xxxx
466,driver,driver,NN,xxxx
467,in,in,IN,xx
468,the,the,DT,xxx
469,U.S,U.S,NNP,X.X
470,"
","
",_SP,"
"
471,These,these,DT,Xxxxx
472,are,be,VBP,xxx
473,massive,massive,JJ,xxxx
474,issues,issue,NNS,xxxx
475,for,for,IN,xxx
476,a,a,DT,x
477,relatively,relatively,RB,xxxx
478,younger,young,JJR,xxxx
479,population,population,NN,xxxx
480,that,that,WDT,xxxx
481,exists,exist,VBZ,xxxx
482,in,in,IN,xx
483,every,every,DT,xxxx
484,community,community,NN,xxxx
485,and,and,CC,xxx
486,need,need,VBP,xxxx
487,solutions,solution,NNS,xxxx
488,beyond,beyond,IN,xxxx
489,stents,stent,NNS,xxxx
490,",",",",",",","
491,pacemakers,pacemaker,NNS,xxxx
492,and,and,CC,xxx
493,valves,valve,NNS,xxxx
494,"
","
",_SP,"
"
495,Abiomed,Abiomed,NNP,Xxxxx
496,is,be,VBZ,xx
497,uniquely,uniquely,RB,xxxx
498,qualified,qualified,JJ,xxxx
499,to,to,TO,xx
500,help,help,VB,xxxx
501,educate,educate,VB,xxxx
502,physicians,physician,NNS,xxxx
503,on,on,IN,xx
504,new,new,JJ,xxx
505,treatments,treatment,NNS,xxxx
506,and,and,CC,xxx
507,therapies,therapy,NNS,xxxx
508,to,to,TO,xx
509,enable,enable,VB,xxxx
510,complete,complete,JJ,xxxx
511,revascularization,revascularization,NN,xxxx
512,and,and,CC,xxx
513,improve,improve,VB,xxxx
514,patient,patient,JJ,xxxx
515,ejection,ejection,NN,xxxx
516,fraction,fraction,NN,xxxx
517,and,and,CC,xxx
518,quality,quality,NN,xxxx
519,of,of,IN,xx
520,life,life,NN,xxxx
521,by,by,IN,xx
522,protecting,protect,VBG,xxxx
523,or,or,CC,xx
524,recovering,recover,VBG,xxxx
525,heart,heart,NN,xxxx
526,muscle,muscle,NN,xxxx
527,for,for,IN,xxx
528,elective,elective,JJ,xxxx
529,",",",",",",","
530,urgent,urgent,JJ,xxxx
531,or,or,CC,xx
532,emergent,emergent,JJ,xxxx
533,patients,patient,NNS,xxxx
534,"
","
",_SP,"
"
535,Regardless,regardless,RB,Xxxxx
536,of,of,IN,xx
537,the,the,DT,xxx
538,reason,reason,NN,xxxx
539,for,for,IN,xxx
540,the,the,DT,xxx
541,hospital,hospital,NN,xxxx
542,admission,admission,NN,xxxx
543,or,or,CC,xx
544,surgical,surgical,JJ,xxxx
545,turndown,turndown,NN,xxxx
546,",",",",",",","
547,many,many,JJ,xxxx
548,future,future,JJ,xxxx
549,heart,heart,NN,xxxx
550,failure,failure,NN,xxxx
551,patients,patient,NNS,xxxx
552,will,will,MD,xxxx
553,require,require,VB,xxxx
554,hemodynamic,hemodynamic,JJ,xxxx
555,support,support,NN,xxxx
556,to,to,TO,xx
557,stabilize,stabilize,VB,xxxx
558,and,and,CC,xxx
559,receive,receive,VB,xxxx
560,treatment,treatment,NN,xxxx
561,in,in,IN,xx
562,the,the,DT,xxx
563,cath,cath,NN,xxxx
564,lab,lab,NN,xxx
565,",",",",",",","
566,hybrid,hybrid,JJ,xxxx
567,lab,lab,NN,xxx
568,",",",",",",","
569,EP,EP,NNP,XX
570,Lab,Lab,NNP,Xxx
571,or,or,CC,xx
572,surgery,surgery,NN,xxxx
573,suite,suite,NN,xxxx
574,"
","
",_SP,"
"
575,Recently,recently,RB,Xxxxx
576,",",",",",",","
577,in,in,IN,xx
578,the,the,DT,xxx
579,AHA,AHA,NNP,XXX
580,journal,journal,NN,xxxx
581,",",",",",",","
582,Circulation,Circulation,NNP,Xxxxx
583,",",",",",",","
584,Dr,Dr,NNP,Xx
585,"
","
",_SP,"
"
586,Flaherty,flaherty,NN,Xxxxx
587,published,publish,VBD,xxxx
588,a,a,DT,x
589,230-patient,230-patient,CD,ddd-xxxx
590,retrospective,retrospective,JJ,xxxx
591,analysis,analysis,NN,xxxx
592,titled,title,VBN,xxxx
593,hemodynamic,hemodynamic,JJ,xxxx
594,support,support,NN,xxxx
595,protects,protect,NNS,xxxx
596,against,against,IN,xxxx
597,acute,acute,JJ,xxxx
598,kidney,kidney,NN,xxxx
599,injury,injury,NN,xxxx
600,in,in,IN,xx
601,patients,patient,NNS,xxxx
602,undergoing,undergo,VBG,xxxx
603,high,high,JJ,xxxx
604,-,-,HYPH,-
605,risk,risk,NN,xxxx
606,PCI,PCI,NNP,XXX
607,"
","
",_SP,"
"
608,The,the,DT,Xxx
609,paper,paper,NN,xxxx
610,demonstrated,demonstrate,VBD,xxxx
611,the,the,DT,xxx
612,benefit,benefit,NN,xxxx
613,of,of,IN,xx
614,Impella,Impella,NNP,Xxxxx
615,support,support,NN,xxxx
616,with,with,IN,xxxx
617,significant,significant,JJ,xxxx
618,reduction,reduction,NN,xxxx
619,in,in,IN,xx
620,acute,acute,JJ,xxxx
621,kidney,kidney,NN,xxxx
622,injury,injury,NN,xxxx
623,and,and,CC,xxx
624,requirement,requirement,NN,xxxx
625,for,for,IN,xxx
626,dialysis,dialysis,NN,xxxx
627,"
","
",_SP,"
"
628,This,this,DT,Xxxx
629,new,new,JJ,xxx
630,study,study,NN,xxxx
631,reinforces,reinforce,NNS,xxxx
632,previously,previously,RB,xxxx
633,published,publish,VBD,xxxx
634,randomized,randomized,JJ,xxxx
635,clinical,clinical,JJ,xxxx
636,trial,trial,NN,xxxx
637,data,datum,NNS,xxxx
638,around,around,IN,xxxx
639,Protected,Protected,NNP,Xxxxx
640,PCI,PCI,NNP,XXX
641,"
","
",_SP,"
"
642,Additionally,additionally,RB,Xxxxx
643,",",",",",",","
644,at,at,IN,xx
645,the,the,DT,xxx
646,American,American,NNP,Xxxxx
647,College,College,NNP,Xxxxx
648,of,of,IN,xx
649,Cardiology,Cardiology,NNP,Xxxxx
650,Conference,Conference,NNP,Xxxxx
651,",",",",",",","
652,the,the,DT,xxx
653,first,first,JJ,xxxx
654,-,-,HYPH,-
655,ever,ever,RB,xxxx
656,scientific,scientific,JJ,xxxx
657,presentation,presentation,NN,xxxx
658,of,of,IN,xx
659,Abiomed,Abiomed,NNP,Xxxxx
660,'s,'s,POS,'x
661,Impella,Impella,NNP,Xxxxx
662,Quality,Quality,NNP,Xxxxx
663,IQ,IQ,NNP,XX
664,Assurance,Assurance,NNP,Xxxxx
665,Program,Program,NNP,Xxxxx
666,was,be,VBD,xxx
667,presented,present,VBN,xxxx
668,",",",",",",","
669,including,include,VBG,xxxx
670,early,early,JJ,xxxx
671,data,datum,NNS,xxxx
672,from,from,IN,xxxx
673,the,the,DT,xxx
674,Detroit,Detroit,NNP,Xxxxx
675,Cardiogenic,Cardiogenic,NNP,Xxxxx
676,Shock,Shock,NNP,Xxxxx
677,Initiative,Initiative,NNP,Xxxxx
678,called,call,VBD,xxxx
679,CSI,CSI,NNP,XXX
680,"
","
",_SP,"
"
681,IQ,iq,NN,XX
682,includes,include,VBZ,xxxx
683,nearly,nearly,RB,xxxx
684,all,all,DT,xxx
685,of,of,IN,xx
686,the,the,DT,xxx
687,"50,000","50,000",CD,"dd,ddd"
688,U.S,U.S,NNP,X.X
689,"
","
",_SP,"
"
690,commercial,commercial,JJ,xxxx
691,patients,patient,NNS,xxxx
692,in,in,IN,xx
693,an,an,DT,xx
694,observational,observational,JJ,xxxx
695,database,database,NN,xxxx
696,derived,derive,VBN,xxxx
697,from,from,IN,xxxx
698,those,those,DT,xxxx
699,treated,treat,VBN,xxxx
700,with,with,IN,xxxx
701,Impella,Impella,NNP,Xxxxx
702,over,over,IN,xxxx
703,the,the,DT,xxx
704,past,past,JJ,xxxx
705,eight,eight,CD,xxxx
706,years,year,NNS,xxxx
707,"
","
",_SP,"
"
708,This,this,DT,Xxxx
709,observational,observational,JJ,xxxx
710,data,datum,NNS,xxxx
711,",",",",",",","
712,combined,combine,VBN,xxxx
713,with,with,IN,xxxx
714,data,datum,NNS,xxxx
715,collected,collect,VBN,xxxx
716,in,in,IN,xx
717,the,the,DT,xxx
718,cVAD,cVAD,NNP,xXXX
719,Registry,Registry,NNP,Xxxxx
720,and,and,CC,xxx
721,FDA,FDA,NNP,XXX
722,studies,study,NNS,xxxx
723,",",",",",",","
724,creates,create,VBZ,xxxx
725,the,the,DT,xxx
726,largest,large,JJS,xxxx
727,database,database,NN,xxxx
728,in,in,IN,xx
729,the,the,DT,xxx
730,world,world,NN,xxxx
731,for,for,IN,xxx
732,these,these,DT,xxxx
733,high,high,JJ,xxxx
734,-,-,HYPH,-
735,risk,risk,NN,xxxx
736,patients,patient,NNS,xxxx
737,and,and,CC,xxx
738,helps,help,VBZ,xxxx
739,identify,identify,VB,xxxx
740,hospitals,hospital,NNS,xxxx
741,with,with,IN,xxxx
742,the,the,DT,xxx
743,best,good,JJS,xxxx
744,outcomes,outcome,NNS,xxxx
745,"
","
",_SP,"
"
746,The,the,DT,Xxx
747,IQ,IQ,NNP,XX
748,data,datum,NNS,xxxx
749,indicates,indicate,VBZ,xxxx
750,that,that,IN,xxxx
751,top,top,RB,xxx
752,-,-,HYPH,-
753,performing,perform,VBG,xxxx
754,hospitals,hospital,NNS,xxxx
755,achieved,achieve,VBD,xxxx
756,a,a,DT,x
757,70,70,CD,dd
758,%,%,NN,%
759,plus,plus,CC,xxxx
760,survival,survival,NN,xxxx
761,rate,rate,NN,xxxx
762,as,as,IN,xx
763,compared,compare,VBN,xxxx
764,to,to,IN,xx
765,a,a,DT,x
766,50,50,CD,dd
767,%,%,NN,%
768,historical,historical,JJ,xxxx
769,survival,survival,NN,xxxx
770,rate,rate,NN,xxxx
771,for,for,IN,xxx
772,AMI,AMI,NNP,XXX
773,cardiogenic,cardiogenic,JJ,xxxx
774,shock,shock,NN,xxxx
775,patients,patient,NNS,xxxx
776,"
","
",_SP,"
"
777,Some,some,DT,Xxxx
778,best,good,JJS,xxxx
779,practices,practice,NNS,xxxx
780,associated,associate,VBN,xxxx
781,with,with,IN,xxxx
782,improved,improve,VBN,xxxx
783,outcomes,outcome,NNS,xxxx
784,in,in,IN,xx
785,survival,survival,NN,xxxx
786,and,and,CC,xxx
787,heart,heart,NN,xxxx
788,recovery,recovery,NN,xxxx
789,are,be,VBP,xxx
790,reducing,reduce,VBG,xxxx
791,inotropic,inotropic,JJ,xxxx
792,escalation,escalation,NN,xxxx
793,using,use,VBG,xxxx
794,hemodynamic,hemodynamic,JJ,xxxx
795,monitoring,monitoring,NN,xxxx
796,and,and,CC,xxx
797,initiating,initiate,VBG,xxxx
798,early,early,JJ,xxxx
799,implementation,implementation,NN,xxxx
800,of,of,IN,xx
801,Impella,Impella,NNP,Xxxxx
802,before,before,IN,xxxx
803,PCI,PCI,NNP,XXX
804,"
","
",_SP,"
"
805,The,the,DT,Xxx
806,Detroit,Detroit,NNP,Xxxxx
807,CSI,CSI,NNP,XXX
808,initiative,initiative,NN,xxxx
809,puts,put,VBZ,xxxx
810,into,into,IN,xxxx
811,practice,practice,NN,xxxx
812,these,these,DT,xxxx
813,protocols,protocol,NNS,xxxx
814,"
","
",_SP,"
"
815,Detroit,Detroit,NNP,Xxxxx
816,CSI,CSI,NNP,XXX
817,is,be,VBZ,xx
818,an,an,DT,xx
819,independent,independent,JJ,xxxx
820,collaboration,collaboration,NN,xxxx
821,between,between,IN,xxxx
822,five,five,CD,xxxx
823,competitive,competitive,JJ,xxxx
824,hospitals,hospital,NNS,xxxx
825,in,in,IN,xx
826,Detroit,Detroit,NNP,Xxxxx
827,",",",",",",","
828,who,who,WP,xxx
829,are,be,VBP,xxx
830,working,work,VBG,xxxx
831,together,together,RB,xxxx
832,to,to,TO,xx
833,demonstrate,demonstrate,VB,xxxx
834,improved,improved,JJ,xxxx
835,survival,survival,NN,xxxx
836,rates,rate,NNS,xxxx
837,with,with,IN,xxxx
838,heart,heart,NN,xxxx
839,recovery,recovery,NN,xxxx
840,"
","
",_SP,"
"
841,Early,early,JJ,Xxxxx
842,data,datum,NNS,xxxx
843,revealed,reveal,VBD,xxxx
844,survival,survival,NN,xxxx
845,rates,rate,NNS,xxxx
846,of,of,IN,xx
847,approximately,approximately,RB,xxxx
848,80,80,CD,dd
849,%,%,NN,%
850,with,with,IN,xxxx
851,all,all,DT,xxx
852,survivors,survivor,NNS,xxxx
853,discharged,discharge,VBN,xxxx
854,home,home,RB,xxxx
855,with,with,IN,xxxx
856,their,-PRON-,PRP$,xxxx
857,native,native,JJ,xxxx
858,hearts,heart,NNS,xxxx
859,"
","
",_SP,"
"
860,While,while,IN,Xxxxx
861,these,these,DT,xxxx
862,initial,initial,JJ,xxxx
863,findings,finding,NNS,xxxx
864,are,be,VBP,xxx
865,of,of,IN,xx
866,a,a,DT,x
867,small,small,JJ,xxxx
868,sample,sample,NN,xxxx
869,of,of,IN,xx
870,approximately,approximately,RB,xxxx
871,40,40,CD,dd
872,patients,patient,NNS,xxxx
873,",",",",",",","
874,they,-PRON-,PRP,xxxx
875,correlate,correlate,VBP,xxxx
876,with,with,IN,xxxx
877,the,the,DT,xxx
878,outcomes,outcome,NNS,xxxx
879,from,from,IN,xxxx
880,top,top,JJ,xxx
881,sites,site,NNS,xxxx
882,in,in,IN,xx
883,the,the,DT,xxx
884,IQ,IQ,NNP,XX
885,Database,Database,NNP,Xxxxx
886,and,and,CC,xxx
887,the,the,DT,xxx
888,cVAD,cvad,NN,xXXX
889,Registry,Registry,NNP,Xxxxx
890,"
","
",_SP,"
"
891,These,these,DT,Xxxxx
892,initiatives,initiative,NNS,xxxx
893,represent,represent,VBP,xxxx
