,Word,Lemma,POSTag,Shape
134,of,of,IN,xx
135,2017,2017,CD,dddd
136,",",",",",",","
137,our,-PRON-,PRP$,xxx
138,membership,membership,NN,xxxx
139,has,have,VBZ,xxx
140,grown,grow,VBN,xxxx
141,by,by,IN,xx
142,"468,000","468,000",CD,"ddd,ddd"
143,lives,life,NNS,xxxx
144,"
","
",_SP,"
"
145,We,-PRON-,PRP,Xx
146,'re,be,VBP,'xx
147,particularly,particularly,RB,xxxx
148,pleased,pleased,JJ,xxxx
149,with,with,IN,xxxx
150,the,the,DT,xxx
151,membership,membership,NN,xxxx
152,trends,trend,NNS,xxxx
153,in,in,IN,xx
154,our,-PRON-,PRP$,xxx
155,commercial,commercial,JJ,xxxx
156,insured,insure,VBN,xxxx
157,business,business,NN,xxxx
158,",",",",",",","
159,as,as,IN,xx
160,both,both,CC,xxxx
161,Large,large,JJ,Xxxxx
162,and,and,CC,xxx
163,Small,Small,NNP,Xxxxx
164,Group,Group,NNP,Xxxxx
165,membership,membership,NN,xxxx
166,came,come,VBD,xxxx
167,in,in,RP,xx
168,ahead,ahead,RB,xxxx
169,of,of,IN,xx
170,expectations,expectation,NNS,xxxx
171,again,again,RB,xxxx
172,during,during,IN,xxxx
173,the,the,DT,xxx
174,quarter,quarter,NN,xxxx
175,"
","
",_SP,"
"
176,Our,-PRON-,PRP$,Xxx
177,membership,membership,NN,xxxx
178,results,result,VBZ,xxxx
179,on,on,IN,xx
180,a,a,DT,x
181,consolidated,consolidated,JJ,xxxx
182,basis,basis,NN,xxxx
183,translated,translate,VBN,xxxx
184,into,into,IN,xxxx
185,second,second,JJ,xxxx
186,quarter,quarter,NN,xxxx
187,operating,operating,NN,xxxx
188,revenues,revenue,NNS,xxxx
189,of,of,IN,xx
190,$,$,$,$
191,22.2,22.2,CD,dd.d
192,billion,billion,CD,xxxx
193,",",",",",",","
194,an,an,DT,xx
195,increase,increase,NN,xxxx
196,of,of,IN,xx
197,$,$,$,$
198,924,924,CD,ddd
199,million,million,CD,xxxx
200,or,or,CC,xx
201,4.3,4.3,CD,d.d
202,%,%,NN,%
203,versus,versus,IN,xxxx
204,the,the,DT,xxx
205,second,second,JJ,xxxx
206,quarter,quarter,NN,xxxx
207,of,of,IN,xx
208,2016,2016,CD,dddd
209,.,.,.,.
210,During,during,IN,Xxxxx
211,the,the,DT,xxx
212,quarter,quarter,NN,xxxx
213,",",",",",",","
214,our,-PRON-,PRP$,xxx
215,Individual,individual,JJ,Xxxxx
216,enrollment,enrollment,NN,xxxx
217,declined,decline,VBD,xxxx
218,by,by,IN,xx
219,"107,000","107,000",CD,"ddd,ddd"
220,lives,life,NNS,xxxx
221,which,which,WDT,xxxx
222,was,be,VBD,xxx
223,expected,expect,VBN,xxxx
224,"
","
",_SP,"
"
225,Our,-PRON-,PRP$,Xxx
226,total,total,JJ,xxxx
227,Individual,individual,JJ,Xxxxx
228,enrollment,enrollment,NN,xxxx
229,of,of,IN,xx
230,approximately,approximately,RB,xxxx
231,1.8,1.8,CD,d.d
232,million,million,CD,xxxx
233,members,member,NNS,xxxx
234,consists,consist,VBZ,xxxx
235,of,of,IN,xx
236,1.5,1.5,CD,d.d
237,million,million,CD,xxxx
238,ACA,ACA,NNP,XXX
239,-,-,HYPH,-
240,compliant,compliant,JJ,xxxx
241,members,member,NNS,xxxx
242,and,and,CC,xxx
243,"300,000","300,000",CD,"ddd,ddd"
244,non,non,JJ,xxx
245,-,-,JJ,-
246,ACA,aca,JJ,XXX
247,-,-,HYPH,-
248,compliant,compliant,JJ,xxxx
249,members,member,NNS,xxxx
250,"
","
",_SP,"
"
251,Of,of,IN,Xx
252,the,the,DT,xxx
253,1.5,1.5,CD,d.d
254,million,million,CD,xxxx
255,ACA,ACA,NNP,XXX
256,-,-,HYPH,-
257,compliant,compliant,JJ,xxxx
258,members,member,NNS,xxxx
259,",",",",",",","
260,approximately,approximately,RB,xxxx
261,1,1,CD,d
262,million,million,CD,xxxx
263,or,or,CC,xx
264,less,less,JJR,xxxx
265,than,than,IN,xxxx
266,2.5,2.5,CD,d.d
267,%,%,NN,%
268,of,of,IN,xx
269,our,-PRON-,PRP$,xxx
270,total,total,JJ,xxxx
271,enrollment,enrollment,NN,xxxx
272,were,be,VBD,xxxx
273,from,from,IN,xxxx
274,the,the,DT,xxx
275,individual,individual,JJ,xxxx
276,exchanges,exchange,NNS,xxxx
277,"
","
",_SP,"
"
278,Self,self,NN,Xxxx
279,-,-,HYPH,-
280,funded,fund,VBN,xxxx
281,enrollment,enrollment,NN,xxxx
282,in,in,IN,xx
283,Local,Local,NNP,Xxxxx
284,Group,Group,NNP,Xxxxx
285,and,and,CC,xxx
286,National,National,NNP,Xxxxx
287,Accounts,Accounts,NNPS,Xxxxx
288,were,be,VBD,xxxx
289,in,in,IN,xx
290,line,line,NN,xxxx
291,with,with,IN,xxxx
292,expectations,expectation,NNS,xxxx
293,"
","
",_SP,"
"
294,Before,before,IN,Xxxxx
295,I,-PRON-,PRP,X
296,discuss,discuss,VBP,xxxx
297,the,the,DT,xxx
298,details,detail,NNS,xxxx
299,of,of,IN,xx
300,our,-PRON-,PRP$,xxx
301,business,business,NN,xxxx
302,unit,unit,NN,xxxx
303,performance,performance,NN,xxxx
304,",",",",",",","
305,I,-PRON-,PRP,X
306,want,want,VBP,xxxx
307,to,to,TO,xx
308,spend,spend,VB,xxxx
309,a,a,DT,x
310,few,few,JJ,xxx
311,moments,moment,NNS,xxxx
312,on,on,IN,xx
313,the,the,DT,xxx
314,evolving,evolve,VBG,xxxx
315,policy,policy,NN,xxxx
316,landscape,landscape,NN,xxxx
317,"
","
",_SP,"
"
318,As,as,IN,Xx
319,a,a,DT,x
320,company,company,NN,xxxx
321,",",",",",",","
322,we,-PRON-,PRP,xx
323,recognize,recognize,VBP,xxxx
324,that,that,IN,xxxx
325,access,access,NN,xxxx
326,to,to,IN,xx
327,affordable,affordable,JJ,xxxx
328,and,and,CC,xxx
329,high,high,JJ,xxxx
330,quality,quality,NN,xxxx
331,healthcare,healthcare,NN,xxxx
332,is,be,VBZ,xx
333,immensely,immensely,RB,xxxx
334,important,important,JJ,xxxx
335,and,and,CC,xxx
336,intensely,intensely,RB,xxxx
337,personal,personal,JJ,xxxx
338,for,for,IN,xxx
339,all,all,DT,xxx
340,American,American,NNP,Xxxxx
341,"
","
",_SP,"
"
342,Anthem,Anthem,NNP,Xxxxx
343,has,have,VBZ,xxx
344,always,always,RB,xxxx
345,been,be,VBN,xxxx
346,committed,commit,VBN,xxxx
347,to,to,IN,xx
348,our,-PRON-,PRP$,xxx
349,members,member,NNS,xxxx
350,and,and,CC,xxx
351,sought,seek,VBD,xxxx
352,to,to,TO,xx
353,provide,provide,VB,xxxx
354,value,value,NN,xxxx
355,and,and,CC,xxx
356,limit,limit,VB,xxxx
357,disruption,disruption,NN,xxxx
358,",",",",",",","
359,no,no,RB,xx
360,matter,matter,RB,xxxx
361,their,-PRON-,PRP$,xxxx
362,financial,financial,JJ,xxxx
363,circumstances,circumstance,NNS,xxxx
364,or,or,CC,xx
365,health,health,NN,xxxx
366,status,status,NN,xxxx
367,"
","
",_SP,"
"
368,Our,-PRON-,PRP$,Xxx
369,commitment,commitment,NN,xxxx
370,to,to,IN,xx
371,all,all,DT,xxx
372,of,of,IN,xx
373,our,-PRON-,PRP$,xxx
374,members,member,NNS,xxxx
375,",",",",",",","
376,including,include,VBG,xxxx
377,the,the,DT,xxx
378,most,most,RBS,xxxx
379,vulnerable,vulnerable,JJ,xxxx
380,populations,population,NNS,xxxx
381,",",",",",",","
382,has,have,VBZ,xxx
383,not,not,RB,xxx
384,changed,change,VBN,xxxx
385,and,and,CC,xxx
386,will,will,MD,xxxx
387,not,not,RB,xxx
388,change,change,VB,xxxx
389,in,in,IN,xx
390,the,the,DT,xxx
391,face,face,NN,xxxx
392,of,of,IN,xx
393,what,what,WP,xxxx
394,we,-PRON-,PRP,xx
395,believe,believe,VBP,xxxx
396,will,will,MD,xxxx
397,be,be,VB,xx
398,an,an,DT,xx
399,ongoing,ongoing,JJ,xxxx
400,period,period,NN,xxxx
401,of,of,IN,xx
402,debate,debate,NN,xxxx
403,and,and,CC,xxx
404,policy,policy,NN,xxxx
405,and,and,CC,xxx
406,regulatory,regulatory,JJ,xxxx
407,adjustments,adjustment,NNS,xxxx
408,in,in,IN,xx
409,healthcare,healthcare,NN,xxxx
410,"
","
",_SP,"
"
411,State,state,NN,Xxxxx
412,and,and,CC,xxx
413,federal,federal,JJ,xxxx
414,regulatory,regulatory,JJ,xxxx
415,and,and,CC,xxx
416,legislative,legislative,JJ,xxxx
417,changes,change,NNS,xxxx
418,will,will,MD,xxxx
419,likely,likely,RB,xxxx
420,impact,impact,VB,xxxx
421,our,-PRON-,PRP$,xxx
422,Individual,Individual,NNP,Xxxxx
423,and,and,CC,xxx
424,Medicaid,Medicaid,NNP,Xxxxx
425,businesses,business,NNS,xxxx
426,and,and,CC,xxx
427,we,-PRON-,PRP,xx
428,remain,remain,VBP,xxxx
429,focused,focused,JJ,xxxx
430,on,on,IN,xx
431,informing,inform,VBG,xxxx
432,government,government,NN,xxxx
433,leaders,leader,NNS,xxxx
434,as,as,IN,xx
435,they,-PRON-,PRP,xxxx
436,develop,develop,VBP,xxxx
437,policy,policy,NN,xxxx
438,to,to,TO,xx
439,achieve,achieve,VB,xxxx
440,the,the,DT,xxx
441,common,common,JJ,xxxx
442,goal,goal,NN,xxxx
443,of,of,IN,xx
444,creating,create,VBG,xxxx
445,stable,stable,JJ,xxxx
446,and,and,CC,xxx
447,affordable,affordable,JJ,xxxx
448,marketplaces,marketplace,NNS,xxxx
449,"
","
",_SP,"
"
450,For,for,IN,Xxx
451,example,example,NN,xxxx
452,",",",",",",","
453,insuring,insure,VBG,xxxx
454,appropriate,appropriate,JJ,xxxx
455,funding,funding,NN,xxxx
456,for,for,IN,xxx
457,all,all,DT,xxx
458,whom,whom,WP,xxxx
459,we,-PRON-,PRP,xx
460,serve,serve,VBP,xxxx
461,",",",",",",","
462,a,a,DT,x
463,balanced,balanced,JJ,xxxx
464,risk,risk,NN,xxxx
465,pool,pool,NN,xxxx
466,",",",",",",","
467,effective,effective,JJ,xxxx
468,rules,rule,NNS,xxxx
469,and,and,CC,xxx
470,regulations,regulation,NNS,xxxx
471,that,that,WDT,xxxx
472,limit,limit,VBP,xxxx
473,expensive,expensive,JJ,xxxx
474,abuses,abuse,NNS,xxxx
475,prevalent,prevalent,VBP,xxxx
476,in,in,IN,xx
477,today,today,NN,xxxx
478,'s,'s,POS,'x
479,marketplace,marketplace,NN,xxxx
480,",",",",",",","
481,elimination,elimination,NN,xxxx
482,of,of,IN,xx
483,unnecessary,unnecessary,JJ,xxxx
484,taxes,taxis,NNS,xxxx
485,that,that,WDT,xxxx
486,add,add,VBP,xxx
487,to,to,IN,xx
488,the,the,DT,xxx
489,cost,cost,NN,xxxx
490,of,of,IN,xx
491,insurance,insurance,NN,xxxx
492,"
","
",_SP,"
"
493,Altogether,altogether,RB,Xxxxx
494,",",",",",",","
495,Anthem,Anthem,NNP,Xxxxx
496,will,will,MD,xxxx
497,continue,continue,VB,xxxx
498,to,to,TO,xx
499,contribute,contribute,VB,xxxx
500,in,in,IN,xx
501,an,an,DT,xx
502,ongoing,ongoing,JJ,xxxx
503,discussion,discussion,NN,xxxx
504,in,in,IN,xx
505,Washington,Washington,NNP,Xxxxx
506,and,and,CC,xxx
507,the,the,DT,xxx
508,states,state,NNS,xxxx
509,on,on,IN,xx
510,behalf,behalf,NN,xxxx
511,of,of,IN,xx
512,our,-PRON-,PRP$,xxx
513,members,member,NNS,xxxx
514,and,and,CC,xxx
515,all,all,DT,xxx
516,American,American,NNP,Xxxxx
517,",",",",",",","
518,as,as,IN,xx
519,we,-PRON-,PRP,xx
520,work,work,VBP,xxxx
521,towards,towards,IN,xxxx
522,stability,stability,NN,xxxx
523,and,and,CC,xxx
524,sustainability,sustainability,NN,xxxx
525,by,by,IN,xx
526,providing,provide,VBG,xxxx
527,ideas,idea,NNS,xxxx
528,built,build,VBN,xxxx
529,on,on,IN,xx
530,experience,experience,NN,xxxx
531,",",",",",",","
532,data,datum,NNS,xxxx
533,",",",",",",","
534,and,and,CC,xxx
535,member,member,NN,xxxx
536,feedback,feedback,NN,xxxx
537,"
","
",_SP,"
"
538,Turning,turn,VBG,Xxxxx
539,back,back,RB,xxxx
540,to,to,IN,xx
541,our,-PRON-,PRP$,xxx
542,financial,financial,JJ,xxxx
543,results,result,NNS,xxxx
544,"
","
",_SP,"
"
545,Our,-PRON-,PRP$,Xxx
546,strong,strong,JJ,xxxx
547,second,second,JJ,xxxx
548,quarter,quarter,NN,xxxx
549,financial,financial,JJ,xxxx
550,performance,performance,NN,xxxx
551,reflected,reflect,VBD,xxxx
552,contributions,contribution,NNS,xxxx
553,from,from,IN,xxxx
554,both,both,CC,xxxx
555,the,the,DT,xxx
556,Commercial,Commercial,NNP,Xxxxx
557,and,and,CC,xxx
558,Government,Government,NNP,Xxxxx
559,segments,segment,NNS,xxxx
560,"
","
",_SP,"
"
561,In,in,IN,Xx
562,the,the,DT,xxx
563,Commercial,commercial,JJ,Xxxxx
564,business,business,NN,xxxx
565,",",",",",",","
566,we,-PRON-,PRP,xx
567,grew,grow,VBD,xxxx
568,our,-PRON-,PRP$,xxx
569,Local,Local,NNP,Xxxxx
570,Group,Group,NNP,Xxxxx
571,insured,insure,VBN,xxxx
572,enrollment,enrollment,NN,xxxx
573,by,by,IN,xx
574,"22,000","22,000",CD,"dd,ddd"
575,lives,life,NNS,xxxx
576,",",",",",",","
577,bringing,bring,VBG,xxxx
578,our,-PRON-,PRP$,xxx
579,year,year,NN,xxxx
580,-,-,HYPH,-
581,to,to,IN,xx
582,-,-,HYPH,-
583,date,date,NN,xxxx
584,enrollment,enrollment,NN,xxxx
585,growth,growth,NN,xxxx
586,to,to,IN,xx
587,"69,000","69,000",CD,"dd,ddd"
588,",",",",",",","
589,despite,despite,IN,xxxx
590,a,a,DT,x
591,market,market,NN,xxxx
592,that,that,WDT,xxxx
593,is,be,VBZ,xx
594,shrinking,shrink,VBG,xxxx
595,overall,overall,RB,xxxx
596,"
","
",_SP,"
"
597,Operating,operate,VBG,Xxxxx
598,revenues,revenue,NNS,xxxx
599,were,be,VBD,xxxx
600,$,$,$,$
601,10.3,10.3,CD,dd.d
602,billion,billion,CD,xxxx
603,in,in,IN,xx
604,the,the,DT,xxx
605,second,second,JJ,xxxx
606,quarter,quarter,NN,xxxx
607,of,of,IN,xx
608,2017,2017,CD,dddd
609,",",",",",",","
610,an,an,DT,xx
611,increase,increase,NN,xxxx
612,of,of,IN,xx
613,over,over,IN,xxxx
614,$,$,$,$
615,400,400,CD,ddd
616,million,million,CD,xxxx
617,or,or,CC,xx
618,4.1,4.1,CD,d.d
619,%,%,NN,%
620,versus,versus,IN,xxxx
621,the,the,DT,xxx
622,prior,prior,JJ,xxxx
623,year,year,NN,xxxx
624,quarter,quarter,NN,xxxx
625,"
","
",_SP,"
"
626,The,the,DT,Xxx
627,increase,increase,NN,xxxx
628,was,be,VBD,xxx
629,primarily,primarily,RB,xxxx
630,attributable,attributable,JJ,xxxx
631,to,to,IN,xx
632,premium,premium,JJ,xxxx
633,rate,rate,NN,xxxx
634,increases,increase,NNS,xxxx
635,",",",",",",","
636,reflecting,reflect,VBG,xxxx
637,overall,overall,JJ,xxxx
638,cost,cost,NN,xxxx
639,trends,trend,NNS,xxxx
640,in,in,IN,xx
641,our,-PRON-,PRP$,xxx
642,Individual,Individual,NNP,Xxxxx
643,and,and,CC,xxx
644,Local,Local,NNP,Xxxxx
645,Group,Group,NNP,Xxxxx
646,businesses,business,NNS,xxxx
647,",",",",",",","
648,as,as,RB,xx
649,well,well,RB,xxxx
650,as,as,IN,xx
651,enrollment,enrollment,NN,xxxx
652,grew,grow,VBD,xxxx
653,primarily,primarily,RB,xxxx
654,in,in,IN,xx
655,the,the,DT,xxx
656,Local,Local,NNP,Xxxxx
657,Group,Group,NNP,Xxxxx
658,business,business,NN,xxxx
659,"
","
",_SP,"
"
660,These,these,DT,Xxxxx
661,increases,increase,NNS,xxxx
662,were,be,VBD,xxxx
663,partially,partially,RB,xxxx
664,offset,offset,VBN,xxxx
665,by,by,IN,xx
666,the,the,DT,xxx
667,one,one,CD,xxx
668,year,year,NN,xxxx
669,waiver,waiver,NN,xxxx
670,of,of,IN,xx
671,the,the,DT,xxx
672,health,health,NN,xxxx
673,insurance,insurance,NN,xxxx
674,tax,tax,NN,xxx
675,in,in,IN,xx
676,2017,2017,CD,dddd
677,",",",",",",","
678,which,which,WDT,xxxx
679,improved,improve,VBD,xxxx
680,affordability,affordability,NN,xxxx
681,for,for,IN,xxx
682,our,-PRON-,PRP$,xxx
683,members,member,NNS,xxxx
684,"
","
",_SP,"
"
685,Our,-PRON-,PRP$,Xxx
686,second,second,JJ,xxxx
687,quarter,quarter,NN,xxxx
688,2017,2017,CD,dddd
689,operating,operate,VBG,xxxx
690,margin,margin,NN,xxxx
691,for,for,IN,xxx
692,Commercial,Commercial,NNP,Xxxxx
693,of,of,IN,xx
694,9.4,9.4,CD,d.d
695,%,%,NN,%
696,declined,decline,VBN,xxxx
697,by,by,IN,xx
698,150,150,CD,ddd
699,basis,basis,NN,xxxx
700,points,point,NNS,xxxx
701,from,from,IN,xxxx
702,10.9,10.9,CD,dd.d
703,%,%,NN,%
704,in,in,IN,xx
705,the,the,DT,xxx
706,second,second,JJ,xxxx
707,quarter,quarter,NN,xxxx
708,of,of,IN,xx
709,2016,2016,CD,dddd
710,.,.,.,.
711,The,the,DT,Xxx
712,decline,decline,NN,xxxx
713,was,be,VBD,xxx
714,largely,largely,RB,xxxx
715,due,due,JJ,xxx
716,to,to,IN,xx
717,the,the,DT,xxx
718,impact,impact,NN,xxxx
719,of,of,IN,xx
720,less,less,RBR,xxxx
721,favorable,favorable,JJ,xxxx
722,adjustments,adjustment,NNS,xxxx
723,to,to,IN,xx
724,prior,prior,JJ,xxxx
725,year,year,NN,xxxx
726,risk,risk,NN,xxxx
727,adjuster,adjuster,NN,xxxx
728,accruals,accrual,NNS,xxxx
729,",",",",",",","
730,the,the,DT,xxx
731,one,one,CD,xxx
732,year,year,NN,xxxx
733,waiver,waiver,NN,xxxx
734,of,of,IN,xx
735,the,the,DT,xxx
736,health,health,NN,xxxx
737,insurance,insurance,NN,xxxx
738,tax,tax,NN,xxx
739,in,in,IN,xx
740,2017,2017,CD,dddd
741,and,and,CC,xxx
742,higher,high,JJR,xxxx
743,performance,performance,NN,xxxx
744,-,-,HYPH,-
745,based,base,VBN,xxxx
746,incentive,incentive,NN,xxxx
747,compensation,compensation,NN,xxxx
748,accruals,accrual,NNS,xxxx
749,"
","
",_SP,"
"
750,The,the,DT,Xxx
751,decline,decline,NN,xxxx
752,was,be,VBD,xxx
753,partially,partially,RB,xxxx
754,offset,offset,VBN,xxxx
755,by,by,IN,xx
756,the,the,DT,xxx
757,impact,impact,NN,xxxx
758,of,of,IN,xx
759,strong,strong,JJ,xxxx
760,operating,operating,NN,xxxx
761,performance,performance,NN,xxxx
762,in,in,IN,xx
763,our,-PRON-,PRP$,xxx
764,Local,Local,NNP,Xxxxx
765,Group,Group,NNP,Xxxxx
766,business,business,NN,xxxx
767,and,and,CC,xxx
768,improved,improve,VBN,xxxx
769,core,core,JJ,xxxx
770,medical,medical,JJ,xxxx
771,cost,cost,NN,xxxx
772,experience,experience,NN,xxxx
773,in,in,IN,xx
774,our,-PRON-,PRP$,xxx
775,Individual,individual,JJ,Xxxxx
776,business,business,NN,xxxx
777,"
","
",_SP,"
"
778,In,in,IN,Xx
779,the,the,DT,xxx
780,Individual,individual,JJ,Xxxxx
781,ACA,ACA,NNP,XXX
782,-,-,HYPH,-
783,compliant,compliant,JJ,xxxx
784,business,business,NN,xxxx
785,",",",",",",","
786,our,-PRON-,PRP$,xxx
787,second,second,JJ,xxxx
788,quarter,quarter,NN,xxxx
789,financial,financial,JJ,xxxx
790,performance,performance,NN,xxxx
791,was,be,VBD,xxx
792,in,in,IN,xx
793,line,line,NN,xxxx
794,with,with,IN,xxxx
795,our,-PRON-,PRP$,xxx
796,most,most,RBS,xxxx
797,recent,recent,JJ,xxxx
798,expectations,expectation,NNS,xxxx
799,"
","
",_SP,"
"
800,The,the,DT,Xxx
801,overall,overall,JJ,xxxx
802,morbidity,morbidity,NN,xxxx
803,levels,level,NNS,xxxx
804,of,of,IN,xx
805,our,-PRON-,PRP$,xxx
806,enrollment,enrollment,NN,xxxx
807,identified,identify,VBN,xxxx
808,in,in,IN,xx
809,the,the,DT,xxx
810,first,first,JJ,xxxx
811,quarter,quarter,NN,xxxx
812,has,have,VBZ,xxx
813,stayed,stay,VBN,xxxx
814,consistent,consistent,JJ,xxxx
815,",",",",",",","
816,giving,give,VBG,xxxx
817,us,-PRON-,PRP,xx
818,better,well,JJR,xxxx
819,line,line,NN,xxxx
820,of,of,IN,xx
821,sight,sight,NN,xxxx
822,into,into,IN,xxxx
823,the,the,DT,xxx
824,expected,expect,VBN,xxxx
825,claims,claim,NNS,xxxx
826,experience,experience,NN,xxxx
827,"
","
",_SP,"
"
828,Our,-PRON-,PRP$,Xxx
829,updated,updated,JJ,xxxx
830,2017,2017,CD,dddd
831,guidance,guidance,NN,xxxx
832,continues,continue,VBZ,xxxx
833,to,to,TO,xx
834,assume,assume,VB,xxxx
835,that,that,IN,xxxx
836,this,this,DT,xxxx
837,business,business,NN,xxxx
838,will,will,MD,xxxx
839,operate,operate,VB,xxxx
840,at,at,IN,xx
841,a,a,DT,x
842,slight,slight,JJ,xxxx
843,loss,loss,NN,xxxx
844,for,for,IN,xxx
845,the,the,DT,xxx
846,year,year,NN,xxxx
847,"
","
",_SP,"
"
848,We,-PRON-,PRP,Xx
849,'re,be,VBP,'xx
850,focused,focus,VBN,xxxx
851,on,on,IN,xx
852,mitigating,mitigate,VBG,xxxx
853,the,the,DT,xxx
854,claims,claim,NNS,xxxx
855,pressure,pressure,NN,xxxx
856,through,through,IN,xxxx
857,medical,medical,JJ,xxxx
858,management,management,NN,xxxx
859,capabilities,capability,NNS,xxxx
860,"
","
",_SP,"
"
861,At,at,IN,Xx
862,the,the,DT,xxx
863,end,end,NN,xxx
864,of,of,IN,xx
865,June,June,NNP,Xxxx
866,",",",",",",","
867,we,-PRON-,PRP,xx
868,received,receive,VBD,xxxx
869,the,the,DT,xxx
870,final,final,JJ,xxxx
871,2016,2016,CD,dddd
872,risk,risk,NN,xxxx
873,adjuster,adjuster,NN,xxxx
874,and,and,CC,xxx
875,reinsurance,reinsurance,NN,xxxx
876,data,datum,NNS,xxxx
877,from,from,IN,xxxx
878,CMS,CMS,NNP,XXX
879,and,and,CC,xxx
880,have,have,VBP,xxxx
881,updated,update,VBN,xxxx
882,our,-PRON-,PRP$,xxx
883,accruals,accrual,NNS,xxxx
884,"
","
",_SP,"
"
885,We,-PRON-,PRP,Xx
886,'re,be,VBP,'xx
887,pleased,pleased,JJ,xxxx
888,that,that,IN,xxxx
889,the,the,DT,xxx
890,reinsurance,reinsurance,NN,xxxx
891,rate,rate,NN,xxxx
892,of,of,IN,xx
893,52.9,52.9,CD,dd.d
894,%,%,NN,%
895,was,be,VBD,xxx
896,slightly,slightly,RB,xxxx
897,ahead,ahead,RB,xxxx
898,of,of,IN,xx
899,our,-PRON-,PRP$,xxx
900,expectations,expectation,NNS,xxxx
901,and,and,CC,xxx
902,the,the,DT,xxx
903,significant,significant,JJ,xxxx
904,risk,risk,NN,xxxx
905,adjustment,adjustment,NN,xxxx
