,Word,Lemma,POSTag,Shape
74,neutral,neutral,JJ,xxxx
75,basis,basis,NN,xxxx
76,"
","
",_SP,"
"
77,Total,total,JJ,Xxxxx
78,third,third,JJ,xxxx
79,quarter,quarter,NN,xxxx
80,revenues,revenue,NNS,xxxx
81,of,of,IN,xx
82,approximately,approximately,RB,xxxx
83,$,$,$,$
84,3,3,CD,d
85,billion,billion,CD,xxxx
86,dollars,dollar,NNS,xxxx
87,grew,grow,VBD,xxxx
88,2.4,2.4,CD,d.d
89,%,%,NN,%
90,on,on,IN,xx
91,a,a,DT,x
92,comparable,comparable,JJ,xxxx
93,basis,basis,NN,xxxx
94,",",",",",",","
95,which,which,WDT,xxxx
96,was,be,VBD,xxx
97,slightly,slightly,RB,xxxx
98,below,below,IN,xxxx
99,our,-PRON-,PRP$,xxx
100,expectations,expectation,NNS,xxxx
101,"
","
",_SP,"
"
102,We,-PRON-,PRP,Xx
103,estimate,estimate,VBP,xxxx
104,that,that,IN,xxxx
105,the,the,DT,xxx
106,U.S,U.S,NNP,X.X
107,"
","
",_SP,"
"
108,dispensing,dispense,VBG,xxxx
109,change,change,NN,xxxx
110,lowered,lower,VBD,xxxx
111,total,total,JJ,xxxx
112,company,company,NN,xxxx
113,revenue,revenue,NN,xxxx
114,growth,growth,NN,xxxx
115,by,by,IN,xx
116,approximately,approximately,RB,xxxx
117,100,100,CD,ddd
118,basis,basis,NN,xxxx
119,points,point,NNS,xxxx
120,",",",",",",","
121,in,in,IN,xx
122,line,line,NN,xxxx
123,with,with,IN,xxxx
124,our,-PRON-,PRP$,xxx
125,previously,previously,RB,xxxx
126,-,-,HYPH,-
127,communicated,communicate,VBN,xxxx
128,expectations,expectation,NNS,xxxx
129,"
","
",_SP,"
"
130,As,as,IN,Xx
131,Vince,Vince,NNP,Xxxxx
132,mentioned,mention,VBD,xxxx
133,",",",",",",","
134,our,-PRON-,PRP$,xxx
135,underlying,underlying,JJ,xxxx
136,performance,performance,NN,xxxx
137,is,be,VBZ,xx
138,strong,strong,JJ,xxxx
139,"
","
",_SP,"
"
140,Accounting,account,VBG,Xxxxx
141,for,for,IN,xxx
142,the,the,DT,xxx
143,dispensing,dispense,VBG,xxxx
144,change,change,NN,xxxx
145,and,and,CC,xxx
146,the,the,DT,xxx
147,timing,timing,NN,xxxx
148,of,of,IN,xx
149,items,item,NNS,xxxx
150,within,within,IN,xxxx
151,the,the,DT,xxx
152,year,year,NN,xxxx
153,",",",",",",","
154,our,-PRON-,PRP$,xxx
155,third,third,JJ,xxxx
156,quarter,quarter,NN,xxxx
157,results,result,NNS,xxxx
158,would,would,MD,xxxx
159,have,have,VB,xxxx
160,been,be,VBN,xxxx
161,in,in,IN,xx
162,the,the,DT,xxx
163,low,low,JJ,xxx
164,end,end,NN,xxx
165,of,of,IN,xx
166,our,-PRON-,PRP$,xxx
167,full,full,JJ,xxxx
168,-,-,HYPH,-
169,year,year,NN,xxxx
170,guidance,guidance,NN,xxxx
171,range,range,NN,xxxx
172,of,of,IN,xx
173,4.5,4.5,CD,d.d
174,%,%,NN,%
175,to,to,TO,xx
176,5,5,CD,d
177,%,%,NN,%
178,"
","
",_SP,"
"
179,I,-PRON-,PRP,X
180,'ll,will,MD,'xx
181,provide,provide,VB,xxxx
182,more,more,JJR,xxxx
183,color,color,NN,xxxx
184,on,on,IN,xx
185,revenue,revenue,NN,xxxx
186,growth,growth,NN,xxxx
187,in,in,IN,xx
188,the,the,DT,xxx
189,quarter,quarter,NN,xxxx
190,in,in,IN,xx
191,a,a,DT,x
192,moment,moment,NN,xxxx
193,",",",",",",","
194,when,when,WRB,xxxx
195,I,-PRON-,PRP,X
196,take,take,VBP,xxxx
197,you,-PRON-,PRP,xxx
198,through,through,IN,xxxx
199,the,the,DT,xxx
200,results,result,NNS,xxxx
201,by,by,IN,xx
202,segment,segment,NN,xxxx
203,and,and,CC,xxx
204,geography,geography,NN,xxxx
205,"
","
",_SP,"
"
206,Adjusted,adjusted,JJ,Xxxxx
207,EPS,EPS,NNP,XXX
208,of,of,IN,xx
209,$,$,$,$
210,2.46,2.46,CD,d.dd
211,grew,grow,VBD,xxxx
212,7.7,7.7,CD,d.d
213,%,%,NN,%
214,"
","
",_SP,"
"
215,As,as,IN,Xx
216,expected,expect,VBN,xxxx
217,",",",",",",","
218,EPS,EPS,NNP,XXX
219,was,be,VBD,xxx
220,impacted,impact,VBN,xxxx
221,by,by,IN,xx
222,the,the,DT,xxx
223,divestiture,divestiture,NN,xxxx
224,of,of,IN,xx
225,the,the,DT,xxx
226,Respiratory,Respiratory,NNP,Xxxxx
227,Solutions,Solutions,NNPS,Xxxxx
228,business,business,NN,xxxx
229,",",",",",",","
230,as,as,RB,xx
231,well,well,RB,xxxx
232,as,as,IN,xx
233,the,the,DT,xxx
234,U.S,U.S,NNP,X.X
235,"
","
",_SP,"
"
236,Dispensing,dispense,VBG,Xxxxx
237,business,business,NN,xxxx
238,model,model,NN,xxxx
239,change,change,NN,xxxx
240,",",",",",",","
241,which,which,WDT,xxxx
242,resulted,result,VBD,xxxx
243,in,in,IN,xx
244,a,a,DT,x
245,combined,combine,VBN,xxxx
246,headwind,headwind,NN,xxxx
247,of,of,IN,xx
248,approximately,approximately,RB,xxxx
249,600,600,CD,ddd
250,basis,basis,NN,xxxx
251,points,point,NNS,xxxx
252,to,to,IN,xx
253,EPS,EPS,NNP,XXX
254,growth,growth,NN,xxxx
255,"
","
",_SP,"
"
256,We,-PRON-,PRP,Xx
257,'re,be,VBP,'xx
258,very,very,RB,xxxx
259,pleased,pleased,JJ,xxxx
260,with,with,IN,xxxx
261,our,-PRON-,PRP$,xxx
262,performance,performance,NN,xxxx
263,year,year,NN,xxxx
264,-,-,HYPH,-
265,to,to,IN,xx
266,-,-,HYPH,-
267,date,date,NN,xxxx
268,"
","
",_SP,"
"
269,Revenue,revenue,NN,Xxxxx
270,growth,growth,NN,xxxx
271,is,be,VBZ,xx
272,strong,strong,JJ,xxxx
273,at,at,IN,xx
274,4.5,4.5,CD,d.d
275,%,%,NN,%
276,"
","
",_SP,"
"
277,Accounting,account,VBG,Xxxxx
278,for,for,IN,xxx
279,the,the,DT,xxx
280,approximate,approximate,JJ,xxxx
281,40-basis,40-basis,CD,dd-xxxx
282,-,-,HYPH,-
283,point,point,NN,xxxx
284,impact,impact,NN,xxxx
285,from,from,IN,xxxx
286,the,the,DT,xxx
287,U.S,U.S,NNP,X.X
288,"
","
",_SP,"
"
289,dispensing,dispense,VBG,xxxx
290,change,change,NN,xxxx
291,",",",",",",","
292,we,-PRON-,PRP,xx
293,estimate,estimate,VBP,xxxx
294,that,that,IN,xxxx
295,the,the,DT,xxx
296,revenue,revenue,NN,xxxx
297,growth,growth,NN,xxxx
298,year,year,NN,xxxx
299,-,-,HYPH,-
300,to,to,IN,xx
301,-,-,HYPH,-
302,date,date,NN,xxxx
303,would,would,MD,xxxx
304,have,have,VB,xxxx
305,been,be,VBN,xxxx
306,near,near,IN,xxxx
307,the,the,DT,xxx
308,high,high,JJ,xxxx
309,end,end,NN,xxx
310,of,of,IN,xx
311,our,-PRON-,PRP$,xxx
312,4.5%-to-5,4.5%-to-5,CD,d.d%-xx-d
313,%,%,NN,%
314,guidance,guidance,NN,xxxx
315,range,range,NN,xxxx
316,"
","
",_SP,"
"
317,Year,year,NN,Xxxx
318,-,-,HYPH,-
319,to,to,IN,xx
320,-,-,HYPH,-
321,date,date,NN,xxxx
322,EPS,EPS,NNP,XXX
323,growth,growth,NN,xxxx
324,of,of,IN,xx
325,13.1,13.1,CD,dd.d
326,%,%,NN,%
327,reflects,reflect,VBZ,xxxx
328,our,-PRON-,PRP$,xxx
329,ability,ability,NN,xxxx
330,to,to,TO,xx
331,grow,grow,VB,xxxx
332,over,over,IN,xxxx
333,the,the,DT,xxx
334,dilution,dilution,NN,xxxx
335,from,from,IN,xxxx
336,the,the,DT,xxx
337,Respiratory,Respiratory,NNP,Xxxxx
338,divestiture,divestiture,NN,xxxx
339,and,and,CC,xxx
340,the,the,DT,xxx
341,U.S,U.S,NNP,X.X
342,"
","
",_SP,"
"
343,dispensing,dispense,VBG,xxxx
344,change,change,NN,xxxx
345,"
","
",_SP,"
"
346,Moving,move,VBG,Xxxxx
347,on,on,RP,xx
348,to,to,TO,xx
349,slide,slide,VB,xxxx
350,8,8,CD,d
351,",",",",",",","
352,I,-PRON-,PRP,X
353,'ll,will,MD,'xx
354,review,review,VB,xxxx
355,our,-PRON-,PRP$,xxx
356,revenue,revenue,NN,xxxx
357,growth,growth,NN,xxxx
358,by,by,IN,xx
359,segment,segment,NN,xxxx
360,on,on,IN,xx
361,a,a,DT,x
362,comparable,comparable,JJ,xxxx
363,currency,currency,NN,xxxx
364,-,-,HYPH,-
365,neutral,neutral,JJ,xxxx
366,basis,basis,NN,xxxx
367,"
","
",_SP,"
"
368,In,in,IN,Xx
369,the,the,DT,xxx
370,quarter,quarter,NN,xxxx
371,",",",",",",","
372,pricing,pricing,NN,xxxx
373,declined,decline,VBD,xxxx
374,about,about,RB,xxxx
375,20,20,CD,dd
376,basis,basis,NN,xxxx
377,points,point,NNS,xxxx
378,"
","
",_SP,"
"
379,BD,BD,NNP,XX
380,Medical,medical,JJ,Xxxxx
381,third,third,JJ,xxxx
382,quarter,quarter,NN,xxxx
383,revenues,revenue,NNS,xxxx
384,increased,increase,VBD,xxxx
385,1.3,1.3,CD,d.d
386,%,%,NN,%
387,"
","
",_SP,"
"
388,Revenues,revenue,NNS,Xxxxx
389,in,in,IN,xx
390,the,the,DT,xxx
391,Medical,medical,JJ,Xxxxx
392,segment,segment,NN,xxxx
393,was,be,VBD,xxx
394,slightly,slightly,RB,xxxx
395,below,below,IN,xxxx
396,our,-PRON-,PRP$,xxx
397,expectations,expectation,NNS,xxxx
398,in,in,IN,xx
399,the,the,DT,xxx
400,quarter,quarter,NN,xxxx
401,"
","
",_SP,"
"
402,Year,year,NN,Xxxx
403,-,-,HYPH,-
404,to,to,IN,xx
405,-,-,HYPH,-
406,date,date,NN,xxxx
407,",",",",",",","
408,Medical,medical,JJ,Xxxxx
409,revenues,revenue,NNS,xxxx
410,grew,grow,VBD,xxxx
411,a,a,DT,x
412,strong,strong,JJ,xxxx
413,4.5,4.5,CD,d.d
414,%,%,NN,%
415,",",",",",",","
416,which,which,WDT,xxxx
417,includes,include,VBZ,xxxx
418,an,an,DT,xx
419,estimated,estimate,VBN,xxxx
420,50-basis,50-basis,CD,dd-xxxx
421,-,-,HYPH,-
422,point,point,NN,xxxx
423,headwind,headwind,NN,xxxx
424,from,from,IN,xxxx
425,the,the,DT,xxx
426,U.S,U.S,NNP,X.X
427,"
","
",_SP,"
"
428,Dispensing,dispense,VBG,Xxxxx
429,change,change,NN,xxxx
430,"
","
",_SP,"
"
431,Medication,Medication,NNP,Xxxxx
432,and,and,CC,xxx
433,Procedural,Procedural,NNP,Xxxxx
434,Solutions,Solutions,NNPS,Xxxxx
435,",",",",",",","
436,or,or,CC,xx
437,MPS,MPS,NNP,XXX
438,",",",",",",","
439,growth,growth,NN,xxxx
440,was,be,VBD,xxx
441,3.7,3.7,CD,d.d
442,%,%,NN,%
443,",",",",",",","
444,which,which,WDT,xxxx
445,reflects,reflect,VBZ,xxxx
446,strength,strength,NN,xxxx
447,in,in,IN,xx
448,infusion,infusion,NN,xxxx
449,-,-,HYPH,-
450,related,relate,VBN,xxxx
451,disposables,disposable,NNS,xxxx
452,and,and,CC,xxx
453,infection,infection,NN,xxxx
454,prevention,prevention,NN,xxxx
455,"
","
",_SP,"
"
456,Growth,growth,NN,Xxxxx
457,in,in,IN,xx
458,MPS,MPS,NNP,XXX
459,in,in,IN,xx
460,the,the,DT,xxx
461,U.S,U.S,NNP,X.X
462,"
","
",_SP,"
"
463,was,be,VBD,xxx
464,below,below,IN,xxxx
465,our,-PRON-,PRP$,xxx
466,expectations,expectation,NNS,xxxx
467,",",",",",",","
468,due,due,IN,xxx
469,to,to,IN,xx
470,the,the,DT,xxx
471,normalization,normalization,NN,xxxx
472,of,of,IN,xx
473,inventory,inventory,NN,xxxx
474,levels,level,NNS,xxxx
475,across,across,IN,xxxx
476,several,several,JJ,xxxx
477,major,major,JJ,xxxx
478,distributors,distributor,NNS,xxxx
479,"
","
",_SP,"
"
480,Revenues,revenue,NNS,Xxxxx
481,in,in,IN,xx
482,Medication,Medication,NNP,Xxxxx
483,Management,Management,NNP,Xxxxx
484,Solutions,Solutions,NNPS,Xxxxx
485,",",",",",",","
486,or,or,CC,xx
487,MMS,MMS,NNP,XXX
488,",",",",",",","
489,declined,decline,VBD,xxxx
490,4.2,4.2,CD,d.d
491,%,%,NN,%
492,"
","
",_SP,"
"
493,We,-PRON-,PRP,Xx
494,estimate,estimate,VBP,xxxx
495,that,that,IN,xxxx
496,the,the,DT,xxx
497,U.S,U.S,NNP,X.X
498,"
","
",_SP,"
"
499,dispensing,dispense,VBG,xxxx
500,change,change,NN,xxxx
501,lowered,lower,VBD,xxxx
502,MMS,MMS,NNP,XXX
503,revenue,revenue,NN,xxxx
504,growth,growth,NN,xxxx
505,by,by,IN,xx
506,approximately,approximately,RB,xxxx
507,550,550,CD,ddd
508,basis,basis,NN,xxxx
509,points,point,NNS,xxxx
510,"
","
",_SP,"
"
511,MMS,MMS,NNP,XXX
512,revenue,revenue,NN,xxxx
513,growth,growth,NN,xxxx
514,was,be,VBD,xxx
515,also,also,RB,xxxx
516,impacted,impact,VBN,xxxx
517,by,by,IN,xx
518,strong,strong,JJ,xxxx
519,capital,capital,NN,xxxx
520,insulations,insulation,NNS,xxxx
521,in,in,IN,xx
522,dispensing,dispense,VBG,xxxx
523,in,in,IN,xx
524,the,the,DT,xxx
525,first,first,JJ,xxxx
526,half,half,NN,xxxx
527,of,of,IN,xx
528,the,the,DT,xxx
529,fiscal,fiscal,JJ,xxxx
530,year,year,NN,xxxx
531,",",",",",",","
532,as,as,IN,xx
533,previously,previously,RB,xxxx
534,communicated,communicate,VBN,xxxx
535,"
","
",_SP,"
"
536,In,in,IN,Xx
537,addition,addition,NN,xxxx
538,",",",",",",","
539,within,within,IN,xxxx
540,our,-PRON-,PRP$,xxx
541,International,International,NNP,Xxxxx
542,Infusion,Infusion,NNP,Xxxxx
543,business,business,NN,xxxx
544,",",",",",",","
545,certain,certain,JJ,xxxx
546,customer,customer,NN,xxxx
547,orders,order,NNS,xxxx
548,planned,plan,VBD,xxxx
549,for,for,IN,xxx
550,the,the,DT,xxx
551,third,third,JJ,xxxx
552,quarter,quarter,NN,xxxx
553,are,be,VBP,xxx
554,now,now,RB,xxx
555,expected,expect,VBN,xxxx
556,to,to,TO,xx
557,occur,occur,VB,xxxx
558,in,in,IN,xx
559,the,the,DT,xxx
560,fourth,fourth,JJ,xxxx
561,fiscal,fiscal,JJ,xxxx
562,quarter,quarter,NN,xxxx
563,"
","
",_SP,"
"
564,On,on,IN,Xx
565,an,an,DT,xx
566,underlying,underlying,JJ,xxxx
567,basis,basis,NN,xxxx
568,that,that,WDT,xxxx
569,accounts,account,VBZ,xxxx
570,for,for,IN,xxx
571,these,these,DT,xxxx
572,items,item,NNS,xxxx
573,",",",",",",","
574,we,-PRON-,PRP,xx
575,estimate,estimate,VBP,xxxx
576,that,that,IN,xxxx
577,MMS,MMS,NNP,XXX
578,would,would,MD,xxxx
579,have,have,VB,xxxx
580,grown,grow,VBN,xxxx
581,in,in,IN,xx
582,the,the,DT,xxx
583,mid,mid,JJ,xxx
584,-,-,JJ,-
585,single,single,JJ,xxxx
586,digits,digit,NNS,xxxx
587,"
","
",_SP,"
"
588,We,-PRON-,PRP,Xx
589,continue,continue,VBP,xxxx
590,to,to,TO,xx
591,be,be,VB,xx
592,pleased,pleased,JJ,xxxx
593,as,as,IN,xx
594,we,-PRON-,PRP,xx
595,gain,gain,VBP,xxxx
596,momentum,momentum,NN,xxxx
597,in,in,IN,xx
598,the,the,DT,xxx
599,market,market,NN,xxxx
600,in,in,IN,xx
601,our,-PRON-,PRP$,xxx
602,MMS,MMS,NNP,XXX
603,business,business,NN,xxxx
604,"
","
",_SP,"
"
605,Diabetes,diabete,NNS,Xxxxx
606,Care,care,VBP,Xxxx
607,revenue,revenue,NN,xxxx
608,growth,growth,NN,xxxx
609,of,of,IN,xx
610,2.7,2.7,CD,d.d
611,%,%,NN,%
612,was,be,VBD,xxx
613,driven,drive,VBN,xxxx
614,by,by,IN,xx
615,4.2,4.2,CD,d.d
616,%,%,NN,%
617,growth,growth,NN,xxxx
618,in,in,IN,xx
619,the,the,DT,xxx
620,U.S,U.S,NNP,X.X
621,"
","
",_SP,"
"
622,and,and,CC,xxx
623,double,double,JJ,xxxx
624,-,-,HYPH,-
625,digit,digit,NN,xxxx
626,growth,growth,NN,xxxx
627,in,in,IN,xx
628,emerging,emerge,VBG,xxxx
629,markets,market,NNS,xxxx
630,"
","
",_SP,"
"
631,International,international,JJ,Xxxxx
632,growth,growth,NN,xxxx
633,was,be,VBD,xxx
634,impacted,impact,VBN,xxxx
635,by,by,IN,xx
636,some,some,DT,xxxx
637,softness,softness,NN,xxxx
638,in,in,IN,xx
639,Europe,Europe,NNP,Xxxxx
640,",",",",",",","
641,primarily,primarily,RB,xxxx
642,in,in,IN,xx
643,the,the,DT,xxx
644,U.K,U.K,NNP,X.X
645,"
","
",_SP,"
"
646,",",",",",",","
647,where,where,WRB,xxxx
648,we,-PRON-,PRP,xx
649,are,be,VBP,xxx
650,seeing,see,VBG,xxxx
651,increasing,increase,VBG,xxxx
652,pressure,pressure,NN,xxxx
653,from,from,IN,xxxx
654,government,government,NN,xxxx
655,payers,payer,NNS,xxxx
656,as,as,IN,xx
657,part,part,NN,xxxx
658,of,of,IN,xx
659,austerity,austerity,NN,xxxx
660,measures,measure,NNS,xxxx
661,"
","
",_SP,"
"
662,Pharmaceutical,Pharmaceutical,NNP,Xxxxx
663,Systems,Systems,NNPS,Xxxxx
664,revenues,revenue,NNS,xxxx
665,grew,grow,VBD,xxxx
666,3.9,3.9,CD,d.d
667,%,%,NN,%
668,"
","
",_SP,"
"
669,Results,result,NNS,Xxxxx
670,were,be,VBD,xxxx
671,impacted,impact,VBN,xxxx
672,by,by,IN,xx
673,the,the,DT,xxx
674,timing,timing,NN,xxxx
675,of,of,IN,xx
676,customer,customer,NN,xxxx
677,orders,order,NNS,xxxx
678,that,that,WDT,xxxx
679,benefited,benefit,VBD,xxxx
680,growth,growth,NN,xxxx
681,in,in,IN,xx
682,the,the,DT,xxx
683,first,first,JJ,xxxx
684,quarter,quarter,NN,xxxx
685,"
","
",_SP,"
"
686,Year,year,NN,Xxxx
687,-,-,HYPH,-
688,to,to,IN,xx
689,-,-,HYPH,-
690,date,date,NN,xxxx
691,",",",",",",","
692,Pharmaceutical,Pharmaceutical,NNP,Xxxxx
693,Systems,Systems,NNPS,Xxxxx
694,grew,grow,VBD,xxxx
695,6.1,6.1,CD,d.d
696,%,%,NN,%
697,"
","
",_SP,"
"
698,BD,BD,NNP,XX
699,Life,Life,NNP,Xxxx
700,Sciences,Sciences,NNPS,Xxxxx
701,third,third,JJ,xxxx
702,quarter,quarter,NN,xxxx
703,revenues,revenue,NNS,xxxx
704,grew,grow,VBD,xxxx
705,â€,â€,NNP,x€
706,“,"""",``,“
707,increased,increase,VBD,xxxx
708,4.8,4.8,CD,d.d
709,%,%,NN,%
710,"
","
",_SP,"
"
711,Growth,growth,NN,Xxxxx
712,was,be,VBD,xxx
713,driven,drive,VBN,xxxx
714,by,by,IN,xx
715,strong,strong,JJ,xxxx
716,performance,performance,NN,xxxx
717,in,in,IN,xx
718,Biosciences,Biosciences,NNP,Xxxxx
719,and,and,CC,xxx
720,solid,solid,JJ,xxxx
721,growth,growth,NN,xxxx
722,in,in,IN,xx
723,Diagnostic,Diagnostic,NNP,Xxxxx
724,Systems,Systems,NNPS,Xxxxx
725,and,and,CC,xxx
726,Preanalytical,Preanalytical,NNP,Xxxxx
727,Systems,Systems,NNPS,Xxxxx
728,"
","
",_SP,"
"
729,Revenues,revenue,NNS,Xxxxx
730,in,in,IN,xx
731,Diagnostics,Diagnostics,NNPS,Xxxxx
732,Systems,Systems,NNP,Xxxxx
733,grew,grow,VBD,xxxx
734,3.8,3.8,CD,d.d
735,%,%,NN,%
736,"
","
",_SP,"
"
737,Strength,strength,NN,Xxxxx
738,in,in,IN,xx
739,Core,Core,NNP,Xxxx
740,Microbiology,Microbiology,NNP,Xxxxx
741,was,be,VBD,xxx
742,driven,drive,VBN,xxxx
743,by,by,IN,xx
744,blood,blood,NN,xxxx
745,culture,culture,NN,xxxx
746,and,and,CC,xxx
747,IDAST,IDAST,NNP,XXXX
748,partially,partially,RB,xxxx
749,offset,offset,VBN,xxxx
750,by,by,IN,xx
751,the,the,DT,xxx
752,timing,timing,NN,xxxx
753,of,of,IN,xx
754,BD,BD,NNP,XX
755,Kiestra,Kiestra,NNP,Xxxxx
756,installations,installation,NNS,xxxx
757,which,which,WDT,xxxx
758,we,-PRON-,PRP,xx
759,expect,expect,VBP,xxxx
760,to,to,TO,xx
761,occur,occur,VB,xxxx
762,in,in,IN,xx
763,the,the,DT,xxx
764,fourth,fourth,JJ,xxxx
765,quarter,quarter,NN,xxxx
766,"
","
",_SP,"
"
767,In,in,IN,Xx
768,addition,addition,NN,xxxx
769,",",",",",",","
770,we,-PRON-,PRP,xx
771,saw,see,VBD,xxx
772,strong,strong,JJ,xxxx
773,accelerated,accelerated,JJ,xxxx
774,growth,growth,NN,xxxx
775,in,in,IN,xx
776,our,-PRON-,PRP$,xxx
777,BD,BD,NNP,XX
778,MAX,MAX,NNP,XXX
779,molecular,molecular,JJ,xxxx
780,platform,platform,NN,xxxx
781,driven,drive,VBN,xxxx
782,by,by,IN,xx
783,the,the,DT,xxx
784,recent,recent,JJ,xxxx
785,introduction,introduction,NN,xxxx
786,of,of,IN,xx
787,new,new,JJ,xxx
788,enteric,enteric,NNP,xxxx
789,'s,'s,POS,'x
790,and,and,CC,xxx
791,women,woman,NNS,xxxx
792,'s,'s,POS,'x
793,health,health,NN,xxxx
794,assays,assay,NNS,xxxx
795,"
","
",_SP,"
"
796,Preanalytical,Preanalytical,NNP,Xxxxx
797,Systems,Systems,NNP,Xxxxx
798,growth,growth,NN,xxxx
799,of,of,IN,xx
800,3.9,3.9,CD,d.d
801,%,%,NN,%
802,was,be,VBD,xxx
803,driven,drive,VBN,xxxx
804,by,by,IN,xx
805,strength,strength,NN,xxxx
806,in,in,IN,xx
807,wing,wing,NN,xxxx
808,sets,set,NNS,xxxx
809,",",",",",",","
810,including,include,VBG,xxxx
811,the,the,DT,xxx
812,recently,recently,RB,xxxx
813,-,-,HYPH,-
814,introduced,introduce,VBN,xxxx
815,BD,BD,NNP,XX
816,UltraTouch,UltraTouch,NNP,XxxxxXxxxx
817,"
","
",_SP,"
"
818,Biosciences,Biosciences,NNP,Xxxxx
819,revenues,revenue,NNS,xxxx
820,grew,grow,VBD,xxxx
821,a,a,DT,x
822,strong,strong,JJ,xxxx
823,7.1,7.1,CD,d.d
824,%,%,NN,%
825,"
","
",_SP,"
"
826,This,this,DT,Xxxx
827,reflects,reflect,VBZ,xxxx
828,continued,continue,VBN,xxxx
829,strength,strength,NN,xxxx
830,in,in,IN,xx
831,research,research,NN,xxxx
832,reagents,reagent,NNS,xxxx
833,driven,drive,VBN,xxxx
834,by,by,IN,xx
835,our,-PRON-,PRP$,xxx
836,Sirigen,Sirigen,NNP,Xxxxx
837,dyes,dye,NNS,xxxx
838,and,and,CC,xxx
839,growth,growth,NN,xxxx
840,from,from,IN,xxxx
841,new,new,JJ,xxx
842,recently,recently,RB,xxxx
843,-,-,HYPH,-
844,launched,launch,VBN,xxxx
845,research,research,NN,xxxx
846,instruments,instrument,NNS,xxxx
847,such,such,JJ,xxxx
848,as,as,IN,xx
849,the,the,DT,xxx
850,FACSMelody,facsmelody,NN,XXXXxxxx
851,"
","
",_SP,"
"
852,Moving,move,VBG,Xxxxx
853,on,on,RP,xx
854,to,to,TO,xx
855,slide,slide,VB,xxxx
856,nine,nine,CD,xxxx
857,I,-PRON-,PRP,X
858,'ll,will,MD,'xx
859,walk,walk,VB,xxxx
860,you,-PRON-,PRP,xxx
861,through,through,IN,xxxx
862,our,-PRON-,PRP$,xxx
863,geographic,geographic,JJ,xxxx
864,revenues,revenue,NNS,xxxx
865,for,for,IN,xxx
866,the,the,DT,xxx
867,third,third,JJ,xxxx
868,quarter,quarter,NN,xxxx
869,on,on,IN,xx
870,a,a,DT,x
871,comparable,comparable,JJ,xxxx
872,currency,currency,NN,xxxx
873,-,-,HYPH,-
874,neutral,neutral,JJ,xxxx
875,basis,basis,NN,xxxx
876,"
","
",_SP,"
"
877,growth,growth,NN,xxxx
878,was,be,VBD,xxx
879,about,about,RB,xxxx
880,flat,flat,JJ,xxxx
881,with,with,IN,xxxx
882,BD,BD,NNP,XX
883,Life,Life,NNP,Xxxx
884,Sciences,Sciences,NNPS,Xxxxx
885,growing,grow,VBG,xxxx
886,at,at,IN,xx
887,5.2,5.2,CD,d.d
888,%,%,NN,%
889,and,and,CC,xxx
890,BD,BD,NNP,XX
891,Medical,Medical,NNP,Xxxxx
892,declining,decline,VBG,xxxx
893,1.3,1.3,CD,d.d
894,%,%,NN,%
895,"
","
",_SP,"
"
896,We,-PRON-,PRP,Xx
897,estimate,estimate,VBP,xxxx
898,the,the,DT,xxx
899,U.S,U.S,NNP,X.X
900,"
","
",_SP,"
"
901,dispensing,dispense,VBG,xxxx
