,Sentences
36,"Non-GAAP EPS in the quarter of $1.44 grew 17% year-over-year, driven largely by revenue growth and a favorable tax rate"
37,We reported Q3 GAAP EPS of $0.35 and recognized $164 million in restructuring and related expenses as outlined on slide 13.
38,The majority of these expenses were associated with our planned closure of the Rhode Island manufacturing facility and employee separation costs
39,"Of the $164 million, $74 million will be cash outlays"
40,"In the quarter, we generated over $580 million in free cash flow and ended September 30 with approximately $1.5 billion in cash and marketable securities, of which approximately 35% is in the United States"
41,"We repurchased approximately 475,000 shares in the quarter"
42,Let's now turn to slide 14 and walk through the full-year guidance and a few items to keep in mind as we move forward
43,"Total revenues are now expected to be between $3.475 billion to $3.525 billion, up from our prior guidance range of $3.45 billion to $3.525 billion; we're effectively increasing the low end of the revenue range"
44,"At the midpoint, this represents 13% total revenue growth year-over-year"
45,"This includes an updated estimate of $30 million to $40 million of foreign currency headwinds and our expectations for the impact of ALXN1210 and other trials on Soliris, which I'll discuss in a moment"
46,"Excluding these, revenue growth would be approximately 17%"
47,"For Soliris, our revenue guidance is $3.09 billion to $3.125 billion"
48,"Similarly, we've increased the low end of the range"
49,This assumes continued underlying volume growth with PNH and aHUS globally
50,"It also assumes the impact of Soliris revenue from ongoing ALXN1210 trials as well as other studies, which we believe will fall within $80 million to $90 million now"
51,"To touch briefly on 2018, we do expect incremental headwinds to Soliris revenue from the ALXN1210 studies, given the ramp of enrollment through 2017 and that these patients will remain in extension studies until a regulatory decision which we're targeting for PNH in the first half of 2019."
52,"In addition, we expect some limited incremental headwinds due to our plan to initiate a Phase 3 subcu study in 2018."
53,"With regards to the MG launch, given the timing in the year, we expect limited contribution from MG in Q4 2017."
54,Turning to Metabolics
55,Our revenue guidance is $385 million to $400 million which is also an increase at the low end of the range
56,GAAP operating margin is expected to be between 16% and 19% with the reduction due to restructuring and related expenses
57,Non-GAAP operating margin guidance is unchanged
58,"We anticipate a sequential increase in operating expenses in the fourth quarter due to seasonal medical congresses, as well as the timing of clinical drug batches I previously mentioned"
59,This will be partially offset by savings from the restructuring
60,The guidance now assumes a non-GAAP effective tax rate of 12% to 13% versus our prior expectations of 13% to 14%
61,GAAP earnings per share of $2.00 to $2.35 includes the restructuring and related expenses
62,"Our revised non-GAAP earnings per share guidance is $5.50 to $5.65, an increase over our prior guidance range of $5.40 to $5.55."
63,This EPS guidance represents approximately 21% growth at the mid-point of the range
64,"Turning to slide 15, we're executing on the restructuring plan we provided last month in working towards the 2019 financial ambitions as shown on slide 16."
65,"These include double-digit revenue growth, operating margin growing to 50% in 2019 and leverage from the top line to the bottom line, leading to greater non-GAAP EPS growth"
66,"We anticipate delivering on these objectives while simultaneously investing in our pipeline, including through disciplined business development"
67,"On this note, I'm pleased to announce that Dr"
68,Aradhana Sarin will be joining us as Senior Vice President of Business Development and Corporate Strategy
69,"Aradhana brings to Alexion over 20 years of professional experience at global financial institutions, has a strong orientation for science, an excellent understanding of the sector and deep transactional experience"
70,I'll now turn the call over to Brian
71,"Alethia, thanks for the question"
72,"And I think what you noted is probably the soft spot in terms of our affiliate performance, with respect to kind of affiliates around the world"
73,"When we kind of dialed down, the dynamics in Latin America around ordering and the macro trends that I think are probably common across the whole sector, is actually â€"
74,“ we think it's impacting us as well
75,"So, I think some of those countries there, which had been growth countries, probably â€“ will probably won't be growth countries in the future"
76,"But what â€“ even in light of that, what we're seeing is, on a global basis, kind of maintaining overall global volume trends that we've seen over the last five, six, seven quarters"
77,"Let me try to take, this is Paul, Geoff"
78,Thanks for the question
79,I think I understand it
80,It's a little bit â€
81,“ I'm trying to weave in
82,I don't think we think that our business development efforts per se are tied to progression on ALXN1210.
83,No doubt we've been talking about it kind of for the last 90 days
84,"And that comes a lot out, in terms of an outgrowth of prioritizing the pipeline and a number of terminated programs that we'd certainly feel great about ALXN1210 as a pipeline within itself in kind of that alone"
85,"But beyond that, we certainly need, we believe we need to rebuild the pipeline"
86,"I would characterize it, despite we've talked about it, is that while we have a good sense of what we want to do with respect to strategy, I mean moving from ultra-rare to rare, staying in the disease areas of focus, leveraging our development capabilities in rare disease and our launch in commercial capabilities and pointing towards kind of Phase 1, Phase 2 assets, I'd still characterize it as we're building internally a set of capabilities to be able to do this over a long period of time"
87,We just hired a new head of the group
88,We'll build out the team even more and I think we still have to get into the flow before we actually begin executing transactions
89,"Matt, this is Paul"
90,"With respect to the second part, the second question, we absolutely have a sense of urgency here"
91,"I mean, it's a new team here, a new business development team being formed"
92,"We will undoubtedly balance that with focusing on quality, not quantity of assets"
93,"I fundamentally believe that in where we're looking strategically, there's likely to be more competition than there was 5 or 10 years ago, but the opportunity set is, probably offsets that"
94,"So, there's a â€"
95,“ I think that in â€
96,“ but I think absolutely sense of urgency balanced by making sure we get quality assets
97,"I think, I mean, the starting point that we talked before, it just is trying to adjust for a slightly different mix between pediatrics and adults that was originally thought through"
98,"So, I think of it as not really changing our outlook at all for essentially what it could achieve in terms of peak sales"
99,"So, I think it's actually just a smart strategy working with payers in the United States"
100,Yeah
101,This is Paul
102,"I think your question is focused on Soliris, but I'll actually broaden it out as well"
103,"What we're, no doubt seeing is growth across PNH and aHUS,"
104,but aHUS outpacing the growth of PNH
105,That is relatively consistent
106,"We actually have a few markets, where our best estimate of revenue is that aHUS is now crisscrossed over PNH"
107,"And hope that that continues on, without sacrificing, obviously, continued PNH penetration, where in both indications, they're quite, quite a lot of headroom"
108,"No doubt, what we hope is"
109,"MG ends up kind of being a big, kind of, accelerator as well"
110,"The timing of that is still unclear, as it kind of really kick-in in 12 months out or 6 months out or whatever the timing is"
111,"And then I think the Metabolics franchise for us, driven by Strensiq, I think can continue to be meaningful contributions to, if you will, almost a cause of change contribution to growth on a year-after-year basis"
