,Sentences
37,"More than a year ago, we said this business felt like a start-up and told you that building the foundations for sustainable growth would take some time"
38,"But we laid that groundwork in a very deliberate way, starting with new leadership"
39,"Now, for the second consecutive quarter, international sales grew low double digits, excluding blood screening and Cynosure"
40,"While we are still early in the game, we are clearly putting points on the board and are encouraged by our progress"
41,One reason we are feeling good about international is the breadth of our performance
42,"In recent quarters, molecular diagnostics and surgical led the charge, but this quarter, every business except Skeletal posted solid growth"
43,"In particular, I want to highlight the progress made in international Breast Health"
44,"As a reminder, in all four quarters of our fiscal 2016, that business declined"
45,"In the first quarter of this year, it was flat; then it grew at a mid-single digit rate in Q2."
46,"This quarter, international Breast Health grew in the low teens, reflecting our efforts to optimize channel strategies and strengthen our commercial capabilities"
47,The third area I'd like to discuss is Cynosure
48,"Our view of Cynosure continues to be very optimistic over the long term, though still cautious in the near term"
49,Cynosure posted revenue of $110 million in its first full quarter as part of Hologic
50,"This was much higher than in the second quarter sequentially, and in line with our quarterly guidance"
51,There was a lot to like about Cynosure's performance in the quarter
52,"First, we are pleased with sales of skin-related products, especially PicoSure"
53,"Second, overall international sales grew significantly compared to the prior year"
54,"Third, sales of consumables increased at a low-teens rate, driven by dramatic growth in SculpSure PAC keys, which illustrates the value that our product is providing in the field"
55,"And, fourth, we made important progress in new product development"
56,"But at the same time, it's clear that we can improve Cynosure's commercial execution in the United States, just as we did at the larger Hologic three years ago"
57,"As we discussed last quarter, there's been a considerable amount of disruption in the U.S"
58,"sales force, and newly hired reps are still getting up to speed"
59,"To tackle this challenge, we have named Kevin Thornal as Division President of Cynosure"
60,"I've personally known Kevin, who engineered the remarkable turnaround in our European Breast Health business over the last year or so, since our years together at Stryker"
61,"He is a strong, commercially focused leader who we're confident will have Cynosure growing again in 2018."
62,"Kevin replaces Michael Davin, who will be retiring on September 1."
63,"Michael built Cynosure into the world's leading medical aesthetics company, and we thank him for remaining with Hologic during the integration process to share his expertise and knowledge"
64,"Longer term, we remain enthusiastic about the value of the aesthetics market, as well as Cynosure's ability to lead it"
65,Nothing has changed in terms of the positive market backdrop
66,"With the changes we are making, we are now in an excellent position to capitalize on these tailwinds, with a broad portfolio of differentiated products, the commercial expertise and backing of Hologic in areas like direct-to-consumer advertising, and a robust R&D pipeline"
67,"As evidence of this last point, we received FDA clearance ahead of schedule this quarter to use SculpSure, our non-invasive body contouring product, to treat the back and thighs"
68,"In addition, we have filed for regulatory clearance to use SculpSure in what's called the submental area, under the chin"
69,"This is a significant market opportunity that should boost growth in 2018, as we believe our laser technology provides an advantage over the competition"
70,"And, finally, we have filed for clearance of an innovative new radiofrequency platform, which over time will have applications in aesthetic, women's health, and surgical markets"
71,"Now we'd like to turn to our fourth subject, Breast Health"
72,"In the third quarter, global Breast Health sales of $283.7 million increased a modest 0.9% in constant currency"
73,"business declined 1.7%, while international sales increased 13%"
74,"In the United States, incremental placements of 3D gantries declined, like in recent quarters, as the time required to close deals has increased due to market and competitive dynamics"
75,"But at the same time 3D units increased sequentially, booking trends remain solid, our backlog is healthy, we still have roughly half our installed base to upgrade, and we remain a net market share gainer"
76,"In addition, other drivers of growth continue to emerge within Breast Health"
77,"For example, service revenue again benefited from an expanding installed base in the United States, delivering more than $100 million in sales"
78,"Revenue from our interventional products also increased nicely, as we are doing a better job of selling our full portfolio"
79,"Finally, sales of our new Affirm prone biopsy system continued to build"
80,"In addition to these positive trends, several other factors give us confidence that our domestic Breast Health business will grow in 2018."
81,"First, this quarter we earned important new labeling indications that will broaden our competitive advantage"
82,"Our sales representatives can now say that Genius mammograms are the only mammograms clinically proven to detect 20% to 65% more invasive cancers than 2D alone, with an average increase of 41%"
83,"In addition, only Genius mammograms are FDA-approved as superior to 2D mammography for routine screening of the nearly 50% of women who have dense breasts"
84,This is meaningful because more than 30 states now have laws requiring women to be notified of their breast density
85,"Second, we made significant progress on reimbursement during the third quarter"
86,"Approximately 85% of American women in our target patient population now have incremental insurance coverage for 3D, which we believe will solidify even broader market adoption over time"
87,"And third, we expect sales of new products to continue to build as we move into 2018."
88,"Revenue from our Affirm prone biopsy system is healthy, and we expect to launch Brevera, our innovative new biopsy system, around the end of our fiscal year, so our interventional portfolio is well-positioned for long-term growth"
89,"Finally, we wanted to share for the first time that we are in the process of launching our first two new mammography systems since 2011."
90,These new products will enable us to further segment the market and extend our competitive leadership position
91,"Our new 3D Performance system, which has been launched globally, provides the superb image quality that customers have come to expect from Hologic, but with workflow capabilities and throughput that are geared toward smaller, lower-volume customers"
92,"In addition, at the high end of the market, the best just got better"
93,"Our new 3Dimensions system delivers the industry's fastest, highest-resolution breast tomosynthesis exam, plus a wealth of additional improvements"
94,"These include a better patient experience using the SmartCurve breast stabilization system; superior image clarity from our fastest and highest-resolution detector; and faster, better 2D images from improved software and machine learning algorithms"
95,"The 3Dimensions system has been launched overseas, where customers are giving it positive reviews, and we expect to introduce it domestically in the coming quarters"
96,"So, behind the scenes, our R&D team in Breast Health has been highly productive, and we look forward to these products adding to growth in coming quarters"
97,"Before I turn the call over to Bob, let me summarize by saying that we are pleased to have met our financial obligations in the quarter"
98,We expect molecular diagnostics and international to be increasingly important growth drivers in our portfolio and have lots of new product innovation on the way to improve growth at both Cynosure and in Breast Health
99,So we believe we are well-positioned for the future
100,Now I will turn the call over to Bob
101,"Yeah Dan, in simple terms, it probably is a little head-scratcher"
102,"At the end of the day, international came in a lot stronger than we expected, and the U.S"
103,was frankly disappointing
104,And it says we've got more work to do
105,"And I'll give it to you this way: Obviously when we did the acquisition, we knew there'd been a lot of sales force disruption in the quarter right before we bought it"
106,"That leadership team at Cynosure had a long track record, and they said at the start of the quarter they thought things were settling down, and they gave us a number that they thought they would deliver for the quarter"
107,"At the end of the day, we came up short in the quarter"
108,"I wanted to give them one quarter to let them prove that they were back on track, and at the end of the day, they fell short"
109,So we're making changes
110,"We've just installed a new President, and I think â€“ so"
111,"what we will see here in the third quarter is, because international has gotten stronger and there's a normal seasonal slowdown, I think what you're going to see is that seasonal slowdown in July and August internationally is particularly soft in Medical Aesthetics"
112,"So I think we see it being a step back before we really start to step forward again, as we go"
113,"And I will tell you, I feel really, really good about the commercial leader we've put in to run that business now"
114,"But also want to give him a little air cover while he gets his feet on the ground, because there's always a little disruption in that change"
115,So it's really a â€
116,“ call it a one quarter step back
117,I think we showed we at least know what we're doing by delivering on the â€
118,"“ frankly at the low end of what we had hoped for in the quarter, but feeling great about international, great about the pipeline, and we do have some work to do in the U.S"
119,"No, it was run rate"
120,There was no end-of-quarter discounting
121,"If anything I would tell you, frankly, the end of the quarter was probably a little disappointing, which â€“ in its own way"
122,We might have thought we would have done even a little bit better than where we came in there
123,So that's what precipitated the change
124,But I think â€“ suffice it to say orders
125,â€
126,“ it's not like we've carried in a bunch of orders either or anything into this quarter
127,"In an ideal world, they would've been running hot, and we might have even been able to carry some or whatever into this quarter"
128,We aren't able to do that
129,So it is a complete U.S
130,sales execution issue
131,We don't break out the U.S
132,/international piece
133,"I would tell you, we are much more excited about the performance internationally than we imagined, and it really is a very isolated issue that we know how to fix"
134,"As a reminder, by the way, Kevin Thornal, who we've just put in as Division President â€"
135,"“ he's the guy we sent over to Europe 18 months ago,"
136,"when, many of you remember, our European and especially our global Breast Health business was a disaster"
137,And that business within 18 months of him arriving is now growing at double-digit rates
138,He's completely put that business back together again
139,Kevin and I have a long history together at Stryker
140,"He came over to Hologic about three years ago, first into the U.S"
141,"Breast Health business, has gone over there"
142,"And I would tell you, I'm incredibly excited about what he's going to bring to the business"
143,But he's not going to work magic this quarter
144,"Yeah, Dan"
145,I'd add one last piece
146,A year ago everybody thought international was a mess
147,Now it's a double-digit grower
148,"We look at this and say, you know what?"
149,"Been there, done that"
150,We'll absolutely be back to great growth rates in this business
151,We're not going to give exact guidance for 2018 yet on this call
152,Cynosure will grow in 2018.
153,There is no doubt
154,You know what?
155,"We typically are going to assume a six- to nine-month ramp for new reps and new businesses, and I think that would be an appropriate piece here"
156,So I think â€
157,“ my hunch is this coming quarter is probably the bottom and we start to rebuild even by the end of this quarter
158,"So as we go into calendar year 2018, ought to be looking pretty good"
159,"We obviously track internal performance metrics, nothing we're going to share externally"
160,Yeah
161,I think less â€
162,“ there's always been the price competition
163,We're still maintaining pricing and not going down that rabbit hole
164,"I think GE has gotten a little more aggressive with their new system just in terms of marketing and activity, but we still feel very good about the ongoing trajectory"
165,I think this is probably a low single digit grower for us as we go into 2018.
166,And we'll certainly aspire to more
167,"But I think just given where we are in the market life cycle as we go into that kind of second 50% of our installed base and further down to the market, that it's just smaller customers, smaller orders"
168,"It's probably a bit of both, Tycho"
169,I think they certainly had the tremendous run with the initial launch of SculpSure
170,So we are going against comps when they were growing at the 20%-plus level
171,We still think this is a high-growth market over time
172,"But going against those particularly high comps when it was all the capital going in, you're probably dealing with a little bit of that"
173,But overall we continue to feel great about the market dynamics and know that we can have a better commercial execution as we go forward
174,"Frankly, on both sales, but also marketing"
175,"I mentioned in the script direct-to-consumer marketing, we're actually just beginning some direct-to-patient marketing programs that they've lacked as a company to date"
176,There'll be more hiring
177,There'll be more hiring
178,We still have some opportunities
179,And just managing them â€
180,"“ the other piece I'd give you is, we've all seen companies kind of go from that 0 to 400, 500 range, and then you kind of start to â€"
181,"“ can stumble a little bit as you go to that next level, and sometimes you need some new leadership to take it to that level"
182,And I think it's exactly what we need on the commercial side
183,So there will be still a few more changes as we go forth and bringing in more people
184,"Yeah, it's really for Kevin to get into"
185,"Kevin is one of the greatest sales and commercial leaders you'll find, just as he went over to Europe, and it starts by getting to know the key people and the key opportunities and then repositioning and making sure we get the right people against the right opportunities"
186,It's going to be blocking and tackling and nothing â€
187,"“ no whiz-bang stuff, but a lot of basics"
188,Frankly we're seeing that sales training is a huge opportunity
189,There's a lot of just basic things where they'd hired a bunch of people that don't even necessarily â€“ haven't been trained on the full line of products
190,"It's a lot of stuff that's not pretty, but it collectively creates great performance"
191,And that's the kind of stuff
192,I'm sure Kevin's going to get into
193,", there's probably not a lot of share to keep gaining"
194,We do think there's still some market expansion opportunities
195,"One of the things we haven't talked as much about probably, Isaac, is trying to get more testing done to guideline, where frankly there are more tests that can be prescribed in various situations, and we're trying to get more of that done"
196,The huge certainly market share gains are outside the U.S
197,"When you look at our molecular business, it's still over 80% in the U.S"
198,", and I think what we're really excited about"
199,is we're really starting to get some traction internationally
200,"Four out of the last five quarters at growth over 20%, admittedly off small bases, but the numbers â€"
201,"“ you keep doing that, the numbers start to get much more meaningful"
202,So I think the market share will probably be more outside the U.S
203,"Very positive feedback from Europe, and not likely for this year"
204,We figure that's a 2018-ish approval in the clearance in the U.S
205,"Yeah, we're going to basically use referrals, but frankly we want our existing GYN Surgical sales force to be selling a little more NovaSure, frankly, right now"
206,And there continues to be a tremendous opportunity on MyoSure
207,"We're not sure we've figured out yet how big the full market potential for MyoSure is, so they've got a lot of good things they can still be doing while they make references, but we don't want to distract them and get them trying to sell the full Cynosure bag"
208,Yeah
209,"Hey, Rich"
210,Yeah
211,"Well, it will not be all at once"
212,"What we're doing is, we're building a great box that will have opportunities to add products to it over time"
213,The initial indications will be aesthetic
214,It'll likely be a U.S
215,Just the way they've typically filed stuff has been â€“ and we're in the process of changing that â€“ but largely U.S
216,first and then internationally
217,I think in the future they could be more global launches
218,So we'll be excited about the opportunity
219,Sure
220,"Yeah, I think â€“ by the way, congratulations on Bartman getting his Cubs ring to you, Brian"
221,"So, yeah, that's right, exactly"
222,"I think as it does relate to adding products, we always figured Cynosure will be an opportunity for us to have some inorganic tuck-ins along the way"
223,"I would tell you in the nearer term, we see such an opportunity between the product pipeline and also our own need to focus on just getting the U.S"
224,selling organization right up to where we want it to be
225,"Again, not dissimilar to what we encountered here a few years ago when this management team came into this company"
226,"So I think that'll be our focus nearer term, and then tuck-in kind of stuff maybe down the road"
227,But I think it'll certainly be a place for tuck-ins
228,"It's a great market, and we continue to love being in the medical aesthetics market, think it's going to be one of the highest growth markets to be in"
229,And out of that will certainly spawn additional opportunities for products or small company things
230,"No, there's no good reason to expect that our share should be any different"
231,We've got superior products
232,"Some of those have one-source contracts and some of those kinds of things, but frankly so did a lot of the big institutions where there was even more money on the line"
233,"And it comes down to, again, blocking and tackling and great salespeople selling a superior product"
234,"It just really is â€“ as we've been saying for a long, long time, we predicted there was not going to be a cliff when everybody thought there was going to be a cliff"
235,"But we said it was going to slow down and be much more flat for a much longer period of time, and that's really how the market's playing out as you go into this segment of the customers"
236,But we are not relaxing our share expectations one bit
237,"On the share piece, I think we continue to feel very good that as our sockets, as our gantries come up for renewal, we are doing a very good job on those"
238,"We don't win all of them, but we win consistently most, and I would say very close to all of them"
239,"And we continue to win competitive users, so"
240,that's why I think we continue to be a net share gainer
241,"On Cynosure, I think as we mentioned, we felt very good about the performance in the skin business in the last quarter and feel good about that"
242,And we think there's still opportunities as we get ramped up to help on the women's health side
243,"And the body piece, we saw very good improvement in the consumables, but down on the capital sales"
244,"Yeah, the other way to think about it, David, just from the way we articulated in the script, effectively the guide-down â€"
245,"“ the midpoint of the guide-down is effectively all Cynosure, from what they just delivered this quarter to what we expect them to deliver this next quarter"
246,Yeah
247,"They can totally, I mean, be stable, and they were roughly in line"
248,Yeah
249,"Anne, we continue to sell both 2D and 3D outside the U.S"
250,", and we would expect to continue to do that"
251,"Over the last several quarters, it's roughly been about 50-50 in terms of the number of placements of 2D and 3D"
252,The number of units in the U.S
253,is much higher than it is outside the U.S
254,"It's roughly 2,000 units outside the U.S"
255,", 3D units"
256,Our share outside the U.S
257,", it's really market dependent, but we still have plenty of opportunity"
258,It's roughly half of what it is in the U.S
259,on the digital side
260,"So I think what it speaks to is the new leadership in place working for the dealers in Europe and then around the world just having an increasing focus on better performance, not only with our dealers but bringing in the right leaders and working in partnership with them on tenders, bringing in some additional capabilities like market access and so forth, that are really helping drive screening protocols across the various countries"
261,"That's going to take some time, but those are the types of initiatives that we've been investing in over the last 18 months, and it's starting to bear fruit"
262,"Yeah, obviously with ongoing litigation, we can't comment"
263,Yeah
264,"When I said there's going to be continued hiring, by the way, there's going to be continued hiring in every business that we ever have"
265,It's part of being a growth company
266,So it's in my DNA that we will be always hiring and expanding our sales organizations
267,"I think a little bit bigger opportunity here in the Cynosure piece as we replace people that had left, but feeling very good about the leadership we're putting in place"
268,"Yes, yes"
269,You got a piece of both
270,"You know what, I think on MyoSure it is the law of large numbers, as that business has generated â€"
271,"“ frankly, it had a lot more 30% and high 20% growth quarters than we ever imagined"
272,"Still a 20% number, very healthy and excited"
273,"I think on the NovaSure piece, we obviously are going against very tough comps as we had the competitive withdrawal"
274,"Having said that, you know what?"
275,We'd like to be doing better and think we haven't necessarily maintained as much share as we should have
276,"I think as we look to 2018, we feel really good"
277,"We're not giving guidance, obviously, but feel really good about mid-single digit"
278,I would absolutely say that
279,"We're going to reaccelerate from, frankly, what is this low third and fourth quarter growth rates"
280,We just reported 3.1% organic growth
281,"Fourth quarter is, if you really play out how that will shake out, I think fourth quarter's probably going to be a little bit better than that, is if you really parse out our guidance and this and that"
282,"But we don't like being down in that level, and as we go into 2018 between the pipelines, getting the Cynosure stuff behind us, getting some of the pipeline stuff out of Breast Health, international kicking in, molecular being good, feel very good that we will be a reaccelerating story in 2018."
