,Sentences
68,"As we look forward, we're excited about the SGLT2 and the SGLT2 combination with JANUVIA"
69,I believe that JANUVIA will continue to be the first choice for add-on therapy after metformin
70,And I think that will remain the case around the world
71,But a lot of patients still don't get to their HbA1c goals even with metformin plus JANUVIA
72,"So there are many patients where they look to add on an additional oral agent, of which the SGLT2 sometimes are the right product to add"
73,"Therefore, I believe having a combination with an SGLT2 with by far the market leader in the DPP-4 class will be a competitive advantage for us"
74,And that's why we look forward to launching that with a PDUFA date in the United States later this year
75,"So with regard to first-line lung cancer, a couple things are important"
76,"First of all, we are certainly seeing a strong uptake overall"
77,"And in the United States, KEYTRUDA is now the leader in terms of market share in first-line lung cancer"
78,"With regard to the combination with ALIMTA, we're certainly starting to see some uptake"
79,But it's still too early to give any specific market share for that portion of the business
80,"But as I mentioned on the call with NCCN recommendation and reimbursement, we think that will continue to be helpful"
81,So we are very pleased right now
82,About half of the sales for KEYTRUDA in the U.S
83,are in first-line lung
84,And that was the largest increase in terms of a percent of our sales
85,So we continue to believe that KEYTRUDA will be a mainstay for the treatment in lung cancer first-line
86,And this is Adam
87,So I feel very good about our position in first-line lung cancer today
88,"And if you look at the data that we have, not just as a monotherapy but also in combo with ALIMTA, it's very, very strong"
89,"And if you think about the utilization, it's not just in academic centers for treatment of first-line lung"
90,It's also in the community-based physicians
91,"There, they're very comfortable using chemotherapy"
92,So I think the combination of KEYTRUDA plus chemotherapy with the strong efficacy data that we have will continue to be a very strong position for us
93,Obviously we have to see what data comes out and what the results would be
94,"But as Roger said, the bar is very high with the data we have"
95,And I feel good about our position in lung today and as we move forward
96,"And then, Tim, this is Adam"
97,"So anecdotally, we're hearing very positive comments"
98,"And we're hearing the comments on 021G not just from academic centers and physicians, but also in the community-based area"
99,And the key is that we have an approved FDA indication and we have NCCN recommendation
100,So I don't have data yet to support anything other than what we're hearing from the field
101,But everything we're hearing is positive at this point
102,And I would expect that the combination will be used increasingly more often as we move forward
103,Yeah
104,Good morning
105,So if you look at first-line lung
106,"First, let me give you a sense of testing"
107,Right now in the United States we believe that more than three-quarters of patients are being tested
108,"If you look at Europe, we believe that it's two-thirds of patients are currently being tested, where a country like the UK is about 90%, Germany is about 65%"
109,"So there's no doubt that we are seeing on a global basis, including Japan, significant increases in testing"
110,And it's really becoming standard of care to test patients for their status
111,"With regard to first-line lung, we are the leader right now in first-line lung for new patient starts"
112,"And we have about a 26% overall share, which is higher than any of the other products in first-line setting"
113,"And the majority of it I believe is based on -024, because we're just in the midst of launching the 021G results"
114,Okay
115,"So let me talk about MSI-high just a bit, Tony"
116,"So first of all, we're really working hard to increase the awareness for MSI testing and the value of KEYTRUDA across the tumor types"
117,"And after the June approval, there's certainly health care professional awareness that were hearing"
118,But it's too early to see that translate into sales
119,It's really been detected across a lot of different cancer types
120,"Some that are uncommon, like biliary tract cancer"
121,"And some that are very common, like colorectal cancer"
122,"If you look, MSI-high, it really is an established biomarker"
123,And it's used often in something like colorectal cancer or endometrial cancer
124,But it's not really done in many of the other tumor types
125,So we have still a lot of work that we have to do to educate the importance of testing for those other tumor types
126,And I would expect over time that this will continue to be an interesting and important indication
127,"But it's going to take time to build, frankly"
