,Sentences
74,"Yeah, Gregg, on Advair, I mean, there is nothing in my voice you should hear that we don't feel comfortable about interpreting our data to the new guidance, but we have a difference of opinion at a policy level that agency is applying a draft guidance as against a pre-approved or pre-agreed protocol"
75,So that's what we're trying to discuss and negotiate with them because it all adds to the timing and the classification of the CRL
76,"Second, on Lantus, we are very much on track and you should expect to hear from us anytime now about our regulatory filing in USA"
77,It's too early for us
78,"We have sought a meeting and we have been told that FDA is working on to grant us a meeting, or very soon we'll hear from them"
79,And I don't want to comment anything beyond that
80,We should be able to be in a good position to talk about it once we have this meeting behind us
81,Nashik is not limited to antiretrovirals
82,Nashik is a global site and does produce some U.S
83,products and some of the U.S
84,launches will be potentially impacted by that
85,"But as I confirmed, they are not material to our overall Mylan's business"
86,There's no discussion in this complete response letter or a point being made about this being not 505(j) or being about 505(b)(2)
87,And we don't see because it is exactly â€
88,“ the product is exactly as per the guidance issue by the FDA
89,It has been accepted as 505(j)
90,So I don't want to even think and comment about that because it's not real
91,So I don't want to speculate on that
92,"And, Umer, Vytorin launch has been impacted by the Nashik warning letter"
93,And I think that one of the questions was do we see any more government instituted price cuts and all that
94,"No, Marc, we don't see at this time what we saw a few years back"
95,And this Meda acquisition and Abbott acquisition has so well positioned us to leverage anything we drop in and add on to that platform now
96,"And, Andrew, regarding business development, we are executing to the plan, which we shared with you on our Investor Day"
97,"We have a very exciting and active and rich pipeline, which we are trying to close certain deals and bring products home"
98,So we see many tuck-in opportunities out there
99,"And, Chris, as I earlier mentioned, it will be prudent for us to wait for this dialogue before we comment on the potential impact on any timing our Advair launch"
100,"And with regarding your question on Neulasta, you can expect us to have this product end of â€"
101,“ towards the end of 2018 or early 2019.
102,Thank you
