,Word,Lemma,POSTag,Shape
134,grew,grow,VBD,xxxx
135,22,22,CD,dd
136,%,%,NN,%
137,year,year,NN,xxxx
138,-,-,HYPH,-
139,over,over,IN,xxxx
140,-,-,HYPH,-
141,year,year,NN,xxxx
142,with,with,IN,xxxx
143,double,double,JJ,xxxx
144,digit,digit,NN,xxxx
145,volume,volume,NN,xxxx
146,growth,growth,NN,xxxx
147,in,in,IN,xx
148,all,all,DT,xxx
149,markets,market,NNS,xxxx
150,",",",",",",","
151,primarily,primarily,RB,xxxx
152,from,from,IN,xxxx
153,share,share,NN,xxxx
154,gains,gain,NNS,xxxx
155,"
","
",_SP,"
"
156,Quarter,quarter,NN,Xxxxx
157,-,-,HYPH,-
158,on,on,IN,xx
159,-,-,HYPH,-
160,quarter,quarter,NN,xxxx
161,",",",",",",","
162,we,-PRON-,PRP,xx
163,saw,see,VBD,xxx
164,a,a,DT,x
165,slight,slight,JJ,xxxx
166,decline,decline,NN,xxxx
167,",",",",",",","
168,which,which,WDT,xxxx
169,follows,follow,VBZ,xxxx
170,the,the,DT,xxx
171,typical,typical,JJ,xxxx
172,pattern,pattern,NN,xxxx
173,for,for,IN,xxx
174,Prolia,Prolia,NNP,Xxxxx
175,in,in,IN,xx
176,the,the,DT,xxx
177,first,first,JJ,xxxx
178,and,and,CC,xxx
179,the,the,DT,xxx
180,third,third,JJ,xxxx
181,quarters,quarter,NNS,xxxx
182,"
","
",_SP,"
"
183,Prolia,Prolia,NNP,Xxxxx
184,",",",",",",","
185,as,as,IN,xx
186,Bob,Bob,NNP,Xxx
187,said,say,VBD,xxxx
188,",",",",",",","
189,is,be,VBZ,xx
190,a,a,DT,x
191,unique,unique,JJ,xxxx
192,asset,asset,NN,xxxx
193,with,with,IN,xxxx
194,a,a,DT,x
195,very,very,RB,xxxx
196,strong,strong,JJ,xxxx
197,value,value,NN,xxxx
198,proposition,proposition,NN,xxxx
199,"
","
",_SP,"
"
200,There,there,EX,Xxxxx
201,remains,remain,VBZ,xxxx
202,a,a,DT,x
203,large,large,JJ,xxxx
204,underserved,underserved,JJ,xxxx
205,osteoporotic,osteoporotic,JJ,xxxx
206,population,population,NN,xxxx
207,at,at,IN,xx
208,risk,risk,NN,xxxx
209,for,for,IN,xxx
210,fracture,fracture,NN,xxxx
211,"
","
",_SP,"
"
212,These,these,DT,Xxxxx
213,fractures,fracture,NNS,xxxx
214,often,often,RB,xxxx
215,cause,cause,VBP,xxxx
216,loss,loss,NN,xxxx
217,of,of,IN,xx
218,independence,independence,NN,xxxx
219,for,for,IN,xxx
220,patients,patient,NNS,xxxx
221,and,and,CC,xxx
222,place,place,VB,xxxx
223,a,a,DT,x
224,large,large,JJ,xxxx
225,burden,burden,NN,xxxx
226,on,on,IN,xx
227,caregivers,caregiver,NNS,xxxx
228,and,and,CC,xxx
229,society,society,NN,xxxx
230,"
","
",_SP,"
"
231,We,-PRON-,PRP,Xx
232,remain,remain,VBP,xxxx
233,focused,focused,JJ,xxxx
234,on,on,IN,xx
235,improving,improve,VBG,xxxx
236,diagnosis,diagnosis,NN,xxxx
237,and,and,CC,xxx
238,treatment,treatment,NN,xxxx
239,rates,rate,NNS,xxxx
240,in,in,IN,xx
241,order,order,NN,xxxx
242,to,to,TO,xx
243,bring,bring,VB,xxxx
244,Prolia,Prolia,NNP,Xxxxx
245,to,to,IN,xx
246,more,more,JJR,xxxx
247,of,of,IN,xx
248,these,these,DT,xxxx
249,patients,patient,NNS,xxxx
250,in,in,IN,xx
251,need,need,NN,xxxx
252,"
","
",_SP,"
"
253,With,with,IN,Xxxx
254,share,share,NN,xxxx
255,around,around,IN,xxxx
256,20,20,CD,dd
257,%,%,NN,%
258,in,in,IN,xx
259,most,most,JJS,xxxx
260,markets,market,NNS,xxxx
261,",",",",",",","
262,there,there,EX,xxxx
263,continues,continue,VBZ,xxxx
264,to,to,TO,xx
265,be,be,VB,xx
266,a,a,DT,x
267,lot,lot,NN,xxx
268,of,of,IN,xx
269,room,room,NN,xxxx
270,for,for,IN,xxx
271,Prolia,Prolia,NNP,Xxxxx
272,to,to,TO,xx
273,grow,grow,VB,xxxx
274,and,and,CC,xxx
275,we,-PRON-,PRP,xx
276,are,be,VBP,xxx
277,investing,invest,VBG,xxxx
278,accordingly,accordingly,RB,xxxx
279,"
","
",_SP,"
"
280,As,as,IN,Xx
281,I,-PRON-,PRP,X
282,mentioned,mention,VBD,xxxx
283,before,before,RB,xxxx
284,",",",",",",","
285,there,there,EX,xxxx
286,are,be,VBP,xxx
287,some,some,DT,xxxx
288,countries,country,NNS,xxxx
289,such,such,JJ,xxxx
290,as,as,IN,xx
291,Australia,Australia,NNP,Xxxxx
292,",",",",",",","
293,Switzerland,Switzerland,NNP,Xxxxx
294,and,and,CC,xxx
295,Ireland,Ireland,NNP,Xxxxx
296,with,with,IN,xxxx
297,better,well,JJR,xxxx
298,diagnosis,diagnosis,NN,xxxx
299,and,and,CC,xxx
300,treatment,treatment,NN,xxxx
301,rates,rate,NNS,xxxx
302,for,for,IN,xxx
303,osteoporosis,osteoporosis,NN,xxxx
304,where,where,WRB,xxxx
305,Prolia,Prolia,NNP,Xxxxx
306,has,have,VBZ,xxx
307,a,a,DT,x
308,50,50,CD,dd
309,%,%,NN,%
310,share,share,NN,xxxx
311,or,or,CC,xx
312,better,well,JJR,xxxx
313,"
","
",_SP,"
"
314,These,these,DT,Xxxxx
315,are,be,VBP,xxx
316,countries,country,NNS,xxxx
317,that,that,WDT,xxxx
318,truly,truly,RB,xxxx
319,understand,understand,VBP,xxxx
320,the,the,DT,xxx
321,societal,societal,JJ,xxxx
322,costs,cost,NNS,xxxx
323,of,of,IN,xx
324,nonintervention,nonintervention,NN,xxxx
325,"
","
",_SP,"
"
326,KYPROLIS,KYPROLIS,NNP,XXXX
327,grew,grow,VBD,xxxx
328,13,13,CD,dd
329,%,%,NN,%
330,year,year,NN,xxxx
331,-,-,HYPH,-
332,over,over,IN,xxxx
333,-,-,HYPH,-
334,year,year,NN,xxxx
335,in,in,IN,xx
336,a,a,DT,x
337,competitive,competitive,JJ,xxxx
338,multiple,multiple,JJ,xxxx
339,myeloma,myeloma,NN,xxxx
340,segment,segment,NN,xxxx
341,with,with,IN,xxxx
342,several,several,JJ,xxxx
343,new,new,JJ,xxx
344,entrants,entrant,NNS,xxxx
345,"
","
",_SP,"
"
346,Outside,outside,IN,Xxxxx
347,the,the,DT,xxx
348,U.S,U.S,NNP,X.X
349,"
","
",_SP,"
"
350,",",",",",",","
351,we,-PRON-,PRP,xx
352,continue,continue,VBP,xxxx
353,to,to,TO,xx
354,see,see,VB,xxx
355,strong,strong,JJ,xxxx
356,growth,growth,NN,xxxx
357,from,from,IN,xxxx
358,both,both,CC,xxxx
359,existing,existing,JJ,xxxx
360,and,and,CC,xxx
361,new,new,JJ,xxx
362,markets,market,NNS,xxxx
363,"
","
",_SP,"
"
364,KYPROLIS,KYPROLIS,NNP,XXXX
365,is,be,VBZ,xx
366,a,a,DT,x
367,unique,unique,JJ,xxxx
368,product,product,NN,xxxx
369,in,in,IN,xx
370,a,a,DT,x
371,competitive,competitive,JJ,xxxx
372,position,position,NN,xxxx
373,having,have,VBG,xxxx
374,two,two,CD,xxx
375,compelling,compelling,JJ,xxxx
376,sets,set,NNS,xxxx
377,of,of,IN,xx
378,overall,overall,JJ,xxxx
379,survival,survival,NN,xxxx
380,data,datum,NNS,xxxx
381,in,in,IN,xx
382,relapsed,relapse,VBN,xxxx
383,multiple,multiple,JJ,xxxx
384,myeloma,myeloma,NN,xxxx
385,patients,patient,NNS,xxxx
386,"
","
",_SP,"
"
387,Our,-PRON-,PRP$,Xxx
388,most,most,RBS,xxxx
389,recent,recent,JJ,xxxx
390,market,market,NN,xxxx
391,share,share,NN,xxxx
392,data,datum,NNS,xxxx
393,in,in,IN,xx
394,the,the,DT,xxx
395,U.S,U.S,NNP,X.X
396,"
","
",_SP,"
"
397,shows,show,VBZ,xxxx
398,an,an,DT,xx
399,improvement,improvement,NN,xxxx
400,in,in,IN,xx
401,new,new,JJ,xxx
402,patient,patient,JJ,xxxx
403,share,share,NN,xxxx
404,in,in,IN,xx
405,second,second,JJ,xxxx
406,line,line,NN,xxxx
407,setting,set,VBG,xxxx
408,"
","
",_SP,"
"
409,This,this,DT,Xxxx
410,is,be,VBZ,xx
411,an,an,DT,xx
412,important,important,JJ,xxxx
413,leading,leading,JJ,xxxx
414,indicator,indicator,NN,xxxx
415,for,for,IN,xxx
416,sales,sale,NNS,xxxx
417,growth,growth,NN,xxxx
418,into,into,IN,xxxx
419,future,future,JJ,xxxx
420,quarters,quarter,NNS,xxxx
421,"
","
",_SP,"
"
422,KYPROLIS,KYPROLIS,NNP,XXXX
423,also,also,RB,xxxx
424,continues,continue,VBZ,xxxx
425,to,to,TO,xx
426,have,have,VB,xxxx
427,a,a,DT,x
428,prominent,prominent,JJ,xxxx
429,position,position,NN,xxxx
430,in,in,IN,xx
431,the,the,DT,xxx
432,NCCN,NCCN,NNP,XXXX
433,Guidelines,Guidelines,NNPS,Xxxxx
434,for,for,IN,xxx
435,all,all,DT,xxx
436,lines,line,NNS,xxxx
437,of,of,IN,xx
438,therapy,therapy,NN,xxxx
439,"
","
",_SP,"
"
440,XGEVA,XGEVA,NNP,XXXX
441,declined,decline,VBD,xxxx
442,2,2,CD,d
443,%,%,NN,%
444,year,year,NN,xxxx
445,-,-,HYPH,-
446,over,over,IN,xxxx
447,-,-,HYPH,-
448,year,year,NN,xxxx
449,",",",",",",","
450,primarily,primarily,RB,xxxx
451,due,due,JJ,xxx
452,to,to,IN,xx
453,a,a,DT,x
454,shift,shift,NN,xxxx
455,in,in,IN,xx
456,timing,timing,NN,xxxx
457,of,of,IN,xx
458,purchases,purchase,NNS,xxxx
459,from,from,IN,xxxx
460,some,some,DT,xxxx
461,larger,large,JJR,xxxx
462,end,end,NN,xxx
463,customers,customer,NNS,xxxx
464,"
","
",_SP,"
"
465,We,-PRON-,PRP,Xx
466,believe,believe,VBP,xxxx
467,XGEVA,XGEVA,NNP,XXXX
468,'s,'s,POS,'x
469,positioned,position,VBD,xxxx
470,for,for,IN,xxx
471,growth,growth,NN,xxxx
472,in,in,IN,xx
473,2018,2018,CD,dddd
474,with,with,IN,xxxx
475,the,the,DT,xxx
476,addition,addition,NN,xxxx
477,of,of,IN,xx
478,a,a,DT,x
479,multiple,multiple,JJ,xxxx
480,myeloma,myeloma,NN,xxxx
481,indication,indication,NN,xxxx
482,"
","
",_SP,"
"
483,Neulasta,Neulasta,NNP,Xxxxx
484,declined,decline,VBD,xxxx
485,6,6,CD,d
486,%,%,NN,%
487,year,year,NN,xxxx
488,-,-,HYPH,-
489,over,over,IN,xxxx
490,-,-,HYPH,-
491,year,year,NN,xxxx
492,due,due,IN,xxx
493,to,to,IN,xx
494,a,a,DT,x
495,shift,shift,NN,xxxx
496,in,in,IN,xx
497,timing,timing,NN,xxxx
498,of,of,IN,xx
499,purchases,purchase,NNS,xxxx
500,by,by,IN,xx
501,some,some,DT,xxxx
502,larger,large,JJR,xxxx
503,end,end,NN,xxx
504,customers,customer,NNS,xxxx
505,as,as,RB,xx
506,well,well,RB,xxxx
507,as,as,IN,xx
508,a,a,DT,x
509,small,small,JJ,xxxx
510,decline,decline,NN,xxxx
511,in,in,IN,xx
512,the,the,DT,xxx
513,number,number,NN,xxxx
514,of,of,IN,xx
515,myelosuppressive,myelosuppressive,JJ,xxxx
516,chemotherapy,chemotherapy,NN,xxxx
517,regimens,regimen,VBZ,xxxx
518,"
","
",_SP,"
"
519,The,the,DT,Xxx
520,Onpro,Onpro,NNP,Xxxxx
521,kit,kit,NN,xxx
522,grew,grow,VBD,xxxx
523,share,share,NN,xxxx
524,to,to,IN,xx
525,56,56,CD,dd
526,%,%,NN,%
527,of,of,IN,xx
528,Neulasta,Neulasta,NNP,Xxxxx
529,units,unit,NNS,xxxx
530,and,and,CC,xxx
531,we,-PRON-,PRP,xx
532,expect,expect,VBP,xxxx
533,to,to,TO,xx
534,continue,continue,VB,xxxx
535,to,to,TO,xx
536,drive,drive,VB,xxxx
537,additional,additional,JJ,xxxx
538,Onpro,Onpro,NNP,Xxxxx
539,adoption,adoption,NN,xxxx
540,into,into,IN,xxxx
541,2018,2018,CD,dddd
542,.,.,.,.
543,Our,-PRON-,PRP$,Xxx
544,most,most,RBS,xxxx
545,recent,recent,JJ,xxxx
546,in,in,IN,xx
547,-,-,HYPH,-
548,market,market,NN,xxxx
549,data,datum,NNS,xxxx
550,shows,show,VBZ,xxxx
551,that,that,IN,xxxx
552,Onpro,Onpro,NNP,Xxxxx
553,drives,drive,VBZ,xxxx
554,better,well,JJR,xxxx
555,adherence,adherence,NN,xxxx
556,to,to,IN,xx
557,therapy,therapy,NN,xxxx
558,",",",",",",","
559,which,which,WDT,xxxx
560,leads,lead,VBZ,xxxx
561,to,to,IN,xx
562,lowering,lower,VBG,xxxx
563,of,of,IN,xx
564,rates,rate,NNS,xxxx
565,of,of,IN,xx
566,febrile,febrile,JJ,xxxx
567,neutropenia,neutropenia,NNP,xxxx
568,",",",",",",","
569,and,and,CC,xxx
570,in,in,IN,xx
571,fact,fact,NN,xxxx
572,lower,low,JJR,xxxx
573,rates,rate,NNS,xxxx
574,of,of,IN,xx
575,hospitalization,hospitalization,NN,xxxx
576,"
","
",_SP,"
"
577,Simply,simply,RB,Xxxxx
578,put,put,VBN,xxx
579,",",",",",",","
580,Onpro,Onpro,NNP,Xxxxx
581,is,be,VBZ,xx
582,a,a,DT,x
583,better,well,JJR,xxxx
584,value,value,NN,xxxx
585,to,to,IN,xx
586,the,the,DT,xxx
587,healthcare,healthcare,NN,xxxx
588,system,system,NN,xxxx
589,and,and,CC,xxx
590,this,this,DT,xxxx
591,is,be,VBZ,xx
592,an,an,DT,xx
593,important,important,JJ,xxxx
594,point,point,NN,xxxx
595,of,of,IN,xx
596,potential,potential,JJ,xxxx
597,differentiation,differentiation,NN,xxxx
598,for,for,IN,xxx
599,the,the,DT,xxx
600,future,future,NN,xxxx
601,"
","
",_SP,"
"
602,With,with,IN,Xxxx
603,NEUPOGEN,NEUPOGEN,NNP,XXXX
604,",",",",",",","
605,the,the,DT,xxx
606,impact,impact,NN,xxxx
607,of,of,IN,xx
608,short,short,RB,xxxx
609,-,-,HYPH,-
610,acting,act,VBG,xxxx
611,biosimilar,biosimilar,JJ,xxxx
612,competition,competition,NN,xxxx
613,was,be,VBD,xxx
614,consistent,consistent,JJ,xxxx
615,with,with,IN,xxxx
616,prior,prior,JJ,xxxx
617,trends,trend,NNS,xxxx
618,"
","
",_SP,"
"
619,We,-PRON-,PRP,Xx
620,exited,exit,VBD,xxxx
621,the,the,DT,xxx
622,quarter,quarter,NN,xxxx
623,with,with,IN,xxxx
624,41,41,CD,dd
625,%,%,NN,%
626,share,share,NN,xxxx
627,of,of,IN,xx
628,the,the,DT,xxx
629,short,short,RB,xxxx
630,-,-,HYPH,-
631,acting,act,VBG,xxxx
632,segment,segment,NN,xxxx
633,and,and,CC,xxx
634,we,-PRON-,PRP,xx
635,have,have,VBP,xxxx
636,continued,continue,VBN,xxxx
637,to,to,TO,xx
638,maintain,maintain,VB,xxxx
639,pricing,pricing,NN,xxxx
640,discipline,discipline,NN,xxxx
641,despite,despite,IN,xxxx
642,the,the,DT,xxx
643,competitive,competitive,JJ,xxxx
644,pressures,pressure,NNS,xxxx
645,NEUPOGEN,NEUPOGEN,NNP,XXXX
646,has,have,VBZ,xxx
647,faced,face,VBN,xxxx
648,over,over,IN,xxxx
649,the,the,DT,xxx
650,last,last,JJ,xxxx
651,several,several,JJ,xxxx
652,years,year,NNS,xxxx
653,"
","
",_SP,"
"
654,Enbrel,Enbrel,NNP,Xxxxx
655,sales,sale,NNS,xxxx
656,declined,decline,VBD,xxxx
657,6,6,CD,d
658,%,%,NN,%
659,year,year,NN,xxxx
660,-,-,HYPH,-
661,over,over,IN,xxxx
662,-,-,HYPH,-
663,year,year,NN,xxxx
664,",",",",",",","
665,in,in,IN,xx
666,line,line,NN,xxxx
667,with,with,IN,xxxx
668,prescription,prescription,NN,xxxx
669,trends,trend,NNS,xxxx
670,"
","
",_SP,"
"
671,We,-PRON-,PRP,Xx
672,expect,expect,VBP,xxxx
673,these,these,DT,xxxx
674,prescription,prescription,NN,xxxx
675,trends,trend,NNS,xxxx
676,to,to,TO,xx
677,continue,continue,VB,xxxx
678,into,into,IN,xxxx
679,2018,2018,CD,dddd
680,.,.,.,.
681,Segment,segment,NN,Xxxxx
682,growth,growth,NN,xxxx
683,year,year,NN,xxxx
684,-,-,HYPH,-
685,over,over,IN,xxxx
686,-,-,HYPH,-
687,year,year,NN,xxxx
688,was,be,VBD,xxx
689,in,in,IN,xx
690,line,line,NN,xxxx
691,with,with,IN,xxxx
692,last,last,JJ,xxxx
693,quarter,quarter,NN,xxxx
694,across,across,IN,xxxx
695,both,both,DT,xxxx
696,rheumatology,rheumatology,NN,xxxx
697,and,and,CC,xxx
698,dermatology,dermatology,NN,xxxx
699,segments,segment,NNS,xxxx
700,",",",",",",","
701,confirming,confirm,VBG,xxxx
702,the,the,DT,xxx
703,rebound,rebound,NN,xxxx
704,from,from,IN,xxxx
705,the,the,DT,xxx
706,slower,slow,JJR,xxxx
707,growth,growth,NN,xxxx
708,seen,see,VBN,xxxx
709,in,in,IN,xx
710,quarter,quarter,NN,xxxx
711,one,one,CD,xxx
712,"
","
",_SP,"
"
713,Enbrel,Enbrel,NNP,Xxxxx
714,lost,lose,VBD,xxxx
715,less,less,JJR,xxxx
716,than,than,IN,xxxx
717,1,1,CD,d
718,point,point,NN,xxxx
719,of,of,IN,xx
720,share,share,NN,xxxx
721,in,in,IN,xx
722,both,both,DT,xxxx
723,segments,segment,NNS,xxxx
724,in,in,IN,xx
725,this,this,DT,xxxx
726,quarter,quarter,NN,xxxx
727,",",",",",",","
728,consistent,consistent,JJ,xxxx
729,with,with,IN,xxxx
730,prior,prior,JJ,xxxx
731,trends,trend,NNS,xxxx
732,"
","
",_SP,"
"
733,Quarter,quarter,NN,Xxxxx
734,three,three,CD,xxxx
735,saw,see,VBD,xxx
736,a,a,DT,x
737,low,low,JJ,xxx
738,single,single,JJ,xxxx
739,digit,digit,NN,xxxx
740,year,year,NN,xxxx
741,-,-,HYPH,-
742,over,over,IN,xxxx
743,-,-,HYPH,-
744,year,year,NN,xxxx
745,decline,decline,NN,xxxx
746,in,in,IN,xx
747,net,net,JJ,xxx
748,selling,selling,NN,xxxx
749,price,price,NN,xxxx
750,"
","
",_SP,"
"
751,Overall,overall,RB,Xxxxx
752,",",",",",",","
753,we,-PRON-,PRP,xx
754,expect,expect,VBP,xxxx
755,there,there,RB,xxxx
756,to,to,TO,xx
757,be,be,VB,xx
758,a,a,DT,x
759,very,very,RB,xxxx
760,slight,slight,JJ,xxxx
761,year,year,NN,xxxx
762,-,-,HYPH,-
763,over,over,IN,xxxx
764,-,-,HYPH,-
765,year,year,NN,xxxx
766,decline,decline,NN,xxxx
767,in,in,IN,xx
768,net,net,JJ,xxx
769,selling,selling,NN,xxxx
770,price,price,NN,xxxx
771,for,for,IN,xxx
772,the,the,DT,xxx
773,full,full,JJ,xxxx
774,year,year,NN,xxxx
775,2017,2017,CD,dddd
776,.,.,.,.
777,Most,Most,JJS,Xxxx
778,formulary,formulary,JJ,xxxx
779,decisions,decision,NNS,xxxx
780,for,for,IN,xxx
781,2018,2018,CD,dddd
782,have,have,VBP,xxxx
783,now,now,RB,xxx
784,been,be,VBN,xxxx
785,finalized,finalize,VBN,xxxx
786,and,and,CC,xxx
787,we,-PRON-,PRP,xx
788,expect,expect,VBP,xxxx
789,the,the,DT,xxx
790,net,net,JJ,xxx
791,selling,selling,NN,xxxx
792,price,price,NN,xxxx
793,trends,trend,NNS,xxxx
794,of,of,IN,xx
795,2017,2017,CD,dddd
796,to,to,TO,xx
797,continue,continue,VB,xxxx
798,into,into,IN,xxxx
799,2018,2018,CD,dddd
800,.,.,.,.
801,You,-PRON-,PRP,Xxx
802,may,may,MD,xxx
803,recall,recall,VB,xxxx
804,that,that,IN,xxxx
805,we,-PRON-,PRP,xx
806,noticed,notice,VBD,xxxx
807,some,some,DT,xxxx
808,potential,potential,JJ,xxxx
809,excess,excess,JJ,xxxx
810,end,end,NN,xxx
811,-,-,HYPH,-
812,user,user,NN,xxxx
813,inventory,inventory,NN,xxxx
814,at,at,IN,xx
815,the,the,DT,xxx
816,end,end,NN,xxx
817,of,of,IN,xx
818,quarter,quarter,NN,xxxx
819,two,two,CD,xxx
820,"
","
",_SP,"
"
821,End,end,NN,Xxx
822,-,-,HYPH,-
823,user,user,NN,xxxx
824,inventory,inventory,NN,xxxx
825,levels,level,NNS,xxxx
826,are,be,VBP,xxx
827,estimated,estimate,VBN,xxxx
828,by,by,IN,xx
829,deducting,deduct,VBG,xxxx
830,the,the,DT,xxx
831,value,value,NN,xxxx
832,of,of,IN,xx
833,prescriptions,prescription,NNS,xxxx
834,from,from,IN,xxxx
835,the,the,DT,xxx
836,value,value,NN,xxxx
837,of,of,IN,xx
838,wholesaler,wholesaler,NN,xxxx
839,shipments,shipment,NNS,xxxx
840,to,to,TO,xx
841,end,end,VB,xxx
842,customers,customer,NNS,xxxx
843,"
","
",_SP,"
"
844,Based,base,VBN,Xxxxx
845,on,on,IN,xx
846,this,this,DT,xxxx
847,data,data,NN,xxxx
848,",",",",",",","
849,we,-PRON-,PRP,xx
850,did,do,VBD,xxx
851,not,not,RB,xxx
852,see,see,VB,xxx
853,a,a,DT,x
854,depletion,depletion,NN,xxxx
855,in,in,IN,xx
856,the,the,DT,xxx
857,third,third,JJ,xxxx
858,quarter,quarter,NN,xxxx
859,"
","
",_SP,"
"
860,And,and,CC,Xxx
861,if,if,IN,xx
862,prior,prior,JJ,xxxx
863,fourth,fourth,JJ,xxxx
864,quarter,quarter,NN,xxxx
865,patterns,pattern,NNS,xxxx
866,hold,hold,VBP,xxxx
867,",",",",",",","
868,we,-PRON-,PRP,xx
869,would,would,MD,xxxx
870,not,not,RB,xxx
871,expect,expect,VB,xxxx
872,a,a,DT,x
873,depletion,depletion,NN,xxxx
874,in,in,IN,xx
875,the,the,DT,xxx
876,fourth,fourth,JJ,xxxx
877,quarter,quarter,NN,xxxx
878,either,either,CC,xxxx
879,"
","
",_SP,"
"
880,We,-PRON-,PRP,Xx
881,continue,continue,VBP,xxxx
882,to,to,TO,xx
883,make,make,VB,xxxx
884,investments,investment,NNS,xxxx
885,to,to,TO,xx
886,maximize,maximize,VB,xxxx
887,Enbrel,Enbrel,NNP,Xxxxx
888,'s,'s,POS,'x
889,long,long,JJ,xxxx
890,-,-,HYPH,-
891,term,term,NN,xxxx
892,value,value,NN,xxxx
893,such,such,JJ,xxxx
894,as,as,IN,xx
895,the,the,DT,xxx
896,imminent,imminent,JJ,xxxx
897,launch,launch,NN,xxxx
898,of,of,IN,xx
899,our,-PRON-,PRP$,xxx
900,Enbrel,Enbrel,NNP,Xxxxx
901,AutoTouch,AutoTouch,NNP,XxxxXxxxx
902,",",",",",",","
903,a,a,DT,x
904,reusable,reusable,JJ,xxxx
905,auto,auto,NN,xxxx
906,injector,injector,NN,xxxx
907,that,that,WDT,xxxx
908,is,be,VBZ,xx
909,ergonomically,ergonomically,RB,xxxx
910,designed,design,VBN,xxxx
911,to,to,TO,xx
912,meet,meet,VB,xxxx
913,the,the,DT,xxx
914,needs,need,NNS,xxxx
915,of,of,IN,xx
916,rheumatoid,rheumatoid,JJ,xxxx
917,arthritis,arthritis,NN,xxxx
918,patients,patient,NNS,xxxx
919,"
","
",_SP,"
"
