,Word,Lemma,POSTag,Shape
72,Q4,Q4,NNP,Xd
73,grew,grow,VBD,xxxx
74,1,1,CD,d
75,%,%,NN,%
76,year,year,NN,xxxx
77,-,-,HYPH,-
78,over,over,IN,xxxx
79,-,-,HYPH,-
80,year,year,NN,xxxx
81,to,to,IN,xx
82,approximately,approximately,RB,xxxx
83,$,$,$,$
84,2.9,2.9,CD,d.d
85,billion,billion,CD,xxxx
86,and,and,CC,xxx
87,grew,grow,VBD,xxxx
88,6,6,CD,d
89,%,%,NN,%
90,for,for,IN,xxx
91,the,the,DT,xxx
92,full,full,JJ,xxxx
93,year,year,NN,xxxx
94,to,to,IN,xx
95,$,$,$,$
96,11.4,11.4,CD,dd.d
97,billion,billion,CD,xxxx
98,"
","
",_SP,"
"
99,Global,global,JJ,Xxxxx
100,fourth,fourth,JJ,xxxx
101,quarter,quarter,NN,xxxx
102,TECFIDERA,TECFIDERA,NNP,XXXX
103,revenues,revenue,NNS,xxxx
104,were,be,VBD,xxxx
105,$,$,$,$
106,1,1,CD,d
107,billion,billion,CD,xxxx
108,"
","
",_SP,"
"
109,This,this,DT,Xxxx
110,included,include,VBD,xxxx
111,revenues,revenue,NNS,xxxx
112,of,of,IN,xx
113,$,$,$,$
114,800,800,CD,ddd
115,million,million,CD,xxxx
116,in,in,IN,xx
117,the,the,DT,xxx
118,U.S,U.S,NNP,X.X
119,"
","
",_SP,"
"
120,",",",",",",","
121,an,an,DT,xx
122,increase,increase,NN,xxxx
123,of,of,IN,xx
124,2,2,CD,d
125,%,%,NN,%
126,versus,versus,IN,xxxx
127,Q4,Q4,NNP,Xd
128,last,last,JJ,xxxx
129,year,year,NN,xxxx
130,",",",",",",","
131,and,and,CC,xxx
132,$,$,$,$
133,202,202,CD,ddd
134,million,million,CD,xxxx
135,outside,outside,IN,xxxx
136,the,the,DT,xxx
137,U.S,U.S,NNP,X.X
138,"
","
",_SP,"
"
139,",",",",",",","
140,a,a,DT,x
141,decrease,decrease,NN,xxxx
142,of,of,IN,xx
143,3,3,CD,d
144,%,%,NN,%
145,versus,versus,IN,xxxx
146,Q4,Q4,NNP,Xd
147,of,of,IN,xx
148,last,last,JJ,xxxx
149,year,year,NN,xxxx
150,"
","
",_SP,"
"
151,As,as,IN,Xx
152,a,a,DT,x
153,reminder,reminder,NN,xxxx
154,",",",",",",","
155,in,in,IN,xx
156,Q3,Q3,NNP,Xd
157,",",",",",",","
158,we,-PRON-,PRP,xx
159,believe,believe,VBP,xxxx
160,TECFIDERA,TECFIDERA,NNP,XXXX
161,U.S,U.S,NNP,X.X
162,"
","
",_SP,"
"
163,revenue,revenue,NN,xxxx
164,benefited,benefit,VBN,xxxx
165,by,by,IN,xx
166,approximately,approximately,RB,xxxx
167,$,$,$,$
168,40,40,CD,dd
169,million,million,CD,xxxx
170,to,to,TO,xx
171,$,$,$,$
172,50,50,CD,dd
173,million,million,CD,xxxx
174,due,due,IN,xxx
175,to,to,IN,xx
176,inventory,inventory,NN,xxxx
177,build,build,NN,xxxx
178,in,in,IN,xx
179,the,the,DT,xxx
180,channel,channel,NN,xxxx
181,",",",",",",","
182,which,which,WDT,xxxx
183,impacts,impact,VBZ,xxxx
184,the,the,DT,xxx
185,sequential,sequential,JJ,xxxx
186,quarter,quarter,NN,xxxx
187,comparison,comparison,NN,xxxx
188,"
","
",_SP,"
"
189,On,on,IN,Xx
190,a,a,DT,x
191,sequential,sequential,JJ,xxxx
192,basis,basis,NN,xxxx
193,",",",",",",","
194,we,-PRON-,PRP,xx
195,believe,believe,VBP,xxxx
196,inventory,inventory,NN,xxxx
197,levels,level,NNS,xxxx
198,remained,remain,VBD,xxxx
199,relatively,relatively,RB,xxxx
200,constant,constant,JJ,xxxx
201,"
","
",_SP,"
"
202,For,for,IN,Xxx
203,the,the,DT,xxx
204,full,full,JJ,xxxx
205,year,year,NN,xxxx
206,",",",",",",","
207,worldwide,worldwide,JJ,xxxx
208,TECFIDERA,TECFIDERA,NNP,XXXX
209,revenues,revenue,NNS,xxxx
210,were,be,VBD,xxxx
211,$,$,$,$
212,4,4,CD,d
213,billion,billion,CD,xxxx
214,",",",",",",","
215,an,an,DT,xx
216,increase,increase,NN,xxxx
217,of,of,IN,xx
218,9,9,CD,d
219,%,%,NN,%
220,versus,versus,IN,xxxx
221,prior,prior,JJ,xxxx
222,year,year,NN,xxxx
223,"
","
",_SP,"
"
224,This,this,DT,Xxxx
225,included,include,VBD,xxxx
226,$,$,$,$
227,3.2,3.2,CD,d.d
228,billion,billion,CD,xxxx
229,in,in,IN,xx
230,the,the,DT,xxx
231,U.S,U.S,NNP,X.X
232,"
","
",_SP,"
"
233,and,and,CC,xxx
234,$,$,$,$
235,799,799,CD,ddd
236,million,million,CD,xxxx
237,in,in,IN,xx
238,sales,sale,NNS,xxxx
239,outside,outside,IN,xxxx
240,the,the,DT,xxx
241,U.S,U.S,NNP,X.X
242,"
","
",_SP,"
"
243,Interferon,Interferon,NNP,Xxxxx
244,revenues,revenue,NNS,xxxx
245,",",",",",",","
246,including,include,VBG,xxxx
247,both,both,CC,xxxx
248,AVONEX,AVONEX,NNP,XXXX
249,and,and,CC,xxx
250,PLEGRIDY,PLEGRIDY,NNP,XXXX
251,",",",",",",","
252,were,be,VBD,xxxx
253,$,$,$,$
254,688,688,CD,ddd
255,million,million,CD,xxxx
256,during,during,IN,xxxx
257,the,the,DT,xxx
258,fourth,fourth,JJ,xxxx
259,quarter,quarter,NN,xxxx
260,",",",",",",","
261,a,a,DT,x
262,decrease,decrease,NN,xxxx
263,of,of,IN,xx
264,7,7,CD,d
265,%,%,NN,%
266,versus,versus,IN,xxxx
267,Q4,Q4,NNP,Xd
268,last,last,JJ,xxxx
269,year,year,NN,xxxx
270,"
","
",_SP,"
"
271,This,this,DT,Xxxx
272,included,include,VBD,xxxx
273,$,$,$,$
274,488,488,CD,ddd
275,million,million,CD,xxxx
276,in,in,IN,xx
277,the,the,DT,xxx
278,U.S,U.S,NNP,X.X
279,"
","
",_SP,"
"
280,and,and,CC,xxx
281,$,$,$,$
282,200,200,CD,ddd
283,million,million,CD,xxxx
284,in,in,IN,xx
285,sales,sale,NNS,xxxx
286,outside,outside,IN,xxxx
287,the,the,DT,xxx
288,U.S,U.S,NNP,X.X
289,"
","
",_SP,"
"
290,For,for,IN,Xxx
291,the,the,DT,xxx
292,full,full,JJ,xxxx
293,year,year,NN,xxxx
294,",",",",",",","
295,worldwide,worldwide,JJ,xxxx
296,interferon,interferon,NN,xxxx
297,revenues,revenue,NNS,xxxx
298,were,be,VBD,xxxx
299,$,$,$,$
300,2.8,2.8,CD,d.d
301,billion,billion,CD,xxxx
302,",",",",",",","
303,consisting,consist,VBG,xxxx
304,of,of,IN,xx
305,$,$,$,$
306,2,2,CD,d
307,billion,billion,CD,xxxx
308,in,in,IN,xx
309,the,the,DT,xxx
310,U.S,U.S,NNP,X.X
311,"
","
",_SP,"
"
312,and,and,CC,xxx
313,$,$,$,$
314,815,815,CD,ddd
315,million,million,CD,xxxx
316,in,in,IN,xx
317,sales,sale,NNS,xxxx
318,outside,outside,IN,xxxx
319,the,the,DT,xxx
320,U.S,U.S,NNP,X.X
321,"
","
",_SP,"
"
322,TYSABRI,tysabri,JJ,XXXX
323,worldwide,worldwide,JJ,xxxx
324,revenues,revenue,NNS,xxxx
325,were,be,VBD,xxxx
326,$,$,$,$
327,474,474,CD,ddd
328,million,million,CD,xxxx
329,this,this,DT,xxxx
330,quarter,quarter,NN,xxxx
331,",",",",",",","
332,a,a,DT,x
333,decrease,decrease,NN,xxxx
334,of,of,IN,xx
335,1,1,CD,d
336,%,%,NN,%
337,versus,versus,IN,xxxx
338,Q4,Q4,NNP,Xd
339,last,last,JJ,xxxx
340,year,year,NN,xxxx
341,"
","
",_SP,"
"
342,This,this,DT,Xxxx
343,included,include,VBD,xxxx
344,$,$,$,$
345,289,289,CD,ddd
346,million,million,CD,xxxx
347,in,in,IN,xx
348,the,the,DT,xxx
349,U.S,U.S,NNP,X.X
350,"
","
",_SP,"
"
351,and,and,CC,xxx
352,$,$,$,$
353,185,185,CD,ddd
354,million,million,CD,xxxx
355,outside,outside,IN,xxxx
356,the,the,DT,xxx
357,U.S,U.S,NNP,X.X
358,"
","
",_SP,"
"
359,",",",",",",","
360,Q4,Q4,NNP,Xd
361,TYSABRI,TYSABRI,NNP,XXXX
362,revenue,revenue,NN,xxxx
363,was,be,VBD,xxx
364,unfavorably,unfavorably,RB,xxxx
365,impacted,impact,VBN,xxxx
366,by,by,IN,xx
367,an,an,DT,xx
368,increase,increase,NN,xxxx
369,in,in,IN,xx
370,discounts,discount,NNS,xxxx
371,and,and,CC,xxx
372,allowances,allowance,NNS,xxxx
373,specific,specific,JJ,xxxx
374,to,to,IN,xx
375,this,this,DT,xxxx
376,quarter,quarter,NN,xxxx
377,"
","
",_SP,"
"
378,For,for,IN,Xxx
379,the,the,DT,xxx
380,full,full,JJ,xxxx
381,year,year,NN,xxxx
382,",",",",",",","
383,worldwide,worldwide,RB,xxxx
384,TYSABRI,tysabri,JJ,XXXX
385,revenues,revenue,NNS,xxxx
386,were,be,VBD,xxxx
387,$,$,$,$
388,2,2,CD,d
389,billion,billion,CD,xxxx
390,",",",",",",","
391,a,a,DT,x
392,4,4,CD,d
393,%,%,NN,%
394,increase,increase,NN,xxxx
395,versus,versus,IN,xxxx
396,the,the,DT,xxx
397,prior,prior,JJ,xxxx
398,year,year,NN,xxxx
399,"
","
",_SP,"
"
400,We,-PRON-,PRP,Xx
401,recorded,record,VBD,xxxx
402,U.S,U.S,NNP,X.X
403,"
","
",_SP,"
"
404,revenues,revenue,NNS,xxxx
405,of,of,IN,xx
406,$,$,$,$
407,1.2,1.2,CD,d.d
408,billion,billion,CD,xxxx
409,and,and,CC,xxx
410,$,$,$,$
411,781,781,CD,ddd
412,million,million,CD,xxxx
413,internationally,internationally,RB,xxxx
414,"
","
",_SP,"
"
415,Foreign,foreign,JJ,Xxxxx
416,exchange,exchange,NN,xxxx
417,and,and,CC,xxx
418,hedge,hedge,NN,xxxx
419,impact,impact,NN,xxxx
420,weakened,weaken,VBD,xxxx
421,full,full,JJ,xxxx
422,-,-,HYPH,-
423,year,year,NN,xxxx
424,revenue,revenue,NN,xxxx
425,by,by,IN,xx
426,approximately,approximately,RB,xxxx
427,$,$,$,$
428,66,66,CD,dd
429,million,million,CD,xxxx
430,for,for,IN,xxx
431,TECFIDERA,TECFIDERA,NNP,XXXX
432,",",",",",",","
433,$,$,$,$
434,79,79,CD,dd
435,million,million,CD,xxxx
436,for,for,IN,xxx
437,interferons,interferon,NNS,xxxx
438,",",",",",",","
439,and,and,CC,xxx
440,$,$,$,$
441,62,62,CD,dd
442,million,million,CD,xxxx
443,for,for,IN,xxx
444,TYSABRI,TYSABRI,NNP,XXXX
445,versus,versus,IN,xxxx
446,prior,prior,JJ,xxxx
447,year,year,NN,xxxx
448,"
","
",_SP,"
"
449,As,as,IN,Xx
450,a,a,DT,x
451,reminder,reminder,NN,xxxx
452,",",",",",",","
453,with,with,IN,xxxx
454,respect,respect,NN,xxxx
455,to,to,IN,xx
456,ZINBRYTA,ZINBRYTA,NNP,XXXX
457,",",",",",",","
458,in,in,IN,xx
459,the,the,DT,xxx
460,United,United,NNP,Xxxxx
461,States,States,NNP,Xxxxx
462,",",",",",",","
463,we,-PRON-,PRP,xx
464,do,do,VBP,xx
465,n't,not,RB,x'x
466,book,book,VB,xxxx
467,in,in,IN,xx
468,market,market,NN,xxxx
469,revenue,revenue,NN,xxxx
470,",",",",",",","
471,we,-PRON-,PRP,xx
472,book,book,VBP,xxxx
473,a,a,DT,x
474,profit,profit,NN,xxxx
475,share,share,NN,xxxx
476,"
","
",_SP,"
"
477,And,and,CC,Xxx
478,in,in,IN,xx
479,Q4,Q4,NNP,Xd
480,",",",",",",","
481,we,-PRON-,PRP,xx
482,experienced,experience,VBD,xxxx
483,a,a,DT,x
484,contra,contra,NNP,xxxx
485,revenue,revenue,NN,xxxx
486,to,to,IN,xx
487,the,the,DT,xxx
488,total,total,JJ,xxxx
489,revenue,revenue,NN,xxxx
490,line,line,NN,xxxx
491,"
","
",_SP,"
"
492,Our,-PRON-,PRP$,Xxx
493,Hemophilia,Hemophilia,NNP,Xxxxx
494,products,product,NNS,xxxx
495,continued,continue,VBD,xxxx
496,to,to,TO,xx
497,perform,perform,VB,xxxx
498,well,well,RB,xxxx
499,this,this,DT,xxxx
500,quarter,quarter,NN,xxxx
501,"
","
",_SP,"
"
502,ELOCTATE,eloctate,NN,XXXX
503,revenues,revenue,NNS,xxxx
504,for,for,IN,xxx
505,the,the,DT,xxx
506,quarter,quarter,NN,xxxx
507,were,be,VBD,xxxx
508,$,$,$,$
509,149,149,CD,ddd
510,million,million,CD,xxxx
511,",",",",",",","
512,an,an,DT,xx
513,increase,increase,NN,xxxx
514,of,of,IN,xx
515,47,47,CD,dd
516,%,%,NN,%
517,versus,versus,IN,xxxx
518,Q4,Q4,NNP,Xd
519,last,last,JJ,xxxx
520,year,year,NN,xxxx
521,"
","
",_SP,"
"
522,This,this,DT,Xxxx
523,includes,include,VBZ,xxxx
524,$,$,$,$
525,126,126,CD,ddd
526,million,million,CD,xxxx
527,in,in,IN,xx
528,the,the,DT,xxx
529,U.S,U.S,NNP,X.X
530,"
","
",_SP,"
"
531,and,and,CC,xxx
532,$,$,$,$
533,23,23,CD,dd
534,million,million,CD,xxxx
535,outside,outside,IN,xxxx
536,the,the,DT,xxx
537,U.S,U.S,NNP,X.X
538,"
","
",_SP,"
"
539,For,for,IN,Xxx
540,the,the,DT,xxx
541,full,full,JJ,xxxx
542,year,year,NN,xxxx
543,",",",",",",","
544,world,world,NN,xxxx
545,-,-,HYPH,-
546,wide,wide,JJ,xxxx
547,ELOCTATE,eloctate,NN,XXXX
548,revenues,revenue,NNS,xxxx
549,were,be,VBD,xxxx
550,$,$,$,$
551,513,513,CD,ddd
552,million,million,CD,xxxx
553,"
","
",_SP,"
"
554,We,-PRON-,PRP,Xx
555,recorded,record,VBD,xxxx
556,U.S,U.S,NNP,X.X
557,"
","
",_SP,"
"
558,revenue,revenue,NN,xxxx
559,of,of,IN,xx
560,$,$,$,$
561,445,445,CD,ddd
562,million,million,CD,xxxx
563,",",",",",",","
564,and,and,CC,xxx
565,$,$,$,$
566,68,68,CD,dd
567,million,million,CD,xxxx
568,internationally,internationally,RB,xxxx
569,"
","
",_SP,"
"
570,ALPROLIX,alprolix,NN,XXXX
571,revenues,revenue,NNS,xxxx
572,in,in,IN,xx
573,Q4,Q4,NNP,Xd
574,were,be,VBD,xxxx
575,$,$,$,$
576,93,93,CD,dd
577,million,million,CD,xxxx
578,",",",",",",","
579,an,an,DT,xx
580,increase,increase,NN,xxxx
581,of,of,IN,xx
582,31,31,CD,dd
583,%,%,NN,%
584,",",",",",",","
585,versus,versus,IN,xxxx
586,Q4,Q4,NNP,Xd
587,last,last,JJ,xxxx
588,year,year,NN,xxxx
589,",",",",",",","
590,including,include,VBG,xxxx
591,$,$,$,$
592,74,74,CD,dd
593,million,million,CD,xxxx
594,in,in,IN,xx
595,the,the,DT,xxx
596,U.S,U.S,NNP,X.X
597,"
","
",_SP,"
"
598,and,and,CC,xxx
599,$,$,$,$
600,20,20,CD,dd
601,million,million,CD,xxxx
602,outside,outside,NN,xxxx
603,of,of,IN,xx
604,the,the,DT,xxx
605,U.S,U.S,NNP,X.X
606,"
","
",_SP,"
"
607,For,for,IN,Xxx
608,the,the,DT,xxx
609,full,full,JJ,xxxx
610,year,year,NN,xxxx
611,",",",",",",","
612,worldwide,worldwide,RB,xxxx
613,ALPROLIX,alprolix,NN,XXXX
614,revenues,revenue,NNS,xxxx
615,were,be,VBD,xxxx
616,$,$,$,$
617,334,334,CD,ddd
618,million,million,CD,xxxx
619,"
","
",_SP,"
"
620,We,-PRON-,PRP,Xx
621,recorded,record,VBD,xxxx
622,U.S,U.S,NNP,X.X
623,"
","
",_SP,"
"
624,revenue,revenue,NN,xxxx
625,of,of,IN,xx
626,$,$,$,$
627,268,268,CD,ddd
628,million,million,CD,xxxx
629,and,and,CC,xxx
630,$,$,$,$
631,66,66,CD,dd
632,million,million,CD,xxxx
633,internationally,internationally,RB,xxxx
634,"
","
",_SP,"
"
635,Our,-PRON-,PRP$,Xxx
636,Biosimilar,Biosimilar,NNP,Xxxxx
637,business,business,NN,xxxx
638,generated,generate,VBD,xxxx
639,$,$,$,$
640,53,53,CD,dd
641,million,million,CD,xxxx
642,in,in,IN,xx
643,revenues,revenue,NNS,xxxx
644,this,this,DT,xxxx
645,quarter,quarter,NN,xxxx
646,",",",",",",","
647,and,and,CC,xxx
648,full,full,JJ,xxxx
649,-,-,HYPH,-
650,year,year,NN,xxxx
651,Biosimilar,Biosimilar,NNP,Xxxxx
652,revenues,revenue,NNS,xxxx
653,were,be,VBD,xxxx
654,$,$,$,$
655,101,101,CD,ddd
656,million,million,CD,xxxx
657,"
","
",_SP,"
"
658,Turning,turn,VBG,Xxxxx
659,to,to,IN,xx
660,our,-PRON-,PRP$,xxx
661,Anti,Anti,NNP,Xxxx
662,-,-,NNP,-
663,CD20,CD20,NNP,XXdd
664,revenues,revenue,NNS,xxxx
665,",",",",",",","
666,we,-PRON-,PRP,xx
667,recorded,record,VBD,xxxx
668,$,$,$,$
669,318,318,CD,ddd
670,million,million,CD,xxxx
671,for,for,IN,xxx
672,Q4,Q4,NNP,Xd
673,and,and,CC,xxx
674,$,$,$,$
675,1.3,1.3,CD,d.d
676,billion,billion,CD,xxxx
677,for,for,IN,xxx
678,the,the,DT,xxx
679,full,full,JJ,xxxx
680,year,year,NN,xxxx
681,"
","
",_SP,"
"
682,Total,total,JJ,Xxxxx
683,Other,other,JJ,Xxxxx
684,revenues,revenue,NNS,xxxx
685,were,be,VBD,xxxx
686,$,$,$,$
687,51,51,CD,dd
688,million,million,CD,xxxx
689,in,in,IN,xx
690,Q4,Q4,NNP,Xd
691,and,and,CC,xxx
692,$,$,$,$
693,316,316,CD,ddd
694,million,million,CD,xxxx
695,for,for,IN,xxx
696,the,the,DT,xxx
697,full,full,JJ,xxxx
698,year,year,NN,xxxx
699,"
","
",_SP,"
"
700,Now,now,RB,Xxx
701,turning,turn,VBG,xxxx
702,to,to,IN,xx
703,the,the,DT,xxx
704,expense,expense,NN,xxxx
705,line,line,NN,xxxx
706,on,on,IN,xx
707,the,the,DT,xxx
708,P&L,P&L,NNP,X&X
709,"
","
",_SP,"
"
710,Q4,Q4,NNP,Xd
711,GAAP,GAAP,NNP,XXXX
712,cost,cost,NN,xxxx
713,of,of,IN,xx
714,goods,good,NNS,xxxx
715,sold,sell,VBN,xxxx
716,was,be,VBD,xxx
717,$,$,$,$
718,378,378,CD,ddd
719,million,million,CD,xxxx
720,;,;,:,;
721,non,non,JJ,xxx
722,-,-,JJ,-
723,GAAP,gaap,JJ,XXXX
724,cost,cost,NN,xxxx
725,of,of,IN,xx
726,goods,good,NNS,xxxx
727,sold,sell,VBN,xxxx
728,was,be,VBD,xxx
729,$,$,$,$
730,363,363,CD,ddd
731,million,million,CD,xxxx
732,;,;,:,;
733,both,both,DT,xxxx
734,13,13,CD,dd
735,%,%,NN,%
736,of,of,IN,xx
737,revenue,revenue,NN,xxxx
738,"
","
",_SP,"
"
739,Full,full,JJ,Xxxx
740,-,-,HYPH,-
741,year,year,NN,xxxx
742,GAAP,GAAP,NNP,XXXX
743,COGS,cog,NNS,XXXX
744,were,be,VBD,xxxx
745,1.5,1.5,CD,d.d
746,billion,billion,CD,xxxx
747,or,or,CC,xx
748,13,13,CD,dd
749,%,%,NN,%
750,of,of,IN,xx
751,revenue,revenue,NN,xxxx
752,"
","
",_SP,"
"
753,And,and,CC,Xxx
754,full,full,JJ,xxxx
755,year,year,NN,xxxx
756,non,non,JJ,xxx
757,-,-,JJ,-
758,GAAP,gaap,JJ,XXXX
759,COGS,cog,NNS,XXXX
760,were,be,VBD,xxxx
761,1.4,1.4,CD,d.d
762,billion,billion,CD,xxxx
763,or,or,CC,xx
764,12,12,CD,dd
765,%,%,NN,%
766,of,of,IN,xx
767,revenue,revenue,NN,xxxx
768,"
","
",_SP,"
"
769,Q4,Q4,NNP,Xd
770,GAAP,GAAP,NNP,XXXX
771,R&D,R&D,NNP,X&X
772,expense,expense,NN,xxxx
773,was,be,VBD,xxx
774,$,$,$,$
775,534,534,CD,ddd
776,million,million,CD,xxxx
777,or,or,CC,xx
778,19,19,CD,dd
779,%,%,NN,%
780,of,of,IN,xx
781,revenue,revenue,NN,xxxx
782,"
","
",_SP,"
"
783,Q4,Q4,NNP,Xd
784,non,non,JJ,xxx
785,-,-,JJ,-
786,GAAP,gaap,JJ,XXXX
787,R&D,r&d,NN,X&X
788,was,be,VBD,xxx
789,$,$,$,$
790,531,531,CD,ddd
791,million,million,CD,xxxx
792,or,or,CC,xx
793,18,18,CD,dd
794,%,%,NN,%
795,of,of,IN,xx
796,revenue,revenue,NN,xxxx
797,"
","
",_SP,"
"
798,Both,both,DT,Xxxx
799,GAAP,GAAP,NNP,XXXX
800,and,and,CC,xxx
801,non,non,JJ,xxx
802,-,-,JJ,-
803,GAAP,gaap,JJ,XXXX
804,R&D,r&d,NN,X&X
805,expense,expense,NN,xxxx
806,included,include,VBD,xxxx
807,a,a,DT,x
808,$,$,$,$
809,50,50,CD,dd
810,million,million,CD,xxxx
811,payment,payment,NN,xxxx
812,milestone,milestone,NN,xxxx
813,to,to,IN,xx
814,Eisai,Eisai,NNP,Xxxxx
815,in,in,IN,xx
816,Q4,Q4,NNP,Xd
817,",",",",",",","
818,following,follow,VBG,xxxx
819,the,the,DT,xxx
820,dosing,dosing,NN,xxxx
821,of,of,IN,xx
822,the,the,DT,xxx
823,first,first,JJ,xxxx
824,patient,patient,NN,xxxx
825,in,in,RB,xx
826,",",",",",",","
827,in,in,IN,xx
828,the,the,DT,xxx
829,Phase,Phase,NNP,Xxxxx
830,3,3,CD,d
831,program,program,NN,xxxx
832,for,for,IN,xxx
833,the,the,DT,xxx
834,BACE,BACE,NNP,XXXX
835,inhibitor,inhibitor,NN,xxxx
836,"
","
",_SP,"
"
837,Full,full,JJ,Xxxx
838,year,year,NN,xxxx
839,GAAP,GAAP,NNP,XXXX
840,and,and,CC,xxx
841,non,non,JJ,xxx
842,-,-,JJ,-
843,GAAP,gaap,JJ,XXXX
844,R&D,r&d,NN,X&X
845,expense,expense,NN,xxxx
846,were,be,VBD,xxxx
847,$,$,$,$
848,2,2,CD,d
849,billion,billion,CD,xxxx
850,",",",",",",","
851,both,both,CC,xxxx
852,17,17,CD,dd
853,%,%,NN,%
854,of,of,IN,xx
855,revenue,revenue,NN,xxxx
856,"
","
",_SP,"
"
857,Q4,Q4,NNP,Xd
858,GAAP,GAAP,NNP,XXXX
859,SG&A,SG&A,NNP,XX&X
860,was,be,VBD,xxx
861,$,$,$,$
862,496,496,CD,ddd
863,million,million,CD,xxxx
864,;,;,:,;
865,Q4,Q4,NNP,Xd
866,non,non,JJ,xxx
867,-,-,JJ,-
868,GAAP,GAAP,NNP,XXXX
869,SG&A,SG&A,NNP,XX&X
870,was,be,VBD,xxx
871,$,$,$,$
872,484,484,CD,ddd
873,million,million,CD,xxxx
874,;,;,:,;
875,both,both,CC,xxxx
876,17,17,CD,dd
877,%,%,NN,%
878,of,of,IN,xx
879,revenue,revenue,NN,xxxx
880,"
","
",_SP,"
"
881,Both,both,DT,Xxxx
882,full,full,JJ,xxxx
883,-,-,HYPH,-
884,year,year,NN,xxxx
885,GAAP,GAAP,NNP,XXXX
886,and,and,CC,xxx
887,non,non,JJ,xxx
888,-,-,JJ,-
889,GAAP,GAAP,NNP,XXXX
890,SG&A,SG&A,NNP,XX&X
891,were,be,VBD,xxxx
892,$,$,$,$
893,1.9,1.9,CD,d.d
894,billion,billion,CD,xxxx
895,or,or,CC,xx
896,17,17,CD,dd
897,%,%,NN,%
898,of,of,IN,xx
899,revenue,revenue,NN,xxxx
900,"
","
",_SP,"
"
901,Throughout,throughout,IN,Xxxxx
902,the,the,DT,xxx
903,year,year,NN,xxxx
904,",",",",",",","
905,we,-PRON-,PRP,xx
906,continued,continue,VBD,xxxx
907,to,to,TO,xx
908,execute,execute,VB,xxxx
909,on,on,IN,xx
910,a,a,DT,x
911,number,number,NN,xxxx
912,of,of,IN,xx
913,measures,measure,NNS,xxxx
914,to,to,TO,xx
915,curb,curb,VB,xxxx
916,operating,operate,VBG,xxxx
917,expense,expense,NN,xxxx
918,growth,growth,NN,xxxx
919,",",",",",",","
920,while,while,IN,xxxx
921,continuing,continue,VBG,xxxx
922,to,to,TO,xx
923,invest,invest,VB,xxxx
924,in,in,IN,xx
925,R&D,r&d,NN,X&X
926,in,in,IN,xx
927,key,key,JJ,xxx
928,commercial,commercial,JJ,xxxx
929,priorities,priority,NNS,xxxx
930,"
","
",_SP,"
"
931,We,-PRON-,PRP,Xx
932,believe,believe,VBP,xxxx
933,the,the,DT,xxx
934,benefits,benefit,NNS,xxxx
935,materialized,materialize,VBN,xxxx
936,in,in,IN,xx
937,both,both,CC,xxxx
938,the,the,DT,xxx
939,fourth,fourth,JJ,xxxx
940,quarter,quarter,NN,xxxx
941,and,and,CC,xxx
942,full,full,JJ,xxxx
943,year,year,NN,xxxx
944,results,result,NNS,xxxx
945,"
","
",_SP,"
"
946,We,-PRON-,PRP,Xx
947,booked,book,VBD,xxxx
948,a,a,DT,x
949,GAAP,GAAP,NNP,XXXX
