,Word,Lemma,POSTag,Shape
74,276,276,CD,ddd
75,million,million,CD,xxxx
76,represents,represent,VBZ,xxxx
77,33,33,CD,dd
78,%,%,NN,%
79,growth,growth,NN,xxxx
80,over,over,IN,xxxx
81,the,the,DT,xxx
82,same,same,JJ,xxxx
83,period,period,NN,xxxx
84,last,last,JJ,xxxx
85,year,year,NN,xxxx
86,"
","
",_SP,"
"
87,Based,base,VBN,Xxxxx
88,on,on,IN,xx
89,Jakafi,Jakafi,NNP,Xxxxx
90,'s,'s,POS,'x
91,performance,performance,NN,xxxx
92,for,for,IN,xxx
93,the,the,DT,xxx
94,first,first,JJ,xxxx
95,six,six,CD,xxx
96,months,month,NNS,xxxx
97,of,of,IN,xx
98,the,the,DT,xxx
99,year,year,NN,xxxx
100,",",",",",",","
101,we,-PRON-,PRP,xx
102,are,be,VBP,xxx
103,increasing,increase,VBG,xxxx
104,our,-PRON-,PRP$,xxx
105,full,full,JJ,xxxx
106,year,year,NN,xxxx
107,Jakafi,Jakafi,NNP,Xxxxx
108,net,net,JJ,xxx
109,product,product,NN,xxxx
110,revenue,revenue,NN,xxxx
111,guidance,guidance,NN,xxxx
112,to,to,IN,xx
113,a,a,DT,x
114,range,range,NN,xxxx
115,of,of,IN,xx
116,$,$,$,$
117,1.090,1.090,CD,d.ddd
118,billion,billion,CD,xxxx
119,to,to,TO,xx
120,$,$,$,$
121,1.120,1.120,CD,d.ddd
122,billion,billion,CD,xxxx
123,"
","
",_SP,"
"
124,Our,-PRON-,PRP$,Xxx
125,gross,gross,JJ,xxxx
126,-,-,HYPH,-
127,to,to,IN,xx
128,-,-,HYPH,-
129,net,net,JJ,xxx
130,adjustment,adjustment,NN,xxxx
131,for,for,IN,xxx
132,the,the,DT,xxx
133,second,second,JJ,xxxx
134,quarter,quarter,NN,xxxx
135,was,be,VBD,xxx
136,approximately,approximately,RB,xxxx
137,12,12,CD,dd
138,%,%,NN,%
139,"
","
",_SP,"
"
140,We,-PRON-,PRP,Xx
141,expect,expect,VBP,xxxx
142,the,the,DT,xxx
143,total,total,JJ,xxxx
144,gross,gross,NN,xxxx
145,-,-,HYPH,-
146,to,to,IN,xx
147,-,-,HYPH,-
148,net,net,JJ,xxx
149,adjustment,adjustment,NN,xxxx
150,for,for,IN,xxx
151,the,the,DT,xxx
152,full,full,JJ,xxxx
153,year,year,NN,xxxx
154,to,to,TO,xx
155,be,be,VB,xx
156,approximately,approximately,RB,xxxx
157,13,13,CD,dd
158,%,%,NN,%
159,"
","
",_SP,"
"
160,Our,-PRON-,PRP$,Xxx
161,cost,cost,NN,xxxx
162,of,of,IN,xx
163,product,product,NN,xxxx
164,revenue,revenue,NN,xxxx
165,for,for,IN,xxx
166,the,the,DT,xxx
167,quarter,quarter,NN,xxxx
168,was,be,VBD,xxx
169,$,$,$,$
170,20,20,CD,dd
171,million,million,CD,xxxx
172,"
","
",_SP,"
"
173,This,this,DT,Xxxx
174,includes,include,VBZ,xxxx
175,the,the,DT,xxx
176,cost,cost,NN,xxxx
177,of,of,IN,xx
178,goods,good,NNS,xxxx
179,sold,sell,VBN,xxxx
180,for,for,IN,xxx
181,Jakafi,Jakafi,NNP,Xxxxx
182,and,and,CC,xxx
183,Iclusig,Iclusig,NNP,Xxxxx
184,",",",",",",","
185,the,the,DT,xxx
186,payment,payment,NN,xxxx
187,of,of,IN,xx
188,royalties,royalty,NNS,xxxx
189,to,to,IN,xx
190,Novartis,Novartis,NNP,Xxxxx
191,on,on,IN,xx
192,U.S,U.S,NNP,X.X
193,"
","
",_SP,"
"
194,Jakafi,Jakafi,NNP,Xxxxx
195,net,net,JJ,xxx
196,sales,sale,NNS,xxxx
197,",",",",",",","
198,and,and,CC,xxx
199,the,the,DT,xxx
200,amortization,amortization,NN,xxxx
201,of,of,IN,xx
202,acquired,acquire,VBN,xxxx
203,product,product,NN,xxxx
204,rights,right,NNS,xxxx
205,related,relate,VBN,xxxx
206,to,to,IN,xx
207,the,the,DT,xxx
208,Iclusig,Iclusig,NNP,Xxxxx
209,product,product,NN,xxxx
210,acquisition,acquisition,NN,xxxx
211,in,in,IN,xx
212,Europe,Europe,NNP,Xxxxx
213,"
","
",_SP,"
"
214,Our,-PRON-,PRP$,Xxx
215,R&D,r&d,NN,X&X
216,expense,expense,NN,xxxx
217,for,for,IN,xxx
218,the,the,DT,xxx
219,quarter,quarter,NN,xxxx
220,was,be,VBD,xxx
221,$,$,$,$
222,202,202,CD,ddd
223,million,million,CD,xxxx
224,",",",",",",","
225,including,include,VBG,xxxx
226,$,$,$,$
227,23,23,CD,dd
228,million,million,CD,xxxx
229,in,in,IN,xx
230,non,non,JJ,xxx
231,-,-,JJ,-
232,cash,cash,JJ,xxxx
233,stock,stock,NN,xxxx
234,compensation,compensation,NN,xxxx
235,"
","
",_SP,"
"
236,For,for,IN,Xxx
237,the,the,DT,xxx
238,full,full,JJ,xxxx
239,year,year,NN,xxxx
240,",",",",",",","
241,we,-PRON-,PRP,xx
242,expect,expect,VBP,xxxx
243,R&D,r&d,NN,X&X
244,expense,expense,NN,xxxx
245,to,to,TO,xx
246,be,be,VB,xx
247,in,in,IN,xx
248,the,the,DT,xxx
249,range,range,NN,xxxx
250,of,of,IN,xx
251,$,$,$,$
252,1.050,1.050,CD,d.ddd
253,billion,billion,CD,xxxx
254,to,to,TO,xx
255,$,$,$,$
256,1.150,1.150,CD,d.ddd
257,billion,billion,CD,xxxx
258,"
","
",_SP,"
"
259,This,this,DT,Xxxx
260,is,be,VBZ,xx
261,an,an,DT,xx
262,increase,increase,NN,xxxx
263,from,from,IN,xxxx
264,the,the,DT,xxx
265,previous,previous,JJ,xxxx
266,guidance,guidance,NN,xxxx
267,last,last,JJ,xxxx
268,quarter,quarter,NN,xxxx
269,"
","
",_SP,"
"
270,The,the,DT,Xxx
271,increased,increase,VBN,xxxx
272,R&D,r&d,NN,X&X
273,expense,expense,NN,xxxx
274,guidance,guidance,NN,xxxx
275,is,be,VBZ,xx
276,related,relate,VBN,xxxx
277,to,to,IN,xx
278,the,the,DT,xxx
279,acceleration,acceleration,NN,xxxx
280,of,of,IN,xx
281,the,the,DT,xxx
282,Phase,Phase,NNP,Xxxxx
283,3,3,CD,d
284,plans,plan,NNS,xxxx
285,for,for,IN,xxx
286,epacadostat,epacadostat,NNP,xxxx
287,"
","
",_SP,"
"
288,Our,-PRON-,PRP$,Xxx
289,SG&A,SG&A,NNP,XX&X
290,expense,expense,NN,xxxx
291,for,for,IN,xxx
292,the,the,DT,xxx
293,quarter,quarter,NN,xxxx
294,was,be,VBD,xxx
295,$,$,$,$
296,90,90,CD,dd
297,million,million,CD,xxxx
298,",",",",",",","
299,including,include,VBG,xxxx
300,$,$,$,$
301,11,11,CD,dd
302,million,million,CD,xxxx
303,in,in,IN,xx
304,non,non,JJ,xxx
305,-,-,JJ,-
306,cash,cash,JJ,xxxx
307,stock,stock,NN,xxxx
308,compensation,compensation,NN,xxxx
309,"
","
",_SP,"
"
310,We,-PRON-,PRP,Xx
311,recorded,record,VBD,xxxx
312,$,$,$,$
313,7,7,CD,d
314,million,million,CD,xxxx
315,in,in,IN,xx
316,expense,expense,NN,xxxx
317,related,relate,VBN,xxxx
318,to,to,IN,xx
319,the,the,DT,xxx
320,change,change,NN,xxxx
321,in,in,IN,xx
322,the,the,DT,xxx
323,fair,fair,JJ,xxxx
324,market,market,NN,xxxx
325,value,value,NN,xxxx
326,of,of,IN,xx
327,the,the,DT,xxx
328,contingent,contingent,JJ,xxxx
329,consideration,consideration,NN,xxxx
330,for,for,IN,xxx
331,the,the,DT,xxx
332,Iclusig,Iclusig,NNPS,Xxxxx
333,royalty,royalty,NN,xxxx
334,liability,liability,NN,xxxx
335,"
","
",_SP,"
"
336,Moving,move,VBG,Xxxxx
337,on,on,RP,xx
338,to,to,IN,xx
339,non,non,JJ,xxx
340,-,-,JJ,-
341,operating,operating,JJ,xxxx
342,expenses,expense,NNS,xxxx
343,",",",",",",","
344,we,-PRON-,PRP,xx
345,recorded,record,VBD,xxxx
346,$,$,$,$
347,20,20,CD,dd
348,million,million,CD,xxxx
349,unrealized,unrealized,JJ,xxxx
350,loss,loss,NN,xxxx
351,on,on,IN,xx
352,our,-PRON-,PRP$,xxx
353,long,long,JJ,xxxx
354,-,-,HYPH,-
355,term,term,NN,xxxx
356,investments,investment,NNS,xxxx
357,in,in,IN,xx
358,Merus,Merus,NNP,Xxxxx
359,and,and,CC,xxx
360,Agenus,Agenus,NNP,Xxxxx
361,",",",",",",","
362,and,and,CC,xxx
363,a,a,DT,x
364,one,one,CD,xxx
365,-,-,HYPH,-
366,time,time,NN,xxxx
367,debt,debt,NN,xxxx
368,exchange,exchange,NN,xxxx
369,expense,expense,NN,xxxx
370,of,of,IN,xx
371,$,$,$,$
372,1,1,CD,d
373,million,million,CD,xxxx
374,related,relate,VBN,xxxx
375,to,to,IN,xx
376,senior,senior,JJ,xxxx
377,note,note,NN,xxxx
378,conversions,conversion,NNS,xxxx
379,of,of,IN,xx
380,$,$,$,$
381,20,20,CD,dd
382,million,million,CD,xxxx
383,during,during,IN,xxxx
384,the,the,DT,xxx
385,quarter,quarter,NN,xxxx
386,"
","
",_SP,"
"
387,For,for,IN,Xxx
388,the,the,DT,xxx
389,second,second,JJ,xxxx
390,quarter,quarter,NN,xxxx
391,",",",",",",","
392,we,-PRON-,PRP,xx
393,recorded,record,VBD,xxxx
394,a,a,DT,x
395,loss,loss,NN,xxxx
396,of,of,IN,xx
397,$,$,$,$
398,12,12,CD,dd
399,million,million,CD,xxxx
400,",",",",",",","
401,primarily,primarily,RB,xxxx
402,due,due,JJ,xxx
403,to,to,IN,xx
404,the,the,DT,xxx
405,previously,previously,RB,xxxx
406,mentioned,mention,VBN,xxxx
407,$,$,$,$
408,20,20,CD,dd
409,million,million,CD,xxxx
410,unrealized,unrealized,JJ,xxxx
411,loss,loss,NN,xxxx
412,on,on,IN,xx
413,our,-PRON-,PRP$,xxx
414,long,long,JJ,xxxx
415,-,-,HYPH,-
416,term,term,NN,xxxx
417,investments,investment,NNS,xxxx
418,"
","
",_SP,"
"
419,Looking,look,VBG,Xxxxx
420,at,at,IN,xx
421,the,the,DT,xxx
422,balance,balance,NN,xxxx
423,sheet,sheet,NN,xxxx
424,",",",",",",","
425,we,-PRON-,PRP,xx
426,ended,end,VBD,xxxx
427,the,the,DT,xxx
428,second,second,JJ,xxxx
429,quarter,quarter,NN,xxxx
430,with,with,IN,xxxx
431,$,$,$,$
432,609,609,CD,ddd
433,million,million,CD,xxxx
434,in,in,IN,xx
435,cash,cash,NN,xxxx
436,and,and,CC,xxx
437,marketable,marketable,JJ,xxxx
438,securities,security,NNS,xxxx
439,",",",",",",","
440,and,and,CC,xxx
441,expect,expect,VBP,xxxx
442,to,to,TO,xx
443,end,end,VB,xxx
444,the,the,DT,xxx
445,year,year,NN,xxxx
446,with,with,IN,xxxx
447,over,over,IN,xxxx
448,$,$,$,$
449,600,600,CD,ddd
450,million,million,CD,xxxx
451,"
","
",_SP,"
"
452,On,on,IN,Xx
453,our,-PRON-,PRP$,xxx
454,final,final,JJ,xxxx
455,slide,slide,NN,xxxx
456,",",",",",",","
457,you,-PRON-,PRP,xxx
458,'ll,will,MD,'xx
459,see,see,VB,xxx
460,our,-PRON-,PRP$,xxx
461,full,full,JJ,xxxx
462,year,year,NN,xxxx
463,guidance,guidance,NN,xxxx
464,"
","
",_SP,"
"
465,In,in,IN,Xx
466,addition,addition,NN,xxxx
467,to,to,IN,xx
468,the,the,DT,xxx
469,updates,update,NNS,xxxx
470,I,-PRON-,PRP,X
471,'ve,have,VB,'xx
472,already,already,RB,xxxx
473,mentioned,mention,VBN,xxxx
474,",",",",",",","
475,a,a,DT,x
476,$,$,$,$
477,15,15,CD,dd
478,million,million,CD,xxxx
479,milestone,milestone,NN,xxxx
480,will,will,MD,xxxx
481,be,be,VB,xx
482,recognized,recognize,VBN,xxxx
483,in,in,IN,xx
484,the,the,DT,xxx
485,third,third,JJ,xxxx
486,quarter,quarter,NN,xxxx
487,for,for,IN,xxx
488,the,the,DT,xxx
489,Japanese,japanese,JJ,Xxxxx
490,approval,approval,NN,xxxx
491,of,of,IN,xx
492,Olumiant,Olumiant,NNP,Xxxxx
493,"
","
",_SP,"
"
494,As,as,IN,Xx
495,a,a,DT,x
496,result,result,NN,xxxx
497,",",",",",",","
498,we,-PRON-,PRP,xx
499,now,now,RB,xxx
500,expect,expect,VBP,xxxx
501,up,up,IN,xx
502,to,to,TO,xx
503,$,$,$,$
504,145,145,CD,ddd
505,million,million,CD,xxxx
506,in,in,IN,xx
507,milestones,milestone,NNS,xxxx
508,for,for,IN,xxx
509,the,the,DT,xxx
510,year,year,NN,xxxx
511,"
","
",_SP,"
"
512,Incorporating,incorporate,VBG,Xxxxx
513,all,all,PDT,xxx
514,these,these,DT,xxxx
515,previously,previously,RB,xxxx
516,discussed,discuss,VBN,xxxx
517,changes,change,NNS,xxxx
518,",",",",",",","
519,including,include,VBG,xxxx
520,the,the,DT,xxx
521,$,$,$,$
522,20,20,CD,dd
523,million,million,CD,xxxx
524,unrealized,unrealized,JJ,xxxx
525,loss,loss,NN,xxxx
526,on,on,IN,xx
527,our,-PRON-,PRP$,xxx
528,long,long,JJ,xxxx
529,-,-,HYPH,-
530,term,term,NN,xxxx
531,investments,investment,NNS,xxxx
532,",",",",",",","
533,we,-PRON-,PRP,xx
534,now,now,RB,xxx
535,expect,expect,VBP,xxxx
536,a,a,DT,x
537,net,net,JJ,xxx
538,loss,loss,NN,xxxx
539,between,between,IN,xxxx
540,$,$,$,$
541,180,180,CD,ddd
542,million,million,CD,xxxx
543,to,to,TO,xx
544,$,$,$,$
545,200,200,CD,ddd
546,million,million,CD,xxxx
547,for,for,IN,xxx
548,the,the,DT,xxx
549,year,year,NN,xxxx
550,"
","
",_SP,"
"
551,To,to,TO,Xx
552,summarize,summarize,VB,xxxx
553,",",",",",",","
554,our,-PRON-,PRP$,xxx
555,second,second,JJ,xxxx
556,quarter,quarter,NN,xxxx
557,performance,performance,NN,xxxx
558,reflects,reflect,VBZ,xxxx
559,the,the,DT,xxx
560,strength,strength,NN,xxxx
561,of,of,IN,xx
562,our,-PRON-,PRP$,xxx
563,underlying,underlie,VBG,xxxx
564,business,business,NN,xxxx
565,",",",",",",","
566,as,as,RB,xx
567,well,well,RB,xxxx
568,as,as,IN,xx
569,to,to,TO,xx
570,continue,continue,VB,xxxx
571,advancement,advancement,NN,xxxx
572,of,of,IN,xx
573,our,-PRON-,PRP$,xxx
574,clinical,clinical,JJ,xxxx
575,development,development,NN,xxxx
576,programs,program,NNS,xxxx
577,"
","
",_SP,"
"
578,We,-PRON-,PRP,Xx
579,continue,continue,VBP,xxxx
580,to,to,TO,xx
581,execute,execute,VB,xxxx
582,on,on,IN,xx
583,our,-PRON-,PRP$,xxx
584,development,development,NN,xxxx
585,plans,plan,NNS,xxxx
586,for,for,IN,xxx
587,a,a,DT,x
588,robust,robust,JJ,xxxx
589,pipeline,pipeline,NN,xxxx
590,and,and,CC,xxx
591,look,look,VB,xxxx
592,forward,forward,RB,xxxx
593,to,to,IN,xx
594,updating,update,VBG,xxxx
595,you,-PRON-,PRP,xxx
596,on,on,IN,xx
597,our,-PRON-,PRP$,xxx
598,progress,progress,NN,xxxx
599,during,during,IN,xxxx
600,our,-PRON-,PRP$,xxx
601,third,third,JJ,xxxx
602,quarter,quarter,NN,xxxx
603,call,call,NN,xxxx
604,"
","
",_SP,"
"
605,Operator,operator,NN,Xxxxx
606,",",",",",",","
607,that,that,WDT,xxxx
608,concludes,conclude,VBZ,xxxx
609,our,-PRON-,PRP$,xxx
610,prepared,prepared,JJ,xxxx
611,remarks,remark,NNS,xxxx
612,"
","
",_SP,"
"
613,Please,please,UH,Xxxxx
614,give,give,VB,xxxx
615,your,-PRON-,PRP$,xxxx
616,instructions,instruction,NNS,xxxx
617,and,and,CC,xxx
618,open,open,VB,xxxx
619,up,up,RP,xx
620,the,the,DT,xxx
621,call,call,NN,xxxx
622,for,for,IN,xxx
623,Q&A,Q&A,NNP,X&X
624,"
","
",_SP,"
"
625,Question,question,NN,Xxxxx
626,-,-,HYPH,-
627,and,and,CC,xxx
628,-,-,HYPH,-
629,Answer,answer,NN,Xxxxx
630,Session,session,NN,Xxxxx
631,"
","
",_SP,"
"
