,Word,Lemma,POSTag,Shape
137,high,high,JJ,xxxx
138,-,-,HYPH,-
139,end,end,NN,xxx
140,of,of,IN,xx
141,our,-PRON-,PRP$,xxx
142,guidance,guidance,NN,xxxx
143,"
","
",_SP,"
"
144,In,in,IN,Xx
145,the,the,DT,xxx
146,fourth,fourth,JJ,xxxx
147,quarter,quarter,NN,xxxx
148,",",",",",",","
149,operating,operate,VBG,xxxx
150,profit,profit,NN,xxxx
151,in,in,IN,xx
152,the,the,DT,xxx
153,Retail,Retail,NNP,Xxxxx
154,/,/,SYM,/
155,Long,Long,NNP,Xxxx
156,Term,Term,NNP,Xxxx
157,Care,Care,NNP,Xxxx
158,segment,segment,NN,xxxx
159,was,be,VBD,xxx
160,in,in,IN,xx
161,line,line,NN,xxxx
162,with,with,IN,xxxx
163,expectations,expectation,NNS,xxxx
164,and,and,CC,xxx
165,operating,operate,VBG,xxxx
166,profit,profit,NN,xxxx
167,in,in,IN,xx
168,the,the,DT,xxx
169,PBM,PBM,NNP,XXX
170,segment,segment,NN,xxxx
171,was,be,VBD,xxx
172,ahead,ahead,RB,xxxx
173,of,of,IN,xx
174,expectations,expectation,NNS,xxxx
175,"
","
",_SP,"
"
176,We,-PRON-,PRP,Xx
177,generated,generate,VBD,xxxx
178,approximately,approximately,RB,xxxx
179,$,$,$,$
180,1.5,1.5,CD,d.d
181,billion,billion,CD,xxxx
182,of,of,IN,xx
183,free,free,JJ,xxxx
184,cash,cash,NN,xxxx
185,during,during,IN,xxxx
186,the,the,DT,xxx
187,quarter,quarter,NN,xxxx
188,and,and,CC,xxx
189,$,$,$,$
190,8.1,8.1,CD,d.d
191,billion,billion,CD,xxxx
192,for,for,IN,xxx
193,the,the,DT,xxx
194,full,full,JJ,xxxx
195,year,year,NN,xxxx
196,",",",",",",","
197,above,above,IN,xxxx
198,the,the,DT,xxx
199,high,high,JJ,xxxx
200,-,-,HYPH,-
201,end,end,NN,xxx
202,of,of,IN,xx
203,our,-PRON-,PRP$,xxx
204,guidance,guidance,NN,xxxx
205,range,range,NN,xxxx
206,"
","
",_SP,"
"
207,And,and,CC,Xxx
208,we,-PRON-,PRP,xx
209,'ll,will,MD,'xx
210,continue,continue,VB,xxxx
211,to,to,TO,xx
212,be,be,VB,xx
213,thoughtful,thoughtful,JJ,xxxx
214,and,and,CC,xxx
215,discipline,discipline,VB,xxxx
216,with,with,IN,xxxx
217,respect,respect,NN,xxxx
218,to,to,IN,xx
219,using,use,VBG,xxxx
220,our,-PRON-,PRP$,xxx
221,strong,strong,JJ,xxxx
222,cash,cash,NN,xxxx
223,generation,generation,NN,xxxx
224,capabilities,capability,NNS,xxxx
225,to,to,TO,xx
226,return,return,VB,xxxx
227,value,value,NN,xxxx
228,to,to,IN,xx
229,shareholders,shareholder,NNS,xxxx
230,"
","
",_SP,"
"
231,For,for,IN,Xxx
232,2017,2017,CD,dddd
233,",",",",",",","
234,we,-PRON-,PRP,xx
235,are,be,VBP,xxx
236,confirming,confirm,VBG,xxxx
237,the,the,DT,xxx
238,EPS,EPS,NNP,XXX
239,and,and,CC,xxx
240,cash,cash,NN,xxxx
241,flow,flow,NN,xxxx
242,guidance,guidance,NN,xxxx
243,we,-PRON-,PRP,xx
244,provided,provide,VBD,xxxx
245,at,at,IN,xx
246,our,-PRON-,PRP$,xxx
247,Analyst,Analyst,NNP,Xxxxx
248,Day,Day,NNP,Xxx
249,in,in,IN,xx
250,December,December,NNP,Xxxxx
251,",",",",",",","
252,and,and,CC,xxx
253,Dave,Dave,NNP,Xxxx
254,will,will,MD,xxxx
255,review,review,VB,xxxx
256,the,the,DT,xxx
257,guidance,guidance,NN,xxxx
258,details,detail,NNS,xxxx
259,in,in,IN,xx
260,his,-PRON-,PRP$,xxx
261,remarks,remark,NNS,xxxx
262,"
","
",_SP,"
"
263,Now,now,RB,Xxx
264,",",",",",",","
265,before,before,IN,xxxx
266,turning,turn,VBG,xxxx
267,to,to,IN,xx
268,the,the,DT,xxx
269,business,business,NN,xxxx
270,update,update,NN,xxxx
271,",",",",",",","
272,I,-PRON-,PRP,X
273,want,want,VBP,xxxx
274,to,to,TO,xx
275,touch,touch,VB,xxxx
276,on,on,IN,xx
277,a,a,DT,x
278,few,few,JJ,xxx
279,areas,area,NNS,xxxx
280,of,of,IN,xx
281,investor,investor,NN,xxxx
282,interest,interest,NN,xxxx
283,"
","
",_SP,"
"
284,And,and,CC,Xxx
285,let,let,VB,xxx
286,me,-PRON-,PRP,xx
287,start,start,VB,xxxx
288,on,on,IN,xx
289,the,the,DT,xxx
290,topic,topic,NN,xxxx
291,of,of,IN,xx
292,DIR,DIR,NNP,XXX
293,within,within,IN,xxxx
294,the,the,DT,xxx
295,Medicare,Medicare,NNP,Xxxxx
296,Part,Part,NNP,Xxxx
297,D,D,NNP,X
298,program,program,NN,xxxx
299,",",",",",",","
300,so,so,IN,xx
301,we,-PRON-,PRP,xx
302,can,can,MD,xxx
303,correct,correct,VB,xxxx
304,some,some,DT,xxxx
305,false,false,JJ,xxxx
306,and,and,CC,xxx
307,misleading,misleading,JJ,xxxx
308,statements,statement,NNS,xxxx
309,in,in,IN,xx
310,the,the,DT,xxx
311,marketplace,marketplace,NN,xxxx
312,which,which,WDT,xxxx
313,suggested,suggest,VBD,xxxx
314,that,that,IN,xxxx
315,DIR,DIR,NNP,XXX
316,performance,performance,NN,xxxx
317,network,network,NN,xxxx
318,-,-,HYPH,-
319,based,base,VBN,xxxx
320,fees,fee,NNS,xxxx
321,represent,represent,VBP,xxxx
322,a,a,DT,x
323,material,material,JJ,xxxx
324,risk,risk,NN,xxxx
325,to,to,IN,xx
326,our,-PRON-,PRP$,xxx
327,company,company,NN,xxxx
328,;,;,:,;
329,a,a,DT,x
330,statement,statement,NN,xxxx
331,that,that,WDT,xxxx
332,could,could,MD,xxxx
333,not,not,RB,xxx
334,be,be,VB,xx
335,further,further,JJ,xxxx
336,from,from,IN,xxxx
337,the,the,DT,xxx
338,truth,truth,NN,xxxx
339,"
","
",_SP,"
"
340,So,so,RB,Xx
341,here,here,RB,xxxx
342,'s,be,VBZ,'x
343,what,what,WP,xxxx
344,you,-PRON-,PRP,xxx
345,need,need,VBP,xxxx
346,to,to,TO,xx
347,know,know,VB,xxxx
348,about,about,IN,xxxx
349,DIR,DIR,NNP,XXX
350,"
","
",_SP,"
"
351,First,first,RB,Xxxxx
352,",",",",",",","
353,DIR,DIR,NNP,XXX
354,includes,include,VBZ,xxxx
355,any,any,DT,xxx
356,rebates,rebate,NNS,xxxx
357,",",",",",",","
358,any,any,DT,xxx
359,discounts,discount,NNS,xxxx
360,or,or,CC,xx
361,other,other,JJ,xxxx
362,price,price,NN,xxxx
363,concessions,concession,NNS,xxxx
364,that,that,WDT,xxxx
365,are,be,VBP,xxx
366,unknown,unknown,JJ,xxxx
367,at,at,IN,xx
368,the,the,DT,xxx
369,point,point,NN,xxxx
370,-,-,HYPH,-
371,of,of,IN,xx
372,-,-,HYPH,-
373,sale,sale,NN,xxxx
374,;,;,:,;
375,and,and,CC,xxx
376,DIR,DIR,NNP,XXX
377,",",",",",",","
378,ultimately,ultimately,RB,xxxx
379,",",",",",",","
380,is,be,VBZ,xx
381,utilized,utilize,VBN,xxxx
382,to,to,TO,xx
383,reduce,reduce,VB,xxxx
384,the,the,DT,xxx
385,net,net,JJ,xxx
386,cost,cost,NN,xxxx
387,of,of,IN,xx
388,the,the,DT,xxx
389,Med,Med,NNP,Xxx
390,D,D,NNP,X
391,program,program,NN,xxxx
392,"
","
",_SP,"
"
393,The,the,DT,Xxx
394,second,second,JJ,xxxx
395,point,point,NN,xxxx
396,;,;,:,;
397,DIR,DIR,NNP,XXX
398,performance,performance,NN,xxxx
399,network,network,NN,xxxx
400,fees,fee,NNS,xxxx
401,charged,charge,VBN,xxxx
402,to,to,IN,xx
403,pharmacies,pharmacy,NNS,xxxx
404,are,be,VBP,xxx
405,allowed,allow,VBN,xxxx
406,under,under,IN,xxxx
407,CMS,CMS,NNP,XXX
408,regulations,regulation,NNS,xxxx
409,"
","
",_SP,"
"
410,They,-PRON-,PRP,Xxxx
411,'re,be,VBP,'xx
412,fully,fully,RB,xxxx
413,passed,pass,VBN,xxxx
414,through,through,RP,xxxx
415,from,from,IN,xxxx
416,the,the,DT,xxx
417,PBM,PBM,NNP,XXX
418,to,to,IN,xx
419,their,-PRON-,PRP$,xxxx
420,clients,client,NNS,xxxx
421,"
","
",_SP,"
"
422,They,-PRON-,PRP,Xxxx
423,are,be,VBP,xxx
424,fully,fully,RB,xxxx
425,disclosed,disclose,VBN,xxxx
426,as,as,IN,xx
427,part,part,NN,xxxx
428,of,of,IN,xx
429,the,the,DT,xxx
430,annual,annual,JJ,xxxx
431,bid,bid,NN,xxx
432,process,process,NN,xxxx
433,"
","
",_SP,"
"
434,And,and,CC,Xxx
435,",",",",",",","
436,again,again,RB,xxxx
437,",",",",",",","
438,are,be,VBP,xxx
439,ultimately,ultimately,RB,xxxx
440,used,use,VBN,xxxx
441,and,and,CC,xxx
442,reflected,reflect,VBN,xxxx
443,to,to,TO,xx
444,help,help,VB,xxxx
445,lower,low,JJR,xxxx
446,member,member,NN,xxxx
447,premiums,premium,NNS,xxxx
448,"
","
",_SP,"
"
449,As,as,IN,Xx
450,a,a,DT,x
451,matter,matter,NN,xxxx
452,of,of,IN,xx
453,fact,fact,NN,xxxx
454,",",",",",",","
455,member,member,NN,xxxx
456,premiums,premium,NNS,xxxx
457,over,over,IN,xxxx
458,a,a,DT,x
459,five,five,CD,xxxx
460,-,-,HYPH,-
461,year,year,NN,xxxx
462,period,period,NN,xxxx
463,have,have,VBP,xxxx
464,increased,increase,VBN,xxxx
465,at,at,IN,xx
466,a,a,DT,x
467,CAGR,cagr,NN,XXXX
468,of,of,IN,xx
469,just,just,RB,xxxx
470,1.7,1.7,CD,d.d
471,%,%,NN,%
472,"
","
",_SP,"
"
473,So,so,RB,Xx
474,you,-PRON-,PRP,xxx
475,can,can,MD,xxx
476,see,see,VB,xxx
477,the,the,DT,xxx
478,positive,positive,JJ,xxxx
479,impact,impact,NN,xxxx
480,this,this,DT,xxxx
481,is,be,VBZ,xx
482,having,have,VBG,xxxx
483,on,on,IN,xx
484,controlling,control,VBG,xxxx
485,costs,cost,NNS,xxxx
486,"
","
",_SP,"
"
487,The,the,DT,Xxx
488,third,third,JJ,xxxx
489,point,point,NN,xxxx
490,",",",",",",","
491,and,and,CC,xxx
492,for,for,IN,xxx
493,the,the,DT,xxx
494,reasons,reason,NNS,xxxx
495,just,just,RB,xxxx
496,mentioned,mention,VBD,xxxx
497,",",",",",",","
498,CVS,CVS,NNP,XXX
499,Caremark,Caremark,NNP,Xxxxx
500,does,do,VBZ,xxxx
501,not,not,RB,xxx
502,keep,keep,VB,xxxx
503,or,or,CC,xx
504,profit,profit,VB,xxxx
505,from,from,IN,xxxx
506,performance,performance,NN,xxxx
507,network,network,NN,xxxx
508,-,-,HYPH,-
509,based,base,VBN,xxxx
510,DIR,DIR,NNP,XXX
511,"
","
",_SP,"
"
512,And,and,CC,Xxx
513,as,as,IN,xx
514,a,a,DT,x
515,reminder,reminder,NN,xxxx
516,to,to,IN,xx
517,everyone,everyone,NN,xxxx
518,",",",",",",","
519,both,both,CC,xxxx
520,CVS,CVS,NNP,XXX
521,Pharmacy,Pharmacy,NNP,Xxxxx
522,and,and,CC,xxx
523,CVS,CVS,NNP,XXX
524,Specialty,specialty,NN,Xxxxx
525,participate,participate,VBP,xxxx
526,in,in,IN,xx
527,the,the,DT,xxx
528,same,same,JJ,xxxx
529,performance,performance,NN,xxxx
530,network,network,NN,xxxx
531,programs,program,NNS,xxxx
532,being,be,VBG,xxxx
533,called,call,VBN,xxxx
534,into,into,IN,xxxx
535,question,question,NN,xxxx
536,"
","
",_SP,"
"
537,The,the,DT,Xxx
538,fourth,fourth,JJ,xxxx
539,point,point,NN,xxxx
540,",",",",",",","
541,network,network,NN,xxxx
542,pharmacy,pharmacy,NN,xxxx
543,providers,provider,NNS,xxxx
544,are,be,VBP,xxx
545,proactively,proactively,RB,xxxx
546,informed,inform,VBN,xxxx
547,of,of,IN,xx
548,",",",",",",","
549,and,and,CC,xxx
550,educated,educate,VBN,xxxx
551,on,on,IN,xx
552,",",",",",",","
553,program,program,NN,xxxx
554,details,detail,NNS,xxxx
555,including,include,VBG,xxxx
556,their,-PRON-,PRP$,xxxx
557,forecasted,forecast,VBN,xxxx
558,financial,financial,JJ,xxxx
559,impact,impact,NN,xxxx
560,in,in,IN,xx
561,advance,advance,NN,xxxx
562,of,of,IN,xx
563,program,program,NN,xxxx
564,implementation,implementation,NN,xxxx
565,"
","
",_SP,"
"
566,And,and,CC,Xxx
567,the,the,DT,xxx
568,fifth,fifth,JJ,xxxx
569,and,and,CC,xxx
570,final,final,JJ,xxxx
571,point,point,NN,xxxx
572,",",",",",",","
573,any,any,DT,xxx
574,suggestion,suggestion,NN,xxxx
575,that,that,IN,xxxx
576,Part,part,NN,Xxxx
577,D,D,NNP,X
578,plans,plan,NNS,xxxx
579,favor,favor,VBP,xxxx
580,high,high,RB,xxxx
581,-,-,HYPH,-
582,priced,price,VBN,xxxx
583,drugs,drug,NNS,xxxx
584,to,to,TO,xx
585,drive,drive,VB,xxxx
586,people,people,NNS,xxxx
587,through,through,IN,xxxx
588,the,the,DT,xxx
589,benefit,benefit,NN,xxxx
590,and,and,CC,xxx
591,into,into,IN,xxxx
592,catastrophic,catastrophic,JJ,xxxx
593,coverage,coverage,NN,xxxx
594,faster,faster,RBR,xxxx
595,is,be,VBZ,xx
596,erroneous,erroneous,JJ,xxxx
597,",",",",",",","
598,and,and,CC,xxx
599,the,the,DT,xxx
600,data,data,NN,xxxx
601,proves,prove,VBZ,xxxx
602,that,that,IN,xxxx
603,"
","
",_SP,"
"
604,In,in,IN,Xx
605,fact,fact,NN,xxxx
606,",",",",",",","
607,the,the,DT,xxx
608,percentage,percentage,NN,xxxx
609,of,of,IN,xx
610,our,-PRON-,PRP$,xxx
611,beneficiaries,beneficiary,NNS,xxxx
612,reaching,reach,VBG,xxxx
613,the,the,DT,xxx
614,coverage,coverage,NN,xxxx
615,gap,gap,NN,xxx
616,and,and,CC,xxx
617,ultimately,ultimately,RB,xxxx
618,catastrophic,catastrophic,JJ,xxxx
619,coverage,coverage,NN,xxxx
620,has,have,VBZ,xxx
621,decreased,decrease,VBN,xxxx
622,over,over,IN,xxxx
623,the,the,DT,xxx
624,past,past,JJ,xxxx
625,several,several,JJ,xxxx
626,years,year,NNS,xxxx
627,and,and,CC,xxx
628,is,be,VBZ,xx
629,a,a,DT,x
630,relatively,relatively,RB,xxxx
631,small,small,JJ,xxxx
632,percentage,percentage,NN,xxxx
633,of,of,IN,xx
634,our,-PRON-,PRP$,xxx
635,overall,overall,JJ,xxxx
636,population,population,NN,xxxx
637,"
","
",_SP,"
"
638,Now,now,RB,Xxx
639,",",",",",",","
640,we,-PRON-,PRP,xx
641,do,do,VBP,xx
642,n't,not,RB,x'x
643,think,think,VB,xxxx
644,DIR,DIR,NNP,XXX
645,is,be,VBZ,xx
646,likely,likely,JJ,xxxx
647,to,to,TO,xx
648,go,go,VB,xx
649,away,away,RB,xxxx
650,given,give,VBN,xxxx
651,its,-PRON-,PRP$,xxx
652,effectiveness,effectiveness,NN,xxxx
653,in,in,IN,xx
654,helping,help,VBG,xxxx
655,to,to,TO,xx
656,lower,lower,VB,xxxx
657,premiums,premium,NNS,xxxx
658,"
","
",_SP,"
"
659,But,but,CC,Xxx
660,hypothetically,hypothetically,RB,xxxx
661,",",",",",",","
662,if,if,IN,xx
663,it,-PRON-,PRP,xx
664,were,be,VBD,xxxx
665,to,to,TO,xx
666,go,go,VB,xx
667,away,away,RB,xxxx
668,",",",",",",","
669,there,there,EX,xxxx
670,would,would,MD,xxxx
671,be,be,VB,xx
672,a,a,DT,x
673,level,level,JJ,xxxx
674,playing,playing,NN,xxxx
675,field,field,NN,xxxx
676,",",",",",",","
677,we,-PRON-,PRP,xx
678,would,would,MD,xxxx
679,remain,remain,VB,xxxx
680,quite,quite,RB,xxxx
681,competitive,competitive,JJ,xxxx
682,",",",",",",","
683,and,and,CC,xxx
684,we,-PRON-,PRP,xx
685,would,would,MD,xxxx
686,not,not,RB,xxx
687,expect,expect,VB,xxxx
688,any,any,DT,xxx
689,material,material,JJ,xxxx
690,impact,impact,NN,xxxx
691,on,on,IN,xx
692,our,-PRON-,PRP$,xxx
693,business,business,NN,xxxx
694,"
","
",_SP,"
"
695,So,so,CC,Xx
696,I,-PRON-,PRP,X
697,hope,hope,VBP,xxxx
698,this,this,DT,xxxx
699,clears,clear,VBZ,xxxx
700,up,up,RP,xx
701,the,the,DT,xxx
702,gross,gross,JJ,xxxx
703,misunderstandings,misunderstanding,NNS,xxxx
704,surrounding,surround,VBG,xxxx
705,DIR,dir,NN,XXX
706,with,with,IN,xxxx
707,the,the,DT,xxx
708,simple,simple,JJ,xxxx
709,statements,statement,NNS,xxxx
710,of,of,IN,xx
711,fact,fact,NN,xxxx
712,"
","
",_SP,"
"
713,So,so,RB,Xx
714,with,with,IN,xxxx
715,that,that,DT,xxxx
716,",",",",",",","
717,let,let,VB,xxx
718,me,-PRON-,PRP,xx
719,move,move,VB,xxxx
720,on,on,RP,xx
721,to,to,IN,xx
722,the,the,DT,xxx
723,topic,topic,NN,xxxx
724,of,of,IN,xx
725,the,the,DT,xxx
726,potential,potential,JJ,xxxx
727,repeal,repeal,NN,xxxx
728,and,and,CC,xxx
729,replacement,replacement,NN,xxxx
730,of,of,IN,xx
731,the,the,DT,xxx
732,ACA,ACA,NNP,XXX
733,"
","
",_SP,"
"
734,We,-PRON-,PRP,Xx
735,believe,believe,VBP,xxxx
736,it,-PRON-,PRP,xx
737,'s,be,VBZ,'x
738,important,important,JJ,xxxx
739,to,to,TO,xx
740,provide,provide,VB,xxxx
741,affordable,affordable,JJ,xxxx
742,coverage,coverage,NN,xxxx
743,for,for,IN,xxx
744,all,all,DT,xxx
745,Americans,Americans,NNPS,Xxxxx
746,",",",",",",","
747,which,which,WDT,xxxx
748,both,both,DT,xxxx
749,Democrats,Democrats,NNPS,Xxxxx
750,and,and,CC,xxx
751,Republicans,Republicans,NNPS,Xxxxx
752,have,have,VBP,xxxx
753,acknowledged,acknowledge,VBN,xxxx
754,"
","
",_SP,"
"
755,However,however,RB,Xxxxx
756,",",",",",",","
757,at,at,IN,xx
758,this,this,DT,xxxx
759,point,point,NN,xxxx
760,",",",",",",","
761,it,-PRON-,PRP,xx
762,'s,be,VBZ,'x
763,extremely,extremely,RB,xxxx
764,difficult,difficult,JJ,xxxx
765,for,for,IN,xxx
766,us,-PRON-,PRP,xx
767,to,to,TO,xx
768,comment,comment,VB,xxxx
769,on,on,IN,xx
770,the,the,DT,xxx
771,possible,possible,JJ,xxxx
772,scenarios,scenario,NNS,xxxx
773,that,that,WDT,xxxx
774,may,may,MD,xxx
775,play,play,VB,xxxx
776,out,out,RP,xxx
777,in,in,IN,xx
778,the,the,DT,xxx
779,coming,come,VBG,xxxx
780,months,month,NNS,xxxx
781,"
","
",_SP,"
"
782,And,and,CC,Xxx
783,that,that,DT,xxxx
784,said,say,VBD,xxxx
785,",",",",",",","
786,CVS,CVS,NNP,XXX
787,Health,Health,NNP,Xxxxx
788,can,can,MD,xxx
789,pivot,pivot,VB,xxxx
790,to,to,TO,xx
791,address,address,VB,xxxx
792,policy,policy,NN,xxxx
793,changes,change,NNS,xxxx
794,",",",",",",","
795,help,help,VB,xxxx
796,reduce,reduce,VB,xxxx
797,healthcare,healthcare,NN,xxxx
798,costs,cost,NNS,xxxx
799,",",",",",",","
800,and,and,CC,xxx
801,bring,bring,VB,xxxx
802,meaningful,meaningful,JJ,xxxx
803,solutions,solution,NNS,xxxx
804,to,to,IN,xx
805,the,the,DT,xxx
806,marketplace,marketplace,NN,xxxx
807,"
","
",_SP,"
"
808,I,-PRON-,PRP,X
809,also,also,RB,xxxx
810,want,want,VBP,xxxx
811,to,to,TO,xx
812,address,address,VB,xxxx
813,the,the,DT,xxx
814,ongoing,ongoing,JJ,xxxx
815,rhetoric,rhetoric,NN,xxxx
816,around,around,IN,xxxx
817,drug,drug,NN,xxxx
818,pricing,pricing,NN,xxxx
819,"
","
",_SP,"
"
820,And,and,CC,Xxx
821,whether,whether,IN,xxxx
822,it,-PRON-,PRP,xx
823,'s,be,VBZ,'x
824,new,new,JJ,xxx
825,launches,launch,NNS,xxxx
826,at,at,IN,xx
827,elevated,elevated,JJ,xxxx
828,price,price,NN,xxxx
829,points,point,NNS,xxxx
830,or,or,CC,xx
831,increasing,increase,VBG,xxxx
832,prices,price,NNS,xxxx
833,of,of,IN,xx
834,older,old,JJR,xxxx
835,drugs,drug,NNS,xxxx
836,",",",",",",","
837,those,those,DT,xxxx
838,contributing,contribute,VBG,xxxx
839,to,to,IN,xx
840,a,a,DT,x
841,sense,sense,NN,xxxx
842,that,that,IN,xxxx
843,government,government,NN,xxxx
844,interventions,intervention,NNS,xxxx
845,are,be,VBP,xxx
846,necessary,necessary,JJ,xxxx
847,and,and,CC,xxx
848,any,any,DT,xxx
849,suggestion,suggestion,NN,xxxx
850,that,that,IN,xxxx
851,PBMs,pbm,NNS,XXXx
852,are,be,VBP,xxx
853,causing,cause,VBG,xxxx
854,drug,drug,NN,xxxx
855,prices,price,NNS,xxxx
856,to,to,TO,xx
857,rise,rise,VB,xxxx
858,is,be,VBZ,xx
859,simply,simply,RB,xxxx
860,erroneous,erroneous,JJ,xxxx
861,"
","
",_SP,"
"
862,We,-PRON-,PRP,Xx
863,are,be,VBP,xxx
864,the,the,DT,xxx
865,solution,solution,NN,xxxx
866,and,and,CC,xxx
867,not,not,RB,xxx
868,the,the,DT,xxx
869,problem,problem,NN,xxxx
870,"
","
",_SP,"
"
871,And,and,CC,Xxx
872,that,that,DT,xxxx
873,'s,be,VBZ,'x
874,why,why,WRB,xxx
875,both,both,CC,xxxx
876,public,public,JJ,xxxx
877,and,and,CC,xxx
878,private,private,JJ,xxxx
879,payers,payer,NNS,xxxx
880,continue,continue,VBP,xxxx
881,to,to,TO,xx
882,count,count,VB,xxxx
883,on,on,IN,xx
884,PBMs,pbm,NNS,XXXx
885,as,as,IN,xx
886,indispensable,indispensable,JJ,xxxx
887,partners,partner,NNS,xxxx
888,that,that,WDT,xxxx
889,help,help,VBP,xxxx
890,to,to,TO,xx
891,manage,manage,VB,xxxx
892,their,-PRON-,PRP$,xxxx
893,drug,drug,NN,xxxx
894,trend,trend,NN,xxxx
895,"
","
",_SP,"
"
896,And,and,CC,Xxx
897,numerous,numerous,JJ,xxxx
898,evaluations,evaluation,NNS,xxxx
899,from,from,IN,xxxx
900,the,the,DT,xxx
901,FTC,FTC,NNP,XXX
902,",",",",",",","
903,or,or,CC,xx
904,the,the,DT,xxx
905,Congressional,Congressional,NNP,Xxxxx
906,Budget,Budget,NNP,Xxxxx
907,Office,Office,NNP,Xxxxx
908,and,and,CC,xxx
909,other,other,JJ,xxxx
910,government,government,NN,xxxx
911,agencies,agency,NNS,xxxx
912,have,have,VBP,xxxx
913,consistently,consistently,RB,xxxx
914,concluded,conclude,VBN,xxxx
915,that,that,IN,xxxx
916,PBMs,pbm,NNS,XXXx
917,operate,operate,VBP,xxxx
918,in,in,IN,xx
919,a,a,DT,x
920,highly,highly,RB,xxxx
921,efficient,efficient,JJ,xxxx
922,market,market,NN,xxxx
923,and,and,CC,xxx
924,drive,drive,VB,xxxx
925,real,real,JJ,xxxx
926,savings,saving,NNS,xxxx
927,to,to,IN,xx
