,Word,Lemma,POSTag,Shape
131,and,and,CC,xxx
132,retirement,retirement,NN,xxxx
133,and,and,CC,xxx
134,community,community,NN,xxxx
135,and,and,CC,xxx
136,state,state,NN,xxxx
137,businesses,business,NNS,xxxx
138,"
","
",_SP,"
"
139,And,and,CC,Xxx
140,Optum,Optum,NNP,Xxxxx
141,'s,'s,POS,'x
142,results,result,NNS,xxxx
143,show,show,VBP,xxxx
144,strong,strong,JJ,xxxx
145,satisfaction,satisfaction,NN,xxxx
146,as,as,RB,xx
147,well,well,RB,xxxx
148,"
","
",_SP,"
"
149,The,the,DT,Xxx
150,greatest,great,JJS,xxxx
151,value,value,NN,xxxx
152,with,with,IN,xxxx
153,this,this,DT,xxxx
154,disciplines,discipline,NNS,xxxx
155,lies,lie,VBZ,xxxx
156,in,in,IN,xx
157,the,the,DT,xxx
158,insights,insight,NNS,xxxx
159,",",",",",",","
160,NPS,NPS,NNP,XXX
161,provides,provide,VBZ,xxxx
162,",",",",",",","
163,enabling,enable,VBG,xxxx
164,our,-PRON-,PRP$,xxx
165,people,people,NNS,xxxx
166,to,to,TO,xx
167,design,design,VB,xxxx
168,focused,focused,JJ,xxxx
169,action,action,NN,xxxx
170,plans,plan,NNS,xxxx
171,to,to,TO,xx
172,improve,improve,VB,xxxx
173,the,the,DT,xxx
174,consumer,consumer,NN,xxxx
175,",",",",",",","
176,client,client,NN,xxxx
177,and,and,CC,xxx
178,care,care,VB,xxxx
179,provider,provider,NN,xxxx
180,experience,experience,NN,xxxx
181,"
","
",_SP,"
"
182,Our,-PRON-,PRP$,Xxx
183,enterprise,enterprise,NN,xxxx
184,-,-,HYPH,-
185,wide,wide,JJ,xxxx
186,goal,goal,NN,xxxx
187,is,be,VBZ,xx
188,ambitious,ambitious,JJ,xxxx
189,"
","
",_SP,"
"
190,We,-PRON-,PRP,Xx
191,are,be,VBP,xxx
192,targeting,target,VBG,xxxx
193,a,a,DT,x
194,world,world,NN,xxxx
195,class,class,NN,xxxx
196,NPS,nps,NN,XXX
197,of,of,IN,xx
198,70,70,CD,dd
199,within,within,IN,xxxx
200,seven,seven,CD,xxxx
201,years,year,NNS,xxxx
202,",",",",",",","
203,or,or,CC,xx
204,70,70,CD,dd
205,in,in,IN,xx
206,seven,seven,CD,xxxx
207,"
","
",_SP,"
"
208,For,for,IN,Xxx
209,us,-PRON-,PRP,xx
210,",",",",",",","
211,NPS,NPS,NNP,XXX
212,is,be,VBZ,xx
213,both,both,CC,xxxx
214,an,an,DT,xx
215,operating,operating,NN,xxxx
216,and,and,CC,xxx
217,a,a,DT,x
218,growth,growth,NN,xxxx
219,metric,metric,NN,xxxx
220,",",",",",",","
221,because,because,IN,xxxx
222,our,-PRON-,PRP$,xxx
223,operational,operational,JJ,xxxx
224,responses,response,NNS,xxxx
225,to,to,IN,xx
226,customer,customer,NN,xxxx
227,needs,need,VBZ,xxxx
228,increase,increase,NN,xxxx
229,trust,trust,NN,xxxx
230,",",",",",",","
231,loyalty,loyalty,NN,xxxx
232,retention,retention,NN,xxxx
233,and,and,CC,xxx
234,reputation,reputation,NN,xxxx
235,and,and,CC,xxx
236,these,these,DT,xxxx
237,ultimately,ultimately,RB,xxxx
238,translate,translate,JJ,xxxx
239,to,to,IN,xx
240,growth,growth,NN,xxxx
241,"
","
",_SP,"
"
242,And,and,CC,Xxx
243,our,-PRON-,PRP$,xxx
244,businesses,business,NNS,xxxx
245,are,be,VBP,xxx
246,experiencing,experience,VBG,xxxx
247,consistently,consistently,RB,xxxx
248,higher,high,JJR,xxxx
249,customer,customer,NN,xxxx
250,retention,retention,NN,xxxx
251,"
","
",_SP,"
"
252,We,-PRON-,PRP,Xx
253,are,be,VBP,xxx
254,becoming,become,VBG,xxxx
255,adept,adept,JJ,xxxx
256,in,in,IN,xx
257,relationship,relationship,NN,xxxx
258,and,and,CC,xxx
259,pipeline,pipeline,NN,xxxx
260,development,development,NN,xxxx
261,and,and,CC,xxx
262,management,management,NN,xxxx
263,",",",",",",","
264,with,with,IN,xxxx
265,a,a,DT,x
266,laser,laser,NN,xxxx
267,focus,focus,NN,xxxx
268,on,on,IN,xx
269,our,-PRON-,PRP$,xxx
270,five,five,CD,xxxx
271,high,high,JJ,xxxx
272,growth,growth,NN,xxxx
273,market,market,NN,xxxx
274,for,for,IN,xxx
275,the,the,DT,xxx
276,enterprise,enterprise,NN,xxxx
277,"
","
",_SP,"
"
278,Those,those,DT,Xxxxx
279,markets,market,NNS,xxxx
280,are,be,VBP,xxx
281,technology,technology,NN,xxxx
282,enabled,enable,VBD,xxxx
283,information,information,NN,xxxx
284,and,and,CC,xxx
285,services,service,NNS,xxxx
286,",",",",",",","
287,clinical,clinical,JJ,xxxx
288,care,care,NN,xxxx
289,delivery,delivery,NN,xxxx
290,",",",",",",","
291,pharmacy,pharmacy,NN,xxxx
292,care,care,NN,xxxx
293,services,service,NNS,xxxx
294,",",",",",",","
295,consumer,consumer,NN,xxxx
296,centric,centric,JJ,xxxx
297,benefits,benefit,NNS,xxxx
298,and,and,CC,xxx
299,global,global,JJ,xxxx
300,opportunities,opportunity,NNS,xxxx
301,"
","
",_SP,"
"
302,Alone,alone,RB,Xxxxx
303,",",",",",",","
304,each,each,DT,xxxx
305,one,one,CD,xxx
306,of,of,IN,xx
307,these,these,DT,xxxx
308,areas,area,NNS,xxxx
309,represents,represent,VBZ,xxxx
310,a,a,DT,x
311,substantial,substantial,JJ,xxxx
312,opportunity,opportunity,NN,xxxx
313,to,to,TO,xx
314,serve,serve,VB,xxxx
315,"
","
",_SP,"
"
316,And,and,CC,Xxx
317,combined,combine,VBN,xxxx
318,",",",",",",","
319,they,-PRON-,PRP,xxxx
320,drive,drive,VBP,xxxx
321,the,the,DT,xxx
322,next,next,JJ,xxxx
323,decade,decade,NN,xxxx
324,of,of,IN,xx
325,growth,growth,NN,xxxx
326,for,for,IN,xxx
327,UnitedHealth,UnitedHealth,NNP,XxxxxXxxxx
328,Group,Group,NNP,Xxxxx
329,"
","
",_SP,"
"
330,Turning,turn,VBG,Xxxxx
331,to,to,IN,xx
332,Optum,Optum,NNP,Xxxxx
333,'s,'s,POS,'x
334,first,first,JJ,xxxx
335,quarter,quarter,NN,xxxx
336,"
","
",_SP,"
"
337,We,-PRON-,PRP,Xx
338,grew,grow,VBD,xxxx
339,earnings,earning,NNS,xxxx
340,from,from,IN,xxxx
341,operations,operation,NNS,xxxx
342,by,by,IN,xx
343,$,$,$,$
344,173,173,CD,ddd
345,million,million,CD,xxxx
346,year,year,NN,xxxx
347,-,-,HYPH,-
348,over,over,IN,xxxx
349,-,-,HYPH,-
350,year,year,NN,xxxx
351,",",",",",",","
352,a,a,DT,x
353,16,16,CD,dd
354,%,%,NN,%
355,earnings,earning,NNS,xxxx
356,growth,growth,NN,xxxx
357,rate,rate,NN,xxxx
358,on,on,IN,xx
359,revenue,revenue,NN,xxxx
360,growth,growth,NN,xxxx
361,of,of,IN,xx
362,$,$,$,$
363,1.6,1.6,CD,d.d
364,billion,billion,CD,xxxx
365,",",",",",",","
366,virtually,virtually,RB,xxxx
367,all,all,DT,xxx
368,organic,organic,JJ,xxxx
369,"
","
",_SP,"
"
370,Operating,operate,VBG,Xxxxx
371,margins,margin,NNS,xxxx
372,expanded,expand,VBD,xxxx
373,to,to,IN,xx
374,6,6,CD,d
375,%,%,NN,%
376,overall,overall,JJ,xxxx
377,and,and,CC,xxx
378,earnings,earning,NNS,xxxx
379,from,from,IN,xxxx
380,operations,operation,NNS,xxxx
381,grew,grow,VBD,xxxx
382,year,year,NN,xxxx
383,-,-,HYPH,-
384,over,over,IN,xxxx
385,-,-,HYPH,-
386,year,year,NN,xxxx
387,by,by,IN,xx
388,double,double,JJ,xxxx
389,-,-,HYPH,-
390,digit,digit,NN,xxxx
391,percentages,percentage,NNS,xxxx
392,for,for,IN,xxx
393,each,each,DT,xxxx
394,reporting,reporting,NN,xxxx
395,segment,segment,NN,xxxx
396,"
","
",_SP,"
"
397,Strong,strong,JJ,Xxxxx
398,first,first,JJ,xxxx
399,quarter,quarter,NN,xxxx
400,operating,operating,NN,xxxx
401,metrics,metric,NNS,xxxx
402,provide,provide,VBP,xxxx
403,visibility,visibility,NN,xxxx
404,into,into,IN,xxxx
405,continued,continue,VBN,xxxx
406,revenue,revenue,NN,xxxx
407,growth,growth,NN,xxxx
408,in,in,IN,xx
409,2017,2017,CD,dddd
410,.,.,.,.
411,Compared,compare,VBN,Xxxxx
412,to,to,IN,xx
413,the,the,DT,xxx
414,first,first,JJ,xxxx
415,quarter,quarter,NN,xxxx
416,of,of,IN,xx
417,last,last,JJ,xxxx
418,year,year,NN,xxxx
419,",",",",",",","
420,OptumHealth,OptumHealth,NNP,XxxxxXxxxx
421,grew,grow,VBD,xxxx
422,to,to,TO,xx
423,serve,serve,VB,xxxx
424,6,6,CD,d
425,million,million,CD,xxxx
426,more,more,JJR,xxxx
427,people,people,NNS,xxxx
428,with,with,IN,xxxx
429,average,average,JJ,xxxx
430,per,per,FW,xxx
431,capita,capita,NN,xxxx
432,revenues,revenue,NNS,xxxx
433,growing,grow,VBG,xxxx
434,about,about,IN,xxxx
435,10,10,CD,dd
436,%,%,NN,%
437,"
","
",_SP,"
"
438,OptumRx,OptumRx,NNP,XxxxxXx
439,fulfilled,fulfil,VBD,xxxx
440,15,15,CD,dd
441,million,million,CD,xxxx
442,more,more,JJR,xxxx
443,scripts,script,NNS,xxxx
444,",",",",",",","
445,an,an,DT,xx
446,above,above,JJ,xxxx
447,market,market,NN,xxxx
448,5,5,CD,d
449,%,%,NN,%
450,growth,growth,NN,xxxx
451,rate,rate,NN,xxxx
452,"
","
",_SP,"
"
453,And,and,CC,Xxx
454,OptumInsightâ€,OptumInsightâ€,NNP,XxxxxXxxxx€
455,™,™,CD,™
456,s,s,POS,x
457,revenue,revenue,NN,xxxx
458,backlog,backlog,NN,xxxx
459,grew,grow,VBD,xxxx
460,19,19,CD,dd
461,%,%,NN,%
462,or,or,CC,xx
463,$,$,$,$
464,2.1,2.1,CD,d.d
465,billion,billion,CD,xxxx
466,in,in,IN,xx
467,the,the,DT,xxx
468,past,past,JJ,xxxx
469,12,12,CD,dd
470,months,month,NNS,xxxx
471,with,with,IN,xxxx
472,more,more,JJR,xxxx
473,than,than,IN,xxxx
474,$,$,$,$
475,1.5,1.5,CD,d.d
476,billion,billion,CD,xxxx
477,added,add,VBN,xxxx
478,in,in,IN,xx
479,the,the,DT,xxx
480,first,first,JJ,xxxx
481,quarter,quarter,NN,xxxx
482,"
","
",_SP,"
"
483,First,first,JJ,Xxxxx
484,quarter,quarter,NN,xxxx
485,activity,activity,NN,xxxx
486,included,include,VBD,xxxx
487,the,the,DT,xxx
488,completion,completion,NN,xxxx
489,of,of,IN,xx
490,our,-PRON-,PRP$,xxx
491,merger,merger,NN,xxxx
492,with,with,IN,xxxx
493,Surgical,Surgical,NNP,Xxxxx
494,Care,Care,NNP,Xxxx
495,Affiliates,Affiliates,NNPS,Xxxxx
496,",",",",",",","
497,a,a,DT,x
498,strategic,strategic,JJ,xxxx
499,addition,addition,NN,xxxx
500,to,to,IN,xx
501,our,-PRON-,PRP$,xxx
502,OptumCare,OptumCare,NNP,XxxxxXxxx
503,platform,platform,NN,xxxx
504,"
","
",_SP,"
"
505,SCA,SCA,NNP,XXX
506,and,and,CC,xxx
507,its,-PRON-,PRP$,xxx
508,strong,strong,JJ,xxxx
509,leadership,leadership,NN,xxxx
510,team,team,NN,xxxx
511,",",",",",",","
512,an,an,DT,xx
513,outstanding,outstanding,JJ,xxxx
514,workforce,workforce,NN,xxxx
515,",",",",",",","
516,move,move,VB,xxxx
517,us,-PRON-,PRP,xx
518,one,one,CD,xxx
519,more,more,JJR,xxxx
520,step,step,NN,xxxx
521,toward,toward,IN,xxxx
522,creating,create,VBG,xxxx
523,the,the,DT,xxx
524,next,next,JJ,xxxx
525,generation,generation,NN,xxxx
526,of,of,IN,xx
527,healthcare,healthcare,NN,xxxx
528,delivery,delivery,NN,xxxx
529,"
","
",_SP,"
"
530,Clinical,clinical,JJ,Xxxxx
531,care,care,NN,xxxx
532,",",",",",",","
533,i,i,PRP,x
534,"
","
",_SP,"
"
535,community,community,NN,xxxx
536,focused,focus,VBD,xxxx
537,",",",",",",","
538,high,high,JJ,xxxx
539,quality,quality,NN,xxxx
540,",",",",",",","
541,consumer,consumer,NN,xxxx
542,friendly,friendly,JJ,xxxx
543,and,and,CC,xxx
544,cost,cost,VBD,xxxx
545,efficient,efficient,JJ,xxxx
546,"
","
",_SP,"
"
547,Today,today,NN,Xxxxx
548,",",",",",",","
549,we,-PRON-,PRP,xx
550,serve,serve,VBP,xxxx
551,patients,patient,NNS,xxxx
552,as,as,IN,xx
553,an,an,DT,xx
554,in,in,IN,xx
555,-,-,HYPH,-
556,network,network,NN,xxxx
557,care,care,NN,xxxx
558,provider,provider,NN,xxxx
559,on,on,IN,xx
560,behalf,behalf,NN,xxxx
561,of,of,IN,xx
562,more,more,JJR,xxxx
563,than,than,IN,xxxx
564,80,80,CD,dd
565,payers,payer,NNS,xxxx
566,"
","
",_SP,"
"
567,We,-PRON-,PRP,Xx
568,offer,offer,VBP,xxxx
569,urgent,urgent,JJ,xxxx
570,care,care,NN,xxxx
571,at,at,IN,xx
572,nearly,nearly,RB,xxxx
573,250,250,CD,ddd
574,neighborhood,neighborhood,NN,xxxx
575,care,care,NN,xxxx
576,centers,center,NNS,xxxx
577,",",",",",",","
578,primary,primary,JJ,xxxx
579,care,care,NN,xxxx
580,through,through,IN,xxxx
581,local,local,JJ,xxxx
582,medical,medical,JJ,xxxx
583,practices,practice,NNS,xxxx
584,in,in,IN,xx
585,nearly,nearly,RB,xxxx
586,30,30,CD,dd
587,markets,market,NNS,xxxx
588,with,with,IN,xxxx
589,"22,000","22,000",CD,"dd,ddd"
590,dedicated,dedicated,JJ,xxxx
591,physicians,physician,NNS,xxxx
592,;,;,:,;
593,house,house,NN,xxxx
594,calls,call,VBZ,xxxx
595,1.3,1.3,CD,d.d
596,million,million,CD,xxxx
597,home,home,NN,xxxx
598,visits,visit,NNS,xxxx
599,this,this,DT,xxxx
600,year,year,NN,xxxx
601,performed,perform,VBN,xxxx
602,by,by,IN,xx
603,"1,700","1,700",CD,"d,ddd"
604,skilled,skilled,JJ,xxxx
605,certified,certify,VBN,xxxx
606,nurse,nurse,NN,xxxx
607,practitioners,practitioner,NNS,xxxx
608,;,;,:,;
609,complex,complex,JJ,xxxx
610,care,care,NN,xxxx
611,management,management,NN,xxxx
612,services,service,NNS,xxxx
613,",",",",",",","
614,both,both,CC,xxxx
615,in,in,IN,xx
616,home,home,NN,xxxx
617,and,and,CC,xxx
618,in,in,IN,xx
619,nursing,nursing,NN,xxxx
620,facilities,facility,NNS,xxxx
621,;,;,:,;
622,and,and,CC,xxx
623,now,now,RB,xxx
624,",",",",",",","
625,high,high,JJ,xxxx
626,quality,quality,NN,xxxx
627,consumer,consumer,NN,xxxx
628,and,and,CC,xxx
629,clinically,clinically,RB,xxxx
630,differentiated,differentiate,VBN,xxxx
631,surgeries,surgery,NNS,xxxx
632,in,in,IN,xx
633,33,33,CD,dd
634,states,state,NNS,xxxx
635,and,and,CC,xxx
636,more,more,JJR,xxxx
637,than,than,IN,xxxx
638,200,200,CD,ddd
639,convenient,convenient,RB,xxxx
640,free,free,RB,xxxx
641,-,-,HYPH,-
642,standing,stand,VBG,xxxx
643,surgical,surgical,JJ,xxxx
644,centers,center,NNS,xxxx
645,with,with,IN,xxxx
646,top,top,JJ,xxx
647,flight,flight,NN,xxxx
648,medical,medical,JJ,xxxx
649,partners,partner,NNS,xxxx
650,in,in,IN,xx
651,local,local,JJ,xxxx
652,health,health,NN,xxxx
653,communities,community,NNS,xxxx
654,"
","
",_SP,"
"
655,When,when,WRB,Xxxx
656,we,-PRON-,PRP,xx
657,align,align,VBP,xxxx
658,and,and,CC,xxx
659,integrate,integrate,VB,xxxx
660,enriched,enrich,VBN,xxxx
661,patient,patient,JJ,xxxx
662,level,level,NN,xxxx
663,data,datum,NNS,xxxx
664,and,and,CC,xxx
665,applied,applied,JJ,xxxx
666,analytics,analytic,NNS,xxxx
667,with,with,IN,xxxx
668,our,-PRON-,PRP$,xxx
669,own,own,JJ,xxx
670,care,care,NN,xxxx
671,delivery,delivery,NN,xxxx
672,capabilities,capability,NNS,xxxx
673,",",",",",",","
674,we,-PRON-,PRP,xx
675,are,be,VBP,xxx
676,better,better,RBR,xxxx
677,positioned,position,VBN,xxxx
678,to,to,TO,xx
679,serve,serve,VB,xxxx
680,healthcare,healthcare,NN,xxxx
681,through,through,IN,xxxx
682,more,more,JJR,xxxx
683,effective,effective,JJ,xxxx
684,value,value,NN,xxxx
685,based,base,VBN,xxxx
686,contracts,contract,NNS,xxxx
687,on,on,IN,xx
688,a,a,DT,x
689,multi,multi,JJ,xxxx
690,-,-,JJ,-
691,payer,payer,JJ,xxxx
692,basis,basis,NN,xxxx
693,",",",",",",","
694,and,and,CC,xxx
695,that,that,DT,xxxx
696,holds,hold,VBZ,xxxx
697,true,true,JJ,xxxx
698,for,for,IN,xxx
699,those,those,DT,xxxx
700,we,-PRON-,PRP,xx
701,partner,partner,VBP,xxxx
702,with,with,IN,xxxx
703,as,as,RB,xx
704,well,well,RB,xxxx
705,"
","
",_SP,"
"
706,This,this,DT,Xxxx
707,effort,effort,NN,xxxx
708,",",",",",",","
709,when,when,WRB,xxxx
710,fully,fully,RB,xxxx
711,scaled,scale,VBN,xxxx
712,",",",",",",","
713,yields,yield,VBZ,xxxx
714,more,more,RBR,xxxx
715,consistent,consistent,JJ,xxxx
716,health,health,NN,xxxx
717,outcomes,outcome,NNS,xxxx
718,",",",",",",","
719,lower,lower,VB,xxxx
720,cost,cost,NN,xxxx
721,and,and,CC,xxx
722,greater,great,JJR,xxxx
723,convenience,convenience,NN,xxxx
724,for,for,IN,xxx
725,patients,patient,NNS,xxxx
726,and,and,CC,xxx
727,the,the,DT,xxx
728,health,health,NN,xxxx
729,system,system,NN,xxxx
730,as,as,IN,xx
731,a,a,DT,x
732,whole,whole,JJ,xxxx
733,"
","
",_SP,"
"
734,This,this,DT,Xxxx
735,will,will,MD,xxxx
736,continue,continue,VB,xxxx
737,to,to,TO,xx
738,evolve,evolve,VB,xxxx
739,as,as,IN,xx
740,we,-PRON-,PRP,xx
741,advance,advance,VBP,xxxx
742,and,and,CC,xxx
743,connect,connect,VBP,xxxx
744,these,these,DT,xxxx
745,practices,practice,NNS,xxxx
746,and,and,CC,xxx
747,patients,patient,NNS,xxxx
748,and,and,CC,xxx
749,integrate,integrate,VB,xxxx
750,their,-PRON-,PRP$,xxxx
751,pharmacy,pharmacy,NN,xxxx
752,and,and,CC,xxx
753,other,other,JJ,xxxx
754,ambulatory,ambulatory,JJ,xxxx
755,and,and,CC,xxx
756,acute,acute,JJ,xxxx
757,services,service,NNS,xxxx
758,"
","
",_SP,"
"
759,We,-PRON-,PRP,Xx
760,are,be,VBP,xxx
761,just,just,RB,xxxx
762,in,in,IN,xx
763,the,the,DT,xxx
764,beginning,beginning,NN,xxxx
765,phases,phase,NNS,xxxx
766,of,of,IN,xx
767,this,this,DT,xxxx
768,multi,multi,JJ,xxxx
769,-,-,JJ,-
770,year,year,JJ,xxxx
771,effort,effort,NN,xxxx
772,"
","
",_SP,"
"
773,OptumRx,OptumRx,NNP,XxxxxXx
774,was,be,VBD,xxx
775,selected,select,VBN,xxxx
776,last,last,JJ,xxxx
777,month,month,NN,xxxx
778,as,as,IN,xx
779,a,a,DT,x
780,pharmacy,pharmacy,NN,xxxx
781,care,care,NN,xxxx
782,partnered,partner,VBN,xxxx
783,by,by,IN,xx
784,the,the,DT,xxx
785,Health,Health,NNP,Xxxxx
786,Transformation,Transformation,NNP,Xxxxx
787,Alliance,Alliance,NNP,Xxxxx
788,",",",",",",","
789,which,which,WDT,xxxx
790,represents,represent,VBZ,xxxx
791,Fortune,Fortune,NNP,Xxxxx
792,100,100,CD,ddd
793,national,national,JJ,xxxx
794,employers,employer,NNS,xxxx
795,"
","
",_SP,"
"
796,Proven,Proven,NNP,Xxxxx
797,OptimaRx,OptimaRx,NNP,XxxxxXx
798,capabilities,capability,NNS,xxxx
799,in,in,IN,xx
800,applying,apply,VBG,xxxx
801,data,datum,NNS,xxxx
802,and,and,CC,xxx
803,analytics,analytic,NNS,xxxx
804,to,to,TO,xx
805,improve,improve,VB,xxxx
806,both,both,DT,xxxx
807,pharmacy,pharmacy,NN,xxxx
808,care,care,NN,xxxx
809,and,and,CC,xxx
810,health,health,NN,xxxx
811,care,care,NN,xxxx
812,were,be,VBD,xxxx
813,important,important,JJ,xxxx
814,to,to,IN,xx
815,earning,earn,VBG,xxxx
816,new,new,JJ,xxx
817,opportunity,opportunity,NN,xxxx
818,"
","
",_SP,"
"
819,We,-PRON-,PRP,Xx
820,see,see,VBP,xxx
821,the,the,DT,xxx
822,potential,potential,NN,xxxx
823,for,for,IN,xxx
824,multi,multi,JJ,xxxx
825,-,-,JJ,-
826,year,year,JJ,xxxx
827,growth,growth,NN,xxxx
828,through,through,IN,xxxx
829,HTA,HTA,NNP,XXX
830,",",",",",",","
831,following,follow,VBG,xxxx
832,a,a,DT,x
833,notable,notable,JJ,xxxx
834,business,business,NN,xxxx
835,award,award,NN,xxxx
836,implemented,implement,VBN,xxxx
837,in,in,IN,xx
838,2017,2017,CD,dddd
839,from,from,IN,xxxx
840,several,several,JJ,xxxx
841,of,of,IN,xx
842,the,the,DT,xxx
843,largest,large,JJS,xxxx
844,",",",",",",","
845,most,most,RBS,xxxx
846,sophisticated,sophisticated,JJ,xxxx
847,customers,customer,NNS,xxxx
848,in,in,IN,xx
849,the,the,DT,xxx
850,market,market,NN,xxxx
851,"
","
",_SP,"
"
852,Our,-PRON-,PRP$,Xxx
853,health,health,NN,xxxx
854,financial,financial,JJ,xxxx
855,services,service,NNS,xxxx
856,capabilities,capability,NNS,xxxx
857,continue,continue,VBP,xxxx
858,to,to,TO,xx
859,drive,drive,VB,xxxx
860,growth,growth,NN,xxxx
861,across,across,IN,xxxx
862,channels,channel,NNS,xxxx
863,",",",",",",","
864,products,product,NNS,xxxx
865,and,and,CC,xxx
866,platforms,platform,NNS,xxxx
867,as,as,RB,xx
868,well,well,RB,xxxx
869,"
","
",_SP,"
"
870,The,the,DT,Xxx
871,nation,nation,NN,xxxx
872,'s,'s,POS,'x
873,second,second,RB,xxxx
874,largest,large,JJS,xxxx
875,retirement,retirement,NN,xxxx
876,plan,plan,NN,xxxx
877,administrator,administrator,NN,xxxx
878,",",",",",",","
879,Empower,Empower,NNP,Xxxxx
880,Retirement,Retirement,NNP,Xxxxx
881,",",",",",",","
882,named,name,VBN,xxxx
883,OptumHealth,OptumHealth,NNP,XxxxxXxxxx
884,its,-PRON-,PRP$,xxx
885,exclusive,exclusive,JJ,xxxx
886,partner,partner,NN,xxxx
887,for,for,IN,xxx
888,health,health,NN,xxxx
889,savings,saving,NNS,xxxx
890,accounts,account,NNS,xxxx
891,"
","
",_SP,"
"
892,Empower,Empower,NNP,Xxxxx
893,Healthâ€,Healthâ€,NNP,Xxxxx€
894,™,™,CD,™
895,s,s,POS,x
896,people,people,NNS,xxxx
897,understand,understand,VBP,xxxx
898,the,the,DT,xxx
899,direct,direct,JJ,xxxx
900,connection,connection,NN,xxxx
901,between,between,IN,xxxx
902,health,health,NN,xxxx
903,and,and,CC,xxx
904,wealth,wealth,NN,xxxx
905,",",",",",",","
906,and,and,CC,xxx
907,is,be,VBZ,xx
908,offering,offer,VBG,xxxx
909,customers,customer,NNS,xxxx
