,Word,Lemma,POSTag,Shape
76,over,over,IN,xxxx
77,-,-,HYPH,-
78,quarter,quarter,NN,xxxx
79,and,and,CC,xxx
80,year,year,NN,xxxx
81,-,-,HYPH,-
82,over,over,IN,xxxx
83,-,-,HYPH,-
84,year,year,NN,xxxx
85,growth,growth,NN,xxxx
86,for,for,IN,xxx
87,this,this,DT,xxxx
88,quarter,quarter,NN,xxxx
89,"
","
",_SP,"
"
90,Second,second,JJ,Xxxxx
91,",",",",",",","
92,the,the,DT,xxx
93,impact,impact,NN,xxxx
94,from,from,IN,xxxx
95,ALXN1210,ALXN1210,NNP,XXXXdddd
96,and,and,CC,xxx
97,other,other,JJ,xxxx
98,clinical,clinical,JJ,xxxx
99,trial,trial,NN,xxxx
100,enrollments,enrollment,NNS,xxxx
101,increased,increase,VBD,xxxx
102,"
","
",_SP,"
"
103,We,-PRON-,PRP,Xx
104,estimate,estimate,VBP,xxxx
105,that,that,IN,xxxx
106,this,this,DT,xxxx
107,impact,impact,NN,xxxx
108,in,in,IN,xx
109,Q3,Q3,NNP,Xd
110,was,be,VBD,xxx
111,approximately,approximately,RB,xxxx
112,$,$,$,$
113,30,30,CD,dd
114,million,million,CD,xxxx
115,versus,versus,IN,xxxx
116,approximately,approximately,RB,xxxx
117,$,$,$,$
118,20,20,CD,dd
119,million,million,CD,xxxx
120,for,for,IN,xxx
121,the,the,DT,xxx
122,first,first,JJ,xxxx
123,half,half,NN,xxxx
124,of,of,IN,xx
125,the,the,DT,xxx
126,year,year,NN,xxxx
127,"
","
",_SP,"
"
128,This,this,DT,Xxxx
129,is,be,VBZ,xx
130,a,a,DT,x
131,welcome,welcome,JJ,xxxx
132,headwind,headwind,NN,xxxx
133,as,as,IN,xx
134,we,-PRON-,PRP,xx
135,continue,continue,VBP,xxxx
136,to,to,TO,xx
137,advance,advance,VB,xxxx
138,this,this,DT,xxxx
139,program,program,NN,xxxx
140,"
","
",_SP,"
"
141,And,and,CC,Xxx
142,",",",",",",","
143,third,third,JJ,xxxx
144,",",",",",",","
145,pricing,pricing,NN,xxxx
146,was,be,VBD,xxx
147,a,a,DT,x
148,1,1,CD,d
149,%,%,NN,%
150,headwind,headwind,NN,xxxx
151,in,in,IN,xx
152,Q3,Q3,NNP,Xd
153,",",",",",",","
154,a,a,DT,x
155,slight,slight,JJ,xxxx
156,increase,increase,NN,xxxx
157,versus,versus,IN,xxxx
158,the,the,DT,xxx
159,first,first,JJ,xxxx
160,half,half,NN,xxxx
161,of,of,IN,xx
162,the,the,DT,xxx
163,year,year,NN,xxxx
164,",",",",",",","
165,although,although,IN,xxxx
166,lower,low,JJR,xxxx
167,than,than,IN,xxxx
168,we,-PRON-,PRP,xx
169,had,have,VBD,xxx
170,anticipated,anticipate,VBN,xxxx
171,"
","
",_SP,"
"
172,The,the,DT,Xxx
173,third,third,JJ,xxxx
174,quarter,quarter,NN,xxxx
175,non,non,JJ,xxx
176,-,-,JJ,-
177,GAAP,gaap,JJ,XXXX
178,earnings,earning,NNS,xxxx
179,per,per,IN,xxx
180,share,share,NN,xxxx
181,of,of,IN,xx
182,$,$,$,$
183,1.44,1.44,CD,d.dd
184,grew,grow,VBD,xxxx
185,a,a,DT,x
186,strong,strong,JJ,xxxx
187,17,17,CD,dd
188,%,%,NN,%
189,year,year,NN,xxxx
190,-,-,HYPH,-
191,over,over,IN,xxxx
192,-,-,HYPH,-
193,year,year,NN,xxxx
194,"
","
",_SP,"
"
195,Moving,move,VBG,Xxxxx
196,to,to,TO,xx
197,slide,slide,VB,xxxx
198,9,9,CD,d
199,",",",",",",","
200,our,-PRON-,PRP$,xxx
201,product,product,NN,xxxx
202,sales,sale,NNS,xxxx
203,were,be,VBD,xxxx
204,driven,drive,VBN,xxxx
205,by,by,IN,xx
206,growth,growth,NN,xxxx
207,in,in,IN,xx
208,the,the,DT,xxx
209,U.S,U.S,NNP,X.X
210,"
","
",_SP,"
"
211,",",",",",",","
212,Europe,Europe,NNP,Xxxxx
213,",",",",",",","
214,and,and,CC,xxx
215,the,the,DT,xxx
216,Asia,Asia,NNP,Xxxx
217,Pacific,Pacific,NNP,Xxxxx
218,region,region,NN,xxxx
219,",",",",",",","
220,whereas,whereas,IN,xxxx
221,growth,growth,NN,xxxx
222,in,in,IN,xx
223,the,the,DT,xxx
224,Rest,Rest,NNP,Xxxx
225,of,of,IN,xx
226,World,World,NNP,Xxxxx
227,was,be,VBD,xxx
228,impacted,impact,VBN,xxxx
229,by,by,IN,xx
230,the,the,DT,xxx
231,timing,timing,NN,xxxx
232,of,of,IN,xx
233,orders,order,NNS,xxxx
234,"
","
",_SP,"
"
235,You,-PRON-,PRP,Xxx
236,can,can,MD,xxx
237,see,see,VB,xxx
238,we,-PRON-,PRP,xx
239,delivered,deliver,VBD,xxxx
240,a,a,DT,x
241,9,9,CD,d
242,%,%,NN,%
243,increase,increase,NN,xxxx
244,in,in,IN,xx
245,volume,volume,NN,xxxx
246,",",",",",",","
247,partially,partially,RB,xxxx
248,offset,offset,VBN,xxxx
249,by,by,IN,xx
250,FX,FX,NNP,XX
251,headwind,headwind,NN,xxxx
252,of,of,IN,xx
253,less,less,JJR,xxxx
254,than,than,IN,xxxx
255,1,1,CD,d
256,%,%,NN,%
257,inclusive,inclusive,JJ,xxxx
258,of,of,IN,xx
259,hedging,hedging,NN,xxxx
260,and,and,CC,xxx
261,a,a,DT,x
262,pricing,pricing,NN,xxxx
263,headwind,headwind,NN,xxxx
264,of,of,IN,xx
265,1,1,CD,d
266,%,%,NN,%
267,compared,compare,VBN,xxxx
268,to,to,IN,xx
269,the,the,DT,xxx
270,same,same,JJ,xxxx
271,period,period,NN,xxxx
272,last,last,JJ,xxxx
273,year,year,NN,xxxx
274,"
","
",_SP,"
"
275,Turning,turn,VBG,Xxxxx
276,to,to,TO,xx
277,slide,slide,VB,xxxx
278,10,10,CD,dd
279,.,.,.,.
280,Soliris,Soliris,NNP,Xxxxx
281,revenue,revenue,NN,xxxx
282,was,be,VBD,xxx
283,$,$,$,$
284,756,756,CD,ddd
285,million,million,CD,xxxx
286,and,and,CC,xxx
287,year,year,NN,xxxx
288,-,-,HYPH,-
289,over,over,IN,xxxx
290,-,-,HYPH,-
291,year,year,NN,xxxx
292,volume,volume,NN,xxxx
293,growth,growth,NN,xxxx
294,was,be,VBD,xxx
295,3,3,CD,d
296,%,%,NN,%
297,"
","
",_SP,"
"
298,ALXN1210,ALXN1210,NNP,XXXXdddd
299,and,and,CC,xxx
300,other,other,JJ,xxxx
301,clinical,clinical,JJ,xxxx
302,trial,trial,NN,xxxx
303,enrollment,enrollment,NN,xxxx
304,was,be,VBD,xxx
305,an,an,DT,xx
306,approximately,approximately,RB,xxxx
307,4,4,CD,d
308,%,%,NN,%
309,headwind,headwind,NN,xxxx
310,to,to,IN,xx
311,year,year,NN,xxxx
312,-,-,HYPH,-
313,over,over,IN,xxxx
314,-,-,HYPH,-
315,year,year,NN,xxxx
316,volume,volume,NN,xxxx
317,growth,growth,NN,xxxx
318,in,in,IN,xx
319,the,the,DT,xxx
320,quarter,quarter,NN,xxxx
321,with,with,IN,xxxx
322,the,the,DT,xxx
323,largest,large,JJS,xxxx
324,geographic,geographic,JJ,xxxx
325,impact,impact,NN,xxxx
326,from,from,IN,xxxx
327,enrollment,enrollment,NN,xxxx
328,in,in,IN,xx
329,Europe,Europe,NNP,Xxxxx
330,and,and,CC,xxx
331,the,the,DT,xxx
332,Asia,Asia,NNP,Xxxx
333,Pac,Pac,NNP,Xxx
334,region,region,NN,xxxx
335,"
","
",_SP,"
"
336,Importantly,importantly,RB,Xxxxx
337,",",",",",",","
338,when,when,WRB,xxxx
339,you,-PRON-,PRP,xxx
340,strip,strip,VBP,xxxx
341,away,away,RB,xxxx
342,a,a,DT,x
343,number,number,NN,xxxx
344,of,of,IN,xx
345,the,the,DT,xxx
346,moving,move,VBG,xxxx
347,pieces,piece,NNS,xxxx
348,over,over,IN,xxxx
349,the,the,DT,xxx
350,last,last,JJ,xxxx
351,few,few,JJ,xxx
352,quarters,quarter,NNS,xxxx
353,",",",",",",","
354,we,-PRON-,PRP,xx
355,continue,continue,VBP,xxxx
356,to,to,TO,xx
357,see,see,VB,xxx
358,underlying,underlie,VBG,xxxx
359,volume,volume,NN,xxxx
360,growth,growth,NN,xxxx
361,for,for,IN,xxx
362,Soliris,Soliris,NNP,Xxxxx
363,maintaining,maintain,VBG,xxxx
364,its,-PRON-,PRP$,xxx
365,momentum,momentum,NN,xxxx
366,"
","
",_SP,"
"
367,More,more,RBR,Xxxx
368,specifically,specifically,RB,xxxx
369,",",",",",",","
370,when,when,WRB,xxxx
371,adjusting,adjust,VBG,xxxx
372,for,for,IN,xxx
373,ALXN1210,ALXN1210,NNP,XXXXdddd
374,in,in,IN,xx
375,ordering,order,VBG,xxxx
376,patterns,pattern,NNS,xxxx
377,",",",",",",","
378,Q3,Q3,NNP,Xd
379,volume,volume,NN,xxxx
380,growth,growth,NN,xxxx
381,was,be,VBD,xxx
382,around,around,RB,xxxx
383,13,13,CD,dd
384,%,%,NN,%
385,which,which,WDT,xxxx
386,is,be,VBZ,xx
387,consistent,consistent,JJ,xxxx
388,with,with,IN,xxxx
389,what,what,WP,xxxx
390,we,-PRON-,PRP,xx
391,'ve,have,VB,'xx
392,seen,see,VBN,xxxx
393,in,in,IN,xx
394,the,the,DT,xxx
395,last,last,JJ,xxxx
396,five,five,CD,xxxx
397,quarters,quarter,NNS,xxxx
398,"
","
",_SP,"
"
399,As,as,IN,Xx
400,shown,show,VBN,xxxx
401,on,on,IN,xx
402,slide,slide,NN,xxxx
403,11,11,CD,dd
404,",",",",",",","
405,we,-PRON-,PRP,xx
406,reported,report,VBD,xxxx
407,Strensiq,Strensiq,NNP,Xxxxx
408,revenue,revenue,NN,xxxx
409,of,of,IN,xx
410,$,$,$,$
411,87,87,CD,dd
412,million,million,CD,xxxx
413,as,as,IN,xx
414,we,-PRON-,PRP,xx
415,had,have,VBD,xxx
416,continued,continue,VBN,xxxx
417,momentum,momentum,NN,xxxx
418,from,from,IN,xxxx
419,existing,exist,VBG,xxxx
420,patients,patient,NNS,xxxx
421,continuing,continue,VBG,xxxx
422,on,on,IN,xx
423,therapy,therapy,NN,xxxx
424,",",",",",",","
425,as,as,RB,xx
426,well,well,RB,xxxx
427,as,as,IN,xx
428,new,new,JJ,xxx
429,patient,patient,NN,xxxx
430,additions,addition,NNS,xxxx
431,"
","
",_SP,"
"
432,Growth,growth,NN,Xxxxx
433,was,be,VBD,xxx
434,impacted,impact,VBN,xxxx
435,by,by,IN,xx
436,changes,change,NNS,xxxx
437,to,to,IN,xx
438,our,-PRON-,PRP$,xxx
439,pricing,pricing,NN,xxxx
440,strategy,strategy,NN,xxxx
441,in,in,IN,xx
442,the,the,DT,xxx
443,U.S,U.S,NNP,X.X
444,"
","
",_SP,"
"
445,as,as,IN,xx
446,we,-PRON-,PRP,xx
447,work,work,VBP,xxxx
448,with,with,IN,xxxx
449,payers,payer,NNS,xxxx
450,to,to,TO,xx
451,better,better,RBR,xxxx
452,align,align,VB,xxxx
453,the,the,DT,xxx
454,value,value,NN,xxxx
455,for,for,IN,xxx
456,higher,high,JJR,xxxx
457,dose,dose,JJ,xxxx
458,patients,patient,NNS,xxxx
459,"
","
",_SP,"
"
460,Looking,look,VBG,Xxxxx
461,at,at,IN,xx
462,Kanuma,Kanuma,NNP,Xxxxx
463,",",",",",",","
464,we,-PRON-,PRP,xx
465,achieved,achieve,VBD,xxxx
466,revenues,revenue,NNS,xxxx
467,of,of,IN,xx
468,$,$,$,$
469,16,16,CD,dd
470,million,million,CD,xxxx
471,"
","
",_SP,"
"
472,Turning,turn,VBG,Xxxxx
473,to,to,IN,xx
474,operating,operate,VBG,xxxx
475,margin,margin,NN,xxxx
476,on,on,IN,xx
477,slide,slide,NN,xxxx
478,10,10,CD,dd
479,.,.,.,.
480,During,during,IN,Xxxxx
481,the,the,DT,xxx
482,quarter,quarter,NN,xxxx
483,",",",",",",","
484,we,-PRON-,PRP,xx
485,delivered,deliver,VBD,xxxx
486,a,a,DT,x
487,non,non,JJ,xxx
488,-,-,JJ,-
489,GAAP,gaap,JJ,XXXX
490,operating,operating,NN,xxxx
491,margin,margin,NN,xxxx
492,of,of,IN,xx
493,45,45,CD,dd
494,%,%,NN,%
495,",",",",",",","
496,benefiting,benefit,VBG,xxxx
497,from,from,IN,xxxx
498,revenue,revenue,NN,xxxx
499,growth,growth,NN,xxxx
500,and,and,CC,xxx
501,focus,focus,VB,xxxx
502,on,on,IN,xx
503,operating,operating,NN,xxxx
504,expenses,expense,NNS,xxxx
505,"
","
",_SP,"
"
506,Non,non,JJ,Xxx
507,-,-,JJ,-
508,GAAP,GAAP,NNP,XXXX
509,R&D,R&D,NNP,X&X
510,was,be,VBD,xxx
511,$,$,$,$
512,175,175,CD,ddd
513,million,million,CD,xxxx
514,or,or,CC,xx
515,20,20,CD,dd
516,%,%,NN,%
517,of,of,IN,xx
518,total,total,JJ,xxxx
519,revenue,revenue,NN,xxxx
520,"
","
",_SP,"
"
521,The,the,DT,Xxx
522,decreased,decreased,JJ,xxxx
523,R&D,r&d,NN,X&X
524,spend,spend,VBP,xxxx
525,compared,compare,VBN,xxxx
526,to,to,IN,xx
527,third,third,JJ,xxxx
528,quarter,quarter,NN,xxxx
529,of,of,IN,xx
530,2016,2016,CD,dddd
531,was,be,VBD,xxx
532,due,due,JJ,xxx
533,to,to,TO,xx
534,cost,cost,VB,xxxx
535,savings,saving,NNS,xxxx
536,from,from,IN,xxxx
537,the,the,DT,xxx
538,announced,announce,VBN,xxxx
539,deprioritized,deprioritized,JJ,xxxx
540,programs,program,NNS,xxxx
541,and,and,CC,xxx
542,terminated,terminate,VBN,xxxx
543,partnerships,partnership,NNS,xxxx
544,",",",",",",","
545,offset,offset,VBN,xxxx
546,by,by,IN,xx
547,increased,increase,VBN,xxxx
548,investments,investment,NNS,xxxx
549,in,in,IN,xx
550,ALXN1210,ALXN1210,NNP,XXXXdddd
551,.,.,.,.
552,Additionally,additionally,RB,Xxxxx
553,",",",",",",","
554,R&D,r&d,NN,X&X
555,spend,spend,VBP,xxxx
556,in,in,IN,xx
557,Q3,q3,NN,Xd
558,of,of,IN,xx
559,this,this,DT,xxxx
560,year,year,NN,xxxx
561,benefited,benefit,VBN,xxxx
562,by,by,IN,xx
563,approximately,approximately,RB,xxxx
564,$,$,$,$
565,6,6,CD,d
566,million,million,CD,xxxx
567,due,due,IN,xxx
568,to,to,IN,xx
569,the,the,DT,xxx
570,timing,timing,NN,xxxx
571,of,of,IN,xx
572,batches,batch,NNS,xxxx
573,of,of,IN,xx
574,clinic,clinic,JJ,xxxx
575,drug,drug,NN,xxxx
576,compared,compare,VBN,xxxx
577,to,to,IN,xx
578,our,-PRON-,PRP$,xxx
579,expectations,expectation,NNS,xxxx
580,"
","
",_SP,"
"
581,This,this,DT,Xxxx
582,expense,expense,NN,xxxx
583,is,be,VBZ,xx
584,now,now,RB,xxx
585,expected,expect,VBN,xxxx
586,in,in,IN,xx
587,Q4,Q4,NNP,Xd
588,.,.,.,.
589,Non,non,JJ,Xxx
590,-,-,JJ,-
591,GAAP,GAAP,NNP,XXXX
592,SG&A,SG&A,NNP,XX&X
593,was,be,VBD,xxx
594,$,$,$,$
595,230,230,CD,ddd
596,million,million,CD,xxxx
597,",",",",",",","
598,27,27,CD,dd
599,%,%,NN,%
600,of,of,IN,xx
601,total,total,JJ,xxxx
602,revenue,revenue,NN,xxxx
603,"
","
",_SP,"
"
604,The,the,DT,Xxx
605,year,year,NN,xxxx
606,-,-,HYPH,-
607,over,over,IN,xxxx
608,-,-,HYPH,-
609,year,year,NN,xxxx
610,increase,increase,NN,xxxx
611,includes,include,VBZ,xxxx
612,spend,spend,VBP,xxxx
613,associated,associate,VBN,xxxx
614,with,with,IN,xxxx
615,the,the,DT,xxx
616,build,build,NN,xxxx
617,of,of,IN,xx
618,the,the,DT,xxx
619,dedicated,dedicated,JJ,xxxx
620,field,field,NN,xxxx
621,teams,team,NNS,xxxx
622,in,in,IN,xx
623,preparation,preparation,NN,xxxx
624,for,for,IN,xxx
625,the,the,DT,xxx
626,gMG,gMG,NNP,xXX
627,launches,launch,NNS,xxxx
628,in,in,IN,xx
629,the,the,DT,xxx
630,U.S,U.S,NNP,X.X
631,"
","
",_SP,"
"
632,",",",",",",","
633,Germany,Germany,NNP,Xxxxx
634,and,and,CC,xxx
635,Japan,Japan,NNP,Xxxxx
636,"
","
",_SP,"
"
637,The,the,DT,Xxx
638,effective,effective,JJ,xxxx
639,tax,tax,NN,xxx
640,rate,rate,NN,xxxx
641,in,in,IN,xx
642,the,the,DT,xxx
643,quarter,quarter,NN,xxxx
644,was,be,VBD,xxx
645,10,10,CD,dd
646,%,%,NN,%
647,and,and,CC,xxx
648,benefited,benefit,VBN,xxxx
649,from,from,IN,xxxx
650,the,the,DT,xxx
651,conclusion,conclusion,NN,xxxx
652,of,of,IN,xx
653,a,a,DT,x
654,routine,routine,JJ,xxxx
655,IRS,IRS,NNP,XXX
656,audit,audit,NN,xxxx
657,for,for,IN,xxx
658,the,the,DT,xxx
659,years,year,NNS,xxxx
660,2013,2013,CD,dddd
661,and,and,CC,xxx
662,2014,2014,CD,dddd
663,.,.,.,.
664,This,this,DT,Xxxx
665,contributed,contribute,VBD,xxxx
666,approximately,approximately,RB,xxxx
667,$,$,$,$
668,0.07,0.07,CD,d.dd
669,to,to,IN,xx
670,non,non,JJ,xxx
671,-,-,JJ,-
672,GAAP,gaap,JJ,XXXX
673,earnings,earning,NNS,xxxx
674,per,per,IN,xxx
675,share,share,NN,xxxx
676,in,in,IN,xx
677,the,the,DT,xxx
678,quarter,quarter,NN,xxxx
679,"
","
",_SP,"
"
680,For,for,IN,Xxx
681,the,the,DT,xxx
682,full,full,JJ,xxxx
683,year,year,NN,xxxx
684,",",",",",",","
685,we,-PRON-,PRP,xx
686,now,now,RB,xxx
687,expect,expect,VBP,xxxx
688,the,the,DT,xxx
689,tax,tax,NN,xxx
690,rate,rate,NN,xxxx
691,to,to,TO,xx
692,be,be,VB,xx
693,between,between,IN,xxxx
694,12,12,CD,dd
695,%,%,NN,%
696,and,and,CC,xxx
697,13,13,CD,dd
698,%,%,NN,%
699,including,include,VBG,xxxx
700,this,this,DT,xxxx
701,benefit,benefit,NN,xxxx
702,",",",",",",","
703,and,and,CC,xxx
704,expect,expect,VB,xxxx
705,an,an,DT,xx
706,increase,increase,NN,xxxx
707,to,to,IN,xx
708,13,13,CD,dd
709,%,%,NN,%
710,to,to,TO,xx
711,15,15,CD,dd
712,%,%,NN,%
713,in,in,IN,xx
714,2018,2018,CD,dddd
715,.,.,.,.
716,Non,non,JJ,Xxx
717,-,-,JJ,-
718,GAAP,GAAP,NNP,XXXX
719,EPS,EPS,NNP,XXX
720,in,in,IN,xx
721,the,the,DT,xxx
722,quarter,quarter,NN,xxxx
723,of,of,IN,xx
724,$,$,$,$
725,1.44,1.44,CD,d.dd
726,grew,grow,VBD,xxxx
727,17,17,CD,dd
728,%,%,NN,%
729,year,year,NN,xxxx
730,-,-,HYPH,-
731,over,over,IN,xxxx
732,-,-,HYPH,-
733,year,year,NN,xxxx
734,",",",",",",","
735,driven,drive,VBN,xxxx
736,largely,largely,RB,xxxx
737,by,by,IN,xx
738,revenue,revenue,NN,xxxx
739,growth,growth,NN,xxxx
740,and,and,CC,xxx
741,a,a,DT,x
742,favorable,favorable,JJ,xxxx
743,tax,tax,NN,xxx
744,rate,rate,NN,xxxx
745,"
","
",_SP,"
"
746,We,-PRON-,PRP,Xx
747,reported,report,VBD,xxxx
748,Q3,Q3,NNP,Xd
749,GAAP,GAAP,NNP,XXXX
750,EPS,EPS,NNP,XXX
751,of,of,IN,xx
752,$,$,$,$
753,0.35,0.35,CD,d.dd
754,and,and,CC,xxx
755,recognized,recognize,VBD,xxxx
756,$,$,$,$
757,164,164,CD,ddd
758,million,million,CD,xxxx
759,in,in,IN,xx
760,restructuring,restructuring,NN,xxxx
761,and,and,CC,xxx
762,related,related,JJ,xxxx
763,expenses,expense,NNS,xxxx
764,as,as,IN,xx
765,outlined,outline,VBN,xxxx
766,on,on,IN,xx
767,slide,slide,NN,xxxx
768,13,13,CD,dd
769,.,.,.,.
770,The,the,DT,Xxx
771,majority,majority,NN,xxxx
772,of,of,IN,xx
773,these,these,DT,xxxx
774,expenses,expense,NNS,xxxx
775,were,be,VBD,xxxx
776,associated,associate,VBN,xxxx
777,with,with,IN,xxxx
778,our,-PRON-,PRP$,xxx
779,planned,plan,VBN,xxxx
780,closure,closure,NN,xxxx
781,of,of,IN,xx
782,the,the,DT,xxx
783,Rhode,Rhode,NNP,Xxxxx
784,Island,Island,NNP,Xxxxx
785,manufacturing,manufacture,VBG,xxxx
786,facility,facility,NN,xxxx
787,and,and,CC,xxx
788,employee,employee,NN,xxxx
789,separation,separation,NN,xxxx
790,costs,cost,VBZ,xxxx
791,"
","
",_SP,"
"
792,Of,of,IN,Xx
793,the,the,DT,xxx
794,$,$,$,$
795,164,164,CD,ddd
796,million,million,CD,xxxx
797,",",",",",",","
798,$,$,$,$
799,74,74,CD,dd
800,million,million,CD,xxxx
801,will,will,MD,xxxx
802,be,be,VB,xx
803,cash,cash,NN,xxxx
804,outlays,outlay,NNS,xxxx
805,"
","
",_SP,"
"
806,In,in,IN,Xx
807,the,the,DT,xxx
808,quarter,quarter,NN,xxxx
809,",",",",",",","
810,we,-PRON-,PRP,xx
811,generated,generate,VBD,xxxx
812,over,over,IN,xxxx
813,$,$,$,$
814,580,580,CD,ddd
815,million,million,CD,xxxx
816,in,in,IN,xx
817,free,free,JJ,xxxx
818,cash,cash,NN,xxxx
819,flow,flow,NN,xxxx
820,and,and,CC,xxx
821,ended,end,VBD,xxxx
822,September,September,NNP,Xxxxx
823,30,30,CD,dd
824,with,with,IN,xxxx
825,approximately,approximately,RB,xxxx
826,$,$,$,$
827,1.5,1.5,CD,d.d
828,billion,billion,CD,xxxx
829,in,in,IN,xx
830,cash,cash,NN,xxxx
831,and,and,CC,xxx
832,marketable,marketable,JJ,xxxx
833,securities,security,NNS,xxxx
834,",",",",",",","
835,of,of,IN,xx
836,which,which,WDT,xxxx
837,approximately,approximately,RB,xxxx
838,35,35,CD,dd
839,%,%,NN,%
840,is,be,VBZ,xx
841,in,in,IN,xx
842,the,the,DT,xxx
843,United,United,NNP,Xxxxx
844,States,States,NNP,Xxxxx
845,"
","
",_SP,"
"
846,We,-PRON-,PRP,Xx
847,repurchased,repurchase,VBD,xxxx
848,approximately,approximately,RB,xxxx
849,"475,000","475,000",CD,"ddd,ddd"
850,shares,share,NNS,xxxx
851,in,in,IN,xx
852,the,the,DT,xxx
853,quarter,quarter,NN,xxxx
854,"
","
",_SP,"
"
855,Let,let,VB,Xxx
856,'s,-PRON-,PRP,'x
857,now,now,RB,xxx
858,turn,turn,VB,xxxx
859,to,to,TO,xx
860,slide,slide,VB,xxxx
861,14,14,CD,dd
862,and,and,CC,xxx
863,walk,walk,VB,xxxx
864,through,through,IN,xxxx
865,the,the,DT,xxx
866,full,full,JJ,xxxx
867,-,-,HYPH,-
868,year,year,NN,xxxx
869,guidance,guidance,NN,xxxx
870,and,and,CC,xxx
871,a,a,DT,x
872,few,few,JJ,xxx
873,items,item,NNS,xxxx
874,to,to,TO,xx
875,keep,keep,VB,xxxx
876,in,in,IN,xx
877,mind,mind,NN,xxxx
878,as,as,IN,xx
879,we,-PRON-,PRP,xx
880,move,move,VBP,xxxx
881,forward,forward,RB,xxxx
882,"
","
",_SP,"
"
883,Total,total,JJ,Xxxxx
884,revenues,revenue,NNS,xxxx
885,are,be,VBP,xxx
886,now,now,RB,xxx
887,expected,expect,VBN,xxxx
888,to,to,TO,xx
889,be,be,VB,xx
890,between,between,IN,xxxx
891,$,$,$,$
892,3.475,3.475,CD,d.ddd
893,billion,billion,CD,xxxx
894,to,to,TO,xx
895,$,$,$,$
896,3.525,3.525,CD,d.ddd
897,billion,billion,CD,xxxx
898,",",",",",",","
899,up,up,RB,xx
900,from,from,IN,xxxx
901,our,-PRON-,PRP$,xxx
902,prior,prior,JJ,xxxx
903,guidance,guidance,NN,xxxx
904,range,range,NN,xxxx
905,of,of,IN,xx
906,$,$,$,$
907,3.45,3.45,CD,d.dd
908,billion,billion,CD,xxxx
909,to,to,TO,xx
910,$,$,$,$
911,3.525,3.525,CD,d.ddd
912,billion,billion,CD,xxxx
913,;,;,:,;
914,we,-PRON-,PRP,xx
915,'re,be,VBP,'xx
916,effectively,effectively,RB,xxxx
917,increasing,increase,VBG,xxxx
918,the,the,DT,xxx
919,low,low,JJ,xxx
920,end,end,NN,xxx
921,of,of,IN,xx
922,the,the,DT,xxx
923,revenue,revenue,NN,xxxx
924,range,range,NN,xxxx
925,"
","
",_SP,"
"
926,At,at,IN,Xx
927,the,the,DT,xxx
928,midpoint,midpoint,NN,xxxx
929,",",",",",",","
930,this,this,DT,xxxx
931,represents,represent,VBZ,xxxx
932,13,13,CD,dd
933,%,%,NN,%
934,total,total,JJ,xxxx
935,revenue,revenue,NN,xxxx
936,growth,growth,NN,xxxx
937,year,year,NN,xxxx
938,-,-,HYPH,-
939,over,over,IN,xxxx
940,-,-,HYPH,-
941,year,year,NN,xxxx
942,"
","
",_SP,"
"
943,This,this,DT,Xxxx
944,includes,include,VBZ,xxxx
945,an,an,DT,xx
946,updated,update,VBN,xxxx
