,Word,Lemma,POSTag,Shape
74,from,from,IN,xxxx
75,Gilead,Gilead,NNP,Xxxxx
76,'s,'s,POS,'x
77,HCV,HCV,NNP,XXX
78,therapies,therapy,NNS,xxxx
79,for,for,IN,xxx
80,the,the,DT,xxx
81,quarter,quarter,NN,xxxx
82,was,be,VBD,xxx
83,$,$,$,$
84,1.7,1.7,CD,d.d
85,billion,billion,CD,xxxx
86,",",",",",",","
87,down,down,RB,xxxx
88,18,18,CD,dd
89,%,%,NN,%
90,year,year,NN,xxxx
91,-,-,HYPH,-
92,over,over,IN,xxxx
93,-,-,HYPH,-
94,year,year,NN,xxxx
95,and,and,CC,xxx
96,17,17,CD,dd
97,%,%,NN,%
98,sequentially,sequentially,RB,xxxx
99,"
","
",_SP,"
"
100,The,the,DT,Xxx
101,decrease,decrease,NN,xxxx
102,in,in,IN,xx
103,sequential,sequential,JJ,xxxx
104,revenue,revenue,NN,xxxx
105,was,be,VBD,xxx
106,driven,drive,VBN,xxxx
107,by,by,IN,xx
108,the,the,DT,xxx
109,declining,decline,VBG,xxxx
110,sales,sale,NNS,xxxx
111,of,of,IN,xx
112,Epclusa,Epclusa,NNP,Xxxxx
113,",",",",",",","
114,resulting,result,VBG,xxxx
115,in,in,IN,xx
116,lower,low,JJR,xxxx
117,inventory,inventory,NN,xxxx
118,",",",",",",","
119,as,as,RB,xx
120,well,well,RB,xxxx
121,as,as,IN,xx
122,some,some,DT,xxxx
123,loss,loss,NN,xxxx
124,of,of,IN,xx
125,market,market,NN,xxxx
126,share,share,NN,xxxx
127,as,as,IN,xx
128,a,a,DT,x
129,result,result,NN,xxxx
130,of,of,IN,xx
131,increased,increase,VBN,xxxx
132,competition,competition,NN,xxxx
133,"
","
",_SP,"
"
134,For,for,IN,Xxx
135,the,the,DT,xxx
136,remainder,remainder,NN,xxxx
137,of,of,IN,xx
138,2017,2017,CD,dddd
139,",",",",",",","
140,while,while,IN,xxxx
141,increased,increase,VBN,xxxx
142,competition,competition,NN,xxxx
143,will,will,MD,xxxx
144,have,have,VB,xxxx
145,some,some,DT,xxxx
146,level,level,NN,xxxx
147,of,of,IN,xx
148,impact,impact,NN,xxxx
149,on,on,IN,xx
150,patient,patient,JJ,xxxx
151,share,share,NN,xxxx
152,and,and,CC,xxx
153,pricing,pricing,NN,xxxx
154,",",",",",",","
155,we,-PRON-,PRP,xx
156,expect,expect,VBP,xxxx
157,that,that,IN,xxxx
158,the,the,DT,xxx
159,continued,continue,VBN,xxxx
160,decline,decline,NN,xxxx
161,in,in,IN,xx
162,HCV,HCV,NNP,XXX
163,patient,patient,NN,xxxx
164,starts,start,NNS,xxxx
165,will,will,MD,xxxx
166,be,be,VB,xx
167,the,the,DT,xxx
168,primary,primary,JJ,xxxx
169,driver,driver,NN,xxxx
170,of,of,IN,xx
171,the,the,DT,xxx
172,year,year,NN,xxxx
173,-,-,HYPH,-
174,over,over,IN,xxxx
175,-,-,HYPH,-
176,year,year,NN,xxxx
177,decrease,decrease,NN,xxxx
178,in,in,IN,xx
179,revenue,revenue,NN,xxxx
180,"
","
",_SP,"
"
181,This,this,DT,Xxxx
182,decline,decline,NN,xxxx
183,in,in,IN,xx
184,starts,start,NNS,xxxx
185,is,be,VBZ,xx
186,driven,drive,VBN,xxxx
187,by,by,IN,xx
188,the,the,DT,xxx
189,evolving,evolve,VBG,xxxx
190,profile,profile,NN,xxxx
191,of,of,IN,xx
192,patients,patient,NNS,xxxx
193,that,that,WDT,xxxx
194,are,be,VBP,xxx
195,in,in,IN,xx
196,care,care,NN,xxxx
197,"
","
",_SP,"
"
198,62,62,CD,dd
199,%,%,NN,%
200,of,of,IN,xx
201,patients,patient,NNS,xxxx
202,initiating,initiate,VBG,xxxx
203,therapy,therapy,NN,xxxx
204,in,in,IN,xx
205,the,the,DT,xxx
206,first,first,JJ,xxxx
207,quarter,quarter,NN,xxxx
208,had,have,VBD,xxx
209,fibrosis,fibrosis,NN,xxxx
210,scores,score,NNS,xxxx
211,of,of,IN,xx
212,F0,f0,NN,Xd
213,to,to,IN,xx
214,F2,F2,NNP,Xd
215,.,.,.,.
216,That,that,DT,Xxxx
217,'s,be,VBZ,'x
218,the,the,DT,xxx
219,highest,high,JJS,xxxx
220,we,-PRON-,PRP,xx
221,'ve,have,VB,'xx
222,seen,see,VBN,xxxx
223,for,for,IN,xxx
224,this,this,DT,xxxx
225,metric,metric,JJ,xxxx
226,",",",",",",","
227,and,and,CC,xxx
228,indicative,indicative,JJ,xxxx
229,of,of,IN,xx
230,the,the,DT,xxx
231,fact,fact,NN,xxxx
232,that,that,IN,xxxx
233,patients,patient,NNS,xxxx
234,are,be,VBP,xxx
235,coming,come,VBG,xxxx
236,into,into,IN,xxxx
237,care,care,NN,xxxx
238,with,with,IN,xxxx
239,earlier,early,JJR,xxxx
240,-,-,HYPH,-
241,stage,stage,NN,xxxx
242,disease,disease,NN,xxxx
243,",",",",",",","
244,a,a,DT,x
245,trend,trend,NN,xxxx
246,that,that,WDT,xxxx
247,is,be,VBZ,xx
248,illustrated,illustrate,VBN,xxxx
249,on,on,IN,xx
250,slide,slide,NN,xxxx
251,26,26,CD,dd
252,.,.,.,.
253,Over,over,IN,Xxxx
254,the,the,DT,xxx
255,last,last,JJ,xxxx
256,six,six,CD,xxx
257,months,month,NNS,xxxx
258,",",",",",",","
259,we,-PRON-,PRP,xx
260,'ve,have,VB,'xx
261,introduced,introduce,VBN,xxxx
262,two,two,CD,xxx
263,new,new,JJ,xxx
264,direct,direct,JJ,xxxx
265,-,-,HYPH,-
266,to,to,IN,xx
267,-,-,HYPH,-
268,consumer,consumer,NN,xxxx
269,campaigns,campaign,NNS,xxxx
270,"
","
",_SP,"
"
271,The,the,DT,Xxx
272,first,first,JJ,xxxx
273,launched,launch,VBN,xxxx
274,in,in,IN,xx
275,late,late,JJ,xxxx
276,2016,2016,CD,dddd
277,with,with,IN,xxxx
278,the,the,DT,xxx
279,goal,goal,NN,xxxx
280,of,of,IN,xx
281,increasing,increase,VBG,xxxx
282,screening,screening,NN,xxxx
283,among,among,IN,xxxx
284,baby,baby,NN,xxxx
285,boomers,boomer,NNS,xxxx
286,"
","
",_SP,"
"
287,We,-PRON-,PRP,Xx
288,were,be,VBD,xxxx
289,pleased,pleased,JJ,xxxx
290,to,to,TO,xx
291,see,see,VB,xxx
292,that,that,IN,xxxx
293,this,this,DT,xxxx
294,campaign,campaign,NN,xxxx
295,",",",",",",","
296,along,along,IN,xxxx
297,with,with,IN,xxxx
298,the,the,DT,xxx
299,efforts,effort,NNS,xxxx
300,of,of,IN,xx
301,organizations,organization,NNS,xxxx
302,like,like,IN,xxxx
303,the,the,DT,xxx
304,CDC,CDC,NNP,XXX
305,",",",",",",","
306,had,have,VBD,xxx
307,an,an,DT,xx
308,immediate,immediate,JJ,xxxx
309,effect,effect,NN,xxxx
310,",",",",",",","
311,with,with,IN,xxxx
312,a,a,DT,x
313,24,24,CD,dd
314,%,%,NN,%
315,increase,increase,NN,xxxx
316,in,in,IN,xx
317,HCV,HCV,NNP,XXX
318,antibody,antibody,NN,xxxx
319,testing,testing,NN,xxxx
320,among,among,IN,xxxx
321,undiagnosed,undiagnosed,JJ,xxxx
322,baby,baby,NN,xxxx
323,boomers,boomer,NNS,xxxx
324,over,over,IN,xxxx
325,the,the,DT,xxx
326,first,first,JJ,xxxx
327,two,two,CD,xxx
328,months,month,NNS,xxxx
329,of,of,IN,xx
330,implementation,implementation,NN,xxxx
331,"
","
",_SP,"
"
332,The,the,DT,Xxx
333,second,second,JJ,xxxx
334,campaign,campaign,NN,xxxx
335,launched,launch,VBN,xxxx
336,in,in,IN,xx
337,March,March,NNP,Xxxxx
338,",",",",",",","
339,and,and,CC,xxx
340,is,be,VBZ,xx
341,directed,direct,VBN,xxxx
342,towards,towards,IN,xxxx
343,diagnosed,diagnose,VBN,xxxx
344,patients,patient,NNS,xxxx
345,with,with,IN,xxxx
346,a,a,DT,x
347,goal,goal,NN,xxxx
348,of,of,IN,xx
349,encouraging,encourage,VBG,xxxx
350,them,-PRON-,PRP,xxxx
351,to,to,TO,xx
352,seek,seek,VB,xxxx
353,treatment,treatment,NN,xxxx
354,with,with,IN,xxxx
355,Harvoni,Harvoni,NNP,Xxxxx
356,"
","
",_SP,"
"
357,We,-PRON-,PRP,Xx
358,hope,hope,VBP,xxxx
359,these,these,DT,xxxx
360,campaigns,campaign,NNS,xxxx
361,will,will,MD,xxxx
362,continue,continue,VB,xxxx
363,to,to,TO,xx
364,have,have,VB,xxxx
365,an,an,DT,xx
366,impact,impact,NN,xxxx
367,",",",",",",","
368,and,and,CC,xxx
369,will,will,MD,xxxx
370,help,help,VB,xxxx
371,more,more,JJR,xxxx
372,individuals,individual,NNS,xxxx
373,seek,seek,VB,xxxx
374,testing,testing,NN,xxxx
375,",",",",",",","
376,linkage,linkage,NN,xxxx
377,to,to,TO,xx
378,care,care,VB,xxxx
379,and,and,CC,xxx
380,treatment,treatment,NN,xxxx
381,"
","
",_SP,"
"
382,It,-PRON-,PRP,Xx
383,'s,be,VBZ,'x
384,important,important,JJ,xxxx
385,to,to,TO,xx
386,remember,remember,VB,xxxx
387,that,that,IN,xxxx
388,while,while,IN,xxxx
389,the,the,DT,xxx
390,timeline,timeline,NN,xxxx
391,for,for,IN,xxx
392,a,a,DT,x
393,patient,patient,NN,xxxx
394,to,to,TO,xx
395,go,go,VB,xx
396,from,from,IN,xxxx
397,entering,enter,VBG,xxxx
398,care,care,NN,xxxx
399,to,to,IN,xx
400,initiating,initiating,JJ,xxxx
401,therapy,therapy,NN,xxxx
402,has,have,VBZ,xxx
403,lengthened,lengthen,VBN,xxxx
404,and,and,CC,xxx
405,is,be,VBZ,xx
406,more,more,RBR,xxxx
407,variable,variable,JJ,xxxx
408,",",",",",",","
409,there,there,EX,xxxx
410,are,be,VBP,xxx
411,still,still,RB,xxxx
412,nearly,nearly,RB,xxxx
413,3,3,CD,d
414,million,million,CD,xxxx
415,people,people,NNS,xxxx
416,with,with,IN,xxxx
417,HCV,HCV,NNP,XXX
418,infection,infection,NN,xxxx
419,in,in,IN,xx
420,the,the,DT,xxx
421,U.S,U.S,NNP,X.X
422,"
","
",_SP,"
"
423,",",",",",",","
424,only,only,RB,xxxx
425,half,half,NN,xxxx
426,of,of,IN,xx
427,whom,whom,WP,xxxx
428,are,be,VBP,xxx
429,diagnosed,diagnose,VBN,xxxx
430,"
","
",_SP,"
"
431,Turning,turn,VBG,Xxxxx
432,to,to,IN,xx
433,Europe,Europe,NNP,Xxxxx
434,",",",",",",","
435,HCV,HCV,NNP,XXX
436,revenues,revenue,NNS,xxxx
437,were,be,VBD,xxxx
438,down,down,RB,xxxx
439,42,42,CD,dd
440,%,%,NN,%
441,year,year,NN,xxxx
442,-,-,HYPH,-
443,over,over,IN,xxxx
444,-,-,HYPH,-
445,year,year,NN,xxxx
446,and,and,CC,xxx
447,22,22,CD,dd
448,%,%,NN,%
449,sequentially,sequentially,RB,xxxx
450,"
","
",_SP,"
"
451,Quarterly,quarterly,JJ,Xxxxx
452,revenues,revenue,NNS,xxxx
453,of,of,IN,xx
454,$,$,$,$
455,487,487,CD,ddd
456,million,million,CD,xxxx
457,were,be,VBD,xxxx
458,negatively,negatively,RB,xxxx
459,impacted,impact,VBN,xxxx
460,by,by,IN,xx
461,lower,low,JJR,xxxx
462,market,market,NN,xxxx
463,share,share,NN,xxxx
464,as,as,IN,xx
465,a,a,DT,x
466,result,result,NN,xxxx
467,of,of,IN,xx
468,increased,increase,VBN,xxxx
469,competition,competition,NN,xxxx
470,"
","
",_SP,"
"
471,During,during,IN,Xxxxx
472,the,the,DT,xxx
473,quarter,quarter,NN,xxxx
474,",",",",",",","
475,we,-PRON-,PRP,xx
476,negotiated,negotiate,VBD,xxxx
477,new,new,JJ,xxx
478,agreements,agreement,NNS,xxxx
479,with,with,IN,xxxx
480,France,France,NNP,Xxxxx
481,and,and,CC,xxx
482,Italy,Italy,NNP,Xxxxx
483,to,to,TO,xx
484,expand,expand,VB,xxxx
485,access,access,NN,xxxx
486,to,to,IN,xx
487,HCV,HCV,NNP,XXX
488,patients,patient,NNS,xxxx
489,regardless,regardless,RB,xxxx
490,of,of,IN,xx
491,fibrosis,fibrosis,NN,xxxx
492,score,score,NN,xxxx
493,"
","
",_SP,"
"
494,This,this,DT,Xxxx
495,means,mean,VBZ,xxxx
496,that,that,IN,xxxx
497,there,there,EX,xxxx
498,are,be,VBP,xxx
499,now,now,RB,xxx
500,14,14,CD,dd
501,European,european,JJ,Xxxxx
502,countries,country,NNS,xxxx
503,",",",",",",","
504,including,include,VBG,xxxx
505,four,four,CD,xxxx
506,of,of,IN,xx
507,the,the,DT,xxx
508,five,five,CD,xxxx
509,major,major,JJ,xxxx
510,markets,market,NNS,xxxx
511,",",",",",",","
512,that,that,WDT,xxxx
513,allow,allow,VBP,xxxx
514,patient,patient,JJ,xxxx
515,access,access,NN,xxxx
516,regardless,regardless,RB,xxxx
517,of,of,IN,xx
518,disease,disease,NN,xxxx
519,severity,severity,NN,xxxx
520,"
","
",_SP,"
"
521,In,in,IN,Xx
522,addition,addition,NN,xxxx
523,",",",",",",","
524,Epclusa,Epclusa,NNP,Xxxxx
525,has,have,VBZ,xxx
526,now,now,RB,xxx
527,been,be,VBN,xxxx
528,launched,launch,VBN,xxxx
529,in,in,IN,xx
530,all,all,DT,xxx
531,five,five,CD,xxxx
532,of,of,IN,xx
533,the,the,DT,xxx
534,major,major,JJ,xxxx
535,markets,market,NNS,xxxx
536,in,in,IN,xx
537,Europe,Europe,NNP,Xxxxx
538,",",",",",",","
539,and,and,CC,xxx
540,will,will,MD,xxxx
541,be,be,VB,xx
542,an,an,DT,xx
543,important,important,JJ,xxxx
544,treatment,treatment,NN,xxxx
545,option,option,NN,xxxx
546,as,as,IN,xx
547,some,some,DT,xxxx
548,countries,country,NNS,xxxx
549,have,have,VBP,xxxx
550,a,a,DT,x
551,high,high,JJ,xxxx
552,percentage,percentage,NN,xxxx
553,of,of,IN,xx
554,genotype,genotype,NNP,xxxx
555,2,2,CD,d
556,and,and,CC,xxx
557,3,3,CD,d
558,patients,patient,NNS,xxxx
559,"
","
",_SP,"
"
560,These,these,DT,Xxxxx
561,patients,patient,NNS,xxxx
562,and,and,CC,xxx
563,their,-PRON-,PRP$,xxxx
564,health,health,NN,xxxx
565,care,care,NN,xxxx
566,providers,provider,NNS,xxxx
567,have,have,VBP,xxxx
568,been,be,VBN,xxxx
569,waiting,wait,VBG,xxxx
570,for,for,IN,xxx
571,an,an,DT,xx
572,effective,effective,JJ,xxxx
573,therapy,therapy,NN,xxxx
574,that,that,WDT,xxxx
575,does,do,VBZ,xxxx
576,not,not,RB,xxx
577,require,require,VB,xxxx
578,co,co,JJ,xx
579,-,-,NN,-
580,administration,administration,NNP,xxxx
581,of,of,IN,xx
582,ribavirin,ribavirin,NNP,xxxx
583,",",",",",",","
584,or,or,CC,xx
585,extended,extended,JJ,xxxx
586,treatment,treatment,NN,xxxx
587,durations,duration,NNS,xxxx
588,"
","
",_SP,"
"
589,In,in,IN,Xx
590,Japan,Japan,NNP,Xxxxx
591,",",",",",",","
592,HCV,HCV,NNP,XXX
593,product,product,NN,xxxx
594,sales,sale,NNS,xxxx
595,for,for,IN,xxx
596,the,the,DT,xxx
597,first,first,JJ,xxxx
598,quarter,quarter,NN,xxxx
599,were,be,VBD,xxxx
600,$,$,$,$
601,205,205,CD,ddd
602,million,million,CD,xxxx
603,",",",",",",","
604,down,down,RB,xxxx
605,81,81,CD,dd
606,%,%,NN,%
607,year,year,NN,xxxx
608,-,-,HYPH,-
609,over,over,IN,xxxx
610,-,-,HYPH,-
611,year,year,NN,xxxx
612,and,and,CC,xxx
613,down,down,RB,xxxx
614,35,35,CD,dd
615,%,%,NN,%
616,sequentially,sequentially,RB,xxxx
617,",",",",",",","
618,due,due,IN,xxx
619,to,to,IN,xx
620,a,a,DT,x
621,decrease,decrease,NN,xxxx
622,in,in,IN,xx
623,patient,patient,NN,xxxx
624,starts,start,NNS,xxxx
625,and,and,CC,xxx
626,increased,increase,VBN,xxxx
627,competition,competition,NN,xxxx
628,"
","
",_SP,"
"
629,In,in,IN,Xx
630,the,the,DT,xxx
631,Japanese,japanese,JJ,Xxxxx
632,market,market,NN,xxxx
633,",",",",",",","
634,nearly,nearly,RB,xxxx
635,"130,000","130,000",CD,"ddd,ddd"
636,patients,patient,NNS,xxxx
637,have,have,VBP,xxxx
638,been,be,VBN,xxxx
639,treated,treat,VBN,xxxx
640,with,with,IN,xxxx
641,a,a,DT,x
642,sofosbuvir,sofosbuvir,NN,xxxx
643,-,-,HYPH,-
644,based,base,VBN,xxxx
645,regimen,regiman,NNS,xxxx
646,since,since,IN,xxxx
647,the,the,DT,xxx
648,launch,launch,NN,xxxx
649,of,of,IN,xx
650,Sovaldi,Sovaldi,NNP,Xxxxx
651,in,in,IN,xx
652,May,May,NNP,Xxx
653,2015,2015,CD,dddd
654,.,.,.,.
655,Because,because,IN,Xxxxx
656,there,there,EX,xxxx
657,remain,remain,VBP,xxxx
658,many,many,JJ,xxxx
659,untreated,untreated,JJ,xxxx
660,patients,patient,NNS,xxxx
661,",",",",",",","
662,we,-PRON-,PRP,xx
663,continued,continue,VBD,xxxx
664,to,to,TO,xx
665,implement,implement,VB,xxxx
666,our,-PRON-,PRP$,xxx
667,direct,direct,JJ,xxxx
668,-,-,HYPH,-
669,to,to,IN,xx
670,-,-,HYPH,-
671,consumer,consumer,NN,xxxx
672,education,education,NN,xxxx
673,campaign,campaign,NN,xxxx
674,to,to,TO,xx
675,broaden,broaden,VB,xxxx
676,the,the,DT,xxx
677,awareness,awareness,NN,xxxx
678,of,of,IN,xx
679,HCV,HCV,NNP,XXX
680,in,in,IN,xx
681,Japan,Japan,NNP,Xxxxx
682,"
","
",_SP,"
"
683,Worldwide,worldwide,RB,Xxxxx
684,",",",",",",","
685,1.4,1.4,CD,d.d
686,million,million,CD,xxxx
687,patients,patient,NNS,xxxx
688,have,have,VBP,xxxx
689,now,now,RB,xxx
690,initiated,initiate,VBN,xxxx
691,HCV,HCV,NNP,XXX
692,therapy,therapy,NN,xxxx
693,with,with,IN,xxxx
694,a,a,DT,x
695,Gilead,Gilead,NNP,Xxxxx
696,regimen,regiman,NNS,xxxx
697,in,in,IN,xx
698,less,less,JJR,xxxx
699,than,than,IN,xxxx
700,four,four,CD,xxxx
701,years,year,NNS,xxxx
702,"
","
",_SP,"
"
703,With,with,IN,Xxxx
704,SOF,SOF,NNP,XXX
705,/,/,SYM,/
706,VEL,VEL,NNP,XXX
707,/,/,SYM,/
708,VOX,VOX,NNP,XXX
709,",",",",",",","
710,our,-PRON-,PRP$,xxx
711,investigational,investigational,JJ,xxxx
712,pan,pan,JJ,xxx
713,-,-,JJ,-
714,genotypic,genotypic,JJ,xxxx
715,single,single,JJ,xxxx
716,-,-,HYPH,-
717,tablet,tablet,NN,xxxx
718,regimen,regiman,NNS,xxxx
719,for,for,IN,xxx
720,salvage,salvage,NN,xxxx
721,therapy,therapy,NN,xxxx
722,under,under,IN,xxxx
723,regulatory,regulatory,JJ,xxxx
724,review,review,NN,xxxx
725,",",",",",",","
726,we,-PRON-,PRP,xx
727,expect,expect,VBP,xxxx
728,to,to,TO,xx
729,complete,complete,VB,xxxx
730,our,-PRON-,PRP$,xxx
731,portfolio,portfolio,NN,xxxx
732,of,of,IN,xx
733,HCV,HCV,NNP,XXX
734,therapies,therapie,VBZ,xxxx
735,later,later,RB,xxxx
736,this,this,DT,xxxx
737,year,year,NN,xxxx
738,"
","
",_SP,"
"
739,Now,now,RB,Xxx
740,turning,turn,VBG,xxxx
741,to,to,IN,xx
742,HIV,HIV,NNP,XXX
743,",",",",",",","
744,we,-PRON-,PRP,xx
745,are,be,VBP,xxx
746,pleased,pleased,JJ,xxxx
747,with,with,IN,xxxx
748,the,the,DT,xxx
749,rapid,rapid,JJ,xxxx
750,adoption,adoption,NN,xxxx
751,and,and,CC,xxx
752,acceptance,acceptance,NN,xxxx
753,of,of,IN,xx
754,our,-PRON-,PRP$,xxx
755,TAF,TAF,NNP,XXX
756,-,-,HYPH,-
757,based,base,VBN,xxxx
758,regimens,regimen,NNS,xxxx
759,by,by,IN,xx
760,patients,patient,NNS,xxxx
761,and,and,CC,xxx
762,physicians,physician,NNS,xxxx
763,in,in,IN,xx
764,the,the,DT,xxx
765,U.S,U.S,NNP,X.X
766,"
","
",_SP,"
"
767,and,and,CC,xxx
768,Europe,Europe,NNP,Xxxxx
769,"
","
",_SP,"
"
770,In,in,IN,Xx
771,the,the,DT,xxx
772,U.S,U.S,NNP,X.X
773,"
","
",_SP,"
"
774,",",",",",",","
775,HIV,HIV,NNP,XXX
776,and,and,CC,xxx
777,HBV,HBV,NNP,XXX
778,revenues,revenue,NNS,xxxx
779,were,be,VBD,xxxx
780,$,$,$,$
781,2.3,2.3,CD,d.d
782,billion,billion,CD,xxxx
783,in,in,IN,xx
784,the,the,DT,xxx
785,first,first,JJ,xxxx
786,quarter,quarter,NN,xxxx
787,",",",",",",","
788,up,up,RB,xx
789,20,20,CD,dd
790,%,%,NN,%
791,year,year,NN,xxxx
792,-,-,HYPH,-
793,over,over,IN,xxxx
794,-,-,HYPH,-
795,year,year,NN,xxxx
796,and,and,CC,xxx
797,down,down,IN,xxxx
798,3,3,CD,d
799,%,%,NN,%
800,sequentially,sequentially,RB,xxxx
801,"
","
",_SP,"
"
802,As,as,IN,Xx
803,Robin,Robin,NNP,Xxxxx
804,stated,state,VBD,xxxx
805,earlier,earlier,RBR,xxxx
806,",",",",",",","
807,the,the,DT,xxx
808,quarter,quarter,NN,xxxx
809,-,-,HYPH,-
810,on,on,IN,xx
811,-,-,HYPH,-
812,quarter,quarter,NN,xxxx
813,decline,decline,NN,xxxx
814,is,be,VBZ,xx
815,consistent,consistent,JJ,xxxx
816,with,with,IN,xxxx
817,the,the,DT,xxx
818,typical,typical,JJ,xxxx
819,seasonality,seasonality,NN,xxxx
820,that,that,WDT,xxxx
821,we,-PRON-,PRP,xx
822,see,see,VBP,xxx
823,in,in,IN,xx
824,sub,sub,JJ,xxx
825,-,-,JJ,-
826,wholesaler,wholesaler,JJ,xxxx
827,inventory,inventory,NN,xxxx
828,"
","
",_SP,"
"
829,Importantly,importantly,RB,Xxxxx
830,",",",",",",","
831,first,first,JJ,xxxx
832,quarter,quarter,NN,xxxx
833,revenue,revenue,NN,xxxx
834,from,from,IN,xxxx
835,our,-PRON-,PRP$,xxx
836,TAF,TAF,NNP,XXX
837,portfolio,portfolio,NN,xxxx
838,exceeded,exceed,VBD,xxxx
839,$,$,$,$
840,1,1,CD,d
841,billion,billion,CD,xxxx
842,for,for,IN,xxx
843,the,the,DT,xxx
844,first,first,JJ,xxxx
845,time,time,NN,xxxx
846,",",",",",",","
847,which,which,WDT,xxxx
848,translates,translate,VBZ,xxxx
849,to,to,IN,xx
850,a,a,DT,x
851,quarter,quarter,NN,xxxx
852,-,-,HYPH,-
853,on,on,IN,xx
854,-,-,HYPH,-
855,quarter,quarter,NN,xxxx
856,growth,growth,NN,xxxx
857,of,of,IN,xx
858,47,47,CD,dd
859,%,%,NN,%
860,"
","
",_SP,"
"
861,The,the,DT,Xxx
862,launch,launch,NN,xxxx
863,of,of,IN,xx
864,our,-PRON-,PRP$,xxx
865,TAF,TAF,NNP,XXX
866,portfolio,portfolio,NN,xxxx
867,continued,continue,VBD,xxxx
868,to,to,TO,xx
869,drive,drive,VB,xxxx
870,the,the,DT,xxx
871,year,year,NN,xxxx
872,-,-,HYPH,-
873,on,on,IN,xx
874,-,-,HYPH,-
875,year,year,NN,xxxx
876,growth,growth,NN,xxxx
877,of,of,IN,xx
878,the,the,DT,xxx
879,Gilead,Gilead,NNP,Xxxxx
880,HIV,HIV,NNP,XXX
881,franchise,franchise,NN,xxxx
882,"
","
",_SP,"
"
883,Genvoya,Genvoya,NNP,Xxxxx
884,represents,represent,VBZ,xxxx
885,nothing,nothing,NN,xxxx
886,less,less,JJR,xxxx
887,than,than,IN,xxxx
888,the,the,DT,xxx
889,most,most,RBS,xxxx
890,successful,successful,JJ,xxxx
891,launch,launch,NN,xxxx
892,in,in,IN,xx
893,U.S,U.S,NNP,X.X
894,"
","
",_SP,"
"
895,HIV,HIV,NNP,XXX
896,history,history,NN,xxxx
897,as,as,IN,xx
898,measured,measure,VBN,xxxx
899,by,by,IN,xx
900,cumulative,cumulative,JJ,xxxx
901,total,total,JJ,xxxx
902,prescriptions,prescription,NNS,xxxx
903,over,over,IN,xxxx
904,the,the,DT,xxx
905,first,first,JJ,xxxx
906,five,five,CD,xxxx
907,quarters,quarter,NNS,xxxx
908,following,follow,VBG,xxxx
909,launch,launch,NN,xxxx
910,"
","
",_SP,"
"
911,By,by,IN,Xx
912,the,the,DT,xxx
913,end,end,NN,xxx
914,of,of,IN,xx
915,2016,2016,CD,dddd
916,",",",",",",","
917,Genvoya,Genvoya,NNP,Xxxxx
918,remained,remain,VBD,xxxx
919,the,the,DT,xxx
920,most,most,RBS,xxxx
921,prescribed,prescribed,JJ,xxxx
922,regimen,regiman,NNS,xxxx
923,for,for,IN,xxx
924,treatment,treatment,NN,xxxx
925,-,-,HYPH,-
926,naÃ¯ve,naÃ¯ve,NNP,xxX¯xx
927,patients,patient,NNS,xxxx
928,",",",",",",","
929,counting,count,VBG,xxxx
930,for,for,IN,xxx
