,Word,Lemma,POSTag,Shape
75,April,April,NNP,Xxxxx
76,18,18,CD,dd
77,",",",",",",","
78,so,so,CC,xx
79,I,-PRON-,PRP,X
80,wo,will,MD,xx
81,n't,not,RB,x'x
82,say,say,VB,xxx
83,anything,anything,NN,xxxx
84,more,more,JJR,xxxx
85,",",",",",",","
86,other,other,JJ,xxxx
87,than,than,IN,xxxx
88,our,-PRON-,PRP$,xxx
89,leadership,leadership,NN,xxxx
90,team,team,NN,xxxx
91,has,have,VBZ,xxx
92,a,a,DT,x
93,strong,strong,JJ,xxxx
94,sense,sense,NN,xxxx
95,of,of,IN,xx
96,optimism,optimism,NN,xxxx
97,and,and,CC,xxx
98,accountability,accountability,NN,xxxx
99,"
","
",_SP,"
"
100,We,-PRON-,PRP,Xx
101,are,be,VBP,xxx
102,managing,manage,VBG,xxxx
103,the,the,DT,xxx
104,company,company,NN,xxxx
105,with,with,IN,xxxx
106,discipline,discipline,NN,xxxx
107,and,and,CC,xxx
108,for,for,IN,xxx
109,the,the,DT,xxx
110,long,long,JJ,xxxx
111,-,-,HYPH,-
112,term,term,NN,xxxx
113,"
","
",_SP,"
"
114,Please,please,UH,Xxxxx
115,note,note,VB,xxxx
116,that,that,IN,xxxx
117,",",",",",",","
118,with,with,IN,xxxx
119,all,all,DT,xxx
120,of,of,IN,xx
121,my,-PRON-,PRP$,xx
122,comments,comment,NNS,xxxx
123,",",",",",",","
124,I,-PRON-,PRP,X
125,'ll,will,MD,'xx
126,begin,begin,VB,xxxx
127,with,with,IN,xxxx
128,GAAP,GAAP,NNP,XXXX
129,",",",",",",","
130,and,and,CC,xxx
131,then,then,RB,xxxx
132,provide,provide,VB,xxxx
133,the,the,DT,xxx
134,comparable,comparable,JJ,xxxx
135,non,non,JJ,xxx
136,-,-,JJ,-
137,GAAP,gaap,JJ,XXXX
138,figure,figure,NN,xxxx
139,"
","
",_SP,"
"
140,The,the,DT,Xxx
141,slide,slide,NN,xxxx
142,presentation,presentation,NN,xxxx
143,on,on,IN,xx
144,our,-PRON-,PRP$,xxx
145,website,website,NN,xxxx
146,should,should,MD,xxxx
147,be,be,VB,xx
148,a,a,DT,x
149,helpful,helpful,JJ,xxxx
150,guide,guide,NN,xxxx
151,throughout,throughout,IN,xxxx
152,this,this,DT,xxxx
153,discussion,discussion,NN,xxxx
154,",",",",",",","
155,as,as,IN,xx
156,it,-PRON-,PRP,xx
157,includes,include,VBZ,xxxx
158,our,-PRON-,PRP$,xxx
159,GAAP,GAAP,NNP,XXXX
160,to,to,IN,xx
161,non,non,JJ,xxx
162,-,-,JJ,-
163,GAAP,gaap,JJ,XXXX
164,reconciliation,reconciliation,NN,xxxx
165,tables,table,NNS,xxxx
166,"
","
",_SP,"
"
167,Starting,start,VBG,Xxxxx
168,on,on,IN,xx
169,slide,slide,NN,xxxx
170,4,4,CD,d
171,with,with,IN,xxxx
172,our,-PRON-,PRP$,xxx
173,consolidated,consolidated,JJ,xxxx
174,company,company,NN,xxxx
175,results,result,NNS,xxxx
176,",",",",",",","
177,our,-PRON-,PRP$,xxx
178,third,third,JJ,xxxx
179,-,-,HYPH,-
180,quarter,quarter,NN,xxxx
181,GAAP,GAAP,NNP,XXXX
182,diluted,dilute,VBD,xxxx
183,EPS,EPS,NNP,XXX
184,was,be,VBD,xxx
185,$,$,$,$
186,1.20,1.20,CD,d.dd
187,and,and,CC,xxx
188,non,non,JJ,xxx
189,-,-,JJ,-
190,GAAP,GAAP,NNP,XXXX
191,diluted,dilute,VBD,xxxx
192,EPS,EPS,NNP,XXX
193,was,be,VBD,xxx
194,$,$,$,$
195,1.53,1.53,CD,d.dd
196,",",",",",",","
197,an,an,DT,xx
198,increase,increase,NN,xxxx
199,of,of,IN,xx
200,3,3,CD,d
201,%,%,NN,%
202,and,and,CC,xxx
203,7,7,CD,d
204,%,%,NN,%
205,",",",",",",","
206,respectively,respectively,RB,xxxx
207,"
","
",_SP,"
"
208,Note,note,VB,Xxxx
209,that,that,IN,xxxx
210,both,both,CC,xxxx
211,the,the,DT,xxx
212,GAAP,GAAP,NNP,XXXX
213,and,and,CC,xxx
214,non,non,JJ,xxx
215,-,-,JJ,-
216,GAAP,GAAP,NNP,XXXX
217,diluted,dilute,VBD,xxxx
218,EPS,EPS,NNP,XXX
219,for,for,IN,xxx
220,the,the,DT,xxx
221,quarter,quarter,NN,xxxx
222,benefited,benefit,VBN,xxxx
223,from,from,IN,xxxx
224,a,a,DT,x
225,lower,low,JJR,xxxx
226,effective,effective,JJ,xxxx
227,tax,tax,NN,xxx
228,rate,rate,NN,xxxx
229,and,and,CC,xxx
230,fewer,few,JJR,xxxx
231,outstanding,outstanding,JJ,xxxx
232,shares,share,NNS,xxxx
233,as,as,IN,xx
234,compared,compare,VBN,xxxx
235,to,to,IN,xx
236,the,the,DT,xxx
237,prior,prior,JJ,xxxx
238,year,year,NN,xxxx
239,"
","
",_SP,"
"
240,Total,total,JJ,Xxxxx
241,company,company,NN,xxxx
242,revenues,revenue,NNS,xxxx
243,grew,grow,VBD,xxxx
244,4,4,CD,d
245,%,%,NN,%
246,versus,versus,IN,xxxx
247,the,the,DT,xxx
248,prior,prior,JJ,xxxx
249,year,year,NN,xxxx
250,to,to,IN,xx
251,$,$,$,$
252,31.8,31.8,CD,dd.d
253,billion,billion,CD,xxxx
254,"
","
",_SP,"
"
255,Consolidated,consolidated,JJ,Xxxxx
256,GAAP,GAAP,NNP,XXXX
257,and,and,CC,xxx
258,non,non,JJ,xxx
259,-,-,JJ,-
260,GAAP,gaap,JJ,XXXX
261,gross,gross,JJ,xxxx
262,margin,margin,NN,xxxx
263,dollars,dollar,NNS,xxxx
264,increased,increase,VBN,xxxx
265,by,by,IN,xx
266,2,2,CD,d
267,%,%,NN,%
268,and,and,CC,xxx
269,1,1,CD,d
270,%,%,NN,%
271,",",",",",",","
272,respectively,respectively,RB,xxxx
273,"
","
",_SP,"
"
274,GAAP,GAAP,NNP,XXXX
275,gross,gross,JJ,xxxx
276,margin,margin,NN,xxxx
277,rates,rate,NNS,xxxx
278,were,be,VBD,xxxx
279,down,down,RB,xxxx
280,8,8,CD,d
281,basis,basis,NN,xxxx
282,points,point,NNS,xxxx
283,for,for,IN,xxx
284,the,the,DT,xxx
285,quarter,quarter,NN,xxxx
286,",",",",",",","
287,while,while,IN,xxxx
288,non,non,JJ,xxx
289,-,-,JJ,-
290,GAAP,gaap,JJ,XXXX
291,gross,gross,JJ,xxxx
292,margin,margin,NN,xxxx
293,rates,rate,NNS,xxxx
294,were,be,VBD,xxxx
295,down,down,RB,xxxx
296,15,15,CD,dd
297,basis,basis,NN,xxxx
298,points,point,NNS,xxxx
299,",",",",",",","
300,primarily,primarily,RB,xxxx
301,due,due,JJ,xxx
302,to,to,IN,xx
303,generic,generic,JJ,xxxx
304,pharmaceutical,pharmaceutical,NN,xxxx
305,pricing,pricing,NN,xxxx
306,"
","
",_SP,"
"
307,Consolidated,consolidated,JJ,Xxxxx
308,company,company,NN,xxxx
309,SG&A,SG&A,NNP,XX&X
310,increased,increase,VBD,xxxx
311,5,5,CD,d
312,%,%,NN,%
313,from,from,IN,xxxx
314,the,the,DT,xxx
315,prior,prior,JJ,xxxx
316,year,year,NN,xxxx
317,"
","
",_SP,"
"
318,Since,since,IN,Xxxxx
319,we,-PRON-,PRP,xx
320,have,have,VBP,xxxx
321,lapped,lap,VBN,xxxx
322,our,-PRON-,PRP$,xxx
323,significant,significant,JJ,xxxx
324,acquisitions,acquisition,NNS,xxxx
325,",",",",",",","
326,the,the,DT,xxx
327,growth,growth,NN,xxxx
328,is,be,VBZ,xx
329,mainly,mainly,RB,xxxx
330,driven,drive,VBN,xxxx
331,by,by,IN,xx
332,the,the,DT,xxx
333,costs,cost,NNS,xxxx
334,associated,associate,VBN,xxxx
335,with,with,IN,xxxx
336,our,-PRON-,PRP$,xxx
337,pharma,pharma,NNP,xxxx
338,IT,IT,NNP,XX
339,system,system,NN,xxxx
340,refresh,refresh,NN,xxxx
341,",",",",",",","
342,new,new,JJ,xxx
343,Medical,medical,JJ,Xxxxx
344,segment,segment,NN,xxxx
345,business,business,NN,xxxx
346,wins,win,VBZ,xxxx
347,",",",",",",","
348,and,and,CC,xxx
349,Cordis,Cordis,NNP,Xxxxx
350,infrastructure,infrastructure,NN,xxxx
351,expense,expense,NN,xxxx
352,",",",",",",","
353,partially,partially,RB,xxxx
354,offset,offset,VBN,xxxx
355,by,by,IN,xx
356,assumptions,assumption,NNS,xxxx
357,around,around,IN,xxxx
358,incentive,incentive,NN,xxxx
359,compensation,compensation,NN,xxxx
360,"
","
",_SP,"
"
361,As,as,IN,Xx
362,you,-PRON-,PRP,xxx
363,would,would,MD,xxxx
364,expect,expect,VB,xxxx
365,",",",",",",","
366,we,-PRON-,PRP,xx
367,continue,continue,VBP,xxxx
368,to,to,TO,xx
369,be,be,VB,xx
370,disciplined,discipline,VBN,xxxx
371,in,in,IN,xx
372,our,-PRON-,PRP$,xxx
373,expense,expense,NN,xxxx
374,management,management,NN,xxxx
375,"
","
",_SP,"
"
376,Both,both,DT,Xxxx
377,GAAP,GAAP,NNP,XXXX
378,and,and,CC,xxx
379,non,non,JJ,xxx
380,-,-,JJ,-
381,GAAP,gaap,JJ,XXXX
382,operating,operating,NN,xxxx
383,earnings,earning,NNS,xxxx
384,declined,decline,VBD,xxxx
385,in,in,IN,xx
386,the,the,DT,xxx
387,quarter,quarter,NN,xxxx
388,versus,versus,IN,xxxx
389,the,the,DT,xxx
390,prior,prior,JJ,xxxx
391,year,year,NN,xxxx
392,by,by,IN,xx
393,8,8,CD,d
394,%,%,NN,%
395,and,and,CC,xxx
396,4,4,CD,d
397,%,%,NN,%
398,",",",",",",","
399,respectively,respectively,RB,xxxx
400,"
","
",_SP,"
"
401,Moving,move,VBG,Xxxxx
402,below,below,IN,xxxx
403,the,the,DT,xxx
404,operating,operating,NN,xxxx
405,line,line,NN,xxxx
406,",",",",",",","
407,net,net,JJ,xxx
408,interest,interest,NN,xxxx
409,and,and,CC,xxx
410,other,other,JJ,xxxx
411,expense,expense,NN,xxxx
412,was,be,VBD,xxx
413,$,$,$,$
414,41,41,CD,dd
415,million,million,CD,xxxx
416,",",",",",",","
417,a,a,DT,x
418,7,7,CD,d
419,%,%,NN,%
420,decrease,decrease,NN,xxxx
421,over,over,IN,xxxx
422,the,the,DT,xxx
423,prior,prior,JJ,xxxx
424,year,year,NN,xxxx
425,"
","
",_SP,"
"
426,This,this,DT,Xxxx
427,decrease,decrease,NN,xxxx
428,was,be,VBD,xxx
429,driven,drive,VBN,xxxx
430,by,by,IN,xx
431,deferred,defer,VBN,xxxx
432,compensation,compensation,NN,xxxx
433,income,income,NN,xxxx
434,",",",",",",","
435,which,which,WDT,xxxx
436,has,have,VBZ,xxx
437,an,an,DT,xx
438,equal,equal,JJ,xxxx
439,offset,offset,NN,xxxx
440,in,in,IN,xx
441,SG&A,SG&A,NNP,XX&X
442,expense,expense,NN,xxxx
443,",",",",",",","
444,so,so,CC,xx
445,there,there,EX,xxxx
446,is,be,VBZ,xx
447,no,no,DT,xx
448,net,net,JJ,xxx
449,impact,impact,NN,xxxx
450,to,to,IN,xx
451,EPS,EPS,NNP,XXX
452,from,from,IN,xxxx
453,this,this,DT,xxxx
454,favorable,favorable,JJ,xxxx
455,variance,variance,NN,xxxx
456,"
","
",_SP,"
"
457,For,for,IN,Xxx
458,the,the,DT,xxx
459,third,third,JJ,xxxx
460,quarter,quarter,NN,xxxx
461,",",",",",",","
462,the,the,DT,xxx
463,GAAP,GAAP,NNP,XXXX
464,and,and,CC,xxx
465,non,non,JJ,xxx
466,-,-,JJ,-
467,GAAP,gaap,JJ,XXXX
468,effective,effective,JJ,xxxx
469,tax,tax,NN,xxx
470,rate,rate,NN,xxxx
471,was,be,VBD,xxx
472,32.3,32.3,CD,dd.d
473,%,%,NN,%
474,",",",",",",","
475,down,down,RB,xxxx
476,4.6,4.6,CD,d.d
477,and,and,CC,xxx
478,4.3,4.3,CD,d.d
479,percentage,percentage,NN,xxxx
480,points,point,NNS,xxxx
481,",",",",",",","
482,respectively,respectively,RB,xxxx
483,",",",",",",","
484,versus,versus,IN,xxxx
485,the,the,DT,xxx
486,prior,prior,JJ,xxxx
487,year,year,NN,xxxx
488,"
","
",_SP,"
"
489,This,this,DT,Xxxx
490,improvement,improvement,NN,xxxx
491,was,be,VBD,xxx
492,due,due,JJ,xxx
493,to,to,IN,xx
494,a,a,DT,x
495,few,few,JJ,xxx
496,favorable,favorable,JJ,xxxx
497,discrete,discrete,JJ,xxxx
498,items,item,NNS,xxxx
499,in,in,IN,xx
500,the,the,DT,xxx
501,quarter,quarter,NN,xxxx
502,"
","
",_SP,"
"
503,Diluted,Diluted,NNP,Xxxxx
504,weighted,weighted,JJ,xxxx
505,average,average,JJ,xxxx
506,shares,share,NNS,xxxx
507,outstanding,outstanding,JJ,xxxx
508,were,be,VBD,xxxx
509,318,318,CD,ddd
510,million,million,CD,xxxx
511,",",",",",",","
512,13,13,CD,dd
513,million,million,CD,xxxx
514,fewer,few,JJR,xxxx
515,shares,share,NNS,xxxx
516,than,than,IN,xxxx
517,the,the,DT,xxx
518,third,third,JJ,xxxx
519,quarter,quarter,NN,xxxx
520,in,in,IN,xx
521,the,the,DT,xxx
522,prior,prior,JJ,xxxx
523,year,year,NN,xxxx
524,"
","
",_SP,"
"
525,During,during,IN,Xxxxx
526,the,the,DT,xxx
527,quarter,quarter,NN,xxxx
528,",",",",",",","
529,we,-PRON-,PRP,xx
530,did,do,VBD,xxx
531,not,not,RB,xxx
532,repurchase,repurchase,VB,xxxx
533,any,any,DT,xxx
534,shares,share,NNS,xxxx
535,and,and,CC,xxx
536,",",",",",",","
537,as,as,IN,xx
538,of,of,IN,xx
539,the,the,DT,xxx
540,end,end,NN,xxx
541,of,of,IN,xx
542,the,the,DT,xxx
543,quarter,quarter,NN,xxxx
544,",",",",",",","
545,had,have,VBD,xxx
546,$,$,$,$
547,443,443,CD,ddd
548,million,million,CD,xxxx
549,remaining,remain,VBG,xxxx
550,on,on,IN,xx
551,our,-PRON-,PRP$,xxx
552,board,board,NN,xxxx
553,-,-,HYPH,-
554,authorized,authorize,VBN,xxxx
555,share,share,NN,xxxx
556,repurchase,repurchase,NN,xxxx
557,program,program,NN,xxxx
558,"
","
",_SP,"
"
559,During,during,IN,Xxxxx
560,the,the,DT,xxx
561,quarter,quarter,NN,xxxx
562,",",",",",",","
563,we,-PRON-,PRP,xx
564,had,have,VBD,xxx
565,net,net,JJ,xxx
566,operating,operate,VBG,xxxx
567,cash,cash,NN,xxxx
568,outflows,outflow,NNS,xxxx
569,of,of,IN,xx
570,$,$,$,$
571,198,198,CD,ddd
572,million,million,CD,xxxx
573,"
","
",_SP,"
"
574,We,-PRON-,PRP,Xx
575,ended,end,VBD,xxxx
576,the,the,DT,xxx
577,quarter,quarter,NN,xxxx
578,with,with,IN,xxxx
579,a,a,DT,x
580,cash,cash,NN,xxxx
581,balance,balance,NN,xxxx
582,",",",",",",","
583,including,include,VBG,xxxx
584,short,short,JJ,xxxx
585,-,-,HYPH,-
586,term,term,NN,xxxx
587,investments,investment,NNS,xxxx
588,",",",",",",","
589,of,of,IN,xx
590,$,$,$,$
591,1.6,1.6,CD,d.d
592,billion,billion,CD,xxxx
593,",",",",",",","
594,with,with,IN,xxxx
595,$,$,$,$
596,514,514,CD,ddd
597,million,million,CD,xxxx
598,held,hold,VBN,xxxx
599,outside,outside,IN,xxxx
600,the,the,DT,xxx
601,United,United,NNP,Xxxxx
602,States,States,NNP,Xxxxx
603,"
","
",_SP,"
"
604,While,while,IN,Xxxxx
605,we,-PRON-,PRP,xx
606,do,do,VBP,xx
607,n't,not,RB,x'x
608,typically,typically,RB,xxxx
609,provide,provide,VB,xxxx
610,cash,cash,NN,xxxx
611,flow,flow,NN,xxxx
612,forecast,forecast,NN,xxxx
613,or,or,CC,xx
614,guidance,guidance,NN,xxxx
615,",",",",",",","
616,we,-PRON-,PRP,xx
617,do,do,VBP,xx
618,expect,expect,VB,xxxx
619,to,to,TO,xx
620,generate,generate,VB,xxxx
621,significant,significant,JJ,xxxx
622,cash,cash,NN,xxxx
623,in,in,IN,xx
624,the,the,DT,xxx
625,fourth,fourth,JJ,xxxx
626,quarter,quarter,NN,xxxx
627,"
","
",_SP,"
"
628,Consequently,consequently,RB,Xxxxx
629,",",",",",",","
630,as,as,IN,xx
631,we,-PRON-,PRP,xx
632,shared,share,VBD,xxxx
633,with,with,IN,xxxx
634,you,-PRON-,PRP,xxx
635,on,on,IN,xx
636,April,April,NNP,Xxxxx
637,18,18,CD,dd
638,",",",",",",","
639,about,about,RB,xxxx
640,$,$,$,$
641,1.6,1.6,CD,d.d
642,billion,billion,CD,xxxx
643,of,of,IN,xx
644,cash,cash,NN,xxxx
645,on,on,IN,xx
646,hand,hand,NN,xxxx
647,will,will,MD,xxxx
648,be,be,VB,xx
649,used,use,VBN,xxxx
650,during,during,IN,xxxx
651,the,the,DT,xxx
652,first,first,JJ,xxxx
653,quarter,quarter,NN,xxxx
654,of,of,IN,xx
655,FY,FY,NNP,XX
656,2018,2018,CD,dddd
657,",",",",",",","
658,when,when,WRB,xxxx
659,we,-PRON-,PRP,xx
660,expect,expect,VBP,xxxx
661,to,to,TO,xx
662,close,close,VB,xxxx
663,the,the,DT,xxx
664,purchase,purchase,NN,xxxx
665,of,of,IN,xx
666,the,the,DT,xxx
667,Patient,Patient,NNP,Xxxxx
668,Recovery,Recovery,NNP,Xxxxx
669,business,business,NN,xxxx
670,from,from,IN,xxxx
671,Medtronic,Medtronic,NNP,Xxxxx
672,"
","
",_SP,"
"
673,Next,next,JJ,Xxxx
674,I,-PRON-,PRP,X
675,will,will,MD,xxxx
676,cover,cover,VB,xxxx
677,segment,segment,NN,xxxx
678,performance,performance,NN,xxxx
679,",",",",",",","
680,beginning,begin,VBG,xxxx
681,with,with,IN,xxxx
682,this,this,DT,xxxx
683,Pharmaceutical,pharmaceutical,JJ,Xxxxx
684,segment,segment,NN,xxxx
685,"
","
",_SP,"
"
686,Revenues,revenue,NNS,Xxxxx
687,grew,grow,VBD,xxxx
688,3,3,CD,d
689,%,%,NN,%
690,to,to,IN,xx
691,$,$,$,$
692,28.4,28.4,CD,dd.d
693,billion,billion,CD,xxxx
694,due,due,IN,xxx
695,to,to,IN,xx
696,performance,performance,NN,xxxx
697,from,from,IN,xxxx
698,the,the,DT,xxx
699,Specialty,Specialty,NNP,Xxxxx
700,Solutions,Solutions,NNPS,Xxxxx
701,business,business,NN,xxxx
702,and,and,CC,xxx
703,growth,growth,NN,xxxx
704,from,from,IN,xxxx
705,Pharmaceutical,Pharmaceutical,NNP,Xxxxx
706,Distribution,Distribution,NNP,Xxxxx
707,customers,customer,NNS,xxxx
708,"
","
",_SP,"
"
709,Segment,segment,NN,Xxxxx
710,profit,profit,NN,xxxx
711,for,for,IN,xxx
712,the,the,DT,xxx
713,quarter,quarter,NN,xxxx
714,decreased,decrease,VBD,xxxx
715,7,7,CD,d
716,%,%,NN,%
717,to,to,IN,xx
718,$,$,$,$
719,611,611,CD,ddd
720,million,million,CD,xxxx
721,"
","
",_SP,"
"
722,This,this,DT,Xxxx
723,decrease,decrease,NN,xxxx
724,was,be,VBD,xxx
725,driven,drive,VBN,xxxx
726,by,by,IN,xx
727,generic,generic,JJ,xxxx
728,pharmaceutical,pharmaceutical,NN,xxxx
729,pricing,pricing,NN,xxxx
730,",",",",",",","
731,the,the,DT,xxx
732,final,final,JJ,xxxx
733,quarterly,quarterly,JJ,xxxx
734,impact,impact,NN,xxxx
735,of,of,IN,xx
736,the,the,DT,xxx
737,loss,loss,NN,xxxx
738,of,of,IN,xx
739,Safeway,Safeway,NNP,Xxxxx
740,",",",",",",","
741,and,and,CC,xxx
742,the,the,DT,xxx
743,investment,investment,NN,xxxx
744,in,in,IN,xx
745,our,-PRON-,PRP$,xxx
746,pharmaceutical,pharmaceutical,JJ,xxxx
747,IT,IT,NNP,XX
748,platform,platform,NN,xxxx
749,"
","
",_SP,"
"
750,This,this,DT,Xxxx
751,was,be,VBD,xxx
752,partially,partially,RB,xxxx
753,offset,offset,VBN,xxxx
754,by,by,IN,xx
755,solid,solid,JJ,xxxx
756,performance,performance,NN,xxxx
757,from,from,IN,xxxx
758,Red,Red,NNP,Xxx
759,Oak,Oak,NNP,Xxx
760,Sourcing,Sourcing,NNP,Xxxxx
761,"
","
",_SP,"
"
762,During,during,IN,Xxxxx
763,the,the,DT,xxx
764,third,third,JJ,xxxx
765,quarter,quarter,NN,xxxx
766,",",",",",",","
767,we,-PRON-,PRP,xx
768,began,begin,VBD,xxxx
769,to,to,TO,xx
770,see,see,VB,xxx
771,planned,plan,VBN,xxxx
772,incremental,incremental,JJ,xxxx
773,expenses,expense,NNS,xxxx
774,associated,associate,VBN,xxxx
775,with,with,IN,xxxx
776,the,the,DT,xxx
777,first,first,JJ,xxxx
778,few,few,JJ,xxx
779,phases,phase,NNS,xxxx
780,of,of,IN,xx
781,our,-PRON-,PRP$,xxx
782,pharma,pharma,NNP,xxxx
783,IT,IT,NNP,XX
784,refresh,refresh,NN,xxxx
785,project,project,NN,xxxx
786,"
","
",_SP,"
"
787,This,this,DT,Xxxx
788,multiyear,multiyear,JJ,xxxx
789,project,project,NN,xxxx
790,is,be,VBZ,xx
791,on,on,IN,xx
792,-,-,HYPH,-
793,time,time,NN,xxxx
794,and,and,CC,xxx
795,on,on,IN,xx
796,-,-,HYPH,-
797,budget,budget,NN,xxxx
798,"
","
",_SP,"
"
799,It,-PRON-,PRP,Xx
800,will,will,MD,xxxx
801,enable,enable,VB,xxxx
802,us,-PRON-,PRP,xx
803,to,to,TO,xx
804,maintain,maintain,VB,xxxx
805,the,the,DT,xxx
806,excellent,excellent,JJ,xxxx
807,service,service,NN,xxxx
808,our,-PRON-,PRP$,xxx
809,customers,customer,NNS,xxxx
810,have,have,VBP,xxxx
811,come,come,VBN,xxxx
812,to,to,TO,xx
813,expect,expect,VB,xxxx
814,from,from,IN,xxxx
815,Cardinal,Cardinal,NNP,Xxxxx
816,Health,Health,NNP,Xxxxx
817,",",",",",",","
818,provide,provide,VB,xxxx
819,us,-PRON-,PRP,xx
820,with,with,IN,xxxx
821,the,the,DT,xxx
822,ability,ability,NN,xxxx
823,to,to,TO,xx
824,expand,expand,VB,xxxx
825,in,in,IN,xx
826,a,a,DT,x
827,cost,cost,NN,xxxx
828,-,-,HYPH,-
829,efficient,efficient,JJ,xxxx
830,manner,manner,NN,xxxx
831,",",",",",",","
832,and,and,CC,xxx
833,better,better,RBR,xxxx
834,facilitate,facilitate,VB,xxxx
835,our,-PRON-,PRP$,xxx
836,ability,ability,NN,xxxx
837,to,to,TO,xx
838,go,go,VB,xx
839,-,-,HYPH,-
840,to,to,IN,xx
841,-,-,HYPH,-
842,market,market,NN,xxxx
843,as,as,IN,xx
844,an,an,DT,xx
845,integrated,integrate,VBN,xxxx
846,enterprise,enterprise,NN,xxxx
847,"
","
",_SP,"
"
848,Finally,finally,RB,Xxxxx
849,",",",",",",","
850,our,-PRON-,PRP$,xxx
851,Pharma,Pharma,NNP,Xxxxx
852,segment,segment,NN,xxxx
853,profit,profit,NN,xxxx
854,margin,margin,NN,xxxx
855,rate,rate,NN,xxxx
856,of,of,IN,xx
857,2.15,2.15,CD,d.dd
858,%,%,NN,%
859,for,for,IN,xxx
860,the,the,DT,xxx
861,quarter,quarter,NN,xxxx
862,was,be,VBD,xxx
863,down,down,RB,xxxx
864,25,25,CD,dd
865,basis,basis,NN,xxxx
866,points,point,NNS,xxxx
867,versus,versus,IN,xxxx
868,the,the,DT,xxx
869,prior,prior,JJ,xxxx
870,year,year,NN,xxxx
871,",",",",",",","
872,largely,largely,RB,xxxx
873,due,due,JJ,xxx
874,to,to,IN,xx
875,generic,generic,JJ,xxxx
876,pharmaceutical,pharmaceutical,NN,xxxx
877,pricing,pricing,NN,xxxx
878,"
","
",_SP,"
"
879,A,a,DT,X
880,couple,couple,NN,xxxx
881,of,of,IN,xx
882,other,other,JJ,xxxx
883,points,point,NNS,xxxx
884,to,to,TO,xx
885,note,note,VB,xxxx
886,on,on,IN,xx
887,the,the,DT,xxx
888,quarter,quarter,NN,xxxx
889,",",",",",",","
890,our,-PRON-,PRP$,xxx
891,Specialty,Specialty,NNP,Xxxxx
892,Solutions,Solutions,NNPS,Xxxxx
893,and,and,CC,xxx
894,China,China,NNP,Xxxxx
895,businesses,business,NNS,xxxx
896,saw,see,VBD,xxx
897,double,double,JJ,xxxx
898,-,-,HYPH,-
899,digit,digit,NN,xxxx
900,bottom,bottom,JJ,xxxx
901,-,-,HYPH,-
902,line,line,NN,xxxx
903,growth,growth,NN,xxxx
904,"
","
",_SP,"
"
905,Now,now,RB,Xxx
906,",",",",",",","
907,I,-PRON-,PRP,X
908,'ll,will,MD,'xx
909,move,move,VB,xxxx
910,to,to,IN,xx
911,our,-PRON-,PRP$,xxx
912,Medical,medical,JJ,Xxxxx
913,segment,segment,NN,xxxx
914,results,result,NNS,xxxx
915,"
","
",_SP,"
"
916,Revenues,revenue,NNS,Xxxxx
917,for,for,IN,xxx
918,the,the,DT,xxx
919,quarter,quarter,NN,xxxx
920,grew,grow,VBD,xxxx
921,a,a,DT,x
922,robust,robust,JJ,xxxx
923,9,9,CD,d
924,%,%,NN,%
925,to,to,IN,xx
926,$,$,$,$
927,3.4,3.4,CD,d.d
