,Word,Lemma,POSTag,Shape
408,coming,coming,JJ,xxxx
409,months,month,NNS,xxxx
410,",",",",",",","
411,but,but,CC,xxx
412,can,can,MD,xxx
413,not,not,RB,xxx
414,predict,predict,VB,xxxx
415,scheduling,scheduling,NN,xxxx
416,availability,availability,NN,xxxx
417,during,during,IN,xxxx
418,Q4,Q4,NNP,Xd
419,.,.,.,.
420,Our,-PRON-,PRP$,Xxx
421,U.S,U.S,NNP,X.X
422,"
","
",_SP,"
"
423,performance,performance,NN,xxxx
424,was,be,VBD,xxx
425,highlighted,highlight,VBN,xxxx
426,by,by,IN,xx
427,growth,growth,NN,xxxx
428,in,in,IN,xx
429,Knees,knee,NNS,Xxxxx
430,of,of,IN,xx
431,4.3,4.3,CD,d.d
432,%,%,NN,%
433,and,and,CC,xxx
434,Trauma,Trauma,NNP,Xxxxx
435,and,and,CC,xxx
436,Extremities,Extremities,NNPS,Xxxxx
437,at,at,IN,xx
438,9.9,9.9,CD,d.d
439,%,%,NN,%
440,"
","
",_SP,"
"
441,These,these,DT,Xxxxx
442,growth,growth,NN,xxxx
443,rates,rate,NNS,xxxx
444,include,include,VBP,xxxx
445,the,the,DT,xxx
446,impact,impact,NN,xxxx
447,of,of,IN,xx
448,weather,weather,NN,xxxx
449,-,-,HYPH,-
450,related,relate,VBN,xxxx
451,disruptions,disruption,NNS,xxxx
452,"
","
",_SP,"
"
453,We,-PRON-,PRP,Xx
454,continue,continue,VBP,xxxx
455,to,to,TO,xx
456,see,see,VB,xxx
457,strong,strong,JJ,xxxx
458,demand,demand,NN,xxxx
459,for,for,IN,xxx
460,our,-PRON-,PRP$,xxx
461,3D,3d,JJ,dX
462,-,-,HYPH,-
463,printed,print,VBN,xxxx
464,products,product,NNS,xxxx
465,",",",",",",","
466,our,-PRON-,PRP$,xxx
467,Foot,Foot,NNP,Xxxx
468,and,and,CC,xxx
469,Ankle,Ankle,NNP,Xxxxx
470,portfolio,portfolio,NN,xxxx
471,",",",",",",","
472,our,-PRON-,PRP$,xxx
473,Triathlon,Triathlon,NNP,Xxxxx
474,knee,knee,NN,xxxx
475,and,and,CC,xxx
476,our,-PRON-,PRP$,xxx
477,Mako,Mako,NNP,Xxxx
478,robotics,robotic,NNS,xxxx
479,platform,platform,NN,xxxx
480,"
","
",_SP,"
"
481,Orthopaedics,orthopaedic,NNS,Xxxxx
482,international,international,JJ,xxxx
483,delivered,deliver,VBD,xxxx
484,organic,organic,JJ,xxxx
485,growth,growth,NN,xxxx
486,of,of,IN,xx
487,1.2,1.2,CD,d.d
488,%,%,NN,%
489,and,and,CC,xxx
490,included,include,VBD,xxxx
491,steady,steady,JJ,xxxx
492,performances,performance,NNS,xxxx
493,across,across,IN,xxxx
494,all,all,DT,xxx
495,developed,develop,VBN,xxxx
496,markets,market,NNS,xxxx
497,"
","
",_SP,"
"
498,MedSurg,MedSurg,NNP,XxxXxxx
499,continued,continue,VBD,xxxx
500,to,to,TO,xx
501,have,have,VB,xxxx
502,strong,strong,JJ,xxxx
503,results,result,NNS,xxxx
504,in,in,IN,xx
505,the,the,DT,xxx
506,quarter,quarter,NN,xxxx
507,with,with,IN,xxxx
508,constant,constant,JJ,xxxx
509,currency,currency,NN,xxxx
510,growth,growth,NN,xxxx
511,of,of,IN,xx
512,6.2,6.2,CD,d.d
513,%,%,NN,%
514,and,and,CC,xxx
515,organic,organic,JJ,xxxx
516,growth,growth,NN,xxxx
517,of,of,IN,xx
518,5.6,5.6,CD,d.d
519,%,%,NN,%
520,",",",",",",","
521,which,which,WDT,xxxx
522,included,include,VBD,xxxx
523,a,a,DT,x
524,5.3,5.3,CD,d.d
525,%,%,NN,%
526,increase,increase,NN,xxxx
527,in,in,IN,xx
528,the,the,DT,xxx
529,U.S,U.S,NNP,X.X
530,"
","
",_SP,"
"
531,Adjusting,adjust,VBG,Xxxxx
532,for,for,IN,xxx
533,the,the,DT,xxx
534,Sage,sage,NN,Xxxx
535,-,-,HYPH,-
536,related,relate,VBN,xxxx
537,product,product,NN,xxxx
538,actions,action,NNS,xxxx
539,and,and,CC,xxx
540,weather,weather,NN,xxxx
541,-,-,HYPH,-
542,related,relate,VBN,xxxx
543,disruptions,disruption,NNS,xxxx
544,in,in,IN,xx
545,the,the,DT,xxx
546,quarter,quarter,NN,xxxx
547,",",",",",",","
548,our,-PRON-,PRP$,xxx
549,U.S,U.S,NNP,X.X
550,"
","
",_SP,"
"
551,MedSurg,MedSurg,NNP,XxxXxxx
552,group,group,NN,xxxx
553,had,have,VBD,xxx
554,organic,organic,JJ,xxxx
555,growth,growth,NN,xxxx
556,of,of,IN,xx
557,11.6,11.6,CD,dd.d
558,%,%,NN,%
559,"
","
",_SP,"
"
560,Our,-PRON-,PRP$,Xxx
561,Instruments,Instruments,NNPS,Xxxxx
562,business,business,NN,xxxx
563,had,have,VBD,xxx
564,U.S,U.S,NNP,X.X
565,"
","
",_SP,"
"
566,organic,organic,JJ,xxxx
567,sales,sale,NNS,xxxx
568,growth,growth,NN,xxxx
569,of,of,IN,xx
570,6.4,6.4,CD,d.d
571,%,%,NN,%
572,"
","
",_SP,"
"
573,This,this,DT,Xxxx
574,growth,growth,NN,xxxx
575,is,be,VBZ,xx
576,highlighted,highlight,VBN,xxxx
577,by,by,IN,xx
578,continued,continue,VBN,xxxx
579,ramping,ramping,NN,xxxx
580,of,of,IN,xx
581,our,-PRON-,PRP$,xxx
582,Power,Power,NNP,Xxxxx
583,Tools,Tools,NNP,Xxxxx
584,business,business,NN,xxxx
585,",",",",",",","
586,including,include,VBG,xxxx
587,our,-PRON-,PRP$,xxx
588,newly,newly,RB,xxxx
589,launched,launch,VBN,xxxx
590,System,System,NNP,Xxxxx
591,8,8,CD,d
592,",",",",",",","
593,as,as,RB,xx
594,well,well,RB,xxxx
595,as,as,IN,xx
596,good,good,JJ,xxxx
597,performances,performance,NNS,xxxx
598,of,of,IN,xx
599,our,-PRON-,PRP$,xxx
600,Sterishield,Sterishield,NNP,Xxxxx
601,and,and,CC,xxx
602,waste,waste,VB,xxxx
603,management,management,NN,xxxx
604,products,product,NNS,xxxx
605,"
","
",_SP,"
"
606,Our,-PRON-,PRP$,Xxx
607,Endoscopy,Endoscopy,NNP,Xxxxx
608,business,business,NN,xxxx
609,had,have,VBD,xxx
610,another,another,DT,xxxx
611,strong,strong,JJ,xxxx
612,quarter,quarter,NN,xxxx
613,",",",",",",","
614,with,with,IN,xxxx
615,U.S,U.S,NNP,X.X
616,"
","
",_SP,"
"
617,organic,organic,JJ,xxxx
618,sales,sale,NNS,xxxx
619,growth,growth,NN,xxxx
620,of,of,IN,xx
621,11.8,11.8,CD,dd.d
622,%,%,NN,%
623,"
","
",_SP,"
"
624,This,this,DT,Xxxx
625,reflects,reflect,VBZ,xxxx
626,continued,continue,VBN,xxxx
627,strong,strong,JJ,xxxx
628,demand,demand,NN,xxxx
629,not,not,RB,xxx
630,only,only,RB,xxxx
631,for,for,IN,xxx
632,our,-PRON-,PRP$,xxx
633,1588,1588,CD,dddd
634,video,video,NN,xxxx
635,platform,platform,NN,xxxx
636,",",",",",",","
637,but,but,CC,xxx
638,also,also,RB,xxxx
639,booms,boom,NNS,xxxx
640,and,and,CC,xxx
641,lights,light,NNS,xxxx
642,and,and,CC,xxx
643,sports,sport,NNS,xxxx
644,medicine,medicine,NN,xxxx
645,implants,implant,NNS,xxxx
646,"
","
",_SP,"
"
647,During,during,IN,Xxxxx
648,the,the,DT,xxx
649,quarter,quarter,NN,xxxx
650,",",",",",",","
651,Endoscopy,Endoscopy,NNP,Xxxxx
652,completed,complete,VBD,xxxx
653,its,-PRON-,PRP$,xxx
654,acquisition,acquisition,NN,xxxx
655,of,of,IN,xx
656,NOVADAQ,NOVADAQ,NNP,XXXX
657,Technologies,Technologies,NNPS,Xxxxx
658,",",",",",",","
659,Inc,Inc,NNP,Xxx
660,"
","
",_SP,"
"
661,Including,include,VBG,Xxxxx
662,this,this,DT,xxxx
663,acquisition,acquisition,NN,xxxx
664,",",",",",",","
665,U.S,U.S,NNP,X.X
666,"
","
",_SP,"
"
667,Endoscopy,endoscopy,JJ,Xxxxx
668,sales,sale,NNS,xxxx
669,growth,growth,NN,xxxx
670,during,during,IN,xxxx
671,the,the,DT,xxx
672,quarter,quarter,NN,xxxx
673,was,be,VBD,xxx
674,13.8,13.8,CD,dd.d
675,%,%,NN,%
676,"
","
",_SP,"
"
677,Our,-PRON-,PRP$,Xxx
678,Medical,medical,JJ,Xxxxx
679,business,business,NN,xxxx
680,had,have,VBD,xxx
681,U.S,U.S,NNP,X.X
682,"
","
",_SP,"
"
683,organic,organic,JJ,xxxx
684,sales,sale,NNS,xxxx
685,decline,decline,NN,xxxx
686,of,of,IN,xx
687,1,1,CD,d
688,%,%,NN,%
689,"
","
",_SP,"
"
690,This,this,DT,Xxxx
691,reflects,reflect,VBZ,xxxx
692,the,the,DT,xxx
693,impact,impact,NN,xxxx
694,of,of,IN,xx
695,the,the,DT,xxx
696,previously,previously,RB,xxxx
697,discussed,discuss,VBN,xxxx
698,Sage,Sage,NNP,Xxxx
699,product,product,NN,xxxx
700,action,action,NN,xxxx
701,",",",",",",","
702,which,which,WDT,xxxx
703,is,be,VBZ,xx
704,in,in,IN,xx
705,line,line,NN,xxxx
706,with,with,IN,xxxx
707,our,-PRON-,PRP$,xxx
708,previous,previous,JJ,xxxx
709,Q3,Q3,NNP,Xd
710,Sage,Sage,NNP,Xxxx
711,disclosure,disclosure,NN,xxxx
712,",",",",",",","
713,as,as,RB,xx
714,well,well,RB,xxxx
715,as,as,IN,xx
716,a,a,DT,x
717,nominal,nominal,JJ,xxxx
718,impact,impact,NN,xxxx
719,related,relate,VBN,xxxx
720,to,to,IN,xx
721,weather,weather,NN,xxxx
722,matters,matter,NNS,xxxx
723,"
","
",_SP,"
"
724,Adjusted,adjust,VBN,Xxxxx
725,for,for,IN,xxx
726,these,these,DT,xxxx
727,matters,matter,NNS,xxxx
728,",",",",",",","
729,Medical,Medical,NNP,Xxxxx
730,'s,'s,POS,'x
731,U.S,U.S,NNP,X.X
732,"
","
",_SP,"
"
733,organic,organic,JJ,xxxx
734,sales,sale,NNS,xxxx
735,growth,growth,NN,xxxx
736,was,be,VBD,xxx
737,15.4,15.4,CD,dd.d
738,%,%,NN,%
739,"
","
",_SP,"
"
740,This,this,DT,Xxxx
741,growth,growth,NN,xxxx
742,primarily,primarily,RB,xxxx
743,reflects,reflect,VBZ,xxxx
744,underlying,underlie,VBG,xxxx
745,strong,strong,JJ,xxxx
746,U.S,U.S,NNP,X.X
747,"
","
",_SP,"
"
748,growth,growth,NN,xxxx
749,across,across,IN,xxxx
750,Medical,Medical,NNP,Xxxxx
751,'s,'s,POS,'x
752,acute,acute,JJ,xxxx
753,care,care,NN,xxxx
754,",",",",",",","
755,EMS,EMS,NNP,XXX
756,and,and,CC,xxx
757,Physio,Physio,NNP,Xxxxx
758,businesses,business,NNS,xxxx
759,",",",",",",","
760,which,which,WDT,xxxx
761,include,include,VBP,xxxx
762,continued,continue,VBN,xxxx
763,robustness,robustness,NN,xxxx
764,in,in,IN,xx
765,our,-PRON-,PRP$,xxx
766,core,core,NN,xxxx
767,structure,structure,NN,xxxx
768,and,and,CC,xxx
769,power,power,NN,xxxx
770,cot,cot,NNP,xxx
771,products,product,NNS,xxxx
772,"
","
",_SP,"
"
773,Internationally,internationally,RB,Xxxxx
774,",",",",",",","
775,MedSurg,MedSurg,NNP,XxxXxxx
776,had,have,VBD,xxx
777,organic,organic,JJ,xxxx
778,sales,sale,NNS,xxxx
779,growth,growth,NN,xxxx
780,of,of,IN,xx
781,7.1,7.1,CD,d.d
782,%,%,NN,%
783,",",",",",",","
784,which,which,WDT,xxxx
785,reflects,reflect,VBZ,xxxx
786,strong,strong,JJ,xxxx
787,growth,growth,NN,xxxx
788,in,in,IN,xx
789,our,-PRON-,PRP$,xxx
790,Medical,medical,JJ,Xxxxx
791,businesses,business,NNS,xxxx
792,",",",",",",","
793,primarily,primarily,RB,xxxx
794,in,in,IN,xx
795,Europe,Europe,NNP,Xxxxx
796,"
","
",_SP,"
"
797,Neurotechnology,Neurotechnology,NNP,Xxxxx
798,and,and,CC,xxx
799,Spine,Spine,NNP,Xxxxx
800,had,have,VBD,xxx
801,constant,constant,JJ,xxxx
802,currency,currency,NN,xxxx
803,and,and,CC,xxx
804,organic,organic,JJ,xxxx
805,growth,growth,NN,xxxx
806,of,of,IN,xx
807,7,7,CD,d
808,%,%,NN,%
809,"
","
",_SP,"
"
810,We,-PRON-,PRP,Xx
811,continue,continue,VBP,xxxx
812,to,to,TO,xx
813,see,see,VB,xxx
814,strong,strong,JJ,xxxx
815,global,global,JJ,xxxx
816,demand,demand,NN,xxxx
817,for,for,IN,xxx
818,our,-PRON-,PRP$,xxx
819,Neurotech,Neurotech,NNP,Xxxxx
820,products,product,NNS,xxxx
821,",",",",",",","
822,which,which,WDT,xxxx
823,is,be,VBZ,xx
824,somewhat,somewhat,RB,xxxx
825,offset,offset,VBN,xxxx
826,by,by,IN,xx
827,softness,softness,NN,xxxx
828,in,in,IN,xx
829,our,-PRON-,PRP$,xxx
830,spine,spine,NN,xxxx
831,business,business,NN,xxxx
832,"
","
",_SP,"
"
833,Neurotech,neurotech,JJ,Xxxxx
834,business,business,NN,xxxx
835,posted,post,VBD,xxxx
836,growth,growth,NN,xxxx
837,of,of,IN,xx
838,11.8,11.8,CD,dd.d
839,%,%,NN,%
840,for,for,IN,xxx
841,the,the,DT,xxx
842,quarter,quarter,NN,xxxx
843,",",",",",",","
844,highlighted,highlight,VBN,xxxx
845,by,by,IN,xx
846,strong,strong,JJ,xxxx
847,demand,demand,NN,xxxx
848,for,for,IN,xxx
849,our,-PRON-,PRP$,xxx
850,hemorrhagic,hemorrhagic,JJ,xxxx
851,and,and,CC,xxx
852,ischemic,ischemic,JJ,xxxx
853,stroke,stroke,NN,xxxx
854,products,product,NNS,xxxx
855,",",",",",",","
856,CMF,CMF,NNP,XXX
857,products,product,NNS,xxxx
858,and,and,CC,xxx
859,our,-PRON-,PRP$,xxx
860,neuro,neuro,NNP,xxxx
861,-,-,HYPH,-
862,powered,power,VBN,xxxx
863,instruments,instrument,NNS,xxxx
864,"
","
",_SP,"
"
865,spine,spine,NN,xxxx
866,business,business,NN,xxxx
867,continued,continue,VBD,xxxx
868,to,to,TO,xx
869,see,see,VB,xxx
870,softness,softness,NN,xxxx
871,across,across,IN,xxxx
872,many,many,JJ,xxxx
873,product,product,NN,xxxx
874,areas,area,NNS,xxxx
875,",",",",",",","
876,which,which,WDT,xxxx
877,is,be,VBZ,xx
878,partially,partially,RB,xxxx
879,offset,offset,VBN,xxxx
880,by,by,IN,xx
881,high,high,JJ,xxxx
882,demand,demand,NN,xxxx
883,for,for,IN,xxx
884,our,-PRON-,PRP$,xxx
885,3D,3d,RB,dX
886,-,-,HYPH,-
887,printed,print,VBN,xxxx
888,Tritanium,Tritanium,NNP,Xxxxx
889,products,product,NNS,xxxx
890,"
","
",_SP,"
"
891,Internationally,internationally,RB,Xxxxx
892,",",",",",",","
893,Neurotechnology,Neurotechnology,NNP,Xxxxx
