,Sentences
34,"This growth is highlighted by continued ramping of our Power Tools business, including our newly launched System 8, as well as good performances of our Sterishield and waste management products"
35,"Our Endoscopy business had another strong quarter, with U.S"
36,organic sales growth of 11.8%
37,"This reflects continued strong demand not only for our 1588 video platform, but also booms and lights and sports medicine implants"
38,"During the quarter, Endoscopy completed its acquisition of NOVADAQ Technologies, Inc"
39,"Including this acquisition, U.S"
40,Endoscopy sales growth during the quarter was 13.8%
41,Our Medical business had U.S
42,organic sales decline of 1%
43,"This reflects the impact of the previously discussed Sage product action, which is in line with our previous Q3 Sage disclosure, as well as a nominal impact related to weather matters"
44,"Adjusted for these matters, Medical's U.S"
45,organic sales growth was 15.4%
46,This growth primarily reflects underlying strong U.S
47,"growth across Medical's acute care, EMS and Physio businesses, which include continued robustness in our core structure and power cot products"
48,"Internationally, MedSurg had organic sales growth of 7.1%, which reflects strong growth in our Medical businesses, primarily in Europe"
49,Neurotechnology and Spine had constant currency and organic growth of 7%
50,"We continue to see strong global demand for our Neurotech products, which is somewhat offset by softness in our spine business"
51,"Neurotech business posted growth of 11.8% for the quarter, highlighted by strong demand for our hemorrhagic and ischemic stroke products, CMF products and our neuro-powered instruments"
52,"spine business continued to see softness across many product areas, which is partially offset by high demand for our 3D-printed Tritanium products"
53,"Internationally, Neurotechnology and Spine had organic growth of 10.7%"
54,This performance was driven by strong demand for our Neurotech products in Europe and Asia
55,Now we'll focus on operating highlights for the third quarter
56,"Our adjusted gross margin of 66% was down 30 basis points from the prior-year quarter, reflecting an unfavorable mix, price declines and the impact from the disruption to our manufacturing facility in Puerto Rico because of Hurricane Maria"
57,We continue to invest in innovation with R&D spending of 6.6% of sales
58,"Our adjusted SG&A was 35.2% of sales, which was up 30 basis points from the prior-year quarter"
59,"This also reflects some negative impacts from our Sage product actions, weather-related matters and the impact related to the consolidation of our NOVADAQ acquisition during the quarter"
60,"Additionally, we continue to invest in our CTG program, including our ERP implementation, and in our Mako TKA platform"
61,"In total, adjusted operating expenses were 41.8% of sales, which is up 40 basis points compared to the prior-year quarter"
62,"In summary, our adjusted operating margin was 24.2% of sales and down 70 basis points from the prior-year quarter"
63,"The impact from Sage, weather-related matters and NOVADAQ on our adjusted operating margin was approximately 75 basis points"
64,"As it relates to our full-year operating margin expectation, excluding the impact of the one-time items related to Sage, weather and NOVADAQ, we continue to anticipate delivering 30 to 50 basis points improvement"
65,"Lastly, I will provide some highlights on other income and expense"
66,"Other income and expense decreased from the prior-year quarter, primarily due to increased interest income"
67,Our third quarter adjusted effective tax rate of 14.6% reflects a larger-than-anticipated benefit related to the adoption of the changes in accounting for stock compensation expenses as well as benefits in geographic income mix
68,"In the fourth quarter, our tax rate will benefit from certain other geographical and operational changes that, combined with the aforementioned change in accounting, will result in an anticipated full-year effective tax rate in the range of 15.5% to 16%"
69,"Focusing on the balance sheet, we continue to maintain a strong position with $2.7 billion of cash and marketable securities, of which approximately 80% was held outside the U.S"
70,Total debt on the balance sheet at the end of the quarter was $7.2 billion
71,"Turning to cash flow, our cash from operations was approximately $880 million year-to-date"
72,This includes year-to-date recall-related payments of $492 million
73,And now I will discuss our third quarter and full-year guidance
74,"Based on our past performance and our outlook for the remainder of the year, we anticipate full-year organic sales growth to be in the range of 6.5% to 7%"
75,"As a reminder, the fourth quarter will have the same amount of selling days as 2016."
76,The full year has one less selling day
77,"If foreign currency exchange rates hold near current levels, we expect net sales in the fourth quarter will be impacted positively by 1% and the full year to be nominally impacted"
78,We expect a negative impact on adjusted net earnings per diluted share in the fourth quarter of approximately $0.02 per share and $0.10 in the full year
79,"With respect to the outlook, recall that in August when we announced the Sage recall, we revised our 2017 EPS outlook to come in at the low end of our $6.45 to $6.55 range, which excluded the anticipated $0.03 to $0.05 of dilution related to the planned acquisition of NOVADAQ"
80,"Based on our strong year-to-date results, we now expect our adjusted net earnings per diluted share, including $0.05 of dilution related to NOVADAQ, as well as the impacts related to Sage product actions and weather disruptions to be in the range of $6.45 to $6.50 per share"
81,And now we'll open up the call for Q&A
82,Question-and-Answer Session
83,"David, as you think about op margin, and we're not giving guidance for 2018, but I can comment that, yes, NOVADAQ was $0.05 dilutive and will be this year"
84,And we're assuming that it will have no effect in next year
85,So it'll essentially be flat for next year
86,"So, that's a little bit of a tailwind"
87,"As it relates to Sage, Sage will continue to ramp, but it's not going to immediately reach its previous sales levels to where we'll feel a one-for-one impact relative to our operating margin"
88,"And then, as we mentioned, the weather goes away and"
89,we're anticipating that hopefully we'll be able to make most of that up in Q4 anyways
90,"Bob, organic growth of 5.5%, Sage and hurricanes of 2.4%, takes you to 7.9%"
91,"And then if you estimated a 1% impact relative to one less selling day, you get to 8.9%"
92,"Kristen, there's no real change on the dilution with NOVADAQ"
93,"I think, really, just the robustness and strength of the top line that we're expecting, and not only just in Q3, but just what we typically and historically have seen in Q4."
94,"And so, that really will allow us to kind of cover some of these things that previously we thought would have a bigger impact"
95,Yeah
96,"I think we're actually a little up year-to-date, but you're right"
97,", it's maybe close to flat"
98,"If you go back and look at Q4, it typically is our strongest sales quarter and also generates the greatest amount of leverage in every single year"
99,We'll expect that that will also happen this year with our sales growth expectations
100,"Also, we're beginning to see some of the benefits from our CTG investments, which I think will contribute to that in Q4."
101,"And then if I think about excluding those impacts of Sage, weather, NOVADAQ, which are not incidental to the margin, I think we'll be in the range of 30 to 50 basis points for the full year"
102,"Yeah, I think going back to when we introduced sort of the cost transformation for growth program"
103,we talked about margin expansion over a five-year period of time
104,"That included sort of a range of 30 to 50 basis points of expansion each year and 30 basis points in the earlier year, ramping more to like 50 basis points in the latter year"
105,"And really, beyond that, I think you can look at sort of what we've historically done in Q4 in operating margins, which is fairly more significant than the first three quarters of a year"
106,And that should give you pretty good guidance
107,And we'll revisit it at Q4 when we give guidance for 2018.
