,Word,Lemma,POSTag,Shape
136,once,once,RB,xxxx
137,again,again,RB,xxxx
138,driven,drive,VBN,xxxx
139,by,by,IN,xx
140,the,the,DT,xxx
141,strength,strength,NN,xxxx
142,",",",",",",","
143,diversity,diversity,NN,xxxx
144,and,and,CC,xxx
145,the,the,DT,xxx
146,resilience,resilience,NN,xxxx
147,of,of,IN,xx
148,the,the,DT,xxx
149,assets,asset,NNS,xxxx
150,we,-PRON-,PRP,xx
151,have,have,VBP,xxxx
152,assembled,assemble,VBN,xxxx
153,and,and,CC,xxx
154,successfully,successfully,RB,xxxx
155,integrated,integrate,VBN,xxxx
156,"
","
",_SP,"
"
157,The,the,DT,Xxx
158,global,global,JJ,xxxx
159,pricing,pricing,NN,xxxx
160,environment,environment,NN,xxxx
161,was,be,VBD,xxx
162,again,again,RB,xxxx
163,consistent,consistent,JJ,xxxx
164,with,with,IN,xxxx
165,our,-PRON-,PRP$,xxx
166,expectations,expectation,NNS,xxxx
167,and,and,CC,xxx
168,previous,previous,JJ,xxxx
169,guidance,guidance,NN,xxxx
170,"
","
",_SP,"
"
171,Tony,Tony,NNP,Xxxx
172,will,will,MD,xxxx
173,provide,provide,VB,xxxx
174,an,an,DT,xx
175,update,update,NN,xxxx
176,on,on,IN,xx
177,this,this,DT,xxxx
178,topic,topic,NN,xxxx
179,shortly,shortly,RB,xxxx
180,"
","
",_SP,"
"
181,In,in,IN,Xx
182,North,North,NNP,Xxxxx
183,America,America,NNP,Xxxxx
184,",",",",",",","
185,our,-PRON-,PRP$,xxx
186,business,business,NN,xxxx
187,grew,grow,VBD,xxxx
188,approximately,approximately,RB,xxxx
189,5,5,CD,d
190,%,%,NN,%
191,to,to,IN,xx
192,more,more,JJR,xxxx
193,than,than,IN,xxxx
194,$,$,$,$
195,1.2,1.2,CD,d.d
196,billion,billion,CD,xxxx
197,"
","
",_SP,"
"
198,This,this,DT,Xxxx
199,increase,increase,NN,xxxx
200,was,be,VBD,xxx
201,primarily,primarily,RB,xxxx
202,due,due,JJ,xxx
203,to,to,IN,xx
204,net,net,JJ,xxx
205,sales,sale,NNS,xxxx
206,from,from,IN,xxxx
207,the,the,DT,xxx
208,acquisitions,acquisition,NNS,xxxx
209,of,of,IN,xx
210,Meda,Meda,NNP,Xxxx
211,and,and,CC,xxx
212,the,the,DT,xxx
213,Renaissance,Renaissance,NNP,Xxxxx
214,Topicals,Topicals,NNPS,Xxxxx
215,Business,Business,NNP,Xxxxx
216,"
","
",_SP,"
"
217,These,these,DT,Xxxxx
218,increases,increase,NNS,xxxx
219,were,be,VBD,xxxx
220,partially,partially,RB,xxxx
221,offset,offset,VBN,xxxx
222,by,by,IN,xx
223,the,the,DT,xxx
224,net,net,JJ,xxx
225,impact,impact,NN,xxxx
226,of,of,IN,xx
227,lower,low,JJR,xxxx
228,net,net,JJ,xxx
229,sales,sale,NNS,xxxx
230,from,from,IN,xxxx
231,new,new,JJ,xxx
232,products,product,NNS,xxxx
233,and,and,CC,xxx
234,existing,exist,VBG,xxxx
235,products,product,NNS,xxxx
236,"
","
",_SP,"
"
237,As,as,IN,Xx
238,anticipated,anticipate,VBN,xxxx
239,",",",",",",","
240,sales,sale,NNS,xxxx
241,of,of,IN,xx
242,EpiPen,EpiPen,NNP,XxxXxx
243,Auto,Auto,NNP,Xxxx
244,-,-,HYPH,-
245,Injector,Injector,NNP,Xxxxx
246,declined,decline,VBD,xxxx
247,in,in,IN,xx
248,the,the,DT,xxx
249,current,current,JJ,xxxx
250,quarter,quarter,NN,xxxx
251,as,as,IN,xx
252,a,a,DT,x
253,result,result,NN,xxxx
254,of,of,IN,xx
255,increased,increase,VBN,xxxx
256,competition,competition,NN,xxxx
257,and,and,CC,xxx
258,the,the,DT,xxx
259,impact,impact,NN,xxxx
260,of,of,IN,xx
261,lower,lower,RBR,xxxx
262,priced,price,VBN,xxxx
263,authorized,authorize,VBN,xxxx
264,generic,generic,JJ,xxxx
265,"
","
",_SP,"
"
266,Excluding,exclude,VBG,Xxxxx
267,the,the,DT,xxx
268,impact,impact,NN,xxxx
269,of,of,IN,xx
270,EpiPen,EpiPen,NNP,XxxXxx
271,",",",",",",","
272,our,-PRON-,PRP$,xxx
273,North,north,JJ,Xxxxx
274,American,american,JJ,Xxxxx
275,business,business,NN,xxxx
276,would,would,MD,xxxx
277,have,have,VB,xxxx
278,been,be,VBN,xxxx
279,up,up,RB,xx
280,approximately,approximately,RB,xxxx
281,20,20,CD,dd
282,%,%,NN,%
283,"
","
",_SP,"
"
284,This,this,DT,Xxxx
285,year,year,NN,xxxx
286,",",",",",",","
287,EpiPen,EpiPen,NNP,XxxXxx
288,will,will,MD,xxxx
289,represent,represent,VB,xxxx
290,less,less,JJR,xxxx
291,than,than,IN,xxxx
292,5,5,CD,d
293,%,%,NN,%
294,of,of,IN,xx
295,global,global,JJ,xxxx
296,revenues,revenue,NNS,xxxx
297,and,and,CC,xxx
298,less,less,JJR,xxxx
299,than,than,IN,xxxx
300,10,10,CD,dd
301,%,%,NN,%
302,of,of,IN,xx
303,sales,sale,NNS,xxxx
304,in,in,IN,xx
305,North,North,NNP,Xxxxx
306,America,America,NNP,Xxxxx
307,"
","
",_SP,"
"
308,In,in,IN,Xx
309,Europe,Europe,NNP,Xxxxx
310,",",",",",",","
311,sales,sale,NNS,xxxx
312,totaled,total,VBD,xxxx
313,about,about,RB,xxxx
314,$,$,$,$
315,900,900,CD,ddd
316,million,million,CD,xxxx
317,",",",",",",","
318,a,a,DT,x
319,year,year,NN,xxxx
320,-,-,HYPH,-
321,over,over,IN,xxxx
322,-,-,HYPH,-
323,year,year,NN,xxxx
324,increase,increase,NN,xxxx
325,of,of,IN,xx
326,53,53,CD,dd
327,%,%,NN,%
328,"
","
",_SP,"
"
329,The,the,DT,Xxx
330,increase,increase,NN,xxxx
331,was,be,VBD,xxx
332,primarily,primarily,RB,xxxx
333,the,the,DT,xxx
334,result,result,NN,xxxx
335,of,of,IN,xx
336,net,net,JJ,xxx
337,sales,sale,NNS,xxxx
338,from,from,IN,xxxx
339,acquisition,acquisition,NN,xxxx
340,of,of,IN,xx
341,Meda,Meda,NNP,Xxxx
342,"
","
",_SP,"
"
343,We,-PRON-,PRP,Xx
344,continue,continue,VBP,xxxx
345,to,to,TO,xx
346,grow,grow,VB,xxxx
347,our,-PRON-,PRP$,xxx
348,leadership,leadership,NN,xxxx
349,position,position,NN,xxxx
350,in,in,IN,xx
351,key,key,JJ,xxx
352,European,european,JJ,Xxxxx
353,markets,market,NNS,xxxx
354,",",",",",",","
355,such,such,JJ,xxxx
356,as,as,IN,xx
357,Italy,Italy,NNP,Xxxxx
358,",",",",",",","
359,where,where,WRB,xxxx
360,we,-PRON-,PRP,xx
361,recently,recently,RB,xxxx
362,became,become,VBD,xxxx
363,the,the,DT,xxx
364,generics,generic,NNS,xxxx
365,market,market,NN,xxxx
366,leader,leader,NN,xxxx
367,",",",",",",","
368,and,and,CC,xxx
369,France,France,NNP,Xxxxx
370,"
","
",_SP,"
"
371,We,-PRON-,PRP,Xx
372,also,also,RB,xxxx
373,continued,continue,VBD,xxxx
374,to,to,TO,xx
375,experience,experience,VB,xxxx
376,sustained,sustained,JJ,xxxx
377,growth,growth,NN,xxxx
378,in,in,IN,xx
379,our,-PRON-,PRP$,xxx
380,key,key,JJ,xxx
381,products,product,NNS,xxxx
382,across,across,IN,xxxx
383,the,the,DT,xxx
384,region,region,NN,xxxx
385,"
","
",_SP,"
"
386,In,in,IN,Xx
387,Rest,rest,NN,Xxxx
388,of,of,IN,xx
389,the,the,DT,xxx
390,World,World,NNP,Xxxxx
391,",",",",",",","
392,sales,sale,NNS,xxxx
393,totaled,total,VBD,xxxx
394,about,about,RB,xxxx
395,$,$,$,$
396,580,580,CD,ddd
397,million,million,CD,xxxx
398,",",",",",",","
399,a,a,DT,x
400,year,year,NN,xxxx
401,-,-,HYPH,-
402,over,over,IN,xxxx
403,-,-,HYPH,-
404,year,year,NN,xxxx
405,increase,increase,NN,xxxx
406,of,of,IN,xx
407,34,34,CD,dd
408,%,%,NN,%
409,"
","
",_SP,"
"
410,This,this,DT,Xxxx
411,increase,increase,NN,xxxx
412,was,be,VBD,xxx
413,primarily,primarily,RB,xxxx
414,driven,drive,VBN,xxxx
415,by,by,IN,xx
416,acquisition,acquisition,NN,xxxx
417,of,of,IN,xx
418,Meda,Meda,NNP,Xxxx
419,"
","
",_SP,"
"
420,In,in,IN,Xx
421,addition,addition,NN,xxxx
422,",",",",",",","
423,net,net,JJ,xxx
424,sales,sale,NNS,xxxx
425,from,from,IN,xxxx
426,existing,exist,VBG,xxxx
427,products,product,NNS,xxxx
428,increased,increase,VBD,xxxx
429,",",",",",",","
430,as,as,IN,xx
431,high,high,JJ,xxxx
432,volumes,volume,NNS,xxxx
433,offset,offset,VBP,xxxx
434,lower,low,JJR,xxxx
435,pricing,pricing,NN,xxxx
436,throughout,throughout,IN,xxxx
437,the,the,DT,xxx
438,segment,segment,NN,xxxx
439,"
","
",_SP,"
"
440,We,-PRON-,PRP,Xx
441,were,be,VBD,xxxx
442,especially,especially,RB,xxxx
443,pleased,pleased,JJ,xxxx
444,to,to,TO,xx
445,see,see,VB,xxx
446,a,a,DT,x
447,return,return,NN,xxxx
448,to,to,IN,xx
449,strong,strong,JJ,xxxx
450,growth,growth,NN,xxxx
451,in,in,IN,xx
452,our,-PRON-,PRP$,xxx
453,ARV,ARV,NNP,XXX
454,franchise,franchise,NN,xxxx
455,",",",",",",","
456,with,with,IN,xxxx
457,double,double,JJ,xxxx
458,digits,digits,JJ,xxxx
459,year,year,NN,xxxx
460,-,-,HYPH,-
461,over,over,IN,xxxx
462,-,-,HYPH,-
463,year,year,NN,xxxx
464,growth,growth,NN,xxxx
465,"
","
",_SP,"
"
466,We,-PRON-,PRP,Xx
467,look,look,VBP,xxxx
468,forward,forward,RB,xxxx
469,to,to,IN,xx
470,continued,continued,JJ,xxxx
471,opportunities,opportunity,NNS,xxxx
472,for,for,IN,xxx
473,growth,growth,NN,xxxx
474,in,in,IN,xx
475,ARV,ARV,NNP,XXX
476,with,with,IN,xxxx
477,the,the,DT,xxx
478,launch,launch,NN,xxxx
479,of,of,IN,xx
480,our,-PRON-,PRP$,xxx
481,TLE400,TLE400,NNP,XXXddd
482,product,product,NN,xxxx
483,in,in,IN,xx
484,the,the,DT,xxx
485,developing,develop,VBG,xxxx
486,world,world,NN,xxxx
487,"
","
",_SP,"
"
488,We,-PRON-,PRP,Xx
489,continue,continue,VBP,xxxx
490,to,to,TO,xx
491,make,make,VB,xxxx
492,good,good,JJ,xxxx
493,progress,progress,NN,xxxx
494,in,in,IN,xx
495,the,the,DT,xxx
496,integration,integration,NN,xxxx
497,of,of,IN,xx
498,Mylan,Mylan,NNP,Xxxxx
499,and,and,CC,xxx
500,are,be,VBP,xxx
501,on,on,IN,xx
502,track,track,NN,xxxx
503,to,to,IN,xx
504,realizing,realize,VBG,xxxx
505,our,-PRON-,PRP$,xxx
506,synergy,synergy,NN,xxxx
507,targets,target,NNS,xxxx
508,",",",",",",","
509,as,as,IN,xx
510,evidenced,evidence,VBN,xxxx
511,by,by,IN,xx
512,the,the,DT,xxx
513,decrease,decrease,NN,xxxx
514,in,in,IN,xx
515,our,-PRON-,PRP$,xxx
516,SG&A,SG&A,NNP,XX&X
517,spend,spend,VB,xxxx
518,on,on,IN,xx
519,a,a,DT,x
520,percentage,percentage,NN,xxxx
521,basis,basis,NN,xxxx
522,year,year,NN,xxxx
523,over,over,IN,xxxx
524,year,year,NN,xxxx
525,"
","
",_SP,"
"
526,We,-PRON-,PRP,Xx
527,also,also,RB,xxxx
528,continue,continue,VBP,xxxx
529,to,to,TO,xx
530,leverage,leverage,VB,xxxx
531,revenue,revenue,NN,xxxx
532,synergy,synergy,NN,xxxx
533,opportunities,opportunity,NNS,xxxx
534,by,by,IN,xx
535,operating,operate,VBG,xxxx
536,as,as,IN,xx
537,One,one,CD,Xxx
538,Mylan,Mylan,NNP,Xxxxx
539,"
","
",_SP,"
"
540,With,with,IN,Xxxx
541,now,now,RB,xxx
542,three,three,CD,xxxx
543,quarters,quarter,NNS,xxxx
544,under,under,IN,xxxx
545,our,-PRON-,PRP$,xxx
546,belt,belt,NN,xxxx
547,",",",",",",","
548,these,these,DT,xxxx
549,acquisitions,acquisition,NNS,xxxx
550,are,be,VBP,xxx
551,exceeding,exceed,VBG,xxxx
552,our,-PRON-,PRP$,xxx
553,expectations,expectation,NNS,xxxx
554,",",",",",",","
555,and,and,CC,xxx
556,we,-PRON-,PRP,xx
557,are,be,VBP,xxx
558,well,well,RB,xxxx
559,-,-,HYPH,-
560,positioned,position,VBN,xxxx
561,to,to,TO,xx
562,leverage,leverage,VB,xxxx
563,these,these,DT,xxxx
564,assets,asset,NNS,xxxx
565,and,and,CC,xxx
566,see,see,VB,xxx
567,continued,continued,JJ,xxxx
568,benefits,benefit,NNS,xxxx
569,from,from,IN,xxxx
570,these,these,DT,xxxx
571,assets,asset,NNS,xxxx
572,"
","
",_SP,"
"
573,With,with,IN,Xxxx
574,regards,regard,NNS,xxxx
575,to,to,IN,xx
576,our,-PRON-,PRP$,xxx
577,operating,operating,NN,xxxx
578,platform,platform,NN,xxxx
579,",",",",",",","
580,Mylan,Mylan,NNP,Xxxxx
581,has,have,VBZ,xxx
582,always,always,RB,xxxx
583,had,have,VBN,xxx
584,a,a,DT,x
585,deep,deep,JJ,xxxx
586,and,and,CC,xxx
587,unwavering,unwavering,JJ,xxxx
588,commitment,commitment,NN,xxxx
589,to,to,IN,xx
590,quality,quality,NN,xxxx
591,everywhere,everywhere,RB,xxxx
592,we,-PRON-,PRP,xx
593,operate,operate,VBP,xxxx
594,"
","
",_SP,"
"
595,FDA,FDA,NNP,XXX
596,standards,standard,NNS,xxxx
597,for,for,IN,xxx
598,our,-PRON-,PRP$,xxx
599,industry,industry,NN,xxxx
600,continue,continue,VBP,xxxx
601,to,to,TO,xx
602,evolve,evolve,VB,xxxx
603,",",",",",",","
604,and,and,CC,xxx
605,this,this,DT,xxxx
606,continues,continue,VBZ,xxxx
607,to,to,TO,xx
608,raise,raise,VB,xxxx
609,the,the,DT,xxx
610,bar,bar,NN,xxx
611,for,for,IN,xxx
612,every,every,DT,xxxx
613,player,player,NN,xxxx
614,in,in,IN,xx
615,our,-PRON-,PRP$,xxx
616,industry,industry,NN,xxxx
617,",",",",",",","
618,which,which,WDT,xxxx
619,is,be,VBZ,xx
620,something,something,NN,xxxx
621,we,-PRON-,PRP,xx
622,very,very,RB,xxxx
623,much,much,RB,xxxx
624,welcome,welcome,VBP,xxxx
625,"
","
",_SP,"
"
626,For,for,IN,Xxx
627,Mylan,Mylan,NNP,Xxxxx
628,'s,'s,POS,'x
629,part,part,NN,xxxx
630,",",",",",",","
631,we,-PRON-,PRP,xx
632,are,be,VBP,xxx
633,dedicated,dedicated,JJ,xxxx
634,to,to,IN,xx
635,continually,continually,RB,xxxx
636,enhancing,enhance,VBG,xxxx
637,our,-PRON-,PRP$,xxx
638,systems,system,NNS,xxxx
639,and,and,CC,xxx
640,processes,process,NNS,xxxx
641,with,with,IN,xxxx
642,a,a,DT,x
643,deliberate,deliberate,JJ,xxxx
644,and,and,CC,xxx
645,thorough,thorough,JJ,xxxx
646,approach,approach,NN,xxxx
647,to,to,TO,xx
648,ensure,ensure,VB,xxxx
649,sustainable,sustainable,JJ,xxxx
650,quality,quality,NN,xxxx
651,across,across,IN,xxxx
652,our,-PRON-,PRP$,xxx
653,entire,entire,JJ,xxxx
654,network,network,NN,xxxx
655,of,of,IN,xx
656,facilities,facility,NNS,xxxx
657,",",",",",",","
658,working,work,VBG,xxxx
659,closely,closely,RB,xxxx
660,with,with,IN,xxxx
661,FDA,FDA,NNP,XXX
662,to,to,TO,xx
663,resolve,resolve,VB,xxxx
664,any,any,DT,xxx
665,issues,issue,NNS,xxxx
666,that,that,WDT,xxxx
667,come,come,VBP,xxxx
668,our,-PRON-,PRP$,xxx
669,way,way,NN,xxx
670,"
","
",_SP,"
"
671,As,as,IN,Xx
672,you,-PRON-,PRP,xxx
673,are,be,VBP,xxx
674,aware,aware,JJ,xxxx
675,",",",",",",","
676,we,-PRON-,PRP,xx
677,recently,recently,RB,xxxx
678,received,receive,VBD,xxxx
679,a,a,DT,x
680,warning,warning,NN,xxxx
681,letter,letter,NN,xxxx
682,at,at,IN,xx
683,our,-PRON-,PRP$,xxx
684,Nashik,Nashik,NNP,Xxxxx
685,site,site,NN,xxxx
686,in,in,IN,xx
687,India,India,NNP,Xxxxx
688,"
","
",_SP,"
"
689,We,-PRON-,PRP,Xx
690,are,be,VBP,xxx
691,working,work,VBG,xxxx
692,closely,closely,RB,xxxx
693,with,with,IN,xxxx
694,the,the,DT,xxx
695,FDA,FDA,NNP,XXX
696,to,to,TO,xx
697,respond,respond,VB,xxxx
698,to,to,IN,xx
699,and,and,CC,xxx
700,address,address,VB,xxxx
701,the,the,DT,xxx
702,issues,issue,NNS,xxxx
703,raised,raise,VBN,xxxx
704,in,in,IN,xx
705,the,the,DT,xxx
706,letter,letter,NN,xxxx
707,as,as,RB,xx
708,comprehensively,comprehensively,RB,xxxx
709,and,and,CC,xxx
710,expeditiously,expeditiously,RB,xxxx
711,as,as,IN,xx
712,possible,possible,JJ,xxxx
713,"
","
",_SP,"
"
714,Production,production,NN,Xxxxx
715,from,from,IN,xxxx
716,Nashik,nashik,JJ,Xxxxx
717,site,site,NN,xxxx
718,continues,continue,VBZ,xxxx
719,uninterrupted,uninterrupted,JJ,xxxx
720,",",",",",",","
721,and,and,CC,xxx
722,we,-PRON-,PRP,xx
723,anticipate,anticipate,VBP,xxxx
724,no,no,DT,xx
725,material,material,JJ,xxxx
726,impact,impact,NN,xxxx
727,to,to,IN,xx
728,Mylan,Mylan,NNP,Xxxxx
729,'s,'s,POS,'x
730,overall,overall,JJ,xxxx
731,business,business,NN,xxxx
732,as,as,IN,xx
733,a,a,DT,x
734,result,result,NN,xxxx
735,of,of,IN,xx
736,this,this,DT,xxxx
737,warning,warning,NN,xxxx
738,letter,letter,NN,xxxx
739,"
","
",_SP,"
"
740,At,at,IN,Xx
741,the,the,DT,xxx
742,same,same,JJ,xxxx
743,time,time,NN,xxxx
744,",",",",",",","
745,we,-PRON-,PRP,xx
746,have,have,VBP,xxxx
747,successfully,successfully,RB,xxxx
748,completed,complete,VBN,xxxx
749,remediation,remediation,NN,xxxx
750,efforts,effort,NNS,xxxx
751,at,at,IN,xx
752,the,the,DT,xxx
753,three,three,CD,xxxx
754,sites,site,NNS,xxxx
755,acquired,acquire,VBN,xxxx
756,from,from,IN,xxxx
757,Agila,Agila,NNP,Xxxxx
758,that,that,WDT,xxxx
759,were,be,VBD,xxxx
760,under,under,IN,xxxx
761,FDA,FDA,NNP,XXX
762,warning,warning,NN,xxxx
763,letters,letter,NNS,xxxx
764,"
","
",_SP,"
"
765,The,the,DT,Xxx
766,warning,warning,NN,xxxx
767,letters,letter,NNS,xxxx
768,have,have,VBP,xxxx
769,been,be,VBN,xxxx
770,lifted,lift,VBN,xxxx
771,at,at,IN,xx
772,both,both,CC,xxxx
773,SFF,SFF,NNP,XXX
774,[,[,-LRB-,[
775,Specialty,Specialty,NNP,Xxxxx
776,Formulation,Formulation,NNP,Xxxxx
777,Facility,Facility,NNP,Xxxxx
778,],],-RRB-,]
779,and,and,CC,xxx
780,SPD,SPD,NNP,XXX
781,[,[,-LRB-,[
782,Sterile,Sterile,NNP,Xxxxx
783,Product,Product,NNP,Xxxxx
784,Division,Division,NNP,Xxxxx
785,],],-RRB-,]
786,sites,site,NNS,xxxx
787,and,and,CC,xxx
788,we,-PRON-,PRP,xx
789,are,be,VBP,xxx
790,pleased,pleased,JJ,xxxx
791,with,with,IN,xxxx
792,our,-PRON-,PRP$,xxx
793,progress,progress,NN,xxxx
794,at,at,IN,xx
795,OTL,OTL,NNP,XXX
796,[,[,-LRB-,[
797,Onco,Onco,NNP,Xxxx
798,Therapies,Therapies,NNPS,Xxxxx
799,Limited,Limited,NNP,Xxxxx
800,],],-RRB-,]
801,site,site,NN,xxxx
802,",",",",",",","
803,which,which,WDT,xxxx
804,also,also,RB,xxxx
805,was,be,VBD,xxx
806,very,very,RB,xxxx
807,recently,recently,RB,xxxx
808,inspected,inspect,VBN,xxxx
809,by,by,IN,xx
810,FDA,FDA,NNP,XXX
811,"
","
",_SP,"
"
812,I,-PRON-,PRP,X
813,note,note,VBP,xxxx
814,that,that,IN,xxxx
815,during,during,IN,xxxx
816,the,the,DT,xxx
817,quarter,quarter,NN,xxxx
818,",",",",",",","
819,we,-PRON-,PRP,xx
820,had,have,VBD,xxx
821,15,15,CD,dd
822,inspections,inspection,NNS,xxxx
823,by,by,IN,xx
824,various,various,JJ,xxxx
825,global,global,JJ,xxxx
826,regulators,regulator,NNS,xxxx
827,across,across,IN,xxxx
828,our,-PRON-,PRP$,xxx
829,50,50,CD,dd
830,facilities,facility,NNS,xxxx
831,"
","
",_SP,"
"
832,In,in,IN,Xx
833,fact,fact,NN,xxxx
834,",",",",",",","
835,the,the,DT,xxx
836,Nashik,Nashik,NNP,Xxxxx
837,site,site,NN,xxxx
838,is,be,VBZ,xx
839,in,in,IN,xx
840,good,good,JJ,xxxx
841,standing,standing,NN,xxxx
842,with,with,IN,xxxx
843,other,other,JJ,xxxx
844,global,global,JJ,xxxx
845,regulatory,regulatory,JJ,xxxx
846,entities,entity,NNS,xxxx
847,",",",",",",","
848,including,include,VBG,xxxx
849,WHO,who,WP,XXX
850,and,and,CC,xxx
851,MHRA,MHRA,NNP,XXXX
852,",",",",",",","
853,which,which,WDT,xxxx
854,inspected,inspect,VBD,xxxx
855,the,the,DT,xxx
856,site,site,NN,xxxx
857,following,follow,VBG,xxxx
858,FDA,FDA,NNP,XXX
859,and,and,CC,xxx
860,issued,issue,VBD,xxxx
861,a,a,DT,x
862,GMP,GMP,NNP,XXX
863,compliance,compliance,NN,xxxx
864,certificate,certificate,NN,xxxx
865,"
","
",_SP,"
"
866,Turning,turn,VBG,Xxxxx
867,now,now,RB,xxx
868,to,to,IN,xx
869,some,some,DT,xxxx
870,of,of,IN,xx
871,our,-PRON-,PRP$,xxx
872,key,key,JJ,xxx
873,pipeline,pipeline,NN,xxxx
874,programs,program,NNS,xxxx
875,",",",",",",","
876,with,with,IN,xxxx
877,regards,regard,NNS,xxxx
878,to,to,IN,xx
879,our,-PRON-,PRP$,xxx
880,biosimilar,biosimilar,JJ,xxxx
881,portfolio,portfolio,NN,xxxx
882,",",",",",",","
883,we,-PRON-,PRP,xx
884,continue,continue,VBP,xxxx
885,to,to,TO,xx
886,make,make,VB,xxxx
887,good,good,JJ,xxxx
888,progress,progress,NN,xxxx
889,on,on,IN,xx
890,our,-PRON-,PRP$,xxx
891,applications,application,NNS,xxxx
892,and,and,CC,xxx
893,are,be,VBP,xxx
894,working,work,VBG,xxxx
895,closely,closely,RB,xxxx
896,with,with,IN,xxxx
897,the,the,DT,xxx
898,various,various,JJ,xxxx
899,health,health,NN,xxxx
900,authorities,authority,NNS,xxxx
901,on,on,IN,xx
902,the,the,DT,xxx
903,reviews,review,NNS,xxxx
904,and,and,CC,xxx
905,with,with,IN,xxxx
906,regard,regard,NN,xxxx
907,to,to,IN,xx
908,the,the,DT,xxx
909,GCP,GCP,NNP,XXX
910,and,and,CC,xxx
911,GMP,GMP,NNP,XXX
912,inspection,inspection,NN,xxxx
913,of,of,IN,xx
914,our,-PRON-,PRP$,xxx
915,facilities,facility,NNS,xxxx
916,"
","
",_SP,"
"
917,We,-PRON-,PRP,Xx
