,Word,Lemma,POSTag,Shape
136,few,few,JJ,xxx
137,of,of,IN,xx
138,our,-PRON-,PRP$,xxx
139,product,product,NN,xxxx
140,launches,launch,VBZ,xxxx
141,in,in,IN,xx
142,key,key,JJ,xxx
143,franchises,franchise,NNS,xxxx
144,",",",",",",","
145,and,and,CC,xxx
146,I,-PRON-,PRP,X
147,'ll,will,MD,'xx
148,start,start,VB,xxxx
149,with,with,IN,xxxx
150,oncology,oncology,NN,xxxx
151,"
","
",_SP,"
"
152,We,-PRON-,PRP,Xx
153,continued,continue,VBD,xxxx
154,to,to,TO,xx
155,execute,execute,VB,xxxx
156,well,well,RB,xxxx
157,on,on,IN,xx
158,the,the,DT,xxx
159,launch,launch,NN,xxxx
160,of,of,IN,xx
161,KEYTRUDA,KEYTRUDA,NNP,XXXX
162,globally,globally,RB,xxxx
163,",",",",",",","
164,and,and,CC,xxx
165,we,-PRON-,PRP,xx
166,are,be,VBP,xxx
167,confident,confident,JJ,xxxx
168,about,about,IN,xxxx
169,the,the,DT,xxx
170,opportunity,opportunity,NN,xxxx
171,we,-PRON-,PRP,xx
172,see,see,VBP,xxx
173,for,for,IN,xxx
174,this,this,DT,xxxx
175,important,important,JJ,xxxx
176,brand,brand,NN,xxxx
177,"
","
",_SP,"
"
178,In,in,IN,Xx
179,the,the,DT,xxx
180,fourth,fourth,JJ,xxxx
181,quarter,quarter,NN,xxxx
182,",",",",",",","
183,sales,sale,NNS,xxxx
184,were,be,VBD,xxxx
185,$,$,$,$
186,482,482,CD,ddd
187,million,million,CD,xxxx
188,",",",",",",","
189,driving,drive,VBG,xxxx
190,strong,strong,JJ,xxxx
191,full,full,JJ,xxxx
192,-,-,HYPH,-
193,year,year,NN,xxxx
194,sales,sale,NNS,xxxx
195,of,of,IN,xx
196,$,$,$,$
197,1.4,1.4,CD,d.d
198,billion,billion,CD,xxxx
199,"
","
",_SP,"
"
200,",",",",",",","
201,KEYTRUDA,KEYTRUDA,NNP,XXXX
202,fourth,fourth,JJ,xxxx
203,quarter,quarter,NN,xxxx
204,sales,sale,NNS,xxxx
205,of,of,IN,xx
206,$,$,$,$
207,311,311,CD,ddd
208,million,million,CD,xxxx
209,were,be,VBD,xxxx
210,driven,drive,VBN,xxxx
211,by,by,IN,xx
212,continued,continue,VBN,xxxx
213,strength,strength,NN,xxxx
214,in,in,IN,xx
215,melanoma,melanoma,NNP,xxxx
216,",",",",",",","
217,rapid,rapid,JJ,xxxx
218,penetration,penetration,NN,xxxx
219,of,of,IN,xx
220,head,head,NN,xxxx
221,and,and,CC,xxx
222,neck,neck,NN,xxxx
223,cancer,cancer,NN,xxxx
224,",",",",",",","
225,and,and,CC,xxx
226,the,the,DT,xxx
227,launch,launch,NN,xxxx
228,of,of,IN,xx
229,first,first,JJ,xxxx
230,-,-,HYPH,-
231,line,line,NN,xxxx
232,lung,lung,NN,xxxx
233,"
","
",_SP,"
"
234,Since,since,IN,Xxxxx
235,our,-PRON-,PRP$,xxx
236,first,first,JJ,xxxx
237,-,-,HYPH,-
238,line,line,NN,xxxx
239,lung,lung,NN,xxxx
240,approval,approval,NN,xxxx
241,in,in,IN,xx
242,late,late,JJ,xxxx
243,October,October,NNP,Xxxxx
244,",",",",",",","
245,we,-PRON-,PRP,xx
246,have,have,VBP,xxxx
247,seen,see,VBN,xxxx
248,a,a,DT,x
249,significant,significant,JJ,xxxx
250,acceleration,acceleration,NN,xxxx
251,in,in,IN,xx
252,PD,PD,NNP,XX
253,-,-,HYPH,-
254,L1,L1,NNP,Xd
255,testing,testing,NN,xxxx
256,in,in,IN,xx
257,non,non,JJ,xxx
258,-,-,JJ,-
259,small,small,JJ,xxxx
260,-,-,HYPH,-
261,cell,cell,NN,xxxx
262,lung,lung,NN,xxxx
263,cancer,cancer,NN,xxxx
264,"
","
",_SP,"
"
265,Our,-PRON-,PRP$,Xxx
266,early,early,JJ,xxxx
267,data,datum,NNS,xxxx
268,suggests,suggest,VBZ,xxxx
269,that,that,IN,xxxx
270,about,about,RB,xxxx
271,two,two,CD,xxx
272,-,-,HYPH,-
273,thirds,third,NNS,xxxx
274,of,of,IN,xx
275,new,new,JJ,xxx
276,patients,patient,NNS,xxxx
277,are,be,VBP,xxx
278,being,be,VBG,xxxx
279,tested,test,VBN,xxxx
280,"
","
",_SP,"
"
281,And,and,CC,Xxx
282,the,the,DT,xxx
283,vast,vast,JJ,xxxx
284,majority,majority,NN,xxxx
285,of,of,IN,xx
286,first,first,JJ,xxxx
287,-,-,HYPH,-
288,line,line,NN,xxxx
289,patients,patient,NNS,xxxx
290,that,that,WDT,xxxx
291,are,be,VBP,xxx
292,tested,test,VBN,xxxx
293,and,and,CC,xxx
294,also,also,RB,xxxx
295,have,have,VB,xxxx
296,PD,PD,NNP,XX
297,-,-,HYPH,-
298,L1,L1,NNP,Xd
299,greater,great,JJR,xxxx
300,than,than,IN,xxxx
301,or,or,CC,xx
302,equal,equal,JJ,xxxx
303,to,to,IN,xx
304,50,50,CD,dd
305,%,%,NN,%
306,are,be,VBP,xxx
307,being,be,VBG,xxxx
308,treated,treat,VBN,xxxx
309,with,with,IN,xxxx
310,KEYTRUDA,KEYTRUDA,NNP,XXXX
311,"
","
",_SP,"
"
312,Outside,outside,IN,Xxxxx
313,of,of,IN,xx
314,the,the,DT,xxx
315,U.S,U.S,NNP,X.X
316,"
","
",_SP,"
"
317,",",",",",",","
318,melanoma,melanoma,NNP,xxxx
319,continued,continue,VBD,xxxx
320,to,to,TO,xx
321,be,be,VB,xx
322,the,the,DT,xxx
323,primary,primary,JJ,xxxx
324,driver,driver,NN,xxxx
325,of,of,IN,xx
326,sales,sale,NNS,xxxx
327,of,of,IN,xx
328,$,$,$,$
329,172,172,CD,ddd
330,million,million,CD,xxxx
331,in,in,IN,xx
332,the,the,DT,xxx
333,quarter,quarter,NN,xxxx
334,"
","
",_SP,"
"
335,In,in,IN,Xx
336,addition,addition,NN,xxxx
337,to,to,IN,xx
338,the,the,DT,xxx
339,nearly,nearly,RB,xxxx
340,60,60,CD,dd
341,markets,market,NNS,xxxx
342,in,in,IN,xx
343,which,which,WDT,xxxx
344,we,-PRON-,PRP,xx
345,have,have,VBP,xxxx
346,melanoma,melanoma,NN,xxxx
347,approvals,approval,NNS,xxxx
348,",",",",",",","
349,launches,launch,NNS,xxxx
350,are,be,VBP,xxx
351,underway,underway,JJ,xxxx
352,in,in,IN,xx
353,second,second,JJ,xxxx
354,-,-,HYPH,-
355,line,line,NN,xxxx
356,non,non,JJ,xxx
357,-,-,JJ,-
358,small,small,JJ,xxxx
359,-,-,HYPH,-
360,cell,cell,NN,xxxx
361,lung,lung,NN,xxxx
362,cancer,cancer,NN,xxxx
363,in,in,IN,xx
364,more,more,JJR,xxxx
365,than,than,IN,xxxx
366,50,50,CD,dd
367,markets,market,NNS,xxxx
368,"
","
",_SP,"
"
369,We,-PRON-,PRP,Xx
370,'re,be,VBP,'xx
371,working,work,VBG,xxxx
372,through,through,IN,xxxx
373,the,the,DT,xxx
374,reimbursement,reimbursement,NN,xxxx
375,process,process,NN,xxxx
376,for,for,IN,xxx
377,each,each,DT,xxxx
378,country,country,NN,xxxx
379,",",",",",",","
380,and,and,CC,xxx
381,we,-PRON-,PRP,xx
382,expect,expect,VBP,xxxx
383,a,a,DT,x
384,meaningful,meaningful,JJ,xxxx
385,contribution,contribution,NN,xxxx
386,in,in,IN,xx
387,2017,2017,CD,dddd
388,from,from,IN,xxxx
389,second,second,JJ,xxxx
390,-,-,HYPH,-
391,line,line,NN,xxxx
392,lung,lung,NN,xxxx
393,as,as,IN,xx
394,many,many,JJ,xxxx
395,of,of,IN,xx
396,these,these,DT,xxxx
397,countries,country,NNS,xxxx
398,come,come,VBP,xxxx
399,online,online,RB,xxxx
400,"
","
",_SP,"
"
401,We,-PRON-,PRP,Xx
402,'ll,will,MD,'xx
403,also,also,RB,xxxx
404,begin,begin,VB,xxxx
405,reimbursement,reimbursement,NN,xxxx
406,discussions,discussion,NNS,xxxx
407,on,on,IN,xx
408,first,first,JJ,xxxx
409,-,-,HYPH,-
410,line,line,NN,xxxx
411,lung,lung,NN,xxxx
412,as,as,IN,xx
413,we,-PRON-,PRP,xx
414,gain,gain,VBP,xxxx
415,additional,additional,JJ,xxxx
416,approvals,approval,NNS,xxxx
417,outside,outside,RB,xxxx
418,of,of,IN,xx
419,the,the,DT,xxx
420,U.S,U.S,NNP,X.X
421,"
","
",_SP,"
"
422,Of,of,IN,Xx
423,note,note,NN,xxxx
424,",",",",",",","
425,we,-PRON-,PRP,xx
426,'re,be,VBP,'xx
427,looking,look,VBG,xxxx
428,forward,forward,RB,xxxx
429,to,to,IN,xx
430,launching,launch,VBG,xxxx
431,in,in,IN,xx
432,Japan,Japan,NNP,Xxxxx
433,",",",",",",","
434,where,where,WRB,xxxx
435,we,-PRON-,PRP,xx
436,'ve,have,VB,'xx
437,recently,recently,RB,xxxx
438,been,be,VBN,xxxx
439,approved,approve,VBN,xxxx
440,for,for,IN,xxx
441,first,first,JJ,xxxx
442,-,-,HYPH,-
443,line,line,NN,xxxx
444,and,and,CC,xxx
445,second,second,JJ,xxxx
446,-,-,HYPH,-
447,line,line,NN,xxxx
448,lung,lung,NN,xxxx
449,as,as,RB,xx
450,well,well,RB,xxxx
451,as,as,IN,xx
452,melanoma,melanoma,NNP,xxxx
453,"
","
",_SP,"
"
454,This,this,DT,Xxxx
455,is,be,VBZ,xx
456,only,only,RB,xxxx
457,the,the,DT,xxx
458,beginning,beginning,NN,xxxx
459,of,of,IN,xx
460,opportunity,opportunity,NN,xxxx
461,that,that,WDT,xxxx
462,we,-PRON-,PRP,xx
463,see,see,VBP,xxx
464,for,for,IN,xxx
465,KEYTRUDA,KEYTRUDA,NNP,XXXX
466,in,in,IN,xx
467,2017,2017,CD,dddd
468,and,and,CC,xxx
469,beyond,beyond,IN,xxxx
470,"
","
",_SP,"
"
471,Similar,similar,JJ,Xxxxx
472,to,to,TO,xx
473,melanoma,melanoma,VB,xxxx
474,and,and,CC,xxx
475,head,head,VB,xxxx
476,and,and,CC,xxx
477,neck,neck,NN,xxxx
478,cancer,cancer,NN,xxxx
479,",",",",",",","
480,we,-PRON-,PRP,xx
481,are,be,VBP,xxx
482,committed,committed,JJ,xxxx
483,to,to,IN,xx
484,building,build,VBG,xxxx
485,a,a,DT,x
486,leadership,leadership,NN,xxxx
487,position,position,NN,xxxx
488,in,in,IN,xx
489,lung,lung,NN,xxxx
490,"
","
",_SP,"
"
491,We,-PRON-,PRP,Xx
492,'re,be,VBP,'xx
493,moving,move,VBG,xxxx
494,forward,forward,RB,xxxx
495,with,with,IN,xxxx
496,additional,additional,JJ,xxxx
497,investment,investment,NN,xxxx
498,to,to,TO,xx
499,leverage,leverage,VB,xxxx
500,our,-PRON-,PRP$,xxx
501,unimpeded,unimpeded,JJ,xxxx
502,position,position,NN,xxxx
503,in,in,IN,xx
504,first,first,JJ,xxxx
505,-,-,HYPH,-
506,line,line,NN,xxxx
507,lung,lung,NN,xxxx
508,"
","
",_SP,"
"
509,And,and,CC,Xxx
510,as,as,IN,xx
511,you,-PRON-,PRP,xxx
512,may,may,MD,xxx
513,have,have,VB,xxxx
514,seen,see,VBN,xxxx
515,",",",",",",","
516,we,-PRON-,PRP,xx
517,'ve,have,VB,'xx
518,recently,recently,RB,xxxx
519,initiated,initiate,VBN,xxxx
520,a,a,DT,x
521,consumer,consumer,NN,xxxx
522,campaign,campaign,NN,xxxx
523,in,in,IN,xx
524,the,the,DT,xxx
525,United,United,NNP,Xxxxx
526,States,States,NNP,Xxxxx
527,"
","
",_SP,"
"
528,We,-PRON-,PRP,Xx
529,'re,be,VBP,'xx
530,also,also,RB,xxxx
531,looking,look,VBG,xxxx
532,forward,forward,RB,xxxx
533,to,to,IN,xx
534,further,further,RB,xxxx
535,broadening,broaden,VBG,xxxx
536,the,the,DT,xxx
537,opportunity,opportunity,NN,xxxx
538,for,for,IN,xxx
539,KEYTRUDA,KEYTRUDA,NNP,XXXX
540,",",",",",",","
541,with,with,IN,xxxx
542,three,three,CD,xxxx
543,PDUFA,PDUFA,NNP,XXXX
544,dates,date,VBZ,xxxx
545,upcoming,upcome,VBG,xxxx
546,in,in,IN,xx
547,just,just,RB,xxxx
548,the,the,DT,xxx
549,first,first,JJ,xxxx
550,half,half,NN,xxxx
551,of,of,IN,xx
552,2017,2017,CD,dddd
553,",",",",",",","
554,and,and,CC,xxx
555,we,-PRON-,PRP,xx
556,expect,expect,VBP,xxxx
557,even,even,RB,xxxx
558,more,more,JJR,xxxx
559,to,to,TO,xx
560,come,come,VB,xxxx
561,"
","
",_SP,"
"
562,Now,now,RB,Xxx
563,I,-PRON-,PRP,X
564,'ll,will,MD,'xx
565,move,move,VB,xxxx
566,to,to,IN,xx
567,primary,primary,JJ,xxxx
568,care,care,NN,xxxx
569,"
","
",_SP,"
"
570,The,the,DT,Xxx
571,JANUVIA,JANUVIA,NNP,XXXX
572,franchise,franchise,NN,xxxx
573,grew,grow,VBD,xxxx
574,4,4,CD,d
575,%,%,NN,%
576,globally,globally,RB,xxxx
577,in,in,IN,xx
578,the,the,DT,xxx
579,fourth,fourth,JJ,xxxx
580,quarter,quarter,NN,xxxx
581,",",",",",",","
582,driven,drive,VBN,xxxx
583,by,by,IN,xx
584,strong,strong,JJ,xxxx
585,performance,performance,NN,xxxx
586,in,in,IN,xx
587,the,the,DT,xxx
588,U.S,U.S,NNP,X.X
589,"
","
",_SP,"
"
590,",",",",",",","
591,where,where,WRB,xxxx
592,sales,sale,NNS,xxxx
593,grew,grow,VBD,xxxx
594,12,12,CD,dd
595,%,%,NN,%
596,due,due,JJ,xxx
597,to,to,IN,xx
598,increased,increase,VBN,xxxx
599,volume,volume,NN,xxxx
600,and,and,CC,xxx
601,some,some,DT,xxxx
602,customer,customer,NN,xxxx
603,buy,buy,NN,xxx
604,-,-,HYPH,-
605,in,in,NN,xx
606,"
","
",_SP,"
"
607,TRx,TRx,NNP,XXx
608,trends,trend,NNS,xxxx
609,remained,remain,VBD,xxxx
610,strong,strong,JJ,xxxx
611,in,in,IN,xx
612,the,the,DT,xxx
613,U.S,U.S,NNP,X.X
614,"
","
",_SP,"
"
615,with,with,IN,xxxx
616,growth,growth,NN,xxxx
617,of,of,IN,xx
618,over,over,IN,xxxx
619,3,3,CD,d
620,%,%,NN,%
621,in,in,IN,xx
622,the,the,DT,xxx
623,fourth,fourth,JJ,xxxx
624,quarter,quarter,NN,xxxx
625,"
","
",_SP,"
"
626,We,-PRON-,PRP,Xx
627,'ve,have,VB,'xx
628,now,now,RB,xxx
629,seen,see,VBN,xxxx
630,more,more,JJR,xxxx
631,than,than,IN,xxxx
632,10,10,CD,dd
633,consecutive,consecutive,JJ,xxxx
634,quarters,quarter,NNS,xxxx
635,of,of,IN,xx
636,volume,volume,NN,xxxx
637,growth,growth,NN,xxxx
638,in,in,IN,xx
639,the,the,DT,xxx
640,U.S,U.S,NNP,X.X
641,"
","
",_SP,"
"
642,Outside,outside,IN,Xxxxx
643,of,of,IN,xx
644,the,the,DT,xxx
645,U.S,U.S,NNP,X.X
646,"
","
",_SP,"
"
647,",",",",",",","
648,sales,sale,NNS,xxxx
649,declined,decline,VBD,xxxx
650,slightly,slightly,RB,xxxx
651,due,due,JJ,xxx
652,to,to,IN,xx
653,the,the,DT,xxx
654,unfavorable,unfavorable,JJ,xxxx
655,impact,impact,NN,xxxx
656,of,of,IN,xx
657,customer,customer,NN,xxxx
658,shipment,shipment,NN,xxxx
659,timing,timing,NN,xxxx
660,in,in,IN,xx
661,Japan,Japan,NNP,Xxxxx
662,"
","
",_SP,"
"
663,For,for,IN,Xxx
664,the,the,DT,xxx
665,full,full,JJ,xxxx
666,year,year,NN,xxxx
667,",",",",",",","
668,the,the,DT,xxx
669,franchise,franchise,NN,xxxx
670,generated,generate,VBD,xxxx
671,sales,sale,NNS,xxxx
672,of,of,IN,xx
673,$,$,$,$
674,6.1,6.1,CD,d.d
675,billion,billion,CD,xxxx
676,or,or,CC,xx
677,2,2,CD,d
678,%,%,NN,%
679,growth,growth,NN,xxxx
680,"
","
",_SP,"
"
681,We,-PRON-,PRP,Xx
682,remain,remain,VBP,xxxx
683,encouraged,encouraged,JJ,xxxx
684,by,by,IN,xx
685,the,the,DT,xxx
686,underlying,underlying,JJ,xxxx
687,volume,volume,NN,xxxx
688,trends,trend,NNS,xxxx
689,in,in,IN,xx
690,the,the,DT,xxx
691,U.S,U.S,NNP,X.X
692,"
","
",_SP,"
"
693,and,and,CC,xxx
694,around,around,IN,xxxx
695,the,the,DT,xxx
696,world,world,NN,xxxx
697,for,for,IN,xxx
698,JANUVIA,JANUVIA,NNP,XXXX
699,",",",",",",","
700,and,and,CC,xxx
701,we,-PRON-,PRP,xx
702,continue,continue,VBP,xxxx
703,to,to,TO,xx
704,see,see,VB,xxx
705,opportunities,opportunity,NNS,xxxx
706,to,to,TO,xx
707,grow,grow,VB,xxxx
708,our,-PRON-,PRP$,xxx
709,diabetes,diabetes,NN,xxxx
710,franchise,franchise,NN,xxxx
711,"
","
",_SP,"
"
712,We,-PRON-,PRP,Xx
713,have,have,VBP,xxxx
714,maintained,maintain,VBN,xxxx
715,very,very,RB,xxxx
716,good,good,JJ,xxxx
717,managed,manage,VBN,xxxx
718,care,care,NN,xxxx
719,coverage,coverage,NN,xxxx
720,in,in,IN,xx
721,2017,2017,CD,dddd
722,",",",",",",","
723,though,though,IN,xxxx
724,this,this,DT,xxxx
725,access,access,NN,xxxx
726,comes,come,VBZ,xxxx
727,with,with,IN,xxxx
728,higher,high,JJR,xxxx
729,discounts,discount,NNS,xxxx
730,and,and,CC,xxx
731,rebates,rebate,NNS,xxxx
732,",",",",",",","
733,as,as,IN,xx
734,we,-PRON-,PRP,xx
735,said,say,VBD,xxxx
736,before,before,IN,xxxx
737,"
","
",_SP,"
"
738,Despite,despite,IN,Xxxxx
739,this,this,DT,xxxx
740,increased,increase,VBN,xxxx
741,pricing,pricing,NN,xxxx
742,pressure,pressure,NN,xxxx
743,",",",",",",","
744,we,-PRON-,PRP,xx
745,remain,remain,VBP,xxxx
746,confident,confident,JJ,xxxx
747,in,in,IN,xx
748,the,the,DT,xxx
749,franchise,franchise,NN,xxxx
750,"
","
",_SP,"
"
751,Our,-PRON-,PRP$,Xxx
752,vaccine,vaccine,NN,xxxx
753,business,business,NN,xxxx
754,grew,grow,VBD,xxxx
755,2,2,CD,d
756,%,%,NN,%
757,in,in,IN,xx
758,the,the,DT,xxx
759,fourth,fourth,JJ,xxxx
760,quarter,quarter,NN,xxxx
761,to,to,IN,xx
762,$,$,$,$
763,1.7,1.7,CD,d.d
764,billion,billion,CD,xxxx
765,",",",",",",","
766,with,with,IN,xxxx
767,the,the,DT,xxx
768,increase,increase,NN,xxxx
769,primarily,primarily,RB,xxxx
770,driven,drive,VBN,xxxx
771,by,by,IN,xx
772,PNEUMOVAX,PNEUMOVAX,NNP,XXXX
773,and,and,CC,xxx
774,GARDASIL,GARDASIL,NNP,XXXX
775,"
","
",_SP,"
"
776,Full,full,JJ,Xxxx
777,-,-,HYPH,-
778,year,year,NN,xxxx
779,sales,sale,NNS,xxxx
780,also,also,RB,xxxx
781,grew,grow,VBD,xxxx
782,",",",",",",","
783,increasing,increase,VBG,xxxx
784,10,10,CD,dd
785,%,%,NN,%
786,to,to,IN,xx
787,$,$,$,$
788,6.2,6.2,CD,d.d
789,billion,billion,CD,xxxx
790,",",",",",",","
791,with,with,IN,xxxx
792,GARDASIL,GARDASIL,NNP,XXXX
793,",",",",",",","
794,pediatric,pediatric,JJ,xxxx
795,vaccines,vaccine,NNS,xxxx
796,",",",",",",","
797,and,and,CC,xxx
798,PNEUMOVAX,PNEUMOVAX,NNP,XXXX
799,all,all,DT,xxx
800,delivering,deliver,VBG,xxxx
801,double,double,JJ,xxxx
802,-,-,HYPH,-
803,digit,digit,NN,xxxx
804,growth,growth,NN,xxxx
805,"
","
",_SP,"
"
806,GARDASIL,GARDASIL,NNP,XXXX
807,sales,sale,NNS,xxxx
808,in,in,IN,xx
809,the,the,DT,xxx
810,fourth,fourth,JJ,xxxx
811,quarter,quarter,NN,xxxx
812,grew,grow,VBD,xxxx
813,9,9,CD,d
814,%,%,NN,%
815,to,to,IN,xx
816,$,$,$,$
817,542,542,CD,ddd
818,million,million,CD,xxxx
819,on,on,IN,xx
820,another,another,DT,xxxx
821,strong,strong,JJ,xxxx
822,quarter,quarter,NN,xxxx
823,in,in,IN,xx
824,the,the,DT,xxx
825,U.S,U.S,NNP,X.X
826,"
","
",_SP,"
"
827,Sales,sale,NNS,Xxxxx
828,for,for,IN,xxx
829,the,the,DT,xxx
830,full,full,JJ,xxxx
831,year,year,NN,xxxx
832,increased,increase,VBD,xxxx
833,14,14,CD,dd
834,%,%,NN,%
835,",",",",",",","
836,as,as,IN,xx
837,we,-PRON-,PRP,xx
838,continued,continue,VBD,xxxx
839,to,to,TO,xx
840,transition,transition,NN,xxxx
841,sales,sale,NNS,xxxx
842,to,to,IN,xx
843,GARDASIL,GARDASIL,NNP,XXXX
844,9,9,CD,d
845,around,around,IN,xxxx
846,the,the,DT,xxx
847,world,world,NN,xxxx
848,"
","
",_SP,"
"
849,We,-PRON-,PRP,Xx
850,expect,expect,VBP,xxxx
851,a,a,DT,x
852,rapid,rapid,JJ,xxxx
853,transition,transition,NN,xxxx
854,to,to,IN,xx
855,the,the,DT,xxx
856,two,two,CD,xxx
857,-,-,HYPH,-
858,dose,dose,NN,xxxx
859,regimen,regiman,NNS,xxxx
860,in,in,IN,xx
861,2017,2017,CD,dddd
862,",",",",",",","
863,and,and,CC,xxx
864,that,that,DT,xxxx
865,will,will,MD,xxxx
866,have,have,VB,xxxx
867,a,a,DT,x
868,negative,negative,JJ,xxxx
869,impact,impact,NN,xxxx
870,on,on,IN,xx
871,sales,sale,NNS,xxxx
872,in,in,IN,xx
873,the,the,DT,xxx
874,U.S,U.S,NNP,X.X
875,"
","
",_SP,"
"
876,But,but,CC,Xxx
877,we,-PRON-,PRP,xx
878,are,be,VBP,xxx
879,confident,confident,JJ,xxxx
880,in,in,IN,xx
881,GARDASIL,GARDASIL,NNP,XXXX
882,9,9,CD,d
883,over,over,IN,xxxx
884,the,the,DT,xxx
885,long,long,JJ,xxxx
886,term,term,NN,xxxx
887,"
","
",_SP,"
"
888,In,in,IN,Xx
889,addition,addition,NN,xxxx
890,",",",",",",","
891,we,-PRON-,PRP,xx
892,completed,complete,VBD,xxxx
893,the,the,DT,xxx
894,termination,termination,NN,xxxx
895,of,of,IN,xx
896,our,-PRON-,PRP$,xxx
897,vaccine,vaccine,NN,xxxx
898,joint,joint,JJ,xxxx
899,venture,venture,NN,xxxx
900,in,in,IN,xx
901,Europe,Europe,NNP,Xxxxx
902,in,in,IN,xx
903,with,with,IN,xxxx
904,Sanofi,Sanofi,NNP,Xxxxx
905,in,in,IN,xx
906,the,the,DT,xxx
907,fourth,fourth,JJ,xxxx
908,quarter,quarter,NN,xxxx
909,",",",",",",","
910,and,and,CC,xxx
911,we,-PRON-,PRP,xx
912,have,have,VBP,xxxx
913,fully,fully,RB,xxxx
914,integrated,integrate,VBN,xxxx
915,our,-PRON-,PRP$,xxx
916,vaccine,vaccine,NN,xxxx
917,operations,operation,NNS,xxxx
918,as,as,IN,xx
919,of,of,IN,xx
920,January,January,NNP,Xxxxx
921,1,1,CD,d
922,.,.,.,.
923,Moving,move,VBG,Xxxxx
924,now,now,RB,xxx
925,to,to,IN,xx
926,hospital,hospital,NN,xxxx
927,and,and,CC,xxx
