,Sentences
70,Performance in MMS reflects the impact of strong capital insulations in the first half of the fiscal year as well as certain customer orders planned for the third quarter within our infusion business that are now expected to occur in the fourth fiscal quarter
71,Growth in the Life Sciences segment of 4.4% was driven by performance in Diagnostic Systems and Biosciences
72,The Diagnostic Systems growth reflects strong sales in Core Microbiology including IDAST where we continue to see demand from the recently-launched Phoenix M50 and strength in BD MAX
73,Biosciences revenues reflect strong research instrument sales that partially benefited from an easy comparison due to the prior-year funding delays in certain geographies
74,"On slide 10, developed markets revenues grew 0.9% and emerging markets revenues grew 10.9%"
75,We estimate the U.S
76,dispensing change lowered developed markets revenue growth by approximately 130 basis points
77,The third quarter growth rate in emerging markets reflects double-digit growth across the Medical segment and also in Diagnostic Systems
78,"By geography, China, greater Asia and EMA grew double-digits and sales in Eastern Europe and Latin America were up high-single digits"
79,China growth for the third quarter was strong at 12%
80,"Revenue growth was driven by continued strong demand for consumables in both segments as well as the Phoenix M50 and MALDI-IDAST instruments and diagnostic systems, and research instruments in Biosciences"
81,"For the total year, we continue to expect China to grow in the low double-digit range"
82,"With year-to-date growth of 9.1%, we are confident in our high single-digit emerging market growth outlook for the full fiscal year"
83,"Now, moving on to Global Safety on slide 11."
84,Currency-neutral sales were flat year-over-year
85,Tough comparisons to the prior year in both segments and across all geographies were the primary driver of lower Safety growth across the portfolio
86,"By geography, Safety revenues in the U.S"
87,grew 1.5% and international sales declined 2% currency-neutral
88,Emerging Market Safety revenues were about flat due to a tough comparison to the prior year in which EM Safety grew approximately 20%
89,"By segment, Medical Safety sales declined 2.1% and Life Sciences grew 3.7%"
90,"In addition to the tough comparisons to the prior year, U.S"
91,and Medical Safety growth this quarter was impacted by distributor inventory levels in MPS as discussed earlier
92,"International and Medical growth were also impacted by customer orders, planned for the third quarter within our infusion business that are now expected to occur in the fourth fiscal quarter as mentioned previously"
93,Slide 12 recaps the third quarter income statement and highlights our currency-neutral results
94,"As discussed, revenues grew 2.4% in the quarter on a comparable currency-neutral basis, including approximately 100 basis points negative impact from the U.S"
95,dispensing change
96,"As we move down the P&L, I'd like to point out that similar to prior quarters our results in the prior-year period include the Respiratory Solutions business, while the current period does not as the business was divested in October of 2016."
97,"Starting with gross profit, the decline of 1.3% year-over-year reflects the loss of gross profit from the Respiratory Solutions business and the U.S"
98,dispensing business model change
99,"On a comparable basis that accounts for these items, gross profit would have grown over 100 basis points faster than revenue growth"
100,I'll provide additional details on gross profit in just a moment
101,"SSG&A as a percentage of revenues was 23.7%, and we are very pleased with the leverage we are getting year-to-date"
102,R&D as a percentage of revenues was 6.1% as we continue to invest in innovation to drive future growth
103,"The decline in R&D spending year-over-year is due to the divestiture of Respiratory Solutions business, as well as the comparison to prior year where we ramped R&D spend in the third quarter as a result of the medical device tax suspension"
104,"Our tax rate declined to 16.5% in the quarter, which is in line with our full-year guidance"
105,"In the quarter, operating income was flat and adjusted earnings per share grew 7.7% compared to the prior year"
106,Both operating income and EPS include 600 basis points of negative impact from the Respiratory Solutions divestiture and the U.S
107,dispensing change
108,"Now, turning to slide 13 and our gross profit and operating margins for the third quarter"
109,"On a performance basis, gross profit margin improved by 150 basis points as continuous improvement initiatives, cost synergies and favorable mix, which includes the positive impact of divestitures, were partially offset by a slight decline in pricing"
110,"On an operating margin basis, we delivered 100 basis points of margin expansion"
111,"Year-to-date, we have achieved approximately 160 basis points of underlying margin expansion"
112,"We expect the fourth quarter margin performance to significantly improve, largely driven by the comparison to the high level of R&D spend in the prior year"
113,We remain confident in our ability to drive 200 to 225 basis points of margin expansion for fiscal year 2017.
114,Moving on to slide 15 and our full fiscal year 2017 EPS guidance
115,"We are particularly pleased that the strength of our performance year-to-date is driving our ability to offset headwinds from the Respiratory Solutions divestiture, the U.S"
116,"dispensing change, and FX pressure"
117,"As a result, we are reaffirming our full-year fiscal 2017 currency-neutral adjusted EPS guidance of $9.70 to $9.80, which represents underlying growth of 15% to 17% and a 2% to 3% headwind from the U.S"
118,dispensing change
119,"As you're aware, foreign exchange rates have moved since we last provided guidance in May, and the foreign currency headwind has moderated slightly with one quarter to go"
120,"As such, we are raising our adjusted EPS guidance to $9.42 to $9.47."
121,Our guidance assumes a euro-to-dollar exchange rate of $1.15.
122,"Turning to slide 16, I'd like to walk through the balance of our guidance expectations for the full fiscal year 2017."
123,"As we discussed, there are a number of puts and takes within the year, but our underlying performance is strong"
124,Despite a headwind of approximately 50 basis points from the U.S
125,"dispensing change, we continue to expect total company revenue growth of 4.5% to 5% on a comparable currency-neutral basis"
126,This was comprised of growth of 4.5% to 5% in BD Medical and 4% to 5% in Life Sciences
127,"Based on our current view of the environment, we continue to expect a small amount of pricing pressure for the year"
128,All other P&L guidance from May remains unchanged
129,"Now I'd like to turn the call back over to Vince, who will provide you with an update on our key initiatives and product portfolio"
130,"Sure, Mike, be happy to do that"
131,"So, if you think about the 2.4%, the underlying growth is 4.5%, and the way to get there is about 100 basis points related to the U.S"
132,dispensing business we had articulated on the last call
133,Then we had timing factors
134,"If you think about the first half of this year, we were running 5.6% year-to-date, and so we said that wasn't indicative"
135,"There was a lot of timing in there, and what was in there, particularly was, in MMS, they had a very strong first half, and so did Pharm Systems"
136,"Pharm systems grew over 7% in the first half, and we knew that is a lumpy business"
137,"Then on top of that, we saw some timing this quarter"
138,"In MMS International, we saw some orders that we expected to see in the third quarter that we now expect to see in the fourth quarter"
139,And there was some Kiestra installations that moved from the third quarter to the fourth quarter
140,"So when you normalize for all those items, you get to the 4.5% underlying growth"
141,Now we did say we saw some softness in MPS related to normalization of inventory levels and a little bit of softness in Diabetes care in the U.K
142,"But if you added those back, that would have brought us more to the 5% kind of level in the quarter"
143,"So that's where we saw a little bit of softness, going from 5% down to 4.5%"
144,Sure
145,"So, since we're at 4.5% year-to-date through the third quarter, we're implying in the 4.5% kind of range for the fourth quarter, and we do think that the inventory levels was a one-time adjustment within the third quarter, so we don't expect to see any hangover from that in the fourth quarter"
146,We do see emerging market strength across the board
147,"If you look at what we did in emerging markets this quarter, 9% year-to-date, 11% in the quarter, that's the best quarter in two years"
148,"China grew 12%, 11% year-to-date"
149,"So we're seeing â€“ emerging market growth is very strong, so"
150,we see that continuing
151,"Life Sciences, we see strength across (31:26 â€“ 31:31) quarter bounce back"
152,"Until (31:33) we see strength in the fourth quarter, we see"
153,"Diabetes Care rebounding, primarily driven by the U.S"
154,", as we do think that the U.K"
155,pressure will continue
156,"MMS has the International Q3/Q4 timing, so we'll get a little benefit from that"
157,"MPS will actually have a tough compare in the fourth quarter, but we already had that baked in to our guidance"
158,"So that's how we get to a good solid fourth quarter, and to the 4.5% to 5% for the year"
159,"So that's why, as we said at the second quarter, we felt we were at the high end of our guidance range, and the pressure from the dispensing brought us down to the lower end of our â€“ but still within our guidance range"
160,"So, as you said, when we gave guidance the last time, we were at $1.07."
161,"We use the 30-day running average, as you know, so that would be $1.15."
162,"Today, we are sitting at $1.18."
163,"So the $0.08 between the $1.07 and $1.15, if you think back to the rule of thumb that we've given in the past, 1 point of euro move is worth about $0.02."
164,"So the $0.08 move is worth about $0.16 cents for a full year, but we just have one quarter to go"
165,"And, really, where you saw the move was in the month of July, so it's truly an impact of just one quarter"
166,So that'd be about $0.04 for the quarter
167,"Then when you look at all other FX currencies, we actually are still seeing pressure from the pound, the yen, and the yuan, which really haven't moved at all in the past quarter, and so we still see pressures"
168,"All other currencies, there's about $0.01 of benefit since May, and so that's the $0.01 there and $0.04,"
169,"so we see about $0.05 running through, and that's how much we increased the guidance by"
170,"In terms of your comment around next year, we use the 30-day average because the volatility in FX has been dramatic over the last year or so, and we like the direction it's going"
171,"So if it stays at $1.18, we certainly will see a benefit"
172,"The average for this year, if it holds at $1.18 for the rest of the year, the average for this year will be about $1.10."
173,So $1.18 for full next year would be about $0.08.
174,"If you use the rule of thumb, that's about $0.16 of benefit"
175,"And then, you would expect to see a little bit of benefit from all other foreign currencies, where there was a little bit of pressure this year"
176,"So that's a way to think about next year, if things hold at $1.18, and we hope they do"
177,"So, David, as we said, the impact of the dispensing change would bring us from the high end of our guidance range of 4.5% to 5% for the year, down to the low end"
178,"So year-to-date, we're at 4.5%"
179,So what that really implies for the fourth quarter is 4.5%
180,"We do have some timing within the third and the fourth quarter, as I mentioned"
181,The MMS International orders have slipped
182,We got some Kiestra installations that slip into the fourth quarter
183,"So the combination of those things give us the confidence, and we see good strength across the rest of the business"
184,The core is strong
185,"Emerging markets growth, as I said, is looking very good, and Life Sciences is looking solid as well"
186,So we feel good about the fourth quarter
187,"I should just add, too, that as we preliminarily look at the work on cost synergies, we feel real good about the $300 million of cost synergies that we articulated and we also feel equally as confident in having revenue synergies that are measurable in fiscal year 2019."
188,"So we're really reaffirming everything we said at the time of the transaction that we feel good about the cost synergies, the revenue synergies and the potential for those"
189,So we've made good headway in the last couple of months on those issues
190,And certainly Pharm Systems year-to-date is 6.1% growth
191,"so we feel good about that,"
192,so
193,So let me take the cost synergies
194,"As you remember, we talked about those being relatively ratable over the three-year period, and that's what's playing out"
195,"So through 2016, we had about $170 million"
196,We run about $80 million more per year on top of that
197,"So that's what you would expect by the end of this year, and then the balance to the $325 million to $350 million would be in 2018."
198,"So that's pretty much on track, and you can see the benefit of that as we look at the margin growth"
199,"As we talked about in our prepared remarks, we expect this year to drive 200 basis points to 225 basis points of operating margin improvement"
200,That brings us to over 500 basis points of margin improvement in the last three years through 2017.
201,"And then, as you think about it, we're talking about the Bard transaction driving an average of 200 basis points over the next three years"
202,That's a lot of basis points of operating margin improvement over a five-to-six-year period
203,"So we feel real good about that, and that's what we're seeing"
204,The first part of that is driven by the CareFusion synergies
205,And I also mentioned in the prepared remarks the UltraTouch showed some benefit this quarter
206,"So, as we mentioned before, if you really peel back the on the underlying performance for the year, year-to-date we're 4.5%, but that's in the face of significant headwinds from this U.S"
207,dispensing change that we had of about 50 basis points
208,"That puts you right at the 5% level, so we feel really good about that"
209,"Clearly, the headline is depressed by the dispensing model"
210,We knew that was the risk
211,"We tried to communicate that, that that would be a pressure in the second half of this year"
212,You're going to see that same kind of pressure year-over-year in the first half of next year
213,And that's to be expected
214,It's the right thing to do
215,It positions us extremely well competitively in that business
216,And it actually helps us better focus on our customers and their needs
217,"So, we're doing it for all the right reasons, but it clearly is going to depress the headline"
218,"We also knew that the timing was going to be a headwind in the second half of the year, because of the fact that we were running so hot in the first half of the year, 5.6%"
219,So that had an impact as well
220,"So, as I said earlier, the underlying for the quarter was 4.5%"
221,"It would have been 5%, except for the little bit of pressure we saw in MPS in normalization of inventories in the diabetes piece"
222,So that would have been a strong 5% in the quarter as well
223,"As we look out into the fourth quarter, we're very confident by a number of things that we see; the timing coming back to us a little bit on some of the things that moved from the third to the fourth quarter, but the strength of the core business is the most important"
224,And look at the emerging market growth; that's the strongest it's been in a couple of years
225,We really feel good about that
226,The rest of the business is solid
227,"So we really feel good about that as well, so it really hasn't changed from what we were talking about, in terms of the momentum of the business and the underlying business, when we talked at Analyst Day"
228,"And then, going forward into next year, we feel that same strength continuing again, albeit with the pressure of the headwinds of the dispensing change in the first half of the year"
229,"But for the full-year, that will normalize, because it'll be six months versus six months this year"
230,"So on the top line, we feel very good about the momentum that we have"
231,"And then, the ability to take that up to the 5%-to-6% level with the Bard transaction as that occurs"
232,"So, from a top-line basis, we're feeling like the momentum is there"
233,"And then, we haven't really talked about the EPS line, but when you look at that chart 15, we're driving 15% to 17% underlying EPS, FX and growth, and that's overcoming the Respiratory dilution of about 1.5%"
234,That's really strong growth
235,"Then you got the headwinds from the dispensing change that we have, which is real"
236,"That $60 million dollars of revenue that drops to the bottom line, there's some cost related to that as well"
237,We're overcoming that
238,"We're overcoming the headwinds that we saw in FX this year, which, although it's abated a little bit, that's still 3.5% of headwinds from year-over-year FX pressure"
239,"Hopefully, that turns around next year"
240,"So from a bottom line, we're feeling really good going forward as well"
241,"So, hopefully that addressed your question"
242,"Well, let me see if I can get some of those questions"
243,I think your timing is about right in terms of Q3 to Q4; that feels about right
244,"And we feel good about the ability to hit the 200 basis points to 225 basis points of margin improvement, you mentioned abnormal"
245,"The only thing abnormal is that we are driving 200 basis points to 225 basis points of margin improvement this year, and 500 basis points over the last 3 years"
246,"So, we feel really good about that"
247,"There is say a little bit of easier compare in the fourth-quarter as I think I mentioned, because R&D ramped so much in the fourth-quarter of last year as a result of the medical device tax repeal"
248,And so that makes it a little bit easier
249,The operating margins this quarter are a little misleading because of the fact that Respiratory really had an impact in there
250,"When you peel back the Respiratory piece, you see really good margin growth"
251,The gross profit margin in the quarter was 100 basis points faster than revenue growth
252,And both OIBT and EPS were very strong in the quarter when you back out the overhang from respiratory
253,So feel real good about that
254,I have nothing to add
255,The year-to-date is 9.1%
256,"That is a very high-single digits, and the momentum continues"
257,"And as I mentioned earlier, it was our best performance in two years in emerging markets"
258,So we feel good about the momentum there
259,So there was about 20 bps of pressure in the quarter
260,"Year-to-date, it's about 20 bps in total after the first quarter being flat, and the second quarter, actually, was down about 30 bps, so it's actually moderated a little bit from that"
261,That's the kind of plus
262,"and minus we have seen for a while now, is 20 bps to 30 bps, up, flat, down, somewhere in that range"
263,We did mention that we are seeing pricing pressure in the U.K
264,in diabetes care from the austerity measures and the government payers
265,"So that's continued, but pretty much in that range"
