,Sentences
94,It does not reflect any meaningful deployment of the balance sheet other than the repurchase of shares to offset dilution
95,"Similar to our previous guidance, this plan was built from the bottoms up"
96,"We're pleased with this update but as always, we'll look for ways to enhance this performance"
97,"And 2020 by no means represents the peak, or rather just another step in our journey"
98,"We expect to host an Investor Day during the second quarter of 2018 where we will provide a review of our business strategies, product pipeline, innovation, along with a more extended financial outlook"
99,"With that, we can now open up the call for Q&A"
100,Question-and-Answer Session
101,"Vijay, thanks for the question"
102,So just commenting on your second question first with respect to gross margin performance over the LRP
103,"In last year's iteration of our financial projections, we shared an operating margin of roughly 17% to 18%, we've increased that to 20% in our current look at 2020."
104,"But to decompose the 17% to 18%, we were really in the range of 44% to 45% on a gross margin standpoint"
105,R&D was roughly 5% and then SG&A was 22%
106,"As we moved to this year's LRP, there are a number of areas of improvement"
107,One of the biggest relates to gross margin where we now expect roughly a 46% gross margin in 2020.
108,There are a number of contributing factors to this
109,I said in the past I've been very pleased with the manufacturing performance under the leadership of Scott Pleau
110,That team has been incredibly focused on driving cost savings and improvements in the manufacturing network
111,So we expect to see some of that
112,But on the gross margin line we'll also benefit from mix as we move forward as we did exit some lower margin sales and then furthermore as we look at the inclusion of Claris in our projections
113,"To complete the picture, R&D is basically unchanged versus the prior iteration and SG&A improves another hundred basis points, again, driven by continued and relentless focus on cost"
114,So that's really the picture from a margin standpoint
115,"As it relates to sales projections, yes, I think it's safe to say we've been very pleased with the sales performance of our business, right?"
116,"And as we look at the LRP, really the biggest changes for us are a couple of fold"
117,"One, we've included Claris"
118,so the IPS business now will grow faster than we previously expected
119,but then we did exit certain strategic lower margin sales areas
120,And so we do have an impact on Fluid Systems and on the Renal business
121,Those business growths are down a little bit from the prior version of the LRP
122,"So as we sit here today, obviously we're looking to accelerate wherever possible"
123,"And in fact, Joe's comments and my comments around innovation, as we look over long-term, we're looking to accelerate the pace of innovation and pull-forward where possible"
124,"But as we sit here today, we feel comfortable with the 4%"
125,We would normally expect to see an uptick in the second half EPS just based on natural business trends
126,And that's something that we've seen over the last several years
127,There are several factors that we have to be mindful of
128,"First of all, transition service income"
129,"We expect Shire to wind down their need for our services, and right now that's a $0.03 headwind first-half to second-half"
130,"Secondly, we did from a cyclo-performance standpoint, we have roughly $0.04 of deterioration, $0.03 to $0.04 of deterioration first-half to second-half"
131,"Third, we are going to be accelerating some R&D investments, I think these are very strategic and important"
132,"And as we get to your first question in relation to how do we accelerate sales growth, it's very much about pulling forward timelines as much as possible, something our team is really focused on"
133,R&D tics up roughly $0.03 in the second half of the year
134,"And then finally, the way the tax rate works with the benefits related to FASB 123(NYSE:R), typically those benefits are concentrated in the first half of the year, and so we do see the tax rate ticking up $0.03 to $0.04."
135,"And finally, we have other income and interest which is $0.01 â€"
136,“ or there's a $0.01 impact in the second half of the year
137,"So as we look at the first half to the second half, there are roughly $0.14 to $0.15 of headwinds as we analyzed it, that we fight through to give the guidance that we've shared with you today"
138,"From a Claris standpoint, we expect roughly $0.05 of accretion in 2020, a little bit north of that"
139,"And then from a dividend payout ratio, our expectation is to maintain over the long term this targeted payout ratio of 35% of adjusted net income"
140,"As you know, we are not doing today-"
141,"Larry, thanks for the question"
142,"Overall, from a margin standpoint, the first comment I would make is we do not believe that 20% is the peak"
143,"In fact, as we share our guidance in May of next year we'll extend beyond 2020."
144,"And you heard Joe make some earlier comments about a business' life, our injectables business, there's incredible excitements around that in part because of the higher margin those businesses carry than the Baxter corporate average"
145,"So as we move from 2020 to beyond, we start to get lift from mix and innovation really, really accelerating and helping the margin improvement"
146,"In terms of how we develop the target as a conservative or not, it's the same methodology that we've used over the last three years for developing our long-range financial planning commitments"
147,"Specifically, we have programs earmarked from a bottoms-up standpoint that sum total to 20%"
148,"In the past, I've talked with investors about outside-in and comparing to competitors and using that as a basis"
149,"But for us, we've never done that"
150,We've always done bottoms up initiative by initiative
151,"And so we know exactly how we're going to get from where we are today, 15.5% to 16%, to the 2020 target of 20%"
152,"And, in fact, as we leave this call, Joe and I will be going to a zero-based budgeting meeting where we will be reviewing many of the savings initiatives that support this 2020 objective"
153,"As far as the linearity of this, I don't want to get into guidance discussions for 2018 at this point"
154,"What I will tell you is, it is now like there's 300 basis points of improvement in a particular year"
155,It is fairly balanced
156,"But again, I'll stop short of giving annual targets for margin improvement"
157,Thank you
158,"One important point relates to Claris, and so as we think about the growth rate for the third quarter, there is some benefit from Claris, roughly $15 million in the third quarter"
159,"$20 million, sorry"
160,"$20 million in the third quarter,"
161,so that's one item
162,"As far as other areas, there is some acceleration outside the U.S"
163,and part of the business outside the U.S
164,relates to tenders
165,"So as we look at some of our regions, our EMEA region, our Asia-Pacific region, we do see a sequential growth from Q2 to Q3 based on the timing of tenders, which is a little bit different than we've seen in prior quarters and years"
166,So really that is one of the factors that drives this acceleration into the third quarter
167,"And then, of course, we had a solid Q4 last year"
168,So that factors into our math
169,"Again, we also have cyclo which tails off a little bit in the fourth quarter, so that's a factor as we look at pure constant currency growth"
170,So that's another element to consider
171,"I think as we look at the second-half growth, we feel confident in our ability to achieve it"
172,There are some nuances between Q3 and Q4 related to timing of tenders' performance in Q4 cyclo
173,"But on balance, I think it's consistent with what we've expected"
174,"And like I said, we feel confident in our ability to deliver it"
175,"David, the EBITDA margin in 2020 is approximately 26%"
176,"In our modeling, we've held share counts flat to 2017 levels"
177,And underlying that is an assumption about a certain amount of buyback
178,"But the result of that, given the very strong cash flow generation of the company, is a serious positive net debt or net asset position as we look at cash relative to growth stat"
179,"Thanks, Isaac"
180,"Yes, again, for us, the relevant number is the 4% over the period"
181,"As we approach the back part of this long-range plan horizon, you start to see the impact of innovation and annual rates ticking the 2020 rate is a little bit above the 4%"
182,"And then as we look at 2018, there are a few different factors in play that impact that"
183,You have the full â€
184,“ a annualization or some â€
185,"“ a part of your benefit from Claris, but you also have an assumption around cyclo competition that we will be taking"
186,And then also the impact of innovation in 2018 is not as great as it is in the latter part of this plan period
187,So a number of different factors
188,"We'll stop short again today of giving annual revenue guidance because, again, there's a lot of puts and takes as we approach 2018."
189,"By 2020, we have a fairly small cyclo business, so we expect this winding down very significantly from the current level to a 2020 number, and that occurs â€"
190,“ starts to occur at the end of 2018 â€“ or 2017 as a result of incremental competition on-boarding
191,But I will tell you this is one that we have frankly been surprised by over the last several years
192,"The level â€“ the number of competitive entrants has been fewer than we originally modeled in 2015, than we modeled again in 2016."
193,So it's best for us to keep watching this one
194,"We'll provide an update on cyclo guidance on our January earnings call certainly, and again as we approach the balance of this year in next quarter's call"
195,But it's hard to say what's ultimately going to happen
196,What I can tell you is we have a fair amount of competition that's assumed by 2020 with a fairly de minimis business left in cyclo at that point
197,"The prior guidance, the midpoint of the range was roughly $2.24, and as we think about the current midpoint, it moves to $2.37."
198,There's a few drivers
199,The over-performance that we experienced in Q2 contributes roughly $0.07.
200,"The tax rate, improvements in tax is roughly $0.03."
201,Cyclophosphamide is a couple of pennies of impact
202,FX is $0.01 and Claris is $0.01.
203,"So if you add those up, it's roughly $0.14 versus the midpoint of the last guidance range"
204,About half of that speaks to the Q2 performance with the residual relating to other aspects of the business
