,Sentences
36,"As we dig into the drivers, the change in basket reflected two key factors"
37,"The first was a reduction in general incentive offers, which were replaced with better daily value pricing and more category focused discounts"
38,The second was a meaningful increase in the number of quick trips and fill-in trips we saw from our guests
39,"As we mentioned last year, we saw an opportunity to more appropriately balance between stock-up trips and these quicker, smaller trips"
40,"So, we are pleased to see our strategy taking hold and generating both trips and conversion"
41,This work on value perception is about ensuring we are price-right daily on key items while delivering more thoughtful and effective promotions throughout our assortments
42,"In many categories, this means we are reducing our everyday pricing and communicating with much more clarity building confidence among our guests"
43,We will expand the scope of this work in the third quarter and we will continue to measure and iterate based on the response
44,Another aspect of our business where we are pleased with our progress is in our inventory position
45,"We reduced out total inventory to last year by more than 4%, while improving the quality of our inventory by bringing unproductive inventory levels down to historical lows"
46,The savings in markdowns through better sell through rates and lower inventory levels has created the capacity for us to invest in whatâ€™s new and whatâ€™s working which will position us well in the back half of the year
47,"And we do have a lot of newness planned for the rest of the year, perhaps most notable of the new brands that either just launched or will rollout in the next few months"
48,"In addition to Cloud Island which launched in May and itâ€™s already comping double digits, we launched Isabel Maternity in July"
49,"This new brand features the 120 key pieces designed to make every stage of maternity easy, comfortable, stylish and affordable with a focus on fit, function and fashion"
50,And this new brand is already posting strong growth
51,"And as we move into September, we are rolling out two new exclusive apparel brands"
52,"In womenâ€™s we are launching A New Day, an apparel and accessories brand featuring a strong feminine aesthetic through modern prints and patterns with a focus on building confidence through stylish seasonal and basic items and stories that provide the ultimate wardrobe versatility"
53,"And in menâ€™s we are launching Goodfellow & Company, which brings the new modern interpretation of classic books, focus on the strong foundation of core items based on insights our guests tell us they want, great quality, fit and fabric, but there is more in-store"
54,"In September we will also launch Project 62, a new home brand based on modern design that is thoughtful and approachable"
55,We also built this brand from guest insights to capture their growing demand for modern design with a focus on solving the challenges of urban living including the need for easy mobility based on potential frequent moves
56,"Items incorporate efficiency, simplicity and great design that make urban environments both highly beautiful and functional"
57,"Shortly after in October, we are excited to launch Joy Lab, a new womenâ€™s athletic fashion apparel brand"
58,Items were designed based on emerging street style that inspires fitness through fashion and building a community based on style and wellness taking you from crunches to brunches
59,"Given the investment in developing this portfolio of new brands, we plan to support these launches with meaningful 360 degree investments in the way"
60,"only Target can in marketing and digital on social media, in-store experiences with fixturing, mannequins and signage and in training for our store and digital teams"
61,It will be hard to miss the amount of newness you will see during the third quarter and we expect our guests will be excited to discover that there is indeed more in the store
62,"Our product design and development, manufacturing, merchandising and marketing teams have been incredibly agile"
63,"Having begun their work on these new brands less than 10 months ago, itâ€™s amazing what they been able to accomplish together in this time by keeping truly aligned to our strategic choices"
64,It adds up to a vast body of work and we canâ€™t wait to see all of these new items in our stores and online
65,Our success last year in Pillowfort and Cat & Jack provided the proof of concept and gave us the confidence to begin work on these new brands
66,Both of those new kids brands were double digit comps in the year following their launch and they are both still growing in the second year while building trips category growth and store basket
67,"And as Brian shared Cat & Jack is now a $2 billion brand based on sales volume in the last 12 months through July of this year, exceeding our initial expectations"
68,Of course we havenâ€™t forgotten the back-to-school and back-to-college key seasons which play a huge role in our third quarter results
69,In back-to-school comps and market share have grown for 10 years straight
70,And we are focused on extending that record
71,We continue to invest in digital to support back-to-school including our school list assist site to provide guests a convenient way to access their child supply list and easily order any or all those items to be delivered to their home
72,"More than a million lists are already available on the site, well ahead of last year and sell through the list site have been running 4x higher than a year ago"
73,When students go back to college mom plays a huge role in making everything happen
74,So we have made sure this yearâ€™s marketing speaks to moms as well as students
75,Hence those campuses that arenâ€™t lucky enough to have one of the use small format stores with pondering with Barnes & Noble College which operates nearly 800 college schools around the country to offer the Target assortment more than 5 million students
76,"And finally, given up our success, our team is really excited about the upcoming release in the Star Wars series"
77,"To get things started, we are launching our latest Star Wars assortments on September 1, which is being dubbed Force Friday"
78,"And to celebrate, we will be opening at midnight in 500 stores across the country"
79,"So okay, thatâ€™s a lot of newness"
80,I hope you see why we are so excited at Target about all of our strategies and plans coming to life
81,All of that work supports our long-term vision which is to build on the strengths that have made us such unique retailer for decades
82,"As Brian shared, we have build a brand from ends, a brand that offers the best of both mass and specialty"
83,And we have the unique multi-category offering that allows us to drive traffic by leaning into core items and trends
84,"And our brand is known for featuring new exclusive and truly differentiated items comprised own brands like Cat & Jack and national brands like Apple and Casper, because we are so unique, how to put in a box"
85,and we like that
86,"We are at our best when we connect with our DNA, unleash the potential of our brand promise to expect more and to pay less, leverage our team and let Target be [indiscernible]"
87,With that I will turn it over to Kathy who will provide more detail on our second quarter financial performance and outlook for the rest of the year
88,Cathy?
89,"I think firstly just on the Apple comments, they werenâ€™t just driven by tablet, they are driven across the board in categories"
90,And we had really strong showing in Q2 on the iWatch which we worked with Apple on clearly
91,And we have a lot in our plans for Q3 and Q4 with potential new launches as I have outlined
92,So we think there is still room for growth and continuing the trend
93,"In terms of Nintendo Switch, we worked really closely with those guys as well to develop not only a product but a marketing campaign that the guests really responded to"
94,"And so we have been able to secure inventory and a plan all through the fourth quarter, so feeling positive about sustaining a trend there"
95,I think that we outlined in our Q1 comments around the emergence of our strategy that we are going to be on the journey of implementation as Jeff joined us in the business
96,And Jeff has already come in and begun start testing and iterating new ideas and concepts on top of our strategies that are creating growth vehicles
97,"So, we are excited about that, the new people entering our business and just creating new strength against the strategic intent"
98,"So, firstly, Liz Nordlie will add value to own brand growth potential there and strengthen our efforts there as well as Mark Kenny, really with his expertise in general grocery but specifically in the convenient meal area and in bakery etcetera"
99,"I mean, that is part of our ongoing strategic intent to strengthen and focus there"
100,"So, these are key investments in our strategy and in our team balancing them against existing talent"
101,"In regards to your query around Prime, we were really happy to see ongoing trends maintain during Prime"
102,and we had positive comps and a really strong growth in regular price business continuing through those days but on in-store and online
103,"Yes, thanks Peter"
104,"So, let me just start with pet"
105,"I mean, we announced this month the addition of Blue Buffalo to our assortment, which is the number one brand in the U.S"
106,and a really core assortment to get
107,So excited to add that into our mix and we already have a lot of data from our guests
108,is just that they wanted to see that at Target
109,We also embarked on an agreement with BarkBox
110,"So, really refocusing our accessory and our total assortment of doing business inside pet, so an exciting uptick there, because that brings further guests trips and conversion"
111,"Around the food and beverage area in terms of general assortment, we are still working on there and more to follow"
112,I think that we have talked openly about a roster of more than 12 brands that we will be bringing to life over a period of time
113,We have begun that journey
114,That continues into 2018.
115,"It highlights definitely the signature areas, but the strength at providing differentiation exclusivity and therefore preference for Target through these is applicable to many different areas"
116,"So, we are looking at all areas and opportunities and we have some plans in place"
117,"Hi Kate, I will take that one"
118,So our promotional efforts are really rolled through the quarter even
119,And we began them in first quarter in April and a second round of taking key items that comprise our guest basket and focusing on priced right daily items really took hold and then second wave in â€
120,“ by the end of July
121,The next round of that is through October and thatâ€™s when we will be coming together to have a more concise in-store marketing campaign and regular cadence of new ways [ph] to the guest to communicate value
122,So we think at that point that we have a strong base to maintain and this is why in half two we have been prudent in how we forecasted our sales and margin based on also unit growth initially
123,We see trip growth initially and we need to see that dollar growth balanced out over time
124,"But we know that we have been patient with that, hence some of that earlier discussions at the start of the year about investing ahead of"
