,Sentences
42,"Our base business includes supporting midstream infrastructure, downstream support services, natural gas distribution, pipeline integrity, pipeline logistics management, horizontal directional drilling and engineering"
43,"Like our electric operations, larger projects complement our base business in this segment and we continue to develop unique infrastructure solutions for our customers"
44,"For example, we recently completed the REX Zone Three Capacity Enhancement project for the Rockies Express Pipeline LLC, where we provided turnkey engineering, procurement and construction services for the installation of three new compressor stations and the upgrade of two existing compressor stations"
45,This project is an example of our base business services providing a solution that led to a larger project
46,"And finally, on our first quarter earnings call last year, we announced that following the expiration of our telecom non-compete arrangement in December 2016, we intended to resume broad activity in the U.S"
47,telecom infrastructure services market
48,We have done that
49,A strength of Quanta is our ability to be opportunistic and one of our strategic initiatives for the long-term growth is to find adjacent markets and new market opportunities
50,"Over the past several years, we have performing limited telecom and telecom-related infrastructure services in the U.S"
51,", consistent with the terms of our non-compete arrangement"
52,"At the same time, we have been growing our telecom infrastructure service operations in Canada by leveraging our electric power resources, reputation and relationships"
53,We have also successfully greenfielded and grown our telecom infrastructure services operations in various Latin American markets
54,There's a natural progression of these efforts in our success to expand our telecom infrastructure services operations in the U.S
55,"market, which we believe offers significant long-term growth opportunities"
56,"In light of a trial scheduled this week in the litigation around our non-compete, we will not be, as we had previously expected, in a position to talk more fully about our U.S"
57,telecom expansion strategy on this call
58,"Once the litigation has concluded, I will comment further about our U.S"
59,telecom expansion strategy
60,"That said, I would note that we do not believe there is any merit to the plaintiff's claims"
61,"In the pending litigation regarding the non-compete, the plaintiff has informed the court that it does not intend to seek any lost profit damages as a result of Quanta's activities"
62,"On December 3, 2016, the non-compete expired and Quanta is currently not subject to any restrictions on providing telecom infrastructure services in the U.S"
63,"In summary, overall, we had solid operating performance in the fourth quarter and believe the momentum we experienced in the second half of 2016 should continue into 2017."
64,Our guidance announced this morning reflects growth expectations for both the Electric Power and Oil and Gas segments over the next 12 months
65,"As we typically do at the beginning of the year, we have taken a prudent approach to the revenue and margin range expectations in our guidance to reflect what we believe are possible outcomes based on the risk inherent in our business"
66,"As the year progresses and we gain better visibility in our performance, project timing and industry dynamics, we will adjust our guidance in commentary if needed"
67,"That said, we remain committed to and are strategically positioning Quanta to profitably grow over the longer term"
68,I hope my comments this morning have confirmed that we continue to have a positive multiyear view of end markets we serve
69,We believe we are entering a renewed multiyear up cycle for our Electric Power and Oil and Gas operations and are confident that we are well positioned to provide unique solutions to our customers
70,"Our qualitative outlook for our business is largely shaped by our collaborative relationships with our customers, which give us valuable insight into their multiyear infrastructure capital programs"
71,We are focused on operating the business for the longer term and continuing to distinguish ourselves through safe execution and best-in-class field leadership
72,We will pursue opportunities to enhance Quanta's core business and leadership position in the industry and provide innovative solutions to our customers
73,We believe Quanta's unique operating model and entrepreneurial mindset will continue to provide us the foundation to generate long-term value for all our stakeholders
74,"We faced some challenges this year, and our employees performed well in a tough environment"
75,"As we close out 2016 with this call, I want to recognize their efforts and thank them for their commitment to supporting Quanta's unwavering dedication to health, safety, the environment and quality"
76,"We ended the year with more than 28,000 employees who I believe are the very best in the industry"
77,They are the key to our past and future success
78,"With that, I will now turn the call over to Derrick Jensen, our CFO, for his review of our fourth quarter results"
79,"Thank you, Tahira"
80,"Yeah, Tahira"
81,"The market is robust right now with some of the other projects, larger projects going into construction"
82,We're certainly optimistic that most of the projects on the back half will have the ability to fill it
83,"We're a little bit worried with Canada, just the overall economy there"
84,"So, we'll be cautious on how we guided the back half with the Canadian market as it is"
85,But we're optimistic that we can fill the back half here in with large pipe for the second half 2017.
86,"Really, Tahira, I think the industry is trying to move renewables across multi states, multi jurisdictions"
87,so you're seeing a lot of larger longer projects from a DC voltage
88,"even, AC voltage"
89,"So, you're starting to see us move across state lines, ISOs,"
90,independent operators
91,"So as you start to see that, the projects get bigger, larger"
92,Some of them are long in nature from a standpoint of the beginning to the end
93,So you hear a lot about them and nothing happens for a long time
94,"So permitting, siting, all those things take a very â€"
95,“ that's a long cycle on those larger projects
96,"So, you hear a lot"
97,We see a lot of them out there
98,We're around the edges
99,We're optimistic that a few of them will go over the next three to five years here
100,Thank you
101,I think the projects that on the $1 billion or $1 billion plus is primarily pipeline
102,"We'll talk about them as we get a firm contract to start date to get the ability for us to understand the scope and the commitments that we have with our customers and be able to explain that in a firm nature, in a firm contract we'll, as they go into backlog, we'll make sure we communicate to the Street"
103,"But we're confident, these will go into construction"
104,I'm not privy to obviously what the shippers are saying
105,"But, I would say that in general, if you're moving heavy oil out of Canada, you want optionality"
106,"And I think as long as they are able to move to different geographic areas, you'll start to see pipe move"
107,You're railing most of it now
108,"So anywhere you have a rail line, it makes a lot of sense to have a piece of pipe"
109,So that alone will create markets on both coast lines there in Canada
110,"As we start to look to the lower 48 and some of the larger pipe here, same dynamics"
111,Shippers want optionality and our clients are in a robust environment to build pipe
112,and we see it in Canada and the lower 48.
113,We're in great positions on both sides of the border there
114,We're optimistic
115,We like the markets in the next three to five years
116,"It's robust in my mind from a bidding cycle, everything we can say about it"
117,"Basically, it's permitting delays and things of that nature that concern us"
118,"Thank you, Jamie"
119,"From the standpoint of you filling the back side and our margin capability there, I think utilization is a big part of that"
120,"As we fill it, we're optimistic that our margins will improve"
121,We need to fill the pipe
122,We need to see it go
123,"We'll be conservative until we do big pipes fast, book and burns fast"
124,So we'll be cautious on how we guide to that
125,"And as we fill it, we'll talk to you about it in the next quarter or the next quarter, whenever we fill it, if we fill it"
126,"Again, we're optimistic"
127,"The end markets are there, and I think we â€"
128,"“ I think, from our standpoint, we'll improve"
129,Our guidance will improve as we move forward through the year
130,"On the Wolfmack (37:26) project in Canada, I think we would say, in general, that that does strengthen our guidance"
131,"And so, but from that standpoint, I'm worried about the overall economic position in Canada and just in general the pressing of the business as far as going down on our margins and what Canada can do to the overall business"
132,"So, we're cautious on the Canadian markets"
133,"The spread capacity, Noelle, we're not at capacity in the either side"
134,"So, again, the way those spreads come on and off projects, it's very difficult to give you numbers"
135,"But in either case, we're not at capacity and certainly have room in the first quarter here and onward to book work"
136,"Yeah, Matt, and also just in general on the pipe margins and the seasonality, there's normal seasonality in the business"
137,"And so I think as you see us fill up work and execute, the margins have the potential to move upward"
138,and we'll be cautious about how we guide again
139,"As far as FERC, our forecast, we don't need any large pipe to meet the midpoint of the range, so we're confident in our year-end guidance on the Gas side"
140,"Yeah, and on the Oil and Gas side, it did impact some of those spreads, and we were delayed some time there"
141,So you had some revenue impact there
142,"And then the Southeast where the storm hit, we have a large concentration of day-to-day MSA-type work, and that work was delayed along with it"
143,So there's some offset in the storm
144,We see our customers expanding their capital budgets in multiyear fashion the next three to five years
145,You start to see visibility in those capital programs
146,"So as that happens, we'll continue to grow that base business"
147,The recurring revenue type MSA work will continue to grow with our customers' capital budgets
148,"As far as the larger projects, as we see Canada, as you see Wolfmack (48:14) go in, some other larger projects that are out there, there's certainly the opportunity to win and execute on those"
149,"I do think the Electric segment is in a multiyear cycle, an upward cycle, and we're optimistic in the environment that we're in"
150,No
151,I think what we've just done is we've not factored in a market improvement in the Canadian environment
152,"We know as we've talked through 2016, we saw a degree of stabilization"
153,But I think it's too soon in the year to factor in some sort of distinctive improvement in the non kind of larger transmission side of the equation
154,"We do have those larger projects that are coming in, specifically at Fort McMurray, but that's going to be kind of probably back-end"
155,loaded into the year
156,"And so the first half of the year, I think you still see with seasonality the aspect of being able to have some degree of margin pressure in the broader Canadian side of the equation"
157,But we think we've got the ability to go through and potentially see some degree of upside to the extent that you'll be looking at
158,But I think it's just too soon in the year to factor that in
159,Yeah
160,"The base business on the gas side continues to improve like the LDC market, local distribution market with the PHMSA rules that are in place to repair infrastructure, we're in a good environment to continue to see CapEx in those markets"
161,I think we'll continue to expand albeit off a smaller base
162,But that will continue to grow
163,"As far as telecom, we have our Latin American and Canadian construction going"
164,They're good markets
165,We have about $150 million to $200 million in our forecast that with those along with the Lower 48 here getting started
166,Good morning
167,We'll be cautious about how we talk about large pipe
168,"The book and burn and the amount of regulatory process that's involved in those projects, they're distinct, and we need to make sure that we have them, we're moving and we're mobilized before we communicate on them"
169,I do like the end markets in 2018.
170,It's a robust market
171,I do think we'll fill up early and be able to talk more about that
172,"If we get some ease on regulation through the administration, we'll continue to talk to the Street about, as we get more positive and move into construction"
173,"Those things slip three months, it's a big impact to us, and we'll be cautious about how we talk to you"
174,I think the midstream business is a good business
175,We need to take away that capacity to go to the end markets
176,"As you start to see larger pipe get built, you'll see the midstream pick-up and the rig counts, obviously, there's takeaway and we're starting to see more rigs, so you'll start to see all those things happen and we're optimistic in that as well"
177,Yeah
178,"We never got out of the telecom business, to be clear"
179,We were always in the telecom business
180,We had certain things under the non-compete we cannot do
181,"And basically, the primary drivers were we were the telecom contractor or the contractor in the lower 48."
182,We have the ability to do that today
183,"So as we move forward, you'll see us in that market on the general side of this, and not just the Electric make-ready work"
184,So we're optimistic
185,The market is good
186,It's a robust market
187,We built our Canadian operations and our Latin American operations
188,So we'll participate both in North America as well as Latin America
189,We like the markets we've stayed at all along
190,And I'll talk more about strategy as we move forward
191,I'll leave it at that
192,Yeah
193,It's both
194,"In Latin America, I'd say 70% wireline, 30% wireless"
195,"Canada is primarily wireline, and the business has been growing double digits plus year-over-year"
196,Yeah
197,"I think in general, it does rely on some Canadian work to fill the back half, but again, I think the markets are there, the lower 48 could fill as well and bring the back half up"
198,So the opportunity on both sides of the border are there in the back half
199,We're building our base business nicely
200,It becomes â€
201,“ you're getting people constrained at some point
202,"and so you have to be careful about where you're at in the world geographically, mountainous terrain and the qualified personnel that we have in the field"
203,And we'll be cautious about how we move forward in those markets due to the constraints on some of the people in the field
204,"And we train people every day, we're hiring every day"
205,"So as we get people trained, we'll put them in the market and how fast we can do that will dictate how our revenues go in the future"
206,Yeah
207,I'd like to thank you for participating in the fourth quarter 2016 conference call
208,We appreciate your questions and ongoing interest in Quanta Services
209,This concludes our call
