,Sentences
51,"We have now cleared congressional notification regarding the foreign military sales of 48 Chinooks to Saudi Arabia, 37 Apaches to the UAE, and the government of Norway recently signed a foreign military sale agreement with the U.S"
52,government for five P-8 Poseidon aircraft
53,"International interest in our fighters also continues to be strong, with the Government of Canada releasing a letter of request for the sale of 18 F-18 Super Hornets"
54,"In addition, Kuwait and Qatar fighter sales are progressing"
55,"We continue to invest in areas that are priorities for our customers, such as commercial derivatives, rotorcrafts, satellites, services, human space exploration, and autonomous systems"
56,"Much of that investment supports the priority we have placed on capturing future franchise programs, where we are leveraging capabilities and technologies across the enterprise for JSTARS recapitalization,"
57,"Ground Based Strategic Deterrent, advanced weapons programs and other important opportunities, like the unmanned carrier-based MQ-25A and the T-X trainer"
58,"Moving to services, we remain on track to begin operating our fully integrated Boeing Global Services business in the third quarter"
59,"We believe the 10 year $2.5 trillion services market is a major growth opportunity for us, and standing up Boeing Global Services will sharpen our focus on it and accelerate our capabilities expansion across all services and support areas, from our traditional parts, modification, and upgrade businesses to bolstering our suite of data analytics and information-based services"
60,Digital aviation services are a compelling and growing segment of offerings for us
61,"For example, during the first quarter, we signed a contract with Etihad Airways for our Wind Update solution, which will increase airplane efficiencies and reduce fuel consumption"
62,"We now have 13 commercial customers subscribing to this service, covering a fleet of more than 1,000 airplanes"
63,"On the defense services side, we were awarded a 10-year engineering services contract by the U.S"
64,"Air Force Materiel Command, and we captured a five-year F-15 performance-based logistics services contract with the Republic of Korea"
65,"In summary, we continue to execute on our efforts to meet or exceed our commitments to our stakeholders while accelerating productivity improvements and making investments in innovation"
66,"With that, I'll now turn it over to Greg for our financial results"
67,"Thanks, Greg"
68,"With a strong first quarter on which to build continued momentum for the year, our team remains focused on further driving both growth and productivity"
69,"Our priorities going forward are to leverage our unique One Boeing advantages, continue building strength on strength to deliver and improve on our commitments, and to stretch beyond those plans and sharpen, accelerate our pace of progress on key enterprise growth and productivity efforts"
70,"Achieving these objectives will require a continuing clear and consistent focus on the profitable ramp-up in commercial airplane production, continuing to strengthen our defense and space business, delivering on our development programs, launching our integrated services business, driving world-class levels of productivity and performance throughout the enterprise to fund our investments in innovation and growth, and to develop and maintain the best team and talent in the industry, all of which position Boeing for continued market leadership, sustained top and bottom line growth, and to create increasing value for our customers, shareholders, employees and other stakeholders"
71,Now we'd be happy to take your questions
72,Question-and-Answer Session
73,Good morning
74,"Yeah Miles, just building on Greg's comments there, what you see here is a, as he said, a good start to the year"
75,and I think consistent with our longer-term expectation for year over year cash growth
76,"All of the elements that Greg talked about are foundational things that will drive year over year cash growth through the end of the decade, and we continue to see that as a strong focus, and the performance is bearing out"
77,Okay
78,"Good morning, Jason"
79,"Yes, Jason, let me just give you a quick update on that"
80,We're continuing to have very productive conversations with our customers
81,"Of course, the most near-term thing we're looking at is a extended version or a stretch version of the 737 MAX 9 which we're referring to as the MAX 10."
82,We continue to work on closing that business case and working diligently with our customers
83,"We see encouraging momentum there, but we still have work to do to finish up on the business case"
84,And we have time to complete that work and then make the right decision
85,"So we're not yet to the decision point, but we are making progress"
86,and I'd say seeing encouraging feedback from our customer base
87,"All of this, we're very confident, can be completed within the R&D profile that we've talked to you about before, so we don't see this as a big needle mover to our R&D profile over the rest of the decade"
88,And we do see the MAX 10 as an airplane that we could have into the market in that 2020 timeframe
89,"Longer-term, the middle of the market airplane, we continue to have discussions with our customers on opportunities in that space as well, working on the business case and technology solutions"
90,"And again, we haven't arrived at a decision point yet"
91,"If we decide to move down that path, that's an airplane that would be entering into service in the 2024, 2025 timeframe"
92,"Again, we don't see that as a big needle mover on our R&D profile for the rest of this decade, and we have the time in place to again make the right deliberate decision on that"
93,"All of these potential next products feather in very nicely on our overall development plan cycle on the backside of 777X, and we have the capacity and strength to do one or the other or both of these if we so choose"
94,"Yes, Doug, let me take a cut at both of those"
95,"And then, Greg, feel free to add in"
96,"First of all, if you look at 787, Doug, as you've alluded to, our plan is still to go to 14 a month by the end of the decade, and we're actively working a number of campaigns to fill out that skyline"
97,Most of the skyline work we're doing is out in the 2020 kind of timeframe
98,"So just in our current backlog, as you know, we have nearly 700 aircraft, 787, in our firm backlog"
99,"At 12 per month rate we are in very, very solid position"
100,"So what we're really looking at is the step up to 14 a month, the timing associated with that, and then selling into that skyline"
101,We're looking at a range of scenarios between the current 12 a month and 14 a month and the specific timing around that
102,Our guidance for the year balance all of the possible scenarios we see
103,"But to your underlying point there, we're not looking at scenarios that would drop us down from 12 a month"
104,"We're very strong at that foundational level, and this is all about the timing and sequencing of stepping up to 14 a month and selling into that skyline"
105,And we're going to continue to work that hard regardless
106,"We see 787 as a strong cash growth part of our portfolio, just the fundamental productivity work at the current 12 a month rate is a significant source of cash generation over the next couple of years"
107,So that's how we see the 787 portfolio
108,"On the defense side, you're right, we're seeing some progress"
109,"We're seeing some, I'll say, re-energization around the defense budget"
110,We're encouraged by some of the signs on building the defense portfolio and strengthening the defense budget in the U.S
111,for the future
112,"We've seen heightened interest in a number of our product lines spanning rotorcraft, fighters, our services product lines, satellites, and that spans over into the international arena as well"
113,"And so while we haven't modified our forecast or our guidance going forward in terms of growth rate, we still see defense as a low to moderate top line growth opportunity"
114,I would say generally there's an upward bias on how we see the strength of the defense business going forward
115,And that's backed up by what we see in a strengthening U.S
116,defense budget
117,Good morning
118,You bet
119,"Hey, Ron"
120,"First of all, I think it's important to look at the fundamental marketplace that we're pursuing"
121,We see the services market as a $2.5 trillion marketplace over the next 10 years
122,So there's plenty of market growth space for us today
123,"Depending on sector, we have a roughly a 7% to 9% market share of that growing expanding market"
124,So we have plenty of market headroom to play into and leverage our OEM depth and knowledge
125,"And while $50 billion is a high-bar target, it is an aspirational target we set for our team but one that we're serious about pursuing"
126,"We see that as primarily an organic growth strategy, but it will be complemented with inorganic growth consistent with our broader strategy and approach"
127,We still see organic investment as our number one growth engine
128,"Going forward, that includes additional work on our proprietary parts business and selectively rebuilding some vertical capabilities"
129,"As you've noted, we've selectively brought in some capability, things like building the all-composite wing for the 777X, the propulsion center that we stood up in Charleston where we're building new cells, the actuation capability that we have in both Portland and with the new stand-up in Sheffield, as examples of building targeted verticals that will further enhance our parts lifecycle business"
130,We also see opportunities to grow modifications and upgrades
131,"Again, leveraging our OEM depth of knowledge and doing that across Boeing"
132,"We see that combined integrated services business as one way for us to leverage infrastructure, talent and people so that we can compete in that marketplace"
133,"And then thirdly, I see significant organic growth opportunity in the digital aviation services arena, information-based services, performance-based logistics"
134,"In my opening comments, I gave you an example on our wind solutions profile that now has more than a dozen commercial customers covering more than 1,000 aircraft on that subscription service"
135,"We have other services that we're offering, things like our Advanced Health Management service which now covers more than 2,200 aircraft across some 90 customers"
136,Gold Care maintenance and engineering services as another example
137,We see tremendous and compelling growth opportunities for us in that digital arena
138,And that is significant organic investment that we're making that's building on what is already a market-leading competitive position
139,Now all of that will be augmented with inorganic growth and selective acquisitions in those same spaces
140,"And we've been deliberate about that, and we'll continue to selectively make acquisitions that complement our core organic strategy"
141,"That's a big focus for us, and one of the reasons we stood up the new services business, Ron, and we go fully operational with that here in the third quarter, and we will have a team, under Stan Deal's leadership"
142,", that is focused exclusively on growing the services business and supporting our customers"
143,"Ron, certainly the lifecycle value stream of that airplane, if we choose to launch it, will be an important parameter of the overall business case"
144,So we're thinking hard about that
145,"And again, you see that strategy already reflected in our next generation products"
146,"The 777X, for example, is more vertically integrated than its predecessors and that's a deliberate strategy going forward that allows us to provide more value to our customers and capture more of the lifecycle value"
147,"I think what you see here, Rajeev, is it's still fundamentally a very strong market, and especially when you take a look at the narrowbody marketplace"
148,"As I mentioned earlier, we are more than sold out against our production ramp-up to 57 a month through the end of the decade"
149,"And on top of that, we continue to see healthy order demand,"
150,"198 net orders in the first quarter, and a little more than 160 of those were in the narrowbody arena"
151,So we see heavy demand
152,We think the MAX is well placed
153,"And if we choose to proceed with the MAX 10, I think it only adds to the strength of our portfolio in the narrowbody marketplace"
154,"The widebody marketplace, as you know, remains a bit more mixed, but still some fundamental strength there"
155,"Our focus there is on filling out the 777 bridge over the next couple of years, and as we talked earlier, filling out the skyline to 14 a month for the 787, and thinking through the timing of that"
156,"We still see the widebody market as fundamentally strong as well, and a big replacement cycle coming at the start of the next decade"
157,"And with the 787 and 777 families in particular, we are well positioned for that next wave of orders in widebodies"
158,"And don't forget, over the next 20 years"
159,", we still see a total need for more than 39,000 new airplanes around the globe"
160,And we're continuing to see strong passenger traffic growth in particular
161,"It's only one quarter, but 8.8% passenger growth in the first quarter this year, again just speaks to the fundamental strength of the marketplace"
162,And we're going to be very mindful about our rate ramp-up
163,We're going to do it profitably
164,We're going to keep supply and demand in balance
165,"But with 5,700 aircraft in backlog, we have the opportunity to continue to grow cash delivery and earnings delivery over the long term"
166,"We're going to do that year over year while we continue to invest in the future and play this as a long term, sustained growth business, not a cyclical business"
167,Yes
168,"Hey, Howard"
169,"First of all, on Tanker, while we did see cost growth in the quarter, as we noted, that cost growth is well bounded"
170,and it's clearly in the initial production aircraft as we get to product configuration stability
171,"And while we're doing everything we can to drive that to closure, just getting to concurrent designs and consistency in the configuration across all the airplanes has taken us a little more time than we expected"
172,"I will say, it's very clear to us that the flight testing, with more than 1,600 hours, is going very well"
173,The airplane is performing as expected
174,"We have not discovered any new technical issues, and are clearly converging on technical risk closure and getting to the finish line"
175,"And so while none of us are happy with the cost growth, we're clearly converging on the program and expect to deliver those first 18 Tankers"
176,We're also making the investments for the future with the expectation that that will be a long-term profitable line for us
177,We know how to build that airplane
178,And the investments we're making now to get configuration stability in the production line will produce profitability for the long run
179,So I remain very confident in the Tanker program in terms of its long-term value
180,"We still see a marketplace there that's 400 plus aircraft, and we have the right airplane for the customers"
181,"Now, more broadly, we've taken some of those lessons from our Tanker program and other development programs and have rolled those into our development program excellence initiative that we've deployed on subsequent programs"
182,And we are seeing good signs of progress there
183,"I think you see it in the MAX program, for example, as that airplane is delivering a little ahead of schedule and a little under budget on a good, steady development program"
184,We're seeing similar great results coming out of the 787-10 and that airplane getting to flight test a month ahead of schedule
185,We're seeing similar progress on 777X
186,and we're applying those same best practices to future programs like T-X as you mentioned and using some of our advanced prototyping to leverage that
187,"So we're deploying those lessons learned, and we are committed to being able to deliver development programs consistently on schedule and on cost"
188,It's one of my key focus areas at the corporate level
189,"Good morning, Rob"
190,"And, Rob, those are the fundamentals behind our Partnering for Success program and how we're working with the supply chain more broadly"
191,So we are thinking through future supply chain architecture
192,"We're engaging at the Boeing enterprise level, not at the single program level"
193,"I think that makes us more efficient as a company, better for our supply chain as well"
194,And that's going to allow us to drive productivity and cost effectiveness both inside our four walls as well as inside our supply chain
195,"Where we need to, we will build selective vertical capability so that we can further drive cost down and value up for our customers"
196,"And in some cases, we may decide to create additional new sources of competition if we need to"
197,"So we are very focused about winning in the marketplace, and we'd like to do that in partnership with our supply chain"
198,and that's the whole design behind our Partnering for Success initiative
199,"As Greg said, there is plenty of market growth opportunity for us to all be successful and as long as we stay aligned on objective we can do that"
200,"That will be determined over the longer run, Rob"
201,We certainly have the capacity to do that and we'll make selective decisions around that equation
202,Our decision on the 777X to build the wing in-house is a focused strategic decision
203,I announced earlier some of the other vertical capabilities that we're investing in
204,We think those are places where we can add new value
205,So there will be some places where that work will shift to an internal make
206,There may be some other places where we might decide to go outside and buy
207,So there will be puts and takes all aligned with the strategy of being a global industrial champion and having a supply chain for the future
208,"So that outcome is not predetermined, but it is an outcome that's based on partnership with our supply chain and both Boeing and our supply chain making the right investments for the future and committing to being cost competitive for the future"
209,You're welcome
210,About the same
211,"Yeah hey, Hunter, we feel very confident in our delivery profile on the 37 line and ramp-up of the MAX"
212,"As you know, we're stepping up to 47 a month and to 52 and 57, and we are oversold against that profile"
213,"And it's not unusual for us to have some shifts in our customers, in some cases deferrals and in some cases accelerations, but across the whole profile every year, we're oversold against that profile"
214,So we're very confident in the MAX ramp-up and our ability to ramp up the 737 line overall
215,MAX will represent about 15% to 20% of the deliveries from that line this year
216,"And flight test is going well, and we'll begin delivering the MAX here in May"
217,So we remain very confident
218,"Good morning, Peter"
219,Yes
220,"Generally, Peter, as we look at it, we're seeing a flat to moderately up top line on the defense business over the next five years"
221,Some of this is dependent on where we end up on the U.S
222,"As you know, we're still under sequestration"
223,"It's the law of the land, and we're hopeful and there's some signs that alternatives to sequestration are going to come through as the new baseline"
224,"But until that happens, it's hard to say exactly what that future profile will look like"
225,I will say what we're hearing from our customers and what we're seeing from the new administration and from the Hill are encouraging signs in terms of adding robustness to the defense budget and selectively growing
226,You see some of that reflected in funding for our programs in particular
227,"So not only within the defense market writ large where we're seeing some strength, but"
228,"I'll say additional strength within some of our specific programs like the P-8, like the V-22, the Apache and our fighter lines"
229,And we see reemerging interest in the F-18 Super Hornet as well as the Growler variant domestically and internationally
230,So we have clear opportunities
231,"I think we have the right products for our customers in terms of capability and value, and we're in the marketplace to compete, and we have opportunities especially if the U.S"
232,defense budget continues to strengthen
233,But I will put that caveat on it
234,We need to see a long-term stable strong defense budget in the U.S
235,"Yeah, Julie, let me give you a little perspective on that"
236,"And I think the data you have seen over the last few years reflects the fact that we work in a very competitive marketplace, and we've talked about the need for global competitiveness and government policies that enable competitiveness"
237,"That's why we've been pushing hard on things like EXIM Bank reauthorization, trade policy, tax reform policy, all things that will allow us to be more competitive"
238,"We are having to deal with a lot of competitive realities in the marketplace, and we've also committed as a company that while we compete today, we need to invest for the future"
239,And some of the tough affordability actions we've had to take have been necessary so we can continue to fuel our R&D and our innovation machine for the future
240,So those are kind of the framing statements and strategies around our workforce
241,"Now while we have had workforce reductions over the last few years, we're also very mindful about doing that in a way that's respectful to our team and continues to invest in talent for the future"
242,So we've largely been able to leverage voluntary layoffs and take advantage of natural attrition rather than massive steps
243,So I think that diligent incremental approach is the right way to do it
244,It's respectful of our team
245,and it's a way that allows us to continue to invest in the future
246,"And while we've had overall reductions, if you look at the total numbers, I think it's also worth reminding everyone that just over the last couple of years, we've hired more than 11,000 new employees"
247,"And so while we've had net reductions overall, we continue to fill the front end of our talent pipeline, bring the best talent into the company, engage at the high school and collegiate levels, our intern programs, to make sure we're making the right talent investments for the future"
248,"So this is a challenging equation for us, but we take it very seriously about investing in talent and treating our people with respect while we drive competitiveness and fuel our future innovation"
249,"Well hey, Doug, let me take a cut at that"
250,And I'm not going to comment on any specific partnerships or engagements we have
251,"We are engaged with many, many industry partners across the Space spectrum"
252,"So, rather than comment on that, let me give you just a little bit of framing on where we're headed"
253,We do see the Space business broadly as a long-term growth business for us
254,"That includes the Satellite business, both the satellite product lines and the services"
255,And that plays into both the commercial and the defense or military marketplace
256,"We've made investments in that area, like our 702MP midsize bus, our SP small bus, as well as new microsatellites"
257,"We're now the only company in the world that has all electric propulsion satellites on orbit serving commercial customers, and we still see significant demand for commercial communications bandwidth"
258,And that's part of what's driving the future marketplace
259,And you've seen interest in that commercial bandwidth from a lot of parties
260,"You mentioned Apple, but there are many others who are interested in commercial bandwidth for the future"
261,"You've probably noted our recent license filings for spectrum in that arena, again, for the opportunity to service a number of customer opportunities downstream"
262,So we're going to continue to selectively invest in our Satellites business as a growth area
263,"We also see human space exploration as an opportunity for the long term, programs like the space launch system for NASA, our work on commercial crew, and continuing to make the right investments, partnerships in the launch marketplace, including our ULA joint venture"
264,All of those are important components for the future
265,So hopefully that gives you a sense strategically
266,We see Space as a priority
267,We see it as a business growth area
268,"That business thrives on industrial partnerships, and we're doing that across large and small companies"
269,And we also see that as a great area to attract future talent
270,"It inspires innovation, and it's a great way for us to draw talent into our company"
271,"Dominic, let me frame that up for you"
272,"As you know, we're currently at seven a month, and we've already announced the plan to go to five a month in the third quarter of this year"
273,"And in fact, we're already feathering in that into the production plan and into the factory space"
274,"As we look at filling the 777 bridge over the next couple of years, and I'm talking 2018, 2019, and a little into 2020, and then building on the 777X order book that we already have in place with a firm backlog of 340 aircraft, we see that five a month as a floor through the bridge and through the transition"
275,We'll begin introducing the 777X into final assembly in the factory in 2018.
276,"So, mindful of the fact that it goes into service in 2020, but it starts to hit the factory space in 2018."
277,"So it's important that all of the lead turns on that in terms of supply chain, factory ramp-up, and the people to do the job are all in place"
278,"So, when we step to the five a month later this year, again, that's the floor that we see in the factory in terms of the production line, and then we'll transition from 777 to 777X over the next two to three years, and then be up to full rate as we get into the new decade"
279,"Now, where we take that rate in the new decade will be dependent again on how well we do in that marketplace"
280,"As I said, we see a demand for more than 9,000 widebody aircraft as we get into that big replacement cycle at the start of the next decade"
281,"We think we have the right product lineup with 787s and the 777X, so we're well positioned to take advantage of that marketplace and we have lead time in place to tailor our production rate as we get into the new decade, depending on how well we compete and win in the marketplace"
282,Yes
283,"Just to comment on that, one, the overall focus on deregulation and simplifying processes is one that we've been a strong proponent for"
284,And the administration has been very engaged across government agencies and with industry to find ideas and ways and opportunities to simplify and streamline
285,Things like FAA certification processes is one place that we're seeing some solid progress
286,That's helping us more efficiently work through certification on some of our new model aircraft such as the MAX as it's going through flight test and entering into service
287,So we're already seeing some benefits there of some of the work that's being done with the FAA
288,"In the defense department, we're seeing streamlining of regulations and contractual structures, things like improving the cycle time on foreign military sales as an example, which is an enabler for us on helicopters and fighters"
289,We're seeing progress on things like multiyear procurement programs and performance-based logistics
290,I mentioned some examples of that earlier
291,So these are things that are clearly working to our benefit broadly as an industry
292,I think it's also worth pointing out the progress on EXIM Bank reauthorization
293,To me that's a very big step
294,It has a regulatory element as well as a trade element to it
295,"But for some time, we have not had the EXIM Bank fully operating, even though it had been reauthorized by super-majorities on both sides of the Hill"
296,The fact that we didn't have a board quorum has left the bank unable to execute at full volume
297,"And with the recent nomination of two board members, we're hopeful that soon we'll see a fully operational board and fully operational EXIM Bank, and not only to the benefit of Boeing but to our 13,000-plus companies that are in our U.S"
298,-based supply chain and other industries
299,EXIM Bank is a big enabler for jobs growth across big and small companies
300,So those are a few concrete examples
301,"We're encouraged by the progress, encouraged by the conversations, and look forward to a continued focus in this area"
302,"Hey, John, first of all, it's important that we start with the customer here"
303,So our primary focus right now is engaging with our customers and understanding their future needs
304,"We are looking at different potential price points in the marketplace, different capacities, range, seat capacity, a whole range of options for our customers"
305,"So we haven't finalized that, nor have we finalized a price point for the airplane"
306,"Now regardless of where we end up there and whether we decide to launch, in parallel we're doing our due diligence on business case opportunities"
307,That gets into reducing development cost
308,This is all the work we're doing on step-function reduction in development cost and the development program excellence initiative I mentioned earlier
309,"It gets into production cost reduction, leveraging the work that we're doing on all of our product lines today"
310,"Selective automation in our factory spaces is an example, all the work we're doing on second-century design and manufacturing"
311,It also gets into lifecycle value and how we think about services
312,"So as we think about the potential business case, we're evaluating all of those elements of the lifecycle and how that can best serve our customers and best enable us to compete in the marketplace"
313,And we're doing this together as a team
314,"To your point, my leadership team across the entire enterprise, all of our functional expertise across supply chain, engineering, operations, finance, our talent pool, our businesses, all of the capabilities we have, this is a shared enterprise effort as we think about how do we position The Boeing Company to be a global industrial leader for our second century"
315,And the opportunity here in terms of building this business case will help us in that transformation journey as well
316,So you can bet we're going to be diligent about that
317,"We're going to build a business case that makes sense for our company in the long term and adds value for our customers, and our decisions on whether or not we launch will be dependent on that rigorous business case"
318,"Yes, I think to put that in a capsule, what we've learned is that as we think through detailed design integration, where for the first time we're building a military product, highly modified, in our commercial product line, we see huge cost advantages to bringing that capability in line in our production models"
319,"But around the edges of that, things like systems installation, wiring installation, the details that go into concurrently designing and building and how to do that most efficiently, those are the lessons that we're learning"
320,And those are now getting applied to our next stage of development programs
321,"Again, the work we've done on Tanker, while we haven't executed the development program as well as we would like to, it's leading to a high value product for our customers"
322,"We're still going to deliver these first 18 airplanes early in the next year, and this is going to provide long-term value to the U.S"
323,"So it's a long-term franchise program, and as we learn lessons in development programs, we pick those up and we apply them across our enterprise"
324,Makes us better and more competitive for the future
