,Sentences
26,"To help investors understand what's really happening, we'll give guidance that has both a comparison between new Air Group and pre-acquisition Air Group, which will match our SEC reporting, but we'll also provide some color on what the changes represent had the business been combined on January 1, 2016, as Andrew illustrated with the capacity guidance"
27,So let's turn the page to 2017.
28,We expect consolidated CASMex to be about flat for the year on what would be an 8.5% increase in new capacity in the marketplace
29,"This is on a combined basis, as I said, assuming a full year of Virgin America in the base"
30,"On the positive side, we're already seeing good progress on our cost synergy goals, and there is also other purchasing accounting adjustments that will favorably impact the P&L in 2017 by about $50 million"
31,Those favorable items will help offset the cost pressure we're facing including the impact of a likely new engine services agreement at Alaska and an increase in engine overhauls and heavy checks on Virgin's fleet
32,"We'll also have the impact of the new contract with our Alaska technicians, assuming it ratifies, and higher pension expense"
33,"As Brad said, we're making great investments to our onboard product"
34,"And finally, there's some ASM and cost headwinds associated with premium class, which does have a significant margin benefit, as Andrew said"
35,"Overall, I like where our cost structure stands and the results for 2017 given all that we have going on and the changes that are happening at other carriers"
36,Turning to the balance sheet
37,We ended the year with $1.6 billion in cash
38,Total cash flow from operations was $1.5 billion excluding merger-related costs
39,This marks our fourth consecutive year of operating cash flows of about $1 billion or more
40,"CapEx for the year was just under $680 million, resulting in free cash flow of over $820 million ex integration costs"
41,We have a busy year with the fleet in 2017.
42,"At Alaska, we'll take delivery of 12 Boeing 737-900ER aircraft which are absolutely fabulous airplanes"
43,Those will backfill the remaining 10 737-400s that will all be retired by year-end
44,"We're also in the process of modifying three Boeing 737-700s into freighters, which will replace the five 737-400 combis and one 400 freighter that we currently operate"
45,Say that 10 times quickly
46,"In the regional business, we're looking forward to taking 18 E175s from Embraer"
47,"At Virgin America, we'll take some number of the A321neos Virgin was planning on, but we're working with the lessor on an arrangement where we don't take all 10 that are scheduled to be delivered over the next two years"
48,"Virgin America will be the worldwide launch customer for those aircraft, which will be configured with 185 seats, and we're very anxious to see how they perform"
49,We're also planning more CapEx in non-aircraft related projects
50,"For example, we're making a major investment into our facilities up in the state of Alaska, including a new hanger and significant remodels of several owned terminals"
51,All in we're currently projecting 2017 CapEx to be between $1.1 billion and $1.2 billion
52,"During 2016, we returned $329 million to shareholders via $136 million in dividends and $193 million in share repurchases"
53,I hope you saw today's announcement that we're again increasing the dividend by 9% to $0.30 per share per quarter
54,"We've now increased the dividend four times since it was initiated, and it's increased threefold in that time"
55,The increase signals our board's confidence in our plan and our ability to continue to generate strong results
56,"We ended the year with $2.6 billion of long-term debt, with most of that being acquisition debt"
57,"Including the impact of leases, our year-end adjusted debt-to-cap stands at 59%"
58,We're well positioned if interest rates rise as half our total debt is fixed
59,"We remain committed to the idea of being not just a great airline, but a high quality business with a conservative balance sheet"
60,"In that vein, we're going to continue to re-deleverage until we hit our target of about 40% debt to cap"
61,So I would expect cash distributions to shareholders to be limited to the dividend and perhaps some modest opportunistic share buybacks
62,"Overall, I'm extremely pleased with where we are today"
63,"We closed the biggest acquisition in this company's history without using any equity, and did this while maintaining a strong investment grade balance sheet"
64,"This is a testament to the financial discipline that's part of the DNA of this company, and it provides us with a strong foundation as we head into the future"
65,"And with that, let's open it up to questions"
66,Question-and-Answer Session
67,"Hey, Savi"
68,"I'll take the first, and then Mark can take the second on the fuel hedge strategy"
69,"In terms of the dividend, we've talked about this for several years now"
70,We want to have a track record of increasing the dividend
71,"That's something that high-quality industrials do, and we want to be considered that"
72,"As we looked, as you said, at our CapEx plan for the year, our cash flow plan for the year, the dividend made sense"
73,"And it's something that we're proud to announce, and as I said in my remarks, it shows confidence on the part of the board in our plan going forward"
74,"Mark, you want to take the fuel hedging?"
75,$900 million-ish is â€
76,"“ I don't remember if it's new, but if it is, great"
77,I'm glad we were able to provide â€
78,"“ I mean, it really does demonstrate the power of the networks"
79,"I don't have the revenue breakdown at my fingertips, but that will be in the 10-K"
80,We disclosed what's in passenger revenue and in other revenue
81,"In terms of the profitability of the program, that's probably a longer conversation that's not going to happen on an earnings call, but we can discuss that offline"
82,"What I will say is that just, it does wonders in terms of building customer loyalty and stickiness to Alaska/Virgin America, and that's, for us, where the power is"
83,"In terms of the profitability of each element, that's a little harder to get into"
84,"Joe, we're going to send you an application"
85,"Helane, Brandon"
86,"No, we have not thought about that at all"
87,"We wanted to do this acquisition in a way that wasn't dilutive, and we did it, and I think we still have a very strong balance sheet"
88,"So I don't feel the need to do that, at all"
89,"Yes, I think there's two questions in there"
90,"One is a buy versus lease question, and we've been a big advocate of buying for a lot of different reasons"
91,"In terms of where the airplanes fit best operationally, might get Ben to chime in on that because we're learning some things about that already"
92,"Eric, it's Brandon"
93,"Virgin America did run at a much lower margin than Alaska and mathematically, when you add the two together, you get a lower margin or a margin in between"
94,"In terms of where the business operates going forward, I think that's largely a matter of the economic environment, fuel conditions, competitive capacity, et cetera"
95,I think Alaska's goal is to just be in a place where we're doing better than the industry on average
96,"And I don't exactly know what that's going to be, but that's the goal"
97,"Yes, on a combined consolidated basis, so again assuming Virgin America had been in the base for the full year, CASM is going to be flat year-over-year"
98,"We have about $50 million or so of net good guy (50:37) in the base that resulted from purchase accounting, and there's a variety of things in there, some positive, some negative"
99,"And then the rest of it would be what I would call core growth including the impact of premium class, which takes out ASMs and adds some cost"
100,"But as I said in my prepared remarks, it's very accretive to the bottom line as well as the investments we're making in the onboard products"
101,So some â€
102,“ I wouldn't call that inflationary growth
103,I would call that purposeful investment that we believe has a real payback and is good for guests
104,The deferred tax liability?
105,We actually carried over the ATL â€
106,"“ well, I'm going to let Chris Berry answer this"
107,It's an accounting question
108,"Hi, Andrew"
109,"On the second question, I didn't quite follow it"
110,Are you talking about non-fuel CASM or fuel CASM?
111,For that flying â€
112,"“ I mean, those are great airplanes"
113,"But for that flying, that actually is a reduction in terms of ASMs per gallon, just because the smaller gauge of those aircraft"
114,"Where you're really seeing the benefit is the exit of the 737-400s and replacement of the 900ERs, 37 more seats"
115,"Basically, they burn the same amount of fuel"
116,"It's a nice, nice, nice tailwind in terms of fuel efficiency"
117,On the cost side â€
118,“ I forgot your question
119,Yes
120,"I mean, we're â€"
121,"“ I'm not going to tell you exactly the number, but I will tell you that we're really pleased with the pace that we're going on realizing those cost synergies"
122,"There is the obvious stuff baked in: head count reductions, including the executive compensation that was in the base last year"
123,"But it's not just that; it's synergies that we've already realized in lots of different areas, and we'll give you more color on that at Investor Day"
124,We're well on our way
125,I'm going to let Shane Tackett answer that question
