,Sentences
28,"As the momentum is solid in the other five, that's what I would say heading into Q4."
29,And the European restructuring is a one-quarter event
30,"Joe, we typically don't discuss the specifics of those projects"
31,"So, Joe, on 2018, I think we're going to have to wait until -- when we get together in New York in December"
32,"I think, we haven't rolled out the annual plan here yet, so I wouldn't be --"
33,I really don't want to comment on 2018 yet at this point
34,"I think what we did say on the call last time where the headwind was 50 basis points in Q2, that we expected it to get better from here on out"
35,We just did 40 basis points in Q3.
36,We expect it to be a little bit better than that here in Q4.
37,"And so, for the full year, it should be about 40 basis points of headwind"
38,"And I'll just -- to put it in context, I mean, we just took up our margin guidance for the full year"
39,"We expect to be at 24% operating margin, and that's after offsetting 40 basis points of price/cost headwind here in 2017."
40,"So, we -- fundamentally, nothing has changed in terms of how we look at the price/cost equation"
41,Should get a little better in Q4 and then we'll give you an update in December when we get together in New York in terms of what it might look like for 2018.
42,A little better Auto
43,"I think weâ€™ve got to defer you to December, sorry"
44,Our plans are still coming together
45,I would expect every one of our seven businesses to be better in 2018 than they were in 2017.
46,"Organic and on margins, too"
47,"Now what exactly that looks like, we got to get through the annual plan process here"
48,and then we'll
49,-- we can talk about it in December
50,"Well, I'd make two comments"
51,"One is that -- one would be just to remind you that PMI was strong in 2014, 2015 and 2016 when overall organic rates in our industry were not particularly strong, so I'm not sure that, that's the best parameter necessarily"
52,But I would say overall is we are all about what's within our control
53,"So as Michael said, none of our forecast is ever related to anything other than current run rates and what we expect to do incremental beyond that"
54,"So, everything that we are committing to, everything that we are working on is all in the realm of the various areas within our control"
55,"So, pivot to organic growth is much more focused on, as we talked about, additional penetration opportunities with our biggest and best customers, a very healthy and productive new product pipeline and some combination thereof across all sets of our businesses"
56,I think it'll -- it's hard to tell
57,"It may be in line with what we're seeing this year, maybe a little bit lower than that"
58,I'll just -- the PLS is a drag on organic growth rate but it is really a very positive thing for what we're trying to do from an 80/20 standpoint
59,It really sets up the portfolio for much stronger organic growth on a go-forward basis with best-in-class margins and returns
60,"So, we haven't talked about it much this year"
61,We â€
62,"“ I mentioned it today because it was a little bit higher, it can be a little bit lumpy as we go through these projects across 85 divisions"
63,"And when we rolled it out, we were a little bit higher than the average for this year"
64,"But in 2018, we're probably going to enter into more of a maintenance mode"
65,"What that number looks like, I don't know right now"
66,but it's probably a little bit lower than what we have seen this year
67,"Yeah, thanks"
68,There's no impact from that
69,"Hi, Ann"
70,"So, I'd say that the first point of your question was correct that you do see the impact of price/cost in gross margins"
71,But you also see the impact of the strategic sourcing efforts in the gross margins
72,So really on the indirect side is not -- it's really primarily on the direct side
73,"And the only point we're making, Ann, is if we take those -- if we were to report those Strategic Sourcing savings in the price/cost number as some of our peers are doing, not saying itâ€™s good or bad"
74,", I'm just saying the way we report it looks a little bit different than some of our peers, the price/cost equation would be positive this year and it would have been positive in Q3."
75,"Yeah, so Ann, let me just say first, we have more than 300 employees in Houston, 400 in Florida,"
76,"20 employees in Puerto Rico, and the most important thing as we talked about the impact of the storms is that they're all safe and we're only a small number of them are personally invited"
77,"And all of our facilities, the eight facilities in the region, we didn't have a lot of significant damage and we're back up â€"
78,“ and they were back up and running pretty quickly
79,"So, in terms of the results here in the near term, there were certainly some puts and takes by business, which is what you're getting at"
80,We did see a little bit of an uptick on the welding side as well as the construction side
81,And that was offset actually by some Food Equipment orders that were not shipped into the region where the customer elected to defer for now
82,"So overall, probably neutral for ITW here in terms of the third quarter"
83,"I think longer term this will probably be a net positive for some of our businesses, especially on the Construction side"
84,But we've not put anything in the forecast at this point
85,It's in 2018 over 2017.
86,Good morning
87,"So, if you look at, Nathan, so there's a line in the income statement in the schedule on the back where we typically, on a quarterly basis, have $20 million of unallocated cost"
88,That has flipped positive with the legal settlement
89,I would expect for next year that our corporate cost will be flat on a year-over-year basis
90,"And so, as a result of that, you'll see â€"
91,“ we will come back to that $20 million of unallocated cost in the income statement as we go through next year on a quarterly basis
92,"So, don't expect any big changes from a corporate cost standpoint"
93,"It's really the majority of what we're showing there is oil and gas, so international was down"
94,"I think oil and gas international was down 11%, which is in line with the overall number for the international side"
95,Yes
96,"I think, Joe, if you remember last year, the Auto business in China was up 40% year-over-year, so that was â€"
97,"“ so this was a tough comp, and despite that, the business was up 10%, the Automotive business in China"
98,"When we look at China, it's â€"
99,“ the strength is really broad-based
100,"So, Test & Measurement, Food, Polymers & Fluids, Welding all positive, Specialty Products all positive here in the third quarter, up 13%"
101,"And on a year-to-date basis, the same is true and our businesses in China are up 15% on a year-to-date basis"
102,"Yeah, no, I think across the board really stable overall, like I said, China up 13%"
103,"Yeah, it's about two quarters until we've offset any -- the material cost side with price, about two quarters historically so"
104,All right
