,Word,Lemma,POSTag,Shape
138,in,in,IN,xx
139,our,-PRON-,PRP$,xxx
140,Watch,Watch,NNP,Xxxxx
141,segment,segment,NN,xxxx
142,and,and,CC,xxx
143,the,the,DT,xxx
144,emerging,emerge,VBG,xxxx
145,markets,market,NNS,xxxx
146,in,in,IN,xx
147,Buy,Buy,NNP,Xxx
148,",",",",",",","
149,partially,partially,RB,xxxx
150,offset,offset,VBN,xxxx
151,by,by,IN,xx
152,110,110,CD,ddd
153,basis,basis,NN,xxxx
154,points,point,NNS,xxxx
155,of,of,IN,xx
156,currency,currency,NN,xxxx
157,headwind,headwind,NN,xxxx
158,and,and,CC,xxx
159,continued,continue,VBN,xxxx
160,softness,softness,NN,xxxx
161,in,in,IN,xx
162,our,-PRON-,PRP$,xxx
163,U.S,U.S,NNP,X.X
164,"
","
",_SP,"
"
165,Buy,buy,VB,Xxx
166,market,market,NN,xxxx
167,"
","
",_SP,"
"
168,Net,net,JJ,Xxx
169,income,income,NN,xxxx
170,was,be,VBD,xxx
171,$,$,$,$
172,131,131,CD,ddd
173,million,million,CD,xxxx
174,",",",",",",","
175,and,and,CC,xxx
176,net,net,JJ,xxx
177,income,income,NN,xxxx
178,per,per,IN,xxx
179,share,share,NN,xxxx
180,was,be,VBD,xxx
181,$,$,$,$
182,0.37,0.37,CD,d.dd
183,.,.,.,.
184,Our,-PRON-,PRP$,Xxx
185,net,net,JJ,xxx
186,income,income,NN,xxxx
187,per,per,IN,xxx
188,share,share,NN,xxxx
189,results,result,NNS,xxxx
190,were,be,VBD,xxxx
191,driven,drive,VBN,xxxx
192,by,by,IN,xx
193,revenue,revenue,NN,xxxx
194,growth,growth,NN,xxxx
195,",",",",",",","
196,margin,margin,NN,xxxx
197,expansion,expansion,NN,xxxx
198,and,and,CC,xxx
199,lower,low,JJR,xxxx
200,restructuring,restructuring,NN,xxxx
201,charges,charge,NNS,xxxx
202,"
","
",_SP,"
"
203,Moving,move,VBG,Xxxxx
204,to,to,IN,xx
205,the,the,DT,xxx
206,right,right,JJ,xxxx
207,side,side,NN,xxxx
208,of,of,IN,xx
209,the,the,DT,xxx
210,page,page,NN,xxxx
211,"
","
",_SP,"
"
212,On,on,IN,Xx
213,a,a,DT,x
214,non,non,JJ,xxx
215,-,-,JJ,-
216,GAAP,gaap,JJ,XXXX
217,basis,basis,NN,xxxx
218,",",",",",",","
219,total,total,JJ,xxxx
220,revenue,revenue,NN,xxxx
221,was,be,VBD,xxx
222,up,up,RB,xx
223,4.1,4.1,CD,d.d
224,%,%,NN,%
225,constant,constant,JJ,xxxx
226,currency,currency,NN,xxxx
227,"
","
",_SP,"
"
228,The,the,DT,Xxx
229,net,net,NN,xxx
230,of,of,IN,xx
231,acquisitions,acquisition,NNS,xxxx
232,and,and,CC,xxx
233,dispositions,disposition,NNS,xxxx
234,contributed,contribute,VBD,xxxx
235,approximately,approximately,RB,xxxx
236,two,two,CD,xxx
237,points,point,NNS,xxxx
238,to,to,IN,xx
239,our,-PRON-,PRP$,xxx
240,revenue,revenue,NN,xxxx
241,growth,growth,NN,xxxx
242,"
","
",_SP,"
"
243,Our,-PRON-,PRP$,Xxx
244,core,core,NN,xxxx
245,revenue,revenue,NN,xxxx
246,",",",",",",","
247,which,which,WDT,xxxx
248,we,-PRON-,PRP,xx
249,define,define,VBP,xxxx
250,as,as,IN,xx
251,total,total,JJ,xxxx
252,revenue,revenue,NN,xxxx
253,less,less,RBR,xxxx
254,noncore,noncore,JJ,xxxx
255,or,or,CC,xx
256,nonstrategic,nonstrategic,JJ,xxxx
257,assets,asset,NNS,xxxx
258,",",",",",",","
259,grew,grow,VBD,xxxx
260,7.6,7.6,CD,d.d
261,%,%,NN,%
262,constant,constant,JJ,xxxx
263,currency,currency,NN,xxxx
264,in,in,IN,xx
265,the,the,DT,xxx
266,quarter,quarter,NN,xxxx
267,and,and,CC,xxx
268,just,just,RB,xxxx
269,under,under,IN,xxxx
270,4,4,CD,d
271,%,%,NN,%
272,excluding,exclude,VBG,xxxx
273,the,the,DT,xxx
274,Gracenote,Gracenote,NNP,Xxxxx
275,acquisition,acquisition,NN,xxxx
276,"
","
",_SP,"
"
277,Iâ€,Iâ€,NNP,Xx€
278,™,™,CD,™
279,ll,ll,VBD,xx
280,provide,provide,VB,xxxx
281,more,more,JJR,xxxx
282,color,color,NN,xxxx
283,on,on,IN,xx
284,the,the,DT,xxx
285,segments,segment,NNS,xxxx
286,in,in,IN,xx
287,just,just,RB,xxxx
288,a,a,DT,x
289,few,few,JJ,xxx
290,moments,moment,NNS,xxxx
291,"
","
",_SP,"
"
292,Adjusted,adjusted,JJ,Xxxxx
293,EBITDA,EBITDA,NNP,XXXX
294,was,be,VBD,xxx
295,$,$,$,$
296,512,512,CD,ddd
297,million,million,CD,xxxx
298,",",",",",",","
299,up,up,RB,xx
300,4.9,4.9,CD,d.d
301,%,%,NN,%
302,constant,constant,JJ,xxxx
303,currency,currency,NN,xxxx
304,",",",",",",","
305,and,and,CC,xxx
306,adjusted,adjust,VBN,xxxx
307,EBITDA,EBITDA,NNP,XXXX
308,margins,margin,NNS,xxxx
309,were,be,VBD,xxxx
310,31.1,31.1,CD,dd.d
311,%,%,NN,%
312,",",",",",",","
313,up,up,RB,xx
314,25,25,CD,dd
315,basis,basis,NN,xxxx
316,points,point,NNS,xxxx
317,on,on,IN,xx
318,a,a,DT,x
319,constant,constant,JJ,xxxx
320,-,-,HYPH,-
321,currency,currency,NN,xxxx
322,basis,basis,NN,xxxx
323,"
","
",_SP,"
"
324,As,as,IN,Xx
325,Iâ€,Iâ€,NNP,Xx€
326,™,™,CD,™
327,ve,ve,NNP,xx
328,mentioned,mention,VBN,xxxx
329,in,in,IN,xx
330,the,the,DT,xxx
331,past,past,NN,xxxx
332,",",",",",",","
333,we,-PRON-,PRP,xx
334,are,be,VBP,xxx
335,running,run,VBG,xxxx
336,the,the,DT,xxx
337,productivity,productivity,NN,xxxx
338,play,play,NN,xxxx
339,with,with,IN,xxxx
340,intensity,intensity,NN,xxxx
341,and,and,CC,xxx
342,delivering,deliver,VBG,xxxx
343,cost,cost,NN,xxxx
344,efficiencies,efficiency,NNS,xxxx
345,which,which,WDT,xxxx
346,help,help,VBP,xxxx
347,us,-PRON-,PRP,xx
348,expand,expand,VB,xxxx
349,margins,margin,NNS,xxxx
350,and,and,CC,xxx
351,fund,fund,NN,xxxx
352,growth,growth,NN,xxxx
353,initiatives,initiative,NNS,xxxx
354,like,like,IN,xxxx
355,electronic,electronic,JJ,xxxx
356,measurement,measurement,NN,xxxx
357,in,in,IN,xx
358,diary,diary,JJ,xxxx
359,markets,market,NNS,xxxx
360,",",",",",",","
361,expanding,expand,VBG,xxxx
362,coverage,coverage,NN,xxxx
363,in,in,IN,xx
364,Buy,Buy,NNP,Xxx
365,and,and,CC,xxx
366,funding,fund,VBG,xxxx
367,the,the,DT,xxx
368,Connected,Connected,NNP,Xxxxx
369,System,System,NNP,Xxxxx
370,"
","
",_SP,"
"
371,Free,free,JJ,Xxxx
372,cash,cash,NN,xxxx
373,flow,flow,NN,xxxx
374,was,be,VBD,xxx
375,$,$,$,$
376,162,162,CD,ddd
377,million,million,CD,xxxx
378,",",",",",",","
379,which,which,WDT,xxxx
380,was,be,VBD,xxx
381,a,a,DT,x
382,record,record,JJ,xxxx
383,second,second,JJ,xxxx
384,quarter,quarter,NN,xxxx
385,and,and,CC,xxx
386,was,be,VBD,xxx
387,up,up,RB,xx
388,65.3,65.3,CD,dd.d
389,%,%,NN,%
390,versus,versus,IN,xxxx
391,a,a,DT,x
392,year,year,NN,xxxx
393,ago,ago,RB,xxx
394,"
","
",_SP,"
"
395,We,-PRON-,PRP,Xx
396,remain,remain,VBP,xxxx
397,on,on,IN,xx
398,track,track,NN,xxxx
399,for,for,IN,xxx
400,our,-PRON-,PRP$,xxx
401,full,full,JJ,xxxx
402,year,year,NN,xxxx
403,plan,plan,NN,xxxx
404,of,of,IN,xx
405,approximately,approximately,RB,xxxx
406,$,$,$,$
407,900,900,CD,ddd
408,million,million,CD,xxxx
409,to,to,TO,xx
410,fuel,fuel,VB,xxxx
411,growth,growth,NN,xxxx
412,and,and,CC,xxx
413,return,return,VB,xxxx
414,cash,cash,NN,xxxx
415,to,to,IN,xx
416,our,-PRON-,PRP$,xxx
417,shareholders,shareholder,NNS,xxxx
418,"
","
",_SP,"
"
419,Next,next,RB,Xxxx
420,",",",",",",","
421,Iâ€,Iâ€,NNP,Xx€
422,™,™,CD,™
423,ll,ll,VBD,xx
424,move,move,NN,xxxx
425,to,to,IN,xx
426,the,the,DT,xxx
427,segments,segment,NNS,xxxx
428,",",",",",",","
429,starting,start,VBG,xxxx
430,with,with,IN,xxxx
431,Watch,Watch,NNP,Xxxxx
432,"
","
",_SP,"
"
433,And,and,CC,Xxx
434,the,the,DT,xxx
435,key,key,JJ,xxx
436,takeaway,takeaway,NN,xxxx
437,is,be,VBZ,xx
438,that,that,IN,xxxx
439,our,-PRON-,PRP$,xxx
440,Watch,Watch,NNP,Xxxxx
441,segment,segment,NN,xxxx
442,continues,continue,VBZ,xxxx
443,to,to,TO,xx
444,perform,perform,VB,xxxx
445,well,well,RB,xxxx
446,and,and,CC,xxx
447,is,be,VBZ,xx
448,delivering,deliver,VBG,xxxx
449,solid,solid,JJ,xxxx
450,revenue,revenue,NN,xxxx
451,and,and,CC,xxx
452,EBITDA,ebitda,NN,XXXX
453,growth,growth,NN,xxxx
454,"
","
",_SP,"
"
455,Revenue,revenue,NN,Xxxxx
456,was,be,VBD,xxx
457,$,$,$,$
458,821,821,CD,ddd
459,million,million,CD,xxxx
460,",",",",",",","
461,up,up,RB,xx
462,10.9,10.9,CD,dd.d
463,%,%,NN,%
464,constant,constant,JJ,xxxx
465,currency,currency,NN,xxxx
466,"
","
",_SP,"
"
467,Excluding,exclude,VBG,Xxxxx
468,Gracenote,Gracenote,NNP,Xxxxx
469,",",",",",",","
470,Watch,Watch,NNP,Xxxxx
471,revenue,revenue,NN,xxxx
472,grew,grow,VBD,xxxx
473,3.5,3.5,CD,d.d
474,%,%,NN,%
475,constant,constant,JJ,xxxx
476,currency,currency,NN,xxxx
477,"
","
",_SP,"
"
478,Audience,Audience,NNP,Xxxxx
479,Measurement,Measurement,NNP,Xxxxx
480,of,of,IN,xx
481,Video,Video,NNP,Xxxxx
482,and,and,CC,xxx
483,Text,Text,NNP,Xxxx
484,was,be,VBD,xxx
485,up,up,RB,xx
486,16,16,CD,dd
487,%,%,NN,%
488,and,and,CC,xxx
489,excluding,exclude,VBG,xxxx
490,Gracenote,Gracenote,NNP,Xxxxx
491,grew,grow,VBD,xxxx
492,4.7,4.7,CD,d.d
493,%,%,NN,%
494,constant,constant,JJ,xxxx
495,currency,currency,NN,xxxx
496,",",",",",",","
497,led,lead,VBN,xxx
498,by,by,IN,xx
499,strength,strength,NN,xxxx
500,in,in,IN,xx
501,total,total,JJ,xxxx
502,Audience,Audience,NNP,Xxxxx
503,Measurement,Measurement,NNP,Xxxxx
504,"
","
",_SP,"
"
505,In,in,IN,Xx
506,addition,addition,NN,xxxx
507,to,to,IN,xx
508,strength,strength,NN,xxxx
509,in,in,IN,xx
510,national,national,JJ,xxxx
511,TV,tv,NN,XX
512,",",",",",",","
513,we,-PRON-,PRP,xx
514,continue,continue,VBP,xxxx
515,to,to,TO,xx
516,see,see,VB,xxx
517,momentum,momentum,NN,xxxx
518,in,in,IN,xx
519,Digital,Digital,NNP,Xxxxx
520,Ad,Ad,NNP,Xx
521,Ratings,Ratings,NNPS,Xxxxx
522,and,and,CC,xxx
523,Digital,Digital,NNP,Xxxxx
524,Content,Content,NNP,Xxxxx
525,Ratings,Ratings,NNPS,Xxxxx
526,"
","
",_SP,"
"
527,Digital,Digital,NNP,Xxxxx
528,Ad,Ad,NNP,Xx
529,Ratings,Ratings,NNPS,Xxxxx
530,campaigns,campaign,NNS,xxxx
531,grew,grow,VBD,xxxx
532,33,33,CD,dd
533,%,%,NN,%
534,in,in,IN,xx
535,the,the,DT,xxx
536,quarter,quarter,NN,xxxx
537,",",",",",",","
538,and,and,CC,xxx
539,we,-PRON-,PRP,xx
540,now,now,RB,xxx
541,have,have,VBP,xxxx
542,over,over,IN,xxxx
543,400,400,CD,ddd
544,advertisers,advertiser,NNS,xxxx
545,using,use,VBG,xxxx
546,the,the,DT,xxx
547,product,product,NN,xxxx
548,",",",",",",","
549,including,include,VBG,xxxx
550,all,all,DT,xxx
551,of,of,IN,xx
552,the,the,DT,xxx
553,top,top,JJ,xxx
554,25,25,CD,dd
555,in,in,IN,xx
556,the,the,DT,xxx
557,U.S,U.S,NNP,X.X
558,"
","
",_SP,"
"
559,Digital,Digital,NNP,Xxxxx
560,Content,Content,NNP,Xxxxx
561,Ratings,Ratings,NNPS,Xxxxx
562,also,also,RB,xxxx
563,continue,continue,VBP,xxxx
564,to,to,TO,xx
565,see,see,VB,xxx
566,strong,strong,JJ,xxxx
567,momentum,momentum,NN,xxxx
568,as,as,IN,xx
569,we,-PRON-,PRP,xx
570,increased,increase,VBD,xxxx
571,penetration,penetration,NN,xxxx
572,among,among,IN,xxxx
573,top,top,JJ,xxx
574,digital,digital,JJ,xxxx
575,publishers,publisher,NNS,xxxx
576,",",",",",",","
577,including,include,VBG,xxxx
578,Facebook,Facebook,NNP,Xxxxx
579,"
","
",_SP,"
"
580,As,as,IN,Xx
581,expected,expect,VBN,xxxx
582,",",",",",",","
583,Audio,Audio,NNP,Xxxxx
584,was,be,VBD,xxx
585,flat,flat,JJ,xxxx
586,in,in,IN,xx
587,the,the,DT,xxx
588,quarter,quarter,NN,xxxx
589,"
","
",_SP,"
"
590,Marketing,marketing,NN,Xxxxx
591,effectiveness,effectiveness,NN,xxxx
592,was,be,VBD,xxx
593,up,up,RB,xx
594,18.6,18.6,CD,dd.d
595,%,%,NN,%
596,constant,constant,JJ,xxxx
597,currency,currency,NN,xxxx
598,as,as,IN,xx
599,we,-PRON-,PRP,xx
600,leverage,leverage,VBP,xxxx
601,our,-PRON-,PRP$,xxx
602,Watch,Watch,NNP,Xxxxx
603,and,and,CC,xxx
604,Buy,buy,VB,Xxx
605,assets,asset,NNS,xxxx
606,to,to,TO,xx
607,help,help,VB,xxxx
608,advertisers,advertiser,NNS,xxxx
609,and,and,CC,xxx
610,publishers,publisher,NNS,xxxx
611,measure,measure,VB,xxxx
612,the,the,DT,xxx
613,return,return,NN,xxxx
614,on,on,IN,xx
615,investment,investment,NN,xxxx
616,and,and,CC,xxx
617,media,medium,NNS,xxxx
618,spend,spend,VBP,xxxx
619,"
","
",_SP,"
"
620,Other,Other,NNP,Xxxxx
621,Watch,Watch,NNP,Xxxxx
622,was,be,VBD,xxx
623,down,down,RB,xxxx
624,17.2,17.2,CD,dd.d
625,%,%,NN,%
626,due,due,JJ,xxx
627,to,to,IN,xx
628,exiting,exit,VBG,xxxx
629,part,part,NN,xxxx
630,of,of,IN,xx
631,the,the,DT,xxx
632,telecom,telecom,NNP,xxxx
633,product,product,NN,xxxx
634,offerings,offering,NNS,xxxx
635,in,in,IN,xx
636,the,the,DT,xxx
637,U.S,U.S,NNP,X.X
638,"
","
",_SP,"
"
639,and,and,CC,xxx
640,the,the,DT,xxx
641,exit,exit,NN,xxxx
642,of,of,IN,xx
643,our,-PRON-,PRP$,xxx
644,legacy,legacy,NN,xxxx
645,net,net,JJ,xxx
646,ratings,rating,NNS,xxxx
647,product,product,NN,xxxx
648,in,in,IN,xx
649,the,the,DT,xxx
650,U.S,U.S,NNP,X.X
651,"
","
",_SP,"
"
652,",",",",",",","
653,which,which,WDT,xxxx
654,is,be,VBZ,xx
655,being,be,VBG,xxxx
656,replaced,replace,VBN,xxxx
657,by,by,IN,xx
658,Digital,Digital,NNP,Xxxxx
659,Content,Content,NNP,Xxxxx
660,Ratings,Ratings,NNP,Xxxxx
661,"
","
",_SP,"
"
662,We,-PRON-,PRP,Xx
663,also,also,RB,xxxx
664,exited,exit,VBD,xxxx
665,a,a,DT,x
666,content,content,NN,xxxx
667,testing,testing,NN,xxxx
668,asset,asset,NN,xxxx
669,in,in,IN,xx
670,the,the,DT,xxx
671,quarter,quarter,NN,xxxx
672,as,as,IN,xx
673,we,-PRON-,PRP,xx
674,continue,continue,VBP,xxxx
675,to,to,TO,xx
676,execute,execute,VB,xxxx
677,on,on,IN,xx
678,our,-PRON-,PRP$,xxx
679,plan,plan,NN,xxxx
680,to,to,TO,xx
681,prune,prune,VB,xxxx
682,noncore,noncore,NN,xxxx
683,assets,asset,NNS,xxxx
684,from,from,IN,xxxx
685,the,the,DT,xxx
686,portfolio,portfolio,NN,xxxx
687,"
","
",_SP,"
"
688,Watch,Watch,NNP,Xxxxx
689,adjusted,adjust,VBN,xxxx
690,EBITDA,EBITDA,NNP,XXXX
691,was,be,VBD,xxx
692,$,$,$,$
693,357,357,CD,ddd
694,million,million,CD,xxxx
695,",",",",",",","
696,up,up,RB,xx
697,8.2,8.2,CD,d.d
698,%,%,NN,%
699,constant,constant,JJ,xxxx
700,currency,currency,NN,xxxx
701,"
","
",_SP,"
"
702,Watch,watch,NN,Xxxxx
703,margins,margin,NNS,xxxx
704,were,be,VBD,xxxx
705,43.5,43.5,CD,dd.d
706,%,%,NN,%
707,",",",",",",","
708,down,down,RB,xxxx
709,1.1,1.1,CD,d.d
710,points,point,NNS,xxxx
711,"
","
",_SP,"
"
712,Excluding,exclude,VBG,Xxxxx
713,145,145,CD,ddd
714,basis,basis,NN,xxxx
715,points,point,NNS,xxxx
716,drag,drag,VBP,xxxx
717,from,from,IN,xxxx
718,Gracenote,Gracenote,NNP,Xxxxx
719,",",",",",",","
720,Watch,Watch,NNP,Xxxxx
721,margins,margin,NNS,xxxx
722,were,be,VBD,xxxx
723,up,up,RB,xx
724,more,more,JJR,xxxx
725,than,than,IN,xxxx
726,30,30,CD,dd
727,basis,basis,NN,xxxx
728,points,point,NNS,xxxx
729,constant,constant,JJ,xxxx
730,currency,currency,NN,xxxx
731,",",",",",",","
732,driven,drive,VBN,xxxx
733,by,by,IN,xx
734,productivity,productivity,NN,xxxx
735,improvements,improvement,NNS,xxxx
736,"
","
",_SP,"
"
737,Our,-PRON-,PRP$,Xxx
738,Watch,Watch,NNP,Xxxxx
739,business,business,NN,xxxx
740,continues,continue,VBZ,xxxx
741,to,to,TO,xx
742,perform,perform,VB,xxxx
743,well,well,RB,xxxx
744,and,and,CC,xxx
745,is,be,VBZ,xx
746,delivering,deliver,VBG,xxxx
747,solid,solid,JJ,xxxx
748,revenue,revenue,NN,xxxx
749,and,and,CC,xxx
750,EBITDA,ebitda,NN,XXXX
751,growth,growth,NN,xxxx
752,"
","
",_SP,"
"
753,Turning,turn,VBG,Xxxxx
754,to,to,TO,xx
755,Buy,buy,VB,Xxx
756,"
","
",_SP,"
"
757,The,the,DT,Xxx
758,key,key,JJ,xxx
759,takeaway,takeaway,NN,xxxx
760,here,here,RB,xxxx
761,is,be,VBZ,xx
762,that,that,IN,xxxx
763,revenue,revenue,NN,xxxx
764,declines,decline,NNS,xxxx
765,and,and,CC,xxx
766,margins,margin,NNS,xxxx
767,were,be,VBD,xxxx
768,slightly,slightly,RB,xxxx
769,better,well,JJR,xxxx
770,than,than,IN,xxxx
771,1Q,1Q,NNP,dX
772,as,as,IN,xx
773,we,-PRON-,PRP,xx
774,navigate,navigate,VBP,xxxx
775,a,a,DT,x
776,tough,tough,JJ,xxxx
777,U.S,U.S,NNP,X.X
778,"
","
",_SP,"
"
779,market,market,NN,xxxx
780,"
","
",_SP,"
"
781,The,the,DT,Xxx
782,rest,rest,NN,xxxx
783,of,of,IN,xx
784,the,the,DT,xxx
785,developed,develop,VBN,xxxx
786,markets,market,NNS,xxxx
787,remain,remain,VBP,xxxx
788,resilient,resilient,JJ,xxxx
789,",",",",",",","
790,and,and,CC,xxx
791,we,-PRON-,PRP,xx
792,see,see,VBP,xxx
793,ongoing,ongoing,JJ,xxxx
794,strength,strength,NN,xxxx
795,in,in,IN,xx
796,emerging,emerge,VBG,xxxx
797,markets,market,NNS,xxxx
798,"
","
",_SP,"
"
799,Second,second,JJ,Xxxxx
800,quarter,quarter,NN,xxxx
801,total,total,JJ,xxxx
802,Buy,Buy,NNP,Xxx
803,revenue,revenue,NN,xxxx
804,was,be,VBD,xxx
805,$,$,$,$
806,823,823,CD,ddd
807,million,million,CD,xxxx
808,",",",",",",","
809,down,down,RB,xxxx
810,2,2,CD,d
811,%,%,NN,%
812,constant,constant,JJ,xxxx
813,currency,currency,NN,xxxx
814,"
","
",_SP,"
"
815,Core,Core,NNP,Xxxx
816,Buy,Buy,NNP,Xxx
817,revenue,revenue,NN,xxxx
818,was,be,VBD,xxx
819,up,up,RB,xx
820,2.7,2.7,CD,d.d
821,%,%,NN,%
822,constant,constant,JJ,xxxx
823,currency,currency,NN,xxxx
824,"
","
",_SP,"
"
825,Our,-PRON-,PRP$,Xxx
826,revenue,revenue,NN,xxxx
827,in,in,IN,xx
828,the,the,DT,xxx
829,developed,develop,VBN,xxxx
830,markets,market,NNS,xxxx
831,was,be,VBD,xxx
832,$,$,$,$
833,510,510,CD,ddd
834,million,million,CD,xxxx
835,",",",",",",","
836,down,down,RB,xxxx
837,1.2,1.2,CD,d.d
838,%,%,NN,%
839,constant,constant,JJ,xxxx
840,currency,currency,NN,xxxx
841,behind,behind,IN,xxxx
842,continued,continue,VBN,xxxx
843,weakness,weakness,NN,xxxx
844,in,in,IN,xx
845,the,the,DT,xxx
846,U.S,U.S,NNP,X.X
847,"
","
",_SP,"
"
848,",",",",",",","
849,partially,partially,RB,xxxx
850,offset,offset,VBN,xxxx
851,by,by,IN,xx
852,mid,mid,JJ,xxx
853,-,-,JJ,-
854,single,single,JJ,xxxx
855,-,-,HYPH,-
856,digit,digit,NN,xxxx
857,growth,growth,NN,xxxx
858,in,in,IN,xx
859,the,the,DT,xxx
860,remaining,remain,VBG,xxxx
861,developed,develop,VBN,xxxx
862,markets,market,NNS,xxxx
863,"
","
",_SP,"
"
864,business,business,NN,xxxx
865,",",",",",",","
866,which,which,WDT,xxxx
867,is,be,VBZ,xx
868,just,just,RB,xxxx
869,under,under,IN,xxxx
870,half,half,NN,xxxx
871,of,of,IN,xx
872,the,the,DT,xxx
873,developed,developed,JJ,xxxx
874,market,market,NN,xxxx
875,revenue,revenue,NN,xxxx
876,",",",",",",","
877,improved,improve,VBN,xxxx
878,sequentially,sequentially,RB,xxxx
879,"
","
",_SP,"
"
880,Now,now,RB,Xxx
881,",",",",",",","
882,let,let,VB,xxx
883,me,-PRON-,PRP,xx
884,provide,provide,VB,xxxx
885,some,some,DT,xxxx
886,additional,additional,JJ,xxxx
887,color,color,NN,xxxx
888,on,on,IN,xx
889,what,what,WP,xxxx
890,weâ€,weâ€,NNP,xxx€
891,™,™,CD,™
892,re,re,IN,xx
893,seeing,see,VBG,xxxx
894,in,in,IN,xx
895,the,the,DT,xxx
896,U.S,U.S,NNP,X.X
897,"
","
",_SP,"
"
898,We,-PRON-,PRP,Xx
899,continue,continue,VBP,xxxx
900,to,to,TO,xx
901,benefit,benefit,VB,xxxx
902,from,from,IN,xxxx
903,strong,strong,JJ,xxxx
904,long,long,JJ,xxxx
905,term,term,NN,xxxx
906,contract,contract,NN,xxxx
907,renewals,renewal,VBZ,xxxx
908,with,with,IN,xxxx
909,our,-PRON-,PRP$,xxx
910,largest,large,JJS,xxxx
911,clients,client,NNS,xxxx
912,"
","
",_SP,"
"
913,However,however,RB,Xxxxx
914,",",",",",",","
915,as,as,IN,xx
916,we,-PRON-,PRP,xx
917,have,have,VBP,xxxx
