,Sentences
48,We are extremely pleased with the rapid progress that the team has made on Milgard's turnaround and an improved result delivered in 2017.
49,"As a reminder, our fourth quarter sales and operating profit will be impacted by approximately $18 million and $5 million respectively, due to our sale of Arrow Fastener and as we mentioned on last quarter's earnings call, we expect to receive topline growth and mid-single digit margins in the segment the full year despite the sale of Arrow"
50,"And turning to Slide 11, ended the quarter with approximately $1.2 billion of balance sheet liquidity"
51,Working capital as a percent of sales increased 140 basis points versus prior year to 14.3% principally due to higher inventory to support our growth in new program wins
52,We believe we will have this inventory work down to a more normalized level by the end of the year
53,"And during the third quarter, we continued our focus on shareholder value creation and repurchasing approximately 4 million shares valued at approximately $178 million"
54,"And with that, I'll turn â€"
55,“ now turn the call back over to Keith
56,Yes
57,"So Stephen we did see some commodity inflation, Chris I should say, I'm sorry"
58,We should see some commodity inflation - we did see some comedy inflation in both those segments in the quarter and to do [ph]
59,we share that on our second quarter call
60,"That said, there were also some incremental expenses that we incurred in our Plumbing segment, you know, some strategic growth initiatives"
61,One of the things that
62,"- I think some of the things that are included in that, one"
63,", we had a little bit of a shop inefficiency"
64,We had a new distribution center go live in Germany for our Hansgrohe unit and that caused us a little bit of headwind in the quarter
65,We do expect that that should be short lived and were pretty much through that right now
66,"At the same time you know, some of the strategic investments that we incurred, some incremental display in advertising cost as we are now nationally resetting our displays in our dealer customers across the United States and we probably - you know, we - what we decided to do was pull forward some of that expense, we were going in a fairly modest clip and given the strength of the plumbing unit it has been seeing we thought we would accelerate some of that spend"
67,So you'll see some of that hit in the third quarter and
68,youâ€™ll also see some of that hit in the fourth quarter
69,I'd say probably $5 million of incremental spend related to that display set - those displays being set in the third quarter maybe 5 to 10 in the fourth quarter as well
70,So as we accelerate some of that spend
71,"On the paint side you know, we did see some raw material inflation and as I indicated in my prepared remarks, we do think that we were most impacted by the price commodity relationship in the third quarter and going forward"
72,that should ease a little bit going into the fourth quarter and beyond
73,Yeah
74,"So the reason they became its â€“ the Cabinets segment is experiencing spill over from the hurricane impact is, if you think about the way the projects work, the cabinets are one of the last things to get set when home is really - you know, is been damaged and it gets rebuilt"
75,"So they have to go through flooring, electrical plumbing, drywall paint and all that other before people set their cabinets"
76,And so there is going to be a little bit of headwind in cabinetry going into Q4.
77,"But as we go into 2018 we do expect that we should see some tailwinds broadly across all of our product categories, as a result of the rebuilding efforts in Texas and in Florida"
78,"Good morning, Mike"
79,"Yeah, so in terms of what we saw on DIY gallon go to it was down just modestly, as we indicated our Pro business was up double-digits"
80,"You know, in terms of your first question around pricing discipline within the industry you know, we don't expect any change in that dynamic going forward"
81,"You know I - everyone - I can't speak for everyone else, but just given how we look at our â€“ and serving our major customer"
82,"we're very focused on supporting their strategy of both serving the DIY consumer with the best experience, the best quality of paint and the best service in the industry, as well as really growing our share with the Pro"
83,So we see no change in that dynamic whatsoever
84,"So we're going to start that program with one of the large retailers and as expect you know, we were largely expect to set that in September and with the storms impacting you know, a big part of the country"
85,", they just elected to delay that a couple of weeks, so nothing significant there"
86,The reason we're accelerating this investment
87,Mike is because it's working for us
88,", I don't know if you've had a chance to get out to the market and see some of our dealers and our showrooms, but fundamentally these are the best displays that are out there"
89,We're displaying our showering program more - more strongly
90,"We've gained additional, I think its two to three linear feet in these displays as we lay them out and our customers in the showrooms are seeing good return on those investments"
91,So that's the reason why we're so bullish on this investment because the initial sets are performing so well
92,"Keith, if it helps in paint, we really haven't changed our outlook from last quarter where we talked about for the full year mid-single digit growth and modest margin erosion"
93,"I'd also say John that you know, you know they are equally advertising our product as well in the marketplace, itâ€™s not just solely"
94,So there's a great partnership on the advertising side with Home Depot on that front as well
95,"And Dennis, maybe just one point of clarification, specifically in the third quarter, the way we probably look at it as if you take the hurricanes out and the impact of ARROW"
96,", we're closer to 5% top line growth"
97,"So just you know, just the way we see it"
98,Not a huge inflection
99,"Yeah, I mean, I think there's really two things Dennis, that we see, principally one is, is just simply volume and how the fourth quarter shapes up there"
100,"I mean, that's the key driver, other than that it would be how we decide to control our expenses or put forward some expenses into the fourth quarter if we choose to do so out of 2018."
101,"You know, we've talked about our long-term view on cabinets to be in that 5% to 7% growth range and the 13% to 15% margin"
102,Certainly we're going to start to get and move in that direction in 2018.
103,We're focused on the margin improvements particularly in the builder segment and then in the repair and remodeling our new product introductions on both KraftMaid and Merillat are performing well
104,So we expect to continue to march towards that 5% to 7% growth and 13% to 15% margin that we called out on our Investor Day
105,"Megan, and as you look at you know our sales count on a combined basis DIY and Pro"
106,Iâ€™ll tell you we were up low single digits in the quarter on a gallon basis
107,So overall feel pretty good about how weâ€™re performing
108,"You know, Alex, acknowledging that we're only kind of a quarter and a half into a 3 year guidance on those"
109,"You know, I think we're definitely on track and"
110,clearly one of the things that will help â€“ that kills every piece was that the expanded camera hardware program that we're setting now
111,That's definitely a big component to helping us achieve if not exceed â€
112,“ get to the higher end of the range there
113,"And then on the Pro side you know, we continue to do -"
114,we're very pleased with somewhere we're outperforming on the Pro
115,"and you know, I think we're right on track to achieve the Pro growth that we forecasted"
116,"Yeah, I think that's a good way to look at it Phil"
117,You nailed the seasonality perfectly
118,That's exactly how the business develops over the course of the year
119,And given the strength that we're seeing as long as the volumes continue to hold out and the strong orders that weâ€™re seeing continue to - you know we would expect that kind of development in 2018.
120,"Yeah, itâ€™s John"
121,"You're right, there is generally a lag that we see in our P&L"
122,generally itâ€™s about two quarters roughly speaking because of the length of our Asian supply lines
123,"And so if you track copper and zinc it not a direct one for one, but its pretty close"
124,You can see how that will play out over the course of time
125,"Bob, its John"
126,"I think that's the way to think about it right, the way we prioritize our capital allocation as you know, always first and foremost invest in the business you know, to continue the growth of our existing businesses"
127,and you know
128,CapEx as you've been watching runs pretty late too 2.5% of sales
129,And then after that it is rebalancing the M&A activity that keeps us talked about versus share repurchase activity
130,and we were out in the marketplace pretty aggressively in the third quarter of buying back 4 million shares
131,and then you're right
132,you know we have raised the dividend four times over the course of the last four years and while we cannot commit the company we'll continue to look at that type of activity going into 2018.
133,I know - we do expect to do on the fourth quarter
134,"We do expect the spend somewhere to be in that $5 million to $10 million range in Q4 and will there be similar activity in 2018 in the plumbing segment, yes there will"
135,Weâ€™ll give you a better clarity and guidance on that in our February call when we have our plans all set for 2018.
136,So you kind of spend in 2018 for those - for those displaced
137,Thanks
