,Sentences
62,"I think it's important to note that IS&T's backlog grew by $255 million in the quarter, with a book-to-bill of 1.1 times following strong book-to-bill of 1-to-1 on average for the last four years"
63,The significant orders in the quarter included a $415 million contract from the U.K
64,Ministry of Defence to design and develop its next-generation communication and information system; $85 million from the NATO Communication and Information Agency to upgrade its technical infrastructure; and $160 million from the National Geospatial Intelligence Agency for the new Campus East
65,So a pretty good start to the year from a new business perspective at IS&T
66,"Finally, let's turn to Marine"
67,"Revenue of $1.93 billion was down $188 million or 8.9% compared to the year-ago quarter, but up $37 million or 2% sequentially"
68,Operating earnings were down $23 million or 12.5% against the year-ago quarter and up $119 million sequentially
69,"The revenue variance from the year-ago quarter was solely attributable to lower Virginia-class Block 3 material volume, offset only partially by higher Columbia-class engineering volume and higher repair volume"
70,Earnings were driven by a delay in the scheduled delivery on one ship in Block 3 of our Virginia-class submarine program
71,Our performance on the Virginia-class program continues to be solid
72,"Also at EB, we are already over 40% complete on the design of the Columbia-class ballistic missile submarine, four years before start of construction"
73,"This performance is far better than any submarine first-of-class design maturity to construction start date in history, so we are pleased"
74,"Bath's ship-over-ship performance on the remainder of the DDG 1000s is outstanding, and we have stabilized the DDG 51."
75,NASSCO continues to show performance improvement on each of its ships
76,"So the company is off to a very good start to the year, somewhat ahead of our expectations"
77,We do not as a practice change guidance at the end of the first quarter
78,It is our practice to give you a full review of our expectations at the midpoint of the year
79,Suffice it to say that we are a bit ahead of the operating plan upon which our guidance was based
80,"As always, we will continue to consolidate our improvements and strive to continue to improve our results"
81,"I'd like to turn the call over now to our CFO, Jason Aiken"
82,So let me give you our investment philosophy across the board
83,We invest in programs that we believe we can earn a sufficient and proper return
84,"So to the extent that those returns become increasingly clear, that then informs our investment, and that's true across the entirety of our portfolio"
85,So I think you need to think about our investment proposition through that lens
86,"With respect to the increase in shipbuilding, to the extent that that materializes and we can understand both the quantum and the timing of those increases, we have the capacity to increase production in each of our shipyards, as does the majority of our supply base"
87,But with all of these â€
88,"“ with any increase in production, we would need to replenish as needed our workforce, the supplier base, and facilities over time"
89,"And again, all of the potential investments with respect to that growth will be determined with our customer as we begin to identify the return"
90,So our current plan anticipates an investment in our shipbuilding program commensurate with what we see the growth to be
91,"So we may see in the out years some cash demands as a result of those investments, but I believe it will be well within our capabilities"
92,"And remember too, the cash that's tied up at Gulfstream will begin to unwind naturally as well"
93,So we will consider all of those puts and takes as we think about our investment into the future
94,You had a second part of that
95,So we have done a very careful plan on what our margin expectations are
96,And we see our margins throughout at least our initial plan period of four years as essentially flat in the mid-8% range
97,"And that's because the increase in Columbia volume will continue to be cost-plus, and then offset somewhat by the Virginia-class submarine performance and that long-term successful program as we have continued improvement ship over ship"
98,So think about flat in the near term
99,"As we go out into the future, then it's our job to manage that growth appropriately"
100,"And as you can imagine, with all â€"
101,"“ when you think about shipbuilding, it's all about planning"
102,That's really the competitive advantage and the key to success in shipbuilding
103,"So we have put in place very, very detailed hiring plans, training plans, supplier base plans, and facility plans to support that growth"
104,"So as we sit here today, I'm very comfortable that we are both anticipating and thinking through the potential risks of growth"
105,"So with respect to Combat Systems, there has been quite a lot of discussion in this new administration about potential increases to the land forces in the United States"
106,"And to the extent again to which those increases actually occur and the timing and the amounts of those increases, we will look at that as the details emerge"
107,But we have plenty of capacity and plenty of operating leverage both within Combat Systems and within our supply base
108,"So I have very little doubt that we can ramp up to meet any expectations that our customers, both the Army and the Marine Corps, may have in the future"
109,"So let's talk a minute, and this might be a good opportunity to give you a little bit of color on Bath"
110,"And let me break that into two buckets, first the DDG 1000, and then to your specific question on the DDG 51."
111,"So we delivered the lead ship of the DDG 1000 last May, and the final two ships of this class are demonstrating very good levels of ship-over-ship learning in terms of labor-hour performance, which is our prime metric that we look at when we look at shipbuilding"
112,"And in fact, we experienced the best ship-to-ship learning curve we have ever seen at Bath on that program"
113,"So to the extent that there was any risk, I believe that is behind us"
114,"With respect to the DDG 51, just to give you a little bit of background, we delivered the DDG 115, which was our first ship after the four-plus year break in production"
115,We delivered that in February
116,We just floated off the DDG 116.
117,But let me give you a little color here
118,"That four-year break caused us a bit of a challenge, which the DDG 1000 program exacerbated"
119,And I think by way of illustration a recent example can give you a sense of how we've managed through all of this
120,"Before the DDG 1002, we had late equipment deliveries into the shipyard that required us to rephase our production, and it created a production gap between the DDG 116 and the DDG 118."
121,"We'll see some learning from ship to ship as we realize steady-state production on this, but the costs associated with those challenges were recognized in 2016."
122,"So going forward, I'm very comfortable that the performance at Bath has stabilized"
123,I like where they are
124,"Well, it is our practice to refer any questions about JSTARS to the prime, Northrup"
125,"But with respect to the G550, let me take some license with a quote that Mark Twain said, that the reports of his demise were greatly exaggerated"
126,"We have sufficient orders, both on the commercial side and international orders, for the G550 to keep that production line open for the foreseeable future"
127,So JSTARS would be additive to that if in fact the Northrup team prevails
128,So I very much like where we are on the G550.
129,"So in the first quarter, our activity was pretty much as we've seen for the prior years, but we have definitely seen frankly for about the last solid year now increased interest in our aircraft"
130,"And the extent to which we execute on that interest and put all those planes into backlog, that's simply a question of timing"
131,"But we're seeing some very nice demand for our products as we have for the last few years, but I do see an uptick"
132,"So whatever set of reasons, different customers are motivated by a different economic reality"
133,"So, if you recall, the G650 was the first aircraft that we had a purpose-built manufacturing facility to outfit and bring in assembly and then outfit the airplanes"
134,We experienced and had quite a bit of learning around that â€
135,“ around how we performed during that period
136,"So when I think about the ramp up on the G500, we've taken yet another purpose-built facility, applied the lessons learned on the G650, and I expect and our plan anticipates that we'll have a very nice ramp up both in terms of volume and performance relative to the G650."
137,"I think we'd see a little bit in terms of timing and amount a little bit faster, but step back and think about the G500 and the G600."
138,"When we entered into the test program, we had retired an enormous amount of risk even before we had our first flight"
139,"And at every step of the way on both the G500 and now the G600, we have met or surpassed our milestones and the capabilities that we had designed into that airplane"
140,So the design maturity of even the test airplane is far in excess of what we saw on the G650.
141,"So the disequilibrium that I think I talked about back in 2013 where we had a bunch of G650s on the tarmac that we had to go back in and retrofit, we do not anticipate anything like that for the G500 and G600, simply because the test airplanes were really manufactured to production standards"
142,"So we'll all go back, and as we have had changes and updates in some design parameters, we've done those at that time"
143,So I don't anticipate â€
144,"“ in fact, there's nothing to indicate that we would see anything like we did on the G650."
145,Does that answer your question?
146,"Given that we will start out at a higher rate, perhaps the incremental improvement plane over plane may be less than what we saw on the G650, but I think that we are poised to have a very nice learning curve plane over plane in both programs"
147,And that's how we have â€
148,“ all of the analysis that we have done in terms of production preplanning suggests that will be the case
149,"So turning to our international Combat Systems vehicle orders, we have, up until this point, had milestone payments, but we move in this quarter, in the second quarter, into payment on delivery"
150,So we anticipate that we will have a more regular order of cash on the unit of deliveries
151,"And again, we are ahead of plan on our production"
152,So I'm comfortable that the cash flow that we modeled at the beginning of these programs we will execute on appropriately
153,"FirstNet, we have been careful to refer the general questions to AT&T, to whom we are a sub"
154,But we consider this a potential growth market into the future and for many years to come
155,"And again, it will be a nice franchise for us"
156,So let me address in the inverse order
157,We had a particularly outstanding quarter
158,I think that was obvious
159,We anticipate that we'll be at about a 20% margin in the second and third quarter and then a decline in the fourth quarter
160,"So as of today, we're still holding to our guidance"
161,"With respect to the IS&T revenue, let me talk about two things here"
162,"Remember, these are two â€"
163,"“ the two businesses in that group are short-cycle businesses, so we had anticipated a lighter volume quarter"
164,"It was a touch lighter than we had anticipated, largely because as we changed administrations, we had some slowdown in the execution of the contract line items in a number of particular programs"
165,"So our view today is that we are very much poised to recover that, and we're holding to our guidance"
166,Let me talk to you a little bit about though â€
167,“ and I think this might be an opportune time â€
168,“ talk to you a little bit about how we built the guidance for this year and equally importantly in the out years
169,"When we built our plans in the fall, we considered only those then-known programs"
170,We factored them accordingly and then built into our plans the attendant cash flow
171,"To the extent across the defense portfolio that we see additional funding, that represents upside to us"
172,"That's true in Combat, in the Marine group, and particularly in IS&T"
173,So I think understanding the context in which we built these plans will help you get some sense of our confidence in our revenue estimates for the year as we stand today
174,This has been â€
175,“ there's nothing that has changed in our plan with respect to certification from the FAA
176,"And I think our plan anticipated, and we're on track to do that, one delivery"
177,"We'll have multiple green airplanes, but just right now we're looking at one completed entry into service airplane on the G500, again consistent with what we have been anticipating"
178,"So our Aerospace Services business did very well in the quarter, both in terms of volume and particularly at Gulfstream in terms of volume and margin"
179,"And the service business is somewhat cyclical, but we have continued to improve our operating performance on our service end at Gulfstream"
180,"With respect to Jet, we've got a nice pipeline of opportunities in the quarter"
181,"They're a bit of a drag on a book-to-bill basis in the quarter, but we expect a strong second quarter on the completions side in terms of demand"
182,And the demand at Jet Aviation has been pretty consistent for the last couple of years
183,"It's somewhat lumpy, so as we â€"
184,“ the additions into backlog of new orders have been a touch lumpy on the completions side
185,"On the services side, we've been making a series of very targeted small investments to augment our FBO capability and our managed fleet capability"
186,"One of the things I'm particularly pleased about is that we've seen additional synergies between Gulfstream and Jet Aviation as we have matured Jet and begun to provide them additional resources and assets to support Gulfstream worldwide, and we're continuing that path"
187,"So completions business steady, lumpy in terms of order activity"
188,"But on the service side, we see nice growth in the future, and we're very pleased with the performance of the investments we've made heretofore"
189,"So when you think about margins and earnings too, but let's talk about â€"
190,“ let's go back a couple years ago when we â€
191,"“ as we entered into this transition from the G455 and G50 to the G500 and G600, we told you all that our goal was essentially flat earnings"
192,And we were going to accomplish that by feathering in some additional G650.
193,"We've done that, but on top of which we've had superior cost control and nice operating leverage at Gulfstream"
194,So that's combined to allow us to meet that commitment
195,"As we go into next year, we are anticipating â€"
196,"“ we haven't given you specific year-over-year guidance on margins, but we're going to bring down that G650 production a touch, as you would expect as we move up the ramp on the G500 and then ultimately the G600."
197,So when you look at â€
198,“ the past has to be prologue
199,"When you look at the operating performance of Gulfstream, I am very comfortable that they'll do nicely on their margin performance"
200,But we're not going to get into 2018 details until we get a little bit further
201,"In fact, we'll do it at the end of the year, as is our constant practice"
202,The Congress â€
203,“ the customer has made it quite clear to the Congress on the impacts on national security of failing to enact a budget
204,"That said, we've done an analysis of a potential full-year CR, which we do not anticipate"
205,"But if we actually experience a full-year CR, the impact on our 2017 is not material"
206,"So that tells you something about the strength of our backlog, by the way"
207,"No, not yet, other than it's a little slow to execute on some of the contract task orders, but we anticipate that increasing"
208,"So I have an answer that I've been giving for the last four years now under the fifth, and it's we're not going to comment on M&A"
209,It's simply not appropriate
210,"You all understand the landscape, and we haven't seen much changes in valuations, so no real change"
211,Let's answer this in this regard because any more specificity is inappropriate
212,You can expect that we will continue to have a robust R&D profile to fund new product development now and into the future
213,That's our business proposition
214,"And in that regard, we're going to stick to our knitting"
215,"We're going to stick to our market in which we have excelled, and frankly we're the only company to fully excel"
216,"So steady as she goes, past is prologue"
