,Sentences
84,Period costs were about flat as the benefits from a number of restructuring and cost reduction actions offset higher short-term incentive compensation
85,Segment profit as a percent of sales improved to 11.6% from a loss position a year ago
86,It was the best quarter this year for Resource Industries in terms of both segment profit and profit as a percent of sales
87,Now we'll move to Energy & Transportation on slide 8.
88,"Energy & Transportation sales, including inter-segment sales, were up about $600 million or 16% in the quarter to $4.8 billion"
89,Sales were higher across all applications
90,New engines and aftermarket sales for industrial applications increased in all regions to support higher equipment demand across several industrial customers' end markets
91,"In oil and gas, demand for aftermarket parts to support well servicing applications increased in the quarter"
92,"In addition, the build-out of North American natural gas infrastructure, combined with new wells that have had a higher concentration of natural gas than previous wells, continued to drive strong demand in midstream gas compression"
93,"Sales into power generation were up, largely due to timing of projects in North America and EAME"
94,"Transportation sales were also up, as rail services demand increased to support higher North America rail traffic in the quarter"
95,Segment profit for Energy &Transportation was up $178 million from $572 million to $750 million
96,"This was largely attributable to higher sales volume and a favorable impact from cost absorption, as inventories increased in the third quarter of this year to support higher production levels and were flat last year"
97,"Period cost increased in the quarter, primarily driven by higher short-term incentive compensation"
98,Segment profit as a percent of sales improved 180 basis points to 15.5% from 13.7%
99,"Before I move on to the outlook, a few comments on Financial Products"
100,Operating profit was about flat versus the third quarter of last year
101,The portfolio remains healthy with past dues down 4 basis points from the third quarter of 2016 and used equipment prices continued to improve
102,Now let's move on to the outlook on slide 9.
103,"In July, we provided an outlook for sales and revenues of $42 billion to $44 billion"
104,"As a result of encouraging order rates, good economic indicators and an increasing backlog, we are providing new guidance for sales and revenues of about $44 billion"
105,We have raised the profit per share outlook to about $4.60 and raised the adjusted profit per share outlook from $5 at the midpoint of the previous sales and revenue range to about $6.25.
106,"The increase in the profit outlook is largely a result of a higher estimate for sales combined with a favorable mix, improved price realization, and the slower ramp of period"
107,cost spend for targeted investments
108,These positives are slightly offset by an increase in short-term incentive compensation expense and higher material cost
109,"Sales and revenues in 2016 were $38.5 billion, and profit per share was a loss of $0.11 with adjusted profit per share of $3.42."
110,"Our revised outlook is sales and revenues of about $44 billion, profit per share of $4.60, and adjusted profit per share of $6.25."
111,This equates to adjusted profit per share up more than 80% on about a 14% sales and revenues increase
112,The implied fourth quarter is for sales and revenues of about $11.4 billion and adjusted profit per share of $1.53.
113,We expect higher material cost and period cost spend for targeted investments will negatively impact operating leverage in the fourth quarter
114,Now let's discuss the sales outlook starting on slide 10.
115,"We now expect Construction Industries' sales for the year to be up about 20% versus the previous outlook of up 10% to 15%, driven largely by higher end-user demand across all regions"
116,"The increase on the sales outlook is driven primarily by a higher sales forecast for Asia/Pacific and North America, with strength in Asia/Pacific expanding beyond just China"
117,"Order rate for Construction Industries have been strong across all regions, although in many cases off a very low base"
118,The backlog is up significantly from the third quarter of 2016 and also up from the second quarter of 2017.
119,"For Resource Industries, we now expect sales to be up about 30% for the full year versus the previous outlook of up 20% to 25%"
120,"In our prior outlook, we expected aftermarket parts sales to decline in the second half of the year, as machine rebuilds were expected to slow and for sale of new equipment to offset this decrease"
121,"As predicted, we did see some slowing in aftermarket parts sales in the third quarter; however, not to the pace that was anticipated"
122,The increase to the sales outlook for Resource Industries is largely driven by our higher expectation for aftermarket parts sales
123,Our forecast for new equipment sales has not changed from our previous outlook
124,"We continue to see strong order activity for Resource Industries, and the backlog increased from both the third quarter 2016 and the second quarter of this year"
125,Energy & Transportation sales are forecasted to be up about 10% for the year versus the previous outlook of up 5% to 10%
126,"The largest driver of the increase in the sales outlook for Energy & Transportation is a higher forecast for the sale of engines into industrial applications, as our customers across several industrial end markets are seeing strength in their industries"
127,Energy & Transportation 2017 sales growth is largely due to the strength in onshore North America oil and gas
128,"We continue to see strong rebuild activity in wells servicing for engines, transmissions, pumps and flow iron as well as demand for new equipment"
129,"We also expect shipments to North America gas compression customers to be higher this year, driven largely by demand for reciprocating engines, as solar sales into oil and gas applications are expected to be flat for the full year"
130,"Transportation is now expected to be up, as higher rail traffic has driven higher demand for rail services"
131,"Power generation industry remains challenged, and we anticipate sales to be about flat to slightly up for the full year"
132,"While order activity has been strong for the first three quarters of 2017 and the backlog is up, geopolitical uncertainty, global and regional GDP growth and commodity volatility will be risks as we move into 2018."
133,Potential tax reform and an infrastructure bill would be positives for the long term
134,"At this time, we are focused on operational excellence, and our segments are in the process of planning and implementing strategies to drive profitable growth"
135,"It is too early to comment on 2018, and we will share more on 2018 in January"
136,"So, let's wrap up with a few takeaways on slide 11."
137,"In the third quarter, we saw encouraging order rates and an increasing backlog in the quarter"
138,Year-over-year sales and revenues were higher by more than $2 billion
139,"Operational performance for the year has been strong, as third quarter segment margins continued to improve as a result of our commitment to the O&E model, operational excellence and profitable growth"
140,The balance sheet remains strong with $9.6 billion of enterprise cash on hand and a debt-to-cap ratio of 36.1%
141,"Given year-to-date performance and confidence in our end markets, we raised the 2017 profit outlook"
142,"We are focused on delivering the new strategy that Jim rolled out in September at Investor Day and are focused on driving profitable growth through margin expansion, asset efficiency and expanded offerings, especially services"
143,"With that, I'll now turn it back to you, Amy"
