,Sentences
62,"Moving to 2017 guidance, we are maintaining our full-year guidance highlighted by EPS of $1.40 to $1.46 per share and free cash flow of approximately $900 million"
63,On the right hand side we have updated our restructuring expense to approximately $85 million and D&A to approximately $650 million
64,"Lastly, we remain committed to our balanced capital structure that is funding growth while enabling us to return cash to shareholders in the form of a growing dividend and share buybacks"
65,"With that, Iâ€™ll turn it back to Mitch to provide more color on the quarter"
66,"Yeah, thanks Toni"
67,So year-to-date our Developed Buy revenue is down 4.6% and thatâ€™s actually in line with the full year framework I gave last quarter
68,"As we have been saying all along, we know that our measurement and analytics are critical and that over time clients must invest in the date they need to run their business"
69,"In the second quarter we saw this dynamic play out as clients actually spent a bit more behind some of their data and analytics needs, and this spending can be a little lumpy from time-to-time and in 3Q we actually saw a bit less spending"
70,The second thing Iâ€™ll say is that the U.S
71,"improved sequentially after being down double digits in the first half and as I said in the second quarter, we expected a better second half and it played out that way in 3Q as the U.S"
72,was actually down mid-singles in the third quarter
73,"You know in Western Europe we said that weâ€™d have tougher comps in the second half, but the environment is as good as"
74,weâ€™ve seen it in three or four years
75,Western Europe actually grew high singles in the third quarter of 2016 which we did not expect to repeat
76,But on an underlying basis the demand is still pretty strong there
77,"And then as it relates to the framework that we gave, you know we gave a framework of down 3% to 5% in 2017."
78,"Year-to-date we are down 4.6% as I said and with only quarter left in the year, I would expect this to be at the lower end of the year just given those results and the environment that we see for our FMCG clients"
79,"Okay, thanks Andrew"
80,Let me hit the organic revenue again
81,"As I mentioned in my opening comments, we had about 2 points of organic revenue in the quarter"
82,"So on a total Nielson basis, our organic revenue was up 1.5%"
83,I also remind you again that we had about a 60 basis points drag from Audio timing in the third quarter that impacted that number
84,"And Watch, our organic revenue is about 3%"
85,"Again we had about eight points added from Gracenote, offset by approximately a point from some of the other Watch assets"
86,And then in Buy our organic revenue was flat and again thatâ€™s 2 points a drag from the exit of assets and segmentation and customer research
87,And just a couple of things Iâ€™ll add to that
88,"One is, if I point to sort of the audience measurement in video and text, if you look at our growth there in the quarter its up close to 5%, thatâ€™s in line with our framework"
89,Iâ€™ll say that our national and digital businesses remain solid and
90,you know we also some improvement in our local business in the quarter as well
91,"The numbers in Watch organically overall again being up about 3% actually had about 130 basis points drag from audio as I alluded to, so weâ€™ll be up a little bit over 4% without that impact"
92,I think what you can expect from our Watch business is
93,"weâ€™ve said many times is, itâ€™s sort of a consistent steady growth"
94,The initiatives that we have added to the portfolio have made this a growth to your business than it has been historically and we are pretty pleased with the execution by our teams and the adoption of those products in the market place
95,I think I would add to that is our business internally is stabilizing and even as the market continues to be challenging
96,Fundamentals of our business are improving
97,"Weâ€™ve been given a lot more focus to retailers in response to really what you have pointed to and what we are focused on is all the things that we canâ€™t control, so that we can manage through some of the impacts of the things that we canâ€™t control and Iâ€™m really pleased with the trajectory of our business in the developed markets and especially the U.S"
98,business
99,"Yeah, so we do expect some revenue from the connected system"
100,"Some of which will be incremental, specifically the revenue from the connected partner program"
101,The second dimension as I mentioned earlier is that the connected system has actually given us some incremental capabilities to sell in during renewals and this is actually having a positive impact on those agreements
102,We are starting to see some new client wins that are based on the capabilities of the connected system and weâ€™ll have some announcements to that affect in the future
103,"But as Mitch said, our primary focus really is on conversions and we expect that ramp to be in the back half of next year"
104,and we are getting very good client feedback and the teams are executing well
105,"Yeah, so a couple of things"
106,"On marketing effectiveness, you know we saw our marketing effectiveness assets this quarter deliver 15.6% growth, that was all organic, so no acquisitions are relevant in that numbers and thatâ€™s really driven by the progress that weâ€™re seeing with Nielsen Catalina Solutions, the Marketing Cloud, Repucom, they were all up double digits"
107,So we do see strong demand and higher growth in the second half on those products and we feel good about the 15% to 20% range
108,"In terms of Visual IQ, this is an acquisition that weâ€™re actually really excited about the capabilities of Visual IQ, because it is falling right in the suite space of an area that has very high demand from our clients around marketing mix modeling and multi touch attribution"
109,The revenue contribution wonâ€™t be significant
110,This really is a Buy versus Build situation for us where we actually get to market faster with a much better product
111,"It will actually cannibalize some of the revenue in our existing business in the near term, but longer term it will be accretive to growth"
112,"And then in terms of digital, while we donâ€™t break out necessarily our digital revenue"
113,", we feel pretty good about a few things"
114,"Number one, the progress that we are making with Digital Content Ratings and Digital Ad Ratings and digital TV ratings are all products and progress that is accretive to the growth rate in the Watch business"
115,"So to the earlier question around whether or not we are seeing incremental growth in the business, those things are actually contributing to the growth of the business and its why weâ€™ve"
116,been you know sort of marching along at a pretty steady growth rate in our Watch business over the last couple of years
117,"And then on your last point on other Watch, weâ€™ll be on track for the prior framework of down 10% for the year in 2017."
118,"Yeah, on the Audio timing, you know we saw the results in the quarter being down roughly 7%"
119,"So as youâ€™ve seen us report from time-to-time, the timing of the deliveries of an Audio will impact our growth rates"
120,So last year in the third quarter we had more of the deliveries in the third quarter versus the fourth quarter this year
121,Itâ€™s a little bit more balanced
122,so you saw that skew the rates
123,That should balance out between the 3Q and 4Q results
124,"On an underlying basis, we expect the Audio business to be you know roughly flat for the year, which is in line with the framework that we gave"
125,"I mentioned earlier to the question from Toni, that client CEOs are clear, that they know they need to invest in growth in their business but only some of them have actually started to take action of that yet"
126,and so thatâ€™s really going to be the wildcard
127,"Yeah, so we gave a framework last quarter on this and"
128,Iâ€™ll just reiterate that
129,We said our total Buy business is down 2.5% to 3%
130,On a year-to-date basis we are at about 2.6% down
131,Developed Buy we said is going to be down minus-3 to minus-5 year-to-date
132,As I said we are at about 4.6% and given that we have one quarter left in the year
133,We donâ€™t expect improvement in the fourth quarter
134,Emerging markets 8% to 10%
135,"You know weâ€™ve been trending towards the high end year-to-date, just a little over 10% and then corporate is down 60 year-to-date, weâ€™re down 54.5."
136,So that gives you the pieces for the Buy business being down 2.5% to 3%
137,On the Watch business we said up 11% to 13% year-to-date
138,Weâ€™re at 10.6%
139,Audio is going to be flat
140,We had a 130 basis points headwind in the third quarter that wonâ€™t repeat on the Watch side of our business
141,Audience measurement in Video and Text
142,", 14% to 16% marketing effect is 15% to 20% and other Watch as I said down 10%"
143,So that just give you the framework for how we see the guidance shaping up
144,and we said new change to our overall guidance
145,Weâ€™
146,"ll give guidance on 2018 in our Investor Day in a couple of weeks, and weâ€™"
147,ll unpack all the details at that time
