,Sentences
67,"Similarly, as we consider the recent record sales results, many of the sales we have closed over the course of this fiscal year will not begin to have an impact on reported revenues until late fiscal 2018, 2019, and in some cases, even 2020."
68,The growth in revenue attributed to Net New Business was offset by negative 2 points of internal growth
69,Our general growth comparison was impacted by the recognition of $4 million of revenues in the third quarter of 2016 related to the recontracting of a single APTP contract
70,"Excluding the impact of that revenue, internal growth would've been modestly positive; and GTO organic growth would've been 5%"
71,"GTO earnings before taxes rose 10% to $44 million, as we continue to realize positive operating leverage, especially for Net New Business"
72,Moving on to slide 11.
73,"Broadridge's annual free cash flow generation is typically weighted to the second half of the year, and I expect fiscal 2017 to follow the same pattern"
74,Broadridge generated $130 million in free cash flow in the third quarter and $93 million year-to-date
75,"We continue to expect to achieve our guidance for the full-year free cash flow of $350 million to $400 million, inclusive of unusually high capital expenditures"
76,"At this point, we expect to be in the lower half of that range"
77,Broadridge will continue to balance smart investments in its business with returning capital to shareholders
78,"During the third quarter, we invested $38 million in capital expenditures and software spend and spent $20 million net of cash to acquire Message Automation, adding to the compliance capabilities of our GTO business"
79,We also want to maintain an efficient and lean capital structure
80,"So, as our cash flow picked up, we increased our share repurchase activity"
81,"In total, Broadridge repurchased 1.6 million shares for an average price of $69."
82,That brought our quarter-end outstanding share count to 117.1 million
83,That capital return was in addition to the $40 million return with the quarterly dividend
84,"Now, let's turn to our fiscal year 2017 guidance, which can be found on slide 12."
85,We are reaffirming our guidance for the full year
86,We continue to expect total revenue growth to be in the range of 40% to 42%
87,"We now expect our event-driven revenues to be higher in the fourth quarter than they were a year ago, as some of the meaningful mutual fund proxy event-driven activity for calendar year 2017, which we highlighted in our February call, is now likely to occur on fiscal fourth quarter"
88,"The increase in event-driven revenue, along with associated distribution revenues, is likely to push our reported fiscal 2017 revenues closer to high end of the projected full-year range"
89,"For recurring fee revenues, we were reaffirming our guidance of 29% to 31% growth"
90,"With a lower than expected revenue contribution from NACC, we expect recurring fee revenue growth to be closer to the lower end of that range"
91,"Excluding the impact of NACC, we expect recurring fee revenues to grow 6% to 7%, including organic growth of approximately 5%"
92,We expect adjusted EPS growth to be in the middle of our 12% to 17% range or 13% to 15%
93,There are few factors at play in the fourth quarter to note
94,"One, we expect ICS, excluding NACC, have a nice finish to the year on recurring fee and earnings growth"
95,"Two, NACC is expected to have a seasonally lighter contribution to the fourth quarter, and therefore, will be less meaningful to the quarter's earnings growth"
96,"And finally, we expect to incur higher expenses related to efficiency initiatives"
97,Keeping our costs in check is critical to our overall growth strategy
98,"And these initiatives will help to position us for additional growth by enabling us to reinvest in our business, while delivering bottom line growth in fiscal 2018 and 2019."
99,Our final key metric is closed sales
100,"As Rich noted earlier, we have reported record closed sales, and our pipeline remained strong"
101,"As a result, we expect to finish the year in the upper half of our closed sales guidance of $140 million to $180 million"
102,One additional housekeeping item with regards to our guidance
103,We are raising our forecast for segment profit margins for GTO to approximately 21% from approximately 19.5%
104,That change reflects the healthy increase in GTO profits for the first nine months and our expectations for broadly similar margin in the fourth quarter
105,"So, to sum up, Broadridge reported strong third quarter results, with double-digit growth in revenues, adjusted EPS, and closed sales, and remain on track to deliver our fiscal year 2017 guidance on key metrics of recurring fee revenue growth, adjusted EPS, and closed sales"
106,"We continue to maintain a balanced approach to capital utilization, investing in our business while taking advantage of the increase with seasonal cash flow to step up repurchase activity"
107,Broadridge remains focused on disciplined expense management
108,"We expect spending on efficiency initiatives to increase in the fourth quarter, as we position the business for more growth"
109,We look forward to closing out fiscal year 2017 and updating you on our plan for fiscal year 2018 on our August call
110,"With that, I will now hand the call back to Rich for his closing remarks"
111,"And Connor (44:27), this is Jim"
112,And it sounds like you did catch the comment on the lag between sales and revenue recognition
113,"Again, it's a great success"
114,We've built up a good set of deals in our revenue backlog
115,"And because it's skewing towards larger deals that Rich mentioned, we'll take a little bit more time to see the revenue flow in"
116,"So, there'll be a little bit of delayed gratification"
117,"That said, it's giving us very good visibility into the next couple of fiscal years, which is a good spot to be in"
118,Unknown Speaker Sure
119,Great
120,"And Rich, you captured exactly why, which is as I can tell you since I've been here, this is a recurring activity at Broadridge"
121,"Sometimes, it's more formal, less formal"
122,"As Rich said, maybe a bit more intensity and formality around this"
123,But this is kind of a muscle that we exercise pretty regularly
124,"So, just sort of giving you a heads up that we could see a little bit of elevated expense in the fourth quarter for that, as part of laying our foundation for more growth"
