,Word,Lemma,POSTag,Shape
129,and,and,CC,xxx
130,storage,storage,NN,xxxx
131,solutions,solution,NNS,xxxx
132,across,across,IN,xxxx
133,a,a,DT,x
134,range,range,NN,xxxx
135,of,of,IN,xx
136,high,high,JJ,xxxx
137,growth,growth,NN,xxxx
138,markets,market,NNS,xxxx
139,"
","
",_SP,"
"
140,Now,now,RB,Xxx
141,",",",",",",","
142,I,-PRON-,PRP,X
143,will,will,MD,xxxx
144,share,share,VB,xxxx
145,details,detail,NNS,xxxx
146,from,from,IN,xxxx
147,each,each,DT,xxxx
148,of,of,IN,xx
149,our,-PRON-,PRP$,xxx
150,business,business,NN,xxxx
151,units,unit,NNS,xxxx
152,",",",",",",","
153,followed,follow,VBN,xxxx
154,by,by,IN,xx
155,our,-PRON-,PRP$,xxx
156,perspectives,perspective,NNS,xxxx
157,on,on,IN,xx
158,industry,industry,NN,xxxx
159,dynamics,dynamic,NNS,xxxx
160,and,and,CC,xxx
161,an,an,DT,xx
162,outline,outline,NN,xxxx
163,of,of,IN,xx
164,our,-PRON-,PRP$,xxx
165,corporate,corporate,JJ,xxxx
166,strategy,strategy,NN,xxxx
167,"
","
",_SP,"
"
168,In,in,IN,Xx
169,our,-PRON-,PRP$,xxx
170,Compute,Compute,NNP,Xxxxx
171,and,and,CC,xxx
172,Networking,Networking,NNP,Xxxxx
173,Business,Business,NNP,Xxxxx
174,Unit,Unit,NNP,Xxxx
175,",",",",",",","
176,we,-PRON-,PRP,xx
177,saw,see,VBD,xxx
178,robust,robust,JJ,xxxx
179,growth,growth,NN,xxxx
180,in,in,IN,xx
181,Q4,Q4,NNP,Xd
182,revenue,revenue,NN,xxxx
183,and,and,CC,xxx
184,profitability,profitability,NN,xxxx
185,compared,compare,VBN,xxxx
186,with,with,IN,xxxx
187,the,the,DT,xxx
188,prior,prior,JJ,xxxx
189,year,year,NN,xxxx
190,"
","
",_SP,"
"
191,Our,-PRON-,PRP$,Xxx
192,results,result,NNS,xxxx
193,were,be,VBD,xxxx
194,driven,drive,VBN,xxxx
195,by,by,IN,xx
196,strong,strong,JJ,xxxx
197,demand,demand,NN,xxxx
198,in,in,IN,xx
199,Cloud,Cloud,NNP,Xxxxx
200,and,and,CC,xxx
201,Graphics,Graphics,NNPS,Xxxxx
202,",",",",",",","
203,complemented,complement,VBN,xxxx
204,by,by,IN,xx
205,a,a,DT,x
206,healthy,healthy,JJ,xxxx
207,pricing,pricing,NN,xxxx
208,environment,environment,NN,xxxx
209,"
","
",_SP,"
"
210,Revenue,revenue,NN,Xxxxx
211,growth,growth,NN,xxxx
212,from,from,IN,xxxx
213,these,these,DT,xxxx
214,two,two,CD,xxx
215,segments,segment,NNS,xxxx
216,significantly,significantly,RB,xxxx
217,exceeded,exceed,VBD,xxxx
218,overall,overall,JJ,xxxx
219,CNBU,cnbu,JJ,XXXX
220,growth,growth,NN,xxxx
221,",",",",",",","
222,which,which,WDT,xxxx
223,more,more,RBR,xxxx
224,than,than,IN,xxxx
225,doubled,double,VBD,xxxx
226,compared,compare,VBN,xxxx
227,with,with,IN,xxxx
228,the,the,DT,xxx
229,year,year,NN,xxxx
230,ago,ago,RB,xxx
231,quarter,quarter,NN,xxxx
232,"
","
",_SP,"
"
233,Cloud,cloud,NN,Xxxxx
234,sales,sale,NNS,xxxx
235,are,be,VBP,xxx
236,supported,support,VBN,xxxx
237,by,by,IN,xx
238,increasing,increase,VBG,xxxx
239,DRAM,DRAM,NNP,XXXX
240,content,content,NN,xxxx
241,per,per,IN,xxx
242,server,server,NN,xxxx
243,",",",",",",","
244,which,which,WDT,xxxx
245,is,be,VBZ,xx
246,up,up,RB,xx
247,nearly,nearly,RB,xxxx
248,50,50,CD,dd
249,%,%,NN,%
250,versus,versus,IN,xxxx
251,a,a,DT,x
252,year,year,NN,xxxx
253,ago,ago,RB,xxx
254,"
","
",_SP,"
"
255,In,in,IN,Xx
256,Graphics,graphic,NNS,Xxxxx
257,",",",",",",","
258,we,-PRON-,PRP,xx
259,continue,continue,VBP,xxxx
260,to,to,TO,xx
261,leverage,leverage,VB,xxxx
262,our,-PRON-,PRP$,xxx
263,industry,industry,NN,xxxx
264,leading,lead,VBG,xxxx
265,GDDR5,GDDR5,NNS,XXXXd
266,and,and,CC,xxx
267,GDDR5X,GDDR5X,NNP,XXXXdX
268,performance,performance,NN,xxxx
269,to,to,TO,xx
270,address,address,VB,xxxx
271,strong,strong,JJ,xxxx
272,demand,demand,NN,xxxx
273,",",",",",",","
274,primarily,primarily,RB,xxxx
275,from,from,IN,xxxx
276,gaming,game,VBG,xxxx
277,"
","
",_SP,"
"
278,The,the,DT,Xxx
279,business,business,NN,xxxx
280,unit,unit,NN,xxxx
281,is,be,VBZ,xx
282,also,also,RB,xxxx
283,benefiting,benefit,VBG,xxxx
284,from,from,IN,xxxx
285,the,the,DT,xxx
286,initial,initial,JJ,xxxx
287,ramp,ramp,NN,xxxx
288,of,of,IN,xx
289,our,-PRON-,PRP$,xxx
290,first,first,JJ,xxxx
291,-,-,HYPH,-
292,generation,generation,NN,xxxx
293,1X,1x,NN,dX
294,8-gigabit,8-gigabit,CD,d-xxxx
295,DDR4,DDR4,NNP,XXXd
296,product,product,NN,xxxx
297,",",",",",",","
298,which,which,WDT,xxxx
299,was,be,VBD,xxx
300,sold,sell,VBN,xxxx
301,primarily,primarily,RB,xxxx
302,into,into,IN,xxxx
303,the,the,DT,xxx
304,client,client,NN,xxxx
305,and,and,CC,xxx
306,cloud,cloud,NN,xxxx
307,segments,segment,NNS,xxxx
308,"
","
",_SP,"
"
309,In,in,IN,Xx
310,fiscal,fiscal,JJ,xxxx
311,Q1,q1,NN,Xd
312,",",",",",",","
313,we,-PRON-,PRP,xx
314,anticipate,anticipate,VBP,xxxx
315,continued,continued,JJ,xxxx
316,growth,growth,NN,xxxx
317,of,of,IN,xx
318,our,-PRON-,PRP$,xxx
319,1X,1x,JJ,dX
320,portfolio,portfolio,NN,xxxx
321,",",",",",",","
322,coincident,coincident,NN,xxxx
323,with,with,IN,xxxx
324,the,the,DT,xxx
325,ramp,ramp,NN,xxxx
326,of,of,IN,xx
327,our,-PRON-,PRP$,xxx
328,second,second,JJ,xxxx
329,-,-,HYPH,-
330,generation,generation,NN,xxxx
331,1X,1x,NN,dX
332,8-gigabit,8-gigabit,CD,d-xxxx
333,DDR4,DDR4,NNP,XXXd
334,and,and,CC,xxx
335,GDDR5,gddr5,JJ,XXXXd
336,products,product,NNS,xxxx
337,",",",",",",","
338,both,both,DT,xxxx
339,of,of,IN,xx
340,which,which,WDT,xxxx
341,have,have,VBP,xxxx
342,already,already,RB,xxxx
343,been,be,VBN,xxxx
344,validated,validate,VBN,xxxx
345,at,at,IN,xx
346,certain,certain,JJ,xxxx
347,partners,partner,NNS,xxxx
348,and,and,CC,xxx
349,customers,customer,NNS,xxxx
350,"
","
",_SP,"
"
351,We,-PRON-,PRP,Xx
352,also,also,RB,xxxx
353,received,receive,VBD,xxxx
354,initial,initial,JJ,xxxx
355,customer,customer,NN,xxxx
356,qualifications,qualification,NNS,xxxx
357,on,on,IN,xx
358,our,-PRON-,PRP$,xxx
359,TSV,TSV,NNP,XXX
360,-,-,HYPH,-
361,stacked,stack,VBN,xxxx
362,DDR4,ddr4,JJ,XXXd
363,products,product,NNS,xxxx
364,",",",",",",","
365,enabling,enable,VBG,xxxx
366,modules,module,NNS,xxxx
367,with,with,IN,xxxx
368,up,up,IN,xx
369,to,to,TO,xx
370,128,128,CD,ddd
371,gigabyte,gigabyte,NNS,xxxx
372,and,and,CC,xxx
373,the,the,DT,xxx
374,highest,high,JJS,xxxx
375,speeds,speed,NNS,xxxx
376,supported,support,VBN,xxxx
377,on,on,IN,xx
378,industry,industry,NN,xxxx
379,standard,standard,JJ,xxxx
380,server,server,NN,xxxx
381,platforms,platform,NNS,xxxx
382,"
","
",_SP,"
"
383,These,these,DT,Xxxxx
384,products,product,NNS,xxxx
385,address,address,VBP,xxxx
386,the,the,DT,xxx
387,growing,grow,VBG,xxxx
388,demand,demand,NN,xxxx
389,for,for,IN,xxx
390,analytics,analytic,NNS,xxxx
391,and,and,CC,xxx
392,in,in,IN,xx
393,-,-,HYPH,-
394,memory,memory,NN,xxxx
395,databases,database,NNS,xxxx
396,in,in,IN,xx
397,both,both,CC,xxxx
398,the,the,DT,xxx
399,enterprise,enterprise,NN,xxxx
400,and,and,CC,xxx
401,cloud,cloud,NN,xxxx
402,segments,segment,NNS,xxxx
403,"
","
",_SP,"
"
404,Fourth,fourth,JJ,Xxxxx
405,quarter,quarter,NN,xxxx
406,revenues,revenue,NNS,xxxx
407,in,in,IN,xx
408,our,-PRON-,PRP$,xxx
409,Mobile,Mobile,NNP,Xxxxx
410,Business,Business,NNP,Xxxxx
411,Unit,Unit,NNP,Xxxx
412,",",",",",",","
413,were,be,VBD,xxxx
414,driven,drive,VBN,xxxx
415,by,by,IN,xx
416,a,a,DT,x
417,favorable,favorable,JJ,xxxx
418,pricing,pricing,NN,xxxx
419,environment,environment,NN,xxxx
420,and,and,CC,xxx
421,significant,significant,JJ,xxxx
422,growth,growth,NN,xxxx
423,in,in,IN,xx
424,our,-PRON-,PRP$,xxx
425,eMCP,eMCP,NNP,xXXX
426,business,business,NN,xxxx
427,"
","
",_SP,"
"
428,Due,due,IN,Xxx
429,to,to,IN,xx
430,strong,strong,JJ,xxxx
431,execution,execution,NN,xxxx
432,",",",",",",","
433,sales,sale,NNS,xxxx
434,from,from,IN,xxxx
435,our,-PRON-,PRP$,xxx
436,mobile,mobile,JJ,xxxx
437,NAND,NAND,NNP,XXXX
438,and,and,CC,xxx
439,eMCP,eMCP,NNP,xXXX
440,solutions,solution,NNS,xxxx
441,nearly,nearly,RB,xxxx
442,doubled,double,VBD,xxxx
443,year,year,NN,xxxx
444,-,-,HYPH,-
445,over,over,IN,xxxx
446,-,-,HYPH,-
447,year,year,NN,xxxx
448,"
","
",_SP,"
"
449,We,-PRON-,PRP,Xx
450,believe,believe,VBP,xxxx
451,that,that,IN,xxxx
452,increased,increase,VBD,xxxx
453,DRAM,DRAM,NNP,XXXX
454,and,and,CC,xxx
455,Flash,Flash,NNP,Xxxxx
456,capacities,capacity,NNS,xxxx
457,in,in,IN,xx
458,flagship,flagship,NN,xxxx
459,smartphones,smartphone,NNS,xxxx
460,will,will,MD,xxxx
461,continue,continue,VB,xxxx
462,due,due,JJ,xxx
463,in,in,IN,xx
464,part,part,NN,xxxx
465,to,to,IN,xx
466,new,new,JJ,xxx
467,applications,application,NNS,xxxx
468,such,such,JJ,xxxx
469,as,as,IN,xx
470,augmented,augment,VBN,xxxx
471,reality,reality,NN,xxxx
472,in,in,IN,xx
473,mobile,mobile,JJ,xxxx
474,devices,device,NNS,xxxx
475,"
","
",_SP,"
"
476,Our,-PRON-,PRP$,Xxx
477,roadmap,roadmap,NN,xxxx
478,of,of,IN,xx
479,new,new,JJ,xxx
480,LPDRAM,LPDRAM,NNP,XXXX
481,",",",",",",","
482,discrete,discrete,JJ,xxxx
483,managed,manage,VBD,xxxx
484,NAND,NAND,NNP,XXXX
485,and,and,CC,xxx
486,eMCP,eMCP,NNP,xXXX
487,offerings,offering,NNS,xxxx
488,position,position,VBP,xxxx
489,us,-PRON-,PRP,xx
490,well,well,RB,xxxx
491,to,to,TO,xx
492,address,address,VB,xxxx
493,these,these,DT,xxxx
494,market,market,NN,xxxx
495,requirements,requirement,NNS,xxxx
496,"
","
",_SP,"
"
497,In,in,IN,Xx
498,fiscal,fiscal,JJ,xxxx
499,Q4,Q4,NNP,Xd
500,",",",",",",","
501,we,-PRON-,PRP,xx
502,achieved,achieve,VBD,xxxx
503,our,-PRON-,PRP$,xxx
504,first,first,JJ,xxxx
505,1X,1x,JJ,dX
506,LPDRAM,LPDRAM,NNS,XXXX
507,qualification,qualification,NN,xxxx
508,at,at,IN,xx
509,a,a,DT,x
510,major,major,JJ,xxxx
511,Mobile,Mobile,NNP,Xxxxx
512,OEM,OEM,NNP,XXX
513,and,and,CC,xxx
514,have,have,VBP,xxxx
515,several,several,JJ,xxxx
516,others,other,NNS,xxxx
517,underway,underway,JJ,xxxx
518,"
","
",_SP,"
"
519,Also,also,RB,Xxxx
520,",",",",",",","
521,our,-PRON-,PRP$,xxx
522,technology,technology,NN,xxxx
523,capabilities,capability,NNS,xxxx
524,in,in,IN,xx
525,1X,1x,JJ,dX
526,LPDRAM,LPDRAM,NNP,XXXX
527,Package,Package,NNP,Xxxxx
528,-,-,HYPH,-
529,on,on,IN,xx
530,-,-,HYPH,-
531,Package,package,NN,Xxxxx
532,products,product,NNS,xxxx
533,allow,allow,VBP,xxxx
534,us,-PRON-,PRP,xx
535,to,to,TO,xx
536,offer,offer,VB,xxxx
537,cost,cost,VB,xxxx
538,effective,effective,JJ,xxxx
539,",",",",",",","
540,high,high,JJ,xxxx
541,capacity,capacity,NN,xxxx
542,mobile,mobile,NN,xxxx
543,solutions,solution,NNS,xxxx
544,ranging,range,VBG,xxxx
545,from,from,IN,xxxx
546,3,3,CD,d
547,gigabyte,gigabyte,NN,xxxx
548,to,to,IN,xx
549,8,8,CD,d
550,gigabyte,gigabyte,NN,xxxx
551,"
","
",_SP,"
"
552,We,-PRON-,PRP,Xx
553,expect,expect,VBP,xxxx
554,volume,volume,NN,xxxx
555,shipments,shipment,NNS,xxxx
556,of,of,IN,xx
557,these,these,DT,xxxx
558,new,new,JJ,xxx
559,products,product,NNS,xxxx
560,in,in,IN,xx
561,fiscal,fiscal,JJ,xxxx
562,2018,2018,CD,dddd
563,following,follow,VBG,xxxx
564,successful,successful,JJ,xxxx
565,customer,customer,NN,xxxx
566,qualifications,qualification,NNS,xxxx
567,"
","
",_SP,"
"
568,During,during,IN,Xxxxx
569,the,the,DT,xxx
570,fourth,fourth,JJ,xxxx
571,quarter,quarter,NN,xxxx
572,",",",",",",","
573,we,-PRON-,PRP,xx
574,also,also,RB,xxxx
575,qualified,qualify,VBD,xxxx
576,our,-PRON-,PRP$,xxx
577,first,first,JJ,xxxx
578,3D,3d,JJ,dX
579,TLC,TLC,NNP,XXX
580,eMCP,eMCP,NNP,xXXX
581,and,and,CC,xxx
582,eMMC,eMMC,NNP,xXXX
583,solutions,solution,NNS,xxxx
584,at,at,IN,xx
585,a,a,DT,x
586,major,major,JJ,xxxx
587,chipset,chipset,NN,xxxx
588,vendor,vendor,NN,xxxx
589,and,and,CC,xxx
590,now,now,RB,xxx
591,have,have,VBP,xxxx
592,dozens,dozen,NNS,xxxx
593,of,of,IN,xx
594,high,high,JJ,xxxx
595,-,-,HYPH,-
596,density,density,NN,xxxx
597,products,product,NNS,xxxx
598,in,in,IN,xx
599,qualification,qualification,NN,xxxx
600,with,with,IN,xxxx
601,several,several,JJ,xxxx
602,OEMs,oem,NNS,XXXx
603,.,.,.,.
604,We,-PRON-,PRP,Xx
605,expect,expect,VBP,xxxx
606,production,production,NN,xxxx
607,shipments,shipment,NNS,xxxx
608,to,to,TO,xx
609,start,start,VB,xxxx
610,later,later,RB,xxxx
611,in,in,IN,xx
612,2017,2017,CD,dddd
613,.,.,.,.
614,Our,-PRON-,PRP$,Xxx
615,64-layer,64-layer,CD,dd-xxxx
616,3D,3d,NN,dX
617,TLC,TLC,NNP,XXX
618,UFS,UFS,NNP,XXX
619,products,product,NNS,xxxx
620,will,will,MD,xxxx
621,also,also,RB,xxxx
622,start,start,VB,xxxx
623,OEM,OEM,NNP,XXX
624,qualifications,qualification,NNS,xxxx
625,later,later,RB,xxxx
626,in,in,IN,xx
627,2017,2017,CD,dddd
628,",",",",",",","
629,enabling,enable,VBG,xxxx
630,us,-PRON-,PRP,xx
631,to,to,TO,xx
632,participate,participate,VB,xxxx
633,in,in,IN,xx
634,the,the,DT,xxx
635,mobile,mobile,JJ,xxxx
636,market,market,NN,xxxx
637,’s,’s,POS,’x
638,highest,high,JJS,xxxx
639,density,density,NN,xxxx
640,designs,design,VBZ,xxxx
641,"
","
",_SP,"
"
642,The,the,DT,Xxx
643,Storage,Storage,NNP,Xxxxx
644,Business,Business,NNP,Xxxxx
645,Unit,Unit,NNP,Xxxx
646,recorded,record,VBD,xxxx
647,a,a,DT,x
648,revenue,revenue,NN,xxxx
649,increase,increase,NN,xxxx
650,of,of,IN,xx
651,71,71,CD,dd
652,%,%,NN,%
653,in,in,IN,xx
654,Q4,Q4,NNP,Xd
655,compared,compare,VBN,xxxx
656,with,with,IN,xxxx
657,the,the,DT,xxx
658,prior,prior,JJ,xxxx
659,year,year,NN,xxxx
660,quarter,quarter,NN,xxxx
661,",",",",",",","
662,supported,support,VBN,xxxx
663,by,by,IN,xx
664,strong,strong,JJ,xxxx
665,demand,demand,NN,xxxx
666,for,for,IN,xxx
667,our,-PRON-,PRP$,xxx
668,SSD,ssd,NN,XXX
669,product,product,NN,xxxx
670,portfolio,portfolio,NN,xxxx
671,"
","
",_SP,"
"
672,Late,late,RB,Xxxx
673,in,in,IN,xx
674,the,the,DT,xxx
675,fourth,fourth,JJ,xxxx
676,quarter,quarter,NN,xxxx
677,",",",",",",","
678,we,-PRON-,PRP,xx
679,identified,identify,VBD,xxxx
680,and,and,CC,xxx
681,corrected,correct,VBD,xxxx
682,a,a,DT,x
683,flash,flash,NN,xxxx
684,component,component,NN,xxxx
685,issue,issue,NN,xxxx
686,on,on,IN,xx
687,select,select,JJ,xxxx
688,TLC,TLC,NNP,XXX
689,3D,3d,NN,dX
690,NAND,NAND,NNP,XXXX
691,products,product,NNS,xxxx
692,"
","
",_SP,"
"
693,We,-PRON-,PRP,Xx
694,paused,pause,VBD,xxxx
695,shipments,shipment,NNS,xxxx
696,of,of,IN,xx
697,affected,affected,JJ,xxxx
698,products,product,NNS,xxxx
699,as,as,IN,xx
700,we,-PRON-,PRP,xx
701,worked,work,VBD,xxxx
702,to,to,TO,xx
703,implement,implement,VB,xxxx
704,a,a,DT,x
705,solution,solution,NN,xxxx
706,to,to,IN,xx
707,the,the,DT,xxx
708,issue,issue,NN,xxxx
709,",",",",",",","
710,which,which,WDT,xxxx
711,appeared,appear,VBD,xxxx
712,only,only,RB,xxxx
713,under,under,IN,xxxx
714,a,a,DT,x
715,narrow,narrow,JJ,xxxx
716,set,set,NN,xxx
717,of,of,IN,xx
718,performance,performance,NN,xxxx
719,conditions,condition,NNS,xxxx
720,"
","
",_SP,"
"
721,As,as,IN,Xx
722,a,a,DT,x
723,result,result,NN,xxxx
724,",",",",",",","
725,our,-PRON-,PRP$,xxx
726,SSD,ssd,NN,XXX
727,revenue,revenue,NN,xxxx
728,declined,decline,VBD,xxxx
729,sequentially,sequentially,RB,xxxx
730,during,during,IN,xxxx
731,the,the,DT,xxx
732,quarter,quarter,NN,xxxx
733,"
","
",_SP,"
"
734,Shipments,shipment,NNS,Xxxxx
735,have,have,VBP,xxxx
736,now,now,RB,xxx
737,restarted,restart,VBN,xxxx
738,and,and,CC,xxx
739,we,-PRON-,PRP,xx
740,expect,expect,VBP,xxxx
741,to,to,TO,xx
742,resume,resume,VB,xxxx
743,solid,solid,JJ,xxxx
744,sequential,sequential,JJ,xxxx
745,SSD,ssd,NN,XXX
746,revenue,revenue,NN,xxxx
747,growth,growth,NN,xxxx
748,in,in,IN,xx
749,Q1,Q1,NNP,Xd
750,.,.,.,.
751,We,-PRON-,PRP,Xx
752,continued,continue,VBD,xxxx
753,to,to,TO,xx
754,garner,garner,VB,xxxx
755,positive,positive,JJ,xxxx
756,momentum,momentum,NN,xxxx
757,with,with,IN,xxxx
758,our,-PRON-,PRP$,xxx
759,SSD,ssd,NN,XXX
760,products,product,NNS,xxxx
761,across,across,IN,xxxx
762,a,a,DT,x
763,broad,broad,JJ,xxxx
764,range,range,NN,xxxx
765,of,of,IN,xx
766,customers,customer,NNS,xxxx
767,"
","
",_SP,"
"
768,Our,-PRON-,PRP$,Xxx
769,flagship,flagship,NN,xxxx
770,SATA,SATA,VBZ,XXXX
771,5100,5100,CD,dddd
772,SSD,SSD,NNP,XXX
773,has,have,VBZ,xxx
774,been,be,VBN,xxxx
775,qualified,qualify,VBN,xxxx
776,at,at,IN,xx
777,enterprise,enterprise,NN,xxxx
778,server,server,NN,xxxx
779,OEMs,oem,NNS,XXXx
780,",",",",",",","
781,cloud,cloud,NN,xxxx
782,service,service,NN,xxxx
783,providers,provider,NNS,xxxx
784,and,and,CC,xxx
785,Fortune,Fortune,NNP,Xxxxx
786,500,500,CD,ddd
787,companies,company,NNS,xxxx
788,"
","
",_SP,"
"
789,Demand,demand,NN,Xxxxx
790,for,for,IN,xxx
791,our,-PRON-,PRP$,xxx
792,client,client,NN,xxxx
793,SSDs,ssd,NNS,XXXx
794,is,be,VBZ,xx
795,also,also,RB,xxxx
796,strong,strong,JJ,xxxx
797,",",",",",",","
798,with,with,IN,xxxx
799,Micron,Micron,NNP,Xxxxx
800,shipping,shipping,NN,xxxx
801,solutions,solution,NNS,xxxx
802,to,to,IN,xx
803,most,most,JJS,xxxx
804,leading,leading,JJ,xxxx
805,PC,pc,NN,XX
806,OEMs,oem,NNS,XXXx
807,.,.,.,.
808,We,-PRON-,PRP,Xx
809,see,see,VBP,xxx
810,healthy,healthy,JJ,xxxx
811,demand,demand,NN,xxxx
812,trends,trend,NNS,xxxx
813,for,for,IN,xxx
814,SSDs,ssd,NNS,XXXx
815,moving,move,VBG,xxxx
816,forward,forward,RB,xxxx
817,"
","
",_SP,"
"
818,Client,client,NN,Xxxxx
819,SSD,ssd,NN,XXX
820,attach,attach,NN,xxxx
821,rates,rate,NNS,xxxx
822,continue,continue,VBP,xxxx
823,to,to,TO,xx
824,increase,increase,VB,xxxx
825,"
","
",_SP,"
"
826,And,and,CC,Xxx
827,although,although,IN,xxxx
828,storage,storage,NN,xxxx
829,density,density,NN,xxxx
830,growth,growth,NN,xxxx
831,has,have,VBZ,xxx
832,slowed,slow,VBN,xxxx
833,temporarily,temporarily,RB,xxxx
834,due,due,IN,xxx
835,to,to,IN,xx
836,a,a,DT,x
837,tight,tight,JJ,xxxx
838,pricing,pricing,NN,xxxx
839,environment,environment,NN,xxxx
840,",",",",",",","
841,we,-PRON-,PRP,xx
842,foresee,foresee,VBP,xxxx
843,longer,long,JJR,xxxx
844,term,term,NN,xxxx
845,demand,demand,NN,xxxx
846,for,for,IN,xxx
847,higher,high,JJR,xxxx
848,density,density,NN,xxxx
849,SSDs,ssd,NNS,XXXx
850,"
","
",_SP,"
"
851,We,-PRON-,PRP,Xx
852,made,make,VBD,xxxx
853,substantial,substantial,JJ,xxxx
854,progress,progress,NN,xxxx
855,in,in,IN,xx
856,growing,grow,VBG,xxxx
857,our,-PRON-,PRP$,xxx
858,relationships,relationship,NNS,xxxx
859,and,and,CC,xxx
860,our,-PRON-,PRP$,xxx
861,business,business,NN,xxxx
862,with,with,IN,xxxx
863,cloud,cloud,NN,xxxx
864,and,and,CC,xxx
865,hyperscale,hyperscale,NN,xxxx
866,customers,customer,NNS,xxxx
867,in,in,IN,xx
868,fiscal,fiscal,JJ,xxxx
869,2017,2017,CD,dddd
870,.,.,.,.
871,Cloud,Cloud,NNP,Xxxxx
872,data,datum,NNS,xxxx
873,center,center,NN,xxxx
874,customers,customer,NNS,xxxx
875,are,be,VBP,xxx
876,seeking,seek,VBG,xxxx
877,innovative,innovative,JJ,xxxx
878,memory,memory,NN,xxxx
879,and,and,CC,xxx
880,storage,storage,NN,xxxx
881,solutions,solution,NNS,xxxx
882,tailored,tailor,VBN,xxxx
883,to,to,IN,xx
884,their,-PRON-,PRP$,xxxx
885,workloads,workload,NNS,xxxx
886,"
","
",_SP,"
"
887,Micron,Micron,NNP,Xxxxx
