,Sentences
123,"And assuming we execute on the value and the innovation that our customers continue to gain from that, then I think that we'll begin to see them then buy the subscriptions on some of their install base as well"
124,"Thanks, Mitch"
125,"So I think that the thing that is resonating with the customer is if you're looking at the environments that they're all beginning to operate in, they're operating in an environment where they have multiple SaaS providers, multiple cloud providers"
126,They've got their private data centers with applications running
127,They've got their branch networks
128,They've got now edge connectivity with IoT coming in
129,"And so, the robustness of an architecture that they have to have that protects across the network, across the endpoint, across the cloud is really what I think is differentiating it"
130,"And we've also – we've been on a multiyear journey of selling software and subscriptions against the threat intelligence and the malware intelligence that we have, and I think that's what's continuing to pay off"
131,"So I think it's resonating with our customers and it's an architecture that we continue to innovate on, we continue to expand on"
132,"And, Kelly, any comments on the"
133,"Kelly, do you want to take"
134,"James, just to clarify one point or just add to actually, when Kelly says 12% of our product revenue is coming from recurring offers, just to put that in perspective, when I became CEO"
135,"it was 6%,"
136,so we've effectively doubled that
137,"And I think that's certainly helpful, and just we're seeing positive feedback on the launch"
138,"So, I'm sorry that was Simon"
139,In the enterprise switching?
140,"So, thanks for the question, Jeff"
141,"I think that if you look at some of the performance we saw around the world, to your point, in Europe and Asia we've talked about Huawei's activity over the last couple of quarters, I would say that our teams have been very focused on it"
142,I think that the intuitive network [The Network
143,] launch that we did in June really changes the discussion
144,"And where we compete with competitors who their value prop is up front cost of the hardware, I think we're changing the discussion, because if you look at the cost of operating this infrastructure over a five-year period, it's probably 10X"
145,the cost of the upfront hardware
146,So going and helping our customers really reduce that is a value proposition that helps us change the discussion relative to the competition
147,So they continue to be very tough
148,but we think that competing on the price of the box upfront is something that we can shift over the next couple of years
149,"Yes, Erik, thanks for that"
150,"So at our Financial Analyst Conference this summer, we articulated a long range guide in line with what you just described"
151,We're going to have quarters that are going to vary from that
152,but that's definitely our long-term objective
153,And I think our teams are focused now on what is it
154,we need to do for the next wave of this architecture?
155,"Once we have this architecture built where we can actually defend and apply real-time defense against known threats, we can learn about a threat through malware and e-mail, and we can protect against it in the network, in the cloud, in the devices at the endpoint all at the same time"
156,So the teams are working hard to continue to drive innovation there but also looking at what other elements can we fit into this architecture over time
157,And I think that's how we think about the long-term guide
158,"And, Jim, just the market segment perspective that is probably pretty clear"
159,We saw service provider pretty much the same as it has been for some period of time
160,"Our largest enterprise customers, which the way we define it"
161,is really just is an organizational segment that we have
162,"We did see – we saw negative mid single digits there, which you saw in the slides"
163,"In our commercial business, we saw 12% growth on a global basis"
164,"and it was double digits in every geography, which is always good to see"
165,Our enterprise customers what I would tell you is that they're some of the biggest customers who take the longest amount of time to evaluate new platforms and new capabilities like The Network
166,as well as this whole SD-WAN discussion
167,So we're actively in those discussions with the enterprise customers
168,And our commercial customers tend to just move more quickly than others
169,"And then finally, on the public sector side, which we didn't talk about a lot, I think the big call out there"
170,I would say is that two quarters ago we talked about the pressure in the federal business
171,Last quarter we said we saw it improving and
172,what I would tell you is that in this quarter we saw the year-end
173,it seemed fairly normal
174,While they still have a lot of leadership roles that haven't been filled and we still have the impending December debt ceiling issue overall for this quarter
175,we saw the federal business pretty much back to what we expected as we closed the quarter
176,So that's probably the commentary I could provide on the market segments
177,"Well, that's it, isn't it?"
178,I'll wrap it
179,"Thanks, everyone again for joining us today"
180,I just want to wrap with a few points
181,"First off, we are committed to executing on this vision to deliver a highly secure intelligent platform for our customers' digital business"
182,And we are laser focused on five key elements of that strategy to enable our customers' success and drive profitable growth for us and shareholder value as well
183,"First, we are fundamentally reinventing networking with our intent-based networking platform"
184,"We intend to further accelerate our leadership here extending intuitive technologies across the broad portfolio that we have while increasing application, visibility and automation"
185,"Secondly, security is fundamental to everything we do"
186,"You can't build a next generation digital business without a comprehensive security strategy across endpoints, network and the cloud"
187,"Third, it is very clear that it's a multi-cloud world, and Cisco is in a unique position to help our customers navigate this by expanding our multi-cloud portfolio and extending our web scale partnerships with strategic cloud providers"
188,Our Google partnership is an example of the work we are doing with all of the large web scale providers
189,"Fourth, we're unlocking the power of the data with advanced analytics such as our solutions AppDynamics, encrypted traffic analytics and Talos threat intelligence"
190,We're also embedding AI and machine learning technologies across the breadth of our portfolio
191,"And lastly, we will continue to deliver a more enhanced customer and employee experience through our broad Collaboration portfolio including our intent to acquire BroadSoft"
192,"Marilyn, I'll turn it back over to you"
