,Sentences
146,"It is the cutting and the welding, those ablative processes, the drilling, which is a shift that you're seeing across a variety of different industries"
147,"So it's difficult to call it out for next year yet, but we think we're in an exceptionally strong position relative to the other technologies and even non-laser technologies at this point in time"
148,"We continue to remain in that range of 50% to 55% and are very, very pleased with executing at the top end of that range"
149,We've mentioned that you're always trying to balance the declines in ASPs across different product lines with new product introductions and getting a benefit from the higher power lasers in different product categories that we get to
150,We also are adding manufacturing capacity
151,Valentin mentioned that we've got a tremendous uptick in unit and kilowatts of power that we have to keep up with
152,"So you also try to balance your manufacturing efficiency with the semi-fixed labor costs that are brought on, the fixed costs that are brought on with increasing depreciation as you're placing buildings and equipment into service"
153,So I'm delighted with where gross margins are at this point in time
154,I think Valentin would probably second that
155,"On the cost side, I think one of the interesting things here is that we think the market price of diodes is still around $10 per watt"
156,"Of course, some company's manufacturing is below that"
157,Our bill of material fully loaded on a large part of our kilowatt lasers is now at less than the market price
158,But the entire bill of material on a cost per watt basis is less than the market price of diodes at the moment
159,"So if nothing else, that should be taken as a point to tremendous advantage to the company"
160,We didn't disclose any backlog information
161,"As usual, the sort of strength on order flow is really reflected in the guidance number"
162,It's pretty similar to what we're seeing in Q1.
163,We'll get another good quarter out of China showing strong year-over-year growth
164,The momentum in Europe continues to be good
165,You'll see a pick-up in Japan in Q2.
166,"Less meaningful, but good backlog in Korea and Russia"
167,as well has a good opening backlog
168,So there's no fundamental change
169,", it's just a continuation of the overall trends"
170,Nothing in particular
171,"I think it's just waiting for the overall trends on order flow through end of Q2 and into the beginning of Q3, seeing how those are going to materialize"
172,You can see – in about 50% of the time you see Q4 being lower than Q3.
173,"And that's generally driven by in those years where you have a strong consumer electronics cycle you can see China revenue a bit lower in Q4, so we'll watch that"
174,"But, we watch everything, Bobby, in terms of the different geographies and applications"
175,"So automotive, I think, is strong, and it's certainly strong and weaker, stronger in some areas and weaker in others"
176,"So, the real strength on automotive at the moment is North America and China, in particular"
177,"Europe's okay, not showing tremendous growth year-over-year on the automotive applications"
178,"And Japan might be an area, where we're starting to get some indications from some of the major customers there that maybe in the second half of the year, the automotive investment cycle may start to improve there where it's been – I'd call Japan as well sluggish like Europe over the last year or so"
179,"But, you're right"
180,", we don't have – it's not like the traditional OEM business where you can rank your predictive visibility more fundamentally"
181,Sorry
182,"I think we've disclosed in the K, and this is very approximate number because I could caution you again, the application date that we get sometimes is not the most accurate, but in all cutting applications both high-power and mid-power and even some of the QCW is about 50% of total revenue"
183,"The welding is about 20%, and then marking and engraving will be the next biggest application after that"
184,"The two main ones, cutting and welding at those levels"
185,"And that's, of course, multiple products,"
186,"Joe, not just high-power"
187,Trends on cutting continue to be very strongly
188,"We continue to see the displacement of the installed base of lasers and then move towards higher power, both with fine metal and that should continue to provide some sustained growth for the company"
189,"Clearly, the welding market is one that we have called out"
190,"We see that over a three-year horizon as being a fundamental area, where we want to execute not just on high-power but on QCW as well"
191,"In terms of like a three to five-year time horizon welding, the welding market we're targeting and growing substantially by displacing not only existing laser, but non-laser welding technology as well"
192,Yeah
193,"I think that's part of it to continue to gain traction with those relationships, continuing to compete fiercely against even the local companies like Raycus and other competitors there"
194,"You've actually seen also a rebound in the business with our largest OEM there this year, and that's benefiting from recovery in their cutting markets"
195,"So, that customer continues to be very much sourcing their fiber laser technology at high-power and QCW from IPG"
196,"So there's different end market dynamics there, so you've got the welding market for EV, electronic vehicles, for batteries and other applications continues to be a driver too"
197,It definitely has continued through April
198,"There's clearly a surprise with the strength with which China started at, because you always think that in January, China orders are going to be slow before China New Year"
199,"And that order flow is very strong, and then it carried on through February and March"
200,"So yeah, it's difficult to quantify like clearly relative to guidance and the outperformance, you can see how much of a surprise that has been to us"
201,"I think sometimes the inflection points on the upside, Jim, are some of the most difficult things to forecast, regardless of how good your relationships are with the OEMs."
202,I think the OEMs themselves find it very difficult to forecast sometimes the adoption curve that they see on some of the applications
203,"For example, the move towards higher power levels"
204,"And that's not just in China, it's even in Europe as well"
205,No
206,"Fundamentally, I think that this is pleasing"
207,"Actually, you'll see our former largest customer will report some stronger sales this year"
208,"So relatively speaking, a little bit more of a concentration there, but also as Valentin mentioned, many new OEMs across a variety of applications as well"
209,"It's only thing, that's having a benefit"
210,You're seeing overall
211,I think global PMIs are at or close to five-year highs
212,They're at that level coming into the end of the year and through Q1.
213,You continue to see some improvement in the European economic environment
214,And there's a bit more momentum there
215,The U.S
216,economy clearly at the moment is pretty strong
217,China credit remains available
218,"So yeah,"
219,"I think the global economies is as strong as it has been for a while, and that helps with the industrial investment cycle"
220,Yeah
221,We're not big on telecom in China at the moment
222,It's a very small part of our business
223,Most of our telecom is outside of China
