,Word,Lemma,POSTag,Shape
76,2017,2017,CD,dddd
77,",",",",",",","
78,we,-PRON-,PRP,xx
79,drove,drive,VBD,xxxx
80,tremendous,tremendous,JJ,xxxx
81,execution,execution,NN,xxxx
82,",",",",",",","
83,growth,growth,NN,xxxx
84,of,of,IN,xx
85,scale,scale,NN,xxxx
86,and,and,CC,xxx
87,delivered,deliver,VBN,xxxx
88,unprecedented,unprecedented,JJ,xxxx
89,customer,customer,NN,xxxx
90,success,success,NN,xxxx
91,"
","
",_SP,"
"
92,And,and,CC,Xxx
93,we,-PRON-,PRP,xx
94,did,do,VBD,xxx
95,this,this,DT,xxxx
96,while,while,IN,xxxx
97,integrating,integrate,VBG,xxxx
98,Demandware,Demandware,NNP,Xxxxx
99,",",",",",",","
100,our,-PRON-,PRP$,xxx
101,largest,large,JJS,xxxx
102,acquisition,acquisition,NN,xxxx
103,ever,ever,RB,xxxx
104,",",",",",",","
105,launching,launch,VBG,xxxx
106,innovative,innovative,JJ,xxxx
107,new,new,JJ,xxx
108,products,product,NNS,xxxx
109,",",",",",",","
110,including,include,VBG,xxxx
111,Einstein,Einstein,NNP,Xxxxx
112,",",",",",",","
113,and,and,CC,xxx
114,adding,add,VBG,xxxx
115,more,more,JJR,xxxx
116,than,than,IN,xxxx
117,"5,000","5,000",CD,"d,ddd"
118,employees,employee,NNS,xxxx
119,"
","
",_SP,"
"
120,When,when,WRB,Xxxx
121,I,-PRON-,PRP,X
122,joined,join,VBD,xxxx
123,Salesforce,Salesforce,NNP,Xxxxx
124,nearly,nearly,RB,xxxx
125,four,four,CD,xxxx
126,years,year,NNS,xxxx
127,ago,ago,RB,xxx
128,",",",",",",","
129,Marc,Marc,NNP,Xxxx
130,and,and,CC,xxx
131,I,-PRON-,PRP,X
132,put,put,VBP,xxx
133,together,together,RB,xxxx
134,a,a,DT,x
135,plan,plan,NN,xxxx
136,to,to,TO,xx
137,become,become,VB,xxxx
138,more,more,RBR,xxxx
139,strategic,strategic,JJ,xxxx
140,to,to,IN,xx
141,our,-PRON-,PRP$,xxx
142,customers,customer,NNS,xxxx
143,and,and,CC,xxx
144,to,to,TO,xx
145,become,become,VB,xxxx
146,more,more,JJR,xxxx
147,of,of,IN,xx
148,an,an,DT,xx
149,enterprise,enterprise,NN,xxxx
150,skilled,skilled,JJ,xxxx
151,company,company,NN,xxxx
152,",",",",",",","
153,and,and,CC,xxx
154,that,that,DT,xxxx
155,plan,plan,NN,xxxx
156,really,really,RB,xxxx
157,had,have,VBD,xxx
158,three,three,CD,xxxx
159,parts,part,NNS,xxxx
160,to,to,IN,xx
161,it,-PRON-,PRP,xx
162,"
","
",_SP,"
"
163,Number,number,NN,Xxxxx
164,one,one,CD,xxx
165,was,be,VBD,xxx
166,the,the,DT,xxx
167,focus,focus,NN,xxxx
168,on,on,IN,xx
169,industry,industry,NN,xxxx
170,"
","
",_SP,"
"
171,This,this,DT,Xxxx
172,is,be,VBZ,xx
173,all,all,RB,xxx
174,about,about,IN,xxxx
175,speaking,speak,VBG,xxxx
176,the,the,DT,xxx
177,language,language,NN,xxxx
178,of,of,IN,xx
179,the,the,DT,xxx
180,customer,customer,NN,xxxx
181,and,and,CC,xxx
182,bringing,bring,VBG,xxxx
183,industry,industry,NN,xxxx
184,expertise,expertise,NN,xxxx
185,and,and,CC,xxx
186,launching,launch,VBG,xxxx
187,industry,industry,NN,xxxx
188,products,product,NNS,xxxx
189,in,in,IN,xx
190,the,the,DT,xxx
191,marketplace,marketplace,NN,xxxx
192,"
","
",_SP,"
"
193,The,the,DT,Xxx
194,second,second,JJ,xxxx
195,was,be,VBD,xxx
196,expanding,expand,VBG,xxxx
197,our,-PRON-,PRP$,xxx
198,international,international,JJ,xxxx
199,reach,reach,NN,xxxx
200,to,to,TO,xx
201,serve,serve,VB,xxxx
202,our,-PRON-,PRP$,xxx
203,global,global,JJ,xxxx
204,customers,customer,NNS,xxxx
205,"
","
",_SP,"
"
206,Very,very,RB,Xxxx
207,",",",",",",","
208,very,very,RB,xxxx
209,important,important,JJ,xxxx
210,"
","
",_SP,"
"
211,And,and,CC,Xxx
212,the,the,DT,xxx
213,last,last,JJ,xxxx
214,was,be,VBD,xxx
215,building,build,VBG,xxxx
216,the,the,DT,xxx
217,world,world,NN,xxxx
218,'s,'s,POS,'x
219,strongest,strong,JJS,xxxx
220,ecosystem,ecosystem,NN,xxxx
221,in,in,IN,xx
222,the,the,DT,xxx
223,cloud,cloud,NN,xxxx
224,",",",",",",","
225,and,and,CC,xxx
226,that,that,DT,xxxx
227,was,be,VBD,xxx
228,with,with,IN,xxxx
229,our,-PRON-,PRP$,xxx
230,SI,SI,NNP,XX
231,partners,partner,NNS,xxxx
232,and,and,CC,xxx
233,our,-PRON-,PRP$,xxx
234,ever,ever,RB,xxxx
235,-,-,HYPH,-
236,expanding,expand,VBG,xxxx
237,ISV,ISV,NNP,XXX
238,community,community,NN,xxxx
239,"
","
",_SP,"
"
240,Well,well,UH,Xxxx
241,today,today,NN,xxxx
242,",",",",",",","
243,we,-PRON-,PRP,xx
244,have,have,VBP,xxxx
245,strategic,strategic,JJ,xxxx
246,relationships,relationship,NNS,xxxx
247,with,with,IN,xxxx
248,the,the,DT,xxx
249,largest,large,JJS,xxxx
250,and,and,CC,xxx
251,most,most,RBS,xxxx
252,successful,successful,JJ,xxxx
253,companies,company,NNS,xxxx
254,in,in,IN,xx
255,the,the,DT,xxx
256,world,world,NN,xxxx
257,"
","
",_SP,"
"
258,We,-PRON-,PRP,Xx
259,'re,be,VBP,'xx
260,inspiring,inspire,VBG,xxxx
261,companies,company,NNS,xxxx
262,of,of,IN,xx
263,all,all,DT,xxx
264,sizes,size,NNS,xxxx
265,",",",",",",","
266,all,all,DT,xxx
267,industries,industry,NNS,xxxx
268,and,and,CC,xxx
269,all,all,DT,xxx
270,geographies,geography,NNS,xxxx
271,"
","
",_SP,"
"
272,We,-PRON-,PRP,Xx
273,have,have,VBP,xxxx
274,clearly,clearly,RB,xxxx
275,become,become,VBN,xxxx
276,the,the,DT,xxx
277,trusted,trust,VBN,xxxx
278,advisor,advisor,NN,xxxx
279,to,to,IN,xx
280,our,-PRON-,PRP$,xxx
281,customers,customer,NNS,xxxx
282,for,for,IN,xxx
283,their,-PRON-,PRP$,xxxx
284,digital,digital,JJ,xxxx
285,transformations,transformation,NNS,xxxx
286,"
","
",_SP,"
"
287,All,all,DT,Xxx
288,of,of,IN,xx
289,this,this,DT,xxxx
290,is,be,VBZ,xx
291,translating,translate,VBG,xxxx
292,to,to,IN,xx
293,our,-PRON-,PRP$,xxx
294,results,result,NNS,xxxx
295,",",",",",",","
296,including,include,VBG,xxxx
297,a,a,DT,x
298,record,record,JJ,xxxx
299,number,number,NN,xxxx
300,of,of,IN,xx
301,big,big,JJ,xxx
302,transactions,transaction,NNS,xxxx
303,"
","
",_SP,"
"
304,In,in,IN,Xx
305,fact,fact,NN,xxxx
306,",",",",",",","
307,we,-PRON-,PRP,xx
308,hit,hit,VBD,xxx
309,a,a,DT,x
310,huge,huge,JJ,xxxx
311,milestone,milestone,NN,xxxx
312,this,this,DT,xxxx
313,fiscal,fiscal,JJ,xxxx
314,year,year,NN,xxxx
315,which,which,WDT,xxxx
316,we,-PRON-,PRP,xx
317,'re,be,VBP,'xx
318,incredibly,incredibly,RB,xxxx
319,proud,proud,JJ,xxxx
320,of,of,IN,xx
321,",",",",",",","
322,and,and,CC,xxx
323,that,that,DT,xxxx
324,was,be,VBD,xxx
325,achieving,achieve,VBG,xxxx
326,100,100,CD,ddd
327,$,$,$,$
328,10,10,CD,dd
329,million,million,CD,xxxx
330,-,-,HYPH,-
331,plus,plus,CC,xxxx
332,relationships,relationship,NNS,xxxx
333,on,on,IN,xx
334,an,an,DT,xx
335,annual,annual,JJ,xxxx
336,basis,basis,NN,xxxx
337,and,and,CC,xxx
338,the,the,DT,xxx
339,number,number,NN,xxxx
340,of,of,IN,xx
341,$,$,$,$
342,20,20,CD,dd
343,million,million,CD,xxxx
344,-,-,HYPH,-
345,plus,plus,CC,xxxx
346,relationships,relationship,NNS,xxxx
347,has,have,VBZ,xxx
348,nearly,nearly,RB,xxxx
349,doubled,double,VBN,xxxx
350,in,in,IN,xx
351,just,just,RB,xxxx
352,one,one,CD,xxx
353,year,year,NN,xxxx
354,"
","
",_SP,"
"
355,Pretty,pretty,JJ,Xxxxx
356,incredible,incredible,JJ,xxxx
357,progress,progress,NN,xxxx
358,"
","
",_SP,"
"
359,Now,now,RB,Xxx
360,",",",",",",","
361,let,let,VB,xxx
362,'s,-PRON-,PRP,'x
363,talk,talk,VB,xxxx
364,about,about,IN,xxxx
365,some,some,DT,xxxx
366,of,of,IN,xx
367,the,the,DT,xxx
368,highlights,highlight,NNS,xxxx
369,in,in,IN,xx
370,the,the,DT,xxx
371,quarter,quarter,NN,xxxx
372,",",",",",",","
373,starting,start,VBG,xxxx
374,with,with,IN,xxxx
375,our,-PRON-,PRP$,xxx
376,industry,industry,NN,xxxx
377,strategy,strategy,NN,xxxx
378,",",",",",",","
379,again,again,RB,xxxx
380,one,one,CD,xxx
381,of,of,IN,xx
382,our,-PRON-,PRP$,xxx
383,growth,growth,NN,xxxx
384,pillars,pillar,NNS,xxxx
385,"
","
",_SP,"
"
386,We,-PRON-,PRP,Xx
387,had,have,VBD,xxx
388,strong,strong,JJ,xxxx
389,growth,growth,NN,xxxx
390,in,in,IN,xx
391,Q4,Q4,NNP,Xd
392,in,in,IN,xx
393,all,all,DT,xxx
394,of,of,IN,xx
395,our,-PRON-,PRP$,xxx
396,target,target,NN,xxxx
397,industries,industry,NNS,xxxx
398,"
","
",_SP,"
"
399,In,in,IN,Xx
400,fact,fact,NN,xxxx
401,",",",",",",","
402,the,the,DT,xxx
403,largest,large,JJS,xxxx
404,deal,deal,NN,xxxx
405,in,in,IN,xx
406,the,the,DT,xxx
407,quarter,quarter,NN,xxxx
408,was,be,VBD,xxx
409,a,a,DT,x
410,massive,massive,JJ,xxxx
411,expansion,expansion,NN,xxxx
412,with,with,IN,xxxx
413,one,one,CD,xxx
414,of,of,IN,xx
415,the,the,DT,xxx
416,world,world,NN,xxxx
417,'s,'s,POS,'x
418,leading,lead,VBG,xxxx
419,CPG,CPG,NNP,XXX
420,brands,brand,NNS,xxxx
421,based,base,VBN,xxxx
422,in,in,IN,xx
423,Europe,Europe,NNP,Xxxxx
424,using,use,VBG,xxxx
425,Marketing,Marketing,NNP,Xxxxx
426,Cloud,Cloud,NNP,Xxxxx
427,",",",",",",","
428,Sales,sale,NNS,Xxxxx
429,Cloud,Cloud,NNP,Xxxxx
430,and,and,CC,xxx
431,Service,Service,NNP,Xxxxx
432,Cloud,Cloud,NNP,Xxxxx
433,to,to,TO,xx
434,deliver,deliver,VB,xxxx
435,personalized,personalized,JJ,xxxx
436,consumer,consumer,NN,xxxx
437,experiences,experience,NNS,xxxx
438,"
","
",_SP,"
"
439,We,-PRON-,PRP,Xx
440,expanded,expand,VBD,xxxx
441,our,-PRON-,PRP$,xxx
442,relationships,relationship,NNS,xxxx
443,in,in,IN,xx
444,Q4,Q4,NNP,Xd
445,with,with,IN,xxxx
446,three,three,CD,xxxx
447,of,of,IN,xx
448,the,the,DT,xxx
449,five,five,CD,xxxx
450,largest,large,JJS,xxxx
451,CPG,CPG,NNP,XXX
452,companies,company,NNS,xxxx
453,in,in,IN,xx
454,the,the,DT,xxx
455,world,world,NN,xxxx
456,",",",",",",","
457,all,all,DT,xxx
458,of,of,IN,xx
459,them,-PRON-,PRP,xxxx
460,running,run,VBG,xxxx
461,on,on,IN,xx
462,Salesforce,Salesforce,NNP,Xxxxx
463,"
","
",_SP,"
"
464,And,and,CC,Xxx
465,",",",",",",","
466,as,as,IN,xx
467,you,-PRON-,PRP,xxx
468,recall,recall,VBP,xxxx
469,from,from,IN,xxxx
470,last,last,JJ,xxxx
471,quarter,quarter,NN,xxxx
472,",",",",",",","
473,our,-PRON-,PRP$,xxx
474,momentum,momentum,NN,xxxx
475,is,be,VBZ,xx
476,continuing,continue,VBG,xxxx
477,in,in,IN,xx
478,financial,financial,JJ,xxxx
479,services,service,NNS,xxxx
480,"
","
",_SP,"
"
481,In,in,IN,Xx
482,Q4,Q4,NNP,Xd
483,",",",",",",","
484,we,-PRON-,PRP,xx
485,expanded,expand,VBD,xxxx
486,relationships,relationship,NNS,xxxx
487,with,with,IN,xxxx
488,U.S,U.S,NNP,X.X
489,"
","
",_SP,"
"
490,Bank,Bank,NNP,Xxxx
491,",",",",",",","
492,SunTrust,SunTrust,NNP,XxxXxxxx
493,",",",",",",","
494,TD,TD,NNP,XX
495,Bank,Bank,NNP,Xxxx
496,and,and,CC,xxx
497,many,many,JJ,xxxx
498,",",",",",",","
499,many,many,JJ,xxxx
500,more,more,JJR,xxxx
501,"
","
",_SP,"
"
502,We,-PRON-,PRP,Xx
503,'re,be,VBP,'xx
504,also,also,RB,xxxx
505,building,build,VBG,xxxx
506,on,on,IN,xx
507,a,a,DT,x
508,very,very,RB,xxxx
509,strategic,strategic,JJ,xxxx
510,relationship,relationship,NN,xxxx
511,with,with,IN,xxxx
512,Farmers,Farmers,NNP,Xxxxx
513,Insurance,Insurance,NNP,Xxxxx
514,"
","
",_SP,"
"
515,Now,now,RB,Xxx
516,that,that,DT,xxxx
517,'s,be,VBZ,'x
518,from,from,IN,xxxx
519,our,-PRON-,PRP$,xxx
520,early,early,JJ,xxxx
521,days,day,NNS,xxxx
522,in,in,IN,xx
523,helping,help,VBG,xxxx
524,them,-PRON-,PRP,xxxx
525,modernize,modernize,VB,xxxx
526,their,-PRON-,PRP$,xxxx
527,customers,customer,NNS,xxxx
528,',',POS,'
529,self,self,NN,xxxx
530,-,-,HYPH,-
531,service,service,NN,xxxx
532,to,to,IN,xx
533,bringing,bring,VBG,xxxx
534,more,more,JJR,xxxx
535,synergy,synergy,NN,xxxx
536,across,across,IN,xxxx
537,their,-PRON-,PRP$,xxxx
538,customer,customer,NN,xxxx
539,",",",",",",","
540,agent,agent,NN,xxxx
541,",",",",",",","
542,employee,employee,NN,xxxx
543,and,and,CC,xxx
544,partner,partner,NN,xxxx
545,channels,channel,NNS,xxxx
546,"
","
",_SP,"
"
547,Healthcare,Healthcare,NNP,Xxxxx
548,continues,continue,VBZ,xxxx
549,to,to,TO,xx
550,be,be,VB,xx
551,strong,strong,JJ,xxxx
552,for,for,IN,xxx
553,us,-PRON-,PRP,xx
554,"
","
",_SP,"
"
555,In,in,IN,Xx
556,Q4,Q4,NNP,Xd
557,",",",",",",","
558,we,-PRON-,PRP,xx
559,expanded,expand,VBD,xxxx
560,relationships,relationship,NNS,xxxx
561,with,with,IN,xxxx
562,Anthem,Anthem,NNP,Xxxxx
563,",",",",",",","
564,athenahealth,athenahealth,JJ,xxxx
565,and,and,CC,xxx
566,one,one,CD,xxx
567,of,of,IN,xx
568,the,the,DT,xxx
569,largest,large,JJS,xxxx
570,healthcare,healthcare,NN,xxxx
571,companies,company,NNS,xxxx
572,in,in,IN,xx
573,the,the,DT,xxx
574,United,United,NNP,Xxxxx
575,States,States,NNP,Xxxxx
576,",",",",",",","
577,Humana,Humana,NNP,Xxxxx
578,"
","
",_SP,"
"
579,And,and,CC,Xxx
580,just,just,RB,xxxx
581,a,a,DT,x
582,quick,quick,JJ,xxxx
583,update,update,NN,xxxx
584,on,on,IN,xx
585,Financial,Financial,NNP,Xxxxx
586,Services,Services,NNPS,Xxxxx
587,Cloud,Cloud,NNP,Xxxxx
588,and,and,CC,xxx
589,Health,Health,NNP,Xxxxx
590,Cloud,Cloud,NNP,Xxxxx
591,"
","
",_SP,"
"
592,It,-PRON-,PRP,Xx
593,'s,be,VBZ,'x
594,been,be,VBN,xxxx
595,less,less,JJR,xxxx
596,than,than,IN,xxxx
597,a,a,DT,x
598,year,year,NN,xxxx
599,since,since,IN,xxxx
600,they,-PRON-,PRP,xxxx
601,'ve,have,VB,'xx
602,been,be,VBN,xxxx
603,GA,GA,NNP,XX
604,and,and,CC,xxx
605,we,-PRON-,PRP,xx
606,'ve,have,VB,'xx
607,already,already,RB,xxxx
608,seen,see,VBN,xxxx
609,great,great,JJ,xxxx
610,traction,traction,NN,xxxx
611,"
","
",_SP,"
"
612,In,in,IN,Xx
613,fact,fact,NN,xxxx
614,",",",",",",","
615,more,more,JJR,xxxx
616,than,than,IN,xxxx
617,70,70,CD,dd
618,%,%,NN,%
619,of,of,IN,xx
620,customers,customer,NNS,xxxx
621,who,who,WP,xxx
622,have,have,VBP,xxxx
623,purchased,purchase,VBN,xxxx
624,one,one,CD,xxx
625,of,of,IN,xx
626,these,these,DT,xxxx
627,industry,industry,NN,xxxx
628,solutions,solution,NNS,xxxx
629,are,be,VBP,xxx
630,net,net,JJ,xxx
631,new,new,JJ,xxx
632,logos,logo,NNS,xxxx
633,to,to,IN,xx
634,Salesforce,Salesforce,NNP,Xxxxx
635,in,in,IN,xx
636,this,this,DT,xxxx
637,fiscal,fiscal,JJ,xxxx
638,year,year,NN,xxxx
639,"
","
",_SP,"
"
640,So,so,RB,Xx
641,all,all,DT,xxx
642,of,of,IN,xx
643,these,these,DT,xxxx
644,are,be,VBP,xxx
645,proof,proof,NN,xxxx
646,positive,positive,JJ,xxxx
647,around,around,IN,xxxx
648,the,the,DT,xxx
649,power,power,NN,xxxx
650,of,of,IN,xx
651,speaking,speak,VBG,xxxx
652,the,the,DT,xxx
653,language,language,NN,xxxx
654,of,of,IN,xx
655,the,the,DT,xxx
656,customer,customer,NN,xxxx
657,"
","
",_SP,"
"
658,Now,now,RB,Xxx
659,on,on,IN,xx
660,to,to,IN,xx
661,international,international,JJ,xxxx
662,",",",",",",","
663,our,-PRON-,PRP$,xxx
664,second,second,JJ,xxxx
665,growth,growth,NN,xxxx
666,strategy,strategy,NN,xxxx
667,"
","
",_SP,"
"
668,Each,each,DT,Xxxx
669,of,of,IN,xx
670,our,-PRON-,PRP$,xxx
671,regions,region,NNS,xxxx
672,grew,grow,VBD,xxxx
673,more,more,JJR,xxxx
674,than,than,IN,xxxx
675,25,25,CD,dd
676,%,%,NN,%
677,in,in,IN,xx
678,constant,constant,JJ,xxxx
679,currency,currency,NN,xxxx
680,for,for,IN,xxx
681,the,the,DT,xxx
682,full,full,JJ,xxxx
683,year,year,NN,xxxx
684,"
","
",_SP,"
"
685,In,in,IN,Xx
686,fact,fact,NN,xxxx
687,",",",",",",","
688,EMEA,EMEA,NNP,XXXX
689,and,and,CC,xxx
690,Asia,Asia,NNP,Xxxx
691,Pac,Pac,NNP,Xxx
692,both,both,DT,xxxx
693,grew,grow,VBD,xxxx
694,29,29,CD,dd
695,%,%,NN,%
696,year,year,NN,xxxx
697,-,-,HYPH,-
698,over,over,IN,xxxx
699,-,-,HYPH,-
700,year,year,NN,xxxx
701,in,in,IN,xx
702,constant,constant,JJ,xxxx
703,currency,currency,NN,xxxx
704,"
","
",_SP,"
"
705,So,so,RB,Xx
706,today,today,NN,xxxx
707,",",",",",",","
708,nearly,nearly,RB,xxxx
709,30,30,CD,dd
710,%,%,NN,%
711,of,of,IN,xx
712,our,-PRON-,PRP$,xxx
713,revenue,revenue,NN,xxxx
714,is,be,VBZ,xx
715,outside,outside,RB,xxxx
716,of,of,IN,xx
717,the,the,DT,xxx
718,Americas,Americas,NNPS,Xxxxx
719,and,and,CC,xxx
720,this,this,DT,xxxx
721,represents,represent,VBZ,xxxx
722,a,a,DT,x
723,huge,huge,JJ,xxxx
724,",",",",",",","
725,huge,huge,JJ,xxxx
726,growth,growth,NN,xxxx
727,opportunity,opportunity,NN,xxxx
728,for,for,IN,xxx
729,us,-PRON-,PRP,xx
730,"
","
",_SP,"
"
731,And,and,CC,Xxx
732,we,-PRON-,PRP,xx
733,'ll,will,MD,'xx
734,continue,continue,VB,xxxx
735,to,to,TO,xx
736,accelerate,accelerate,VB,xxxx
737,our,-PRON-,PRP$,xxx
738,international,international,JJ,xxxx
739,expansion,expansion,NN,xxxx
740,to,to,TO,xx
741,meet,meet,VB,xxxx
742,our,-PRON-,PRP$,xxx
743,customers,customer,NNS,xxxx
744,',',POS,'
745,demand,demand,NN,xxxx
746,and,and,CC,xxx
747,I,-PRON-,PRP,X
748,fully,fully,RB,xxxx
749,expect,expect,VBP,xxxx
750,our,-PRON-,PRP$,xxx
751,revenue,revenue,NN,xxxx
752,mix,mix,NN,xxx
753,to,to,TO,xx
754,be,be,VB,xx
755,more,more,RBR,xxxx
756,balanced,balanced,JJ,xxxx
757,over,over,IN,xxxx
758,time,time,NN,xxxx
759,"
","
",_SP,"
"
760,And,and,CC,Xxx
761,this,this,DT,xxxx
762,is,be,VBZ,xx
763,",",",",",",","
764,again,again,RB,xxxx
765,",",",",",",","
766,something,something,NN,xxxx
767,that,that,WDT,xxxx
768,we,-PRON-,PRP,xx
769,'re,be,VBP,'xx
770,very,very,RB,xxxx
771,",",",",",",","
772,very,very,RB,xxxx
773,focused,focused,JJ,xxxx
774,on,on,RB,xx
775,and,and,CC,xxx
776,very,very,RB,xxxx
777,excited,excited,JJ,xxxx
778,about,about,IN,xxxx
779,"
","
",_SP,"
"
780,Now,now,RB,Xxx
781,to,to,IN,xx
782,that,that,DT,xxxx
783,end,end,NN,xxx
784,",",",",",",","
785,we,-PRON-,PRP,xx
786,expanded,expand,VBD,xxxx
787,relationships,relationship,NNS,xxxx
788,in,in,IN,xx
789,Q4,Q4,NNP,Xd
790,with,with,IN,xxxx
791,some,some,DT,xxxx
792,amazing,amazing,JJ,xxxx
793,brands,brand,NNS,xxxx
794,like,like,IN,xxxx
795,Shell,Shell,NNP,Xxxxx
796,",",",",",",","
797,Michelin,Michelin,NNP,Xxxxx
798,",",",",",",","
799,Emirates,Emirates,NNP,Xxxxx
800,and,and,CC,xxx
801,Maersk,Maersk,NNP,Xxxxx
802,in,in,IN,xx
803,Europe,Europe,NNP,Xxxxx
804,"
","
",_SP,"
"
805,We,-PRON-,PRP,Xx
806,drove,drive,VBD,xxxx
807,strong,strong,JJ,xxxx
808,financial,financial,JJ,xxxx
809,services,service,NNS,xxxx
810,momentum,momentum,NN,xxxx
811,as,as,RB,xx
812,well,well,RB,xxxx
813,",",",",",",","
814,again,again,RB,xxxx
815,",",",",",",","
816,in,in,IN,xx
817,the,the,DT,xxx
818,industry,industry,NN,xxxx
819,with,with,IN,xxxx
820,5,5,CD,d
821,of,of,IN,xx
822,the,the,DT,xxx
823,top,top,JJ,xxx
824,15,15,CD,dd
825,banks,bank,NNS,xxxx
826,in,in,IN,xx
827,Europe,Europe,NNP,Xxxxx
828,this,this,DT,xxxx
829,quarter,quarter,NN,xxxx
830,including,include,VBG,xxxx
831,Banco,Banco,NNP,Xxxxx
832,Santander,Santander,NNP,Xxxxx
833,and,and,CC,xxx
834,BCC,BCC,NNP,XXX
835,",",",",",",","
836,again,again,RB,xxxx
837,",",",",",",","
838,all,all,DT,xxx
839,running,run,VBG,xxxx
840,their,-PRON-,PRP$,xxxx
841,business,business,NN,xxxx
842,on,on,IN,xx
843,Salesforce,salesforce,NN,Xxxxx
844,"
","
",_SP,"
"
845,We,-PRON-,PRP,Xx
846,had,have,VBD,xxx
847,other,other,JJ,xxxx
848,huge,huge,JJ,xxxx
849,international,international,JJ,xxxx
850,wins,win,NNS,xxxx
851,in,in,IN,xx
852,the,the,DT,xxx
853,quarter,quarter,NN,xxxx
854,with,with,IN,xxxx
855,BRF,BRF,NNP,XXX
856,",",",",",",","
857,Latin,Latin,NNP,Xxxxx
858,America,America,NNP,Xxxxx
859,'s,'s,POS,'x
860,largest,large,JJS,xxxx
861,food,food,NN,xxxx
862,company,company,NN,xxxx
863,",",",",",",","
864,also,also,RB,xxxx
865,with,with,IN,xxxx
866,the,the,DT,xxx
867,Japanese,japanese,JJ,Xxxxx
868,Cabinet,Cabinet,NNP,Xxxxx
869,Secretary,Secretary,NNP,Xxxxx
870,for,for,IN,xxx
871,Social,Social,NNP,Xxxxx
872,Security,Security,NNP,Xxxxx
873,and,and,CC,xxx
874,Tax,Tax,NNP,Xxx
875,and,and,CC,xxx
876,Fujisoft,Fujisoft,NNP,Xxxxx
877,",",",",",",","
878,all,all,DT,xxx
879,in,in,IN,xx
880,Japan,Japan,NNP,Xxxxx
881,"
","
",_SP,"
"
882,So,so,RB,Xx
883,great,great,JJ,xxxx
884,progress,progress,NN,xxxx
885,",",",",",",","
886,again,again,RB,xxxx
887,",",",",",",","
888,on,on,IN,xx
889,the,the,DT,xxx
890,international,international,JJ,xxxx
891,front,front,NN,xxxx
892,"
","
",_SP,"
"
893,As,as,RB,Xx
894,far,far,RB,xxx
895,as,as,IN,xx
896,partner,partner,NN,xxxx
897,momentum,momentum,NN,xxxx
898,",",",",",",","
899,we,-PRON-,PRP,xx
900,continue,continue,VBP,xxxx
901,to,to,TO,xx
902,strengthen,strengthen,VB,xxxx
903,our,-PRON-,PRP$,xxx
904,partner,partner,NN,xxxx
905,ecosystem,ecosystem,NN,xxxx
906,"
","
",_SP,"
"
907,In,in,IN,Xx
908,fact,fact,NN,xxxx
909,",",",",",",","
910,we,-PRON-,PRP,xx
911,are,be,VBP,xxx
912,seeing,see,VBG,xxxx
913,partners,partner,NNS,xxxx
914,grow,grow,VB,xxxx
915,their,-PRON-,PRP$,xxxx
916,Salesforce,salesforce,NN,Xxxxx
917,practices,practice,NNS,xxxx
918,by,by,IN,xx
919,more,more,JJR,xxxx
920,than,than,IN,xxxx
921,50,50,CD,dd
922,%,%,NN,%
