,Sentences
39,Turning to our outlook; we expect Q3 sales to be up 3% to 4% versus last year and non-GAAP EPS between $1.36 and $1.41.
40,"As Greg mentioned, for the full year, we are raising both revenue and EPS guidance"
41,We now expect full-year 2017 sales growth of 3% to 4% and non-GAAP EPS of $5.20 to $5.30.
42,This assumes approximately 170 million fully diluted shares
43,"Looking at regional results; Americas revenue was up 7%, driven by strong demand for P25 Products and Services"
44,Backlog was also up year-over-year and sequentially in Products and Services as customers continue to invest in LMR systems
45,"EMEA was down 1% due to approximately $20 million of UK currency headwinds, while Products was up 12%"
46,Asia Pac was up 2% on strong product performance driven by P25 demand in Australia
47,"Services was down on lower systems integration, while Managed & Support Services was up"
48,I'd like to end with some notable highlights
49,"During the quarter, we signed the FirstNet partnership agreement with AT&T, and we are encouraged that all states that have made a decision to-date have opted into the plan network"
50,"Additionally, during Q2, AT&T certified our LEX F10 FirstNet device, making us the only vendor with both a handheld device and a vehicular modem that is FirstNet ready"
51,Some key product wins include a $43 million award for P25 devices in a major U.S
52,"city; a $40 million P25 system in Broward County, Florida; and a $10 million P25 devices order in Australia"
53,"In Services, we secured a 10-year, $160 million contract for Managed & Support Services in Canada and a $90 million P25 system award covering three counties in Kentucky that includes a 10-year Managed & Support Services agreement"
54,I'd now like to turn the call back over to Greg
55,"And Tavis, this is Gino"
56,"With respect to gross margins, in the release, we don't have the gross margin by segment"
57,"But as expected and recall during our last call, the guidance, our expectation was for gross margin to be down, driven primarily by a few things"
58,"One was Airwave FX and the purchase accounting adjustment, catch-up"
59,adjustment year-to-date in 2016.
60,"That would be obviously reflected in the Services gross margin, as well as a shift to systems in North America"
61,"Greg mentioned and I mentioned in prepared remarks, the strength of systems in North America, as well as some ERP-related – ERP implementation-related cost in Q2."
62,"So Q2 margin down approximately 160 basis points, spread across really those three issues"
63,"And I should say, as I said in the prepared remarks, our expectation is that gross margin in both Services and Products we expect to be comparable for the full year"
64,"And through the first half, margins are comparable despite the Airwave FX headwind and purchase accounting adjustment"
65,Margins through the first half are comparable
66,Yes
67,"So we cut over in April and we experienced some typical issues, we plan for them"
68,"Inventory, specifically inventory, ended higher and a little bit in receivables"
69,The inventory – the ending inventory was driven by some difficulties in our planning module in the ERP implementation system
70,"And from a receivables perspective, we had some invoices that went out later and were outside of the terms and moved into Q3."
71,We expect the implementation to be largely complete by the end of Q3.
72,And the implications are contemplated in our outlook
73,"As I said in my prepared remarks, our expectation remains unchanged for operating cash flow for the full year"
74,"I think it represents, at this point, an estimate for the composite total revenue"
75,"It could, to your point, include software and mobile applications"
76,It could include Services activation
77,"It could include the deployment of software we've developed, which interoperates and links, land mobile radio P25 with LTE networks"
78,"And of course, it could include a mix of devices, not just handhelds, but vehicular modems"
79,So it's all of the above
80,"It's a best guess, by the way"
81,Most important of that is less the composition of how it comes in by product or software bucket
82,"but it assumes a certain loading level, a certain penetration level that we think is reasonable"
83,But we'll have a better view of it in Q1.
84,Sure
85,"Rod, this is Gino"
86,Managed & Support Services have been growing in mid-single-digits for the past eight or nine quarters
87,It was purposeful
88,"The design of – including the design of products and really, what's driving that, the underlying driver is, the technology becomes more and more complicated"
89,"It becomes more and more difficult for our customers to manage their own systems, and many of them look for us to manage the systems for them"
90,"So when we talk about the TAM around Managed & Support Services, what we're referring to is managing the systems that we have deployed"
91,"Kulbinder, this is Gino"
92,Just a couple of comments
93,First comment being $700 million reduction in OpEx is a little bit more than incremental
94,That's the way as you described it
95,"Greg mentioned, OpEx and OpEx associated with acquisitions"
96,"For the full year in 2017, the acquisition OpEx number is $45 million"
97,"Inclusive of that $45 million, our expectation is to be down $10 million to $15 million"
98,Garcha - Credit Suisse Securities (USA) LLC (Broker)
99,"Okay, great"
100,"For Q3, Andrew?"
101,Or for the full year?
102,Go ahead
103,"So Andrew, we'll start with the year"
104,"Certainly, for the full year, our expectation is for growth and growth in both Products and Services and organic growth"
105,"In Q3, as you said, Airwave is not the headwind that we had in Q2."
106,But our expectation in Q3 is to grow Products and Services and grow organically as well
107,On 3% to 4% for the full year?
108,I'm not sure
109,"Maybe we'll go through the model and your math, Andrew"
110,I'm not sure
111,"Yes, for revenue amount"
112,in 2017?
113,"About $50 million, $50 million to $60 million for the full year"
