,Sentences
86,"So, look, in conclusion again a good Q2, good growth, 26% profit growth, back-to-back quarters of 25%-plus profit growth"
87,"Basically, a neutral macro environment here in Q2 and previously in Q1."
88,"And overall, we're outlooking basically a neutral environment rest of the year, so glad to be off that subject"
89,"Our second half outlook is up sequentially, expecting 20% profit growth for full-year 2017."
90,"We're rebalancing the portfolio to faster growth businesses; NexTraq out, Cambridge in; we're strengthening our capital base, returning capital to shareholders, still increasing our liquidity and still maintaining a less-than-three-times leverage ratio"
91,"Still on the hunt for some new partner deals, and have extended our relationship with Uber, and we feel like we're past the distractions of the first half and getting back to work, back to business"
92,So net-net we feel pretty well positioned to finish the rest of 2017 strong and take some of that momentum into 2018.
93,"So with that, let me turn the call back over to Eric"
94,Eric?
95,"Yeah, Ramsey"
96,So kind of first half
97,", I think I said low teens"
98,", I think the second half will be closer to high teens to 20%, and I'd say we would stay at that level probably at least the first six months of next year, and"
99,then probably mid-to-high-teens
100,"So the short answer is, it's just more term"
101,"They're happy, we're happy, so they added more term to the existing deal"
102,"We're still trying to figure out how to take the program internationally, so that's still a work in process"
103,Thanks
104,"Hey, David"
105,"Which is the direct, you're saying direct MasterCard?"
106,"Yeah, I don't have it handy"
107,I think what we quoted is our collective set of U.S
108,MasterCard products
109,"I think it was a combo of the one we converted, which went a bit into the ditch, and the ones we didn't grew 34%"
110,"I think the combination of all of those was plus 17%, the happy stuff that didn't convert and the sad stuff that converted, I think the consolidated number was 17%"
111,"Well again, I would say, per my comments, likely down, right?"
112,I tried to be as transparent as possible that we took a bit of a divot in this conversion
113,"We did the conversion and it took a while to get a read on it, and basically the read of what we converted was not great"
114,So we'll see obviously more of that as we go into kind of Q3 and Q4.
115,"So that particular portfolio will probably be flat over the next couple of quarters, and the other five or six MasterCard portfolios we would expect will continue growing at a pretty – at a 20-percent-plus rate"
116,So that's –
117,"so I'd say, it's still unclear David, what the shape of that particular file that we converted, but we forecasted it to be kind of flat, the next couple of quarters"
118,"Again, as you know, it's across of a lot of places, but I'd say the Brazil thing got better, the employment piece – at least the line of business we're in, the transport piece, got significantly better"
119,"The lodging piece, which I think we had on our to-do sheet (39:13)"
120,"a year or so ago is in the rear-view mirror, those things are now back to positive"
121,"The corporate payments business was quite healthy, the base"
122,"So I think it's, again, when we did this consolidated number"
123,I think it was a point or point and half negative
124,"It's four or five pieces, David, moving in the right direction that brings kind of the total from minus one to plus one"
125,So it's not one thing
126,It's literally probably four or five things that went a bit our way this quarter
127,"When you say the large, clarify the question"
128,that – when you say the large?
129,"Let me look; I've got the sales number, I think, handy here"
130,"I don't have the revenue number, but I do have the sales number handy"
131,"Sales were up about 20% combined, for the old Comdata business, fleet business, over the prior year"
132,"That's up 100% basically over two years ago, when we started the expansion of people"
133,"So that productivity is obviously getting healthy now, and obviously way up from when we bought the thing"
134,"But we have completed them, David, they are complete"
135,"And I think we reiterated what we said before, that our view, management's view is we are in compliance with every law that regulates our business"
136,Always a pleasure
137,"2% to 3%, Ashish, in Q2."
138,And the fuel card would have been 11% instead of 8%
139,"So when we gave you 10% for calendar 2017, we didn't expect to have an IT divot, and it started in the second quarter,"
140,so
141,Yeah
142,"It's been a long saga for you guys as well,"
143,"so I'd say that we obviously considered some other alternatives right, prior to entering into the deal with First Data, and B"
144,", we've gotten a bit smarter"
145,", we've now owned it, whatever, two-plus years"
146,So we're going to go back – the guy running
147,that's a very good guy
148,"We're going to go back basically and dust off some of the other options and dust off his three-year growth plan, which we reviewed a bit ago, and come back to you guys, probably next call, with some clearer view of what we're going to do"
149,Yeah
150,"I mean, the business is performing great, sales in that line of business were up 35% in the quarter, and I think we told you they were up 50% the prior year, over the first year"
151,"So, the sales are good, and that conversion time is about 12 months to 18 months, so it's relatively easy for us to plan what the second half of next year is going to look like, because we fundamentally have sold virtually all the business as of today that will hit revenue in the second half and in 2018."
152,"And so, again, that business is trending, I think, 14% – 13%, 14%, 15% this quarter, it'll step-up a bit, so"
153,it's great
154,"And then obviously on top of that we have the Cambridge thing that we expect to close this month, and that gives us some great cross-sale opportunity, some ripe accounts to deliver those same domestic AB (45:25) products into"
155,So we've grown to like that business a lot
156,"So, I'd say, Bob, the goal is still in fact, in our forecast, it's either high teens or actually hitting 20% as we exit"
157,"So to your point, we're resegmenting the higher value people, and then we've got some different sales channels that will also bring in some higher value people, and then we've got a longer range plan where some of those new toll roads are expected to come on line"
158,"And so the business is fighting just a general malaise in the economy, and particularly in the trucking sector, which is a big part of the transaction"
159,"So that's one of the places that same-store sales are still quite soft, which is bringing the tran count down"
160,"But again, we don't – today the company doesn't get paid very much from that group, so it's not as big an impact on revenue"
161,"But I'd say that we're well along on a bunch of these plans, the repricing plans, the new sales channel, the IT stuff to enable some of it"
162,", the toll road thing is legislated, so I'd say our confidence is still quite high that that's close to 20% business in the mid-term"
163,Yeah
164,"Our – we keep track of both credit losses in total and fraud as a piece of our credit losses, and fraud has declined 2016 over 2015, and this year year-to-date versus the per year"
165,So our fraud is down
166,"But we've gone crazy, Bob, in terms of what we call dragnet authorization, controls basically to find, identify and shut off fraudulent stuff, because we had our own share of problems four and five years ago"
167,"So I'd say that we've worked that pretty hard, and year-to-date"
168,", I think our total fraud losses are in the $4 million, $5 million range, so it seems pretty low"
169,"Oh, year-to-date – annualized, call it $5 million"
170,"You can only work on so many things, so that's one we worked on, yes"
171,I have it – I have it here in front of me
172,"Yeah, $5 million to $10 million favorable in the second half"
173,"Hey, Tien-Tsin"
174,"I'd say in our forecast, we reported 7% global sales growth over the prior year"
175,"I would say 10% to 12% would be the number if we hadn't gotten distracted, right, calling customers back for this thing"
176,"So I would assume that that will rebound, will be double-digit growth of sales in the second half"
177,And we haven't done all the math yet
178,", there will be some flow-through from this one-time attrition, so"
179,"one portfolio, which I think, Eric, was 3% to 4% of the global company was the file we converted?"
180,"So, anyway whatever that one-time loss is, we'll see some of that trickle into Q3 and Q4, that 91.5%"
181,"But again, that's in our – kind of in the numbers, which I don't want to make this a depressing call talking about IT, but just to remind everybody, it clearly suggests rest of world, rest of three quarters, doing good to be able to continue to kind of beat what we set out and beat the profit number"
182,It means kind of all the things we didn't convert are doing well
183,"Well, Jim, always – I've been wrong enough on this that it's hard to handicap again, but the update I try to provide is that the timeline to a decision that gets reported back to us has narrowed considerably"
184,"So, we expect in both cases to hear something imminently"
185,"And I'd say, like always, we're optimists, we like our chances"
186,"So we continue to tell you that we're in the hunt for things or people looking at them, people studying them, and people telling us they're going to decide, and so we're kind of reporting back that we expect to hear something soon"
187,Yeah
188,"I think the visibility we have is limited, right?"
189,We would have called out that we see the thing turning
190,"What I would say is the few industries that are clear,"
191,right?
192,"We've grown over the oil and gas thing, same thing on the transport, lodging, business, the railroad thing"
193,", we're on the other side of that"
194,It looks like again the Brazil thing is stable to move a bit
195,So I'd say that it feels like a few of the pieces that were on the wrong side of this thing have moved to the correct side
196,"But with as many different places and things we're in, and I can't say that we have a great forward view of it"
197,"We kind of planned it flat, is kind of what's in our forecast for the second half"
